actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
457,PT05M16.00S,2021-12-24T04:36:54.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,78,72,2021-12-24T04:36:54Z,4520000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,456.0,,,,,,,
458,PT05M16.00S,2021-12-24T04:36:56.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,78,72,2021-12-24T04:36:56Z,4530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M16.00S,2021-12-24T04:36:56.7Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,78,72,2021-12-24T04:36:59Z,4540000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M16.00S,2021-12-24T04:36:56.7Z,3,REGULAR,substitution,in,[],203937,,,1610612763,78,72,2021-12-24T04:36:59Z,4550000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M01.00S,2021-12-24T04:37:22.5Z,3,REGULAR,3pt,Jump Shot,[],1629630,32.802233902759525,53.67647058823529,1610612763,78,72,2021-12-24T04:37:25Z,4560000,-18.0,256.0,1,left,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,25.65,Missed,,,,,,,,,,,,,
462,PT05M00.00S,2021-12-24T04:37:26.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,78,72,2021-12-24T04:37:26Z,4570000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,461.0,,,,,,,
463,PT05M00.00S,2021-12-24T04:37:27.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,78,72,2021-12-24T04:37:27Z,4580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M48.00S,2021-12-24T04:37:43.4Z,3,REGULAR,3pt,Jump Shot,[],202357,70.64717477003943,14.460784313725492,1610612744,78,72,2021-12-24T04:37:45Z,4590000,-178.0,223.0,1,right,MISS N. Bjelica 28' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,28.55,Missed,,,,,,,,,,,,,
465,PT04M46.00S,2021-12-24T04:37:45.4Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,78,72,2021-12-24T04:38:04Z,4600000,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,464.0,1.0,1.0,0.0,,,,
466,PT04M33.00S,2021-12-24T04:38:05.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612763,78,72,2021-12-24T04:38:11Z,4610000,,,0,,D. Green shooting personal FOUL (2 PF) (Morant 2 FT),"[203110, 1629630]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,201246.0,,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,
468,PT04M33.00S,2021-12-24T04:38:27.4Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,78,73,2021-12-24T04:38:27Z,4630000,,,0,,J. Morant Free Throw 1 of 2 (15 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
469,PT04M33.00S,2021-12-24T04:38:36.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,78,73,2021-12-24T04:38:36Z,4640000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M33.00S,2021-12-24T04:38:39.5Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,78,73,2021-12-24T04:41:29Z,4650000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M33.00S,2021-12-24T04:38:39.5Z,3,REGULAR,substitution,in,[],1630217,,,1610612763,78,73,2021-12-24T04:41:29Z,4660000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M33.00S,2021-12-24T04:41:44.6Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,78,74,2021-12-24T04:41:44Z,4670000,,,0,,J. Morant Free Throw 2 of 2 (16 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
473,PT04M12.00S,2021-12-24T04:42:08.3Z,3,REGULAR,2pt,Jump Shot,[],1627780,76.2976346911958,49.754901960784316,1610612744,78,74,2021-12-24T04:42:11Z,4680000,-1.0,170.0,1,right,MISS G. Payton II 17' driving floating Shot,[1627780],1610612744.0,GSW,driving floating,,,Payton II,G. Payton II,,,,,,,,,,,17.03,Missed,,,,,,,,,,,,,
474,PT04M10.00S,2021-12-24T04:42:10.3Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,78,74,2021-12-24T04:42:53Z,4690000,,,0,,D. Melton REBOUND (Off:0 Def:5),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,473.0,5.0,5.0,0.0,,,,
475,PT04M01.00S,2021-12-24T04:42:19.3Z,3,REGULAR,turnover,bad pass,[],1629001,,,1610612763,78,74,2021-12-24T04:42:21Z,4700000,,,0,,D. Melton bad pass TURNOVER (3 TO),"[1629001, 1629308]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,3.0,,,,,,,,Toscano-Anderson,1629308.0,,,,,,,,,,
476,PT04M01.00S,2021-12-24T04:42:19.3Z,3,REGULAR,steal,,[],1629308,,,1610612744,78,74,2021-12-24T04:42:21Z,4710000,,,0,,J. Toscano-Anderson STEAL (2 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M39.00S,2021-12-24T04:42:40.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,76.2976346911958,9.558823529411764,1610612744,81,74,2021-12-24T04:42:44Z,4720000,-202.0,170.0,1,right,G. Payton II 26' 3PT  (19 PTS) (N. Bjelica 2 AST),"[1627780, 202357]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,26.44,Made,19.0,,,,,,,,,N. Bjelica,202357.0,2.0,
479,PT03M27.00S,2021-12-24T04:42:54.2Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,81,74,2021-12-24T04:43:13Z,4740000,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 1629185]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,2.0,,,,,,,,Chiozza,1629185.0,,,,,,,,,,
480,PT03M27.00S,2021-12-24T04:42:54.2Z,3,REGULAR,steal,,[],1629185,,,1610612744,81,74,2021-12-24T04:42:56Z,4750000,,,0,,C. Chiozza STEAL (1 STL),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M25.00S,2021-12-24T04:43:00.5Z,3,REGULAR,foul,personal,[],1629001,,,1610612744,81,74,2021-12-24T05:35:08Z,4760000,,,0,,D. Melton personal FOUL (3 PF),"[1629001, 1629185]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,201639.0,,3.0,0.0,Chiozza,1629185.0,,,,,,,,,,,,,,,
483,PT03M25.00S,2021-12-24T04:43:05.1Z,3,REGULAR,substitution,out,[],1629630,,,1610612744,81,74,2021-12-24T04:43:08Z,4780000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M25.00S,2021-12-24T04:43:05.1Z,3,REGULAR,substitution,in,[],1626145,,,1610612744,81,74,2021-12-24T04:43:08Z,4790000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M23.00S,2021-12-24T04:43:23.2Z,3,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,81,74,2021-12-24T04:43:25Z,4800000,,,0,,D. Green bad pass out-of-bounds TURNOVER (2 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,201246.0,2.0,,,,,,,,,,,,,,,,,,,
486,PT03M02.00S,2021-12-24T04:43:52.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,13.091327201051248,47.549019607843135,1610612763,81,74,2021-12-24T04:43:56Z,4810000,12.0,71.0,1,left,MISS T. Jones 7' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,,,,,,7.17,Missed,,,,,,,,,,,,,
487,PT03M00.00S,2021-12-24T04:43:54.1Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612744,81,74,2021-12-24T04:44:32Z,4820000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,486.0,1.0,1.0,0.0,,,,
488,PT02M53.00S,2021-12-24T04:44:01.4Z,3,REGULAR,3pt,Jump Shot,[],202357,70.64717477003943,77.94117647058823,1610612744,81,74,2021-12-24T04:44:04Z,4830000,140.0,223.0,1,right,MISS N. Bjelica 26' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,26.35,Missed,,,,,,,,,,,,,
489,PT02M51.00S,2021-12-24T04:44:03.4Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,81,74,2021-12-24T04:44:28Z,4840000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,488.0,1.0,1.0,0.0,,,,
490,PT02M39.00S,2021-12-24T04:44:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,9.149145860709593,45.588235294117645,1610612763,81,76,2021-12-24T04:44:18Z,4850000,22.0,34.0,1,left,X. Tillman cutting Layup (4 PTS) (K. Anderson 1 AST),"[1630214, 203937]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,,,,,,,4.01,Made,4.0,,,,,,,,,K. Anderson,203937.0,1.0,
492,PT02M38.00S,2021-12-24T04:44:23.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,81,76,2021-12-24T04:44:23Z,4870000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M38.00S,2021-12-24T04:44:38.5Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,81,76,2021-12-24T04:45:42Z,4880000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M38.00S,2021-12-24T04:44:38.5Z,3,REGULAR,substitution,out,[],203110,,,1610612744,81,76,2021-12-24T04:45:42Z,4890000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M38.00S,2021-12-24T04:44:38.5Z,3,REGULAR,substitution,in,[],201939,,,1610612744,81,76,2021-12-24T04:45:42Z,4900000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M38.00S,2021-12-24T04:44:38.5Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,81,76,2021-12-24T04:45:42Z,4910000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M38.00S,2021-12-24T04:45:52.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,81,76,2021-12-24T04:45:53Z,4920000,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,,,,,
498,PT02M24.00S,2021-12-24T04:46:12.3Z,3,REGULAR,2pt,Jump Shot,[],1630228,91.27792378449409,67.40196078431373,1610612744,81,76,2021-12-24T04:48:00Z,4930000,87.0,29.0,1,right,MISS J. Kuminga 9' driving floating bank Shot,[1630228],1610612744.0,GSW,driving floating bank,,,Kuminga,J. Kuminga,,,,,,,,,,,9.19,Missed,,,,,,,,,,,,,
499,PT02M22.00S,2021-12-24T04:46:14.3Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,81,76,2021-12-24T04:46:32Z,4940000,,,0,,D. Melton REBOUND (Off:0 Def:6),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,498.0,6.0,6.0,0.0,,,,
500,PT02M14.00S,2021-12-24T04:46:21.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,14.536793692509855,49.754901960784316,1610612763,81,78,2021-12-24T04:48:42Z,4950000,1.0,84.0,1,left,D. Melton 8' turnaround Jump Shot (13 PTS),[1629001],1610612763.0,MEM,turnaround,,,Melton,D. Melton,,,,,,,,,,,8.41,Made,13.0,,,,,,,,,,,,
501,PT01M48.00S,2021-12-24T04:46:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,92.85479632063075,44.11764705882353,1610612744,81,78,2021-12-24T04:46:51Z,4960000,-29.0,15.0,1,right,MISS J. Toscano-Anderson reverse Layup,[1629308],1610612744.0,GSW,reverse,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,3.29,Missed,,,,,,,,,,,,,
502,PT01M46.00S,2021-12-24T04:46:50.1Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,81,78,2021-12-24T04:47:22Z,4970000,,,0,,D. Melton REBOUND (Off:0 Def:7),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,501.0,7.0,7.0,0.0,,,,
503,PT01M42.00S,2021-12-24T04:46:53.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,31.61957950065703,11.76470588235294,1610612763,81,78,2021-12-24T04:46:57Z,4980000,191.0,245.0,1,left,MISS D. Bane 31' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,31.05,Missed,,,,,,,,,,,,,
504,PT01M39.00S,2021-12-24T04:46:58.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,81,78,2021-12-24T04:46:58Z,4990000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,503.0,2.0,2.0,0.0,,,,
505,PT01M33.00S,2021-12-24T04:47:07.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629185,88.38699080157687,40.68627450980392,1610612744,81,78,2021-12-24T04:48:05Z,5000000,-47.0,57.0,1,right,MISS C. Chiozza 7' driving Layup - blocked,"[1629185, 1630217]",1610612744.0,GSW,driving,,,Chiozza,C. Chiozza,,,,,,,,,,,7.34,Missed,,,,Bane,1630217.0,,,,,,,,
506,PT01M33.00S,2021-12-24T04:47:07.5Z,3,REGULAR,block,,[],1630217,,,1610612744,81,78,2021-12-24T04:47:28Z,5010000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M32.00S,2021-12-24T04:47:08.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,81,78,2021-12-24T04:48:05Z,5020000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,505.0,,,,,,,
508,PT01M32.00S,2021-12-24T04:47:15.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,81,78,2021-12-24T04:47:15Z,5030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M29.00S,2021-12-24T04:47:27.3Z,3,REGULAR,turnover,bad pass,[],1629308,,,1610612744,81,78,2021-12-24T04:47:29Z,5040000,,,0,,J. Toscano-Anderson bad pass TURNOVER (2 TO),"[1629308, 1626145]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,2.0,,,,,,,,Jones,1626145.0,,,,,,,,,,
510,PT01M29.00S,2021-12-24T04:47:27.3Z,3,REGULAR,steal,,[],1626145,,,1610612763,81,78,2021-12-24T04:47:29Z,5050000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M24.00S,2021-12-24T04:47:32.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630214,8.229303547963205,51.470588235294116,1610612763,81,80,2021-12-24T04:47:36Z,5060000,-7.0,25.0,1,left,X. Tillman DUNK (6 PTS) (K. Anderson 2 AST),"[1630214, 203937]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,2.6,Made,6.0,,,,,,,,,K. Anderson,203937.0,2.0,
513,PT01M15.00S,2021-12-24T04:47:45.0Z,3,REGULAR,foul,personal,[],1630217,,,1610612744,81,80,2021-12-24T04:47:49Z,5080000,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 201939]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,201639.0,,2.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,
515,PT00M59.60S,2021-12-24T04:48:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629185,87.59855453350855,51.9607843137255,1610612744,81,80,2021-12-24T04:48:25Z,5100000,10.0,64.0,1,right,MISS C. Chiozza 6' driving finger roll Layup,[1629185],1610612744.0,GSW,driving finger roll,,,Chiozza,C. Chiozza,,,,,,,,,,,6.48,Missed,,,,,,,,,,,,,
516,PT00M56.10S,2021-12-24T04:48:26.5Z,3,REGULAR,rebound,offensive,[],1629308,,,1610612744,81,80,2021-12-24T04:48:26Z,5110000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,515.0,2.0,1.0,1.0,,,,
517,PT00M56.10S,2021-12-24T04:48:26.9Z,3,REGULAR,turnover,lost ball,[],1629308,,,1610612744,81,80,2021-12-24T04:48:28Z,5120000,,,0,,J. Toscano-Anderson lost ball TURNOVER (3 TO),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,3.0,,,,,,,,,,,,,,,,,,,
520,PT00M56.10S,2021-12-24T04:48:46.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612763,81,80,2021-12-24T04:48:55Z,5150000,,,0,,J. Toscano-Anderson loose ball personal FOUL (2 PF) (Melton 2 FT),"[1629308, 1629001]",1610612744.0,GSW,loose ball,,,Toscano-Anderson,J. Toscano-Anderson,,,,,201245.0,,2.0,0.0,Melton,1629001.0,,,,,,,,,,,,,,,
522,PT00M56.10S,2021-12-24T04:48:59.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629001,,,1610612763,81,81,2021-12-24T04:48:59Z,5170000,,,0,,D. Melton Free Throw 1 of 2 (14 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
523,PT00M56.10S,2021-12-24T04:49:00.2Z,3,REGULAR,substitution,out,[],1629185,,,1610612763,81,81,2021-12-24T04:49:03Z,5180000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M56.10S,2021-12-24T04:49:00.2Z,3,REGULAR,substitution,in,[],1630541,,,1610612763,81,81,2021-12-24T04:49:03Z,5190000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M56.10S,2021-12-24T04:49:16.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629001,,,1610612763,81,81,2021-12-24T04:49:16Z,5200000,,,0,,MISS D. Melton Free Throw 2 of 2,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,Missed,,,,,,,,,,,,,
526,PT00M54.50S,2021-12-24T04:49:17.8Z,3,REGULAR,rebound,offensive,[],1629001,,,1610612763,81,81,2021-12-24T04:49:17Z,5210000,,,0,,D. Melton REBOUND (Off:1 Def:7),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,525.0,8.0,7.0,1.0,,,,
527,PT00M42.90S,2021-12-24T04:49:29.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203937,6.783837056504599,41.66666666666667,1610612763,81,81,2021-12-24T04:49:31Z,5220000,42.0,11.0,1,left,MISS K. Anderson driving Layup - blocked,"[203937, 202357]",1610612763.0,MEM,driving,,,Anderson,K. Anderson,,,,,,,,,,,4.32,Missed,,,,Bjelica,202357.0,,,,,,,,
528,PT00M42.90S,2021-12-24T04:49:29.4Z,3,REGULAR,block,,[],202357,,,1610612763,81,81,2021-12-24T04:49:32Z,5230000,,,0,,N. Bjelica BLOCK (1 BLK),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M39.40S,2021-12-24T04:49:33.0Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,81,81,2021-12-24T04:49:33Z,5240000,,,0,,N. Bjelica REBOUND (Off:0 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,527.0,3.0,3.0,0.0,,,,
530,PT00M32.10S,2021-12-24T04:49:40.1Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203937,,,1610612744,81,81,2021-12-24T04:49:48Z,5250000,,,0,,K. Anderson shooting personal FOUL (1 PF) (Curry 3 FT),"[203937, 201939]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,201246.0,,1.0,1.0,Curry,201939.0,,,,,,,,,,,,,,,
532,PT00M32.10S,2021-12-24T04:50:10.8Z,3,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,82,81,2021-12-24T04:50:10Z,5270000,,,0,,S. Curry Free Throw 1 of 3 (29 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,29.0,,,,,,,,,,,,
533,PT00M32.10S,2021-12-24T04:50:30.2Z,3,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,83,81,2021-12-24T04:50:30Z,5280000,,,0,,S. Curry Free Throw 2 of 3 (30 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,30.0,,,,,,,,,,,,
534,PT00M32.10S,2021-12-24T04:50:48.0Z,3,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,84,81,2021-12-24T04:50:48Z,5290000,,,0,,S. Curry Free Throw 3 of 3 (31 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,31.0,,,,,,,,,,,,
535,PT00M11.80S,2021-12-24T04:51:09.6Z,3,REGULAR,3pt,Jump Shot,[],1630217,32.670827858081466,70.58823529411765,1610612763,84,81,2021-12-24T04:51:12Z,5300000,-103.0,255.0,1,left,MISS D. Bane 27' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,27.46,Missed,,,,,,,,,,,,,
536,PT00M09.50S,2021-12-24T04:51:11.9Z,3,REGULAR,rebound,offensive,[],1630214,,,1610612763,84,81,2021-12-24T04:51:36Z,5310000,,,0,,X. Tillman REBOUND (Off:5 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,535.0,7.0,2.0,5.0,,,,
537,PT00M07.10S,2021-12-24T04:51:15.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,8.229303547963205,45.83333333333333,1610612763,84,83,2021-12-24T04:52:58Z,5320000,21.0,25.0,1,left,X. Tillman reverse Layup (8 PTS),[1630214],1610612763.0,MEM,reverse,,,Tillman,X. Tillman,,,,,,,,,,,3.24,Made,8.0,,,,,,,,,,,,
538,PT00M01.10S,2021-12-24T04:51:23.3Z,3,REGULAR,3pt,Jump Shot,[],1629308,71.30420499342969,17.15686274509804,1610612744,84,83,2021-12-24T04:52:07Z,5330000,-164.0,217.0,1,right,MISS J. Toscano-Anderson 27' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,27.23,Missed,,,,,,,,,,,,,
539,PT00M00.10S,2021-12-24T04:51:24.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,84,83,2021-12-24T04:52:07Z,5340000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,538.0,,,,,,,
540,PT00M00.00S,2021-12-24T04:51:28.9Z,3,REGULAR,period,end,[],0,,,1610612744,84,83,2021-12-24T04:51:28Z,5350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2021-12-24T04:52:32.4Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612744,84,83,2021-12-24T04:53:57Z,5360000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2021-12-24T04:52:32.4Z,4,REGULAR,substitution,out,['startperiod'],203937,,,1610612744,84,83,2021-12-24T04:53:57Z,5370000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2021-12-24T04:52:32.4Z,4,REGULAR,substitution,out,['startperiod'],1630217,,,1610612744,84,83,2021-12-24T04:53:57Z,5380000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2021-12-24T04:52:32.4Z,4,REGULAR,substitution,in,['startperiod'],1628991,,,1610612744,84,83,2021-12-24T04:53:57Z,5390000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
