actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
459,PT05M28.00S,2021-11-08T03:08:02.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.38042049934296,55.63725490196079,1610612745,83,78,2021-11-08T03:08:07Z,4510000,28.0,10.0,1,right,C. Wood driving Layup (2 PTS),[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,,,2.98,Made,,,,,2.0,,,,,,,,,,,,
460,PT05M28.00S,2021-11-08T03:08:05.5Z,3,REGULAR,foul,personal,['1freethrow'],203110,,,1610612745,83,78,2021-11-08T03:08:17Z,4520000,,,0,,D. Green shooting personal FOUL (4 PF) (Wood 1 FT),"[203110, 1626174]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,202053.0,,,,,,,,,,,,4.0,0.0,Wood,1626174.0,,,,,
462,PT05M28.00S,2021-11-08T03:08:29.9Z,3,REGULAR,freethrow,1 of 1,[],1626174,,,1610612745,83,78,2021-11-08T03:08:29Z,4540000,,,0,,MISS C. Wood Free Throw 1 of 1,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,
463,PT05M25.00S,2021-11-08T03:08:31.8Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,83,78,2021-11-08T03:08:31Z,4550000,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,462.0,1.0,1.0,0.0,,,,,,,,,,,,,
464,PT05M16.00S,2021-11-08T03:08:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,5.732588699080158,46.568627450980394,1610612744,83,78,2021-11-08T03:08:44Z,4560000,17.0,1.0,1,left,MISS D. Green Layup,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,1.73,Missed,,,,,,,,,,,,,,,,,
465,PT05M14.00S,2021-11-08T03:08:42.6Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,83,78,2021-11-08T03:08:44Z,4570000,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,464.0,3.0,3.0,0.0,,,,,,,,,,,,,
466,PT05M06.00S,2021-11-08T03:08:50.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.51182654402102,48.77450980392157,1610612745,83,80,2021-11-08T03:08:53Z,4580000,-6.0,8.0,1,right,C. Wood DUNK (4 PTS) (K. Porter Jr. 7 AST),"[1626174, 1629645]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,1.05,Made,,,,,4.0,K. Porter Jr.,1629645.0,7.0,,,,,,,,,
468,PT05M01.00S,2021-11-08T03:08:56.6Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612744,83,80,2021-11-08T03:09:12Z,4600000,,,0,,A. Sengun shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1630578, 203952]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,202053.0,,,,,,,,,,,,1.0,0.0,Wiggins,203952.0,,,,,
470,PT05M01.00S,2021-11-08T03:09:25.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203952,,,1610612744,84,80,2021-11-08T03:09:25Z,4620000,,,0,,A. Wiggins Free Throw 1 of 2 (13 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
471,PT05M01.00S,2021-11-08T03:09:43.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203952,,,1610612744,85,80,2021-11-08T03:09:43Z,4630000,,,0,,A. Wiggins Free Throw 2 of 2 (14 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
473,PT04M49.00S,2021-11-08T03:10:06.2Z,3,REGULAR,foul,offensive,[],1629645,,,1610612745,85,80,2021-11-08T03:11:14Z,4650000,,,0,,K. Porter Jr. offensive FOUL (1 PF),"[1629645, 1627780]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,204059.0,,,,,,,,,,,,1.0,0.0,Payton II,1627780.0,,,,,
475,PT04M49.00S,2021-11-08T03:10:06.2Z,3,REGULAR,turnover,offensive foul,[],1629645,,,1610612745,85,80,2021-11-08T03:10:06Z,4670000,,,0,,K. Porter Jr. offensive foul TURNOVER (3 TO),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,204059.0,3.0,,,,,,,,,,,,,,,,,,,
476,PT04M37.00S,2021-11-08T03:10:23.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202357,31.61957950065703,21.568627450980394,1610612744,85,80,2021-11-08T03:10:29Z,4680000,142.0,245.0,1,left,MISS N. Bjelica 28' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,28.3,Missed,,,,,,,,,,,,,,,,,
477,PT04M30.00S,2021-11-08T03:10:30.3Z,3,REGULAR,rebound,defensive,[],1628021,,,1610612745,85,80,2021-11-08T03:10:29Z,4690000,,,0,,D. Nwaba REBOUND (Off:2 Def:5),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,476.0,7.0,5.0,2.0,,,,,,,,,,,,,
478,PT04M20.00S,2021-11-08T03:10:38.9Z,3,REGULAR,2pt,Jump Shot,[],1626174,87.99277266754271,78.18627450980392,1610612745,85,80,2021-11-08T03:10:44Z,4700000,141.0,60.0,1,right,MISS C. Wood 15' Jump Shot,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,15.33,Missed,,,,,,,,,,,,,,,,,
479,PT04M16.00S,2021-11-08T03:10:42.9Z,3,REGULAR,rebound,offensive,[],1628021,,,1610612745,85,80,2021-11-08T03:10:44Z,4710000,,,0,,D. Nwaba REBOUND (Off:3 Def:5),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,478.0,8.0,5.0,3.0,,,,,,,,,,,,,
480,PT04M16.00S,2021-11-08T03:10:44.2Z,3,REGULAR,turnover,bad pass,[],1628021,,,1610612745,85,80,2021-11-08T03:10:48Z,4720000,,,0,,D. Nwaba bad pass TURNOVER (1 TO),"[1628021, 201939]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,1.0,,,,,,,,,,,,,,,Curry,201939.0,,,
481,PT04M16.00S,2021-11-08T03:10:44.2Z,3,REGULAR,steal,,[],201939,,,1610612744,85,80,2021-11-08T03:10:45Z,4730000,,,0,,S. Curry STEAL (3 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M08.00S,2021-11-08T03:10:51.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,6.783837056504599,51.9607843137255,1610612744,87,80,2021-11-08T03:12:22Z,4740000,-10.0,11.0,1,left,G. Payton II cutting Layup (8 PTS) (N. Bjelica 2 AST),"[1627780, 202357]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,,,1.5,Made,,,,,8.0,N. Bjelica,202357.0,2.0,,,,,,,,,
484,PT04M08.00S,2021-11-08T03:10:55.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,87,80,2021-11-08T03:10:55Z,4760000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M08.00S,2021-11-08T03:13:07.8Z,3,REGULAR,substitution,out,[],203952,,,1610612745,87,80,2021-11-08T03:15:48Z,4765000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M08.00S,2021-11-08T03:13:07.8Z,3,REGULAR,substitution,out,[],1629645,,,1610612745,87,80,2021-11-08T03:15:48Z,4767500,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT04M08.00S,2021-11-08T03:13:07.8Z,3,REGULAR,substitution,in,[],1627814,,,1610612745,87,80,2021-11-08T03:15:48Z,4768750,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M08.00S,2021-11-08T03:13:07.8Z,3,REGULAR,substitution,in,[],201571,,,1610612745,87,80,2021-11-08T03:15:48Z,4769375,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M08.00S,2021-11-08T03:13:23.1Z,3,REGULAR,memo,,[],0,,,1610612745,87,80,2021-11-08T03:13:23Z,4770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383rd SELLOUT
490,PT03M52.00S,2021-11-08T03:14:04.5Z,3,REGULAR,foul,personal,[],202357,,,1610612745,87,80,2021-11-08T03:14:10Z,4820000,,,0,,N. Bjelica personal FOUL (2 PF),"[202357, 1630578]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,202053.0,,,,,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,
492,PT03M45.00S,2021-11-08T03:14:26.8Z,3,REGULAR,turnover,bad pass,[],1626174,,,1610612745,87,80,2021-11-08T03:14:33Z,4840000,,,0,,C. Wood bad pass TURNOVER (2 TO),"[1626174, 1627780]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,2.0,,,,,,,,,,,,,,,Payton II,1627780.0,,,
493,PT03M45.00S,2021-11-08T03:14:26.8Z,3,REGULAR,steal,,[],1627780,,,1610612744,87,80,2021-11-08T03:14:29Z,4850000,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M39.00S,2021-11-08T03:14:32.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202357,32.24786465177398,53.86029411764706,1610612744,90,80,2021-11-08T03:14:54Z,4860000,-19.0,251.0,1,left,N. Bjelica 25' 3PT  (3 PTS) (G. Payton II 3 AST),"[202357, 1627780]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,25.13,Made,,,,,3.0,G. Payton II,1627780.0,3.0,,,,,,,,,
495,PT03M21.00S,2021-11-08T03:14:50.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,67.23061760840999,56.127450980392155,1610612745,90,80,2021-11-08T03:17:56Z,4870000,31.0,256.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,,,25.73,Missed,,,,,,,,,,,,,,,,,
496,PT03M21.00S,2021-11-08T03:14:50.0Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,90,80,2021-11-08T03:14:56Z,4880000,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,495.0,4.0,3.0,1.0,,,,,,,,,,,,,
498,PT03M12.00S,2021-11-08T03:15:00.0Z,3,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,90,80,2021-11-08T03:15:07Z,4890000,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (3 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,202053.0,3.0,,,,,,,,,,,,,,,,,,,
499,PT03M01.00S,2021-11-08T03:15:20.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627780,7.046649145860711,47.30392156862745,1610612744,92,80,2021-11-08T03:15:26Z,4900000,13.0,14.0,1,left,G. Payton II alley-oop DUNK (10 PTS) (D. Green 8 AST),"[1627780, 203110]",1610612744.0,GSW,alley-oop,,,Payton II,G. Payton II,,,,,,,1.92,Made,,,,,10.0,D. Green,203110.0,8.0,,,,,,,,,
501,PT02M48.00S,2021-11-08T03:15:35.3Z,3,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,92,80,2021-11-08T03:15:39Z,4920000,,,0,,J. Green lost ball out-of-bounds TURNOVER (4 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,1146.0,4.0,,,,,,,,,,,,,,,,,,,
502,PT02M43.00S,2021-11-08T03:15:48.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,31.225361366622867,63.48039215686274,1610612744,95,80,2021-11-08T03:16:07Z,4930000,-67.0,241.0,1,left,S. Curry 25' 3PT step back (18 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,25.02,Made,,,,,18.0,,,,,,,,,,,,
503,PT02M27.00S,2021-11-08T03:16:04.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.85479632063075,48.529411764705884,1610612745,95,80,2021-11-08T03:19:40Z,4940000,-7.0,15.0,1,right,MISS A. Sengun driving reverse Layup,[1630578],1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,,,1.65,Missed,,,,,,,,,,,,,,,,,
504,PT02M27.00S,2021-11-08T03:16:04.4Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,95,80,2021-11-08T03:22:40Z,4950000,,,0,,D. Green REBOUND (Off:1 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,503.0,7.0,6.0,1.0,,,,,,,,,,,,,
505,PT02M16.00S,2021-11-08T03:16:16.7Z,3,REGULAR,3pt,Jump Shot,[],202357,5.601182654402102,4.166666666666666,1610612744,98,80,2021-11-08T03:16:26Z,4960000,229.0,0.0,1,left,N. Bjelica 3PT  (6 PTS) (D. Green 9 AST),"[202357, 203110]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,22.92,Made,,,,,6.0,D. Green,203110.0,9.0,,,,,,,,,
507,PT02M14.00S,2021-11-08T03:16:24.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,98,80,2021-11-08T03:16:27Z,4980000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M14.00S,2021-11-08T03:17:27.9Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,98,80,2021-11-08T03:17:50Z,4990000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M14.00S,2021-11-08T03:17:27.9Z,3,REGULAR,substitution,in,[],1629645,,,1610612745,98,80,2021-11-08T03:17:50Z,5000000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M14.00S,2021-11-08T03:17:55.5Z,3,REGULAR,substitution,out,[],1629645,,,1610612745,98,80,2021-11-08T03:18:03Z,5010000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M14.00S,2021-11-08T03:17:55.5Z,3,REGULAR,substitution,in,[],1630528,,,1610612745,98,80,2021-11-08T03:18:03Z,5020000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M04.00S,2021-11-08T03:18:06.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202357,,,1610612745,98,80,2021-11-08T03:18:17Z,5030000,,,0,,N. Bjelica personal FOUL (3 PF) (Sengun 2 FT),"[202357, 1630578]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,202053.0,,,,,,,,,,,,3.0,0.0,Sengun,1630578.0,,,,,
514,PT02M04.00S,2021-11-08T03:18:34.6Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,98,81,2021-11-08T03:19:04Z,5050000,,,0,,A. Sengun Free Throw 1 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
515,PT02M04.00S,2021-11-08T03:18:34.6Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,98,81,2021-11-08T03:19:04Z,5060000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,
516,PT02M02.00S,2021-11-08T03:18:36.6Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,98,81,2021-11-08T03:19:04Z,5070000,,,0,,D. Green REBOUND (Off:1 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,515.0,8.0,7.0,1.0,,,,,,,,,,,,,
517,PT01M48.00S,2021-11-08T03:19:07.3Z,3,REGULAR,3pt,Jump Shot,[],1627814,27.414586070959263,80.88235294117648,1610612744,98,81,2021-11-08T03:19:12Z,5080000,-154.0,205.0,1,left,MISS D. Lee 25' 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,25.68,Missed,,,,,,,,,,,,,,,,,
518,PT01M44.00S,2021-11-08T03:19:11.3Z,3,REGULAR,rebound,offensive,[],202357,,,1610612744,98,81,2021-11-08T03:19:12Z,5090000,,,0,,N. Bjelica REBOUND (Off:1 Def:0),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,517.0,1.0,0.0,1.0,,,,,,,,,,,,,
519,PT01M34.00S,2021-11-08T03:19:21.1Z,3,REGULAR,turnover,bad pass,[],202357,,,1610612744,98,81,2021-11-08T03:19:26Z,5100000,,,0,,N. Bjelica bad pass TURNOVER (1 TO),"[202357, 1626174]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,1.0,,,,,,,,,,,,,,,Wood,1626174.0,,,
520,PT01M34.00S,2021-11-08T03:19:21.1Z,3,REGULAR,steal,,[],1626174,,,1610612745,98,81,2021-11-08T03:19:23Z,5110000,,,0,,C. Wood STEAL (4 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M31.00S,2021-11-08T03:19:24.3Z,3,REGULAR,turnover,lost ball,[],1626174,,,1610612745,98,81,2021-11-08T03:19:33Z,5120000,,,0,,C. Wood lost ball TURNOVER (3 TO),"[1626174, 1627780]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,3.0,,,,,,,,,,,,,,,Payton II,1627780.0,,,
522,PT01M31.00S,2021-11-08T03:19:24.3Z,3,REGULAR,steal,,[],1627780,,,1610612744,98,81,2021-11-08T03:25:34Z,5130000,,,0,,G. Payton II STEAL (3 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT01M28.00S,2021-11-08T03:19:27.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,33.196452036793694,48.77450980392157,1610612744,98,81,2021-11-08T03:26:38Z,5140000,6.0,260.0,1,left,MISS S. Curry 25' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,,,25.96,Missed,,,,,,,,,,,,,,,,,
524,PT01M24.00S,2021-11-08T03:19:31.8Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,98,81,2021-11-08T03:19:37Z,5150000,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,523.0,2.0,1.0,1.0,,,,,,,,,,,,,
525,PT01M13.00S,2021-11-08T03:19:42.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201939,6.521024967148489,46.568627450980394,1610612744,100,81,2021-11-08T03:28:32Z,5160000,17.0,9.0,1,left,S. Curry driving finger roll Layup (20 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,1.93,Made,,,,,20.0,,,,,,,,,,,,
526,PT00M58.20S,2021-11-08T03:19:59.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202357,,,1610612745,100,81,2021-11-08T03:20:09Z,5170000,,,0,,N. Bjelica personal FOUL (4 PF) (Sengun 2 FT),"[202357, 1630578]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,204059.0,,,,,,,,,,,,4.0,0.0,Sengun,1630578.0,,,,,
528,PT00M58.20S,2021-11-08T03:20:33.6Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,100,82,2021-11-08T03:21:02Z,5190000,,,0,,A. Sengun Free Throw 1 of 2 (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
529,PT00M58.20S,2021-11-08T03:20:34.2Z,3,REGULAR,substitution,out,[],203110,,,1610612745,100,82,2021-11-08T03:20:39Z,5200000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M58.20S,2021-11-08T03:20:34.2Z,3,REGULAR,substitution,in,[],1629308,,,1610612745,100,82,2021-11-08T03:20:39Z,5210000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M58.20S,2021-11-08T03:20:33.6Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,100,82,2021-11-08T03:21:02Z,5220000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,
532,PT00M56.60S,2021-11-08T03:20:35.2Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,100,82,2021-11-08T03:21:02Z,5230000,,,0,,N. Bjelica REBOUND (Off:1 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,531.0,2.0,1.0,1.0,,,,,,,,,,,,,
533,PT00M37.20S,2021-11-08T03:21:19.9Z,3,REGULAR,3pt,Jump Shot,[],202357,30.436925098554536,22.058823529411764,1610612744,103,82,2021-11-08T03:21:24Z,5240000,140.0,234.0,1,left,N. Bjelica 27' 3PT  (9 PTS) (D. Lee 3 AST),"[202357, 1627814]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,27.22,Made,,,,,9.0,D. Lee,1627814.0,3.0,,,,,,,,,
535,PT00M26.50S,2021-11-08T03:21:40.6Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1627814,,,1610612745,103,82,2021-11-08T03:22:08Z,5260000,,,0,,D. Lee defensive-3-second technical FOUL (1 Tech),[1627814],1610612744.0,GSW,defensive-3-second,,,Lee,D. Lee,,,,,1146.0,,,,,,,,,,,,0.0,1.0,,,,,,,
536,PT00M26.50S,2021-11-08T03:22:09.4Z,3,REGULAR,freethrow,1 of 1,[],201571,,,1610612745,103,83,2021-11-08T03:22:09Z,5270000,,,0,,D. Augustin technical Free Throw 1 of 1 (3 PTS),[201571],1610612745.0,HOU,technical,,,Augustin,D. Augustin,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
537,PT00M19.50S,2021-11-08T03:22:28.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612745,103,83,2021-11-08T03:22:33Z,5280000,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Sengun 2 FT),"[1629308, 1630578]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1146.0,,,,,,,,,,,,1.0,0.0,Sengun,1630578.0,,,,,
539,PT00M19.50S,2021-11-08T03:23:00.7Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,103,83,2021-11-08T03:23:00Z,5300000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,
540,PT00M19.50S,2021-11-08T03:23:00.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,103,83,2021-11-08T03:23:00Z,5310000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,
541,PT00M19.50S,2021-11-08T03:23:03.5Z,3,REGULAR,substitution,out,[],1627780,,,1610612745,103,83,2021-11-08T03:23:16Z,5320000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT00M19.50S,2021-11-08T03:23:03.5Z,3,REGULAR,substitution,out,[],1626174,,,1610612745,103,83,2021-11-08T03:23:16Z,5330000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT00M19.50S,2021-11-08T03:23:03.5Z,3,REGULAR,substitution,in,[],1629673,,,1610612745,103,83,2021-11-08T03:23:16Z,5340000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT00M19.50S,2021-11-08T03:23:03.5Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,103,83,2021-11-08T03:23:16Z,5350000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT00M19.50S,2021-11-08T03:23:00.7Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,103,83,2021-11-08T03:23:37Z,5360000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,
546,PT00M16.90S,2021-11-08T03:23:03.3Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612744,103,83,2021-11-08T03:23:37Z,5370000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,545.0,1.0,1.0,0.0,,,,,,,,,,,,,
547,PT00M01.70S,2021-11-08T03:23:49.8Z,3,REGULAR,3pt,Jump Shot,[],201939,31.750985545335087,21.323529411764707,1610612744,103,83,2021-11-08T03:31:14Z,5380000,143.0,246.0,1,left,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,28.47,Missed,,,,,,,,,,,,,,,,,
548,PT00M01.70S,2021-11-08T03:23:49.8Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,103,83,2021-11-08T03:23:56Z,5390000,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,547.0,5.0,4.0,1.0,,,,,,,,,,,,,
