actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
459,PT01M49.00S,2021-12-29T04:48:12.7Z,3,REGULAR,substitution,in,[],201939,,,1610612743,57,70,2021-12-29T04:48:20Z,4520000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M49.00S,2021-12-29T04:48:12.7Z,3,REGULAR,substitution,in,[],1630228,,,1610612743,57,70,2021-12-29T04:48:20Z,4530000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M49.00S,2021-12-29T04:48:37.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630192,,,1610612743,57,70,2021-12-29T04:48:37Z,4540000,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Missed,,,,,,,,,,,,,,,,,,,
462,PT01M47.00S,2021-12-29T04:48:37.9Z,3,REGULAR,rebound,defensive,[],2738,,,1610612744,57,70,2021-12-29T04:48:37Z,4550000,,,0,,A. Iguodala REBOUND (Off:0 Def:3),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
463,PT01M29.00S,2021-12-29T04:48:55.8Z,3,REGULAR,3pt,Jump Shot,[],203952,32.802233902759525,51.71568627450981,1610612744,57,70,2021-12-29T04:48:59Z,4560000,-9.0,256.0,1,left,MISS A. Wiggins 25' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
464,PT01M27.00S,2021-12-29T04:48:57.8Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,57,70,2021-12-29T04:49:04Z,4570000,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,463.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
465,PT01M16.00S,2021-12-29T04:49:09.0Z,3,REGULAR,3pt,Jump Shot,[],1630538,64.47109067017082,46.32352941176471,1610612743,57,70,2021-12-29T04:49:12Z,4580000,-18.0,281.0,1,right,MISS B. Hyland 28' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,28.21,Missed,,,,,,,,,,,,,,,,,,,
466,PT01M14.00S,2021-12-29T04:49:11.0Z,3,REGULAR,rebound,offensive,[],1630267,,,1610612743,57,70,2021-12-29T04:49:19Z,4590000,,,0,,F. Campazzo REBOUND (Off:1 Def:2),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,465.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
467,PT01M06.00S,2021-12-29T04:49:20.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630267,77.52956636005256,48.939185049019606,1610612743,57,72,2021-12-29T04:56:12Z,4600000,-5.0,159.0,1,right,F. Campazzo 15' driving floating Jump Shot (4 PTS),[1630267],1610612743.0,DEN,driving floating,,,Campazzo,F. Campazzo,,,,,15.88,Made,,,,,,,,,,,,,4.0,,,,,,
468,PT01M04.00S,2021-12-29T04:49:47.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612744,57,72,2021-12-29T04:50:19Z,4610000,,,0,,J. Green loose ball personal FOUL (3 PF) (Kuminga 2 FT),"[203210, 1630228]",1610612743.0,DEN,loose ball,,,Green,J. Green,,,,,,,,,,,,,,1628951.0,3.0,0.0,Kuminga,1630228.0,,,,,,,
470,PT01M04.00S,2021-12-29T04:50:23.5Z,3,REGULAR,instantreplay,request,[],0,,,1610612744,57,72,2021-12-29T04:53:15Z,4630000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,,,Confirmed FT shooter
471,PT01M04.00S,2021-12-29T04:51:14.5Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,57,72,2021-12-29T04:51:14Z,4640000,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
472,PT01M04.00S,2021-12-29T04:51:14.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,57,72,2021-12-29T04:51:14Z,4650000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,471.0,,,,,,,,,,,,,,,,,,
473,PT01M04.00S,2021-12-29T04:51:14.5Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,58,72,2021-12-29T04:51:30Z,4660000,,,0,,J. Kuminga Free Throw 2 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,,,,,,,,,3.0,,,,,,
474,PT00M44.90S,2021-12-29T04:51:45.6Z,3,REGULAR,3pt,Jump Shot,[],1630192,63.9454664914586,43.13725490196079,1610612743,58,72,2021-12-29T04:51:48Z,4670000,-34.0,286.0,1,right,MISS Z. Nnaji 28' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,28.84,Missed,,,,,,,,,,,,,,,,,,,
475,PT00M41.40S,2021-12-29T04:51:49.7Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,58,72,2021-12-29T04:51:49Z,4680000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,474.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
476,PT00M36.90S,2021-12-29T04:51:54.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,27.414586070959263,14.215686274509803,1610612744,58,72,2021-12-29T04:52:01Z,4690000,179.0,205.0,1,left,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,,
477,PT00M34.00S,2021-12-29T04:51:57.2Z,3,REGULAR,rebound,defensive,[],1628432,,,1610612743,58,72,2021-12-29T04:52:16Z,4700000,,,0,,D. Reed REBOUND (Off:1 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,476.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
478,PT00M25.40S,2021-12-29T04:52:06.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630192,93.11760840998686,52.450980392156865,1610612743,58,74,2021-12-29T04:52:09Z,4710000,12.0,12.0,1,right,Z. Nnaji cutting DUNK (8 PTS) (B. Hyland 2 AST),"[1630192, 1630538]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,1.73,Made,,,,,,,,,,,,,8.0,B. Hyland,1630538.0,2.0,,,
480,PT00M05.30S,2021-12-29T04:52:29.9Z,3,REGULAR,3pt,Jump Shot,[],201939,10.068988173455978,4.166666666666666,1610612744,61,74,2021-12-29T04:53:29Z,4730000,229.0,42.0,1,left,S. Curry 3PT  (8 PTS) (N. Bjelica 1 AST),"[201939, 202357]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,23.3,Made,,,,,,,,,,,,,8.0,N. Bjelica,202357.0,1.0,,,
482,PT00M00.00S,2021-12-29T04:52:42.2Z,3,REGULAR,period,end,[],0,,,1610612743,61,74,2021-12-29T04:52:42Z,4750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-12-29T04:54:40.1Z,4,REGULAR,substitution,out,['startperiod'],203952,,,1610612743,61,74,2021-12-29T04:55:06Z,4760000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-12-29T04:54:40.1Z,4,REGULAR,substitution,in,['startperiod'],1629308,,,1610612743,61,74,2021-12-29T04:55:06Z,4770000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-12-29T04:55:19.6Z,4,REGULAR,period,start,[],0,,,1610612743,61,74,2021-12-29T04:55:19Z,4780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M40.00S,2021-12-29T04:55:38.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628432,92.46057818659659,53.18627450980392,1610612743,61,76,2021-12-29T04:55:43Z,4790000,16.0,18.0,1,right,D. Reed driving reverse Layup (2 PTS),[1628432],1610612743.0,DEN,driving reverse,,,Reed,D. Reed,,,,,2.43,Made,,,,,,,,,,,,,2.0,,,,,,
487,PT11M26.00S,2021-12-29T04:55:55.9Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612744,61,76,2021-12-29T04:56:06Z,4800000,,,0,,B. Hyland shooting personal FOUL (4 PF) (Toscano-Anderson 2 FT),"[1630538, 1629308]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,,,,202041.0,4.0,0.0,Toscano-Anderson,1629308.0,,,,,,,
489,PT11M26.00S,2021-12-29T04:56:23.5Z,4,REGULAR,freethrow,1 of 2,[],1629308,,,1610612744,61,76,2021-12-29T04:56:23Z,4820000,,,0,,MISS J. Toscano-Anderson Free Throw 1 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
490,PT11M26.00S,2021-12-29T04:56:23.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,61,76,2021-12-29T04:56:23Z,4830000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,,
491,PT11M26.00S,2021-12-29T04:56:38.6Z,4,REGULAR,freethrow,2 of 2,[],1629308,,,1610612744,61,76,2021-12-29T04:56:38Z,4840000,,,0,,MISS J. Toscano-Anderson Free Throw 2 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
492,PT11M24.00S,2021-12-29T04:56:40.5Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,61,76,2021-12-29T04:56:40Z,4850000,,,0,,J. Green REBOUND (Off:1 Def:5),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,491.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
493,PT11M08.00S,2021-12-29T04:56:57.4Z,4,REGULAR,foul,personal,['2freethrow'],201939,,,1610612743,61,76,2021-12-29T04:57:04Z,4860000,,,0,,S. Curry shooting personal FOUL (2 PF) (Hyland 2 FT),"[201939, 1630538]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,202041.0,2.0,0.0,Hyland,1630538.0,,,,,,,
495,PT11M08.00S,2021-12-29T04:57:24.6Z,4,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,61,77,2021-12-29T04:57:24Z,4880000,,,0,,B. Hyland Free Throw 1 of 2 (8 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,,,,,,,,,,,8.0,,,,,,
496,PT11M08.00S,2021-12-29T04:57:39.8Z,4,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,61,77,2021-12-29T04:57:39Z,4890000,,,0,,MISS B. Hyland Free Throw 2 of 2,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Missed,,,,,,,,,,,,,,,,,,,
497,PT11M06.00S,2021-12-29T04:57:41.0Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,61,77,2021-12-29T04:57:41Z,4900000,,,0,,N. Bjelica REBOUND (Off:1 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,496.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
498,PT10M52.00S,2021-12-29T04:57:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,8.09789750328515,49.50980392156863,1610612744,63,77,2021-12-29T04:57:58Z,4910000,2.0,24.0,1,left,J. Kuminga driving Layup (5 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,2.37,Made,,,,,,,,,,,,,5.0,,,,,,
499,PT10M39.00S,2021-12-29T04:58:07.9Z,4,REGULAR,3pt,Jump Shot,[],1630267,89.83245729303549,2.696078431372549,1610612743,63,77,2021-12-29T04:58:10Z,4920000,-237.0,43.0,1,right,MISS F. Campazzo 24' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
500,PT10M36.00S,2021-12-29T04:58:11.0Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,63,77,2021-12-29T04:58:11Z,4930000,,,0,,N. Bjelica REBOUND (Off:1 Def:4),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,499.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
501,PT10M26.00S,2021-12-29T04:58:21.1Z,4,REGULAR,turnover,bad pass,[],2738,,,1610612744,63,77,2021-12-29T04:58:22Z,4940000,,,0,,A. Iguodala bad pass TURNOVER (3 TO),"[2738, 1630267]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,3.0,Campazzo,1630267.0,,,,,,,,,,,,
502,PT10M26.00S,2021-12-29T04:58:21.1Z,4,REGULAR,steal,,[],1630267,,,1610612743,63,77,2021-12-29T04:58:23Z,4950000,,,0,,F. Campazzo STEAL (2 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M13.00S,2021-12-29T04:58:34.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630267,93.11760840998686,55.14705882352941,1610612743,63,77,2021-12-29T04:58:37Z,4960000,26.0,12.0,1,right,MISS F. Campazzo driving finger roll Layup,[1630267],1610612743.0,DEN,driving finger roll,,,Campazzo,F. Campazzo,,,,,2.84,Missed,,,,,,,,,,,,,,,,,,,
504,PT10M11.00S,2021-12-29T04:58:36.2Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,63,77,2021-12-29T04:58:58Z,4970000,,,0,,N. Bjelica REBOUND (Off:1 Def:5),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,503.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
505,PT10M07.00S,2021-12-29T04:58:40.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201939,32.933639947437584,77.94117647058823,1610612744,66,77,2021-12-29T04:58:44Z,4980000,-140.0,257.0,1,left,S. Curry 29' 3PT  (11 PTS) (J. Toscano-Anderson 1 AST),"[201939, 1629308]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,29.26,Made,,,,,,,,,,,,,11.0,J. Toscano-Anderson,1629308.0,1.0,,,
507,PT09M42.00S,2021-12-29T04:59:18.2Z,4,REGULAR,2pt,Jump Shot,[],1628432,74.85216819973719,65.68627450980392,1610612743,66,79,2021-12-29T04:59:21Z,5000000,78.0,184.0,1,right,D. Reed 19' pullup Jump Shot (4 PTS) (B. Hyland 3 AST),"[1628432, 1630538]",1610612743.0,DEN,pullup,,,Reed,D. Reed,,,,,19.99,Made,,,,,,,,,,,,,4.0,B. Hyland,1630538.0,3.0,,,
509,PT09M21.00S,2021-12-29T04:59:38.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,9.937582128777924,49.50980392156863,1610612744,68,79,2021-12-29T04:59:48Z,5020000,2.0,41.0,1,left,J. Kuminga cutting Layup (7 PTS) (J. Toscano-Anderson 2 AST),"[1630228, 1629308]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,4.1,Made,,,,,,,,,,,,,7.0,J. Toscano-Anderson,1629308.0,2.0,,,
511,PT09M01.00S,2021-12-29T04:59:58.6Z,4,REGULAR,3pt,Jump Shot,[],1630538,68.9388961892247,74.75490196078431,1610612743,68,79,2021-12-29T05:00:02Z,5040000,124.0,239.0,1,right,MISS B. Hyland 26' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
512,PT08M59.00S,2021-12-29T05:00:00.6Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,68,79,2021-12-29T05:01:04Z,5050000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,511.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
513,PT08M39.00S,2021-12-29T05:00:21.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202357,10.5946123521682,49.754901960784316,1610612744,68,79,2021-12-29T05:01:38Z,5060000,1.0,47.0,1,left,MISS N. Bjelica turnaround Shot,[202357],1610612744.0,GSW,turnaround,,,Bjelica,N. Bjelica,,,,,4.71,Missed,,,,,,,,,,,,,,,,,,,
514,PT08M36.00S,2021-12-29T05:00:23.7Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,68,79,2021-12-29T05:00:23Z,5070000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,513.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
515,PT08M22.00S,2021-12-29T05:00:37.6Z,4,REGULAR,3pt,Jump Shot,[],1630538,68.80749014454665,78.92156862745098,1610612743,68,79,2021-12-29T05:00:40Z,5080000,145.0,241.0,1,right,MISS B. Hyland 28' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,28.08,Missed,,,,,,,,,,,,,,,,,,,
516,PT08M19.00S,2021-12-29T05:00:41.6Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,68,79,2021-12-29T05:00:41Z,5090000,,,0,,N. Bjelica REBOUND (Off:1 Def:6),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,515.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
517,PT08M10.00S,2021-12-29T05:00:53.2Z,4,REGULAR,foul,personal,[],203210,,,1610612744,68,79,2021-12-29T05:00:56Z,5100000,,,0,,J. Green personal FOUL (4 PF),"[203210, 1629308]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,1628951.0,4.0,0.0,Toscano-Anderson,1629308.0,,,,,,,
519,PT08M10.00S,2021-12-29T05:01:07.7Z,4,REGULAR,substitution,out,[],1630538,,,1610612744,68,79,2021-12-29T05:01:16Z,5120000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M10.00S,2021-12-29T05:01:07.7Z,4,REGULAR,substitution,out,[],1630267,,,1610612744,68,79,2021-12-29T05:01:16Z,5130000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M10.00S,2021-12-29T05:01:07.7Z,4,REGULAR,substitution,in,[],203085,,,1610612744,68,79,2021-12-29T05:01:16Z,5140000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M10.00S,2021-12-29T05:01:07.7Z,4,REGULAR,substitution,in,[],203115,,,1610612744,68,79,2021-12-29T05:01:16Z,5150000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M06.00S,2021-12-29T05:01:23.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,6.521024967148489,52.450980392156865,1610612744,70,79,2021-12-29T05:01:26Z,5160000,-12.0,9.0,1,left,J. Kuminga cutting DUNK (9 PTS) (A. Iguodala 3 AST),"[1630228, 2738]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,1.51,Made,,,,,,,,,,,,,9.0,A. Iguodala,2738.0,3.0,,,
525,PT08M06.00S,2021-12-29T05:01:29.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,70,79,2021-12-29T05:01:29Z,5180000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M06.00S,2021-12-29T05:03:47.7Z,4,REGULAR,substitution,out,[],203210,,,1610612743,70,79,2021-12-29T05:03:58Z,5190000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M06.00S,2021-12-29T05:03:47.7Z,4,REGULAR,substitution,in,[],203999,,,1610612743,70,79,2021-12-29T05:03:58Z,5200000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M48.00S,2021-12-29T05:04:36.1Z,4,REGULAR,3pt,Jump Shot,[],203115,92.32917214191852,95.58823529411765,1610612743,70,79,2021-12-29T05:04:39Z,5210000,228.0,20.0,1,right,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,22.87,Missed,,,,,,,,,,,,,,,,,,,
529,PT07M46.00S,2021-12-29T05:04:38.1Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,70,79,2021-12-29T05:05:04Z,5220000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,528.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
530,PT07M40.00S,2021-12-29T05:04:45.1Z,4,REGULAR,foul,personal,['2freethrow'],1628432,,,1610612744,70,79,2021-12-29T05:04:58Z,5230000,,,0,,D. Reed shooting personal FOUL (2 PF) (Curry 2 FT),"[1628432, 201939]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,,,,,,,,,,202041.0,2.0,0.0,Curry,201939.0,,,,,,,
532,PT07M40.00S,2021-12-29T05:05:17.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201939,,,1610612744,70,79,2021-12-29T05:05:17Z,5250000,,,0,,MISS S. Curry Free Throw 1 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
533,PT07M40.00S,2021-12-29T05:05:17.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,70,79,2021-12-29T05:05:17Z,5260000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,532.0,,,,,,,,,,,,,,,,,,
534,PT07M40.00S,2021-12-29T05:05:33.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201939,,,1610612744,71,79,2021-12-29T05:05:33Z,5270000,,,0,,S. Curry Free Throw 2 of 2 (12 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,,,,,12.0,,,,,,
535,PT07M30.00S,2021-12-29T05:05:51.9Z,4,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,71,79,2021-12-29T05:05:53Z,5280000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (6 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,6.0,,,202041.0,,,,,,,,,,,
536,PT07M20.00S,2021-12-29T05:06:05.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,30.436925098554536,72.30392156862744,1610612744,74,79,2021-12-29T05:06:10Z,5290000,-112.0,234.0,1,left,S. Curry 25' 3PT step back (15 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,25.88,Made,,,,,,,,,,,,,15.0,,,,,,
537,PT06M59.00S,2021-12-29T05:06:28.2Z,4,REGULAR,foul,personal,[],202357,,,1610612743,74,79,2021-12-29T05:06:32Z,5300000,,,0,,N. Bjelica personal FOUL (3 PF),"[202357, 203999]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,202007.0,3.0,0.0,Jokic,203999.0,,,,,,,
539,PT06M59.00S,2021-12-29T05:06:34.4Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,74,79,2021-12-29T05:06:38Z,5320000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M59.00S,2021-12-29T05:06:34.4Z,4,REGULAR,substitution,in,[],201145,,,1610612743,74,79,2021-12-29T05:06:38Z,5330000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M50.00S,2021-12-29T05:06:57.5Z,4,REGULAR,3pt,Jump Shot,[],203999,69.99014454664915,23.284313725490197,1610612743,74,79,2021-12-29T05:07:00Z,5340000,-134.0,230.0,1,right,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.56,Missed,,,,,,,,,,,,,,,,,,,
542,PT06M48.00S,2021-12-29T05:06:59.5Z,4,REGULAR,rebound,offensive,[],201145,,,1610612743,74,79,2021-12-29T05:09:33Z,5350000,,,0,,J. Green REBOUND (Off:3 Def:0),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,541.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
544,PT06M44.00S,2021-12-29T05:07:27.5Z,4,REGULAR,turnover,backcourt,[],201145,,,1610612743,74,79,2021-12-29T05:09:41Z,5370000,,,0,,J. Green backcourt TURNOVER (2 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,2.0,,,202041.0,,,,,,,,,,,
545,PT06M32.00S,2021-12-29T05:07:34.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202357,30.56833114323259,19.362745098039216,1610612744,74,79,2021-12-29T05:09:55Z,5380000,153.0,235.0,1,left,MISS N. Bjelica 28' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,28.04,Missed,,,,,,,,,,,,,,,,,,,
546,PT06M30.00S,2021-12-29T05:07:36.0Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,74,79,2021-12-29T05:09:55Z,5390000,,,0,,N. Jokic REBOUND (Off:2 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,545.0,13.0,11.0,2.0,,,,,,,,,,,,,,,
547,PT06M23.00S,2021-12-29T05:07:40.0Z,4,REGULAR,3pt,Jump Shot,[],1628432,68.15045992115637,33.57843137254902,1610612743,74,79,2021-12-29T05:07:42Z,5400000,-82.0,247.0,1,right,MISS D. Reed 26' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
