actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,value
539,PT08M02.00S,2021-12-09T05:08:00.2Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,86,73,2021-12-09T05:08:30Z,5340000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,538.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
540,PT07M51.00S,2021-12-09T05:08:10.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202357,11.777266754270697,38.48039215686275,1610612744,86,73,2021-12-09T05:08:26Z,5350000,58.0,58.0,1,left,MISS N. Bjelica 8' driving floating Shot,[202357],1610612744.0,GSW,driving floating,,,Bjelica,N. Bjelica,,,,,8.19,Missed,,,,,,,,,,,,,,,,,,,
541,PT07M48.00S,2021-12-09T05:08:13.7Z,4,REGULAR,rebound,offensive,[],202357,,,1610612744,86,73,2021-12-09T05:08:26Z,5360000,,,0,,N. Bjelica REBOUND (Off:2 Def:4),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,540.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
542,PT07M48.00S,2021-12-09T05:08:17.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202357,5.590000152587891,50.0,1610612744,88,73,2021-12-09T05:08:17Z,5370000,0.0,0.0,1,left,N. Bjelica tip Layup (7 PTS),[202357],1610612744.0,GSW,tip,,,Bjelica,N. Bjelica,,,,,0.0,Made,,,,,,,,,,,7.0,,,,,,,,
543,PT07M48.00S,2021-12-09T05:08:20.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,88,73,2021-12-09T05:08:20Z,5380000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M48.00S,2021-12-09T05:09:47.9Z,4,REGULAR,substitution,out,[],1627814,,,1610612757,88,73,2021-12-09T05:11:33Z,5390000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M48.00S,2021-12-09T05:09:47.9Z,4,REGULAR,substitution,out,[],1626204,,,1610612757,88,73,2021-12-09T05:11:33Z,5400000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M48.00S,2021-12-09T05:09:47.9Z,4,REGULAR,substitution,in,[],203952,,,1610612757,88,73,2021-12-09T05:11:33Z,5410000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M48.00S,2021-12-09T05:09:47.9Z,4,REGULAR,substitution,in,[],203994,,,1610612757,88,73,2021-12-09T05:11:33Z,5420000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M31.00S,2021-12-09T05:12:08.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203994,85.10183968462549,48.77450980392157,1610612757,88,73,2021-12-09T05:12:10Z,5430000,-6.0,88.0,1,right,MISS J. Nurkic 8' turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,8.77,Missed,,,,,,,,,,,,,,,,,,,
549,PT07M28.00S,2021-12-09T05:12:11.9Z,4,REGULAR,rebound,offensive,[],1628372,,,1610612757,88,73,2021-12-09T05:12:11Z,5440000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:3),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,548.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
550,PT07M26.00S,2021-12-09T05:12:13.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203463,76.16622864651774,10.294117647058822,1610612757,88,76,2021-12-09T05:12:14Z,5450000,-199.0,172.0,1,right,B. McLemore 26' 3PT  (12 PTS) (D. Smith Jr. 5 AST),"[203463, 1628372]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,26.23,Made,,,,,,,,,,,12.0,,,D. Smith Jr.,1628372.0,5.0,,,
552,PT07M09.00S,2021-12-09T05:12:31.3Z,4,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,88,76,2021-12-09T05:12:34Z,5470000,,,0,,S. Curry lost ball out-of-bounds TURNOVER (4 TO),[201939],1610612744.0,GSW,lost ball,,,Curry,S. Curry,,,,,,,,,,,1162.0,,,,,4.0,,,,,,,,,
553,PT06M55.00S,2021-12-09T05:12:57.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,91.14651773981603,55.392156862745104,1610612757,88,78,2021-12-09T05:13:03Z,5480000,27.0,31.0,1,right,J. Nurkic driving reverse Layup (8 PTS),[203994],1610612757.0,POR,driving reverse,,,Nurkic,J. Nurkic,,,,,4.09,Made,,,,,,,,,,,8.0,,,,,,,,
554,PT06M55.00S,2021-12-09T05:13:04.4Z,4,REGULAR,foul,personal,['1freethrow'],202357,,,1610612757,88,78,2021-12-09T05:13:12Z,5490000,,,0,,N. Bjelica shooting personal FOUL (3 PF) (Nurkic 1 FT),"[202357, 203994]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,1162.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,
556,PT06M55.00S,2021-12-09T05:13:09.5Z,4,REGULAR,substitution,out,[],202357,,,1610612757,88,78,2021-12-09T05:13:28Z,5510000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M55.00S,2021-12-09T05:13:09.5Z,4,REGULAR,substitution,in,[],203110,,,1610612757,88,78,2021-12-09T05:13:28Z,5520000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M55.00S,2021-12-09T05:13:22.0Z,4,REGULAR,substitution,out,[],201939,,,1610612757,88,78,2021-12-09T05:13:28Z,5530000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M55.00S,2021-12-09T05:13:22.0Z,4,REGULAR,substitution,in,[],1629673,,,1610612757,88,78,2021-12-09T05:13:28Z,5540000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M55.00S,2021-12-09T05:13:27.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203994,,,1610612757,88,78,2021-12-09T05:13:27Z,5550000,,,0,,MISS J. Nurkic Free Throw 1 of 1,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
561,PT06M53.00S,2021-12-09T05:13:28.1Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,88,78,2021-12-09T05:13:28Z,5560000,,,0,,J. Toscano-Anderson REBOUND (Off:2 Def:5),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,560.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
562,PT06M39.00S,2021-12-09T05:13:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,9.017739816031538,42.8921568627451,1610612744,88,78,2021-12-09T05:13:44Z,5570000,36.0,32.0,1,left,MISS A. Wiggins Layup,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,4.8,Missed,,,,,,,,,,,,,,,,,,,
563,PT06M36.00S,2021-12-09T05:13:44.7Z,4,REGULAR,rebound,offensive,[],203110,,,1610612744,88,78,2021-12-09T05:13:55Z,5580000,,,0,,D. Green REBOUND (Off:2 Def:8),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,562.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
564,PT06M34.00S,2021-12-09T05:13:46.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,5.590000152587891,50.0,1610612744,90,78,2021-12-09T05:13:46Z,5590000,0.0,0.0,1,left,D. Green tip Layup (3 PTS),[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,0.0,Made,,,,,,,,,,,3.0,,,,,,,,
565,PT06M23.00S,2021-12-09T05:13:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,87.46714848883047,53.431372549019606,1610612757,90,78,2021-12-09T05:15:14Z,5600000,17.0,65.0,1,right,MISS N. Powell 6' driving floating Shot,[1626181],1610612757.0,POR,driving floating,,,Powell,N. Powell,,,,,6.75,Missed,,,,,,,,,,,,,,,,,,,
566,PT06M23.00S,2021-12-09T05:13:58.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,90,78,2021-12-09T05:15:14Z,5610000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,565.0,,,,,,,,,,,,,,,,,,
567,PT06M23.00S,2021-12-09T05:14:08.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612744,90,78,2021-12-09T05:14:17Z,5620000,,,0,,J. Nurkic loose ball personal FOUL (4 PF) (Green 2 FT),"[203994, 203110]",1610612757.0,POR,loose ball,,,Nurkic,J. Nurkic,,,,,,,,,,,200832.0,4.0,0.0,Green,203110.0,,,,,,,,,,
569,PT06M23.00S,2021-12-09T05:14:34.3Z,4,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,90,78,2021-12-09T05:14:34Z,5640000,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
570,PT06M23.00S,2021-12-09T05:14:34.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,90,78,2021-12-09T05:14:34Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,569.0,,,,,,,,,,,,,,,,,,
571,PT06M23.00S,2021-12-09T05:14:50.3Z,4,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,91,78,2021-12-09T05:14:50Z,5660000,,,0,,D. Green Free Throw 2 of 2 (4 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
572,PT06M13.00S,2021-12-09T05:15:04.2Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612757,91,78,2021-12-09T05:15:15Z,5670000,,,0,,D. Green shooting personal FOUL (2 PF) (Nurkic 2 FT),"[203110, 203994]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,203593.0,2.0,1.0,Nurkic,203994.0,,,,,,,,,,
574,PT06M13.00S,2021-12-09T05:15:27.3Z,4,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,91,79,2021-12-09T05:15:27Z,5690000,,,0,,J. Nurkic Free Throw 1 of 2 (9 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
575,PT06M13.00S,2021-12-09T05:15:29.3Z,4,REGULAR,substitution,out,[],203490,,,1610612757,91,79,2021-12-09T05:15:32Z,5700000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M13.00S,2021-12-09T05:15:29.3Z,4,REGULAR,substitution,in,[],202357,,,1610612757,91,79,2021-12-09T05:15:32Z,5710000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M13.00S,2021-12-09T05:15:45.3Z,4,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,91,80,2021-12-09T05:15:45Z,5720000,,,0,,J. Nurkic Free Throw 2 of 2 (10 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
578,PT05M55.00S,2021-12-09T05:16:04.7Z,4,REGULAR,3pt,Jump Shot,[],203952,34.247700394218136,46.568627450980394,1610612744,94,80,2021-12-09T05:16:07Z,5730000,17.0,269.0,1,left,A. Wiggins 26' 3PT  (12 PTS) (D. Green 8 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.99,Made,,,,,,,,,,,12.0,,,D. Green,203110.0,8.0,,,
580,PT05M35.00S,2021-12-09T05:16:25.6Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612757,94,80,2021-12-09T05:16:27Z,5750000,,,0,,J. Nurkic bad pass TURNOVER (5 TO),"[203994, 1629308]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,5.0,,,,,,,Toscano-Anderson,1629308.0,
581,PT05M35.00S,2021-12-09T05:16:25.6Z,4,REGULAR,steal,,[],1629308,,,1610612744,94,80,2021-12-09T05:16:27Z,5760000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M22.00S,2021-12-09T05:16:38.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629308,6.258212877792378,4.411764705882353,1610612744,94,80,2021-12-09T05:16:42Z,5770000,228.0,6.0,1,left,MISS J. Toscano-Anderson 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
583,PT05M19.00S,2021-12-09T05:16:41.7Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,94,80,2021-12-09T05:17:00Z,5780000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:4),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,582.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
584,PT05M08.00S,2021-12-09T05:16:52.1Z,4,REGULAR,3pt,Jump Shot,[],1626181,73.27529566360053,79.65686274509804,1610612757,94,83,2021-12-09T05:16:54Z,5790000,148.0,199.0,1,right,N. Powell 24' 3PT  (22 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,24.79,Made,,,,,,,,,,,22.0,,,,,,,,
585,PT04M52.00S,2021-12-09T05:17:07.1Z,4,REGULAR,3pt,Jump Shot,[],1629673,11.908672798948752,96.32352941176471,1610612744,94,83,2021-12-09T05:17:09Z,5800000,-232.0,59.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
586,PT04M49.00S,2021-12-09T05:17:16.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,94,83,2021-12-09T05:17:16Z,5810000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,,
587,PT04M49.00S,2021-12-09T05:17:18.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,94,83,2021-12-09T05:17:18Z,5820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M46.00S,2021-12-09T05:17:29.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202357,32.670827858081466,13.970588235294118,1610612744,94,83,2021-12-09T05:17:34Z,5830000,180.0,255.0,1,left,MISS N. Bjelica 31' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,31.19,Missed,,,,,,,,,,,,,,,,,,,
589,PT04M43.00S,2021-12-09T05:17:32.5Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,94,83,2021-12-09T05:17:40Z,5840000,,,0,,J. Nurkic REBOUND (Off:2 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,588.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
590,PT04M29.00S,2021-12-09T05:17:46.3Z,4,REGULAR,3pt,Jump Shot,[],1626181,70.64717477003943,77.94117647058823,1610612757,94,83,2021-12-09T05:17:50Z,5850000,140.0,223.0,1,right,MISS N. Powell 26' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
591,PT04M26.00S,2021-12-09T05:17:50.6Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,94,83,2021-12-09T05:17:50Z,5860000,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,590.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
592,PT04M15.00S,2021-12-09T05:18:01.2Z,4,REGULAR,2pt,Jump Shot,[],203952,25.969119579500656,39.46078431372549,1610612744,94,83,2021-12-09T05:18:04Z,5870000,53.0,192.0,1,left,MISS A. Wiggins 19' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,19.87,Missed,,,,,,,,,,,,,,,,,,,
593,PT04M13.00S,2021-12-09T05:18:03.2Z,4,REGULAR,rebound,defensive,[],203463,,,1610612757,94,83,2021-12-09T05:18:13Z,5880000,,,0,,B. McLemore REBOUND (Off:0 Def:2),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,592.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
594,PT03M54.00S,2021-12-09T05:18:21.6Z,4,REGULAR,2pt,Jump Shot,[],203496,78.53153745072274,25.735294117647058,1610612757,94,83,2021-12-09T05:18:24Z,5890000,-121.0,149.0,1,right,MISS R. Covington 19' Jump Shot,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,19.24,Missed,,,,,,,,,,,,,,,,,,,
595,PT03M51.00S,2021-12-09T05:18:26.2Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,94,83,2021-12-09T05:18:26Z,5900000,,,0,,J. Nurkic REBOUND (Off:3 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,594.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
596,PT03M51.00S,2021-12-09T05:18:26.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203994,94.40999984741211,50.0,1610612757,94,83,2021-12-09T05:18:52Z,5910000,0.0,0.0,1,right,MISS J. Nurkic tip Layup,[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
597,PT03M51.00S,2021-12-09T05:18:26.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,94,83,2021-12-09T05:18:52Z,5920000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,596.0,,,,,,,,,,,,,,,,,,
598,PT03M51.00S,2021-12-09T05:18:33.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612744,94,83,2021-12-09T05:18:48Z,5930000,,,0,,J. Nurkic loose ball personal FOUL (5 PF) (Bjelica 2 FT),"[203994, 202357]",1610612757.0,POR,loose ball,,,Nurkic,J. Nurkic,,,,,,,,,,,1162.0,5.0,0.0,Bjelica,202357.0,,,,,,,,,,
600,PT03M51.00S,2021-12-09T05:19:09.6Z,4,REGULAR,freethrow,1 of 2,[],202357,,,1610612744,95,83,2021-12-09T05:19:09Z,5950000,,,0,,N. Bjelica Free Throw 1 of 2 (8 PTS),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
601,PT03M51.00S,2021-12-09T05:19:10.1Z,4,REGULAR,substitution,out,[],1629308,,,1610612744,95,83,2021-12-09T05:19:13Z,5960000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M51.00S,2021-12-09T05:19:10.1Z,4,REGULAR,substitution,in,[],201939,,,1610612744,95,83,2021-12-09T05:19:13Z,5970000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M51.00S,2021-12-09T05:19:32.9Z,4,REGULAR,freethrow,2 of 2,[],202357,,,1610612744,95,83,2021-12-09T05:19:32Z,5980000,,,0,,MISS N. Bjelica Free Throw 2 of 2,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,Missed,,,,,,,,,,,,,,,,,,,
604,PT03M48.00S,2021-12-09T05:19:35.2Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,95,83,2021-12-09T05:19:35Z,5990000,,,0,,R. Covington REBOUND (Off:1 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,603.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
606,PT03M37.00S,2021-12-09T05:19:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,88.12417871222075,50.245098039215684,1610612757,95,85,2021-12-09T05:19:49Z,6010000,1.0,59.0,1,right,J. Nurkic Layup (12 PTS) (N. Powell 4 AST),"[203994, 1626181]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,5.91,Made,,,,,,,,,,,12.0,,,N. Powell,1626181.0,4.0,,,
608,PT03M30.00S,2021-12-09T05:19:56.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,95,85,2021-12-09T05:19:56Z,6030000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M30.00S,2021-12-09T05:23:25.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,95,85,2021-12-09T05:23:25Z,6040000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M30.00S,2021-12-09T05:24:28.0Z,4,REGULAR,substitution,out,[],202357,,,1610612744,95,85,2021-12-09T05:24:47Z,6050000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M30.00S,2021-12-09T05:24:28.0Z,4,REGULAR,substitution,out,[],203496,,,1610612744,95,85,2021-12-09T05:24:47Z,6060000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M30.00S,2021-12-09T05:24:28.0Z,4,REGULAR,substitution,in,[],203490,,,1610612744,95,85,2021-12-09T05:24:47Z,6070000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M30.00S,2021-12-09T05:24:28.0Z,4,REGULAR,substitution,in,[],1626204,,,1610612744,95,85,2021-12-09T05:24:47Z,6080000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M14.00S,2021-12-09T05:24:59.1Z,4,REGULAR,3pt,Jump Shot,[],203952,29.25427069645204,12.745098039215685,1610612744,95,85,2021-12-09T05:25:03Z,6090000,186.0,222.0,1,left,MISS A. Wiggins 29' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,29.02,Missed,,,,,,,,,,,,,,,,,,,
615,PT03M12.00S,2021-12-09T05:25:01.1Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,95,85,2021-12-09T05:25:09Z,6100000,,,0,,J. Nurkic REBOUND (Off:3 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,614.0,13.0,10.0,3.0,,,,,,,,,,,,,,,
616,PT02M55.00S,2021-12-09T05:25:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,83.919185282523,47.05882352941176,1610612757,95,85,2021-12-09T05:25:21Z,6110000,-15.0,99.0,1,right,MISS J. Nurkic 9' floating Shot,[203994],1610612757.0,POR,floating,,,Nurkic,J. Nurkic,,,,,9.98,Missed,,,,,,,,,,,,,,,,,,,
617,PT02M54.00S,2021-12-09T05:25:23.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,95,85,2021-12-09T05:25:23Z,6120000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,616.0,,,,,,,,,,,,,,,,,,
618,PT02M54.00S,2021-12-09T05:25:24.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612744,95,85,2021-12-09T05:25:31Z,6130000,,,0,,J. Nurkic loose ball personal FOUL (6 PF) (Green 2 FT),"[203994, 203110]",1610612757.0,POR,loose ball,,,Nurkic,J. Nurkic,,,,,,,,,,,1162.0,6.0,0.0,Green,203110.0,,,,,,,,,,
620,PT02M54.00S,2021-12-09T05:25:44.6Z,4,REGULAR,substitution,out,[],203994,,,1610612744,95,85,2021-12-09T05:25:47Z,6150000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M54.00S,2021-12-09T05:25:44.6Z,4,REGULAR,substitution,in,[],203496,,,1610612744,95,85,2021-12-09T05:25:47Z,6160000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M54.00S,2021-12-09T05:26:01.1Z,4,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,96,85,2021-12-09T05:26:01Z,6170000,,,0,,D. Green Free Throw 1 of 2 (5 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
623,PT02M54.00S,2021-12-09T05:26:12.9Z,4,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,96,85,2021-12-09T05:26:12Z,6180000,,,0,,MISS D. Green Free Throw 2 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
624,PT02M52.00S,2021-12-09T05:26:14.1Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,96,85,2021-12-09T05:26:14Z,6190000,,,0,,R. Covington REBOUND (Off:1 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,623.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
625,PT02M54.00S,2021-12-09T05:26:21.4Z,4,REGULAR,memo,,[],0,,,1610612757,96,85,2021-12-09T05:26:21Z,6200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR: Nurkic fouls out at 2:54 in the 4th
