actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
263,PT03M33.00S,2021-12-21T03:52:06.9Z,2,REGULAR,3pt,Jump Shot,[],201939,68.41327201051249,74.75490196078431,1610612744,44,38,2021-12-21T03:52:10Z,2610000,124.0,244.0,1,right,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,,,,Missed,,,27.4,,,,,,,,,
264,PT03M31.00S,2021-12-21T03:52:08.9Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,44,38,2021-12-21T03:55:19Z,2620000,,,0,,H. Barnes REBOUND (Off:1 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,263.0,,,4.0,3.0,1.0,,,,,,
265,PT03M21.00S,2021-12-21T03:52:18.2Z,2,REGULAR,3pt,Jump Shot,[],1629620,34.247700394218136,52.20588235294118,1610612758,44,38,2021-12-21T03:54:10Z,2630000,-11.0,269.0,1,left,MISS J. Robinson 26' 3PT,[1629620],1610612758.0,SAC,,,,Robinson,J. Robinson,,,,,,,,,,,,,Missed,,,26.96,,,,,,,,,
266,PT03M19.00S,2021-12-21T03:52:20.2Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,44,38,2021-12-21T03:55:15Z,2640000,,,0,,D. Lee REBOUND (Off:0 Def:3),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,265.0,,,3.0,3.0,0.0,,,,,,
267,PT03M09.00S,2021-12-21T03:52:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.5407358738502,40.44117647058824,1610612744,46,38,2021-12-21T03:52:38Z,2650000,-48.0,27.0,1,right,S. Curry reverse Layup (13 PTS) (K. Looney 1 AST),"[201939, 1626172]",1610612744.0,GSW,reverse,,,Curry,S. Curry,,,,,,,,,,,,,Made,,13.0,5.49,,,,K. Looney,1626172.0,1.0,,,
269,PT03M09.00S,2021-12-21T03:52:41.3Z,2,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612744,46,38,2021-12-21T03:53:02Z,2670000,,,0,,B. Hield shooting personal FOUL (2 PF) (Curry 1 FT),"[1627741, 201939]",1610612758.0,SAC,shooting,,,Hield,B. Hield,,,,,,,,202056.0,2.0,0.0,Curry,201939.0,,,,,,,,,,,,,
285,PT03M09.00S,2021-12-21T03:52:54.6Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,46,38,2021-12-21T03:54:44Z,2685000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M09.00S,2021-12-21T03:52:54.6Z,2,REGULAR,substitution,in,[],203490,,,1610612744,46,38,2021-12-21T03:54:44Z,2687500,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M09.00S,2021-12-21T03:53:07.9Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,46,38,2021-12-21T03:53:07Z,2690000,,,0,,MISS S. Curry Free Throw 1 of 1,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,Missed,,,,,,,,,,,,
272,PT03M07.00S,2021-12-21T03:53:09.1Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,46,38,2021-12-21T03:53:09Z,2700000,,,0,,H. Barnes REBOUND (Off:1 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,271.0,,,5.0,4.0,1.0,,,,,,
273,PT02M50.00S,2021-12-21T03:53:26.4Z,2,REGULAR,3pt,Jump Shot,[],203084,5.206964520367937,95.58823529411765,1610612758,46,41,2021-12-21T03:53:30Z,2710000,-228.0,-4.0,1,left,H. Barnes 3PT  (6 PTS) (M. Harkless 1 AST),"[203084, 203090]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,,6.0,22.79,,,,M. Harkless,203090.0,1.0,,,
276,PT02M39.00S,2021-12-21T03:53:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,91.01511169513797,57.35294117647059,1610612744,48,41,2021-12-21T03:53:40Z,2730000,37.0,32.0,1,right,D. Green driving finger roll Layup (5 PTS) (S. Curry 2 AST),"[203110, 201939]",1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,,,,,,,,,Made,,5.0,4.88,,,,S. Curry,201939.0,2.0,,,
278,PT02M25.00S,2021-12-21T03:53:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202684,9.806176084099869,45.83333333333333,1610612758,48,43,2021-12-21T03:53:53Z,2750000,21.0,40.0,1,left,T. Thompson Layup (8 PTS),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,Made,,8.0,4.48,,,,,,,,,
279,PT02M06.00S,2021-12-21T03:54:09.4Z,2,REGULAR,3pt,Jump Shot,[],203110,69.72733245729303,67.8921568627451,1610612744,51,43,2021-12-21T03:54:13Z,2760000,89.0,232.0,1,right,D. Green 24' 3PT  (8 PTS) (O. Porter Jr. 1 AST),"[203110, 203490]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,Made,,8.0,24.88,,,,O. Porter Jr.,203490.0,1.0,,,
281,PT01M53.00S,2021-12-21T03:54:22.6Z,2,REGULAR,2pt,Jump Shot,[],1629620,15.193823915900131,68.38235294117648,1610612758,51,43,2021-12-21T03:54:26Z,2780000,-92.0,90.0,1,left,MISS J. Robinson 12' pullup Shot,[1629620],1610612758.0,SAC,pullup,,,Robinson,J. Robinson,,,,,,,,,,,,,Missed,,,12.88,,,,,,,,,
282,PT01M51.00S,2021-12-21T03:54:24.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,51,43,2021-12-21T03:55:04Z,2790000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,281.0,,,5.0,5.0,0.0,,,,,,
283,PT01M45.00S,2021-12-21T03:54:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,93.51182654402102,56.372549019607845,1610612744,53,43,2021-12-21T03:54:36Z,2800000,32.0,8.0,1,right,J. Toscano-Anderson driving Layup (2 PTS),[1629308],1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,Made,,2.0,3.3,,,,,,,,,
284,PT01M45.00S,2021-12-21T03:54:38.3Z,2,REGULAR,foul,personal,['1freethrow'],1629620,,,1610612744,53,43,2021-12-21T03:57:55Z,2810000,,,0,,J. Robinson shooting personal FOUL (1 PF) (Toscano-Anderson 1 FT),"[1629620, 1629308]",1610612758.0,SAC,shooting,,,Robinson,J. Robinson,,,,,,,,202056.0,1.0,0.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,
288,PT01M45.00S,2021-12-21T03:54:57.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,53,43,2021-12-21T03:55:04Z,2830000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M45.00S,2021-12-21T03:56:50.4Z,2,REGULAR,substitution,out,[],1629620,,,1610612744,53,43,2021-12-21T03:57:35Z,2840000,,,0,,SUB out: J. Robinson,[1629620],1610612758.0,SAC,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M45.00S,2021-12-21T03:56:50.4Z,2,REGULAR,substitution,in,[],1630169,,,1610612744,53,43,2021-12-21T03:57:35Z,2850000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M45.00S,2021-12-21T03:57:55.9Z,2,REGULAR,freethrow,1 of 1,[],1629308,,,1610612744,54,43,2021-12-21T03:57:55Z,2860000,,,0,,J. Toscano-Anderson Free Throw 1 of 1 (3 PTS),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,Made,,3.0,,,,,,,,,,
292,PT01M26.00S,2021-12-21T03:58:11.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202684,11.12023653088042,53.431372549019606,1610612758,54,43,2021-12-21T03:58:29Z,2870000,-17.0,52.0,1,left,MISS T. Thompson DUNK - blocked,"[202684, 203110]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,Missed,,,5.48,,,,,,,Green,203110.0,
293,PT01M26.00S,2021-12-21T03:58:11.4Z,2,REGULAR,block,,[],203110,,,1610612758,54,43,2021-12-21T03:58:14Z,2880000,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M23.00S,2021-12-21T03:58:14.4Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,54,43,2021-12-21T03:58:29Z,2890000,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,292.0,,,6.0,6.0,0.0,,,,,,
295,PT01M21.00S,2021-12-21T03:58:16.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203110,87.20433639947439,49.26470588235294,1610612744,56,43,2021-12-21T03:58:20Z,2900000,-4.0,68.0,1,right,D. Green 6' Jump Shot (10 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,Made,,10.0,6.79,,,,,,,,,
296,PT01M00.00S,2021-12-21T03:58:37.5Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612758,56,43,2021-12-21T03:58:39Z,2910000,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1629308]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,1.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,,,,,,
297,PT01M00.00S,2021-12-21T03:58:37.5Z,2,REGULAR,steal,,[],1629308,,,1610612744,56,43,2021-12-21T03:58:39Z,2920000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M58.00S,2021-12-21T03:58:40.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627814,90.75229960578186,48.77450980392157,1610612744,58,43,2021-12-21T03:58:45Z,2930000,-6.0,34.0,1,right,D. Lee running DUNK (10 PTS) (O. Porter Jr. 2 AST),"[1627814, 203490]",1610612744.0,GSW,running,,,Lee,D. Lee,,,,,,,,,,,,,Made,,10.0,3.49,,,,O. Porter Jr.,203490.0,2.0,,,
300,PT00M44.70S,2021-12-21T03:58:57.6Z,2,REGULAR,turnover,bad pass,[],1627741,,,1610612758,58,43,2021-12-21T03:58:59Z,2950000,,,0,,B. Hield bad pass TURNOVER (4 TO),"[1627741, 203110]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,4.0,Green,203110.0,,,,,,,,,,,,,,,,,,
301,PT00M44.70S,2021-12-21T03:58:57.6Z,2,REGULAR,steal,,[],203110,,,1610612744,58,43,2021-12-21T03:58:59Z,2960000,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M39.00S,2021-12-21T03:59:03.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203490,73.27529566360053,18.137254901960784,1610612744,58,43,2021-12-21T03:59:06Z,2970000,-159.0,199.0,1,right,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,Missed,,,25.47,,,,,,,,,
303,PT00M37.10S,2021-12-21T03:59:05.1Z,2,REGULAR,rebound,offensive,[],1629308,,,1610612744,58,43,2021-12-21T03:59:24Z,2980000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,302.0,,,3.0,2.0,1.0,,,,,,
304,PT00M31.60S,2021-12-21T03:59:10.6Z,2,REGULAR,turnover,bad pass,[],1627814,,,1610612744,58,43,2021-12-21T03:59:12Z,2990000,,,0,,D. Lee bad pass TURNOVER (1 TO),"[1627814, 1630169]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,1.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,,,
305,PT00M31.60S,2021-12-21T03:59:10.6Z,2,REGULAR,steal,,[],1630169,,,1610612758,58,43,2021-12-21T03:59:13Z,3000000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M26.90S,2021-12-21T03:59:17.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,58,43,2021-12-21T03:59:17Z,3010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M25.60S,2021-12-21T03:59:35.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,8.623521681997373,55.63725490196079,1610612758,58,45,2021-12-21T03:59:37Z,3020000,-28.0,29.0,1,left,H. Barnes Layup (8 PTS) (T. Haliburton 5 AST),"[203084, 1630169]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,,8.0,4.02,,,,T. Haliburton,1630169.0,5.0,,,
309,PT00M25.60S,2021-12-21T03:59:39.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629308,,,1610612758,58,45,2021-12-21T03:59:46Z,3040000,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Barnes 1 FT),"[1629308, 203084]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,202056.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,
311,PT00M25.60S,2021-12-21T03:59:51.5Z,2,REGULAR,substitution,out,[],1629308,,,1610612758,58,45,2021-12-21T04:00:41Z,3060000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M25.60S,2021-12-21T03:59:51.5Z,2,REGULAR,substitution,in,[],202357,,,1610612758,58,45,2021-12-21T04:00:41Z,3070000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M25.60S,2021-12-21T04:00:15.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203084,,,1610612758,58,46,2021-12-21T04:00:15Z,3080000,,,0,,H. Barnes Free Throw 1 of 1 (9 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,,9.0,,,,,,,,,,
314,PT00M05.70S,2021-12-21T04:00:38.3Z,2,REGULAR,turnover,lost ball,[],203110,,,1610612744,58,46,2021-12-21T04:00:40Z,3090000,,,0,,D. Green lost ball TURNOVER (4 TO),"[203110, 1627741]",1610612744.0,GSW,,,,Green,D. Green,,,,,4.0,Hield,1627741.0,,,,,,,,,,,,,,,,,,
315,PT00M05.70S,2021-12-21T04:00:38.3Z,2,REGULAR,steal,,[],1627741,,,1610612758,58,46,2021-12-21T04:00:41Z,3100000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M00.70S,2021-12-21T04:00:44.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,5.601182654402102,58.82352941176471,1610612758,58,46,2021-12-21T04:01:12Z,3110000,-44.0,0.0,1,left,MISS B. Hield driving Layup - blocked,"[1627741, 203110]",1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,,,,,,,,,Missed,,,4.41,,,,,,,Green,203110.0,
317,PT00M00.70S,2021-12-21T04:00:44.7Z,2,REGULAR,block,,[],203110,,,1610612758,58,46,2021-12-21T04:00:48Z,3120000,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M00.10S,2021-12-21T04:00:45.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,58,46,2021-12-21T04:01:12Z,3130000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,
319,PT00M00.00S,2021-12-21T04:00:53.0Z,2,REGULAR,period,end,[],0,,,1610612758,58,46,2021-12-21T04:00:53Z,3140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-12-21T04:15:54.5Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612758,58,46,2021-12-21T04:16:04Z,3150000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-12-21T04:15:54.5Z,3,REGULAR,substitution,out,['startperiod'],202357,,,1610612758,58,46,2021-12-21T04:16:04Z,3160000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-12-21T04:15:54.5Z,3,REGULAR,substitution,out,['startperiod'],203090,,,1610612758,58,46,2021-12-21T04:16:04Z,3170000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-12-21T04:15:54.5Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612758,58,46,2021-12-21T04:16:04Z,3180000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-12-21T04:15:54.5Z,3,REGULAR,substitution,in,['startperiod'],1629308,,,1610612758,58,46,2021-12-21T04:16:04Z,3190000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-21T04:15:54.5Z,3,REGULAR,substitution,in,['startperiod'],1629002,,,1610612758,58,46,2021-12-21T04:16:04Z,3200000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-21T04:16:07.8Z,3,REGULAR,period,start,[],0,,,1610612744,58,46,2021-12-21T04:16:07Z,3210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M39.00S,2021-12-21T04:16:28.0Z,3,REGULAR,3pt,Jump Shot,[],1627814,27.283180026281208,15.441176470588236,1610612744,61,46,2021-12-21T04:16:30Z,3220000,173.0,204.0,1,left,D. Lee 26' 3PT  (13 PTS) (D. Green 4 AST),"[1627814, 203110]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,Made,,13.0,26.73,,,,D. Green,203110.0,4.0,,,
329,PT11M18.00S,2021-12-21T04:16:50.7Z,3,REGULAR,foul,personal,[],1629308,,,1610612758,61,46,2021-12-21T04:16:54Z,3240000,,,0,,J. Toscano-Anderson personal FOUL (2 PF),"[1629308, 203084]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,202049.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,
331,PT11M06.00S,2021-12-21T04:17:29.0Z,3,REGULAR,3pt,Jump Shot,[],1627741,94.43166885676742,94.6078431372549,1610612758,61,46,2021-12-21T04:17:45Z,3260000,223.0,0.0,1,right,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,Missed,,,22.3,,,,,,,,,
332,PT11M05.00S,2021-12-21T04:17:30.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,61,46,2021-12-21T04:17:45Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,331.0,,,,,,,,,,,
333,PT11M05.00S,2021-12-21T04:17:34.9Z,3,REGULAR,foul,personal,[],1626172,,,1610612758,61,46,2021-12-21T04:17:38Z,3280000,,,0,,K. Looney loose ball personal FOUL (2 PF),"[1626172, 202684]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,202056.0,2.0,0.0,Thompson,202684.0,,,,,,,,,,,,,
335,PT10M52.00S,2021-12-21T04:18:02.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,66.70499342969777,67.40196078431373,1610612758,61,49,2021-12-21T04:18:05Z,3300000,87.0,260.0,1,right,B. Hield 27' 3PT pullup (3 PTS),[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,,,,,,,,,Made,,3.0,27.46,,,,,,,,,
336,PT10M38.00S,2021-12-21T04:18:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,9.543363994743759,53.92156862745098,1610612744,61,49,2021-12-21T04:18:19Z,3310000,-20.0,37.0,1,left,MISS D. Green driving Layup,[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,,,,,,,,,Missed,,,4.2,,,,,,,,,
337,PT10M36.00S,2021-12-21T04:18:19.1Z,3,REGULAR,rebound,offensive,[],203110,,,1610612744,61,49,2021-12-21T04:18:28Z,3320000,,,0,,D. Green REBOUND (Off:1 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,336.0,,,7.0,6.0,1.0,,,,,,
338,PT10M34.00S,2021-12-21T04:18:20.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,5.590000152587891,50.0,1610612744,63,49,2021-12-21T04:18:20Z,3330000,0.0,0.0,1,left,D. Green tip Layup (12 PTS),[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,,,,,,,,,Made,,12.0,0.0,,,,,,,,,
339,PT10M19.00S,2021-12-21T04:18:35.9Z,3,REGULAR,3pt,Jump Shot,[],1627741,91.40932982917214,95.83333333333334,1610612758,63,52,2021-12-21T04:18:39Z,3340000,229.0,28.0,1,right,B. Hield 3PT  (6 PTS) (H. Barnes 2 AST),"[1627741, 203084]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,Made,,6.0,23.09,,,,H. Barnes,203084.0,2.0,,,
341,PT10M06.00S,2021-12-21T04:18:48.5Z,3,REGULAR,2pt,Jump Shot,[],201939,21.76412614980289,59.31372549019608,1610612744,63,52,2021-12-21T04:18:51Z,3360000,-47.0,152.0,1,left,MISS S. Curry 15' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,,,,Missed,,,15.91,,,,,,,,,
342,PT10M04.00S,2021-12-21T04:18:50.5Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,63,52,2021-12-21T04:19:12Z,3370000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,341.0,,,4.0,4.0,0.0,,,,,,
343,PT09M52.00S,2021-12-21T04:19:02.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,83.78777923784494,50.73529411764706,1610612758,63,54,2021-12-21T04:19:05Z,3380000,4.0,100.0,1,right,C. Metu 10' driving Hook (10 PTS),[1629002],1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,,,,,,,,,Made,,10.0,10.0,,,,,,,,,
344,PT09M52.00S,2021-12-21T04:19:08.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,63,54,2021-12-21T04:19:08Z,3390000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT09M42.00S,2021-12-21T04:22:10.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,16.376478318002626,35.53921568627451,1610612744,65,54,2021-12-21T04:22:13Z,3400000,72.0,101.0,1,left,D. Lee 12' driving floating Jump Shot (15 PTS) (D. Green 5 AST),"[1627814, 203110]",1610612744.0,GSW,driving floating,,,Lee,D. Lee,,,,,,,,,,,,,Made,,15.0,12.45,,,,D. Green,203110.0,5.0,,,
347,PT09M23.00S,2021-12-21T04:22:29.0Z,3,REGULAR,3pt,Jump Shot,[],203084,70.90998685939553,78.67647058823529,1610612758,65,57,2021-12-21T04:22:33Z,3420000,143.0,221.0,1,right,H. Barnes 26' 3PT bank (12 PTS) (T. Thompson 1 AST),"[203084, 202684]",1610612758.0,SAC,bank,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,,12.0,26.34,,,,T. Thompson,202684.0,1.0,,,
349,PT09M05.00S,2021-12-21T04:22:46.5Z,3,REGULAR,2pt,Jump Shot,[],1627814,23.47240473061761,58.82352941176471,1610612744,65,57,2021-12-21T04:22:49Z,3440000,-44.0,168.0,1,left,MISS D. Lee 17' pullup Shot,[1627814],1610612744.0,GSW,pullup,,,Lee,D. Lee,,,,,,,,,,,,,Missed,,,17.38,,,,,,,,,
350,PT09M02.00S,2021-12-21T04:22:49.5Z,3,REGULAR,rebound,defensive,[],202684,,,1610612758,65,57,2021-12-21T04:30:01Z,3450000,,,0,,T. Thompson REBOUND (Off:3 Def:4),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,349.0,,,7.0,4.0,3.0,,,,,,
351,PT08M57.00S,2021-12-21T04:22:55.5Z,3,REGULAR,foul,offensive,[],1630169,,,1610612758,65,57,2021-12-21T04:23:15Z,3460000,,,0,,T. Haliburton offensive FOUL (1 PF),"[1630169, 1629308]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,202049.0,1.0,0.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,
353,PT08M57.00S,2021-12-21T04:22:55.5Z,3,REGULAR,turnover,offensive foul,[],1630169,,,1610612758,65,57,2021-12-21T04:22:55Z,3480000,,,0,,T. Haliburton offensive foul TURNOVER (2 TO),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,2.0,,,202049.0,,,,,,,,,,,,,,,,,
354,PT08M45.00S,2021-12-21T04:23:23.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629308,4.418528252299605,95.58823529411765,1610612744,68,57,2021-12-21T04:23:26Z,3490000,-228.0,-11.0,1,left,J. Toscano-Anderson 3PT  (6 PTS) (D. Green 6 AST),"[1629308, 203110]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,Made,,6.0,22.82,,,,D. Green,203110.0,6.0,,,
