actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
554,PT06M10.00S,2022-03-15T04:05:51.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,29.25427069645204,13.23529411764706,1610612744,110,99,2022-03-15T04:05:53Z,5450000,184.0,222.0,1,left,MISS M. Moody 28' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,28.86,Missed,,,,,,,,,,,,,,,,,,,
555,PT06M07.00S,2022-03-15T04:05:54.0Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,110,99,2022-03-15T04:05:54Z,5460000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,554.0,2.0,1.0,1.0,,,,,,,,,,,,,
556,PT05M44.00S,2022-03-15T04:06:16.5Z,4,REGULAR,2pt,Jump Shot,[],202397,89.04402102496715,71.32352941176471,1610612764,110,99,2022-03-15T04:06:19Z,5470000,107.0,50.0,1,right,MISS I. Smith 11' driving floating bank Shot,[202397],1610612764.0,WAS,driving floating bank,,,Smith,I. Smith,,,,,11.8,Missed,,,,,,,,,,,,,,,,,,,
557,PT05M42.00S,2022-03-15T04:06:18.5Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,110,99,2022-03-15T04:06:44Z,5480000,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,556.0,5.0,5.0,0.0,,,,,,,,,,,,,
558,PT05M39.00S,2022-03-15T04:06:25.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,110,99,2022-03-15T04:06:25Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M39.00S,2022-03-15T04:06:27.1Z,4,REGULAR,substitution,out,[],203490,,,1610612744,110,99,2022-03-15T04:06:35Z,5500000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M39.00S,2022-03-15T04:06:27.1Z,4,REGULAR,substitution,out,[],203484,,,1610612744,110,99,2022-03-15T04:06:35Z,5510000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M39.00S,2022-03-15T04:06:27.1Z,4,REGULAR,substitution,in,[],202691,,,1610612744,110,99,2022-03-15T04:06:35Z,5520000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M39.00S,2022-03-15T04:06:27.1Z,4,REGULAR,substitution,in,[],1630557,,,1610612744,110,99,2022-03-15T04:06:35Z,5530000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M29.00S,2022-03-15T04:06:56.0Z,4,REGULAR,turnover,bad pass,[],202357,,,1610612744,110,99,2022-03-15T04:06:57Z,5540000,,,0,,N. Bjelica bad pass TURNOVER (1 TO),"[202357, 1630166]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,1.0,Avdija,1630166.0,,,,,,,,,,
564,PT05M29.00S,2022-03-15T04:06:56.0Z,4,REGULAR,steal,,[],1630166,,,1610612764,110,99,2022-03-15T04:06:58Z,5550000,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M25.00S,2022-03-15T04:06:59.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629060,91.93495400788436,50.49019607843137,1610612764,110,101,2022-03-15T04:07:05Z,5560000,2.0,23.0,1,right,R. Hachimura DUNK (12 PTS) (D. Avdija 4 AST),"[1629060, 1630166]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,2.34,Made,,,,,,,,,,12.0,D. Avdija,1630166.0,4.0,,,,,,
567,PT05M08.00S,2022-03-15T04:07:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.783837056504599,61.76470588235294,1610612744,112,101,2022-03-15T04:07:21Z,5580000,-59.0,11.0,1,left,S. Curry driving Layup (36 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,5.99,Made,,,,,,,,,,36.0,,,,,,,,,
568,PT04M47.00S,2022-03-15T04:07:41.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,86.15308804204993,56.61764705882353,1610612764,112,103,2022-03-15T04:07:43Z,5590000,33.0,78.0,1,right,D. Avdija 8' turnaround Jump Shot (12 PTS),[1630166],1610612764.0,WAS,turnaround,,,Avdija,D. Avdija,,,,,8.45,Made,,,,,,,,,,12.0,,,,,,,,,
569,PT04M47.00S,2022-03-15T04:07:45.2Z,4,REGULAR,foul,personal,['1freethrow'],202357,,,1610612764,112,103,2022-03-15T04:07:50Z,5600000,,,0,,N. Bjelica shooting personal FOUL (3 PF) (Avdija 1 FT),"[202357, 1630166]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,2003.0,3.0,1.0,Avdija,1630166.0,
571,PT04M47.00S,2022-03-15T04:07:51.7Z,4,REGULAR,substitution,out,[],1630228,,,1610612764,112,103,2022-03-15T04:08:15Z,5620000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M47.00S,2022-03-15T04:07:51.7Z,4,REGULAR,substitution,out,[],1630541,,,1610612764,112,103,2022-03-15T04:08:15Z,5630000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M47.00S,2022-03-15T04:07:51.7Z,4,REGULAR,substitution,out,[],202357,,,1610612764,112,103,2022-03-15T04:08:15Z,5640000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M47.00S,2022-03-15T04:07:51.7Z,4,REGULAR,substitution,out,[],1629060,,,1610612764,112,103,2022-03-15T04:08:15Z,5650000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M47.00S,2022-03-15T04:07:51.7Z,4,REGULAR,substitution,in,[],203110,,,1610612764,112,103,2022-03-15T04:08:15Z,5660000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M47.00S,2022-03-15T04:07:51.7Z,4,REGULAR,substitution,in,[],1629673,,,1610612764,112,103,2022-03-15T04:08:15Z,5670000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M47.00S,2022-03-15T04:07:51.7Z,4,REGULAR,substitution,in,[],1626172,,,1610612764,112,103,2022-03-15T04:08:15Z,5680000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M47.00S,2022-03-15T04:07:51.7Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,112,103,2022-03-15T04:08:15Z,5690000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M47.00S,2022-03-15T04:08:14.7Z,4,REGULAR,freethrow,1 of 1,[],1630166,,,1610612764,112,103,2022-03-15T04:08:14Z,5700000,,,0,,MISS D. Avdija Free Throw 1 of 1,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Missed,,,,,,,,,,,,,,,,,,,
580,PT04M45.00S,2022-03-15T04:08:15.7Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,112,103,2022-03-15T04:08:15Z,5710000,,,0,,D. Green REBOUND (Off:0 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,579.0,7.0,7.0,0.0,,,,,,,,,,,,,
581,PT04M34.00S,2022-03-15T04:08:26.8Z,4,REGULAR,3pt,Jump Shot,[],201939,33.065045992115635,53.67647058823529,1610612744,115,103,2022-03-15T04:08:29Z,5720000,-18.0,258.0,1,left,S. Curry 25' 3PT pullup (39 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,25.9,Made,,,,,,,,,,39.0,,,,,,,,,
582,PT04M31.00S,2022-03-15T04:08:34.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,115,103,2022-03-15T04:08:34Z,5730000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M31.00S,2022-03-15T04:09:35.3Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,115,103,2022-03-15T04:09:55Z,5740000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M31.00S,2022-03-15T04:09:35.3Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,115,103,2022-03-15T04:09:55Z,5750000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M31.00S,2022-03-15T04:09:35.3Z,4,REGULAR,substitution,in,[],203484,,,1610612764,115,103,2022-03-15T04:09:55Z,5760000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M31.00S,2022-03-15T04:09:35.3Z,4,REGULAR,substitution,in,[],204001,,,1610612764,115,103,2022-03-15T04:09:55Z,5770000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M17.00S,2022-03-15T04:10:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203484,90.75229960578186,61.029411764705884,1610612764,115,105,2022-03-15T04:10:26Z,5780000,55.0,34.0,1,right,K. Caldwell-Pope 6' cutting finger roll Layup (17 PTS) (I. Smith 7 AST),"[203484, 202397]",1610612764.0,WAS,cutting finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,6.5,Made,,,,,,,,,,17.0,I. Smith,202397.0,7.0,,,,,,
589,PT03M58.00S,2022-03-15T04:10:43.7Z,4,REGULAR,3pt,Jump Shot,[],201939,17.296320630749015,4.411764705882353,1610612744,118,105,2022-03-15T04:10:47Z,5800000,228.0,110.0,1,left,S. Curry 25' 3PT step back (42 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,25.31,Made,,,,,,,,,,42.0,,,,,,,,,
590,PT03M43.00S,2022-03-15T04:11:01.1Z,4,REGULAR,foul,personal,[],1629673,,,1610612764,118,105,2022-03-15T04:11:05Z,5810000,,,0,,J. Poole personal FOUL (3 PF),"[1629673, 204001]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,1201.0,3.0,0.0,Porzingis,204001.0,
592,PT03M34.00S,2022-03-15T04:11:31.7Z,4,REGULAR,2pt,Jump Shot,[],203484,74.19513797634691,62.5,1610612764,118,107,2022-03-15T04:11:35Z,5830000,62.0,190.0,1,right,K. Caldwell-Pope 20' fadeaway Jump Shot (19 PTS),[203484],1610612764.0,WAS,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,20.01,Made,,,,,,,,,,19.0,,,,,,,,,
593,PT03M14.00S,2022-03-15T04:11:53.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.30946123521682,58.333333333333336,1610612744,120,107,2022-03-15T04:11:59Z,5840000,-42.0,16.0,1,left,S. Curry driving reverse Layup (44 PTS),[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,4.47,Made,,,,,,,,,,44.0,,,,,,,,,
594,PT03M14.00S,2022-03-15T04:12:00.6Z,4,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612744,120,107,2022-03-15T04:12:07Z,5850000,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Curry 1 FT),"[1628398, 201939]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,1201.0,3.0,0.0,Curry,201939.0,
596,PT03M14.00S,2022-03-15T04:12:27.5Z,4,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,121,107,2022-03-15T04:12:27Z,5870000,,,0,,S. Curry Free Throw 1 of 1 (45 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,,45.0,,,,,,,,,
597,PT03M04.00S,2022-03-15T04:12:47.0Z,4,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,121,107,2022-03-15T04:12:50Z,5880000,,,0,,K. Kuzma step out-of-bounds TURNOVER (3 TO),[1628398],1610612764.0,WAS,step,,,Kuzma,K. Kuzma,,,,,,,,,,,,,3.0,,,,,,,2003.0,,,,,
598,PT02M55.00S,2022-03-15T04:13:06.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612744,121,107,2022-03-15T04:13:13Z,5890000,,,0,,I. Smith shooting personal FOUL (2 PF) (Curry 2 FT),"[202397, 201939]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Curry,201939.0,
600,PT02M55.00S,2022-03-15T04:13:39.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201939,,,1610612744,122,107,2022-03-15T04:13:39Z,5910000,,,0,,S. Curry Free Throw 1 of 2 (46 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,,46.0,,,,,,,,,
601,PT02M55.00S,2022-03-15T04:14:01.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201939,,,1610612744,123,107,2022-03-15T04:14:01Z,5920000,,,0,,S. Curry Free Throw 2 of 2 (47 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,,47.0,,,,,,,,,
602,PT02M38.00S,2022-03-15T04:14:19.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,82.60512483574244,56.86274509803921,1610612764,123,107,2022-03-15T04:14:21Z,5930000,34.0,111.0,1,right,MISS I. Smith 11' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,11.62,Missed,,,,,,,,,,,,,,,,,,,
603,PT02M35.00S,2022-03-15T04:14:22.5Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,123,107,2022-03-15T04:14:22Z,5940000,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,602.0,6.0,6.0,0.0,,,,,,,,,,,,,
604,PT02M33.00S,2022-03-15T04:14:24.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201939,38.71550591327201,32.84313725490196,1610612744,123,107,2022-03-15T04:14:28Z,5950000,86.0,311.0,1,left,MISS S. Curry 32' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,32.3,Missed,,,,,,,,,,,,,,,,,,,
605,PT02M31.00S,2022-03-15T04:14:26.8Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,123,107,2022-03-15T04:14:49Z,5960000,,,0,,K. Porzingis REBOUND (Off:1 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,604.0,7.0,6.0,1.0,,,,,,,,,,,,,
606,PT02M15.00S,2022-03-15T04:14:42.4Z,4,REGULAR,turnover,bad pass,[],204001,,,1610612764,123,107,2022-03-15T04:14:43Z,5970000,,,0,,K. Porzingis bad pass TURNOVER (3 TO),"[204001, 203110]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,3.0,Green,203110.0,,,,,,,,,,
607,PT02M15.00S,2022-03-15T04:14:42.4Z,4,REGULAR,steal,,[],203110,,,1610612744,123,107,2022-03-15T04:14:44Z,5980000,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M06.00S,2022-03-15T04:14:51.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202691,30.56833114323259,11.27450980392157,1610612744,123,107,2022-03-15T04:14:53Z,5990000,194.0,235.0,1,left,MISS K. Thompson 30' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,30.43,Missed,,,,,,,,,,,,,,,,,,,
609,PT02M04.00S,2022-03-15T04:14:53.8Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,123,107,2022-03-15T04:14:53Z,6000000,,,0,,K. Porzingis REBOUND (Off:1 Def:7),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,608.0,8.0,7.0,1.0,,,,,,,,,,,,,
610,PT01M57.00S,2022-03-15T04:15:03.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612764,123,107,2022-03-15T04:15:10Z,6010000,,,0,,J. Poole shooting personal FOUL (4 PF) (Avdija 2 FT),"[1629673, 1630166]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,2003.0,4.0,0.0,Avdija,1630166.0,
612,PT01M57.00S,2022-03-15T04:15:24.5Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,123,108,2022-03-15T04:15:24Z,6030000,,,0,,D. Avdija Free Throw 1 of 2 (13 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
613,PT01M57.00S,2022-03-15T04:15:25.7Z,4,REGULAR,substitution,out,[],1626172,,,1610612764,123,108,2022-03-15T04:15:51Z,6040000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M57.00S,2022-03-15T04:15:25.7Z,4,REGULAR,substitution,out,[],202691,,,1610612764,123,108,2022-03-15T04:15:51Z,6050000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M57.00S,2022-03-15T04:15:25.7Z,4,REGULAR,substitution,out,[],203110,,,1610612764,123,108,2022-03-15T04:15:51Z,6060000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M57.00S,2022-03-15T04:15:25.7Z,4,REGULAR,substitution,out,[],201939,,,1610612764,123,108,2022-03-15T04:15:51Z,6070000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M57.00S,2022-03-15T04:15:25.7Z,4,REGULAR,substitution,in,[],1630541,,,1610612764,123,108,2022-03-15T04:15:51Z,6080000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M57.00S,2022-03-15T04:15:25.7Z,4,REGULAR,substitution,in,[],202357,,,1610612764,123,108,2022-03-15T04:15:51Z,6090000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M57.00S,2022-03-15T04:15:25.7Z,4,REGULAR,substitution,in,[],1629308,,,1610612764,123,108,2022-03-15T04:15:51Z,6100000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M57.00S,2022-03-15T04:15:25.7Z,4,REGULAR,substitution,in,[],1630228,,,1610612764,123,108,2022-03-15T04:15:51Z,6110000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M57.00S,2022-03-15T04:16:03.0Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,123,108,2022-03-15T04:16:03Z,6120000,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Missed,,,,,,,,,,,,,,,,,,,
622,PT01M55.00S,2022-03-15T04:16:04.1Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,123,108,2022-03-15T04:16:04Z,6130000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,621.0,1.0,1.0,0.0,,,,,,,,,,,,,
623,PT01M39.00S,2022-03-15T04:16:20.6Z,4,REGULAR,turnover,lost ball,[],1630228,,,1610612744,123,108,2022-03-15T04:16:22Z,6140000,,,0,,J. Kuminga lost ball TURNOVER (3 TO),"[1630228, 203484]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,3.0,Caldwell-Pope,203484.0,,,,,,,,,,
624,PT01M39.00S,2022-03-15T04:16:20.6Z,4,REGULAR,steal,,[],203484,,,1610612764,123,108,2022-03-15T04:16:22Z,6150000,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M30.00S,2022-03-15T04:16:34.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612764,123,108,2022-03-15T04:16:48Z,6160000,,,0,,J. Kuminga personal FOUL (5 PF) (Porzingis 2 FT),"[1630228, 204001]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,2003.0,5.0,0.0,Porzingis,204001.0,
627,PT01M30.00S,2022-03-15T04:16:55.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],204001,,,1610612764,123,109,2022-03-15T04:16:55Z,6180000,,,0,,K. Porzingis Free Throw 1 of 2 (24 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,,,,24.0,,,,,,,,,
628,PT01M30.00S,2022-03-15T04:16:57.3Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,123,109,2022-03-15T04:17:00Z,6190000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M30.00S,2022-03-15T04:16:57.3Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,123,109,2022-03-15T04:17:00Z,6200000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M30.00S,2022-03-15T04:17:15.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],204001,,,1610612764,123,110,2022-03-15T04:17:15Z,6210000,,,0,,K. Porzingis Free Throw 2 of 2 (25 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,,,,25.0,,,,,,,,,
631,PT01M15.00S,2022-03-15T04:17:35.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612744,123,110,2022-03-15T04:17:45Z,6220000,,,0,,D. Avdija personal FOUL (3 PF) (Poole 2 FT),"[1630166, 1629673]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,1199.0,3.0,0.0,Poole,1629673.0,
633,PT01M15.00S,2022-03-15T04:18:04.5Z,4,REGULAR,substitution,out,[],1630166,,,1610612744,123,110,2022-03-15T04:18:10Z,6240000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M15.00S,2022-03-15T04:18:04.5Z,4,REGULAR,substitution,in,[],203107,,,1610612744,123,110,2022-03-15T04:18:10Z,6250000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M15.00S,2022-03-15T04:18:13.9Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,123,110,2022-03-15T04:18:13Z,6260000,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Missed,,,,,,,,,,,,,,,,,,,
636,PT01M15.00S,2022-03-15T04:18:13.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,123,110,2022-03-15T04:18:13Z,6270000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,
637,PT01M15.00S,2022-03-15T04:18:15.7Z,4,REGULAR,substitution,out,[],204001,,,1610612744,123,110,2022-03-15T04:18:19Z,6280000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M15.00S,2022-03-15T04:18:15.7Z,4,REGULAR,substitution,in,[],1629655,,,1610612744,123,110,2022-03-15T04:18:19Z,6290000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M15.00S,2022-03-15T04:18:34.1Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,124,110,2022-03-15T04:18:34Z,6300000,,,0,,J. Poole Free Throw 2 of 2 (18 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
640,PT00M55.00S,2022-03-15T04:18:55.9Z,4,REGULAR,2pt,Jump Shot,[],203107,92.06636005256242,69.6078431372549,1610612764,124,110,2022-03-15T04:18:58Z,6310000,98.0,22.0,1,right,MISS T. Satoransky 10' turnaround Shot - blocked,"[203107, 1630228]",1610612764.0,WAS,turnaround,,,Satoransky,T. Satoransky,,,,,10.05,Missed,Kuminga,1630228.0,,,,,,,,,,,,,,,,,
641,PT00M55.00S,2022-03-15T04:18:55.9Z,4,REGULAR,block,,[],1630228,,,1610612764,124,110,2022-03-15T04:18:59Z,6320000,,,0,,J. Kuminga BLOCK (2 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
