actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
359,PT00M03.00S,2022-03-21T01:37:08.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203490,94.40999984741211,50.0,1610612744,57,60,2022-03-21T01:38:36Z,3520000,0.0,0.0,1,right,O. Porter Jr. tip Layup (12 PTS),[203490],1610612744.0,GSW,tip,,,Porter Jr.,O. Porter Jr.,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,,
360,PT00M00.50S,2022-03-21T01:37:11.5Z,2,REGULAR,3pt,Jump Shot,[],1630170,30.042706964520367,71.32352941176471,1610612759,57,63,2022-03-21T01:39:03Z,3530000,-107.0,230.0,1,left,D. Vassell 25' 3PT pullup (6 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,25.34,Made,6.0,,,,,,,,,,,,,,,,,,
362,PT00M00.50S,2022-03-21T01:37:16.0Z,2,REGULAR,instantreplay,request,[],0,,,1610612744,57,63,2022-03-21T01:38:27Z,3535000,,,0,,,[],,,support,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,,End Period - Good Basket
361,PT00M00.00S,2022-03-21T01:37:20.5Z,2,REGULAR,period,end,[],0,,,1610612744,57,63,2022-03-21T01:37:20Z,3540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-03-21T01:52:16.7Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612744,57,63,2022-03-21T01:52:58Z,3550000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-03-21T01:52:16.7Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612744,57,63,2022-03-21T01:52:58Z,3560000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-03-21T01:52:16.7Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,57,63,2022-03-21T01:52:58Z,3570000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-03-21T01:52:16.7Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612744,57,63,2022-03-21T01:52:58Z,3580000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-03-21T01:53:10.1Z,3,REGULAR,period,start,[],0,,,1610612744,57,63,2022-03-21T01:53:10Z,3590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M45.00S,2022-03-21T01:53:25.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,30.699737187910642,26.47058823529412,1610612744,60,63,2022-03-21T01:53:28Z,3600000,118.0,236.0,1,left,J. Poole 26' 3PT step back (12 PTS) (K. Looney 3 AST),"[1629673, 1626172]",1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,26.38,Made,12.0,K. Looney,1626172.0,3.0,,,,,,,,,,,,,,,
373,PT11M26.00S,2022-03-21T01:53:42.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,82.7365308804205,51.71568627450981,1610612759,60,63,2022-03-21T01:53:45Z,3620000,9.0,110.0,1,right,MISS D. Vassell 11' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,11.01,Missed,,,,,,,,,,,,,,,,,,,
374,PT11M24.00S,2022-03-21T01:53:44.8Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,60,63,2022-03-21T01:54:01Z,3630000,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,373.0,2.0,1.0,1.0,,,,,
375,PT11M17.00S,2022-03-21T01:53:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,8.360709592641262,47.549019607843135,1610612744,62,63,2022-03-21T01:53:55Z,3640000,12.0,26.0,1,left,D. Green cutting finger roll Layup (4 PTS) (J. Poole 2 AST),"[203110, 1629673]",1610612744.0,GSW,cutting finger roll,,,Green,D. Green,,,,,2.89,Made,4.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,,
377,PT11M17.00S,2022-03-21T01:53:57.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,62,63,2022-03-21T01:53:57Z,3660000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT11M08.00S,2022-03-21T01:56:55.8Z,3,REGULAR,3pt,Jump Shot,[],1630563,72.88107752956637,12.254901960784313,1610612759,62,66,2022-03-21T01:56:58Z,3670000,-189.0,202.0,1,right,J. Primo 27' 3PT  (7 PTS) (J. Poeltl 2 AST),"[1630563, 1627751]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,27.67,Made,7.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,,
380,PT10M49.00S,2022-03-21T01:57:14.6Z,3,REGULAR,2pt,Jump Shot,[],202691,22.946780551905388,28.186274509803923,1610612744,62,66,2022-03-21T01:57:16Z,3690000,109.0,163.0,1,left,MISS K. Thompson 19' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,19.63,Missed,,,,,,,,,,,,,,,,,,,
381,PT10M47.00S,2022-03-21T01:57:16.6Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,62,66,2022-03-21T01:57:22Z,3700000,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,380.0,3.0,2.0,1.0,,,,,
382,PT10M36.00S,2022-03-21T01:57:27.6Z,3,REGULAR,3pt,Jump Shot,[],1630170,88.51839684625493,96.32352941176471,1610612759,62,66,2022-03-21T01:57:30Z,3710000,232.0,55.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,,
383,PT10M34.00S,2022-03-21T01:57:29.6Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,62,66,2022-03-21T01:57:53Z,3720000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,382.0,3.0,2.0,1.0,,,,,
384,PT10M18.00S,2022-03-21T01:57:44.9Z,3,REGULAR,2pt,Jump Shot,[],203952,6.258212877792378,70.09803921568627,1610612744,62,66,2022-03-21T01:57:48Z,3730000,-100.0,6.0,1,left,MISS A. Wiggins 10' turnaround fadeaway Shot,[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,10.07,Missed,,,,,,,,,,,,,,,,,,,
385,PT10M15.00S,2022-03-21T01:57:48.9Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,62,66,2022-03-21T01:57:48Z,3740000,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,384.0,4.0,3.0,1.0,,,,,
386,PT09M58.00S,2022-03-21T01:58:06.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,82.47371879106439,49.26470588235294,1610612759,62,68,2022-03-21T01:58:09Z,3750000,-4.0,112.0,1,right,K. Johnson 11' driving floating Jump Shot (9 PTS),[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,11.23,Made,9.0,,,,,,,,,,,,,,,,,,
387,PT09M42.00S,2022-03-21T01:58:24.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,62,68,2022-03-21T01:58:24Z,3760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT09M33.00S,2022-03-21T01:58:42.8Z,3,REGULAR,2pt,Jump Shot,[],202691,6.652431011826544,68.38235294117648,1610612744,62,68,2022-03-21T01:58:45Z,3770000,-92.0,10.0,1,left,MISS K. Thompson 9' turnaround fadeaway Shot,[202691],1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,9.24,Missed,,,,,,,,,,,,,,,,,,,
389,PT09M31.00S,2022-03-21T01:58:44.8Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,62,68,2022-03-21T01:59:15Z,3780000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,388.0,4.0,4.0,0.0,,,,,
390,PT09M21.00S,2022-03-21T01:58:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.46057818659659,58.57843137254902,1610612759,62,68,2022-03-21T01:58:57Z,3790000,43.0,18.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,4.67,Missed,,,,,,,,,,,,,,,,,,,
391,PT09M18.00S,2022-03-21T01:58:57.8Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,62,68,2022-03-21T01:58:57Z,3800000,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,390.0,5.0,3.0,2.0,,,,,
392,PT09M10.00S,2022-03-21T01:59:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,9.149145860709593,44.85294117647059,1610612744,64,68,2022-03-21T01:59:08Z,3810000,26.0,34.0,1,left,A. Wiggins driving Layup (8 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,4.22,Made,8.0,,,,,,,,,,,,,,,,,,
393,PT08M59.00S,2022-03-21T01:59:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.51182654402102,58.57843137254902,1610612759,64,68,2022-03-21T01:59:19Z,3820000,43.0,8.0,1,right,MISS D. Murray cutting Layup,[1627749],1610612759.0,SAS,cutting,,,Murray,D. Murray,,,,,4.37,Missed,,,,,,,,,,,,,,,,,,,
394,PT08M56.00S,2022-03-21T01:59:20.2Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,64,68,2022-03-21T01:59:20Z,3830000,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,393.0,3.0,3.0,0.0,,,,,
395,PT08M51.00S,2022-03-21T01:59:25.2Z,3,REGULAR,2pt,Jump Shot,[],202691,4.155716162943495,69.6078431372549,1610612744,64,68,2022-03-21T02:00:15Z,3840000,-98.0,-13.0,1,left,MISS K. Thompson 9' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,9.89,Missed,,,,,,,,,,,,,,,,,,,
396,PT08M49.00S,2022-03-21T01:59:27.2Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,64,68,2022-03-21T01:59:52Z,3850000,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,395.0,5.0,4.0,1.0,,,,,
397,PT08M38.00S,2022-03-21T01:59:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,90.75229960578186,37.5,1610612759,64,70,2022-03-21T01:59:41Z,3860000,-62.0,34.0,1,right,J. Primo 7' driving finger roll Layup (9 PTS) (K. Johnson 3 AST),"[1630563, 1629640]",1610612759.0,SAS,driving finger roll,,,Primo,J. Primo,,,,,7.13,Made,9.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,,
399,PT08M38.00S,2022-03-21T01:59:47.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,64,70,2022-03-21T01:59:47Z,3880000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M38.00S,2022-03-21T02:02:08.9Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,64,70,2022-03-21T02:02:34Z,3890000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M38.00S,2022-03-21T02:02:08.9Z,3,REGULAR,substitution,in,[],203490,,,1610612744,64,70,2022-03-21T02:02:34Z,3900000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT08M19.00S,2022-03-21T02:02:55.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,5.732588699080158,94.36274509803921,1610612744,64,70,2022-03-21T02:02:57Z,3910000,-222.0,1.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,22.18,Missed,,,,,,,,,,,,,,,,,,,
403,PT08M18.00S,2022-03-21T02:03:00.8Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,64,70,2022-03-21T02:03:00Z,3920000,,,0,,A. Wiggins REBOUND (Off:3 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,402.0,6.0,3.0,3.0,,,,,
404,PT08M18.00S,2022-03-21T02:03:03.6Z,3,REGULAR,foul,personal,[],1630170,,,1610612744,64,70,2022-03-21T02:03:07Z,3930000,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 203952]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,2530.0,1.0,0.0,Wiggins,203952.0,,,,,,,,,,
406,PT08M10.00S,2022-03-21T02:03:28.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203490,25.04927726675427,86.51960784313727,1610612744,64,70,2022-03-21T02:03:31Z,3950000,-183.0,183.0,1,left,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
407,PT08M07.00S,2022-03-21T02:03:31.2Z,3,REGULAR,rebound,offensive,[],202691,,,1610612744,64,70,2022-03-21T02:03:43Z,3960000,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,406.0,2.0,1.0,1.0,,,,,
408,PT08M02.00S,2022-03-21T02:03:35.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,35.955978975032856,49.50980392156863,1610612744,67,70,2022-03-21T02:03:38Z,3970000,2.0,285.0,1,left,J. Poole 28' 3PT  (15 PTS) (D. Green 5 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,28.55,Made,15.0,D. Green,203110.0,5.0,,,,,,,,,,,,,,,
410,PT07M48.00S,2022-03-21T02:03:49.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,85.49605781865965,52.20588235294118,1610612759,67,70,2022-03-21T02:03:51Z,3990000,11.0,84.0,1,right,MISS J. Poeltl 8' turnaround Hook,[1627751],1610612759.0,SAS,turnaround,,,Poeltl,J. Poeltl,,,,,8.45,Missed,,,,,,,,,,,,,,,,,,,
411,PT07M45.00S,2022-03-21T02:03:52.6Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,67,70,2022-03-21T02:03:52Z,4000000,,,0,,O. Porter Jr. REBOUND (Off:6 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,410.0,9.0,3.0,6.0,,,,,
412,PT07M38.00S,2022-03-21T02:03:58.8Z,3,REGULAR,3pt,Jump Shot,[],203110,31.35676741130092,31.862745098039213,1610612744,67,70,2022-03-21T02:04:01Z,4010000,91.0,242.0,1,left,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
413,PT07M38.00S,2022-03-21T02:04:03.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,67,70,2022-03-21T02:04:03Z,4020000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,412.0,,,,,,,,
414,PT07M38.00S,2022-03-21T02:04:05.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,67,70,2022-03-21T02:04:05Z,4030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M29.00S,2022-03-21T02:04:20.2Z,3,REGULAR,3pt,Jump Shot,[],1629640,68.67608409986859,70.34313725490196,1610612759,67,73,2022-03-21T02:04:22Z,4040000,102.0,242.0,1,right,K. Johnson 26' 3PT  (12 PTS) (D. Murray 7 AST),"[1629640, 1627749]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.24,Made,12.0,D. Murray,1627749.0,7.0,,,,,,,,,,,,,,,
417,PT07M16.00S,2022-03-21T02:04:35.6Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612744,67,73,2022-03-21T02:04:42Z,4060000,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Porter Jr. 2 FT),"[1627751, 203490]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,201245.0,4.0,0.0,Porter Jr.,203490.0,,,,,,,,,,
419,PT07M16.00S,2022-03-21T02:05:02.9Z,3,REGULAR,freethrow,1 of 2,[],203490,,,1610612744,68,73,2022-03-21T02:05:02Z,4080000,,,0,,O. Porter Jr. Free Throw 1 of 2 (13 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
420,PT07M16.00S,2022-03-21T02:05:03.4Z,3,REGULAR,substitution,out,[],1627751,,,1610612744,68,73,2022-03-21T02:05:07Z,4090000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M16.00S,2022-03-21T02:05:03.4Z,3,REGULAR,substitution,in,[],1628380,,,1610612744,68,73,2022-03-21T02:05:07Z,4100000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M16.00S,2022-03-21T02:05:24.0Z,3,REGULAR,freethrow,2 of 2,[],203490,,,1610612744,69,73,2022-03-21T02:05:24Z,4110000,,,0,,O. Porter Jr. Free Throw 2 of 2 (14 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
423,PT06M58.00S,2022-03-21T02:05:46.4Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612759,69,73,2022-03-21T02:05:54Z,4120000,,,0,,D. Green shooting personal FOUL (4 PF) (Vassell 2 FT),"[203110, 1630170]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,201245.0,4.0,0.0,Vassell,1630170.0,,,,,,,,,,
425,PT06M58.00S,2022-03-21T02:05:55.8Z,3,REGULAR,foul,technical,['1freethrow'],203110,,,1610612759,69,73,2022-03-21T02:06:04Z,4140000,,,0,,D. Green technical FOUL (1 Tech),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,201245.0,4.0,1.0,,,,,,,,,,,,
426,PT06M58.00S,2022-03-21T02:06:20.4Z,3,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,69,73,2022-03-21T02:06:20Z,4150000,,,0,,MISS D. Vassell technical Free Throw 1 of 1,[1630170],1610612759.0,SAS,technical,,,Vassell,D. Vassell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
427,PT06M58.00S,2022-03-21T02:06:20.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,69,73,2022-03-21T02:06:20Z,4160000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,426.0,,,,,,,,
428,PT06M58.00S,2022-03-21T02:06:47.5Z,3,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,69,74,2022-03-21T02:06:47Z,4170000,,,0,,D. Vassell Free Throw 1 of 2 (7 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
429,PT06M58.00S,2022-03-21T02:07:07.1Z,3,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,69,75,2022-03-21T02:07:07Z,4180000,,,0,,D. Vassell Free Throw 2 of 2 (8 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
430,PT06M50.00S,2022-03-21T02:07:18.5Z,3,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612744,69,75,2022-03-21T02:07:41Z,4190000,,,0,,D. Vassell shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1630170, 203952]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,1627541.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,,
432,PT06M50.00S,2022-03-21T02:07:43.4Z,3,REGULAR,foul,technical,['1freethrow'],203110,,,1610612744,69,75,2022-03-21T02:07:49Z,4210000,,,0,,D. Green technical FOUL (2 Tech),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,201245.0,4.0,2.0,,,,,,,,,,,,
433,PT06M50.00S,2022-03-21T02:07:50.8Z,3,REGULAR,ejection,other,[],203110,,,1610612744,69,75,2022-03-21T02:07:55Z,4220000,,,0,,Ejection D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,201245.0,,,,,,,,,,,,,,
434,PT06M50.00S,2022-03-21T02:07:50.8Z,3,REGULAR,memo,,[],0,,,1610612744,69,75,2022-03-21T02:08:23Z,4230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: D. Green ejected at 6:50 in the 3rd with his second technical.
435,PT06M50.00S,2022-03-21T02:08:26.1Z,3,REGULAR,freethrow,1 of 1,[],1630170,,,1610612744,69,76,2022-03-21T02:08:26Z,4240000,,,0,,D. Vassell technical Free Throw 1 of 1 (9 PTS),[1630170],1610612759.0,SAS,technical,,,Vassell,D. Vassell,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
436,PT06M50.00S,2022-03-21T02:08:34.5Z,3,REGULAR,substitution,out,[],203110,,,1610612744,69,76,2022-03-21T02:08:41Z,4250000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M50.00S,2022-03-21T02:08:34.5Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,69,76,2022-03-21T02:08:41Z,4260000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M50.00S,2022-03-21T02:08:49.6Z,3,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,70,76,2022-03-21T02:08:49Z,4270000,,,0,,A. Wiggins Free Throw 1 of 2 (9 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
439,PT06M50.00S,2022-03-21T02:09:11.4Z,3,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,71,76,2022-03-21T02:09:11Z,4280000,,,0,,A. Wiggins Free Throw 2 of 2 (10 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
440,PT06M38.00S,2022-03-21T02:09:48.4Z,3,REGULAR,jumpball,recovered,[],1627749,,,1610612759,71,76,2022-03-21T02:09:48Z,4290000,,,0,,Jump Ball Z. Collins vs. O. Porter Jr.: Tip to D. Murray,"[1627749, 1628380, 203490]",1610612759.0,SAS,heldball,D. Murray,1627749.0,Murray,D. Murray,Collins,1628380.0,Porter Jr.,203490.0,,,,,,,,,,,,,,,,,,,,,
443,PT06M32.00S,2022-03-21T02:09:54.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,82.60512483574244,41.66666666666667,1610612759,71,76,2022-03-21T02:09:57Z,4320000,-42.0,111.0,1,right,MISS D. Murray 11' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,11.86,Missed,,,,,,,,,,,,,,,,,,,
444,PT06M30.00S,2022-03-21T02:09:56.8Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,71,76,2022-03-21T02:10:15Z,4330000,,,0,,A. Wiggins REBOUND (Off:3 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,443.0,7.0,4.0,3.0,,,,,
445,PT06M19.00S,2022-03-21T02:10:10.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,71,76,2022-03-21T02:10:10Z,4340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M17.00S,2022-03-21T02:10:26.2Z,3,REGULAR,2pt,Jump Shot,[],202691,9.592641261498029,85.80729166666666,1610612744,71,76,2022-03-21T02:10:33Z,4350000,-179.0,38.0,1,left,MISS K. Thompson 18' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,18.29,Missed,,,,,,,,,,,,,,,,,,,
447,PT06M13.00S,2022-03-21T02:10:30.2Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,71,76,2022-03-21T02:10:53Z,4360000,,,0,,K. Johnson REBOUND (Off:1 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,446.0,6.0,5.0,1.0,,,,,
448,PT06M04.00S,2022-03-21T02:10:38.1Z,3,REGULAR,3pt,Jump Shot,[],1627749,76.69185282522996,8.57843137254902,1610612759,71,79,2022-03-21T02:10:40Z,4370000,-207.0,167.0,1,right,D. Murray 26' 3PT  (12 PTS) (K. Johnson 4 AST),"[1627749, 1629640]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,26.58,Made,12.0,K. Johnson,1629640.0,4.0,,,,,,,,,,,,,,,
450,PT05M53.00S,2022-03-21T02:10:52.7Z,3,REGULAR,turnover,palming,[],1629673,,,1610612744,71,79,2022-03-21T02:10:56Z,4390000,,,0,,J. Poole palming TURNOVER (3 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,201245.0,,,,,3.0,,,,,,,,,
451,PT05M53.00S,2022-03-21T02:10:58.3Z,3,REGULAR,substitution,out,[],1630563,,,1610612759,71,79,2022-03-21T02:11:06Z,4400000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
