actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
446,PT03M55.00S,2021-11-22T03:08:54.3Z,3,REGULAR,substitution,in,[],1629308,,,1610612744,83,67,2021-11-22T03:09:09Z,4350000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M55.00S,2021-11-22T03:08:54.3Z,3,REGULAR,substitution,in,[],1630173,,,1610612744,83,67,2021-11-22T03:09:09Z,4360000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M34.00S,2021-11-22T03:09:44.4Z,3,REGULAR,3pt,Jump Shot,[],203110,29.25427069645204,21.07843137254902,1610612744,83,67,2021-11-22T03:09:47Z,4370000,145.0,222.0,1,left,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
449,PT03M31.00S,2021-11-22T03:09:47.6Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,83,67,2021-11-22T03:09:47Z,4380000,,,0,,F. VanVleet REBOUND (Off:1 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,448.0,,,,,4.0,3.0,1.0,,,,,,,,,
450,PT03M14.00S,2021-11-22T03:10:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,90.62089356110381,43.627450980392155,1610612761,83,69,2021-11-22T03:10:08Z,4390000,-32.0,36.0,1,right,F. VanVleet driving Layup (6 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,4.79,Made,,,,6.0,,,,,,,,,,,,,,,
451,PT03M04.00S,2021-11-22T03:10:15.7Z,3,REGULAR,3pt,Jump Shot,[],1629673,34.641918528252305,27.205882352941174,1610612744,86,69,2021-11-22T03:10:18Z,4400000,114.0,273.0,1,left,J. Poole 29' 3PT  (24 PTS) (A. Wiggins 2 AST),"[1629673, 203952]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,29.59,Made,,,,24.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,
453,PT02M44.00S,2021-11-22T03:10:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,82.9993429697766,52.450980392156865,1610612761,86,69,2021-11-22T03:10:38Z,4420000,12.0,107.0,1,right,MISS D. Banton 10' turnaround Shot,[1630625],1610612761.0,TOR,turnaround,,,Banton,D. Banton,,,,,10.8,Missed,,,,,,,,,,,,,,,,,,,
454,PT02M42.00S,2021-11-22T03:10:37.6Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612744,86,69,2021-11-22T03:11:01Z,4430000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,453.0,,,,,1.0,1.0,0.0,,,,,,,,,
455,PT02M31.00S,2021-11-22T03:10:48.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,20.844283837056505,93.62745098039215,1610612744,89,69,2021-11-22T03:10:50Z,4440000,-218.0,143.0,1,left,J. Poole 26' 3PT  (27 PTS) (D. Green 4 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.1,Made,,,,27.0,D. Green,203110.0,4.0,,,,,,,,,,,,
457,PT02M13.00S,2021-11-22T03:11:05.7Z,3,REGULAR,3pt,Jump Shot,[],1627783,70.12155059132719,82.59803921568627,1610612761,89,69,2021-11-22T03:11:08Z,4460000,163.0,228.0,1,right,MISS P. Siakam 28' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,,
458,PT02M09.00S,2021-11-22T03:11:10.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,89,69,2021-11-22T03:11:10Z,4470000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,,
459,PT02M09.00S,2021-11-22T03:11:11.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,89,69,2021-11-22T03:11:11Z,4480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M09.00S,2021-11-22T03:11:37.6Z,3,REGULAR,substitution,out,[],1629673,,,1610612744,89,69,2021-11-22T03:14:58Z,4515000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M09.00S,2021-11-22T03:11:37.6Z,3,REGULAR,substitution,out,[],203952,,,1610612744,89,69,2021-11-22T03:14:58Z,4532500,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M09.00S,2021-11-22T03:11:37.6Z,3,REGULAR,substitution,in,[],201939,,,1610612744,89,69,2021-11-22T03:14:58Z,4541250,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M09.00S,2021-11-22T03:11:37.6Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,89,69,2021-11-22T03:14:58Z,4545625,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M54.00S,2021-11-22T03:12:03.6Z,3,REGULAR,turnover,traveling,[],1630228,,,1610612744,89,69,2021-11-22T03:12:05Z,4550000,,,0,,J. Kuminga traveling TURNOVER (1 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,1662.0,,,,,1.0,,,
467,PT01M54.00S,2021-11-22T03:12:20.9Z,3,REGULAR,substitution,out,[],203110,,,1610612761,89,69,2021-11-22T03:28:50Z,4585000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M54.00S,2021-11-22T03:12:20.9Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,89,69,2021-11-22T03:28:50Z,4602500,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M54.00S,2021-11-22T03:12:20.9Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,89,69,2021-11-22T03:28:50Z,4611250,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M54.00S,2021-11-22T03:12:20.9Z,3,REGULAR,substitution,in,[],203490,,,1610612761,89,69,2021-11-22T03:28:50Z,4615625,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M54.00S,2021-11-22T03:12:20.9Z,3,REGULAR,substitution,in,[],1629004,,,1610612761,89,69,2021-11-22T03:28:50Z,4617812,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M54.00S,2021-11-22T03:12:20.9Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,89,69,2021-11-22T03:28:50Z,4618906,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M40.00S,2021-11-22T03:12:44.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,95.0886990801577,95.83333333333334,1610612761,89,69,2021-11-22T03:12:47Z,4620000,229.0,-6.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,,
474,PT01M37.00S,2021-11-22T03:12:47.5Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,89,69,2021-11-22T03:12:47Z,4630000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,473.0,,,,,3.0,3.0,0.0,,,,,,,,,
475,PT01M31.00S,2021-11-22T03:12:53.6Z,3,REGULAR,3pt,Jump Shot,[],1629185,32.802233902759525,51.225490196078425,1610612744,89,69,2021-11-22T03:12:56Z,4640000,-6.0,256.0,1,left,MISS C. Chiozza 25' 3PT,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
476,PT01M26.00S,2021-11-22T03:12:59.2Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,89,69,2021-11-22T03:12:59Z,4650000,,,0,,C. Boucher REBOUND (Off:3 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,475.0,,,,,5.0,2.0,3.0,,,,,,,,,
477,PT01M20.00S,2021-11-22T03:13:04.6Z,3,REGULAR,3pt,Jump Shot,[],1627832,88.38699080157687,95.34313725490196,1610612761,89,72,2021-11-22T03:13:07Z,4660000,227.0,57.0,1,right,F. VanVleet 3PT  (9 PTS) (P. Achiuwa 1 AST),"[1627832, 1630173]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.37,Made,,,,9.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,
479,PT01M08.00S,2021-11-22T03:13:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.09789750328515,46.32352941176471,1610612744,91,72,2021-11-22T03:13:23Z,4680000,18.0,24.0,1,left,S. Curry driving Layup (8 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,2.99,Made,,,,8.0,,,,,,,,,,,,,,,
480,PT01M08.00S,2021-11-22T03:13:26.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628449,,,1610612744,91,72,2021-11-22T03:13:36Z,4690000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Curry 1 FT),"[1628449, 201939]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Curry,201939.0,,,,
482,PT01M08.00S,2021-11-22T03:13:47.4Z,3,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,92,72,2021-11-22T03:13:47Z,4710000,,,0,,S. Curry Free Throw 1 of 1 (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,9.0,,,,,,,,,,,,,,,
483,PT00M57.80S,2021-11-22T03:13:59.0Z,3,REGULAR,3pt,Jump Shot,[],1628449,64.47109067017082,41.911764705882355,1610612761,92,75,2021-11-22T03:14:02Z,4720000,-40.0,281.0,1,right,C. Boucher 28' 3PT  (6 PTS) (D. Banton 3 AST),"[1628449, 1630625]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,28.44,Made,,,,6.0,D. Banton,1630625.0,3.0,,,,,,,,,,,,
485,PT00M44.80S,2021-11-22T03:14:16.1Z,3,REGULAR,3pt,Jump Shot,[],1630228,5.863994743758213,3.9215686274509802,1610612744,92,75,2021-11-22T03:14:20Z,4740000,230.0,3.0,1,left,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M39.30S,2021-11-22T03:14:21.6Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612761,92,75,2021-11-22T03:14:21Z,4750000,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,485.0,,,,,1.0,1.0,0.0,,,,,,,,,
487,PT00M32.40S,2021-11-22T03:14:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,89.70105124835742,60.5392156862745,1610612761,92,77,2021-11-22T03:14:31Z,4760000,53.0,44.0,1,right,F. VanVleet 6' driving Layup (11 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,6.88,Made,,,,11.0,,,,,,,,,,,,,,,
488,PT00M20.30S,2021-11-22T03:14:42.9Z,3,REGULAR,3pt,Jump Shot,[],203490,26.231931668856767,83.82352941176471,1610612744,92,77,2021-11-22T03:14:45Z,4770000,-169.0,194.0,1,left,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
489,PT00M16.00S,2021-11-22T03:14:47.1Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,92,77,2021-11-22T03:14:47Z,4780000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,488.0,,,,,2.0,2.0,0.0,,,,,,,,,
494,PT00M04.40S,2021-11-22T03:15:00.1Z,3,REGULAR,foul,personal,[],1629185,,,1610612761,92,77,2021-11-22T03:15:05Z,4790000,,,0,,C. Chiozza personal FOUL (2 PF),"[1629185, 1630625]",1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Banton,1630625.0,,,,
496,PT00M04.40S,2021-11-22T03:15:07.9Z,3,REGULAR,substitution,out,[],203490,,,1610612761,92,77,2021-11-22T03:15:26Z,4810000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M04.40S,2021-11-22T03:15:07.9Z,3,REGULAR,substitution,in,[],203110,,,1610612761,92,77,2021-11-22T03:15:26Z,4820000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M04.40S,2021-11-22T03:15:07.9Z,3,REGULAR,substitution,out,[],201939,,,1610612761,92,77,2021-11-22T03:16:41Z,4825000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M04.40S,2021-11-22T03:15:07.9Z,3,REGULAR,substitution,in,[],203952,,,1610612761,92,77,2021-11-22T03:16:41Z,4827500,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M04.40S,2021-11-22T03:15:28.0Z,3,REGULAR,substitution,out,[],1628449,,,1610612761,92,77,2021-11-22T03:15:30Z,4830000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M04.40S,2021-11-22T03:15:28.0Z,3,REGULAR,substitution,in,[],1627783,,,1610612761,92,77,2021-11-22T03:15:30Z,4840000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M02.30S,2021-11-22T03:15:43.2Z,3,REGULAR,3pt,Jump Shot,[],1627832,66.04796320630749,75.98039215686273,1610612761,92,77,2021-11-22T03:16:27Z,4850000,130.0,267.0,1,right,MISS F. VanVleet 29' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,29.66,Missed,,,,,,,,,,,,,,,,,,,
501,PT00M00.50S,2021-11-22T03:15:45.0Z,3,REGULAR,rebound,defensive,[],1629185,,,1610612744,92,77,2021-11-22T03:16:27Z,4860000,,,0,,C. Chiozza REBOUND (Off:0 Def:2),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,500.0,,,,,2.0,2.0,0.0,,,,,,,,,
502,PT00M00.00S,2021-11-22T03:16:13.6Z,3,REGULAR,period,end,[],0,,,1610612744,92,77,2021-11-22T03:16:13Z,4870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-11-22T03:18:14.8Z,4,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,92,77,2021-11-22T03:18:37Z,4880000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-11-22T03:18:14.8Z,4,REGULAR,substitution,out,['startperiod'],203110,,,1610612744,92,77,2021-11-22T03:18:37Z,4890000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-11-22T03:18:14.8Z,4,REGULAR,substitution,out,['startperiod'],203952,,,1610612744,92,77,2021-11-22T03:18:37Z,4900000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-11-22T03:18:14.8Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612744,92,77,2021-11-22T03:18:37Z,4910000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2021-11-22T03:18:14.8Z,4,REGULAR,substitution,out,['startperiod'],1627783,,,1610612744,92,77,2021-11-22T03:18:37Z,4920000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-11-22T03:18:14.8Z,4,REGULAR,substitution,in,['startperiod'],1627814,,,1610612744,92,77,2021-11-22T03:18:37Z,4930000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-11-22T03:18:14.8Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,92,77,2021-11-22T03:18:37Z,4940000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-11-22T03:18:14.8Z,4,REGULAR,substitution,in,['startperiod'],203490,,,1610612744,92,77,2021-11-22T03:18:37Z,4950000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-11-22T03:18:14.8Z,4,REGULAR,substitution,in,['startperiod'],1628449,,,1610612744,92,77,2021-11-22T03:18:37Z,4960000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-11-22T03:18:14.8Z,4,REGULAR,substitution,in,['startperiod'],1630201,,,1610612744,92,77,2021-11-22T03:18:37Z,4970000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-11-22T03:18:25.3Z,4,REGULAR,period,start,[],0,,,1610612744,92,77,2021-11-22T03:18:37Z,4980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M43.00S,2021-11-22T03:18:42.0Z,4,REGULAR,3pt,Jump Shot,[],203490,8.360709592641262,2.450980392156863,1610612744,95,77,2021-11-22T03:18:44Z,4990000,238.0,26.0,1,left,O. Porter Jr. 3PT  (9 PTS) (J. Toscano-Anderson 2 AST),"[203490, 1629308]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,23.91,Made,,,,9.0,J. Toscano-Anderson,1629308.0,2.0,,,,,,,,,,,,
518,PT11M19.00S,2021-11-22T03:19:05.2Z,4,REGULAR,3pt,Jump Shot,[],1630625,66.5735873850197,52.20588235294118,1610612761,95,80,2021-11-22T03:19:08Z,5010000,11.0,262.0,1,right,D. Banton 26' 3PT  (7 PTS),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,26.19,Made,,,,7.0,,,,,,,,,,,,,,,
519,PT11M04.00S,2021-11-22T03:19:19.5Z,4,REGULAR,3pt,Jump Shot,[],1629185,30.831143232588698,76.9607843137255,1610612744,95,80,2021-11-22T03:19:22Z,5020000,-135.0,237.0,1,left,MISS C. Chiozza 27' 3PT,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,,
520,PT11M02.00S,2021-11-22T03:19:22.8Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,95,80,2021-11-22T03:19:22Z,5030000,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,519.0,,,,,3.0,3.0,0.0,,,,,,,,,
521,PT10M56.00S,2021-11-22T03:19:28.9Z,4,REGULAR,2pt,Jump Shot,[],1630173,91.5407358738502,30.14705882352941,1610612761,95,80,2021-11-22T03:19:50Z,5040000,-99.0,27.0,1,right,MISS P. Achiuwa 10' driving floating bank Shot,[1630173],1610612761.0,TOR,driving floating bank,,,Achiuwa,P. Achiuwa,,,,,10.29,Missed,,,,,,,,,,,,,,,,,,,
522,PT10M55.00S,2021-11-22T03:19:29.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,95,80,2021-11-22T03:19:50Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,521.0,,,,,,,,,,,,,,,,
523,PT10M55.00S,2021-11-22T03:19:35.4Z,4,REGULAR,foul,personal,[],1627814,,,1610612761,95,80,2021-11-22T03:20:01Z,5060000,,,0,,D. Lee loose ball personal FOUL (2 PF),"[1627814, 1628449]",1610612744.0,GSW,loose ball,,,Lee,D. Lee,,,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Boucher,1628449.0,,,,
525,PT10M41.00S,2021-11-22T03:20:02.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630625,82.21090670170827,56.61764705882353,1610612761,95,80,2021-11-22T03:20:06Z,5080000,33.0,115.0,1,right,MISS D. Banton 11' fadeaway Shot,[1630625],1610612761.0,TOR,fadeaway,,,Banton,D. Banton,,,,,11.94,Missed,,,,,,,,,,,,,,,,,,,
526,PT10M37.00S,2021-11-22T03:20:07.4Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,95,80,2021-11-22T03:20:07Z,5090000,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,525.0,,,,,4.0,3.0,1.0,,,,,,,,,
527,PT10M31.00S,2021-11-22T03:20:14.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629004,74.72076215505913,57.84313725490197,1610612761,95,82,2021-11-22T03:20:17Z,5100000,39.0,185.0,1,right,S. Mykhailiuk 18' step back Jump Shot (7 PTS),[1629004],1610612761.0,TOR,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,18.92,Made,,,,7.0,,,,,,,,,,,,,,,
528,PT10M01.00S,2021-11-22T03:20:42.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203490,11.908672798948752,46.568627450980394,1610612744,95,82,2021-11-22T03:20:46Z,5110000,17.0,59.0,1,left,MISS O. Porter Jr. 6' floating Shot,[203490],1610612744.0,GSW,floating,,,Porter Jr.,O. Porter Jr.,,,,,6.18,Missed,,,,,,,,,,,,,,,,,,,
529,PT09M56.00S,2021-11-22T03:20:48.5Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612761,95,82,2021-11-22T03:20:48Z,5120000,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,528.0,,,,,2.0,2.0,0.0,,,,,,,,,
530,PT09M38.00S,2021-11-22T03:21:06.0Z,4,REGULAR,2pt,Jump Shot,[],1630201,90.22667542706965,67.64705882352942,1610612761,95,82,2021-11-22T03:21:09Z,5130000,88.0,39.0,1,right,MISS M. Flynn 9' driving floating Shot,[1630201],1610612761.0,TOR,driving floating,,,Flynn,M. Flynn,,,,,9.66,Missed,,,,,,,,,,,,,,,,,,,
531,PT09M38.00S,2021-11-22T03:21:10.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,95,82,2021-11-22T03:21:10Z,5140000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,
532,PT09M38.00S,2021-11-22T03:21:11.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,95,82,2021-11-22T03:21:11Z,5150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M22.00S,2021-11-22T03:21:29.1Z,4,REGULAR,3pt,Jump Shot,[],203490,6.521024967148489,2.941176470588235,1610612744,98,82,2021-11-22T03:21:32Z,5160000,235.0,9.0,1,left,O. Porter Jr. 3PT  (12 PTS) (C. Chiozza 1 AST),"[203490, 1629185]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,23.55,Made,,,,12.0,C. Chiozza,1629185.0,1.0,,,,,,,,,,,,
535,PT09M11.00S,2021-11-22T03:21:40.0Z,4,REGULAR,turnover,lost ball,[],1628449,,,1610612761,98,82,2021-11-22T03:27:32Z,5180000,,,0,,C. Boucher lost ball TURNOVER (1 TO),"[1628449, 201939]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,1.0,Curry,201939.0,
536,PT09M11.00S,2021-11-22T03:21:40.0Z,4,REGULAR,steal,,[],201939,,,1610612744,98,82,2021-11-22T03:21:42Z,5190000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M08.00S,2021-11-22T03:21:43.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629308,8.754927726675426,51.470588235294116,1610612744,100,82,2021-11-22T03:23:53Z,5200000,-7.0,30.0,1,left,J. Toscano-Anderson running DUNK (2 PTS) (S. Curry 7 AST),"[1629308, 201939]",1610612744.0,GSW,running,,,Toscano-Anderson,J. Toscano-Anderson,,,,,3.07,Made,,,,2.0,S. Curry,201939.0,7.0,,,,,,,,,,,,
