actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
546,PT10M24.00S,2022-02-28T02:34:02.7Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,91,74,2022-02-28T02:34:09Z,5390000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,545.0,6.0,4.0,2.0,,,,,,,
547,PT10M15.00S,2022-02-28T02:34:11.4Z,4,REGULAR,turnover,lost ball,[],1627827,,,1610612742,91,74,2022-02-28T02:34:15Z,5400000,,,0,,D. Finney-Smith lost ball TURNOVER (1 TO),"[1627827, 1630228]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,1.0,Kuminga,1630228.0,,,,,,,,,,,,,
548,PT10M15.00S,2022-02-28T02:34:11.4Z,4,REGULAR,steal,,[],1630228,,,1610612744,91,74,2022-02-28T02:34:44Z,5410000,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M14.00S,2022-02-28T02:34:16.0Z,4,REGULAR,foul,personal,[],1628973,,,1610612744,91,74,2022-02-28T02:40:37Z,5420000,,,0,,J. Brunson take personal FOUL (3 PF),"[1628973, 1630228]",1610612742.0,DAL,take,,,Brunson,J. Brunson,,,,,1201.0,3.0,0.0,Kuminga,1630228.0,,,,,,,,,,,,,,,,
551,PT09M59.00S,2022-02-28T02:34:46.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627814,6.783837056504599,52.450980392156865,1610612744,93,74,2022-02-28T02:34:51Z,5440000,-12.0,11.0,1,left,D. Lee cutting Layup (5 PTS) (O. Porter Jr. 1 AST),"[1627814, 203490]",1610612744.0,GSW,cutting,,,Lee,D. Lee,,,,,,,,,,,,,1.67,Made,,,,,5.0,O. Porter Jr.,203490.0,1.0,,,
553,PT09M44.00S,2022-02-28T02:35:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.59198423127464,45.34313725490196,1610612742,93,76,2022-02-28T02:35:09Z,5460000,-23.0,17.0,1,right,S. Dinwiddie driving Layup (16 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,2.89,Made,,,,,16.0,,,,,,
554,PT09M26.00S,2022-02-28T02:35:18.3Z,4,REGULAR,3pt,Jump Shot,[],1630228,7.5722733245729295,94.36274509803921,1610612744,93,76,2022-02-28T02:35:25Z,5470000,-222.0,19.0,1,left,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,22.26,Missed,,,,,,,,,,,
555,PT09M20.00S,2022-02-28T02:35:24.3Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,93,76,2022-02-28T02:35:25Z,5480000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,554.0,4.0,4.0,0.0,,,,,,,
556,PT09M20.00S,2022-02-28T02:35:26.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending', 'fastbreak']",1630182,92.06636005256242,55.88235294117647,1610612742,93,78,2022-02-28T02:45:28Z,5490000,29.0,22.0,1,right,J. Green running Layup (2 PTS) (S. Dinwiddie 4 AST),"[1630182, 203915]",1610612742.0,DAL,running,,,Green,J. Green,,,,,,,,,,,,,3.68,Made,,,,,2.0,S. Dinwiddie,203915.0,4.0,,,
558,PT09M20.00S,2022-02-28T02:35:35.0Z,4,REGULAR,violation,defensive goaltending,[],1630228,,,1610612742,93,78,2022-02-28T02:35:48Z,5510000,,,0,,J. Kuminga defensive goaltending VIOLATION,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,1201.0,,,,,,,,,,,,,,,,,,,,
559,PT09M20.00S,2022-02-28T02:36:13.7Z,4,REGULAR,foul,technical,['1freethrow'],1630228,,,1610612744,93,78,2022-02-28T02:37:48Z,5520000,,,0,,J. Kuminga non-unsportsmanlike technical FOUL (1 Tech),[1630228],1610612744.0,GSW,non-unsportsmanlike,,,Kuminga,J. Kuminga,,,,,1162.0,4.0,1.0,,,,,,,,,,,,,,,,,,
560,PT09M20.00S,2022-02-28T02:36:25.4Z,4,REGULAR,freethrow,1 of 1,[],202722,,,1610612744,93,79,2022-02-28T02:36:25Z,5530000,,,0,,D. Bertans technical Free Throw 1 of 1 (7 PTS),[202722],1610612742.0,DAL,technical,,,Bertans,D. Bertans,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,
561,PT09M04.00S,2022-02-28T02:36:47.9Z,4,REGULAR,3pt,Jump Shot,[],203490,21.23850197109067,11.27450980392157,1610612744,93,79,2022-02-28T02:36:53Z,5540000,194.0,147.0,1,left,MISS O. Porter Jr. 24' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,24.31,Missed,,,,,,,,,,,
562,PT09M00.00S,2022-02-28T02:36:51.9Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,93,79,2022-02-28T02:36:53Z,5550000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,561.0,2.0,2.0,0.0,,,,,,,
563,PT08M55.00S,2022-02-28T02:36:56.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630182,93.24901445466492,49.754901960784316,1610612742,93,81,2022-02-28T02:46:53Z,5560000,-1.0,11.0,1,right,J. Green running reverse Layup (4 PTS) (J. Brunson 3 AST),"[1630182, 1628973]",1610612742.0,DAL,running reverse,,,Green,J. Green,,,,,,,,,,,,,1.11,Made,,,,,4.0,J. Brunson,1628973.0,3.0,,,
565,PT08M55.00S,2022-02-28T02:37:09.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,93,81,2022-02-28T02:37:09Z,5580000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M55.00S,2022-02-28T02:39:36.5Z,4,REGULAR,substitution,out,[],202357,,,1610612744,93,81,2022-02-28T02:40:13Z,5590000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M55.00S,2022-02-28T02:39:36.5Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,93,81,2022-02-28T02:40:13Z,5600000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M44.00S,2022-02-28T02:40:31.6Z,4,REGULAR,3pt,Jump Shot,[],201939,30.436925098554536,33.088235294117645,1610612744,93,81,2022-02-28T02:47:26Z,5610000,85.0,234.0,1,left,MISS S. Curry 24' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,,,,24.84,Missed,,,,,,,,,,,
569,PT08M40.00S,2022-02-28T02:40:35.6Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,93,81,2022-02-28T02:40:38Z,5620000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,568.0,7.0,5.0,2.0,,,,,,,
570,PT08M20.00S,2022-02-28T02:40:55.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,93.51182654402102,49.754901960784316,1610612742,93,83,2022-02-28T02:41:01Z,5630000,-1.0,8.0,1,right,J. Green driving Layup (6 PTS) (S. Dinwiddie 5 AST),"[1630182, 203915]",1610612742.0,DAL,driving,,,Green,J. Green,,,,,,,,,,,,,0.86,Made,,,,,6.0,S. Dinwiddie,203915.0,5.0,,,
572,PT08M08.00S,2022-02-28T02:41:07.1Z,4,REGULAR,3pt,Jump Shot,[],201939,28.991458607095925,21.323529411764707,1610612744,93,83,2022-02-28T02:41:12Z,5650000,143.0,220.0,1,left,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,,,,26.26,Missed,,,,,,,,,,,
573,PT08M05.00S,2022-02-28T02:41:10.1Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,93,83,2022-02-28T02:41:12Z,5660000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:6),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,572.0,8.0,6.0,2.0,,,,,,,
574,PT07M43.00S,2022-02-28T02:41:32.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,92.72339027595268,48.529411764705884,1610612742,93,85,2022-02-28T02:48:43Z,5670000,-7.0,16.0,1,right,D. Finney-Smith cutting finger roll Layup (9 PTS) (J. Brunson 4 AST),"[1627827, 1628973]",1610612742.0,DAL,cutting finger roll,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,1.75,Made,,,,,9.0,J. Brunson,1628973.0,4.0,,,
591,PT07M27.00S,2022-02-28T02:41:50.3Z,4,REGULAR,foul,offensive,[],1630228,,,1610612744,93,85,2022-02-28T02:51:00Z,5690000,,,0,,J. Kuminga offensive FOUL (5 PF),"[1630228, 202722]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,1201.0,5.0,1.0,Bertans,202722.0,,,,,,,,,,,,,,,,
592,PT07M27.00S,2022-02-28T02:41:50.3Z,4,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,93,85,2022-02-28T02:45:50Z,5695000,,,0,,J. Kuminga offensive foul TURNOVER (4 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,202049.0,,,,,4.0,,,,,,,,,,,,,,,
577,PT07M27.00S,2022-02-28T02:42:07.9Z,4,REGULAR,substitution,out,[],1630228,,,1610612742,93,85,2022-02-28T02:41:50Z,5700000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M27.00S,2022-02-28T02:42:07.9Z,4,REGULAR,substitution,out,[],1627814,,,1610612742,93,85,2022-02-28T02:41:50Z,5710000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M27.00S,2022-02-28T02:42:07.9Z,4,REGULAR,substitution,in,[],1627780,,,1610612742,93,85,2022-02-28T02:41:50Z,5720000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M27.00S,2022-02-28T02:42:07.9Z,4,REGULAR,substitution,in,[],203952,,,1610612742,93,85,2022-02-28T02:41:50Z,5730000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M27.00S,2022-02-28T02:42:45.2Z,4,REGULAR,substitution,out,[],203490,,,1610612742,93,85,2022-02-28T02:41:50Z,5740000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M27.00S,2022-02-28T02:42:45.2Z,4,REGULAR,substitution,in,[],1626172,,,1610612742,93,85,2022-02-28T02:41:50Z,5750000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M15.00S,2022-02-28T02:43:07.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,73.14388961892247,19.607843137254903,1610612742,93,85,2022-02-28T02:41:50Z,5760000,-152.0,200.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,25.11,Missed,,,,,,,,,,,
584,PT07M13.00S,2022-02-28T02:43:09.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,93,85,2022-02-28T02:43:32Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,583.0,,,,,,,,,,
585,PT07M13.00S,2022-02-28T02:43:18.8Z,4,REGULAR,foul,personal,[],1627780,,,1610612742,93,85,2022-02-28T02:43:23Z,5780000,,,0,,G. Payton II loose ball personal FOUL (3 PF),"[1627780, 1628973]",1610612744.0,GSW,loose ball,,,Payton II,G. Payton II,,,,,202049.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,,
587,PT07M03.00S,2022-02-28T02:43:46.1Z,4,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",203915,74.06373193166885,14.950980392156863,1610612742,93,88,2022-02-28T02:50:46Z,5800000,-175.0,191.0,1,right,S. Dinwiddie 25' 3PT step back (19 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,25.94,Made,,,,,19.0,,,,,,
588,PT06M53.00S,2022-02-28T02:44:03.6Z,4,REGULAR,foul,offensive,[],1626172,,,1610612744,93,88,2022-02-28T02:51:51Z,5810000,,,0,,K. Looney off-the-ball offensive FOUL (2 PF),"[1626172, 1630182]",1610612744.0,GSW,off-the-ball,,,Looney,K. Looney,,,,,1162.0,2.0,0.0,Green,1630182.0,,,,,,,,,,,,,,,,
590,PT06M53.00S,2022-02-28T02:44:03.6Z,4,REGULAR,turnover,offensive foul,[],1626172,,,1610612744,93,88,2022-02-28T02:44:21Z,5830000,,,0,,K. Looney offensive foul TURNOVER (1 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,202049.0,,,,,1.0,,,,,,,,,,,,,,,
594,PT06M31.00S,2022-02-28T02:44:38.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203915,94.69448094612353,45.588235294117645,1610612742,93,90,2022-02-28T02:51:21Z,5840000,-22.0,-3.0,1,right,S. Dinwiddie driving Layup (21 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,2.23,Made,,,,,21.0,,,,,,
595,PT06M14.00S,2022-02-28T02:44:58.7Z,4,REGULAR,foul,personal,['2freethrow'],203915,,,1610612744,93,90,2022-02-28T02:45:05Z,5850000,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Wiggins 2 FT),"[203915, 203952]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,202049.0,1.0,0.0,Wiggins,203952.0,,,,,,,,,,,,,,,,
597,PT06M14.00S,2022-02-28T02:45:26.2Z,4,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,93,90,2022-02-28T02:45:26Z,5870000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,Missed,,,,,,,,,,,
598,PT06M14.00S,2022-02-28T02:45:26.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,93,90,2022-02-28T02:45:26Z,5880000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,597.0,,,,,,,,,,
599,PT06M14.00S,2022-02-28T02:46:02.0Z,4,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,94,90,2022-02-28T02:46:02Z,5890000,,,0,,A. Wiggins Free Throw 2 of 2 (16 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,Made,,,,,16.0,,,,,,
600,PT05M58.00S,2022-02-28T02:46:21.3Z,4,REGULAR,turnover,traveling,[],1628973,,,1610612742,94,90,2022-02-28T02:46:30Z,5900000,,,0,,J. Brunson traveling TURNOVER (2 TO),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,1162.0,,,,,2.0,,,,,,,,,,,,,,,
601,PT05M37.00S,2022-02-28T02:47:00.7Z,4,REGULAR,foul,personal,[],1630182,,,1610612744,94,90,2022-02-28T02:47:13Z,5910000,,,0,,J. Green personal FOUL (2 PF),"[1630182, 203952]",1610612742.0,DAL,,,,Green,J. Green,,,,,1162.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,,,,,,,,
603,PT05M37.00S,2022-02-28T02:47:11.0Z,4,REGULAR,substitution,out,[],201939,,,1610612744,94,90,2022-02-28T02:47:21Z,5930000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M37.00S,2022-02-28T02:47:11.0Z,4,REGULAR,substitution,out,[],1630182,,,1610612744,94,90,2022-02-28T02:47:21Z,5940000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M37.00S,2022-02-28T02:47:11.0Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,94,90,2022-02-28T02:47:21Z,5950000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M37.00S,2022-02-28T02:47:11.0Z,4,REGULAR,substitution,in,[],1629029,,,1610612744,94,90,2022-02-28T02:47:21Z,5960000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M26.00S,2022-02-28T02:47:43.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203952,18.396846254927727,64.97395833333334,1610612744,94,90,2022-02-28T02:57:01Z,5970000,-75.0,120.0,1,left,MISS A. Wiggins 14' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,,,,,,,,,14.18,Missed,,,,,,,,,,,
608,PT05M23.00S,2022-02-28T02:47:46.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,94,90,2022-02-28T02:47:50Z,5980000,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,607.0,7.0,6.0,1.0,,,,,,,
609,PT05M05.00S,2022-02-28T02:48:05.0Z,4,REGULAR,3pt,Jump Shot,[],1627827,88.78120893561103,96.07843137254902,1610612742,94,93,2022-02-28T02:48:13Z,5990000,230.0,53.0,1,right,D. Finney-Smith 3PT  (12 PTS) (J. Brunson 5 AST),"[1627827, 1628973]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,23.64,Made,,,,,12.0,J. Brunson,1628973.0,5.0,,,
611,PT04M58.00S,2022-02-28T02:48:21.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,94,93,2022-02-28T02:48:33Z,6010000,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
612,PT04M41.00S,2022-02-28T02:48:51.7Z,4,REGULAR,2pt,Jump Shot,[],203952,25.443495400788436,66.42156862745098,1610612744,94,93,2022-02-28T02:54:00Z,6020000,-82.0,187.0,1,left,MISS A. Wiggins 20' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,,,,,,,,,20.4,Missed,,,,,,,,,,,
613,PT04M37.00S,2022-02-28T02:48:55.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,94,93,2022-02-28T02:48:57Z,6030000,,,0,,L. Doncic REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,612.0,8.0,7.0,1.0,,,,,,,
614,PT04M23.00S,2022-02-28T02:49:10.0Z,4,REGULAR,3pt,Jump Shot,[],202722,94.43166885676742,94.11764705882352,1610612742,94,93,2022-02-28T02:49:15Z,6040000,221.0,0.0,1,right,MISS D. Bertans 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,22.06,Missed,,,,,,,,,,,
615,PT04M18.00S,2022-02-28T02:49:15.0Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,94,93,2022-02-28T02:49:15Z,6050000,,,0,,J. Poole REBOUND (Off:0 Def:6),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,614.0,6.0,6.0,0.0,,,,,,,
616,PT04M11.00S,2022-02-28T02:49:21.4Z,4,REGULAR,2pt,Layup,[],1629673,11.645860709592641,71.81372549019608,1610612744,94,93,2022-02-28T02:54:47Z,6060000,-109.0,57.0,1,left,MISS J. Poole 12' driving finger roll Layup - blocked,"[1629673, 1627827]",1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,,,,,,,,,12.31,Missed,,,,,,,,,Finney-Smith,1627827.0,
617,PT04M11.00S,2022-02-28T02:49:21.4Z,4,REGULAR,block,,[],1627827,,,1610612744,94,93,2022-02-28T02:49:23Z,6070000,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M09.00S,2022-02-28T02:49:23.4Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,94,93,2022-02-28T02:49:27Z,6080000,,,0,,L. Doncic REBOUND (Off:1 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,616.0,9.0,8.0,1.0,,,,,,,
619,PT04M02.00S,2022-02-28T02:49:31.4Z,4,REGULAR,3pt,Jump Shot,[],202722,78.26872536136662,89.4607843137255,1610612742,94,93,2022-02-28T02:49:36Z,6090000,197.0,152.0,1,right,MISS D. Bertans 24' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,24.89,Missed,,,,,,,,,,,
620,PT03M57.00S,2022-02-28T02:49:36.4Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,94,93,2022-02-28T02:49:36Z,6100000,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,619.0,2.0,1.0,1.0,,,,,,,
621,PT03M54.00S,2022-02-28T02:49:43.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,94,93,2022-02-28T02:49:43Z,6110000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M54.00S,2022-02-28T02:52:13.4Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,94,93,2022-02-28T02:53:02Z,6120000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M54.00S,2022-02-28T02:52:13.4Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,94,93,2022-02-28T02:53:02Z,6130000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M54.00S,2022-02-28T02:52:13.4Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,94,93,2022-02-28T02:53:02Z,6140000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M54.00S,2022-02-28T02:52:13.4Z,4,REGULAR,substitution,in,[],203490,,,1610612744,94,93,2022-02-28T02:53:02Z,6150000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M54.00S,2022-02-28T02:52:13.4Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,94,93,2022-02-28T02:53:02Z,6160000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M54.00S,2022-02-28T02:52:13.4Z,4,REGULAR,substitution,in,[],201939,,,1610612744,94,93,2022-02-28T02:53:02Z,6170000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M54.00S,2022-02-28T02:53:11.9Z,4,REGULAR,substitution,out,[],202722,,,1610612744,94,93,2022-02-28T02:53:20Z,6180000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M54.00S,2022-02-28T02:53:11.9Z,4,REGULAR,substitution,in,[],203493,,,1610612744,94,93,2022-02-28T02:53:20Z,6190000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M44.00S,2022-02-28T02:53:23.2Z,4,REGULAR,2pt,Jump Shot,[],201939,15.588042049934298,29.901960784313726,1610612744,94,93,2022-02-28T02:56:00Z,6200000,100.0,94.0,1,left,MISS S. Curry 13' turnaround fadeaway Shot,[201939],1610612744.0,GSW,turnaround fadeaway,,,Curry,S. Curry,,,,,,,,,,,,,13.76,Missed,,,,,,,,,,,
631,PT03M42.00S,2022-02-28T02:53:25.2Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,94,93,2022-02-28T02:53:31Z,6210000,,,0,,L. Doncic REBOUND (Off:1 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,630.0,10.0,9.0,1.0,,,,,,,
632,PT03M25.00S,2022-02-28T02:53:42.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,91.40932982917214,47.30392156862745,1610612742,94,93,2022-02-28T02:56:54Z,6220000,-13.0,28.0,1,right,MISS D. Finney-Smith cutting Layup,[1627827],1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,3.14,Missed,,,,,,,,,,,
633,PT03M21.00S,2022-02-28T02:53:46.0Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,94,93,2022-02-28T02:53:47Z,6230000,,,0,,D. Finney-Smith REBOUND (Off:3 Def:6),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,632.0,9.0,6.0,3.0,,,,,,,
634,PT03M21.00S,2022-02-28T02:53:46.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,94.40999984741211,50.0,1610612742,94,95,2022-02-28T02:53:46Z,6240000,0.0,0.0,1,right,D. Finney-Smith tip Layup (14 PTS),[1627827],1610612742.0,DAL,tip,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,0.0,Made,,,,,14.0,,,,,,
