actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
305,PT05M10.00S,2022-01-21T03:55:37.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,96.00854139290408,96.56862745098039,1610612744,46,41,2022-01-21T03:55:41Z,2960000,233.0,-15.0,1,right,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
306,PT05M08.00S,2022-01-21T03:55:39.6Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,46,41,2022-01-21T03:56:00Z,2970000,,,0,,C. Duarte REBOUND (Off:1 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,305.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
307,PT04M59.00S,2022-01-21T03:55:49.1Z,2,REGULAR,3pt,Jump Shot,[],1628470,6.521024967148489,95.58823529411765,1610612754,46,44,2022-01-21T03:55:51Z,2980000,-228.0,9.0,1,left,T. Craig 3PT  (3 PTS) (L. Stephenson 2 AST),"[1628470, 202362]",1610612754.0,IND,,,,Craig,T. Craig,,,,,22.81,Made,,3.0,L. Stephenson,202362.0,2.0,,,,,,,,,,,,,,
309,PT04M35.00S,2022-01-21T03:56:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,82.34231274638634,41.42156862745098,1610612744,46,44,2022-01-21T03:56:16Z,3000000,-43.0,113.0,1,right,MISS A. Wiggins 12' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,12.13,Missed,,,,,,,,,,,,,,,,,,,
310,PT04M32.00S,2022-01-21T03:56:16.7Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612754,46,44,2022-01-21T03:56:16Z,3010000,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,309.0,,,,,3.0,3.0,0.0,,,,,,,,,,,
311,PT04M29.00S,2022-01-21T03:56:18.5Z,2,REGULAR,turnover,bad pass,[],202362,,,1610612754,46,44,2022-01-21T03:56:20Z,3020000,,,0,,L. Stephenson bad pass TURNOVER (3 TO),"[202362, 203952]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,3.0,Wiggins,203952.0,,,
312,PT04M29.00S,2022-01-21T03:56:18.5Z,2,REGULAR,steal,,[],203952,,,1610612744,46,44,2022-01-21T03:56:20Z,3030000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT04M18.00S,2022-01-21T03:56:30.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202691,92.72339027595268,57.59803921568627,1610612744,46,44,2022-01-21T03:56:32Z,3040000,38.0,16.0,1,right,MISS K. Thompson driving Layup,[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,4.12,Missed,,,,,,,,,,,,,,,,,,,
314,PT04M15.00S,2022-01-21T03:56:32.9Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612754,46,44,2022-01-21T03:56:32Z,3050000,,,0,,G. Bitadze REBOUND (Off:2 Def:4),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,313.0,,,,,6.0,4.0,2.0,,,,,,,,,,,
315,PT04M06.00S,2022-01-21T03:56:45.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202691,,,1610612754,46,44,2022-01-21T03:56:54Z,3060000,,,0,,K. Thompson personal FOUL (1 PF) (Bitadze 2 FT),"[202691, 1629048]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,2714.0,1.0,0.0,Bitadze,1629048.0,,,,,,
317,PT04M06.00S,2022-01-21T03:57:12.1Z,2,REGULAR,freethrow,1 of 2,[],1629048,,,1610612754,46,44,2022-01-21T03:57:12Z,3080000,,,0,,MISS G. Bitadze Free Throw 1 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Missed,,,,,,,,,,,,,,,,,,,
318,PT04M06.00S,2022-01-21T03:57:12.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,46,44,2022-01-21T03:57:12Z,3090000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,317.0,,,,,,,,,,,,,,,,,,
319,PT04M06.00S,2022-01-21T03:57:12.7Z,2,REGULAR,substitution,out,[],1629673,,,1610612754,46,44,2022-01-21T03:57:18Z,3100000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT04M06.00S,2022-01-21T03:57:12.7Z,2,REGULAR,substitution,out,[],202362,,,1610612754,46,44,2022-01-21T03:57:18Z,3110000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT04M06.00S,2022-01-21T03:57:12.7Z,2,REGULAR,substitution,in,[],201939,,,1610612754,46,44,2022-01-21T03:57:18Z,3120000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT04M06.00S,2022-01-21T03:57:12.7Z,2,REGULAR,substitution,in,[],1630613,,,1610612754,46,44,2022-01-21T03:57:18Z,3130000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT04M06.00S,2022-01-21T03:57:29.2Z,2,REGULAR,freethrow,2 of 2,[],1629048,,,1610612754,46,45,2022-01-21T03:57:29Z,3140000,,,0,,G. Bitadze Free Throw 2 of 2 (13 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,,13.0,,,,,,,,,,,,,,,,,
324,PT03M53.00S,2022-01-21T03:57:44.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,92.72339027595268,57.84313725490197,1610612744,48,45,2022-01-21T03:57:47Z,3150000,39.0,16.0,1,right,K. Thompson driving reverse Layup (8 PTS) (K. Looney 1 AST),"[202691, 1626172]",1610612744.0,GSW,driving reverse,,,Thompson,K. Thompson,,,,,4.23,Made,,8.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,
326,PT03M44.00S,2022-01-21T03:57:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,8.623521681997373,43.38235294117647,1610612754,48,47,2022-01-21T03:57:55Z,3170000,33.0,29.0,1,left,C. Duarte driving reverse Layup (6 PTS),[1630537],1610612754.0,IND,driving reverse,,,Duarte,C. Duarte,,,,,4.37,Made,,6.0,,,,,,,,,,,,,,,,,
327,PT03M30.00S,2022-01-21T03:58:07.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,94.43166885676742,55.14705882352941,1610612744,50,47,2022-01-21T03:58:10Z,3180000,26.0,0.0,1,right,S. Curry driving reverse Layup (13 PTS) (A. Wiggins 2 AST),"[201939, 203952]",1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,2.57,Made,,13.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,
328,PT03M30.00S,2022-01-21T03:58:11.8Z,2,REGULAR,foul,personal,['1freethrow'],1630613,,,1610612744,50,47,2022-01-21T03:58:18Z,3190000,,,0,,D. Washington Jr. shooting personal FOUL (1 PF) (Curry 1 FT),"[1630613, 201939]",1610612754.0,IND,shooting,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,2714.0,1.0,0.0,Curry,201939.0,,,,,,
330,PT03M30.00S,2022-01-21T03:58:40.7Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,51,47,2022-01-21T03:58:40Z,3210000,,,0,,S. Curry Free Throw 1 of 1 (14 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,14.0,,,,,,,,,,,,,,,,,
332,PT03M23.00S,2022-01-21T03:58:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,7.966491458607096,59.31372549019608,1610612754,51,49,2022-01-21T03:58:55Z,3220000,-47.0,22.0,1,left,C. Duarte driving Layup (8 PTS),[1630537],1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,5.17,Made,,8.0,,,,,,,,,,,,,,,,,
333,PT03M23.00S,2022-01-21T03:58:56.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203952,,,1610612754,51,49,2022-01-21T03:59:22Z,3230000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Duarte 1 FT),"[203952, 1630537]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,2714.0,2.0,0.0,Duarte,1630537.0,,,,,,
335,PT03M23.00S,2022-01-21T03:59:01.7Z,2,REGULAR,substitution,out,[],1630228,,,1610612754,51,49,2022-01-21T04:00:01Z,3250000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M23.00S,2022-01-21T03:59:01.7Z,2,REGULAR,substitution,in,[],2738,,,1610612754,51,49,2022-01-21T04:00:01Z,3260000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT03M23.00S,2022-01-21T03:59:22.6Z,2,REGULAR,freethrow,1 of 1,[],1630537,,,1610612754,51,50,2022-01-21T03:59:22Z,3270000,,,0,,C. Duarte Free Throw 1 of 1 (9 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,,9.0,,,,,,,,,,,,,,,,,
338,PT03M07.00S,2022-01-21T03:59:46.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,92.85479632063075,46.81372549019608,1610612744,53,50,2022-01-21T03:59:48Z,3280000,-16.0,15.0,1,right,K. Looney DUNK (7 PTS) (S. Curry 5 AST),"[1626172, 201939]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,2.17,Made,,7.0,S. Curry,201939.0,5.0,,,,,,,,,,,,,,
340,PT02M54.00S,2022-01-21T03:59:59.5Z,2,REGULAR,turnover,lost ball,[],203200,,,1610612754,53,50,2022-01-21T04:00:01Z,3300000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[203200, 201939]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,2.0,Curry,201939.0,,,
341,PT02M54.00S,2022-01-21T03:59:59.5Z,2,REGULAR,steal,,[],201939,,,1610612744,53,50,2022-01-21T04:00:01Z,3310000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M50.00S,2022-01-21T04:00:05.5Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,53,50,2022-01-21T04:00:08Z,3320000,,,0,,A. Wiggins lost ball out-of-bounds TURNOVER (2 TO),[203952],1610612744.0,GSW,lost ball,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,201246.0,,,,,2.0,,,,,
343,PT02M42.00S,2022-01-21T04:00:25.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,53,50,2022-01-21T04:00:25Z,3330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT02M37.00S,2022-01-21T04:00:44.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629048,13.87976346911958,49.754901960784316,1610612754,53,50,2022-01-21T04:00:46Z,3340000,1.0,78.0,1,left,MISS G. Bitadze 7' Hook - blocked,"[1629048, 2738]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,7.8,Missed,,,,,,,,,,,,,,,,,Iguodala,2738.0,
345,PT02M37.00S,2022-01-21T04:00:44.3Z,2,REGULAR,block,,[],2738,,,1610612754,53,50,2022-01-21T04:00:47Z,3350000,,,0,,A. Iguodala BLOCK (2 BLK),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M34.00S,2022-01-21T04:00:47.8Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,53,50,2022-01-21T04:00:47Z,3360000,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,344.0,,,,,6.0,4.0,2.0,,,,,,,,,,,
347,PT02M31.00S,2022-01-21T04:00:50.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201939,92.9862023653088,55.392156862745104,1610612744,53,50,2022-01-21T04:01:26Z,3370000,27.0,13.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,3.01,Missed,,,,,,,,,,,,,,,,,,,
348,PT02M29.00S,2022-01-21T04:00:52.9Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612754,53,50,2022-01-21T04:01:04Z,3380000,,,0,,T. Craig REBOUND (Off:0 Def:4),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,347.0,,,,,4.0,4.0,0.0,,,,,,,,,,,
349,PT02M28.00S,2022-01-21T04:00:56.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,53,50,2022-01-21T04:00:56Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT02M28.00S,2022-01-21T04:01:07.4Z,2,REGULAR,substitution,out,[],203200,,,1610612754,53,50,2022-01-21T04:01:14Z,3400000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT02M28.00S,2022-01-21T04:01:07.4Z,2,REGULAR,substitution,in,[],203087,,,1610612754,53,50,2022-01-21T04:01:14Z,3410000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT02M20.00S,2022-01-21T04:01:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,12.959921156373195,38.48039215686275,1610612754,53,50,2022-01-21T04:01:32Z,3420000,58.0,69.0,1,left,MISS D. Washington Jr. 9' driving floating Shot,[1630613],1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,9.01,Missed,,,,,,,,,,,,,,,,,,,
353,PT02M17.00S,2022-01-21T04:01:32.8Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612754,53,50,2022-01-21T04:01:32Z,3430000,,,0,,G. Bitadze REBOUND (Off:3 Def:4),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,352.0,,,,,7.0,4.0,3.0,,,,,,,,,,,
354,PT02M14.00S,2022-01-21T04:01:35.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612754,53,50,2022-01-21T04:01:43Z,3440000,,,0,,K. Looney shooting personal FOUL (2 PF) (Lamb 2 FT),"[1626172, 203087]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Lamb,203087.0,,,,,,
356,PT02M14.00S,2022-01-21T04:02:07.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203087,,,1610612754,53,51,2022-01-21T04:02:07Z,3460000,,,0,,J. Lamb Free Throw 1 of 2 (3 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,,3.0,,,,,,,,,,,,,,,,,
357,PT02M14.00S,2022-01-21T04:02:22.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203087,,,1610612754,53,52,2022-01-21T04:02:22Z,3470000,,,0,,J. Lamb Free Throw 2 of 2 (4 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,,4.0,,,,,,,,,,,,,,,,,
358,PT02M02.00S,2022-01-21T04:02:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,87.46714848883047,43.38235294117647,1610612744,53,52,2022-01-21T04:02:37Z,3480000,-33.0,65.0,1,right,MISS K. Thompson 7' floating Shot,[202691],1610612744.0,GSW,floating,,,Thompson,K. Thompson,,,,,7.32,Missed,,,,,,,,,,,,,,,,,,,
359,PT01M57.00S,2022-01-21T04:02:39.6Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,53,52,2022-01-21T04:02:39Z,3490000,,,0,,K. Looney REBOUND (Off:3 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,358.0,,,,,7.0,4.0,3.0,,,,,,,,,,,
360,PT01M57.00S,2022-01-21T04:02:39.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,55,52,2022-01-21T04:02:59Z,3500000,0.0,0.0,1,right,K. Looney tip DUNK (9 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,0.0,Made,,9.0,,,,,,,,,,,,,,,,,
361,PT01M51.00S,2022-01-21T04:02:47.2Z,2,REGULAR,2pt,Jump Shot,[],1628470,11.908672798948752,30.392156862745097,1610612754,55,52,2022-01-21T05:43:10Z,3510000,98.0,59.0,1,left,MISS T. Craig 11' driving floating bank Shot,[1628470],1610612754.0,IND,driving floating bank,,,Craig,T. Craig,,,,,11.46,Missed,,,,,,,,,,,,,,,,,,,
362,PT01M49.00S,2022-01-21T04:02:49.2Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612754,55,52,2022-01-21T04:03:16Z,3520000,,,0,,G. Bitadze REBOUND (Off:4 Def:4),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,361.0,,,,,8.0,4.0,4.0,,,,,,,,,,,
363,PT01M48.00S,2022-01-21T04:02:54.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,5.590000152587891,50.0,1610612754,55,52,2022-01-21T04:03:27Z,3530000,0.0,0.0,1,left,MISS G. Bitadze tip Layup,[1629048],1610612754.0,IND,tip,,,Bitadze,G. Bitadze,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
364,PT01M47.00S,2022-01-21T04:02:55.0Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,55,52,2022-01-21T04:03:27Z,3540000,,,0,,K. Looney REBOUND (Off:3 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,363.0,,,,,8.0,5.0,3.0,,,,,,,,,,,
365,PT01M42.00S,2022-01-21T04:02:56.4Z,2,REGULAR,3pt,Jump Shot,[],201939,61.81011826544021,21.07843137254902,1610612744,58,52,2022-01-21T04:03:55Z,3550000,-145.0,306.0,1,right,S. Curry 33' 3PT step back (17 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,33.89,Made,,17.0,,,,,,,,,,,,,,,,,
366,PT01M38.00S,2022-01-21T04:03:08.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,58,52,2022-01-21T04:03:08Z,3560000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT01M38.00S,2022-01-21T04:03:54.3Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,58,52,2022-01-21T04:04:41Z,3570000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT01M38.00S,2022-01-21T04:03:54.3Z,2,REGULAR,substitution,in,[],1629052,,,1610612754,58,52,2022-01-21T04:04:41Z,3580000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT01M24.00S,2022-01-21T04:04:52.7Z,2,REGULAR,3pt,Jump Shot,[],1629048,33.590670170827856,47.549019607843135,1610612754,58,52,2022-01-21T04:04:55Z,3590000,12.0,263.0,1,left,MISS G. Bitadze 26' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
370,PT01M21.00S,2022-01-21T04:04:55.4Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,58,52,2022-01-21T04:04:55Z,3600000,,,0,,K. Looney REBOUND (Off:3 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,369.0,,,,,9.0,6.0,3.0,,,,,,,,,,,
371,PT01M10.00S,2022-01-21T04:05:10.3Z,2,REGULAR,foul,personal,[],1630537,,,1610612744,58,52,2022-01-21T04:05:17Z,3610000,,,0,,C. Duarte personal FOUL (2 PF),"[1630537, 201939]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Curry,201939.0,,,,,,
373,PT01M03.00S,2022-01-21T04:05:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,89.56964520367937,47.549019607843135,1610612744,60,52,2022-01-21T04:05:34Z,3630000,-12.0,46.0,1,right,K. Thompson cutting finger roll Layup (10 PTS) (K. Looney 2 AST),"[202691, 1626172]",1610612744.0,GSW,cutting finger roll,,,Thompson,K. Thompson,,,,,4.71,Made,,10.0,K. Looney,1626172.0,2.0,,,,,,,,,,,,,,
375,PT00M54.00S,2022-01-21T04:05:40.2Z,2,REGULAR,3pt,Jump Shot,[],203087,32.802233902759525,50.98039215686274,1610612754,60,55,2022-01-21T04:05:43Z,3650000,-5.0,256.0,1,left,J. Lamb 25' 3PT pullup (7 PTS) (G. Bitadze 4 AST),"[203087, 1629048]",1610612754.0,IND,pullup,,,Lamb,J. Lamb,,,,,25.58,Made,,7.0,G. Bitadze,1629048.0,4.0,,,,,,,,,,,,,,
377,PT00M37.60S,2022-01-21T04:06:00.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,88.12417871222075,49.754901960784316,1610612744,60,55,2022-01-21T04:06:03Z,3670000,-1.0,59.0,1,right,MISS K. Looney driving Layup - blocked,"[1626172, 203087]",1610612744.0,GSW,driving,,,Looney,K. Looney,,,,,5.91,Missed,,,,,,,,,,,,,,,,,Lamb,203087.0,
385,PT00M37.60S,2022-01-21T04:06:00.4Z,2,REGULAR,block,,[],203087,,,1610612744,60,55,2022-01-21T04:07:40Z,3675000,,,0,,J. Lamb BLOCK (1 BLK),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT00M36.70S,2022-01-21T04:06:01.3Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,60,55,2022-01-21T04:06:45Z,3680000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,377.0,,,,,1.0,0.0,1.0,,,,,,,,,,,
379,PT00M36.70S,2022-01-21T04:06:07.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,94.40999984741211,50.0,1610612744,62,55,2022-01-21T04:06:07Z,3690000,0.0,0.0,1,right,A. Wiggins putback Layup (4 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,0.0,Made,,4.0,,,,,,,,,,,,,,,,,
380,PT00M36.70S,2022-01-21T04:06:08.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629052,,,1610612744,62,55,2022-01-21T04:10:17Z,3700000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Wiggins 1 FT),"[1629052, 203952]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Wiggins,203952.0,,,,,,
383,PT00M36.70S,2022-01-21T04:06:27.0Z,2,REGULAR,foul,technical,['1freethrow'],1629048,,,1610612744,62,55,2022-01-21T04:10:05Z,3730000,,,0,,G. Bitadze technical FOUL (2 Tech),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,2714.0,1.0,2.0,,,,,,,,
384,PT00M36.70S,2022-01-21T04:06:35.2Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,63,55,2022-01-21T04:06:35Z,3740000,,,0,,S. Curry technical Free Throw 1 of 1 (18 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,Made,,18.0,,,,,,,,,,,,,,,,,
386,PT00M36.70S,2022-01-21T04:07:22.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203952,,,1610612744,63,55,2022-01-21T04:07:26Z,3750000,,,0,,MISS A. Wiggins Free Throw 1 of 1,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
387,PT00M35.30S,2022-01-21T04:07:24.2Z,2,REGULAR,rebound,defensive,[],203087,,,1610612754,63,55,2022-01-21T04:07:26Z,3760000,,,0,,J. Lamb REBOUND (Off:1 Def:1),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,386.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
388,PT00M14.10S,2022-01-21T04:07:47.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,63,55,2022-01-21T04:07:47Z,3770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT00M13.50S,2022-01-21T04:08:07.7Z,2,REGULAR,2pt,Jump Shot,[],1630537,21.76412614980289,21.813725490196077,1610612754,63,55,2022-01-21T04:08:21Z,3780000,141.0,152.0,1,left,MISS C. Duarte 20' Jump Shot,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,20.73,Missed,,,,,,,,,,,,,,,,,,,
390,PT00M12.90S,2022-01-21T04:08:08.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,63,55,2022-01-21T04:08:34Z,3790000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,389.0,,,,,,,,,,,,,,,,,,
391,PT00M12.70S,2022-01-21T04:08:11.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612754,63,55,2022-01-21T04:08:13Z,3800000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,1628171.0,,,,,,,,,,
392,PT00M12.70S,2022-01-21T04:08:26.7Z,2,REGULAR,substitution,out,[],2738,,,1610612744,63,55,2022-01-21T04:08:29Z,3810000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT00M12.70S,2022-01-21T04:08:26.7Z,2,REGULAR,substitution,in,[],1627814,,,1610612744,63,55,2022-01-21T04:08:29Z,3820000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
