actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
266,PT03M51.00S,2022-02-17T03:56:18.6Z,2,REGULAR,2pt,Jump Shot,[],203952,85.75886990801577,17.892156862745097,1610612744,58,46,2022-02-17T03:56:21Z,2660000,-161.0,81.0,1,right,A. Wiggins 18' step back Jump Shot (7 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,,,18.0,Made,7.0,,,,,,,,,,,,,,,,
267,PT03M37.00S,2022-02-17T03:56:40.5Z,2,REGULAR,foul,personal,[],1630228,,,1610612743,58,46,2022-02-17T03:56:43Z,2670000,,,0,,J. Kuminga personal FOUL (3 PF),"[1630228, 203999]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,1662.0,,,,,,,,,,,,3.0,0.0,Jokic,203999.0,,,,,
269,PT03M37.00S,2022-02-17T03:56:45.3Z,2,REGULAR,substitution,out,[],1630228,,,1610612743,58,46,2022-02-17T03:56:52Z,2690000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M37.00S,2022-02-17T03:56:45.3Z,2,REGULAR,substitution,out,[],1629673,,,1610612743,58,46,2022-02-17T03:56:52Z,2700000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M37.00S,2022-02-17T03:56:45.3Z,2,REGULAR,substitution,in,[],201939,,,1610612743,58,46,2022-02-17T03:56:52Z,2710000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M37.00S,2022-02-17T03:56:45.3Z,2,REGULAR,substitution,in,[],202691,,,1610612743,58,46,2022-02-17T03:56:52Z,2720000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M31.00S,2022-02-17T03:57:12.1Z,2,REGULAR,3pt,Jump Shot,[],203115,7.440867279894875,3.6764705882352944,1610612743,58,46,2022-02-17T03:57:14Z,2730000,232.0,17.0,1,left,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,23.23,Missed,,,,,,,,,,,,,,,,,
274,PT03M28.00S,2022-02-17T03:57:14.9Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,58,46,2022-02-17T03:57:14Z,2740000,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,273.0,3.0,3.0,0.0,,,,,,,,,
275,PT03M16.00S,2022-02-17T03:57:28.7Z,2,REGULAR,foul,personal,[],203999,,,1610612744,58,46,2022-02-17T03:57:37Z,2750000,,,0,,N. Jokic personal FOUL (1 PF),"[203999, 203952]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,203593.0,,,,,,,,,,,,1.0,0.0,Wiggins,203952.0,,,,,
279,PT03M06.00S,2022-02-17T03:57:58.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,89.96386333771353,51.470588235294116,1610612744,60,46,2022-02-17T03:58:01Z,2770000,7.0,42.0,1,right,G. Payton II cutting DUNK (6 PTS) (S. Curry 3 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,,,4.24,Made,6.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,
281,PT02M53.00S,2022-02-17T03:58:14.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",203999,8.360709592641262,37.99019607843137,1610612743,60,48,2022-02-17T04:02:14Z,2790000,60.0,26.0,1,left,N. Jokic 6' turnaround Hook (16 PTS) (A. Gordon 3 AST),"[203999, 203932]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,6.54,Made,16.0,A. Gordon,203932.0,3.0,,,,,,,,,,,,,
288,PT02M53.00S,2022-02-17T03:58:38.6Z,2,REGULAR,violation,defensive goaltending,[],203952,,,1610612743,60,48,2022-02-17T04:02:14Z,2810000,,,0,,A. Wiggins defensive goaltending VIOLATION,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M51.00S,2022-02-17T03:59:02.8Z,2,REGULAR,foul,technical,['1freethrow'],203952,,,1610612744,60,48,2022-02-17T04:09:35Z,2830000,,,0,,A. Wiggins non-unsportsmanlike technical FOUL (1 Tech),[203952],1610612744.0,GSW,non-unsportsmanlike,,,Wiggins,A. Wiggins,,,,,1662.0,,,,,,,,,,,,0.0,1.0,,,,,,,
286,PT02M51.00S,2022-02-17T03:59:20.7Z,2,REGULAR,freethrow,1 of 1,[],1628420,,,1610612744,60,49,2022-02-17T03:59:20Z,2840000,,,0,,M. Morris technical Free Throw 1 of 1 (3 PTS),[1628420],1610612743.0,DEN,technical,,,Morris,M. Morris,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
287,PT02M51.00S,2022-02-17T03:59:24.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,60,49,2022-02-17T03:59:24Z,2850000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M51.00S,2022-02-17T04:02:16.6Z,2,REGULAR,substitution,out,[],203490,,,1610612744,60,49,2022-02-17T04:02:28Z,2860000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M51.00S,2022-02-17T04:02:16.6Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,60,49,2022-02-17T04:02:28Z,2870000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M32.00S,2022-02-17T04:02:52.5Z,2,REGULAR,3pt,Jump Shot,[],1627780,93.38042049934296,95.83333333333334,1610612744,60,49,2022-02-17T04:02:54Z,2880000,229.0,10.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,22.94,Missed,,,,,,,,,,,,,,,,,
292,PT02M30.00S,2022-02-17T04:02:55.4Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,60,49,2022-02-17T04:02:55Z,2890000,,,0,,N. Jokic REBOUND (Off:4 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,291.0,13.0,9.0,4.0,,,,,,,,,
293,PT02M18.00S,2022-02-17T04:03:07.7Z,2,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,60,49,2022-02-17T04:03:09Z,2900000,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[201145],1610612743.0,DEN,bad pass,,,Green,J. Green,,,,,201246.0,1.0,,,,,,,,,,,,,,,,,,,
294,PT02M09.00S,2022-02-17T04:03:28.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1627780,92.59198423127464,43.872549019607845,1610612744,62,49,2022-02-17T04:03:34Z,2910000,-31.0,17.0,1,right,G. Payton II Layup (8 PTS) (S. Curry 4 AST),"[1627780, 201939]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,3.51,Made,8.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,
296,PT02M09.00S,2022-02-17T04:03:32.2Z,2,REGULAR,violation,defensive goaltending,[],203932,,,1610612744,62,49,2022-02-17T04:03:34Z,2930000,,,0,,A. Gordon defensive goaltending VIOLATION,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,201246.0,,,,,,,,,,,,,,,,,,,,
297,PT01M55.00S,2022-02-17T04:03:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,8.09789750328515,44.36274509803921,1610612743,62,51,2022-02-17T04:03:51Z,2940000,28.0,24.0,1,left,J. Green cutting Layup (4 PTS) (N. Jokic 1 AST),"[201145, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,,,3.68,Made,4.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,
299,PT01M55.00S,2022-02-17T04:03:53.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202691,,,1610612743,62,51,2022-02-17T04:04:00Z,2960000,,,0,,K. Thompson shooting personal FOUL (1 PF) (Green 1 FT),"[202691, 201145]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,203593.0,,,,,,,,,,,,1.0,0.0,Green,201145.0,,,,,
301,PT01M55.00S,2022-02-17T04:04:18.7Z,2,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,62,52,2022-02-17T04:04:18Z,2980000,,,0,,J. Green Free Throw 1 of 1 (5 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
303,PT01M37.00S,2022-02-17T04:04:40.5Z,2,REGULAR,turnover,traveling,[],1627780,,,1610612744,62,52,2022-02-17T04:04:42Z,2990000,,,0,,G. Payton II traveling TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,1662.0,1.0,,,,,,,,,,,,,,,,,,,
304,PT01M27.00S,2022-02-17T04:04:58.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203115,7.30946123521682,54.166666666666664,1610612743,62,52,2022-02-17T04:05:01Z,3000000,-21.0,16.0,1,left,MISS W. Barton driving reverse Layup,[203115],1610612743.0,DEN,driving reverse,,,Barton,W. Barton,,,,,,,2.64,Missed,,,,,,,,,,,,,,,,,
305,PT01M25.00S,2022-02-17T04:05:00.0Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,62,52,2022-02-17T04:05:13Z,3010000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,304.0,2.0,1.0,1.0,,,,,,,,,
306,PT01M23.00S,2022-02-17T04:05:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203932,5.590000152587891,50.0,1610612743,62,54,2022-02-17T04:05:04Z,3020000,0.0,0.0,1,left,A. Gordon tip Layup (2 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,
307,PT01M23.00S,2022-02-17T04:05:09.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,62,54,2022-02-17T04:05:09Z,3030000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M23.00S,2022-02-17T04:06:23.2Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,62,54,2022-02-17T04:06:38Z,3040000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M23.00S,2022-02-17T04:06:23.2Z,2,REGULAR,substitution,in,[],203490,,,1610612744,62,54,2022-02-17T04:06:38Z,3050000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M10.00S,2022-02-17T04:06:52.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,91.93495400788436,41.911764705882355,1610612744,62,54,2022-02-17T04:06:55Z,3060000,-40.0,23.0,1,right,MISS K. Looney driving Layup,[1626172],1610612744.0,GSW,driving,,,Looney,K. Looney,,,,,,,4.66,Missed,,,,,,,,,,,,,,,,,
311,PT01M08.00S,2022-02-17T04:06:54.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,62,54,2022-02-17T04:07:52Z,3070000,,,0,,N. Jokic REBOUND (Off:4 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,310.0,14.0,10.0,4.0,,,,,,,,,
312,PT01M03.00S,2022-02-17T04:07:00.0Z,2,REGULAR,turnover,bad pass,[],203932,,,1610612743,62,54,2022-02-17T04:13:44Z,3080000,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 203952]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,1.0,,,,,,,,,,,,,,,Wiggins,203952.0,,,
313,PT01M03.00S,2022-02-17T04:07:00.0Z,2,REGULAR,steal,,[],203952,,,1610612744,62,54,2022-02-17T04:13:44Z,3090000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M54.70S,2022-02-17T04:07:08.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626172,92.59198423127464,44.85294117647059,1610612744,62,54,2022-02-17T04:07:10Z,3100000,-26.0,17.0,1,right,MISS K. Looney DUNK - blocked,"[1626172, 203932]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,3.09,Missed,,,,,,,,,,,,,,,Gordon,203932.0,
315,PT00M54.70S,2022-02-17T04:07:08.7Z,2,REGULAR,block,,[],203932,,,1610612744,62,54,2022-02-17T04:07:11Z,3110000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M51.80S,2022-02-17T04:07:11.6Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,62,54,2022-02-17T04:07:11Z,3120000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,314.0,3.0,2.0,1.0,,,,,,,,,
317,PT00M41.00S,2022-02-17T04:07:22.3Z,2,REGULAR,3pt,Jump Shot,[],201145,7.046649145860711,3.1862745098039214,1610612743,62,54,2022-02-17T04:07:24Z,3130000,234.0,14.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,23.45,Missed,,,,,,,,,,,,,,,,,
318,PT00M39.40S,2022-02-17T04:07:23.9Z,2,REGULAR,rebound,defensive,[],203490,,,1610612744,62,54,2022-02-17T04:07:55Z,3140000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,317.0,1.0,1.0,0.0,,,,,,,,,
319,PT00M24.70S,2022-02-17T04:07:39.9Z,2,REGULAR,foul,personal,['2freethrow'],203999,,,1610612744,62,54,2022-02-17T04:07:46Z,3150000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Looney 2 FT),"[203999, 1626172]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,203593.0,,,,,,,,,,,,2.0,0.0,Looney,1626172.0,,,,,
321,PT00M24.70S,2022-02-17T04:08:07.3Z,2,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,62,54,2022-02-17T04:08:07Z,3170000,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,
322,PT00M24.70S,2022-02-17T04:08:07.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,62,54,2022-02-17T04:08:07Z,3180000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,
323,PT00M24.70S,2022-02-17T04:08:08.2Z,2,REGULAR,substitution,out,[],201145,,,1610612744,62,54,2022-02-17T04:08:16Z,3190000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M24.70S,2022-02-17T04:08:08.2Z,2,REGULAR,substitution,in,[],1627854,,,1610612744,62,54,2022-02-17T04:08:16Z,3200000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M24.70S,2022-02-17T04:08:33.7Z,2,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,63,54,2022-02-17T04:08:33Z,3210000,,,0,,K. Looney Free Throw 2 of 2 (3 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
327,PT00M08.80S,2022-02-17T04:08:53.6Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,63,54,2022-02-17T04:08:55Z,3220000,,,0,,N. Jokic lost ball TURNOVER (3 TO),"[203999, 203952]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,3.0,,,,,,,,,,,,,,,Wiggins,203952.0,,,
328,PT00M08.80S,2022-02-17T04:08:53.6Z,2,REGULAR,steal,,[],203952,,,1610612744,63,54,2022-02-17T04:08:55Z,3230000,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M04.10S,2022-02-17T04:08:59.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,63.81406044678055,49.26470588235294,1610612744,63,54,2022-02-17T04:09:34Z,3240000,-4.0,288.0,1,right,MISS S. Curry 28' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,,,28.76,Missed,,,,,,,,,,,,,,,,,
330,PT00M01.30S,2022-02-17T04:09:01.9Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,63,54,2022-02-17T04:09:34Z,3250000,,,0,,N. Jokic REBOUND (Off:4 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,329.0,15.0,11.0,4.0,,,,,,,,,
331,PT00M00.50S,2022-02-17T04:09:04.7Z,2,REGULAR,3pt,Jump Shot,[],203999,60.791721419185286,22.30392156862745,1610612743,63,54,2022-02-17T04:10:33Z,3260000,138.0,519.0,1,left,MISS N. Jokic 53' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,53.71,Missed,,,,,,,,,,,,,,,,,
332,PT00M00.10S,2022-02-17T04:09:05.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,63,54,2022-02-17T04:10:33Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,331.0,,,,,,,,,,,,
333,PT00M00.00S,2022-02-17T04:09:10.4Z,2,REGULAR,period,end,[],0,,,1610612743,63,54,2022-02-17T04:09:10Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-02-17T04:24:02.2Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612743,63,54,2022-02-17T04:24:16Z,3290000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-02-17T04:24:02.2Z,3,REGULAR,substitution,out,['startperiod'],1627854,,,1610612743,63,54,2022-02-17T04:24:16Z,3300000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-02-17T04:24:02.2Z,3,REGULAR,substitution,in,['startperiod'],1627780,,,1610612743,63,54,2022-02-17T04:24:16Z,3310000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-02-17T04:24:02.2Z,3,REGULAR,substitution,in,['startperiod'],201145,,,1610612743,63,54,2022-02-17T04:24:16Z,3320000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-02-17T04:24:30.7Z,3,REGULAR,period,start,[],0,,,1610612744,63,54,2022-02-17T04:24:30Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M43.00S,2022-02-17T04:24:49.8Z,3,REGULAR,foul,offensive,[],1626172,,,1610612744,63,54,2022-02-17T04:24:53Z,3340000,,,0,,K. Looney charge offensive FOUL (2 PF),"[1626172, 1628420]",1610612744.0,GSW,charge,,,Looney,K. Looney,,,,,203593.0,,,,,,,,,,,,2.0,0.0,Morris,1628420.0,,,,,
341,PT11M43.00S,2022-02-17T04:24:49.8Z,3,REGULAR,turnover,offensive foul,[],1626172,,,1610612744,63,54,2022-02-17T04:24:49Z,3360000,,,0,,K. Looney offensive foul TURNOVER (1 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,203593.0,1.0,,,,,,,,,,,,,,,,,,,
342,PT11M27.00S,2022-02-17T04:25:17.3Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,63,54,2022-02-17T04:25:24Z,3370000,,,0,,N. Jokic lost ball out-of-bounds TURNOVER (4 TO),[203999],1610612743.0,DEN,lost ball,,,Jokic,N. Jokic,,,,,201246.0,4.0,,,,,,,,,,,,,,,,,,,
343,PT11M14.00S,2022-02-17T04:25:36.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626172,6.652431011826544,21.07843137254902,1610612744,65,54,2022-02-17T04:25:39Z,3380000,145.0,10.0,1,left,K. Looney 14' Jump Shot (5 PTS) (A. Wiggins 1 AST),"[1626172, 203952]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,14.49,Made,5.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,
345,PT10M50.00S,2022-02-17T04:26:00.9Z,3,REGULAR,3pt,Jump Shot,[],203999,68.01905387647832,70.83333333333334,1610612743,65,57,2022-02-17T04:26:03Z,3400000,104.0,248.0,1,right,N. Jokic 26' 3PT  (19 PTS) (M. Morris 4 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,26.91,Made,19.0,M. Morris,1628420.0,4.0,,,,,,,,,,,,,
347,PT10M35.00S,2022-02-17T04:26:15.4Z,3,REGULAR,3pt,Jump Shot,[],201939,32.802233902759525,45.34313725490196,1610612744,65,57,2022-02-17T04:26:18Z,3420000,23.0,256.0,1,left,MISS S. Curry 25' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,25.69,Missed,,,,,,,,,,,,,,,,,
348,PT10M32.00S,2022-02-17T04:26:19.0Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,65,57,2022-02-17T04:26:19Z,3430000,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,347.0,4.0,3.0,1.0,,,,,,,,,
349,PT10M19.00S,2022-02-17T04:26:31.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,93.11760840998686,47.794117647058826,1610612743,65,59,2022-02-17T04:26:35Z,3440000,-11.0,12.0,1,right,A. Gordon cutting DUNK (4 PTS) (N. Jokic 2 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,,,1.64,Made,4.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,
351,PT09M57.00S,2022-02-17T04:26:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.966491458607096,42.15686274509804,1610612744,67,59,2022-02-17T04:26:56Z,3460000,39.0,22.0,1,left,K. Looney cutting finger roll Layup (7 PTS) (K. Thompson 3 AST),"[1626172, 202691]",1610612744.0,GSW,cutting finger roll,,,Looney,K. Looney,,,,,,,4.51,Made,7.0,K. Thompson,202691.0,3.0,,,,,,,,,,,,,
353,PT09M51.00S,2022-02-17T04:27:02.7Z,3,REGULAR,foul,personal,[],1627780,,,1610612743,67,59,2022-02-17T04:27:05Z,3480000,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 203932]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,201246.0,,,,,,,,,,,,2.0,0.0,Gordon,203932.0,,,,,
355,PT09M42.00S,2022-02-17T04:27:26.1Z,3,REGULAR,turnover,bad pass,[],201145,,,1610612743,67,59,2022-02-17T04:27:28Z,3500000,,,0,,J. Green bad pass TURNOVER (2 TO),"[201145, 1627780]",1610612743.0,DEN,,,,Green,J. Green,,,,,,2.0,,,,,,,,,,,,,,,Payton II,1627780.0,,,
356,PT09M42.00S,2022-02-17T04:27:26.1Z,3,REGULAR,steal,,[],1627780,,,1610612744,67,59,2022-02-17T04:27:28Z,3510000,,,0,,G. Payton II STEAL (4 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT09M36.00S,2022-02-17T04:27:31.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626172,8.360709592641262,47.794117647058826,1610612744,69,59,2022-02-17T04:27:35Z,3520000,11.0,26.0,1,left,K. Looney running DUNK (9 PTS) (S. Curry 5 AST),"[1626172, 201939]",1610612744.0,GSW,running,,,Looney,K. Looney,,,,,,,2.83,Made,9.0,S. Curry,201939.0,5.0,,,,,,,,,,,,,
359,PT09M10.00S,2022-02-17T04:28:00.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612743,69,59,2022-02-17T04:28:09Z,3540000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,,,,,
360,PT09M01.00S,2022-02-17T04:28:17.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203952,5.206964520367937,95.58823529411765,1610612744,69,59,2022-02-17T04:28:20Z,3550000,-228.0,-4.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,22.79,Missed,,,,,,,,,,,,,,,,,
361,PT08M58.00S,2022-02-17T04:28:20.5Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,69,59,2022-02-17T04:28:20Z,3560000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,360.0,2.0,2.0,0.0,,,,,,,,,
362,PT08M38.00S,2022-02-17T04:28:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,88.25558475689881,52.450980392156865,1610612743,69,61,2022-02-17T04:28:43Z,3570000,12.0,58.0,1,right,N. Jokic cutting finger roll Layup (21 PTS) (A. Gordon 4 AST),"[203999, 203932]",1610612743.0,DEN,cutting finger roll,,,Jokic,N. Jokic,,,,,,,5.92,Made,21.0,A. Gordon,203932.0,4.0,,,,,,,,,,,,,
