actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
350,PT09M03.00S,2022-01-26T04:19:56.3Z,3,REGULAR,3pt,Jump Shot,[],203490,9.411957950065702,3.6764705882352944,1610612744,73,55,2022-01-26T04:19:58Z,3480000,232.0,36.0,1,left,MISS O. Porter Jr. 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
351,PT09M01.00S,2022-01-26T04:19:58.3Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,73,55,2022-01-26T04:20:15Z,3490000,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,350.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
352,PT08M56.00S,2022-01-26T04:20:04.1Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612744,73,55,2022-01-26T04:20:10Z,3500000,,,0,,J. Brunson shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1628973, 203952]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,2715.0,,,,,,,,,,1.0,0.0,Wiggins,203952.0,
354,PT08M56.00S,2022-01-26T04:20:30.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203952,,,1610612744,74,55,2022-01-26T04:20:30Z,3520000,,,0,,A. Wiggins Free Throw 1 of 2 (13 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,,,,,13.0,,,,,,,,,,
355,PT08M56.00S,2022-01-26T04:20:44.0Z,3,REGULAR,substitution,out,[],202691,,,1610612744,74,55,2022-01-26T04:20:47Z,3530000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT08M56.00S,2022-01-26T04:20:44.0Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,74,55,2022-01-26T04:20:47Z,3540000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT08M56.00S,2022-01-26T04:21:01.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203952,,,1610612744,75,55,2022-01-26T04:21:01Z,3550000,,,0,,A. Wiggins Free Throw 2 of 2 (14 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,,,,,14.0,,,,,,,,,,
358,PT08M45.00S,2022-01-26T04:21:14.5Z,3,REGULAR,3pt,Jump Shot,[],1628467,71.69842312746385,15.686274509803921,1610612742,75,58,2022-01-26T04:21:16Z,3560000,-172.0,214.0,1,right,M. Kleber 27' 3PT  (3 PTS) (J. Brunson 4 AST),"[1628467, 1628973]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,27.39,Made,,,,,,,,,3.0,J. Brunson,1628973.0,4.0,,,,,,,
360,PT08M30.00S,2022-01-26T04:21:29.1Z,3,REGULAR,3pt,Jump Shot,[],201939,28.33442838370565,15.196078431372548,1610612744,75,58,2022-01-26T04:21:31Z,3580000,174.0,214.0,1,left,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,,
361,PT08M28.00S,2022-01-26T04:21:31.9Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,75,58,2022-01-26T04:21:31Z,3590000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,360.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
362,PT08M24.00S,2022-01-26T04:21:36.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,74.58935611038108,10.784313725490197,1610612742,75,58,2022-01-26T04:21:39Z,3600000,-196.0,186.0,1,right,MISS L. Doncic 27' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
363,PT08M22.00S,2022-01-26T04:21:38.2Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,75,58,2022-01-26T04:22:11Z,3610000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,362.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
364,PT08M05.00S,2022-01-26T04:21:55.0Z,3,REGULAR,3pt,Jump Shot,[],201939,11.12023653088042,5.147058823529411,1610612744,75,58,2022-01-26T04:21:57Z,3620000,224.0,52.0,1,left,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,23.02,Missed,,,,,,,,,,,,,,,,,,,
365,PT08M03.00S,2022-01-26T04:21:57.0Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,75,58,2022-01-26T04:22:07Z,3630000,,,0,,K. Looney REBOUND (Off:1 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,364.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
366,PT07M59.00S,2022-01-26T04:22:00.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,32.670827858081466,27.450980392156865,1610612744,78,58,2022-01-26T04:22:02Z,3640000,113.0,255.0,1,left,J. Poole 27' 3PT  (10 PTS) (K. Looney 2 AST),"[1629673, 1626172]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.84,Made,,,,,,,,,10.0,K. Looney,1626172.0,2.0,,,,,,,
368,PT07M40.00S,2022-01-26T04:22:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.97043363994744,47.30392156862745,1610612742,78,60,2022-01-26T04:22:22Z,3660000,-13.0,89.0,1,right,J. Brunson 8' driving floating Jump Shot (11 PTS),[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,8.98,Made,,,,,,,,,11.0,,,,,,,,,,
369,PT07M28.00S,2022-01-26T04:22:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,14.011169513797633,56.86274509803921,1610612744,78,60,2022-01-26T04:22:34Z,3670000,-34.0,79.0,1,left,MISS A. Wiggins 8' turnaround fadeaway Shot,[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,,
370,PT07M26.00S,2022-01-26T04:22:33.2Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,78,60,2022-01-26T04:22:39Z,3680000,,,0,,K. Porzingis REBOUND (Off:1 Def:6),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,369.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
371,PT07M19.00S,2022-01-26T04:22:42.3Z,3,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612742,78,60,2022-01-26T04:22:52Z,3690000,,,0,,J. Poole shooting personal FOUL (1 PF) (Finney-Smith 2 FT),"[1629673, 1627827]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,202027.0,,,,,,,,,,1.0,0.0,Finney-Smith,1627827.0,
373,PT07M19.00S,2022-01-26T04:23:06.1Z,3,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,78,61,2022-01-26T04:23:06Z,3710000,,,0,,D. Finney-Smith Free Throw 1 of 2 (5 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,,,,,,,5.0,,,,,,,,,,
374,PT07M19.00S,2022-01-26T04:23:21.3Z,3,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,78,62,2022-01-26T04:23:21Z,3720000,,,0,,D. Finney-Smith Free Throw 2 of 2 (6 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,,,,,,,6.0,,,,,,,,,,
375,PT07M05.00S,2022-01-26T04:23:38.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,9.411957950065702,2.696078431372549,1610612744,81,62,2022-01-26T04:23:41Z,3730000,237.0,36.0,1,left,J. Poole 3PT  (13 PTS) (S. Curry 4 AST),"[1629673, 201939]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,23.92,Made,,,,,,,,,13.0,S. Curry,201939.0,4.0,,,,,,,
377,PT07M02.00S,2022-01-26T04:23:46.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,81,62,2022-01-26T04:23:46Z,3750000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M02.00S,2022-01-26T04:26:39.6Z,3,REGULAR,substitution,out,[],204001,,,1610612742,81,62,2022-01-26T04:26:51Z,3760000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M02.00S,2022-01-26T04:26:39.6Z,3,REGULAR,substitution,in,[],203493,,,1610612742,81,62,2022-01-26T04:26:51Z,3770000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M49.00S,2022-01-26T04:27:18.5Z,3,REGULAR,3pt,Jump Shot,[],203493,90.48948751642575,95.58823529411765,1610612742,81,62,2022-01-26T04:27:21Z,3780000,228.0,37.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
381,PT06M47.00S,2022-01-26T04:27:20.5Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,81,62,2022-01-26T04:28:03Z,3790000,,,0,,M. Kleber REBOUND (Off:1 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,380.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
382,PT06M44.00S,2022-01-26T04:27:24.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203493,66.04796320630749,67.15686274509804,1610612742,81,62,2022-01-26T04:27:26Z,3800000,86.0,267.0,1,right,MISS R. Bullock 28' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,28.01,Missed,,,,,,,,,,,,,,,,,,,
383,PT06M42.00S,2022-01-26T04:27:26.4Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,81,62,2022-01-26T04:27:58Z,3810000,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,382.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
384,PT06M34.00S,2022-01-26T04:27:36.8Z,3,REGULAR,foul,personal,['2freethrow'],203490,,,1610612742,81,62,2022-01-26T04:27:52Z,3820000,,,0,,O. Porter Jr. shooting personal FOUL (1 PF) (Doncic 2 FT),"[203490, 1629029]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,1627964.0,,,,,,,,,,1.0,0.0,Doncic,1629029.0,
386,PT06M34.00S,2022-01-26T04:28:11.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,81,62,2022-01-26T04:28:11Z,3840000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M34.00S,2022-01-26T04:28:12.9Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612742,81,62,2022-01-26T04:38:49Z,3850000,,,0,,,[],1610612744.0,GSW,stands,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,
388,PT06M34.00S,2022-01-26T04:31:30.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629029,,,1610612742,81,63,2022-01-26T04:31:30Z,3860000,,,0,,L. Doncic Free Throw 1 of 2 (24 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,,,24.0,,,,,,,,,,
389,PT06M34.00S,2022-01-26T04:31:49.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629029,,,1610612742,81,64,2022-01-26T04:31:49Z,3870000,,,0,,L. Doncic Free Throw 2 of 2 (25 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,,,25.0,,,,,,,,,,
390,PT06M21.00S,2022-01-26T04:32:06.3Z,3,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,81,64,2022-01-26T04:32:08Z,3880000,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (2 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,,,,,,,2715.0,2.0,,,,,,,,,,,,,
391,PT06M03.00S,2022-01-26T04:32:29.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203490,,,1610612742,81,64,2022-01-26T04:32:38Z,3890000,,,0,,O. Porter Jr. shooting personal FOUL (2 PF) (Kleber 2 FT),"[203490, 1628467]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Kleber,1628467.0,
393,PT06M03.00S,2022-01-26T04:32:49.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628467,,,1610612742,81,65,2022-01-26T04:32:49Z,3910000,,,0,,M. Kleber Free Throw 1 of 2 (4 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,,,,,4.0,,,,,,,,,,
394,PT06M03.00S,2022-01-26T04:32:49.9Z,3,REGULAR,substitution,out,[],203490,,,1610612742,81,65,2022-01-26T04:32:57Z,3920000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M03.00S,2022-01-26T04:32:49.9Z,3,REGULAR,substitution,out,[],1628973,,,1610612742,81,65,2022-01-26T04:32:57Z,3930000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M03.00S,2022-01-26T04:32:49.9Z,3,REGULAR,substitution,in,[],1627780,,,1610612742,81,65,2022-01-26T04:32:57Z,3940000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M03.00S,2022-01-26T04:32:49.9Z,3,REGULAR,substitution,in,[],1628373,,,1610612742,81,65,2022-01-26T04:32:57Z,3950000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M03.00S,2022-01-26T04:33:09.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628467,,,1610612742,81,66,2022-01-26T04:33:09Z,3960000,,,0,,M. Kleber Free Throw 2 of 2 (5 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,,,,,5.0,,,,,,,,,,
399,PT05M49.00S,2022-01-26T04:33:23.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,11.645860709592641,35.78431372549019,1610612744,81,66,2022-01-26T04:33:26Z,3970000,71.0,57.0,1,left,MISS S. Curry 9' driving floating bank Shot,[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,9.11,Missed,,,,,,,,,,,,,,,,,,,
400,PT05M47.00S,2022-01-26T04:33:25.6Z,3,REGULAR,rebound,offensive,[],201939,,,1610612744,81,66,2022-01-26T04:38:14Z,3980000,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,399.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
401,PT05M42.00S,2022-01-26T04:33:29.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201939,6.57030223390276,87.52297794117648,1610612744,83,66,2022-01-26T04:33:55Z,3990000,-188.0,9.0,1,left,S. Curry 18' Jump Shot (13 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,18.78,Made,,,,,,,,,13.0,,,,,,,,,,
403,PT05M35.00S,2022-01-26T04:33:37.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,73.53810775295663,12.5,1610612742,83,66,2022-01-26T04:33:41Z,4010000,-188.0,196.0,1,right,MISS L. Doncic 27' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,,
404,PT05M33.00S,2022-01-26T04:33:39.1Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,83,66,2022-01-26T04:34:55Z,4020000,,,0,,M. Kleber REBOUND (Off:2 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,403.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
405,PT05M14.00S,2022-01-26T04:33:58.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203493,74.72076215505913,87.25490196078431,1610612742,83,66,2022-01-26T04:33:59Z,4030000,186.0,185.0,1,right,MISS R. Bullock 26' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
406,PT05M12.00S,2022-01-26T04:34:00.4Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,83,66,2022-01-26T04:34:00Z,4040000,,,0,,K. Looney REBOUND (Off:1 Def:8),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,405.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
407,PT05M09.00S,2022-01-26T04:34:03.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,33.327858081471746,49.50980392156863,1610612744,86,66,2022-01-26T04:34:07Z,4050000,2.0,261.0,1,left,S. Curry 26' 3PT  (16 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.08,Made,,,,,,,,,16.0,,,,,,,,,,
408,PT04M42.00S,2022-01-26T04:34:29.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,92.59198423127464,58.57843137254902,1610612742,86,68,2022-01-26T04:34:37Z,4060000,43.0,17.0,1,right,D. Finney-Smith driving Layup (8 PTS),[1627827],1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,4.62,Made,,,,,,,,,8.0,,,,,,,,,,
409,PT04M25.00S,2022-01-26T04:34:46.8Z,3,REGULAR,2pt,Jump Shot,[],1629673,7.046649145860711,29.166666666666668,1610612744,88,68,2022-01-26T04:34:49Z,4070000,104.0,14.0,1,left,J. Poole 10' driving floating Jump Shot (15 PTS) (S. Curry 5 AST),"[1629673, 201939]",1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,10.51,Made,,,,,,,,,15.0,S. Curry,201939.0,5.0,,,,,,,
411,PT04M01.00S,2022-01-26T04:35:11.6Z,3,REGULAR,turnover,bad pass,[],1627827,,,1610612742,88,68,2022-01-26T04:35:14Z,4090000,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 1627780]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,1.0,,,,,,,Payton II,1627780.0,,,,,
412,PT04M01.00S,2022-01-26T04:35:11.6Z,3,REGULAR,steal,,[],1627780,,,1610612744,88,68,2022-01-26T04:35:14Z,4100000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M59.00S,2022-01-26T04:35:19.3Z,3,REGULAR,foul,personal,[],1628467,,,1610612744,88,68,2022-01-26T04:35:40Z,4110000,,,0,,M. Kleber take personal FOUL (2 PF),"[1628467, 1627780]",1610612742.0,DAL,take,,,Kleber,M. Kleber,,,,,,,,,,,202027.0,,,,,,,,,,2.0,0.0,Payton II,1627780.0,
416,PT03M52.00S,2022-01-26T04:35:50.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,35.8245729303548,46.81372549019608,1610612744,88,68,2022-01-26T04:35:54Z,4140000,16.0,284.0,1,left,MISS S. Curry 28' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,28.47,Missed,,,,,,,,,,,,,,,,,,,
417,PT03M50.00S,2022-01-26T04:35:52.3Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,88,68,2022-01-26T04:36:09Z,4150000,,,0,,L. Doncic REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,416.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
418,PT03M41.00S,2022-01-26T04:36:01.3Z,3,REGULAR,3pt,Jump Shot,[],1628467,68.54467805519053,29.166666666666668,1610612742,88,71,2022-01-26T04:36:03Z,4160000,-104.0,243.0,1,right,M. Kleber 26' 3PT  (8 PTS) (L. Doncic 3 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.46,Made,,,,,,,,,8.0,L. Doncic,1629029.0,3.0,,,,,,,
420,PT03M30.00S,2022-01-26T04:36:14.4Z,3,REGULAR,foul,personal,['2freethrow'],1628373,,,1610612744,88,71,2022-01-26T04:38:07Z,4180000,,,0,,F. Ntilikina flagrant-type-1 personal FOUL (1 PF) (Poole 2 FT),"[1628373, 1629673]",1610612742.0,DAL,flagrant-type-1,,,Ntilikina,F. Ntilikina,,,,,,,,,,,2715.0,,,,,,,,,,1.0,0.0,Poole,1629673.0,
422,PT03M30.00S,2022-01-26T04:36:43.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612744,88,71,2022-01-26T04:37:49Z,4200000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,Common Foul to Flagrant 1
423,PT03M30.00S,2022-01-26T04:38:05.4Z,3,REGULAR,memo,,[],0,,,1610612744,88,71,2022-01-26T04:39:42Z,4210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 403RD SELLOUT
424,PT03M30.00S,2022-01-26T04:38:27.3Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,89,71,2022-01-26T04:38:27Z,4220000,,,0,,J. Poole flagrant Free Throw 1 of 2 (16 PTS),[1629673],1610612744.0,GSW,flagrant,,,Poole,J. Poole,,,,,,Made,,,,,,,,,16.0,,,,,,,,,,
425,PT03M30.00S,2022-01-26T04:38:29.7Z,3,REGULAR,substitution,out,[],1629029,,,1610612744,89,71,2022-01-26T04:38:45Z,4230000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M30.00S,2022-01-26T04:38:29.7Z,3,REGULAR,substitution,in,[],1628973,,,1610612744,89,71,2022-01-26T04:38:45Z,4240000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M30.00S,2022-01-26T04:38:46.7Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,90,71,2022-01-26T04:38:46Z,4250000,,,0,,J. Poole flagrant Free Throw 2 of 2 (17 PTS),[1629673],1610612744.0,GSW,flagrant,,,Poole,J. Poole,,,,,,Made,,,,,,,,,17.0,,,,,,,,,,
428,PT03M14.00S,2022-01-26T04:39:11.5Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,90,71,2022-01-26T04:39:13Z,4260000,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1628973]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,3.0,,,,,,,Brunson,1628973.0,,,,,
429,PT03M14.00S,2022-01-26T04:39:11.5Z,3,REGULAR,steal,,[],1628973,,,1610612742,90,71,2022-01-26T04:39:14Z,4270000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M10.00S,2022-01-26T04:39:17.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,90,71,2022-01-26T04:39:17Z,4280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M10.00S,2022-01-26T04:39:27.1Z,3,REGULAR,substitution,out,[],1626172,,,1610612742,90,71,2022-01-26T04:39:34Z,4290000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M10.00S,2022-01-26T04:39:27.1Z,3,REGULAR,substitution,in,[],202357,,,1610612742,90,71,2022-01-26T04:39:34Z,4300000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M59.00S,2022-01-26T04:39:55.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628973,89.17542706964521,63.970588235294116,1610612742,90,71,2022-01-26T04:39:59Z,4310000,70.0,49.0,1,right,MISS J. Brunson 8' driving Hook,[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,8.55,Missed,,,,,,,,,,,,,,,,,,,
434,PT02M57.00S,2022-01-26T04:39:57.7Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,90,71,2022-01-26T04:40:14Z,4320000,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,433.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
435,PT02M52.00S,2022-01-26T04:40:04.8Z,3,REGULAR,turnover,traveling,[],202357,,,1610612744,90,71,2022-01-26T04:40:07Z,4330000,,,0,,N. Bjelica traveling TURNOVER (3 TO),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,202027.0,3.0,,,,,,,,,,,,,
437,PT02M37.00S,2022-01-26T04:40:39.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628373,69.20170827858082,19.852941176470587,1610612742,90,74,2022-01-26T04:40:45Z,4350000,-151.0,237.0,1,right,F. Ntilikina 28' 3PT  (3 PTS) (J. Brunson 5 AST),"[1628373, 1628973]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,28.09,Made,,,,,,,,,3.0,J. Brunson,1628973.0,5.0,,,,,,,
439,PT02M16.00S,2022-01-26T04:40:59.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,7.178055190538765,50.49019607843137,1610612744,92,74,2022-01-26T04:41:04Z,4370000,-2.0,15.0,1,left,G. Payton II reverse DUNK (4 PTS) (S. Curry 6 AST),"[1627780, 201939]",1610612744.0,GSW,reverse,,,Payton II,G. Payton II,,,,,1.52,Made,,,,,,,,,4.0,S. Curry,201939.0,6.0,,,,,,,
