actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
464,PT07M24.00S,2021-11-11T04:35:42.4Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,77,60,2021-11-11T04:35:44Z,4500000,,,0,,D. Green bad pass TURNOVER (3 TO),"[203110, 1630183]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,3.0,McDaniels,1630183.0,
465,PT07M24.00S,2021-11-11T04:35:42.4Z,3,REGULAR,steal,,[],1630183,,,1610612750,77,60,2021-11-11T04:43:47Z,4510000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT07M20.00S,2021-11-11T04:35:46.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626156,71.96123521681997,19.607843137254903,1610612750,77,60,2021-11-11T04:41:51Z,4520000,-152.0,211.0,1,right,MISS D. Russell 26' running 3PT,[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,,,,,,26.01,Missed,,,,,,,,,,,,,,
467,PT07M18.00S,2021-11-11T04:35:51.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,77,60,2021-11-11T04:35:51Z,4530000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,466.0,,,,,,,,,
468,PT07M18.00S,2021-11-11T04:35:53.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,77,60,2021-11-11T04:35:53Z,4540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT07M04.00S,2021-11-11T04:36:18.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201976,93.9060446780552,95.58823529411765,1610612750,77,60,2021-11-11T04:36:21Z,4550000,228.0,5.0,1,right,MISS P. Beverley step back 3PT,[201976],1610612750.0,MIN,step back,,,Beverley,P. Beverley,,,,,,,,,,22.8,Missed,,,,,,,,,,,,,,
470,PT07M02.00S,2021-11-11T04:36:23.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,77,60,2021-11-11T04:36:23Z,4560000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,469.0,,,,,,,,,
471,PT07M02.00S,2021-11-11T04:36:24.5Z,3,REGULAR,foul,personal,[],1626157,,,1610612744,77,60,2021-11-11T04:42:29Z,4570000,,,0,,K. Towns loose ball personal FOUL (1 PF),"[1626157, 1626172]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,202026.0,1.0,0.0,Looney,1626172.0,,,,,,,,,,,,,,,,
473,PT07M02.00S,2021-11-11T04:36:34.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,77,60,2021-11-11T04:36:34Z,4590000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT06M48.00S,2021-11-11T04:39:49.9Z,3,REGULAR,3pt,Jump Shot,[],203952,5.732588699080158,94.85294117647058,1610612744,77,60,2021-11-11T04:39:52Z,4600000,-224.0,1.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,22.43,Missed,,,,,,,,,,,,,,
475,PT06M45.00S,2021-11-11T04:39:54.1Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,77,60,2021-11-11T04:39:54Z,4610000,,,0,,K. Looney REBOUND (Off:8 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,474.0,13.0,5.0,8.0,,,,,,
476,PT06M45.00S,2021-11-11T04:39:55.0Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612744,77,60,2021-11-11T04:40:04Z,4620000,,,0,,J. McDaniels shooting personal FOUL (5 PF) (Green 2 FT),"[1630183, 203110]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,1628951.0,5.0,0.0,Green,203110.0,,,,,,,,,,,,,,,,
478,PT06M45.00S,2021-11-11T04:40:29.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203110,,,1610612744,78,60,2021-11-11T04:40:29Z,4640000,,,0,,D. Green Free Throw 1 of 2 (6 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
479,PT06M45.00S,2021-11-11T04:40:34.1Z,3,REGULAR,substitution,out,[],1630183,,,1610612744,78,60,2021-11-11T04:40:36Z,4650000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT06M45.00S,2021-11-11T04:40:34.1Z,3,REGULAR,substitution,in,[],1629020,,,1610612744,78,60,2021-11-11T04:40:36Z,4660000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT06M45.00S,2021-11-11T04:40:50.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203110,,,1610612744,79,60,2021-11-11T04:40:50Z,4670000,,,0,,D. Green Free Throw 2 of 2 (7 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
482,PT06M36.00S,2021-11-11T04:41:00.1Z,3,REGULAR,3pt,Jump Shot,[],1626157,92.19776609724047,94.36274509803921,1610612750,79,63,2021-11-11T04:41:03Z,4680000,222.0,21.0,1,right,K. Towns 3PT  (14 PTS) (A. Edwards 3 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,22.28,Made,14.0,A. Edwards,1630162.0,3.0,,,,,,,,,,
484,PT06M29.00S,2021-11-11T04:41:11.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,79,63,2021-11-11T04:41:11Z,4700000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT06M29.00S,2021-11-11T04:42:26.1Z,3,REGULAR,memo,,[],0,,,1610612744,79,63,2021-11-11T04:42:26Z,4710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 385th consecutive sellout
487,PT06M29.00S,2021-11-11T04:43:46.0Z,3,REGULAR,substitution,out,[],203110,,,1610612744,79,63,2021-11-11T04:43:56Z,4720000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT06M29.00S,2021-11-11T04:43:46.0Z,3,REGULAR,substitution,in,[],1629308,,,1610612744,79,63,2021-11-11T04:43:56Z,4730000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT06M24.00S,2021-11-11T04:44:15.9Z,3,REGULAR,turnover,bad pass,[],1629308,,,1610612744,79,63,2021-11-11T04:44:17Z,4740000,,,0,,J. Toscano-Anderson bad pass TURNOVER (1 TO),"[1629308, 1626157]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,1.0,Towns,1626157.0,
490,PT06M24.00S,2021-11-11T04:44:15.9Z,3,REGULAR,steal,,[],1626157,,,1610612750,79,63,2021-11-11T04:57:25Z,4750000,,,0,,K. Towns STEAL (2 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT06M21.00S,2021-11-11T04:44:19.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,90.62089356110381,49.50980392156863,1610612750,79,65,2021-11-11T04:47:07Z,4760000,-2.0,36.0,1,right,A. Edwards running DUNK (30 PTS) (P. Beverley 5 AST),"[1630162, 201976]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,,,,,,3.58,Made,30.0,P. Beverley,201976.0,5.0,,,,,,,,,,
493,PT05M52.00S,2021-11-11T04:44:47.4Z,3,REGULAR,3pt,Jump Shot,[],203952,30.699737187910642,72.54901960784314,1610612744,79,65,2021-11-11T04:44:50Z,4780000,-113.0,236.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,26.16,Missed,,,,,,,,,,,,,,
494,PT05M49.00S,2021-11-11T04:44:50.8Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,79,65,2021-11-11T04:44:50Z,4790000,,,0,,K. Looney REBOUND (Off:9 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,493.0,14.0,5.0,9.0,,,,,,
495,PT05M39.00S,2021-11-11T04:45:01.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201939,23.73521681997372,30.14705882352941,1610612744,81,65,2021-11-11T04:45:04Z,4800000,99.0,171.0,1,left,S. Curry 19' step back Jump Shot (16 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,19.74,Made,16.0,,,,,,,,,,,,,
496,PT05M17.00S,2021-11-11T04:45:22.9Z,3,REGULAR,3pt,Jump Shot,[],1626156,70.38436268068331,73.0392156862745,1610612750,81,68,2021-11-11T04:45:25Z,4810000,115.0,226.0,1,right,D. Russell 25' 3PT  (7 PTS) (J. Vanderbilt 2 AST),"[1626156, 1629020]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,25.36,Made,7.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,,,
498,PT05M04.00S,2021-11-11T04:45:35.0Z,3,REGULAR,3pt,Jump Shot,[],1629308,28.86005256241787,73.77450980392157,1610612744,81,68,2021-11-11T04:45:38Z,4830000,-119.0,219.0,1,left,MISS J. Toscano-Anderson 24' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,24.9,Missed,,,,,,,,,,,,,,
499,PT05M01.00S,2021-11-11T04:45:39.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,81,68,2021-11-11T04:45:39Z,4840000,,,0,,K. Towns REBOUND (Off:4 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,498.0,8.0,4.0,4.0,,,,,,
500,PT04M40.00S,2021-11-11T04:46:00.0Z,3,REGULAR,3pt,Jump Shot,[],1626156,74.58935611038108,11.27450980392157,1610612750,81,71,2021-11-11T04:46:02Z,4850000,-194.0,186.0,1,right,D. Russell 26' 3PT  (10 PTS) (A. Edwards 4 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,26.87,Made,10.0,A. Edwards,1630162.0,4.0,,,,,,,,,,
502,PT04M28.00S,2021-11-11T04:46:11.6Z,3,REGULAR,3pt,Jump Shot,[],201939,30.436925098554536,12.745098039215685,1610612744,81,71,2021-11-11T04:46:14Z,4870000,186.0,234.0,1,left,MISS S. Curry 29' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,29.88,Missed,,,,,,,,,,,,,,
503,PT04M26.00S,2021-11-11T04:46:20.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,81,71,2021-11-11T04:46:20Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,502.0,,,,,,,,,
504,PT04M26.00S,2021-11-11T04:46:22.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,81,71,2021-11-11T04:46:22Z,4890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT04M26.00S,2021-11-11T04:46:22.5Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,81,71,2021-11-11T04:46:33Z,4900000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT04M26.00S,2021-11-11T04:46:22.5Z,3,REGULAR,substitution,out,[],203952,,,1610612744,81,71,2021-11-11T04:46:33Z,4910000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT04M26.00S,2021-11-11T04:46:22.5Z,3,REGULAR,substitution,in,[],202357,,,1610612744,81,71,2021-11-11T04:46:33Z,4920000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT04M26.00S,2021-11-11T04:46:22.5Z,3,REGULAR,substitution,in,[],2738,,,1610612744,81,71,2021-11-11T04:46:33Z,4930000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT04M19.00S,2021-11-11T04:46:48.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,23.866622864651774,10.53921568627451,1610612744,84,71,2021-11-11T04:46:52Z,4940000,197.0,172.0,1,left,S. Curry 26' 3PT pullup (19 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,26.16,Made,19.0,,,,,,,,,,,,,
510,PT04M02.00S,2021-11-11T04:47:07.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,92.19776609724047,40.68627450980392,1610612750,84,71,2021-11-11T04:48:14Z,4950000,-47.0,21.0,1,right,MISS K. Towns driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,,,,,,5.1,Missed,,,,,,,,,,,,,,
511,PT04M00.00S,2021-11-11T04:47:09.1Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,84,71,2021-11-11T04:48:14Z,4960000,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,510.0,4.0,4.0,0.0,,,,,,
512,PT03M57.00S,2021-11-11T04:47:13.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629673,8.754927726675426,53.67647058823529,1610612744,84,71,2021-11-11T04:47:34Z,4970000,-18.0,30.0,1,left,MISS J. Poole running Layup - blocked,"[1629673, 1629020]",1610612744.0,GSW,running,,,Poole,J. Poole,,,,,,,,,,3.5,Missed,,,,,,,,,Vanderbilt,1629020.0,,,,
513,PT03M57.00S,2021-11-11T04:47:13.1Z,3,REGULAR,block,,[],1629020,,,1610612744,84,71,2021-11-11T04:47:18Z,4980000,,,0,,J. Vanderbilt BLOCK (2 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT03M56.00S,2021-11-11T04:47:14.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,84,71,2021-11-11T04:47:34Z,4990000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,512.0,,,,,,,,,
515,PT03M56.00S,2021-11-11T04:47:22.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,84,71,2021-11-11T04:47:22Z,5000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT03M56.00S,2021-11-11T04:47:23.1Z,3,REGULAR,substitution,out,[],201976,,,1610612744,84,71,2021-11-11T04:47:25Z,5010000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT03M56.00S,2021-11-11T04:47:23.1Z,3,REGULAR,substitution,in,[],1627736,,,1610612744,84,71,2021-11-11T04:47:25Z,5020000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT03M43.00S,2021-11-11T04:47:51.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612744,84,71,2021-11-11T04:48:01Z,5030000,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Curry 2 FT),"[1629020, 201939]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,1628951.0,2.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,,
520,PT03M43.00S,2021-11-11T04:48:25.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201939,,,1610612744,85,71,2021-11-11T04:48:25Z,5050000,,,0,,S. Curry Free Throw 1 of 2 (20 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
521,PT03M43.00S,2021-11-11T04:48:25.6Z,3,REGULAR,substitution,out,[],1629673,,,1610612744,85,71,2021-11-11T04:48:28Z,5060000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT03M43.00S,2021-11-11T04:48:25.6Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,85,71,2021-11-11T04:48:28Z,5070000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT03M43.00S,2021-11-11T04:48:51.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201939,,,1610612744,86,71,2021-11-11T04:48:51Z,5080000,,,0,,S. Curry Free Throw 2 of 2 (21 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
524,PT03M23.00S,2021-11-11T04:49:12.8Z,3,REGULAR,3pt,Jump Shot,[],1626156,73.14388961892247,84.80392156862744,1610612750,86,74,2021-11-11T04:49:22Z,5090000,174.0,200.0,1,right,D. Russell 26' 3PT pullup (13 PTS) (M. Beasley 1 AST),"[1626156, 1627736]",1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,26.5,Made,13.0,M. Beasley,1627736.0,1.0,,,,,,,,,,
526,PT03M00.00S,2021-11-11T04:49:35.4Z,3,REGULAR,3pt,Jump Shot,[],1627780,8.886333771353483,2.2058823529411766,1610612744,86,74,2021-11-11T04:49:38Z,5110000,239.0,31.0,1,left,MISS G. Payton II 24' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,24.1,Missed,,,,,,,,,,,,,,
527,PT02M58.00S,2021-11-11T04:49:37.4Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,86,74,2021-11-11T04:49:53Z,5120000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,526.0,2.0,2.0,0.0,,,,,,
528,PT02M51.00S,2021-11-11T04:49:44.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,68.01905387647832,68.38235294117648,1610612750,86,77,2021-11-11T04:49:47Z,5130000,92.0,248.0,1,right,A. Edwards 26' 3PT  (33 PTS) (M. Beasley 2 AST),"[1630162, 1627736]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,26.46,Made,33.0,M. Beasley,1627736.0,2.0,,,,,,,,,,
530,PT02M34.00S,2021-11-11T04:50:01.2Z,3,REGULAR,3pt,Jump Shot,[],202357,28.86005256241787,78.92156862745098,1610612744,86,77,2021-11-11T04:50:04Z,5150000,-145.0,219.0,1,left,MISS N. Bjelica 26' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,26.23,Missed,,,,,,,,,,,,,,
531,PT02M32.00S,2021-11-11T04:50:03.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,86,77,2021-11-11T04:50:42Z,5160000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,530.0,2.0,2.0,0.0,,,,,,
532,PT02M22.00S,2021-11-11T04:50:14.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,71.69842312746385,16.176470588235293,1610612750,86,77,2021-11-11T04:50:17Z,5170000,-169.0,214.0,1,right,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,27.24,Missed,,,,,,,,,,,,,,
533,PT02M20.00S,2021-11-11T04:50:16.5Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,86,77,2021-11-11T04:50:37Z,5180000,,,0,,K. Towns REBOUND (Off:5 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,532.0,9.0,4.0,5.0,,,,,,
534,PT02M08.00S,2021-11-11T04:50:28.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,75.24638633377135,9.313725490196079,1610612750,86,80,2021-11-11T04:50:31Z,5190000,-203.0,180.0,1,right,D. Russell 27' 3PT  (16 PTS) (K. Towns 4 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,27.17,Made,16.0,K. Towns,1626157.0,4.0,,,,,,,,,,
536,PT01M51.00S,2021-11-11T04:50:44.4Z,3,REGULAR,3pt,Jump Shot,[],2738,25.443495400788436,15.686274509803921,1610612744,86,80,2021-11-11T04:50:47Z,5210000,172.0,187.0,1,left,MISS A. Iguodala 25' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,25.36,Missed,,,,,,,,,,,,,,
537,PT01M49.00S,2021-11-11T04:50:46.4Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,86,80,2021-11-11T04:51:31Z,5220000,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,536.0,3.0,3.0,0.0,,,,,,
538,PT01M41.00S,2021-11-11T04:50:54.5Z,3,REGULAR,3pt,Jump Shot,[],1626156,66.96780551905388,66.66666666666666,1610612750,86,80,2021-11-11T04:52:25Z,5230000,83.0,258.0,1,right,MISS D. Russell 27' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,27.11,Missed,,,,,,,,,,,,,,
539,PT01M39.00S,2021-11-11T04:50:56.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,86,80,2021-11-11T04:51:26Z,5240000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,538.0,3.0,3.0,0.0,,,,,,
540,PT01M31.00S,2021-11-11T04:51:07.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612744,86,80,2021-11-11T04:51:22Z,5250000,,,0,,J. Vanderbilt shooting personal FOUL (3 PF) (Curry 2 FT),"[1629020, 201939]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,202026.0,3.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,,
542,PT01M31.00S,2021-11-11T04:51:45.7Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,87,80,2021-11-11T04:51:45Z,5270000,,,0,,S. Curry Free Throw 1 of 2 (22 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
543,PT01M31.00S,2021-11-11T04:51:48.3Z,3,REGULAR,substitution,out,[],1629308,,,1610612744,87,80,2021-11-11T04:51:55Z,5280000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT01M31.00S,2021-11-11T04:51:48.3Z,3,REGULAR,substitution,out,[],1626157,,,1610612744,87,80,2021-11-11T04:51:55Z,5290000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT01M31.00S,2021-11-11T04:51:48.3Z,3,REGULAR,substitution,in,[],203490,,,1610612744,87,80,2021-11-11T04:51:55Z,5300000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT01M31.00S,2021-11-11T04:51:48.3Z,3,REGULAR,substitution,in,[],1629675,,,1610612744,87,80,2021-11-11T04:51:55Z,5310000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT01M31.00S,2021-11-11T04:52:09.0Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,88,80,2021-11-11T04:52:09Z,5320000,,,0,,S. Curry Free Throw 2 of 2 (23 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
548,PT01M19.00S,2021-11-11T04:52:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.46057818659659,43.38235294117647,1610612750,88,82,2021-11-11T04:52:29Z,5330000,-33.0,18.0,1,right,N. Reid cutting Layup (12 PTS) (D. Russell 3 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,,,,,,3.79,Made,12.0,D. Russell,1626156.0,3.0,,,,,,,,,,
550,PT01M06.00S,2021-11-11T04:52:37.7Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,88,82,2021-11-11T04:52:39Z,5350000,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1630162]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,3.0,Edwards,1630162.0,
551,PT01M06.00S,2021-11-11T04:52:37.7Z,3,REGULAR,steal,,[],1630162,,,1610612750,88,82,2021-11-11T04:52:40Z,5360000,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT01M03.00S,2021-11-11T04:52:41.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,92.59198423127464,52.20588235294118,1610612750,88,84,2021-11-11T04:54:09Z,5370000,11.0,17.0,1,right,A. Edwards running alley-oop DUNK (35 PTS) (D. Russell 4 AST),"[1630162, 1626156]",1610612750.0,MIN,running alley-oop,,,Edwards,A. Edwards,,,,,,,,,,2.03,Made,35.0,D. Russell,1626156.0,4.0,,,,,,,,,,
