actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
443,PT03M44.00S,2022-04-08T03:41:49.3Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,81,81,2022-04-08T03:41:49Z,4420000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:6),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,442.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
444,PT03M38.00S,2022-04-08T03:41:55.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203110,9.411957950065702,40.44117647058824,1610612744,83,81,2022-04-08T03:41:58Z,4430000,48.0,36.0,1,left,D. Green running Layup (8 PTS),[203110],1610612744.0,GSW,running,,,Green,D. Green,,,,,5.98,Made,,,,,,,,,,8.0,,,,,,,,,
445,PT03M38.00S,2022-04-08T03:42:04.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,83,81,2022-04-08T03:42:04Z,4440000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M38.00S,2022-04-08T03:43:11.8Z,3,REGULAR,substitution,out,[],203110,,,1610612747,83,81,2022-04-08T03:43:35Z,4450000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M38.00S,2022-04-08T03:43:11.8Z,3,REGULAR,substitution,out,[],1628370,,,1610612747,83,81,2022-04-08T03:43:35Z,4470000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M38.00S,2022-04-08T03:43:11.8Z,3,REGULAR,substitution,out,[],1626169,,,1610612747,83,81,2022-04-08T03:43:35Z,4480000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M38.00S,2022-04-08T03:43:11.8Z,3,REGULAR,substitution,out,[],2730,,,1610612747,83,81,2022-04-08T03:43:35Z,4490000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M38.00S,2022-04-08T03:43:11.8Z,3,REGULAR,substitution,in,[],202357,,,1610612747,83,81,2022-04-08T03:43:35Z,4500000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M38.00S,2022-04-08T03:43:11.8Z,3,REGULAR,substitution,in,[],2738,,,1610612747,83,81,2022-04-08T03:43:35Z,4510000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M38.00S,2022-04-08T03:43:11.8Z,3,REGULAR,substitution,in,[],1629117,,,1610612747,83,81,2022-04-08T03:43:35Z,4520000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M38.00S,2022-04-08T03:43:11.8Z,3,REGULAR,substitution,in,[],203145,,,1610612747,83,81,2022-04-08T03:43:35Z,4530000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M38.00S,2022-04-08T03:43:11.8Z,3,REGULAR,substitution,in,[],201961,,,1610612747,83,81,2022-04-08T03:43:35Z,4540000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M38.00S,2022-04-08T03:43:11.8Z,3,REGULAR,substitution,out,[],203952,,,1610612747,83,81,2022-04-08T03:43:50Z,4550000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M19.00S,2022-04-08T03:44:02.3Z,3,REGULAR,3pt,Jump Shot,[],201571,65.1281208935611,44.36274509803921,1610612747,83,81,2022-04-08T03:44:05Z,4560000,-28.0,275.0,1,right,MISS D. Augustin 27' step back 3PT,[201571],1610612747.0,LAL,step back,,,Augustin,D. Augustin,,,,,27.67,Missed,,,,,,,,,,,,,,,,,,,
458,PT03M17.00S,2022-04-08T03:44:04.3Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,83,81,2022-04-08T03:44:20Z,4570000,,,0,,N. Bjelica REBOUND (Off:1 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,457.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
459,PT02M52.00S,2022-04-08T03:44:28.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2738,16.507884362680684,40.931372549019606,1610612744,83,81,2022-04-08T03:44:31Z,4580000,45.0,103.0,1,left,MISS A. Iguodala 11' turnaround Shot,[2738],1610612744.0,GSW,turnaround,,,Iguodala,A. Iguodala,,,,,11.22,Missed,,,,,,,,,,,,,,,,,,,
460,PT02M50.00S,2022-04-08T03:44:30.4Z,3,REGULAR,rebound,defensive,[],201961,,,1610612747,83,81,2022-04-08T03:44:38Z,4590000,,,0,,W. Ellington REBOUND (Off:0 Def:3),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,459.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
461,PT02M43.00S,2022-04-08T03:44:39.3Z,3,REGULAR,3pt,Jump Shot,[],1630559,66.17936925098554,55.88235294117647,1610612747,83,81,2022-04-08T03:45:20Z,4600000,29.0,265.0,1,right,MISS A. Reaves 26' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,,
462,PT02M42.00S,2022-04-08T03:44:40.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,83,81,2022-04-08T03:45:20Z,4610000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,461.0,,,,,,,,,,,,,,,,,,
463,PT02M42.00S,2022-04-08T03:44:53.4Z,3,REGULAR,foul,personal,[],1629673,,,1610612747,83,81,2022-04-08T03:44:59Z,4620000,,,0,,J. Poole loose ball personal FOUL (4 PF),"[1629673, 1629117]",1610612744.0,GSW,loose ball,,,Poole,J. Poole,,,,,,,,,,,201640.0,4.0,0.0,Gabriel,1629117.0,,,,,,,,,,
465,PT02M42.00S,2022-04-08T03:45:02.5Z,3,REGULAR,foul,technical,['1freethrow'],1629673,,,1610612747,83,81,2022-04-08T03:45:11Z,4640000,,,0,,J. Poole technical FOUL (1 Tech),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,201640.0,4.0,1.0,,,,,,,,,,,,
466,PT02M42.00S,2022-04-08T03:45:12.4Z,3,REGULAR,substitution,out,[],1629673,,,1610612747,83,81,2022-04-08T03:45:15Z,4650000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M42.00S,2022-04-08T03:45:12.4Z,3,REGULAR,substitution,in,[],202691,,,1610612747,83,81,2022-04-08T03:45:15Z,4660000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M42.00S,2022-04-08T03:45:12.4Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,83,81,2022-04-08T03:51:13Z,4665000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M42.00S,2022-04-08T03:45:12.4Z,3,REGULAR,substitution,in,[],1629659,,,1610612747,83,81,2022-04-08T03:51:13Z,4667500,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M42.00S,2022-04-08T03:45:28.9Z,3,REGULAR,freethrow,1 of 1,[],201961,,,1610612747,83,81,2022-04-08T03:45:28Z,4670000,,,0,,MISS W. Ellington technical Free Throw 1 of 1,[201961],1610612747.0,LAL,technical,,,Ellington,W. Ellington,,,,,,Missed,,,,,,,,,,,,,,,,,,,
469,PT02M42.00S,2022-04-08T03:45:28.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,83,81,2022-04-08T03:45:28Z,4680000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,468.0,,,,,,,,,,,,,,,,,,
470,PT02M28.00S,2022-04-08T03:46:02.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612747,83,81,2022-04-08T03:46:11Z,4690000,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,,,,1627961.0,,,,,,,,,,,,,,
471,PT02M16.00S,2022-04-08T03:46:29.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202357,10.85742444152431,43.38235294117647,1610612744,85,81,2022-04-08T03:46:31Z,4700000,33.0,50.0,1,left,N. Bjelica Layup (9 PTS) (K. Thompson 3 AST),"[202357, 202691]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,5.96,Made,,,,,,,,,,9.0,K. Thompson,202691.0,3.0,,,,,,
473,PT02M02.00S,2022-04-08T03:46:45.6Z,3,REGULAR,foul,offensive,[],1629117,,,1610612747,85,81,2022-04-08T03:46:50Z,4720000,,,0,,W. Gabriel offensive FOUL (2 PF),"[1629117, 1627780]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,1627961.0,2.0,0.0,Payton II,1627780.0,,,,,,,,,,
475,PT02M02.00S,2022-04-08T03:46:45.6Z,3,REGULAR,turnover,offensive foul,[],1629117,,,1610612747,85,81,2022-04-08T03:46:45Z,4740000,,,0,,W. Gabriel offensive foul TURNOVER (1 TO),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,1627961.0,,,,,,,,,1.0,,,,,
476,PT01M52.00S,2022-04-08T03:47:10.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202691,8.623521681997373,45.34313725490196,1610612744,87,81,2022-04-08T03:47:13Z,4750000,23.0,29.0,1,left,K. Thompson driving reverse Layup (29 PTS) (N. Bjelica 3 AST),"[202691, 202357]",1610612744.0,GSW,driving reverse,,,Thompson,K. Thompson,,,,,3.69,Made,,,,,,,,,,29.0,N. Bjelica,202357.0,3.0,,,,,,
478,PT01M29.00S,2022-04-08T03:47:33.6Z,3,REGULAR,3pt,Jump Shot,[],1629659,63.55124835742444,74.01960784313727,1610612747,87,81,2022-04-08T03:47:37Z,4770000,120.0,290.0,1,right,MISS T. Horton-Tucker 31' pullup 3PT,[1629659],1610612747.0,LAL,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,31.4,Missed,,,,,,,,,,,,,,,,,,,
479,PT01M27.00S,2022-04-08T03:47:35.6Z,3,REGULAR,rebound,defensive,[],2738,,,1610612744,87,81,2022-04-08T03:49:34Z,4780000,,,0,,A. Iguodala REBOUND (Off:0 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,478.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
480,PT01M13.00S,2022-04-08T03:47:49.9Z,3,REGULAR,2pt,Jump Shot,[],202691,19.66162943495401,70.34313725490196,1610612744,89,81,2022-04-08T03:47:53Z,4790000,-102.0,132.0,1,left,K. Thompson 16' step back Jump Shot (31 PTS),[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,16.69,Made,,,,,,,,,,31.0,,,,,,,,,
481,PT00M55.30S,2022-04-08T03:48:08.5Z,3,REGULAR,turnover,bad pass,[],201961,,,1610612747,89,81,2022-04-08T03:48:10Z,4800000,,,0,,W. Ellington bad pass TURNOVER (2 TO),"[201961, 202357]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,2.0,Bjelica,202357.0,,,
482,PT00M55.30S,2022-04-08T03:48:08.5Z,3,REGULAR,steal,,[],202357,,,1610612744,89,81,2022-04-08T03:49:56Z,4810000,,,0,,N. Bjelica STEAL (1 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M52.80S,2022-04-08T03:48:11.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,10.988830486202366,49.01960784313725,1610612744,91,81,2022-04-08T03:48:16Z,4820000,5.0,51.0,1,left,G. Payton II running reverse DUNK (6 PTS),[1627780],1610612744.0,GSW,running reverse,,,Payton II,G. Payton II,,,,,5.1,Made,,,,,,,,,,6.0,,,,,,,,,
485,PT00M39.30S,2022-04-08T03:48:27.8Z,3,REGULAR,3pt,Jump Shot,[],201961,63.02562417871223,51.470588235294116,1610612747,91,84,2022-04-08T03:48:30Z,4840000,7.0,295.0,1,right,W. Ellington 29' 3PT  (6 PTS) (T. Horton-Tucker 3 AST),"[201961, 1629659]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,29.52,Made,,,,,,,,,,6.0,T. Horton-Tucker,1629659.0,3.0,,,,,,
487,PT00M25.90S,2022-04-08T03:48:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,9.674770039421814,42.64705882352941,1610612744,91,84,2022-04-08T03:48:46Z,4860000,37.0,38.0,1,left,MISS G. Payton II driving finger roll Layup,[1627780],1610612744.0,GSW,driving finger roll,,,Payton II,G. Payton II,,,,,5.32,Missed,,,,,,,,,,,,,,,,,,,
488,PT00M23.30S,2022-04-08T03:48:46.2Z,3,REGULAR,rebound,defensive,[],203145,,,1610612747,91,84,2022-04-08T03:49:29Z,4870000,,,0,,K. Bazemore REBOUND (Off:0 Def:2),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,487.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
489,PT00M03.90S,2022-04-08T03:49:05.6Z,3,REGULAR,2pt,Jump Shot,[],1629659,87.86136662286465,21.813725490196077,1610612747,91,84,2022-04-08T03:49:09Z,4880000,-141.0,62.0,1,right,MISS T. Horton-Tucker 15' step back Shot,[1629659],1610612747.0,LAL,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,15.38,Missed,,,,,,,,,,,,,,,,,,,
490,PT00M01.90S,2022-04-08T03:49:07.6Z,3,REGULAR,rebound,defensive,[],202357,,,1610612744,91,84,2022-04-08T03:49:22Z,4890000,,,0,,N. Bjelica REBOUND (Off:1 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,489.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
491,PT00M00.00S,2022-04-08T03:49:13.8Z,3,REGULAR,period,end,[],0,,,1610612744,91,84,2022-04-08T03:49:13Z,4900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-04-08T03:52:59.4Z,4,REGULAR,period,start,[],0,,,1610612744,91,84,2022-04-08T03:52:59Z,4910000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M46.00S,2022-04-08T03:53:13.0Z,4,REGULAR,3pt,Jump Shot,[],203490,25.443495400788436,82.84313725490196,1610612744,94,84,2022-04-08T03:53:15Z,4920000,-164.0,187.0,1,left,O. Porter Jr. 24' 3PT  (6 PTS) (A. Iguodala 6 AST),"[203490, 2738]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,24.86,Made,,,,,,,,,,6.0,A. Iguodala,2738.0,6.0,,,,,,
497,PT11M38.00S,2022-04-08T03:53:20.1Z,4,REGULAR,turnover,bad pass,[],1629659,,,1610612747,94,84,2022-04-08T03:53:21Z,4940000,,,0,,T. Horton-Tucker bad pass TURNOVER (2 TO),"[1629659, 1627780]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,2.0,Payton II,1627780.0,,,
498,PT11M38.00S,2022-04-08T03:53:20.1Z,4,REGULAR,steal,,[],1627780,,,1610612744,94,84,2022-04-08T03:53:22Z,4950000,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M34.00S,2022-04-08T03:53:23.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202691,25.312089356110377,36.76470588235294,1610612744,94,84,2022-04-08T03:53:27Z,4960000,66.0,185.0,1,left,MISS K. Thompson 19' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,19.69,Missed,,,,,,,,,,,,,,,,,,,
500,PT11M32.00S,2022-04-08T03:53:25.6Z,4,REGULAR,rebound,defensive,[],201961,,,1610612747,94,84,2022-04-08T03:54:17Z,4970000,,,0,,W. Ellington REBOUND (Off:0 Def:4),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,499.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
501,PT11M20.00S,2022-04-08T03:53:38.3Z,4,REGULAR,turnover,lost ball,[],1629117,,,1610612747,94,84,2022-04-08T03:53:39Z,4980000,,,0,,W. Gabriel lost ball TURNOVER (2 TO),"[1629117, 2738]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,2.0,Iguodala,2738.0,,,
502,PT11M20.00S,2022-04-08T03:53:38.3Z,4,REGULAR,steal,,[],2738,,,1610612744,94,84,2022-04-08T03:53:41Z,4990000,,,0,,A. Iguodala STEAL (2 STL),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M09.00S,2022-04-08T03:53:51.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,7.966491458607096,44.11764705882353,1610612744,96,84,2022-04-08T03:54:03Z,5000000,29.0,22.0,1,left,G. Payton II Layup (8 PTS) (K. Thompson 4 AST),"[1627780, 202691]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,3.7,Made,,,,,,,,,,8.0,K. Thompson,202691.0,4.0,,,,,,
505,PT11M08.00S,2022-04-08T03:53:57.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,96,84,2022-04-08T03:53:57Z,5020000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M55.00S,2022-04-08T03:57:31.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,96,84,2022-04-08T03:57:31Z,5030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M49.00S,2022-04-08T03:57:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,93.11760840998686,43.38235294117647,1610612747,96,86,2022-04-08T03:57:54Z,5040000,-33.0,12.0,1,right,T. Horton-Tucker driving reverse Layup (23 PTS),[1629659],1610612747.0,LAL,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,3.53,Made,,,,,,,,,,23.0,,,,,,,,,
508,PT10M34.00S,2022-04-08T03:58:08.4Z,4,REGULAR,foul,personal,[],203145,,,1610612744,96,86,2022-04-08T03:58:11Z,5050000,,,0,,K. Bazemore personal FOUL (2 PF),"[203145, 202357]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,1627961.0,2.0,0.0,Bjelica,202357.0,,,,,,,,,,
510,PT10M34.00S,2022-04-08T03:58:13.1Z,4,REGULAR,substitution,out,[],201571,,,1610612744,96,86,2022-04-08T03:58:19Z,5070000,,,0,,SUB out: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M34.00S,2022-04-08T03:58:13.1Z,4,REGULAR,substitution,out,[],203145,,,1610612744,96,86,2022-04-08T03:58:19Z,5080000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M34.00S,2022-04-08T03:58:13.1Z,4,REGULAR,substitution,in,[],1626169,,,1610612744,96,86,2022-04-08T03:58:19Z,5090000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M34.00S,2022-04-08T03:58:13.1Z,4,REGULAR,substitution,in,[],1628370,,,1610612744,96,86,2022-04-08T03:58:19Z,5100000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M29.00S,2022-04-08T03:58:37.0Z,4,REGULAR,3pt,Jump Shot,[],203490,9.543363994743759,95.83333333333334,1610612744,96,86,2022-04-08T03:58:39Z,5110000,-229.0,37.0,1,left,MISS O. Porter Jr. 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
515,PT10M27.00S,2022-04-08T03:58:39.8Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,96,86,2022-04-08T03:58:39Z,5120000,,,0,,M. Monk REBOUND (Off:0 Def:5),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,514.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
516,PT10M17.00S,2022-04-08T03:58:49.1Z,4,REGULAR,3pt,Jump Shot,[],201961,74.58935611038108,12.254901960784313,1610612747,96,86,2022-04-08T03:58:51Z,5130000,-189.0,186.0,1,right,MISS W. Ellington 26' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
517,PT10M14.00S,2022-04-08T03:58:52.0Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,96,86,2022-04-08T03:58:52Z,5140000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:7),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,516.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
518,PT10M09.00S,2022-04-08T03:58:56.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203490,25.04927726675427,12.745098039215685,1610612744,96,86,2022-04-08T03:58:59Z,5150000,186.0,183.0,1,left,MISS O. Porter Jr. 26' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
519,PT10M06.00S,2022-04-08T03:59:00.4Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612747,96,86,2022-04-08T03:59:00Z,5160000,,,0,,S. Johnson REBOUND (Off:1 Def:5),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,518.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
520,PT10M04.00S,2022-04-08T03:59:04.6Z,4,REGULAR,foul,personal,['2freethrow'],202357,,,1610612747,96,86,2022-04-08T03:59:15Z,5170000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Johnson 2 FT),"[202357, 1626169]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,1627961.0,1.0,0.0,Johnson,1626169.0,,,,,,,,,,
522,PT10M04.00S,2022-04-08T03:59:27.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626169,,,1610612747,96,87,2022-04-08T03:59:27Z,5190000,,,0,,S. Johnson Free Throw 1 of 2 (8 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
523,PT10M04.00S,2022-04-08T03:59:40.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626169,,,1610612747,96,87,2022-04-08T03:59:40Z,5200000,,,0,,MISS S. Johnson Free Throw 2 of 2,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
524,PT10M02.00S,2022-04-08T03:59:41.7Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,96,87,2022-04-08T03:59:41Z,5210000,,,0,,N. Bjelica REBOUND (Off:1 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,523.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
525,PT09M48.00S,2022-04-08T03:59:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202691,8.886333771353483,54.90196078431373,1610612744,96,87,2022-04-08T03:59:58Z,5220000,-25.0,31.0,1,left,MISS K. Thompson driving Layup,[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,3.95,Missed,,,,,,,,,,,,,,,,,,,
527,PT09M46.00S,2022-04-08T03:59:58.0Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,96,87,2022-04-08T04:00:31Z,5240000,,,0,,M. Monk REBOUND (Off:0 Def:6),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,525.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
528,PT09M42.00S,2022-04-08T04:00:02.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626169,91.5407358738502,60.049019607843135,1610612747,96,87,2022-04-08T04:00:24Z,5250000,50.0,27.0,1,right,MISS S. Johnson Layup,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,5.7,Missed,,,,,,,,,,,,,,,,,,,
529,PT09M41.00S,2022-04-08T04:00:03.9Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,96,87,2022-04-08T04:00:24Z,5260000,,,0,,N. Bjelica REBOUND (Off:1 Def:4),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,528.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
530,PT09M40.00S,2022-04-08T04:00:14.2Z,4,REGULAR,turnover,out-of-bounds,[],202357,,,1610612744,96,87,2022-04-08T04:00:16Z,5270000,,,0,,N. Bjelica bad pass out-of-bounds TURNOVER (1 TO),[202357],1610612744.0,GSW,bad pass,,,Bjelica,N. Bjelica,,,,,,,,,,,1193.0,,,,,,,,,1.0,,,,,
531,PT09M32.00S,2022-04-08T04:00:34.7Z,4,REGULAR,foul,offensive,[],1629117,,,1610612747,96,87,2022-04-08T04:00:59Z,5280000,,,0,,W. Gabriel offensive FOUL (3 PF),"[1629117, 2738]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,201640.0,3.0,0.0,Iguodala,2738.0,,,,,,,,,,
