actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
545,PT09M05.00S,2022-03-31T04:07:51.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627780,91.14651773981603,44.85294117647059,1610612744,81,84,2022-03-31T04:07:57Z,5370000,-26.0,31.0,1,right,G. Payton II Layup (10 PTS) (K. Thompson 4 AST),"[1627780, 202691]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,4.0,Made,,,,,10.0,K. Thompson,202691.0,4.0,,,,,
547,PT09M05.00S,2022-03-31T04:07:55.7Z,4,REGULAR,violation,defensive goaltending,[],202687,,,1610612744,81,84,2022-03-31T04:08:15Z,5390000,,,0,,B. Biyombo defensive goaltending VIOLATION,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,2715.0,,,,,,,,,,,,,,,,,,,,
548,PT08M54.00S,2022-03-31T04:08:23.7Z,4,REGULAR,turnover,lost ball,[],1626166,,,1610612756,81,84,2022-03-31T04:08:25Z,5400000,,,0,,C. Payne lost ball TURNOVER (2 TO),"[1626166, 2738]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,2.0,,,,,,,,,,,,,,,Iguodala,2738.0,,,
549,PT08M54.00S,2022-03-31T04:08:23.7Z,4,REGULAR,steal,,[],2738,,,1610612744,81,84,2022-03-31T04:08:25Z,5410000,,,0,,A. Iguodala STEAL (2 STL),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M43.00S,2022-03-31T04:08:38.2Z,4,REGULAR,foul,personal,[],1626166,,,1610612744,81,84,2022-03-31T04:08:40Z,5420000,,,0,,C. Payne personal FOUL (3 PF),"[1626166, 2738]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,1201.0,,3.0,0.0,Iguodala,2738.0,,,,,,,,,,,,,,,
552,PT08M43.00S,2022-03-31T04:08:44.4Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,81,84,2022-03-31T04:08:55Z,5440000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M43.00S,2022-03-31T04:08:44.4Z,4,REGULAR,substitution,out,[],1626166,,,1610612744,81,84,2022-03-31T04:08:55Z,5450000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M43.00S,2022-03-31T04:08:44.4Z,4,REGULAR,substitution,out,[],202687,,,1610612744,81,84,2022-03-31T04:08:55Z,5460000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M43.00S,2022-03-31T04:08:44.4Z,4,REGULAR,substitution,in,[],203952,,,1610612744,81,84,2022-03-31T04:08:55Z,5470000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M43.00S,2022-03-31T04:08:44.4Z,4,REGULAR,substitution,in,[],203109,,,1610612744,81,84,2022-03-31T04:08:55Z,5480000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M43.00S,2022-03-31T04:08:44.4Z,4,REGULAR,substitution,in,[],101108,,,1610612744,81,84,2022-03-31T04:08:55Z,5490000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M34.00S,2022-03-31T04:09:16.7Z,4,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612744,81,84,2022-03-31T04:09:25Z,5500000,,,0,,T. Craig shooting personal FOUL (3 PF) (Wiggins 2 FT),"[1628470, 203952]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,2715.0,,3.0,0.0,Wiggins,203952.0,,,,,,,,,,,,,,,
560,PT08M34.00S,2022-03-31T04:09:47.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203952,,,1610612744,82,84,2022-03-31T04:09:47Z,5520000,,,0,,A. Wiggins Free Throw 1 of 2 (13 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
561,PT08M34.00S,2022-03-31T04:09:49.0Z,4,REGULAR,substitution,out,[],2738,,,1610612744,82,84,2022-03-31T04:09:52Z,5530000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M34.00S,2022-03-31T04:09:49.0Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,82,84,2022-03-31T04:09:52Z,5540000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M34.00S,2022-03-31T04:10:12.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203952,,,1610612744,83,84,2022-03-31T04:10:12Z,5550000,,,0,,A. Wiggins Free Throw 2 of 2 (14 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Made,,,,,14.0,,,,,,,,
564,PT08M22.00S,2022-03-31T04:10:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,8.229303547963205,41.66666666666667,1610612756,83,86,2022-03-31T04:10:28Z,5560000,42.0,25.0,1,left,T. Craig cutting Layup (6 PTS) (J. Crowder 2 AST),"[1628470, 203109]",1610612756.0,PHX,cutting,,,Craig,T. Craig,,,,,,,,,,,4.86,Made,,,,,6.0,J. Crowder,203109.0,2.0,,,,,
566,PT08M04.00S,2022-03-31T04:10:44.6Z,4,REGULAR,3pt,Jump Shot,[],203490,88.64980289093299,96.07843137254902,1610612744,83,86,2022-03-31T04:10:47Z,5580000,230.0,54.0,1,right,MISS O. Porter Jr. 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,23.67,Missed,,,,,,,,,,,,,
567,PT08M01.00S,2022-03-31T04:10:47.9Z,4,REGULAR,rebound,offensive,[],203490,,,1610612744,83,86,2022-03-31T04:10:47Z,5590000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,566.0,6.0,5.0,1.0,,,,,,,,,
568,PT07M59.00S,2022-03-31T04:10:49.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,72.22404730617609,14.460784313725492,1610612744,83,86,2022-03-31T04:10:51Z,5600000,-178.0,209.0,1,right,MISS J. Poole 27' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,27.4,Missed,,,,,,,,,,,,,
569,PT07M56.00S,2022-03-31T04:10:52.4Z,4,REGULAR,rebound,offensive,[],202357,,,1610612744,83,86,2022-03-31T04:10:52Z,5610000,,,0,,N. Bjelica REBOUND (Off:1 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,568.0,3.0,2.0,1.0,,,,,,,,,
570,PT07M53.00S,2022-03-31T04:10:55.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,89.56964520367937,51.225490196078425,1610612744,85,86,2022-03-31T04:10:57Z,5620000,6.0,46.0,1,right,A. Wiggins Layup (16 PTS) (J. Poole 6 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,4.59,Made,,,,,16.0,J. Poole,1629673.0,6.0,,,,,
572,PT07M42.00S,2022-03-31T04:11:09.3Z,4,REGULAR,3pt,Jump Shot,[],203109,31.61957950065703,66.91176470588235,1610612756,85,86,2022-03-31T04:11:18Z,5640000,-85.0,245.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,25.89,Missed,,,,,,,,,,,,,
573,PT07M40.00S,2022-03-31T04:11:11.3Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,85,86,2022-03-31T04:11:18Z,5650000,,,0,,N. Bjelica REBOUND (Off:1 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,572.0,4.0,3.0,1.0,,,,,,,,,
575,PT07M30.00S,2022-03-31T04:11:22.4Z,4,REGULAR,foul,personal,['2freethrow'],203109,,,1610612744,85,86,2022-03-31T04:11:35Z,5670000,,,0,,J. Crowder shooting personal FOUL (2 PF) (Wiggins 2 FT),"[203109, 203952]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,2715.0,,2.0,1.0,Wiggins,203952.0,,,,,,,,,,,,,,,
577,PT07M30.00S,2022-03-31T04:11:54.2Z,4,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,85,86,2022-03-31T04:11:54Z,5690000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Missed,,,,,,,,,,,,,
578,PT07M30.00S,2022-03-31T04:11:54.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,85,86,2022-03-31T04:11:54Z,5700000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,577.0,,,,,,,,,,,,
579,PT07M30.00S,2022-03-31T04:11:55.1Z,4,REGULAR,substitution,out,[],202691,,,1610612744,85,86,2022-03-31T04:12:09Z,5710000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M30.00S,2022-03-31T04:11:55.1Z,4,REGULAR,substitution,out,[],1628470,,,1610612744,85,86,2022-03-31T04:12:09Z,5720000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M30.00S,2022-03-31T04:11:55.1Z,4,REGULAR,substitution,in,[],203110,,,1610612744,85,86,2022-03-31T04:12:09Z,5730000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M30.00S,2022-03-31T04:11:55.1Z,4,REGULAR,substitution,in,[],1629028,,,1610612744,85,86,2022-03-31T04:12:09Z,5740000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M30.00S,2022-03-31T04:12:27.9Z,4,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,86,86,2022-03-31T04:12:27Z,5750000,,,0,,A. Wiggins Free Throw 2 of 2 (17 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,Made,,,,,17.0,,,,,,,,
584,PT07M15.00S,2022-03-31T04:12:45.1Z,4,REGULAR,2pt,Hook,[],1629028,10.5946123521682,31.372549019607842,1610612756,86,88,2022-03-31T04:12:47Z,5760000,93.0,47.0,1,left,D. Ayton 10' turnaround Hook (14 PTS) (L. Shamet 2 AST),"[1629028, 1629013]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,,,,,,,10.43,Made,,,,,14.0,L. Shamet,1629013.0,2.0,,,,,
586,PT07M01.00S,2022-03-31T04:13:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.85479632063075,60.5392156862745,1610612744,86,88,2022-03-31T04:16:18Z,5780000,53.0,15.0,1,right,MISS D. Green driving Layup,[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,,,,,,,5.47,Missed,,,,,,,,,,,,,
587,PT06M59.00S,2022-03-31T04:13:02.9Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,86,88,2022-03-31T04:16:18Z,5790000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,586.0,5.0,4.0,1.0,,,,,,,,,
588,PT06M55.00S,2022-03-31T04:13:10.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,13.87976346911958,51.470588235294116,1610612756,86,88,2022-03-31T04:15:25Z,5800000,-7.0,78.0,1,left,MISS D. Ayton 7' driving floating Shot - blocked,"[1629028, 203110]",1610612756.0,PHX,driving floating,,,Ayton,D. Ayton,,,,,,,,,,,7.84,Missed,,,,,,,,,,,Green,203110.0,
589,PT06M55.00S,2022-03-31T04:13:10.1Z,4,REGULAR,block,,[],203110,,,1610612756,86,88,2022-03-31T04:13:14Z,5810000,,,0,,D. Green BLOCK (3 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M53.00S,2022-03-31T04:13:12.1Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,86,88,2022-03-31T04:16:52Z,5820000,,,0,,J. Poole REBOUND (Off:1 Def:7),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,588.0,8.0,7.0,1.0,,,,,,,,,
592,PT06M50.00S,2022-03-31T04:13:28.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612744,86,88,2022-03-31T04:13:50Z,5840000,,,0,,C. Paul personal FOUL (3 PF) (Poole 2 FT),"[101108, 1629673]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,2715.0,,3.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
594,PT06M50.00S,2022-03-31T04:13:53.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,86,88,2022-03-31T04:13:53Z,5860000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M50.00S,2022-03-31T04:16:34.9Z,4,REGULAR,substitution,out,[],1629013,,,1610612744,86,88,2022-03-31T04:16:57Z,5870000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M50.00S,2022-03-31T04:16:34.9Z,4,REGULAR,substitution,in,[],1626164,,,1610612744,86,88,2022-03-31T04:16:57Z,5880000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M50.00S,2022-03-31T04:17:10.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629673,,,1610612744,87,88,2022-03-31T04:17:10Z,5890000,,,0,,J. Poole Free Throw 1 of 2 (29 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,,,,29.0,,,,,,,,
598,PT06M50.00S,2022-03-31T04:17:25.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629673,,,1610612744,88,88,2022-03-31T04:17:25Z,5900000,,,0,,J. Poole Free Throw 2 of 2 (30 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,,,,30.0,,,,,,,,
599,PT06M33.00S,2022-03-31T04:17:44.5Z,4,REGULAR,2pt,Jump Shot,[],1626164,16.770696452036795,23.52941176470588,1610612756,88,88,2022-03-31T04:17:47Z,5910000,132.0,105.0,1,left,MISS D. Booker 16' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,,,,16.9,Missed,,,,,,,,,,,,,
600,PT06M31.00S,2022-03-31T04:17:46.5Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,88,88,2022-03-31T04:18:07Z,5920000,,,0,,J. Poole REBOUND (Off:1 Def:8),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,599.0,9.0,8.0,1.0,,,,,,,,,
601,PT06M18.00S,2022-03-31T04:18:00.3Z,4,REGULAR,3pt,Jump Shot,[],1629673,82.60512483574244,96.56862745098039,1610612744,91,88,2022-03-31T04:18:03Z,5930000,233.0,111.0,1,right,J. Poole 25' 3PT  (33 PTS) (D. Green 7 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,25.79,Made,,,,,33.0,D. Green,203110.0,7.0,,,,,
603,PT05M55.00S,2022-03-31T04:18:22.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,13.748357424441524,37.254901960784316,1610612756,91,88,2022-03-31T04:18:25Z,5950000,64.0,77.0,1,left,MISS M. Bridges 9' driving floating bank Shot,[1628969],1610612756.0,PHX,driving floating bank,,,Bridges,M. Bridges,,,,,,,,,,,9.97,Missed,,,,,,,,,,,,,
604,PT05M52.00S,2022-03-31T04:18:26.3Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612756,91,88,2022-03-31T04:18:26Z,5960000,,,0,,M. Bridges REBOUND (Off:2 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,603.0,6.0,4.0,2.0,,,,,,,,,
605,PT05M49.00S,2022-03-31T04:18:27.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,9.329829172141928,98.01623774509804,1610612756,91,88,2022-03-31T04:20:14Z,5970000,-240.0,35.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,24.27,Missed,,,,,,,,,,,,,
606,PT05M46.00S,2022-03-31T04:18:30.7Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,91,88,2022-03-31T04:20:14Z,5980000,,,0,,D. Green REBOUND (Off:1 Def:8),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,605.0,9.0,8.0,1.0,,,,,,,,,
607,PT05M43.00S,2022-03-31T04:18:34.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,76.5604467805519,11.029411764705882,1610612744,91,88,2022-03-31T04:20:48Z,5990000,-195.0,168.0,1,right,MISS J. Poole 25' running pullup 3PT,[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,,,,,,,25.72,Missed,,,,,,,,,,,,,
608,PT05M42.00S,2022-03-31T04:18:53.4Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,91,88,2022-03-31T04:18:53Z,6000000,,,0,,D. Booker REBOUND (Off:0 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,607.0,5.0,5.0,0.0,,,,,,,,,
609,PT05M42.00S,2022-03-31T04:18:54.4Z,4,REGULAR,foul,personal,[],203952,,,1610612756,91,88,2022-03-31T04:18:57Z,6010000,,,0,,A. Wiggins personal FOUL (1 PF),"[203952, 1626164]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,2715.0,,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
611,PT05M25.00S,2022-03-31T04:19:17.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,11.645860709592641,44.85294117647059,1610612756,91,90,2022-03-31T04:19:20Z,6030000,26.0,57.0,1,left,D. Ayton 6' turnaround Hook (16 PTS),[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,,,,,,,6.25,Made,,,,,16.0,,,,,,,,
612,PT05M07.00S,2022-03-31T04:19:36.0Z,4,REGULAR,3pt,Jump Shot,[],203952,71.96123521681997,78.18627450980392,1610612744,91,90,2022-03-31T04:19:39Z,6040000,141.0,211.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,25.38,Missed,,,,,,,,,,,,,
613,PT05M05.00S,2022-03-31T04:19:38.0Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,91,90,2022-03-31T04:19:43Z,6050000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,612.0,4.0,4.0,0.0,,,,,,,,,
614,PT04M54.00S,2022-03-31T04:19:51.1Z,4,REGULAR,foul,personal,['2freethrow'],203952,,,1610612756,91,90,2022-03-31T04:19:57Z,6060000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Booker 2 FT),"[203952, 1626164]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,1201.0,,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
616,PT04M54.00S,2022-03-31T04:20:18.1Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,91,91,2022-03-31T04:20:18Z,6080000,,,0,,D. Booker Free Throw 1 of 2 (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,17.0,,,,,,,,
617,PT04M54.00S,2022-03-31T04:20:18.8Z,4,REGULAR,substitution,out,[],202357,,,1610612756,91,91,2022-03-31T04:20:24Z,6090000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M54.00S,2022-03-31T04:20:18.8Z,4,REGULAR,substitution,out,[],203490,,,1610612756,91,91,2022-03-31T04:20:24Z,6100000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M54.00S,2022-03-31T04:20:18.8Z,4,REGULAR,substitution,in,[],1627780,,,1610612756,91,91,2022-03-31T04:20:24Z,6110000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M54.00S,2022-03-31T04:20:18.8Z,4,REGULAR,substitution,in,[],202691,,,1610612756,91,91,2022-03-31T04:20:24Z,6120000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M54.00S,2022-03-31T04:20:54.1Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,91,92,2022-03-31T04:20:54Z,6130000,,,0,,D. Booker Free Throw 2 of 2 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,,,,,18.0,,,,,,,,
622,PT04M33.00S,2022-03-31T04:21:17.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,91.01511169513797,65.68627450980392,1610612744,91,92,2022-03-31T04:21:19Z,6140000,78.0,32.0,1,right,MISS A. Wiggins 8' driving floating Shot,[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,,,,,,,8.47,Missed,,,,,,,,,,,,,
623,PT04M30.00S,2022-03-31T04:21:20.4Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,91,92,2022-03-31T04:21:20Z,6150000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,622.0,5.0,5.0,0.0,,,,,,,,,
624,PT04M28.00S,2022-03-31T04:21:23.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1626164,8.492115637319317,60.5392156862745,1610612756,91,94,2022-03-31T04:21:35Z,6160000,-53.0,27.0,1,left,D. Booker running Layup (20 PTS) (C. Paul 8 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,,,,,5.94,Made,,,,,20.0,C. Paul,101108.0,8.0,,,,,
626,PT04M28.00S,2022-03-31T04:21:32.9Z,4,REGULAR,violation,defensive goaltending,[],1629673,,,1610612756,91,94,2022-03-31T04:21:35Z,6180000,,,0,,J. Poole defensive goaltending VIOLATION,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,1627962.0,,,,,,,,,,,,,,,,,,,,
627,PT04M18.00S,2022-03-31T04:21:50.5Z,4,REGULAR,3pt,Jump Shot,[],202691,73.27529566360053,13.725490196078432,1610612744,91,94,2022-03-31T04:21:54Z,6190000,-181.0,199.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,26.9,Missed,,,,,,,,,,,,,
628,PT04M15.00S,2022-03-31T04:21:53.5Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,91,94,2022-03-31T04:22:03Z,6200000,,,0,,A. Wiggins REBOUND (Off:4 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,627.0,8.0,4.0,4.0,,,,,,,,,
629,PT04M14.00S,2022-03-31T04:21:56.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203952,94.40999984741211,50.0,1610612744,93,94,2022-03-31T04:22:07Z,6210000,0.0,0.0,1,right,A. Wiggins tip DUNK (19 PTS),[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,,,,,,,0.0,Made,,,,,19.0,,,,,,,,
630,PT03M59.00S,2022-03-31T04:22:09.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,9.017739816031538,53.92156862745098,1610612756,93,94,2022-03-31T04:22:12Z,6220000,-20.0,32.0,1,left,MISS D. Ayton turnaround Hook,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,,,,,,,3.78,Missed,,,,,,,,,,,,,
631,PT03M57.00S,2022-03-31T04:22:11.9Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,93,94,2022-03-31T04:22:18Z,6230000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,630.0,1.0,1.0,0.0,,,,,,,,,
632,PT03M42.00S,2022-03-31T04:22:25.6Z,4,REGULAR,3pt,Jump Shot,[],203952,92.9862023653088,1.9607843137254901,1610612744,93,94,2022-03-31T04:22:27Z,6240000,-240.0,13.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,24.06,Missed,,,,,,,,,,,,,
633,PT03M40.00S,2022-03-31T04:22:27.6Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,93,94,2022-03-31T04:22:45Z,6250000,,,0,,D. Ayton REBOUND (Off:3 Def:12),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,632.0,15.0,12.0,3.0,,,,,,,,,
634,PT03M21.00S,2022-03-31T04:22:47.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,10.85742444152431,46.568627450980394,1610612756,93,96,2022-03-31T04:22:50Z,6260000,17.0,50.0,1,left,C. Paul driving floating Jump Shot (9 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,,,,,,,5.25,Made,,,,,9.0,,,,,,,,
