actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
497,PT08M13.00S,2022-12-05T00:50:50.6Z,4,REGULAR,substitution,out,[],1629684,,,1610612751,71,78,2022-12-05T00:51:18Z,4900000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT08M13.00S,2022-12-05T00:50:50.6Z,4,REGULAR,substitution,in,[],1628401,,,1610612751,71,78,2022-12-05T00:51:18Z,4910000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M13.00S,2022-12-05T00:50:50.6Z,4,REGULAR,substitution,in,[],201143,,,1610612751,71,78,2022-12-05T00:51:18Z,4920000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT07M55.00S,2022-12-05T00:51:19.9Z,4,REGULAR,foul,personal,[],1627759,,,1610612751,71,78,2022-12-05T00:51:34Z,4930000,False,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 203933]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,1193.0,2.0,0.0,Warren,203933.0,,,,,,,,,,,,
502,PT07M46.00S,2022-12-05T00:51:35.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201142,28.991458607095925,25.0,1610612751,74,78,2022-12-05T00:51:47Z,4950000,False,125.0,220.0,1,left,K. Durant 25' 3PT pullup (28 PTS) (R. O'Neale 4 AST),"[201142, 1626220]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.3,Made,28.0,,,,,,R. O'Neale,1626220.0,4.0,,,,,,,,,
504,PT07M35.00S,2022-12-05T00:51:46.6Z,4,REGULAR,3pt,Jump Shot,[],1627759,69.46452036793693,25.735294117647058,1610612738,74,78,2022-12-05T00:51:56Z,4970000,False,-121.0,235.0,1,right,MISS J. Brown 26' bank 3PT,[1627759],1610612738.0,BOS,bank,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
505,PT07M31.00S,2022-12-05T00:51:50.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,74,78,2022-12-05T00:51:56Z,4980000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,504.0,6.0,6.0,0.0,,,
509,PT07M22.00S,2022-12-05T00:52:10.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203925,6.521024967148489,46.32352941176471,1610612751,76,78,2022-12-05T00:52:27Z,5020000,False,18.0,9.0,1,left,J. Harris cutting Layup (13 PTS) (K. Durant 5 AST),"[203925, 201142]",1610612751.0,BKN,cutting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,2.04,Made,13.0,,,,,,K. Durant,201142.0,5.0,,,,,,,,,
512,PT07M22.00S,2022-12-05T00:52:18.5Z,4,REGULAR,violation,defensive goaltending,[],1628369,,,1610612751,76,78,2022-12-05T00:52:37Z,5050000,False,,,0,,J. Tatum defensive goaltending VIOLATION,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,2534.0,,,,,,,,,,,,,,,,
513,PT07M08.00S,2022-12-05T00:52:25.1Z,4,REGULAR,3pt,Jump Shot,[],201143,94.56307490144546,3.431372549019608,1610612738,76,81,2022-12-05T00:52:41Z,5060000,False,-233.0,-1.0,1,right,A. Horford 3PT  (3 PTS) (M. Brogdon 6 AST),"[201143, 1627763]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.28,Made,3.0,,,,,,M. Brogdon,1627763.0,6.0,,,,,,,,,
515,PT06M49.00S,2022-12-05T00:52:43.5Z,4,REGULAR,2pt,Jump Shot,[],201142,20.581471747700395,50.73529411764706,1610612751,76,81,2022-12-05T00:52:48Z,5080000,False,-4.0,141.0,1,left,MISS K. Durant 14' pullup Shot - blocked,"[201142, 201143]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,14.1,Missed,,,,,,,,,,Horford,201143.0,,,,,,,
516,PT06M49.00S,2022-12-05T00:52:43.5Z,4,REGULAR,block,,[],201143,,,1610612751,76,81,2022-12-05T00:52:46Z,5090000,False,,,0,,A. Horford BLOCK (3 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
517,PT06M46.00S,2022-12-05T00:52:46.5Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,76,81,2022-12-05T00:52:48Z,5100000,False,,,0,,J. Brown REBOUND (Off:2 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,515.0,10.0,8.0,2.0,,,
518,PT06M45.00S,2022-12-05T00:52:47.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627759,92.85479632063075,49.01960784313725,1610612738,76,83,2022-12-05T00:53:02Z,5110000,False,-5.0,15.0,1,right,J. Brown running DUNK (28 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.55,Made,28.0,,,,,,,,,,,,,,,,,
519,PT06M45.00S,2022-12-05T00:52:53.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,76,83,2022-12-05T00:52:53Z,5120000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M45.00S,2022-12-05T00:52:54.3Z,4,REGULAR,substitution,out,[],203933,,,1610612751,76,83,2022-12-05T00:55:31Z,5130000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M45.00S,2022-12-05T00:52:54.3Z,4,REGULAR,substitution,out,[],203552,,,1610612751,76,83,2022-12-05T00:55:31Z,5140000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M45.00S,2022-12-05T00:52:54.3Z,4,REGULAR,substitution,in,[],202681,,,1610612751,76,83,2022-12-05T00:55:31Z,5150000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M45.00S,2022-12-05T00:52:54.3Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,76,83,2022-12-05T00:55:31Z,5160000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M22.00S,2022-12-05T00:56:09.5Z,4,REGULAR,turnover,bad pass,[],201142,,,1610612751,76,83,2022-12-05T00:56:13Z,5170000,False,,,0,,K. Durant bad pass TURNOVER (5 TO),"[201142, 1627763]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,5.0,Brogdon,1627763.0
525,PT06M22.00S,2022-12-05T00:56:09.5Z,4,REGULAR,steal,,[],1627763,,,1610612738,76,83,2022-12-05T00:56:11Z,5180000,False,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
526,PT06M17.00S,2022-12-05T00:56:13.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,91.01511169513797,43.627450980392155,1610612738,76,83,2022-12-05T00:56:18Z,5190000,False,-32.0,32.0,1,right,MISS J. Tatum running Layup,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
527,PT06M14.00S,2022-12-05T00:56:16.9Z,4,REGULAR,rebound,defensive,[],203925,,,1610612751,76,83,2022-12-05T00:56:18Z,5200000,False,,,0,,J. Harris REBOUND (Off:1 Def:5),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,526.0,6.0,5.0,1.0,,,
528,PT06M12.00S,2022-12-05T00:56:18.7Z,4,REGULAR,turnover,bad pass,[],1626220,,,1610612751,76,83,2022-12-05T00:56:22Z,5210000,False,,,0,,R. O'Neale bad pass TURNOVER (2 TO),"[1626220, 1627759]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0
529,PT06M12.00S,2022-12-05T00:56:18.7Z,4,REGULAR,steal,,[],1627759,,,1610612738,76,83,2022-12-05T00:56:20Z,5220000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
530,PT06M09.00S,2022-12-05T00:56:21.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,94.43166885676742,52.450980392156865,1610612738,76,85,2022-12-05T00:57:14Z,5230000,False,12.0,0.0,1,right,J. Brown running finger roll Layup (30 PTS),[1627759],1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.23,Made,30.0,,,,,,,,,,,,,,,,,
531,PT05M59.00S,2022-12-05T00:56:33.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,19.66162943495401,45.09803921568628,1610612751,78,85,2022-12-05T00:57:27Z,5240000,False,25.0,132.0,1,left,K. Irving 13' pullup Jump Shot (15 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,13.45,Made,15.0,,,,,,,,,,,,,,,,,
532,PT05M59.00S,2022-12-05T00:56:36.3Z,4,REGULAR,foul,personal,['1freethrow'],1627763,,,1610612751,78,85,2022-12-05T00:56:44Z,5250000,False,,,0,,M. Brogdon shooting personal FOUL (4 PF) (Irving 1 FT),"[1627763, 202681]",1610612738.0,BOS,shooting,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,1193.0,4.0,0.0,Irving,202681.0,,,,,,,,,,,,
534,PT05M59.00S,2022-12-05T00:57:09.5Z,4,REGULAR,freethrow,1 of 1,[],202681,,,1610612751,79,85,2022-12-05T00:57:09Z,5270000,False,,,0,,K. Irving Free Throw 1 of 1 (16 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
535,PT05M45.00S,2022-12-05T00:57:26.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.9862023653088,49.50980392156863,1610612738,79,87,2022-12-05T00:57:31Z,5280000,False,-2.0,13.0,1,right,J. Tatum Layup (19 PTS) (D. White 2 AST),"[1628369, 1628401]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.36,Made,19.0,,,,,,D. White,1628401.0,2.0,,,,,,,,,
537,PT05M37.00S,2022-12-05T00:57:37.7Z,4,REGULAR,foul,offensive,[],202681,,,1610612751,79,87,2022-12-05T00:58:15Z,5300000,False,,,0,,K. Irving offensive FOUL (2 PF),"[202681, 1628401]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,,1193.0,2.0,0.0,White,1628401.0,,,,,,,,,,,,
539,PT05M37.00S,2022-12-05T00:57:37.7Z,4,REGULAR,turnover,offensive foul,[],202681,,,1610612751,79,87,2022-12-05T00:57:37Z,5320000,False,,,0,,K. Irving offensive foul TURNOVER (2 TO),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,,1193.0,,,,,,,,,,,,,,2.0,,
540,PT05M37.00S,2022-12-05T00:57:48.0Z,4,REGULAR,foul,technical,['1freethrow'],202681,,,1610612738,79,87,2022-12-05T00:57:58Z,5330000,False,,,0,,K. Irving technical FOUL (1 Tech),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,1193.0,2.0,1.0,,,,,,,,,,,,,,
541,PT05M37.00S,2022-12-05T00:58:12.9Z,4,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,79,88,2022-12-05T00:58:12Z,5340000,False,,,0,,J. Tatum technical Free Throw 1 of 1 (20 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
542,PT05M23.00S,2022-12-05T00:58:42.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,94.30026281208936,3.1862745098039214,1610612738,79,88,2022-12-05T00:58:49Z,5350000,False,-234.0,1.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
543,PT05M20.00S,2022-12-05T00:58:45.8Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,79,88,2022-12-05T00:58:49Z,5360000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,542.0,4.0,4.0,0.0,,,
544,PT05M09.00S,2022-12-05T00:58:56.5Z,4,REGULAR,turnover,lost ball,[],201142,,,1610612751,79,88,2022-12-05T00:59:02Z,5370000,False,,,0,,K. Durant lost ball TURNOVER (6 TO),"[201142, 1628369]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,6.0,Tatum,1628369.0
545,PT05M09.00S,2022-12-05T00:58:56.5Z,4,REGULAR,steal,,[],1628369,,,1610612738,79,88,2022-12-05T00:58:58Z,5380000,False,,,0,,J. Tatum STEAL (3 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
546,PT05M07.00S,2022-12-05T00:59:01.3Z,4,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612738,79,88,2022-12-05T00:59:07Z,5390000,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Tatum 2 FT),"[1626220, 1628369]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,1193.0,3.0,1.0,Tatum,1628369.0,,,,,,,,,,,,
548,PT05M07.00S,2022-12-05T00:59:36.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628369,,,1610612738,79,89,2022-12-05T00:59:36Z,5410000,False,,,0,,J. Tatum Free Throw 1 of 2 (21 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
549,PT05M07.00S,2022-12-05T00:59:53.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628369,,,1610612738,79,90,2022-12-05T00:59:53Z,5420000,False,,,0,,J. Tatum Free Throw 2 of 2 (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
550,PT04M55.00S,2022-12-05T01:00:09.7Z,4,REGULAR,3pt,Jump Shot,[],203925,33.065045992115635,49.01960784313725,1610612751,79,90,2022-12-05T01:00:14Z,5430000,False,5.0,258.0,1,left,MISS J. Harris 25' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
551,PT04M52.00S,2022-12-05T01:00:12.7Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,79,90,2022-12-05T01:00:14Z,5440000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,550.0,2.0,2.0,0.0,,,
552,PT04M43.00S,2022-12-05T01:00:24.5Z,4,REGULAR,turnover,traveling,[],1628369,,,1610612738,79,90,2022-12-05T01:00:29Z,5450000,False,,,0,,J. Tatum traveling TURNOVER (9 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,,2534.0,,,,,,,,,,,,,,9.0,,
553,PT04M34.00S,2022-12-05T01:00:48.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202681,6.1268068331143235,51.9607843137255,1610612751,81,90,2022-12-05T01:00:52Z,5460000,False,-10.0,5.0,1,left,K. Irving driving Layup (18 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.1,Made,18.0,,,,,,,,,,,,,,,,,
554,PT04M13.00S,2022-12-05T01:01:08.1Z,4,REGULAR,3pt,Jump Shot,[],1627763,68.54467805519053,25.49019607843137,1610612738,81,90,2022-12-05T01:01:13Z,5470000,False,-123.0,243.0,1,right,MISS M. Brogdon 27' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
555,PT04M11.00S,2022-12-05T01:01:10.1Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,81,90,2022-12-05T01:01:13Z,5480000,False,,,0,,N. Claxton REBOUND (Off:5 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,554.0,13.0,8.0,5.0,,,
556,PT04M11.00S,2022-12-05T01:01:14.2Z,4,REGULAR,foul,personal,[],1628369,,,1610612751,81,90,2022-12-05T01:01:37Z,5490000,False,,,0,,J. Tatum personal FOUL (3 PF),"[1628369, 1629651]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,1627534.0,3.0,0.0,Claxton,1629651.0,,,,,,,,,,,,
558,PT04M11.00S,2022-12-05T01:01:26.7Z,4,REGULAR,substitution,out,[],1628401,,,1610612751,81,90,2022-12-05T01:01:33Z,5510000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M11.00S,2022-12-05T01:01:26.7Z,4,REGULAR,substitution,in,[],1629684,,,1610612751,81,90,2022-12-05T01:01:33Z,5520000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M02.00S,2022-12-05T01:01:55.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201143,,,1610612751,81,90,2022-12-05T01:02:22Z,5530000,False,,,0,,A. Horford personal FOUL (1 PF) (Claxton 2 FT),"[201143, 1629651]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Left,,,,2534.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,
562,PT04M02.00S,2022-12-05T01:02:31.0Z,4,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,82,90,2022-12-05T01:02:56Z,5550000,False,,,0,,N. Claxton Free Throw 1 of 2 (9 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
563,PT04M02.00S,2022-12-05T01:02:31.0Z,4,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,82,90,2022-12-05T01:02:56Z,5560000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
564,PT03M57.00S,2022-12-05T01:02:36.0Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,82,90,2022-12-05T01:02:56Z,5570000,False,,,0,,G. Williams REBOUND (Off:1 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,563.0,5.0,4.0,1.0,,,
565,PT03M40.00S,2022-12-05T01:03:12.2Z,4,REGULAR,3pt,Jump Shot,[],1628369,66.04796320630749,53.18627450980392,1610612738,82,90,2022-12-05T01:03:17Z,5580000,False,16.0,267.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.71,Missed,,,,,,,,,,,,,,,,,,
566,PT03M37.00S,2022-12-05T01:03:15.2Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,82,90,2022-12-05T01:03:17Z,5590000,False,,,0,,N. Claxton REBOUND (Off:5 Def:9),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,565.0,14.0,9.0,5.0,,,
567,PT03M33.00S,2022-12-05T01:03:22.1Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],201142,10.068988173455978,33.088235294117645,1610612751,84,90,2022-12-05T01:03:56Z,5600000,False,85.0,42.0,1,left,K. Durant 9' running pullup Jump Shot (30 PTS) (K. Irving 5 AST),"[201142, 202681]",1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,9.45,Made,30.0,,,,,,K. Irving,202681.0,5.0,,,,,,,,,
569,PT03M33.00S,2022-12-05T01:03:26.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201143,,,1610612751,84,90,2022-12-05T01:03:31Z,5620000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Durant 1 FT),"[201143, 201142]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,,1193.0,2.0,0.0,Durant,201142.0,,,,,,,,,,,,
571,PT03M33.00S,2022-12-05T01:03:44.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],201142,,,1610612751,85,90,2022-12-05T01:03:44Z,5640000,False,,,0,,K. Durant Free Throw 1 of 1 (31 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
572,PT03M23.00S,2022-12-05T01:04:01.0Z,4,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612738,85,90,2022-12-05T01:04:11Z,5650000,False,,,0,,R. O'Neale shooting personal FOUL (4 PF) (Brown 2 FT),"[1626220, 1627759]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,4.0,1.0,Brown,1627759.0,,,,,,,,,,,,
574,PT03M23.00S,2022-12-05T01:04:29.5Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,85,91,2022-12-05T01:04:29Z,5670000,False,,,0,,J. Brown Free Throw 1 of 2 (31 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
575,PT03M23.00S,2022-12-05T01:04:38.3Z,4,REGULAR,substitution,out,[],1629651,,,1610612738,85,91,2022-12-05T01:04:45Z,5680000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M23.00S,2022-12-05T01:04:38.3Z,4,REGULAR,substitution,in,[],203552,,,1610612738,85,91,2022-12-05T01:04:45Z,5690000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M23.00S,2022-12-05T01:05:02.7Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,85,92,2022-12-05T01:05:02Z,5700000,False,,,0,,J. Brown Free Throw 2 of 2 (32 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
578,PT03M01.00S,2022-12-05T01:05:25.1Z,4,REGULAR,turnover,lost ball,[],201142,,,1610612751,85,92,2022-12-05T01:05:33Z,5710000,False,,,0,,K. Durant lost ball TURNOVER (7 TO),"[201142, 1627759]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,7.0,Brown,1627759.0
579,PT03M01.00S,2022-12-05T01:05:25.1Z,4,REGULAR,steal,,[],1627759,,,1610612738,85,92,2022-12-05T01:05:27Z,5720000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
580,PT02M57.00S,2022-12-05T01:05:32.6Z,4,REGULAR,foul,personal,[],203925,,,1610612738,85,92,2022-12-05T01:05:45Z,5730000,False,,,0,,J. Harris personal FOUL (5 PF),"[203925, 1627759]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Right,,,,1627534.0,5.0,0.0,Brown,1627759.0,,,,,,,,,,,,
582,PT02M57.00S,2022-12-05T01:05:50.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,85,92,2022-12-05T01:05:50Z,5750000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT02M57.00S,2022-12-05T01:05:52.3Z,4,REGULAR,substitution,out,[],203552,,,1610612738,85,92,2022-12-05T01:08:21Z,5760000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT02M57.00S,2022-12-05T01:05:52.3Z,4,REGULAR,substitution,in,[],1629651,,,1610612738,85,92,2022-12-05T01:08:21Z,5770000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M46.00S,2022-12-05T01:10:30.0Z,4,REGULAR,foul,personal,['3freethrow'],1626220,,,1610612738,85,92,2022-12-05T01:10:39Z,5780000,False,,,0,,R. O'Neale shooting personal FOUL (5 PF) (Brown 3 FT),"[1626220, 1627759]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,1193.0,5.0,1.0,Brown,1627759.0,,,,,,,,,,,,
589,PT02M46.00S,2022-12-05T01:11:02.1Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],1627759,,,1610612738,85,93,2022-12-05T01:11:34Z,5800000,False,,,0,,J. Brown Free Throw 1 of 3 (33 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
