actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
408,PT07M54.00S,2023-01-16T00:30:21.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202681,74.58935611038108,87.5,1610612751,58,55,2023-01-16T00:30:25Z,3900000,False,188.0,186.0,1,right,MISS K. Irving 26' running pullup 3PT,[202681],1610612751.0,BKN,,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,
409,PT07M52.00S,2023-01-16T00:30:24.1Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612751,58,55,2023-01-16T00:30:24Z,3910000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:5),[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,408.0,7.0,5.0,2.0,,,,,,,,,,,,,
410,PT07M50.00S,2023-01-16T00:30:25.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203925,71.96123521681997,17.647058823529413,1610612751,58,55,2023-01-16T00:33:27Z,3920000,False,-162.0,211.0,1,right,MISS J. Harris 26' pullup 3PT,[203925],1610612751.0,BKN,,pullup,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,
411,PT07M47.00S,2023-01-16T00:30:28.4Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,58,55,2023-01-16T00:30:29Z,3930000,False,,,0,,J. Giddey REBOUND (Off:2 Def:5),[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,410.0,7.0,5.0,2.0,,,,,,,,,,,,,
412,PT07M37.00S,2023-01-16T00:30:38.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,17.0335085413929,42.40196078431372,1610612760,58,55,2023-01-16T00:30:43Z,3940000,False,38.0,108.0,1,left,MISS J. Giddey 11' driving floating Shot,[1630581],1610612760.0,OKC,,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,11.41,Missed,,,,,,,,,,,,,,,,,
413,PT07M35.00S,2023-01-16T00:30:40.9Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,58,55,2023-01-16T00:30:43Z,3950000,False,,,0,,N. Claxton REBOUND (Off:3 Def:7),[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,412.0,10.0,7.0,3.0,,,,,,,,,,,,,
414,PT07M35.00S,2023-01-16T00:31:34.2Z,3,REGULAR,violation,jumpball,[],1630581,,,1610612751,58,55,2023-01-16T00:32:37Z,3960000,False,,,0,,J. Giddey jumpball VIOLATION,[1630581],1610612760.0,OKC,203593.0,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M25.00S,2023-01-16T00:31:49.8Z,3,REGULAR,3pt,Jump Shot,[],203925,75.77201051248358,9.068627450980392,1610612751,61,55,2023-01-16T00:31:53Z,3970000,False,-205.0,175.0,1,right,J. Harris 26' 3PT  (8 PTS) (R. O'Neale 6 AST),"[203925, 1626220]",1610612751.0,BKN,,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,26.94,Made,,,,,,,8.0,R. O'Neale,1626220.0,6.0,,,,,,,
417,PT07M12.00S,2023-01-16T00:32:03.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.258212877792378,57.35294117647059,1610612760,61,57,2023-01-16T00:32:06Z,3990000,False,-37.0,6.0,1,left,J. Giddey driving Layup (14 PTS),[1630581],1610612760.0,OKC,,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,14.0,,,,,,,,,,
418,PT06M58.00S,2023-01-16T00:32:16.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.77463863337714,48.529411764705884,1610612751,63,57,2023-01-16T00:32:19Z,4000000,False,-7.0,6.0,1,right,N. Claxton cutting Layup (12 PTS) (K. Irving 3 AST),"[1629651, 202681]",1610612751.0,BKN,,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,12.0,K. Irving,202681.0,3.0,,,,,,,
420,PT06M47.00S,2023-01-16T00:32:28.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.652431011826544,41.42156862745098,1610612760,63,59,2023-01-16T00:32:32Z,4020000,False,43.0,10.0,1,left,J. Giddey driving Layup (16 PTS),[1630581],1610612760.0,OKC,,driving,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,4.41,Made,,,,,,,16.0,,,,,,,,,,
421,PT06M47.00S,2023-01-16T00:32:30.6Z,3,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612760,63,59,2023-01-16T00:32:37Z,4030000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Giddey 1 FT),"[1626220, 1630581]",1610612751.0,BKN,2003.0,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,0.0,Giddey,1630581.0,,,
423,PT06M47.00S,2023-01-16T00:32:43.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,63,59,2023-01-16T00:32:43Z,4050000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M47.00S,2023-01-16T00:32:45.9Z,3,REGULAR,substitution,out,[],1626220,,,1610612760,63,59,2023-01-16T00:35:08Z,4060000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M47.00S,2023-01-16T00:32:45.9Z,3,REGULAR,substitution,out,[],1629651,,,1610612760,63,59,2023-01-16T00:35:08Z,4070000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M47.00S,2023-01-16T00:32:45.9Z,3,REGULAR,substitution,out,[],1631119,,,1610612760,63,59,2023-01-16T00:35:08Z,4080000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M47.00S,2023-01-16T00:32:45.9Z,3,REGULAR,substitution,in,[],203933,,,1610612760,63,59,2023-01-16T00:35:08Z,4090000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M47.00S,2023-01-16T00:32:45.9Z,3,REGULAR,substitution,in,[],1630549,,,1610612760,63,59,2023-01-16T00:35:08Z,4100000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M47.00S,2023-01-16T00:32:45.9Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,63,59,2023-01-16T00:35:08Z,4110000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M47.00S,2023-01-16T00:35:38.3Z,3,REGULAR,freethrow,1 of 1,[],1630581,,,1610612760,63,60,2023-01-16T00:35:38Z,4120000,False,,,0,,J. Giddey Free Throw 1 of 1 (17 PTS),[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,
431,PT06M36.00S,2023-01-16T00:35:52.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.32917214191852,44.6078431372549,1610612751,65,60,2023-01-16T00:35:55Z,4130000,False,-27.0,20.0,1,right,K. Irving driving Layup (9 PTS),[202681],1610612751.0,BKN,,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,,,9.0,,,,,,,,,,
432,PT06M26.00S,2023-01-16T00:36:03.3Z,3,REGULAR,foul,personal,['2freethrow'],203925,,,1610612760,65,60,2023-01-16T00:36:16Z,4140000,False,,,0,,J. Harris shooting personal FOUL (1 PF) (Dort 2 FT),"[203925, 1629652]",1610612751.0,BKN,1628171.0,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,0.0,Dort,1629652.0,,,
434,PT06M26.00S,2023-01-16T00:36:28.5Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,65,61,2023-01-16T00:36:28Z,4160000,False,,,0,,L. Dort Free Throw 1 of 2 (13 PTS),[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,
435,PT06M26.00S,2023-01-16T00:36:34.2Z,3,REGULAR,substitution,out,[],203925,,,1610612760,65,61,2023-01-16T00:36:38Z,4170000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M26.00S,2023-01-16T00:36:34.2Z,3,REGULAR,substitution,in,[],203552,,,1610612760,65,61,2023-01-16T00:36:38Z,4180000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M26.00S,2023-01-16T00:36:52.5Z,3,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,65,62,2023-01-16T00:36:52Z,4190000,False,,,0,,L. Dort Free Throw 2 of 2 (14 PTS),[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,
438,PT06M13.00S,2023-01-16T00:37:07.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,87.59855453350855,36.27450980392157,1610612751,67,62,2023-01-16T00:37:11Z,4200000,False,-69.0,64.0,1,right,K. Irving 9' pullup bank Jump Shot (11 PTS),[202681],1610612751.0,BKN,,pullup bank,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,9.39,Made,,,,,,,11.0,,,,,,,,,,
439,PT05M54.00S,2023-01-16T00:37:26.1Z,3,REGULAR,3pt,Jump Shot,[],1631114,28.597240473061763,77.94117647058823,1610612760,67,62,2023-01-16T00:37:30Z,4210000,False,-140.0,216.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,
440,PT05M51.00S,2023-01-16T00:37:29.1Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,67,62,2023-01-16T00:37:30Z,4220000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,439.0,1.0,1.0,0.0,,,,,,,,,,,,,
441,PT05M47.00S,2023-01-16T00:37:33.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629139,93.51182654402102,49.50980392156863,1610612751,69,62,2023-01-16T00:38:06Z,4230000,False,-2.0,8.0,1,right,Y. Watanabe running DUNK (4 PTS) (K. Irving 4 AST),"[1629139, 202681]",1610612751.0,BKN,,running,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,4.0,K. Irving,202681.0,4.0,,,,,,,
443,PT05M31.00S,2023-01-16T00:37:49.1Z,3,REGULAR,2pt,Jump Shot,[],1628983,20.45006570302234,25.245098039215684,1610612760,69,62,2023-01-16T00:37:52Z,4250000,False,124.0,140.0,1,left,MISS S. Gilgeous-Alexander 18' pullup Shot,[1628983],1610612760.0,OKC,,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,18.67,Missed,,,,,,,,,,,,,,,,,
444,PT05M28.00S,2023-01-16T00:37:52.1Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,69,62,2023-01-16T00:37:52Z,4260000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:2),[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,,,443.0,2.0,2.0,0.0,,,,,,,,,,,,,
445,PT05M14.00S,2023-01-16T00:38:08.5Z,3,REGULAR,turnover,out-of-bounds,[],202681,,,1610612751,69,62,2023-01-16T00:38:14Z,4270000,False,,,0,,K. Irving bad pass out-of-bounds TURNOVER (3 TO),[202681],1610612751.0,BKN,203593.0,bad pass,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,3.0,,
446,PT04M56.00S,2023-01-16T00:38:32.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,32.933639947437584,58.57843137254902,1610612760,69,62,2023-01-16T00:38:39Z,4280000,False,-43.0,257.0,1,left,MISS J. Williams 26' 3PT,[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,
447,PT04M53.00S,2023-01-16T00:38:35.4Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,69,62,2023-01-16T00:44:56Z,4290000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,446.0,3.0,2.0,1.0,,,,,,,,,,,,,
449,PT04M49.00S,2023-01-16T00:38:58.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628983,5.206964520367937,48.529411764705884,1610612760,69,64,2023-01-16T00:39:03Z,4310000,False,7.0,-4.0,1,left,S. Gilgeous-Alexander cutting Layup (15 PTS) (J. Williams 1 AST),"[1628983, 1631114]",1610612760.0,OKC,,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,15.0,J. Williams,1631114.0,1.0,,,,,,,
451,PT04M23.00S,2023-01-16T00:39:24.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,69,64,2023-01-16T00:39:37Z,4330000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,2003.0,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
452,PT04M12.00S,2023-01-16T00:39:47.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,19.136005256241788,63.970588235294116,1610612760,69,66,2023-01-16T00:39:50Z,4340000,False,-70.0,127.0,1,left,S. Gilgeous-Alexander 14' step back Jump Shot (17 PTS),[1628983],1610612760.0,OKC,,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,14.53,Made,,,,,,,17.0,,,,,,,,,,
453,PT03M55.00S,2023-01-16T00:40:04.7Z,3,REGULAR,3pt,Jump Shot,[],203933,94.1688567674113,4.901960784313726,1610612751,72,66,2023-01-16T00:40:53Z,4350000,False,-225.0,2.0,1,right,T. Warren 3PT  (8 PTS) (Y. Watanabe 2 AST),"[203933, 1629139]",1610612751.0,BKN,,,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,,,8.0,Y. Watanabe,1629139.0,2.0,,,,,,,
455,PT03M55.00S,2023-01-16T00:40:08.2Z,3,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612751,72,66,2023-01-16T00:43:15Z,4370000,False,,,0,,J. Giddey flagrant-type-1 personal FOUL (1 PF) (Warren 1 FT),"[1630581, 203933]",1610612760.0,OKC,2003.0,flagrant-type-1,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1.0,0.0,Warren,203933.0,,,
459,PT03M55.00S,2023-01-16T00:40:18.8Z,3,REGULAR,substitution,out,[],1630581,,,1610612751,72,66,2023-01-16T00:43:10Z,4385000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M55.00S,2023-01-16T00:40:18.8Z,3,REGULAR,substitution,in,[],1630544,,,1610612751,72,66,2023-01-16T00:43:10Z,4387500,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M55.00S,2023-01-16T00:42:59.5Z,3,REGULAR,freethrow,1 of 1,[],203933,,,1610612751,73,66,2023-01-16T00:43:19Z,4400000,False,,,0,,T. Warren flagrant Free Throw 1 of 1 (9 PTS),[203933],1610612751.0,BKN,,flagrant,,,Warren,T. Warren,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,
461,PT03M39.00S,2023-01-16T00:43:28.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,88.51839684625493,56.127450980392155,1610612751,75,66,2023-01-16T00:43:33Z,4410000,False,31.0,55.0,1,right,K. Irving 6' turnaround Jump Shot (13 PTS),[202681],1610612751.0,BKN,,turnaround,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,6.33,Made,,,,,,,13.0,,,,,,,,,,
462,PT03M24.00S,2023-01-16T00:43:44.7Z,3,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,75,66,2023-01-16T00:43:49Z,4420000,False,,,0,,L. Dort bad pass out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,203593.0,bad pass,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,1.0,,
463,PT03M24.00S,2023-01-16T00:43:46.9Z,3,REGULAR,substitution,out,[],1631114,,,1610612751,75,66,2023-01-16T00:43:50Z,4430000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M24.00S,2023-01-16T00:43:46.9Z,3,REGULAR,substitution,in,[],1630322,,,1610612751,75,66,2023-01-16T00:43:50Z,4440000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M04.00S,2023-01-16T00:44:16.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203552,67.23061760840999,32.1078431372549,1610612751,75,66,2023-01-16T00:44:20Z,4450000,False,-89.0,256.0,1,right,MISS S. Curry 27' 3PT,[203552],1610612751.0,BKN,,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,
466,PT03M01.00S,2023-01-16T00:44:19.5Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,75,66,2023-01-16T00:44:20Z,4460000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,465.0,4.0,3.0,1.0,,,,,,,,,,,,,
467,PT02M58.00S,2023-01-16T00:44:48.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,75,66,2023-01-16T00:44:48Z,4470000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M58.00S,2023-01-16T00:44:53.6Z,3,REGULAR,substitution,out,[],1630549,,,1610612760,75,66,2023-01-16T00:47:05Z,4480000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M58.00S,2023-01-16T00:44:53.6Z,3,REGULAR,substitution,in,[],1629651,,,1610612760,75,66,2023-01-16T00:47:05Z,4490000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M53.00S,2023-01-16T00:47:43.9Z,3,REGULAR,jumpball,recovered,[],1630322,,,1610612760,75,66,2023-01-16T00:47:43Z,4500000,False,,,0,,Jump Ball S. Gilgeous-Alexander vs. K. Irving: Tip to L. Waters III,"[1630322, 1628983, 202681]",1610612760.0,OKC,,heldball,L. Waters III,1630322.0,Waters III,L. Waters III,Gilgeous-Alexander,1628983.0,Irving,202681.0,,,,,,,,,,,,,,,,,,,,,
473,PT02M51.00S,2023-01-16T00:47:48.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203933,,,1610612760,75,66,2023-01-16T00:48:00Z,4530000,False,,,0,,T. Warren shooting personal FOUL (2 PF) (Dort 2 FT),"[203933, 1629652]",1610612751.0,BKN,203593.0,shooting,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,0.0,Dort,1629652.0,,,
475,PT02M51.00S,2023-01-16T00:48:16.5Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,75,67,2023-01-16T00:48:16Z,4550000,False,,,0,,L. Dort Free Throw 1 of 2 (15 PTS),[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,
476,PT02M51.00S,2023-01-16T00:48:34.2Z,3,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,75,68,2023-01-16T00:48:34Z,4560000,False,,,0,,L. Dort Free Throw 2 of 2 (16 PTS),[1629652],1610612760.0,OKC,,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,
477,PT02M34.00S,2023-01-16T00:48:58.8Z,3,REGULAR,3pt,Jump Shot,[],203552,74.06373193166885,83.82352941176471,1610612751,78,68,2023-01-16T00:49:03Z,4570000,False,169.0,191.0,1,right,S. Curry 25' 3PT  (13 PTS) (T. Warren 1 AST),"[203552, 203933]",1610612751.0,BKN,,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.53,Made,,,,,,,13.0,T. Warren,203933.0,1.0,,,,,,,
480,PT02M20.00S,2023-01-16T00:49:11.8Z,3,REGULAR,3pt,Jump Shot,[],1628983,22.552562417871222,87.00980392156863,1610612760,78,68,2023-01-16T00:49:17Z,4600000,False,-185.0,159.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,
481,PT02M19.00S,2023-01-16T00:49:12.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,78,68,2023-01-16T00:49:17Z,4610000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,Above the Break 3,24+ Left Center,,,480.0,,,,,,,,,,,,,,,,
482,PT02M19.00S,2023-01-16T00:49:17.9Z,3,REGULAR,foul,personal,[],1629026,,,1610612751,78,68,2023-01-16T00:49:23Z,4620000,False,,,0,,K. Williams loose ball personal FOUL (1 PF),"[1629026, 1629651]",1610612760.0,OKC,2003.0,loose ball,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,0.0,Claxton,1629651.0,,,
484,PT02M19.00S,2023-01-16T00:49:24.1Z,3,REGULAR,substitution,out,[],1629139,,,1610612751,78,68,2023-01-16T00:49:26Z,4640000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M19.00S,2023-01-16T00:49:24.1Z,3,REGULAR,substitution,in,[],203925,,,1610612751,78,68,2023-01-16T00:49:26Z,4650000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M06.00S,2023-01-16T00:49:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,92.85479632063075,54.166666666666664,1610612751,78,68,2023-01-16T00:50:25Z,4660000,False,21.0,15.0,1,right,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,
487,PT02M05.00S,2023-01-16T00:49:45.2Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,78,68,2023-01-16T00:49:46Z,4670000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,486.0,5.0,4.0,1.0,,,,,,,,,,,,,
488,PT01M56.00S,2023-01-16T00:49:56.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202681,,,1610612760,78,68,2023-01-16T00:50:02Z,4680000,False,,,0,,K. Irving personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[202681, 1628983]",1610612751.0,BKN,1628171.0,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,
490,PT01M56.00S,2023-01-16T00:50:21.5Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,78,69,2023-01-16T00:50:21Z,4700000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (18 PTS),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,
491,PT01M56.00S,2023-01-16T00:50:35.7Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,78,70,2023-01-16T00:50:35Z,4710000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (19 PTS),[1628983],1610612760.0,OKC,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,
492,PT01M35.00S,2023-01-16T00:50:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,91.5407358738502,53.92156862745098,1610612751,78,70,2023-01-16T00:51:00Z,4720000,False,20.0,27.0,1,right,MISS K. Irving cutting Layup,[202681],1610612751.0,BKN,,cutting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,
493,PT01M33.00S,2023-01-16T00:50:59.9Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,78,70,2023-01-16T00:52:05Z,4730000,False,,,0,,K. Williams REBOUND (Off:0 Def:3),[1629026],1610612760.0,OKC,,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,492.0,3.0,3.0,0.0,,,,,,,,,,,,,
