actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
266,PT06M50.00S,2022-11-01T00:25:29.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,48,28,2022-11-01T00:25:38Z,2590000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,265.0,,,,,,,,,,,,,,,,,
268,PT06M34.00S,2022-11-01T00:25:56.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,18.74178712220762,57.35294117647059,1610612754,48,28,2022-11-01T00:26:04Z,2610000,-37.0,124.0,1,left,MISS T. Haliburton 12' driving floating Shot - blocked,"[1630169, 202681]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,12.91,Missed,,,,,,,,,,,,,,,,,Irving,202681.0
269,PT06M34.00S,2022-11-01T00:25:56.7Z,2,REGULAR,block,,[],202681,,,1610612754,48,28,2022-11-01T00:25:59Z,2620000,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
270,PT06M30.00S,2022-11-01T00:26:00.7Z,2,REGULAR,rebound,offensive,[],1630169,,,1610612754,48,28,2022-11-01T00:26:04Z,2630000,,,0,,T. Haliburton REBOUND (Off:1 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,268.0,5.0,4.0,1.0,,,,,,,,,,,,,,
271,PT06M29.00S,2022-11-01T00:26:01.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,29.25427069645204,23.284313725490197,1610612754,48,31,2022-11-01T00:26:06Z,2640000,134.0,222.0,1,left,T. Haliburton 25' 3PT step back (9 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,25.95,Made,,,,,,,,9.0,,,,,,,,,,
272,PT06M24.00S,2022-11-01T00:26:13.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,48,31,2022-11-01T00:26:13Z,2650000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M24.00S,2022-11-01T00:26:14.5Z,2,REGULAR,substitution,out,[],1626220,,,1610612751,48,31,2022-11-01T00:28:50Z,2660000,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M24.00S,2022-11-01T00:26:14.5Z,2,REGULAR,substitution,out,[],201988,,,1610612751,48,31,2022-11-01T00:28:50Z,2670000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M24.00S,2022-11-01T00:26:14.5Z,2,REGULAR,substitution,in,[],202693,,,1610612751,48,31,2022-11-01T00:28:50Z,2680000,,,0,,SUB in: M. Morris,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M24.00S,2022-11-01T00:26:14.5Z,2,REGULAR,substitution,in,[],201142,,,1610612751,48,31,2022-11-01T00:28:50Z,2690000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M09.00S,2022-11-01T00:29:27.3Z,2,REGULAR,2pt,Jump Shot,[],201142,92.59198423127464,27.696078431372552,1610612751,48,31,2022-11-01T00:29:31Z,2700000,-112.0,17.0,1,right,MISS K. Durant 11' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,11.28,Missed,,,,,,,,,,,,,,,,,,
278,PT06M05.00S,2022-11-01T00:29:31.3Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,48,31,2022-11-01T00:29:31Z,2710000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Left,,,277.0,2.0,2.0,0.0,,,,,,,,,,,,,,
279,PT05M57.00S,2022-11-01T00:29:39.9Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612754,48,31,2022-11-01T00:29:44Z,2720000,,,0,,T. Haliburton bad pass TURNOVER (4 TO),"[1630169, 202681]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,4.0,Irving,202681.0,,,,,,,,,,,
280,PT05M57.00S,2022-11-01T00:29:39.9Z,2,REGULAR,steal,,[],202681,,,1610612751,48,31,2022-11-01T00:29:41Z,2730000,,,0,,K. Irving STEAL (2 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
281,PT05M53.00S,2022-11-01T00:29:43.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202681,93.24901445466492,48.28431372549019,1610612751,50,31,2022-11-01T00:29:51Z,2740000,-9.0,11.0,1,right,K. Irving running Layup (15 PTS) (K. Durant 2 AST),"[202681, 201142]",1610612751.0,BKN,running,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,15.0,K. Durant,201142.0,2.0,,,,,,,
283,PT05M37.00S,2022-11-01T00:29:59.2Z,2,REGULAR,3pt,Jump Shot,[],1630169,31.882391590013142,77.20588235294117,1610612754,50,31,2022-11-01T00:30:02Z,2760000,-136.0,247.0,1,left,MISS T. Haliburton 28' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,28.21,Missed,,,,,,,,,,,,,,,,,,
284,PT05M35.00S,2022-11-01T00:30:01.2Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,50,31,2022-11-01T00:30:02Z,2770000,,,0,,K. Irving REBOUND (Off:0 Def:4),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,283.0,4.0,4.0,0.0,,,,,,,,,,,,,,
285,PT05M22.00S,2022-11-01T00:30:14.7Z,2,REGULAR,3pt,Jump Shot,[],1629139,93.77463863337714,3.9215686274509802,1610612751,53,31,2022-11-01T00:30:19Z,2780000,-230.0,6.0,1,right,Y. Watanabe 3PT  (5 PTS) (M. Morris 1 AST),"[1629139, 202693]",1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,,,,5.0,M. Morris,202693.0,1.0,,,,,,,
287,PT05M08.00S,2022-11-01T00:30:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,11.383048620236531,56.127450980392155,1610612754,53,31,2022-11-01T00:30:33Z,2800000,-31.0,55.0,1,left,MISS I. Jackson 6' cutting Layup - blocked,"[1630543, 1630549]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,Sharpe,1630549.0
288,PT05M08.00S,2022-11-01T00:30:28.6Z,2,REGULAR,block,,[],1630549,,,1610612754,53,31,2022-11-01T00:30:30Z,2810000,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT05M05.00S,2022-11-01T00:30:31.6Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,53,31,2022-11-01T00:30:33Z,2820000,,,0,,I. Jackson REBOUND (Off:3 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,287.0,4.0,1.0,3.0,,,,,,,,,,,,,,
290,PT05M04.00S,2022-11-01T00:30:32.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630543,6.389618922470433,49.26470588235294,1610612754,53,33,2022-11-01T00:30:35Z,2830000,4.0,8.0,1,left,I. Jackson turnaround Hook (6 PTS),[1630543],1610612754.0,IND,turnaround,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,6.0,,,,,,,,,,
291,PT04M45.00S,2022-11-01T00:30:51.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629139,92.9862023653088,46.07843137254902,1610612751,53,33,2022-11-01T00:30:55Z,2840000,-20.0,13.0,1,right,MISS Y. Watanabe driving finger roll Layup,[1629139],1610612751.0,BKN,driving finger roll,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
292,PT04M44.00S,2022-11-01T00:30:52.6Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,53,33,2022-11-01T00:30:55Z,2850000,,,0,,T. Haliburton REBOUND (Off:1 Def:5),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,291.0,6.0,5.0,1.0,,,,,,,,,,,,,,
293,PT04M40.00S,2022-11-01T00:30:56.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630537,3.4986859395532193,95.58823529411765,1610612754,53,36,2022-11-01T00:31:04Z,2860000,-228.0,-20.0,1,left,C. Duarte 3PT running (5 PTS) (B. Hield 3 AST),"[1630537, 1627741]",1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,Left Corner 3,24+ Left,22.87,Made,,,,,,,,5.0,B. Hield,1627741.0,3.0,,,,,,,
295,PT04M23.00S,2022-11-01T00:31:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,94.03745072273325,51.470588235294116,1610612751,55,36,2022-11-01T00:39:22Z,2880000,7.0,4.0,1,right,D. Sharpe cutting Layup (2 PTS) (K. Durant 3 AST),"[1630549, 201142]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,,2.0,K. Durant,201142.0,3.0,,,,,,,
297,PT04M01.00S,2022-11-01T00:31:35.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630537,7.440867279894875,48.77450980392157,1610612754,55,38,2022-11-01T00:31:38Z,2900000,6.0,17.0,1,left,C. Duarte driving DUNK (7 PTS) (I. Jackson 1 AST),"[1630537, 1630543]",1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,7.0,I. Jackson,1630543.0,1.0,,,,,,,
299,PT03M39.00S,2022-11-01T00:31:57.1Z,2,REGULAR,3pt,Jump Shot,[],202693,74.19513797634691,84.80392156862744,1610612751,55,38,2022-11-01T00:32:03Z,2920000,174.0,190.0,1,right,MISS M. Morris 25' 3PT,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
300,PT03M36.00S,2022-11-01T00:32:00.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,55,38,2022-11-01T00:32:03Z,2930000,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,299.0,1.0,1.0,0.0,,,,,,,,,,,,,,
301,PT03M29.00S,2022-11-01T00:32:07.6Z,2,REGULAR,3pt,Jump Shot,[],1630537,2.447437582128778,95.34313725490196,1610612754,55,41,2022-11-01T00:32:12Z,2940000,-227.0,-29.0,1,left,C. Duarte 3PT  (10 PTS) (B. Hield 4 AST),"[1630537, 1627741]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Left Corner 3,24+ Left,22.86,Made,,,,,,,,10.0,B. Hield,1627741.0,4.0,,,,,,,
303,PT03M19.00S,2022-11-01T00:32:19.5Z,2,REGULAR,foul,personal,[],1630537,,,1610612751,55,41,2022-11-01T00:32:42Z,2960000,,,0,,C. Duarte personal FOUL (1 PF),"[1630537, 202681]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Irving,202681.0,,
305,PT03M19.00S,2022-11-01T00:32:25.4Z,2,REGULAR,substitution,out,[],202681,,,1610612751,55,41,2022-11-01T00:32:34Z,2980000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M19.00S,2022-11-01T00:32:25.4Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,55,41,2022-11-01T00:32:34Z,2990000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M19.00S,2022-11-01T00:32:25.4Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,55,41,2022-11-01T00:32:34Z,3000000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M19.00S,2022-11-01T00:32:25.4Z,2,REGULAR,substitution,in,[],1628410,,,1610612751,55,41,2022-11-01T00:32:34Z,3010000,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M16.00S,2022-11-01T00:32:57.8Z,2,REGULAR,foul,personal,[],1627741,,,1610612751,55,41,2022-11-01T00:33:08Z,3020000,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 201142]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,101284.0,2.0,0.0,Durant,201142.0,,
311,PT03M16.00S,2022-11-01T00:33:08.3Z,2,REGULAR,foul,technical,['1freethrow'],201142,,,1610612751,55,41,2022-11-01T00:33:16Z,3040000,,,0,,K. Durant technical FOUL (1 Tech),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,101284.0,0.0,1.0,,,,
312,PT03M16.00S,2022-11-01T00:33:20.8Z,2,REGULAR,freethrow,1 of 1,[],1627741,,,1610612751,55,42,2022-11-01T00:33:20Z,3050000,,,0,,B. Hield technical Free Throw 1 of 1 (7 PTS),[1627741],1610612754.0,IND,technical,,,Hield,B. Hield,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
313,PT03M09.00S,2022-11-01T00:33:54.5Z,2,REGULAR,2pt,Jump Shot,[],201142,90.48948751642575,31.127450980392158,1610612751,57,42,2022-11-01T00:33:59Z,3060000,-94.0,37.0,1,right,K. Durant 10' turnaround fadeaway Jump Shot (15 PTS),[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,10.14,Made,,,,,,,,15.0,,,,,,,,,,
314,PT02M58.00S,2022-11-01T00:34:07.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627741,6.389618922470433,47.549019607843135,1610612754,57,44,2022-11-01T00:34:24Z,3070000,12.0,8.0,1,left,B. Hield driving Layup (9 PTS) (T. Haliburton 2 AST),"[1627741, 1630169]",1610612754.0,IND,driving,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,,,,9.0,T. Haliburton,1630169.0,2.0,,,,,,,
315,PT02M58.00S,2022-11-01T00:34:13.7Z,2,REGULAR,violation,defensive goaltending,[],202693,,,1610612754,57,44,2022-11-01T00:34:24Z,3080000,,,0,,M. Morris defensive goaltending VIOLATION,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,
316,PT02M45.00S,2022-11-01T00:34:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.23324572930355,38.23529411764706,1610612751,57,44,2022-11-01T00:42:58Z,3090000,-59.0,86.0,1,right,MISS K. Durant 10' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,10.44,Missed,,,,,,,,,,,,,,,,,,
317,PT02M42.00S,2022-11-01T00:34:34.8Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,57,44,2022-11-01T00:34:44Z,3100000,,,0,,I. Jackson REBOUND (Off:3 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,316.0,5.0,2.0,3.0,,,,,,,,,,,,,,
318,PT02M38.00S,2022-11-01T00:34:40.2Z,2,REGULAR,turnover,out-of-bounds,[],1630537,,,1610612754,57,44,2022-11-01T00:34:48Z,3110000,,,0,,C. Duarte step out-of-bounds TURNOVER (1 TO),[1630537],1610612754.0,IND,step,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Left,,,,,,,1.0,,,,,,,202049.0,,,,,,
359,PT02M18.00S,2022-11-01T00:34:56.5Z,2,REGULAR,turnover,lost ball,[],1629651,,,1610612751,57,44,2022-11-01T00:45:30Z,3115000,,,0,,N. Claxton lost ball TURNOVER (2 TO),"[1629651, 1630188]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Smith,1630188.0,,,,,,,,,,,
360,PT02M18.00S,2022-11-01T00:34:56.5Z,2,REGULAR,steal,,[],1630188,,,1610612754,57,44,2022-11-01T00:45:30Z,3117500,,,0,,J. Smith STEAL (1 STL),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
321,PT02M11.00S,2022-11-01T00:35:22.3Z,2,REGULAR,foul,offensive,[],1630188,,,1610612754,57,44,2022-11-01T00:35:30Z,3140000,,,0,,J. Smith offensive FOUL (3 PF),"[1630188, 201142]",1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,101284.0,3.0,0.0,Durant,201142.0,,
323,PT02M11.00S,2022-11-01T00:35:22.3Z,2,REGULAR,turnover,offensive foul,[],1630188,,,1610612754,57,44,2022-11-01T00:35:22Z,3160000,,,0,,J. Smith offensive foul TURNOVER (2 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,101284.0,,,,,,
324,PT02M11.00S,2022-11-01T00:35:32.3Z,2,REGULAR,substitution,out,[],1629139,,,1610612751,57,44,2022-11-01T00:35:40Z,3170000,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M11.00S,2022-11-01T00:35:32.3Z,2,REGULAR,substitution,out,[],1630188,,,1610612751,57,44,2022-11-01T00:35:40Z,3180000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M11.00S,2022-11-01T00:35:32.3Z,2,REGULAR,substitution,in,[],202681,,,1610612751,57,44,2022-11-01T00:35:40Z,3190000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M11.00S,2022-11-01T00:35:32.3Z,2,REGULAR,substitution,in,[],201949,,,1610612751,57,44,2022-11-01T00:35:40Z,3200000,,,0,,SUB in: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M53.00S,2022-11-01T00:36:05.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,94.03745072273325,49.26470588235294,1610612751,59,44,2022-11-01T00:46:40Z,3210000,-4.0,4.0,1,right,N. Claxton DUNK (12 PTS) (E. Sumner 1 AST),"[1629651, 1628410]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,,12.0,E. Sumner,1628410.0,1.0,,,,,,,
330,PT01M40.00S,2022-11-01T00:36:18.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.178055190538765,52.94117647058824,1610612754,59,46,2022-11-01T00:36:23Z,3230000,-15.0,15.0,1,left,B. Hield driving finger roll Layup (11 PTS),[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,11.0,,,,,,,,,,
331,PT01M32.00S,2022-11-01T00:36:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628410,93.24901445466492,53.431372549019606,1610612751,61,46,2022-11-01T00:47:13Z,3240000,17.0,11.0,1,right,E. Sumner driving Layup (6 PTS),[1628410],1610612751.0,BKN,driving,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,2.04,Made,,,,,,,,6.0,,,,,,,,,,
333,PT01M07.00S,2022-11-01T00:37:07.3Z,2,REGULAR,turnover,bad pass,[],1627741,,,1610612754,61,46,2022-11-01T00:37:12Z,3260000,,,0,,B. Hield bad pass TURNOVER (3 TO),"[1627741, 202681]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,3.0,Irving,202681.0,,,,,,,,,,,
334,PT01M07.00S,2022-11-01T00:37:07.3Z,2,REGULAR,steal,,[],202681,,,1610612751,61,46,2022-11-01T00:37:09Z,3270000,,,0,,K. Irving STEAL (3 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
335,PT01M02.00S,2022-11-01T00:37:11.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628410,93.38042049934296,46.32352941176471,1610612751,61,46,2022-11-01T00:37:17Z,3280000,-18.0,10.0,1,right,MISS E. Sumner running Layup,[1628410],1610612751.0,BKN,running,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
337,PT00M59.50S,2022-11-01T00:37:13.6Z,2,REGULAR,rebound,defensive,[],201949,,,1610612754,61,46,2022-11-01T00:37:17Z,3300000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,335.0,2.0,2.0,0.0,,,,,,,,,,,,,,
338,PT00M55.50S,2022-11-01T00:37:18.4Z,2,REGULAR,3pt,Jump Shot,[],1630537,28.07161629434954,25.0,1610612754,61,49,2022-11-01T00:49:22Z,3310000,125.0,211.0,1,left,C. Duarte 24' 3PT pullup (13 PTS),[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Right Center,24.56,Made,,,,,,,,13.0,,,,,,,,,,
339,PT00M43.40S,2022-11-01T00:37:36.1Z,2,REGULAR,turnover,lost ball,[],201142,,,1610612751,61,49,2022-11-01T00:37:41Z,3320000,,,0,,K. Durant lost ball TURNOVER (1 TO),"[201142, 1630543]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Jackson,1630543.0,,,,,,,,,,,
340,PT00M43.40S,2022-11-01T00:37:36.1Z,2,REGULAR,steal,,[],1630543,,,1610612754,61,49,2022-11-01T00:37:38Z,3330000,,,0,,I. Jackson STEAL (1 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
341,PT00M40.30S,2022-11-01T00:37:39.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630543,6.258212877792378,47.794117647058826,1610612754,61,51,2022-11-01T00:49:44Z,3340000,11.0,6.0,1,left,I. Jackson running DUNK (8 PTS),[1630543],1610612754.0,IND,running,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,8.0,,,,,,,,,,
343,PT00M29.70S,2022-11-01T00:38:12.4Z,2,REGULAR,substitution,out,[],1628410,,,1610612751,61,51,2022-11-01T00:38:25Z,3360000,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M29.70S,2022-11-01T00:38:12.4Z,2,REGULAR,substitution,out,[],202693,,,1610612751,61,51,2022-11-01T00:38:25Z,3370000,,,0,,SUB out: M. Morris,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M29.70S,2022-11-01T00:38:12.4Z,2,REGULAR,substitution,out,[],1630543,,,1610612751,61,51,2022-11-01T00:38:25Z,3380000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M29.70S,2022-11-01T00:38:12.4Z,2,REGULAR,substitution,in,[],1626220,,,1610612751,61,51,2022-11-01T00:38:25Z,3390000,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M29.70S,2022-11-01T00:38:12.4Z,2,REGULAR,substitution,in,[],203925,,,1610612751,61,51,2022-11-01T00:38:25Z,3400000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M29.70S,2022-11-01T00:38:12.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612751,61,51,2022-11-01T00:38:25Z,3410000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M27.10S,2022-11-01T00:38:45.5Z,2,REGULAR,turnover,bad pass,[],1626220,,,1610612751,61,51,2022-11-01T00:38:48Z,3420000,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1630169]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Haliburton,1630169.0,,,,,,,,,,,
350,PT00M27.10S,2022-11-01T00:38:45.5Z,2,REGULAR,steal,,[],1630169,,,1610612754,61,51,2022-11-01T00:38:47Z,3430000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
351,PT00M11.60S,2022-11-01T00:39:01.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,17.559132720105126,95.58823529411765,1610612754,61,54,2022-11-01T00:39:04Z,3440000,-228.0,113.0,1,left,B. Hield 25' 3PT  (14 PTS) (C. Duarte 1 AST),"[1627741, 1630537]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,,,,14.0,C. Duarte,1630537.0,1.0,,,,,,,
