actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
469,PT05M31.00S,2022-10-20T01:08:54.9Z,3,REGULAR,foul,offensive,['inpenalty'],1627732,,,1610612751,59,79,2022-10-20T01:09:21Z,4480000,,,0,,B. Simmons offensive FOUL (5 PF),"[1627732, 1630529]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1628951.0,5.0,0.0,Jones,1630529.0
471,PT05M31.00S,2022-10-20T01:08:54.9Z,3,REGULAR,turnover,offensive foul,[],1627732,,,1610612751,59,79,2022-10-20T01:09:21Z,4500000,,,0,,B. Simmons offensive foul TURNOVER (3 TO),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Center,3.0,,,,,,,,,,,,,,,202027.0,,,,
472,PT05M31.00S,2022-10-20T01:09:18.7Z,3,REGULAR,substitution,out,[],1627732,,,1610612740,59,79,2022-10-20T01:09:24Z,4510000,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M31.00S,2022-10-20T01:09:18.7Z,3,REGULAR,substitution,in,[],202681,,,1610612740,59,79,2022-10-20T01:09:24Z,4520000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M11.00S,2022-10-20T01:09:46.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,18.478975032851512,45.09803921568628,1610612740,59,81,2022-10-20T01:10:07Z,4530000,25.0,121.0,1,left,B. Ingram 12' fadeaway Jump Shot (15 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,12.37,Made,,,,,,,15.0,,,,,,,,
475,PT05M11.00S,2022-10-20T01:09:50.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201142,,,1610612740,59,81,2022-10-20T01:10:02Z,4540000,,,0,,K. Durant shooting personal FOUL (2 PF) (Ingram 1 FT),"[201142, 1627742]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Ingram,1627742.0
477,PT05M11.00S,2022-10-20T01:10:15.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627742,,,1610612740,59,82,2022-10-20T01:10:15Z,4560000,,,0,,B. Ingram Free Throw 1 of 1 (16 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,,,16.0,,,,,,,,
478,PT04M59.00S,2022-10-20T01:10:29.9Z,3,REGULAR,3pt,Jump Shot,[],201988,93.77463863337714,4.411764705882353,1610612751,62,82,2022-10-20T01:10:36Z,4570000,-228.0,6.0,1,right,P. Mills 3PT  (8 PTS) (R. O'Neale 2 AST),"[201988, 1626220]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Left Corner 3,24+ Left,,,,22.8,Made,,,,,,,8.0,R. O'Neale,1626220.0,2.0,,,,,
480,PT04M45.00S,2022-10-20T01:10:44.4Z,3,REGULAR,2pt,Jump Shot,[],1627742,27.808804204993432,62.745098039215684,1610612740,62,84,2022-10-20T01:10:48Z,4590000,-64.0,209.0,1,left,B. Ingram 21' pullup Jump Shot (18 PTS) (J. Alvarado 1 AST),"[1627742, 1630631]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,21.84,Made,,,,,,,18.0,J. Alvarado,1630631.0,1.0,,,,,
482,PT04M31.00S,2022-10-20T01:10:58.3Z,3,REGULAR,2pt,Jump Shot,[],202681,84.44480946123521,24.264705882352942,1610612751,62,84,2022-10-20T01:11:03Z,4610000,-129.0,94.0,1,right,MISS K. Irving 15' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,,15.92,Missed,,,,,,,,,,,,,,,
483,PT04M26.00S,2022-10-20T01:11:03.3Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,62,84,2022-10-20T01:11:03Z,4620000,,,0,,D. Sharpe REBOUND (Off:3 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,482.0,5.0,2.0,3.0,,,,,,,,,,,
484,PT04M26.00S,2022-10-20T01:11:02.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,94.40999984741211,50.0,1610612751,62,84,2022-10-20T01:11:04Z,4630000,0.0,0.0,1,right,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
485,PT04M26.00S,2022-10-20T01:11:02.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,62,84,2022-10-20T01:11:04Z,4640000,,,0,,J. Valanciunas REBOUND (Off:6 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,484.0,12.0,6.0,6.0,,,,,,,,,,,
486,PT04M15.00S,2022-10-20T01:11:14.4Z,3,REGULAR,3pt,Jump Shot,[],1630631,31.750985545335087,30.88235294117647,1610612740,62,84,2022-10-20T01:11:22Z,4650000,96.0,246.0,1,left,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,26.39,Missed,,,,,,,,,,,,,,,
487,PT04M11.00S,2022-10-20T01:11:18.4Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,62,84,2022-10-20T01:11:22Z,4660000,,,0,,T. Murphy III REBOUND (Off:3 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,486.0,5.0,2.0,3.0,,,,,,,,,,,
488,PT04M10.00S,2022-10-20T01:11:19.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,32.013797634691194,64.4607843137255,1610612740,62,87,2022-10-20T01:11:25Z,4670000,-72.0,248.0,1,left,B. Ingram 25' 3PT pullup (21 PTS) (H. Jones 3 AST),"[1627742, 1630529]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,25.87,Made,,,,,,,21.0,H. Jones,1630529.0,3.0,,,,,
490,PT04M09.00S,2022-10-20T01:11:24.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,62,87,2022-10-20T01:11:24Z,4690000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT04M09.00S,2022-10-20T01:11:26.7Z,3,REGULAR,substitution,out,[],1626220,,,1610612751,62,87,2022-10-20T01:14:35Z,4700000,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M09.00S,2022-10-20T01:11:26.7Z,3,REGULAR,substitution,out,[],202681,,,1610612751,62,87,2022-10-20T01:14:35Z,4710000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M09.00S,2022-10-20T01:11:26.7Z,3,REGULAR,substitution,out,[],202685,,,1610612751,62,87,2022-10-20T01:14:35Z,4720000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT04M09.00S,2022-10-20T01:11:26.7Z,3,REGULAR,substitution,in,[],1629139,,,1610612751,62,87,2022-10-20T01:14:35Z,4730000,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M09.00S,2022-10-20T01:11:26.7Z,3,REGULAR,substitution,in,[],1628410,,,1610612751,62,87,2022-10-20T01:14:35Z,4740000,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT04M09.00S,2022-10-20T01:11:26.7Z,3,REGULAR,substitution,in,[],1626204,,,1610612751,62,87,2022-10-20T01:14:35Z,4750000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT04M09.00S,2022-10-20T01:14:38.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,62,87,2022-10-20T01:14:49Z,4760000,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,202041.0,,,,
498,PT03M53.00S,2022-10-20T01:15:04.1Z,3,REGULAR,3pt,Jump Shot,[],201988,82.34231274638634,4.901960784313726,1610612751,62,87,2022-10-20T01:15:09Z,4770000,-225.0,113.0,1,right,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,,,,25.25,Missed,,,,,,,,,,,,,,,
499,PT03M48.00S,2022-10-20T01:15:09.1Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,62,87,2022-10-20T01:15:09Z,4780000,,,0,,B. Ingram REBOUND (Off:0 Def:6),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,498.0,6.0,6.0,0.0,,,,,,,,,,,
500,PT03M34.00S,2022-10-20T01:15:22.7Z,3,REGULAR,3pt,Jump Shot,[],1630529,4.155716162943495,96.32352941176471,1610612740,62,87,2022-10-20T01:15:27Z,4790000,-232.0,-13.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,23.2,Missed,,,,,,,,,,,,,,,
501,PT03M31.00S,2022-10-20T01:15:25.7Z,3,REGULAR,rebound,defensive,[],201988,,,1610612751,62,87,2022-10-20T01:15:27Z,4800000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Left Corner 3,24+ Left,,,,,,500.0,1.0,1.0,0.0,,,,,,,,,,,
502,PT03M25.00S,2022-10-20T01:15:32.8Z,3,REGULAR,2pt,Jump Shot,[],201142,77.08607095926413,70.34313725490196,1610612751,64,87,2022-10-20T01:15:36Z,4810000,102.0,163.0,1,right,K. Durant 19' pullup Jump Shot (27 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,19.2,Made,,,,,,,27.0,,,,,,,,
504,PT03M04.00S,2022-10-20T01:16:03.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612740,64,87,2022-10-20T01:16:17Z,4830000,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Ingram 2 FT),"[1630549, 1627742]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Ingram,1627742.0
506,PT03M04.00S,2022-10-20T01:16:31.6Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,64,88,2022-10-20T01:16:31Z,4850000,,,0,,B. Ingram Free Throw 1 of 2 (22 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,,,22.0,,,,,,,,
507,PT03M04.00S,2022-10-20T01:16:32.3Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,64,88,2022-10-20T01:16:40Z,4860000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT03M04.00S,2022-10-20T01:16:32.3Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,64,88,2022-10-20T01:16:40Z,4870000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT03M04.00S,2022-10-20T01:16:56.5Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,64,89,2022-10-20T01:16:56Z,4880000,,,0,,B. Ingram Free Throw 2 of 2 (23 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,,,23.0,,,,,,,,
510,PT02M52.00S,2022-10-20T01:17:10.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,94.43166885676742,50.98039215686274,1610612751,66,89,2022-10-20T01:17:15Z,4890000,5.0,0.0,1,right,D. Sharpe cutting DUNK (2 PTS) (E. Sumner 2 AST),"[1630549, 1628410]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.49,Made,,,,,,,2.0,E. Sumner,1628410.0,2.0,,,,,
512,PT02M37.00S,2022-10-20T01:17:25.7Z,3,REGULAR,2pt,Jump Shot,[],1627742,16.63929040735874,27.941176470588236,1610612740,66,89,2022-10-20T01:17:31Z,4910000,110.0,104.0,1,left,MISS B. Ingram 15' pullup Shot - blocked,"[1627742, 201142]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,15.15,Missed,,,,,Durant,201142.0,,,,,,,,,
513,PT02M37.00S,2022-10-20T01:17:25.7Z,3,REGULAR,block,,[],201142,,,1610612740,66,89,2022-10-20T01:17:28Z,4920000,,,0,,K. Durant BLOCK (4 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
514,PT02M35.00S,2022-10-20T01:17:27.7Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,66,89,2022-10-20T01:17:31Z,4930000,,,0,,T. Murphy III REBOUND (Off:4 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,,,512.0,6.0,2.0,4.0,,,,,,,,,,,
515,PT02M35.00S,2022-10-20T01:17:33.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,8.09789750328515,46.568627450980394,1610612740,66,91,2022-10-20T01:17:59Z,4940000,17.0,24.0,1,left,Z. Williamson driving Layup (21 PTS) (T. Murphy III 1 AST),"[1629627, 1630530]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,2.92,Made,,,,,,,21.0,T. Murphy III,1630530.0,1.0,,,,,
517,PT02M35.00S,2022-10-20T01:17:35.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630549,,,1610612740,66,91,2022-10-20T01:17:54Z,4960000,,,0,,D. Sharpe shooting personal FOUL (2 PF) (Williamson 1 FT),"[1630549, 1629627]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Williamson,1629627.0
519,PT02M35.00S,2022-10-20T01:17:44.3Z,3,REGULAR,substitution,out,[],201142,,,1610612740,66,91,2022-10-20T01:17:51Z,4980000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M35.00S,2022-10-20T01:17:44.3Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,66,91,2022-10-20T01:17:51Z,4990000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M35.00S,2022-10-20T01:17:44.3Z,3,REGULAR,substitution,in,[],202681,,,1610612740,66,91,2022-10-20T01:17:51Z,5000000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M35.00S,2022-10-20T01:17:44.3Z,3,REGULAR,substitution,in,[],203468,,,1610612740,66,91,2022-10-20T01:17:51Z,5010000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M35.00S,2022-10-20T01:18:00.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629627,,,1610612740,66,92,2022-10-20T01:18:00Z,5020000,,,0,,Z. Williamson Free Throw 1 of 1 (22 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Made,,,,,,,22.0,,,,,,,,
525,PT02M18.00S,2022-10-20T01:18:18.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,91.40932982917214,48.529411764705884,1610612751,68,92,2022-10-20T01:18:21Z,5030000,-7.0,28.0,1,right,K. Irving driving Layup (8 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,2.93,Made,,,,,,,8.0,,,,,,,,
526,PT02M09.00S,2022-10-20T01:18:30.4Z,3,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,68,92,2022-10-20T01:18:38Z,5040000,,,0,,Z. Williamson step out-of-bounds TURNOVER (2 TO),[1629627],1610612740.0,NOP,step,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,1628951.0,,,,
527,PT01M55.00S,2022-10-20T01:18:48.8Z,3,REGULAR,foul,personal,['3freethrow'],1630631,,,1610612751,68,92,2022-10-20T01:19:01Z,5050000,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Irving 3 FT),"[1630631, 202681]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Irving,202681.0
529,PT01M55.00S,2022-10-20T01:19:22.2Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],202681,,,1610612751,69,92,2022-10-20T01:19:22Z,5070000,,,0,,K. Irving Free Throw 1 of 3 (9 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
530,PT01M55.00S,2022-10-20T01:19:37.6Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],202681,,,1610612751,70,92,2022-10-20T01:19:37Z,5080000,,,0,,K. Irving Free Throw 2 of 3 (10 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,
531,PT01M55.00S,2022-10-20T01:19:56.8Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],202681,,,1610612751,71,92,2022-10-20T01:19:56Z,5090000,,,0,,K. Irving Free Throw 3 of 3 (11 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
532,PT01M46.00S,2022-10-20T01:20:09.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,6.1268068331143235,50.245098039215684,1610612740,71,94,2022-10-20T01:20:15Z,5100000,-1.0,5.0,1,left,L. Nance Jr. reverse DUNK (4 PTS) (J. Alvarado 2 AST),"[1626204, 1630631]",1610612740.0,NOP,reverse,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,0.52,Made,,,,,,,4.0,J. Alvarado,1630631.0,2.0,,,,,
533,PT01M46.00S,2022-10-20T01:20:16.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630549,,,1610612740,71,94,2022-10-20T01:20:27Z,5110000,,,0,,D. Sharpe shooting personal FOUL (3 PF) (Nance Jr. 1 FT),"[1630549, 1626204]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628951.0,3.0,0.0,Nance Jr.,1626204.0
536,PT01M46.00S,2022-10-20T01:20:35.5Z,3,REGULAR,freethrow,1 of 1,[],1626204,,,1610612740,71,94,2022-10-20T01:20:37Z,5130000,,,0,,MISS L. Nance Jr. Free Throw 1 of 1,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
537,PT01M44.00S,2022-10-20T01:20:37.5Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,71,94,2022-10-20T01:20:37Z,5140000,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,536.0,1.0,1.0,0.0,,,,,,,,,,,
538,PT01M34.00S,2022-10-20T01:20:49.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612751,71,94,2022-10-20T01:20:57Z,5150000,,,0,,C. McCollum personal FOUL (2 PF) (Mills 2 FT),"[203468, 201988]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Mills,201988.0
540,PT01M34.00S,2022-10-20T01:21:20.7Z,3,REGULAR,freethrow,1 of 2,[],201988,,,1610612751,72,94,2022-10-20T01:21:20Z,5170000,,,0,,P. Mills Free Throw 1 of 2 (9 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
541,PT01M34.00S,2022-10-20T01:21:36.2Z,3,REGULAR,freethrow,2 of 2,[],201988,,,1610612751,73,94,2022-10-20T01:21:36Z,5180000,,,0,,P. Mills Free Throw 2 of 2 (10 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,
542,PT01M24.00S,2022-10-20T01:21:47.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,13.091327201051248,39.46078431372549,1610612740,73,94,2022-10-20T01:21:53Z,5190000,53.0,71.0,1,left,MISS J. Alvarado 8' driving floating Shot - blocked,"[1630631, 1630549]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Right,,,,8.81,Missed,,,,,Sharpe,1630549.0,,,,,,,,,
543,PT01M24.00S,2022-10-20T01:21:47.6Z,3,REGULAR,block,,[],1630549,,,1610612740,73,94,2022-10-20T01:21:50Z,5200000,,,0,,D. Sharpe BLOCK (2 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
544,PT01M23.00S,2022-10-20T01:21:48.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,73,94,2022-10-20T01:21:53Z,5210000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,542.0,,,,,,,,,,,,,,
546,PT01M21.00S,2022-10-20T01:22:06.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628410,,,1610612740,73,94,2022-10-20T01:22:18Z,5230000,,,0,,E. Sumner personal FOUL (1 PF) (Murphy III 2 FT),"[1628410, 1630530]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Murphy III,1630530.0
548,PT01M21.00S,2022-10-20T01:22:31.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630530,,,1610612740,73,95,2022-10-20T01:22:31Z,5250000,,,0,,T. Murphy III Free Throw 1 of 2 (9 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
549,PT01M21.00S,2022-10-20T01:22:45.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630530,,,1610612740,73,96,2022-10-20T01:22:45Z,5260000,,,0,,T. Murphy III Free Throw 2 of 2 (10 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,
550,PT01M08.00S,2022-10-20T01:23:00.7Z,3,REGULAR,2pt,Jump Shot,[],202681,72.48685939553219,54.166666666666664,1610612751,73,96,2022-10-20T01:23:10Z,5270000,21.0,206.0,1,right,MISS K. Irving 20' step back Shot,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,,,,20.71,Missed,,,,,,,,,,,,,,,
551,PT01M06.00S,2022-10-20T01:23:03.5Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,73,96,2022-10-20T01:23:03Z,5280000,,,0,,D. Sharpe REBOUND (Off:4 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,550.0,6.0,2.0,4.0,,,,,,,,,,,
552,PT01M05.00S,2022-10-20T01:23:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,95.48291721419186,51.470588235294116,1610612751,73,96,2022-10-20T01:26:55Z,5290000,7.0,-10.0,1,right,MISS D. Sharpe putback Layup,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,1.24,Missed,,,,,,,,,,,,,,,
553,PT01M03.00S,2022-10-20T01:23:06.4Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,73,96,2022-10-20T01:23:13Z,5300000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,552.0,5.0,3.0,2.0,,,,,,,,,,,
554,PT00M58.70S,2022-10-20T01:23:11.6Z,3,REGULAR,turnover,bad pass,[],1626204,,,1610612740,73,96,2022-10-20T01:23:16Z,5310000,,,0,,L. Nance Jr. bad pass TURNOVER (2 TO),"[1626204, 1630549]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Right Center,2.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,,
555,PT00M58.70S,2022-10-20T01:23:11.6Z,3,REGULAR,steal,,[],1630549,,,1610612751,73,96,2022-10-20T01:23:14Z,5320000,,,0,,D. Sharpe STEAL (2 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
