actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
523,PT09M23.00S,2023-01-13T02:20:34.7Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,84,92,2023-01-13T02:20:50Z,5100000,False,,,0,,D. White REBOUND (Off:2 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,522.0,4.0,2.0,2.0,,,,,,,,
526,PT09M10.00S,2023-01-13T02:20:47.1Z,4,REGULAR,2pt,Jump Shot,[],1627763,79.31997371879106,50.0,1610612738,84,92,2023-01-13T02:22:48Z,5110000,False,0.0,142.0,1,right,MISS M. Brogdon 14' driving floating Shot,[1627763],1610612738.0,BOS,driving floating,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Center,,,14.19,Missed,,,,,,,,,,,,,,,,
527,PT09M10.00S,2023-01-13T02:20:47.1Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,84,92,2023-01-13T02:22:48Z,5120000,False,,,0,,L. Kornet REBOUND (Off:3 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Center,,,,,,,,,526.0,4.0,1.0,3.0,,,,,,,,
528,PT09M10.00S,2023-01-13T02:20:53.7Z,4,REGULAR,foul,personal,[],1627732,,,1610612738,84,92,2023-01-13T02:21:02Z,5130000,False,,,0,,B. Simmons personal FOUL (5 PF),"[1627732, 1628436]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,,,,,5.0,0.0,Kornet,1628436.0,,
532,PT08M56.00S,2023-01-13T02:21:19.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,67.09921156373193,75.0,1610612738,84,92,2023-01-13T02:21:25Z,5150000,False,125.0,257.0,1,right,MISS P. Pritchard 28' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,28.56,Missed,,,,,,,,,,,,,,,,
533,PT08M55.00S,2023-01-13T02:21:20.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,84,92,2023-01-13T02:21:25Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,532.0,,,,,,,,,,,
534,PT08M55.00S,2023-01-13T02:21:23.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,84,92,2023-01-13T02:21:32Z,5170000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,200832.0,,,,,,,,,,,,,,,,,,,
535,PT08M43.00S,2023-01-13T02:21:43.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203925,14.4053876478318,40.19607843137255,1610612751,84,92,2023-01-13T02:23:49Z,5180000,False,49.0,83.0,1,left,MISS J. Harris 9' fadeaway Shot,[203925],1610612751.0,BKN,fadeaway,,,Harris,J. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,9.63,Missed,,,,,,,,,,,,,,,,
536,PT08M41.00S,2023-01-13T02:21:45.9Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,84,92,2023-01-13T02:21:47Z,5190000,False,,,0,,L. Kornet REBOUND (Off:3 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,535.0,5.0,2.0,3.0,,,,,,,,
537,PT08M31.00S,2023-01-13T02:21:59.0Z,4,REGULAR,foul,personal,[],203925,,,1610612738,84,92,2023-01-13T02:22:15Z,5200000,False,,,0,,J. Harris personal FOUL (4 PF),"[203925, 1629684]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,8-16 Center,1627541.0,,,,,,,,,,,,,,4.0,0.0,Williams,1629684.0,,
539,PT08M31.00S,2023-01-13T02:22:09.5Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,84,92,2023-01-13T02:22:14Z,5220000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M31.00S,2023-01-13T02:22:09.5Z,4,REGULAR,substitution,out,[],1627763,,,1610612738,84,92,2023-01-13T02:22:14Z,5230000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M31.00S,2023-01-13T02:22:09.5Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,84,92,2023-01-13T02:22:14Z,5240000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M31.00S,2023-01-13T02:22:09.5Z,4,REGULAR,substitution,in,[],203935,,,1610612738,84,92,2023-01-13T02:22:14Z,5250000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M19.00S,2023-01-13T02:22:37.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,81.8166885676741,64.2156862745098,1610612738,84,92,2023-01-13T02:22:41Z,5260000,False,71.0,118.0,1,right,MISS J. Tatum 13' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,13.81,Missed,,,,,,,,,,,,,,,,
544,PT08M15.00S,2023-01-13T02:22:41.7Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,84,92,2023-01-13T02:22:41Z,5270000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,543.0,2.0,2.0,0.0,,,,,,,,
545,PT08M13.00S,2023-01-13T02:22:47.0Z,4,REGULAR,foul,personal,[],203935,,,1610612751,84,92,2023-01-13T02:22:56Z,5280000,False,,,0,,M. Smart personal FOUL (1 PF),"[203935, 202681]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Right,1627541.0,,,,,,,,,,,,,,1.0,0.0,Irving,202681.0,,
547,PT08M10.00S,2023-01-13T02:23:12.9Z,4,REGULAR,3pt,Jump Shot,[],1626220,33.196452036793694,32.35294117647059,1610612751,84,92,2023-01-13T02:23:18Z,5300000,False,88.0,260.0,1,left,MISS R. O'Neale 27' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,27.41,Missed,,,,,,,,,,,,,,,,
548,PT08M04.00S,2023-01-13T02:23:18.9Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,84,92,2023-01-13T02:23:18Z,5310000,False,,,0,,D. White REBOUND (Off:2 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,547.0,5.0,3.0,2.0,,,,,,,,
549,PT08M02.00S,2023-01-13T02:23:23.1Z,4,REGULAR,foul,offensive,[],1628369,,,1610612738,84,92,2023-01-13T02:23:29Z,5320000,False,,,0,,J. Tatum offensive FOUL (2 PF),"[1628369, 1626220]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,202058.0,,,,,,,,,,,,,,2.0,0.0,O'Neale,1626220.0,,
551,PT08M02.00S,2023-01-13T02:23:23.1Z,4,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,84,92,2023-01-13T02:23:23Z,5340000,False,,,0,,J. Tatum offensive foul TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,202058.0,2.0,,,,,,,,,,,,,,,,,,
552,PT07M50.00S,2023-01-13T02:23:52.0Z,4,REGULAR,turnover,out-of-bounds,[],1627732,,,1610612751,84,92,2023-01-13T02:24:02Z,5350000,False,,,0,,B. Simmons bad pass out-of-bounds TURNOVER (2 TO),[1627732],1610612751.0,BKN,bad pass,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,202058.0,2.0,,,,,,,,,,,,,,,,,,
553,PT07M36.00S,2023-01-13T02:24:12.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,82.47371879106439,58.57843137254902,1610612738,84,94,2023-01-13T02:25:34Z,5360000,False,43.0,112.0,1,right,M. Smart 12' turnaround fadeaway Jump Shot (13 PTS),[203935],1610612738.0,BOS,turnaround fadeaway,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,12.01,Made,13.0,,,,,,,,,,,,,,,
554,PT07M25.00S,2023-01-13T02:24:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,8.09789750328515,46.07843137254902,1610612751,84,94,2023-01-13T02:24:26Z,5370000,False,20.0,24.0,1,left,MISS B. Simmons driving Layup,[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,3.07,Missed,,,,,,,,,,,,,,,,
555,PT07M22.00S,2023-01-13T02:24:25.9Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,84,94,2023-01-13T02:24:26Z,5380000,False,,,0,,G. Williams REBOUND (Off:0 Def:5),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,554.0,5.0,5.0,0.0,,,,,,,,
556,PT07M14.00S,2023-01-13T02:24:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,94.1688567674113,48.529411764705884,1610612738,84,96,2023-01-13T02:24:42Z,5390000,False,-7.0,2.0,1,right,L. Kornet alley-oop Layup (11 PTS) (M. Smart 10 AST),"[1628436, 203935]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,0.77,Made,11.0,M. Smart,203935.0,10.0,,,,,,,,,,,,
558,PT07M01.00S,2023-01-13T02:24:46.3Z,4,REGULAR,2pt,Jump Shot,[],202681,13.87976346911958,70.34313725490196,1610612751,84,96,2023-01-13T02:26:58Z,5410000,False,-102.0,78.0,1,left,MISS K. Irving 12' step back Shot,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,12.82,Missed,,,,,,,,,,,,,,,,
559,PT07M00.00S,2023-01-13T02:24:47.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,84,96,2023-01-13T02:27:55Z,5420000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,558.0,,,,,,,,,,,
561,PT07M00.00S,2023-01-13T02:24:53.0Z,4,REGULAR,substitution,out,[],1627732,,,1610612738,84,96,2023-01-13T02:27:55Z,5440000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M00.00S,2023-01-13T02:24:53.0Z,4,REGULAR,substitution,out,[],203925,,,1610612738,84,96,2023-01-13T02:27:55Z,5450000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M00.00S,2023-01-13T02:24:53.0Z,4,REGULAR,substitution,in,[],203552,,,1610612738,84,96,2023-01-13T02:27:55Z,5460000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M00.00S,2023-01-13T02:24:53.0Z,4,REGULAR,substitution,in,[],203933,,,1610612738,84,96,2023-01-13T02:27:55Z,5470000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M00.00S,2023-01-13T02:25:14.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,84,96,2023-01-13T02:27:55Z,5480000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M41.00S,2023-01-13T02:29:02.1Z,4,REGULAR,2pt,Jump Shot,[],1628369,86.02168199737189,18.627450980392158,1610612738,84,96,2023-01-13T02:29:06Z,5520000,False,-157.0,79.0,1,right,MISS J. Tatum 17' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left,,,17.56,Missed,,,,,,,,,,,,,,,,
570,PT06M38.00S,2023-01-13T02:29:05.1Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,84,96,2023-01-13T02:29:06Z,5530000,False,,,0,,N. Claxton REBOUND (Off:1 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left,,,,,,,,,569.0,7.0,6.0,1.0,,,,,,,,
571,PT06M32.00S,2023-01-13T02:29:11.0Z,4,REGULAR,2pt,Jump Shot,[],202681,21.369908015768726,45.588235294117645,1610612751,86,96,2023-01-13T02:29:14Z,5540000,False,22.0,148.0,1,left,K. Irving 15' pullup Jump Shot (20 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Center,,,15.0,Made,20.0,,,,,,,,,,,,,,,
572,PT06M12.00S,2023-01-13T02:29:29.8Z,4,REGULAR,3pt,Jump Shot,[],1629684,90.88370565045992,96.81372549019608,1610612738,86,96,2023-01-13T02:29:37Z,5550000,False,234.0,33.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,23.64,Missed,,,,,,,,,,,,,,,,
573,PT06M06.00S,2023-01-13T02:29:35.8Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,86,96,2023-01-13T02:29:37Z,5560000,False,,,0,,N. Claxton REBOUND (Off:1 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,,,,,572.0,8.0,7.0,1.0,,,,,,,,
574,PT06M04.00S,2023-01-13T02:29:38.2Z,4,REGULAR,turnover,lost ball,[],1629651,,,1610612751,86,96,2023-01-13T02:29:42Z,5570000,False,,,0,,N. Claxton lost ball TURNOVER (3 TO),"[1629651, 203935]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Center,,3.0,,,,,,,,,,,,,,,,,Smart,203935.0
575,PT06M04.00S,2023-01-13T02:29:38.2Z,4,REGULAR,steal,,[],203935,,,1610612738,86,96,2023-01-13T02:29:40Z,5580000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
576,PT05M57.00S,2023-01-13T02:29:46.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,71.82982917214193,21.813725490196077,1610612738,86,96,2023-01-13T02:30:13Z,5590000,False,-141.0,212.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,25.48,Missed,,,,,,,,,,,,,,,,
577,PT05M52.00S,2023-01-13T02:29:51.0Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,86,96,2023-01-13T02:29:50Z,5600000,False,,,0,,N. Claxton REBOUND (Off:1 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,576.0,9.0,8.0,1.0,,,,,,,,
578,PT05M43.00S,2023-01-13T02:29:59.6Z,4,REGULAR,3pt,Jump Shot,[],203933,30.436925098554536,67.40196078431373,1610612751,89,96,2023-01-13T02:30:04Z,5610000,False,-87.0,234.0,1,left,T. Warren 24' 3PT  (20 PTS) (K. Irving 6 AST),"[203933, 202681]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,,,24.93,Made,20.0,K. Irving,202681.0,6.0,,,,,,,,,,,,
580,PT05M24.00S,2023-01-13T02:30:22.4Z,4,REGULAR,foul,personal,[],202681,,,1610612738,89,96,2023-01-13T02:30:29Z,5630000,False,,,0,,K. Irving personal FOUL (3 PF),"[202681, 203935]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,202058.0,,,,,,,,,,,,,,3.0,0.0,Smart,203935.0,,
582,PT05M24.00S,2023-01-13T02:30:27.2Z,4,REGULAR,substitution,out,[],1628436,,,1610612738,89,96,2023-01-13T02:30:29Z,5650000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M24.00S,2023-01-13T02:30:27.2Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,89,96,2023-01-13T02:30:29Z,5660000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M13.00S,2023-01-13T02:30:50.7Z,4,REGULAR,foul,personal,['3freethrow'],202681,,,1610612738,89,96,2023-01-13T02:31:02Z,5670000,False,,,0,,K. Irving shooting personal FOUL (4 PF) (Smart 3 FT),"[202681, 203935]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,202058.0,,,,,,,,,,,,,,4.0,0.0,Smart,203935.0,,
586,PT05M13.00S,2023-01-13T02:31:20.7Z,4,REGULAR,freethrow,1 of 3,[],203935,,,1610612738,89,97,2023-01-13T02:31:20Z,5690000,False,,,0,,M. Smart Free Throw 1 of 3 (14 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
587,PT05M13.00S,2023-01-13T02:31:37.6Z,4,REGULAR,freethrow,2 of 3,[],203935,,,1610612738,89,98,2023-01-13T02:31:37Z,5700000,False,,,0,,M. Smart Free Throw 2 of 3 (15 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
588,PT05M13.00S,2023-01-13T02:31:53.6Z,4,REGULAR,freethrow,3 of 3,[],203935,,,1610612738,89,99,2023-01-13T02:31:53Z,5710000,False,,,0,,M. Smart Free Throw 3 of 3 (16 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
589,PT05M01.00S,2023-01-13T02:32:07.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,13.354139290407357,46.81372549019608,1610612751,89,99,2023-01-13T02:32:12Z,5720000,False,16.0,73.0,1,left,MISS K. Irving 7' fadeaway Shot,[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,7.47,Missed,,,,,,,,,,,,,,,,
590,PT04M58.00S,2023-01-13T02:32:10.7Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,89,99,2023-01-13T02:32:12Z,5730000,False,,,0,,D. White REBOUND (Off:2 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,589.0,6.0,4.0,2.0,,,,,,,,
591,PT04M44.00S,2023-01-13T02:32:25.4Z,4,REGULAR,turnover,bad pass,[],203935,,,1610612738,89,99,2023-01-13T02:32:29Z,5740000,False,,,0,,M. Smart bad pass TURNOVER (3 TO),"[203935, 1629651]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Left,,3.0,,,,,,,,,,,,,,,,,Claxton,1629651.0
592,PT04M44.00S,2023-01-13T02:32:25.4Z,4,REGULAR,steal,,[],1629651,,,1610612751,89,99,2023-01-13T02:32:27Z,5750000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
593,PT04M42.00S,2023-01-13T02:32:33.0Z,4,REGULAR,foul,personal,[],1629684,,,1610612751,89,99,2023-01-13T02:32:54Z,5760000,False,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 202681]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,202058.0,,,,,,,,,,,,,,3.0,0.0,Irving,202681.0,,
595,PT04M27.00S,2023-01-13T02:33:11.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202681,9.674770039421814,43.38235294117647,1610612751,91,99,2023-01-13T02:33:41Z,5780000,False,33.0,38.0,1,left,K. Irving driving Layup (22 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,5.07,Made,22.0,,,,,,,,,,,,,,,
608,PT04M05.00S,2023-01-13T02:33:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,88.48554533508542,62.99019607843137,1610612738,91,99,2023-01-13T02:37:26Z,5795000,False,65.0,56.0,1,right,MISS J. Tatum 8' driving Layup - blocked,"[1628369, 203933]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,8.56,Missed,,,,,,,,,Warren,203933.0,,,,,,
609,PT04M05.00S,2023-01-13T02:33:43.3Z,4,REGULAR,block,,[],203933,,,1610612738,91,99,2023-01-13T02:37:26Z,5802500,False,,,0,,T. Warren BLOCK (1 BLK),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
610,PT04M05.00S,2023-01-13T02:33:43.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,91,99,2023-01-13T02:37:26Z,5806250,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,608.0,,,,,,,,,,,
598,PT04M05.00S,2023-01-13T02:34:15.1Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612738,91,99,2023-01-13T02:38:16Z,5813125,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M53.00S,2023-01-13T02:36:44.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,93.11760840998686,49.01960784313725,1610612738,91,101,2023-01-13T02:37:26Z,5840000,False,-5.0,12.0,1,right,R. Williams III alley-oop DUNK (8 PTS) (J. Tatum 4 AST),"[1629057, 1628369]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,1.31,Made,8.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,
603,PT03M40.00S,2023-01-13T02:36:56.8Z,4,REGULAR,3pt,Jump Shot,[],202681,30.699737187910642,31.127450980392158,1610612751,91,101,2023-01-13T02:37:23Z,5860000,False,94.0,236.0,1,left,MISS K. Irving 25' pullup 3PT - blocked,"[202681, 1629684]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,25.43,Missed,,,,,,,,,Williams,1629684.0,,,,,,
604,PT03M40.00S,2023-01-13T02:36:56.8Z,4,REGULAR,block,,[],1629684,,,1610612751,91,101,2023-01-13T02:37:00Z,5870000,False,,,0,,G. Williams BLOCK (3 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
605,PT03M37.00S,2023-01-13T02:36:59.8Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,101,2023-01-13T02:37:04Z,5880000,False,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,603.0,9.0,9.0,0.0,,,,,,,,
606,PT03M19.00S,2023-01-13T02:37:18.6Z,4,REGULAR,3pt,Jump Shot,[],1628369,68.54467805519053,27.450980392156865,1610612738,91,101,2023-01-13T02:37:25Z,5890000,False,-113.0,243.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,26.8,Missed,,,,,,,,,,,,,,,,
607,PT03M16.00S,2023-01-13T02:37:21.6Z,4,REGULAR,rebound,defensive,[],203933,,,1610612751,91,101,2023-01-13T02:37:25Z,5900000,False,,,0,,T. Warren REBOUND (Off:0 Def:1),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,606.0,1.0,1.0,0.0,,,,,,,,
611,PT03M09.00S,2023-01-13T02:37:31.9Z,4,REGULAR,violation,kicked ball,[],1628369,,,1610612751,91,101,2023-01-13T02:37:55Z,5910000,False,,,0,,J. Tatum kicked ball VIOLATION,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,202058.0,,,,,,,,,,,,,,,,,,,
612,PT03M09.00S,2023-01-13T02:37:40.9Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,91,101,2023-01-13T02:37:48Z,5920000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M09.00S,2023-01-13T02:37:40.9Z,4,REGULAR,substitution,in,[],203925,,,1610612751,91,101,2023-01-13T02:37:48Z,5930000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M03.00S,2023-01-13T02:38:00.4Z,4,REGULAR,2pt,Jump Shot,[],202681,14.011169513797633,68.38235294117648,1610612751,91,101,2023-01-13T02:38:05Z,5940000,False,-92.0,79.0,1,left,MISS K. Irving 12' turnaround fadeaway Shot,[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,12.13,Missed,,,,,,,,,,,,,,,,
615,PT03M00.00S,2023-01-13T02:38:03.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,101,2023-01-13T02:38:05Z,5950000,False,,,0,,J. Tatum REBOUND (Off:0 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,,,,614.0,10.0,10.0,0.0,,,,,,,,
