actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
559,PT06M01.00S,2023-04-08T01:23:36.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,85,75,2023-04-08T01:23:36Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,558.0,,,,,,,,,,
560,PT06M01.00S,2023-04-08T01:23:54.0Z,4,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,86,75,2023-04-08T01:23:54Z,5520000,False,,,0,,M. Bridges Free Throw 2 of 2 (19 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
561,PT05M42.00S,2023-04-08T01:24:16.1Z,4,REGULAR,turnover,out-of-bounds,[],1629626,,,1610612753,86,75,2023-04-08T01:24:24Z,5530000,False,,,0,,B. Bol lost ball out-of-bounds TURNOVER (1 TO),[1629626],1610612753.0,ORL,lost ball,,,Bol,B. Bol,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,200833.0,,,,,,,,,
562,PT05M29.00S,2023-04-08T01:24:37.5Z,4,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612751,86,75,2023-04-08T01:24:42Z,5540000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (3 TO),[1628969],1610612751.0,BKN,bad pass,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,3.0,,,,,,,,,,200833.0,,,,,,,,,
563,PT05M29.00S,2023-04-08T01:24:39.8Z,4,REGULAR,substitution,out,[],203487,,,1610612753,86,75,2023-04-08T01:24:48Z,5550000,False,,,0,,SUB out: M. Carter-Williams,[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M29.00S,2023-04-08T01:24:39.8Z,4,REGULAR,substitution,in,[],1630284,,,1610612753,86,75,2023-04-08T01:24:48Z,5560000,False,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M13.00S,2023-04-08T01:25:13.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630284,81.68528252299606,41.42156862745098,1610612753,86,75,2023-04-08T01:25:20Z,5570000,False,-43.0,120.0,1,right,MISS K. Harris 12' fadeaway Shot,[1630284],1610612753.0,ORL,fadeaway,,,Harris,K. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,12.72,Missed,,,,,,,,,,,,,,,
566,PT05M11.00S,2023-04-08T01:25:15.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,86,75,2023-04-08T01:25:20Z,5580000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,565.0,,,,,,,,,,
568,PT05M00.00S,2023-04-08T01:25:46.5Z,4,REGULAR,turnover,lost ball,[],1629678,,,1610612753,86,75,2023-04-08T01:25:50Z,5600000,False,,,0,,A. Schofield lost ball TURNOVER (3 TO),"[1629678, 1628969]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),8-16 Left,3.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,
569,PT05M00.00S,2023-04-08T01:25:46.5Z,4,REGULAR,steal,,[],1628969,,,1610612751,86,75,2023-04-08T01:25:48Z,5610000,False,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
570,PT04M41.00S,2023-04-08T01:26:05.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629661,7.440867279894875,49.01960784313725,1610612751,88,75,2023-04-08T01:26:10Z,5620000,False,5.0,17.0,1,left,C. Johnson driving DUNK (16 PTS) (S. Dinwiddie 14 AST),"[1629661, 203915]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,1.81,Made,16.0,S. Dinwiddie,203915.0,14.0,,,,,,,,,,,
572,PT04M41.00S,2023-04-08T01:26:12.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,88,75,2023-04-08T01:26:12Z,5640000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M17.00S,2023-04-08T01:29:44.4Z,4,REGULAR,3pt,Jump Shot,[],1629643,67.09921156373193,40.931372549019606,1610612753,88,75,2023-04-08T01:29:49Z,5660000,False,-45.0,257.0,1,right,MISS C. Okeke 26' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,,26.08,Missed,,,,,,,,,,,,,,,
576,PT04M14.00S,2023-04-08T01:29:47.4Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,88,75,2023-04-08T01:29:49Z,5670000,False,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,575.0,,,,,,5.0,5.0,0.0,,
577,PT03M54.00S,2023-04-08T01:30:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,14.931011826544022,50.49019607843137,1610612751,90,75,2023-04-08T01:30:17Z,5680000,False,-2.0,88.0,1,left,M. Bridges 8' fadeaway Jump Shot (21 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,8.79,Made,21.0,,,,,,,,,,,,,,
578,PT03M54.00S,2023-04-08T01:30:14.1Z,4,REGULAR,foul,personal,['1freethrow'],1629678,,,1610612751,90,75,2023-04-08T01:30:22Z,5690000,False,,,0,,A. Schofield shooting personal FOUL (4 PF) (Bridges 1 FT),"[1629678, 1628969]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2715.0,4.0,0.0,Bridges,1628969.0,,,,,
580,PT03M54.00S,2023-04-08T01:30:37.8Z,4,REGULAR,freethrow,1 of 1,[],1628969,,,1610612751,91,75,2023-04-08T01:30:37Z,5710000,False,,,0,,M. Bridges Free Throw 1 of 1 (22 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
581,PT03M38.00S,2023-04-08T01:30:55.8Z,4,REGULAR,3pt,Jump Shot,[],1629678,92.19776609724047,3.9215686274509802,1610612753,91,75,2023-04-08T01:31:01Z,5720000,False,-230.0,21.0,1,right,MISS A. Schofield 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Left Corner 3,24+ Left,,,,23.13,Missed,,,,,,,,,,,,,,,
582,PT03M37.00S,2023-04-08T01:30:56.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,91,75,2023-04-08T01:31:01Z,5730000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,581.0,,,,,,,,,,
583,PT03M37.00S,2023-04-08T01:31:00.8Z,4,REGULAR,foul,personal,[],203915,,,1610612753,91,75,2023-04-08T01:31:25Z,5740000,False,,,0,,S. Dinwiddie loose ball personal FOUL (3 PF),"[203915, 1631216]",1610612751.0,BKN,loose ball,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2715.0,3.0,0.0,Houstan,1631216.0,,,,,
585,PT03M27.00S,2023-04-08T01:31:27.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629678,93.51182654402102,53.67647058823529,1610612753,91,77,2023-04-08T01:31:31Z,5760000,False,18.0,8.0,1,right,A. Schofield cutting finger roll Layup (5 PTS) (C. Okeke 3 AST),"[1629678, 1629643]",1610612753.0,ORL,cutting finger roll,,,Schofield,A. Schofield,,,,,Restricted Area,0-8 Center,,,,2.03,Made,5.0,C. Okeke,1629643.0,3.0,,,,,,,,,,,
587,PT03M11.00S,2023-04-08T01:31:43.2Z,4,REGULAR,2pt,Jump Shot,[],1629661,17.821944809461236,23.03921568627451,1610612751,93,77,2023-04-08T01:31:47Z,5780000,False,135.0,115.0,1,left,C. Johnson 17' pullup Jump Shot (18 PTS) (M. Bridges 2 AST),"[1629661, 1628969]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,,17.72,Made,18.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,
589,PT03M03.00S,2023-04-08T01:31:57.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,93,77,2023-04-08T01:31:57Z,5800000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M03.00S,2023-04-08T01:31:58.5Z,4,REGULAR,substitution,out,[],1629678,,,1610612753,93,77,2023-04-08T01:33:22Z,5810000,False,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M03.00S,2023-04-08T01:31:58.5Z,4,REGULAR,substitution,in,[],203487,,,1610612753,93,77,2023-04-08T01:33:22Z,5820000,False,,,0,,SUB in: M. Carter-Williams,[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M56.00S,2023-04-08T01:33:47.8Z,4,REGULAR,3pt,Jump Shot,[],1630284,94.82588699080158,96.56862745098039,1610612753,93,77,2023-04-08T01:33:53Z,5830000,False,233.0,-4.0,1,right,MISS K. Harris 3PT,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Right Corner 3,24+ Right,,,,23.28,Missed,,,,,,,,,,,,,,,
593,PT02M52.00S,2023-04-08T01:33:51.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,93,77,2023-04-08T01:33:53Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,592.0,,,,,,,,,,
596,PT02M36.00S,2023-04-08T01:34:31.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629626,93.64323258869908,89.70588235294117,1610612753,93,77,2023-04-08T01:34:36Z,5870000,False,199.0,7.0,1,right,MISS B. Bol 19' Jump Shot,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right,,,,19.86,Missed,,,,,,,,,,,,,,,
597,PT02M36.00S,2023-04-08T01:34:31.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,93,77,2023-04-08T01:34:36Z,5880000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,596.0,,,,,,,,,,
599,PT02M36.00S,2023-04-08T01:34:41.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,93,77,2023-04-08T01:34:41Z,5900000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M36.00S,2023-04-08T01:34:42.1Z,4,REGULAR,substitution,out,[],1626220,,,1610612751,93,77,2023-04-08T01:36:06Z,5910000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M36.00S,2023-04-08T01:34:42.1Z,4,REGULAR,substitution,out,[],1628969,,,1610612751,93,77,2023-04-08T01:36:06Z,5920000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M36.00S,2023-04-08T01:34:42.1Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,93,77,2023-04-08T01:36:06Z,5930000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M36.00S,2023-04-08T01:34:42.1Z,4,REGULAR,substitution,out,[],203915,,,1610612751,93,77,2023-04-08T01:36:06Z,5940000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M36.00S,2023-04-08T01:34:42.1Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,93,77,2023-04-08T01:36:06Z,5950000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M36.00S,2023-04-08T01:34:42.1Z,4,REGULAR,substitution,in,[],1629139,,,1610612751,93,77,2023-04-08T01:36:06Z,5960000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M36.00S,2023-04-08T01:34:42.1Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,93,77,2023-04-08T01:36:06Z,5970000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M36.00S,2023-04-08T01:34:42.1Z,4,REGULAR,substitution,in,[],1628410,,,1610612751,93,77,2023-04-08T01:36:06Z,5980000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M36.00S,2023-04-08T01:34:42.1Z,4,REGULAR,substitution,in,[],1630696,,,1610612751,93,77,2023-04-08T01:36:06Z,5990000,False,,,0,,SUB in: D. Smith,[1630696],1610612751.0,BKN,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M36.00S,2023-04-08T01:34:42.1Z,4,REGULAR,substitution,in,[],1630561,,,1610612751,93,77,2023-04-08T01:36:06Z,6000000,False,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M12.00S,2023-04-08T01:36:35.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630549,10.068988173455978,50.73529411764706,1610612751,95,77,2023-04-08T01:36:40Z,6010000,False,-4.0,42.0,1,left,D. Sharpe driving Hook (4 PTS) (D. Smith 1 AST),"[1630549, 1630696]",1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,4.23,Made,4.0,D. Smith,1630696.0,1.0,,,,,,,,,,,
612,PT02M00.00S,2023-04-08T01:36:51.3Z,4,REGULAR,foul,personal,['2freethrow'],1628410,,,1610612753,95,77,2023-04-08T01:36:58Z,6030000,False,,,0,,E. Sumner shooting personal FOUL (1 PF) (Bol 2 FT),"[1628410, 1629626]",1610612751.0,BKN,shooting,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Bol,1629626.0,,,,,
614,PT02M00.00S,2023-04-08T01:37:10.5Z,4,REGULAR,freethrow,1 of 2,[],1629626,,,1610612753,95,78,2023-04-08T01:37:10Z,6050000,False,,,0,,B. Bol Free Throw 1 of 2 (3 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
615,PT02M00.00S,2023-04-08T01:37:10.5Z,4,REGULAR,freethrow,2 of 2,[],1629626,,,1610612753,95,78,2023-04-08T01:37:26Z,6060000,False,,,0,,MISS B. Bol Free Throw 2 of 2,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
616,PT01M56.00S,2023-04-08T01:37:14.5Z,4,REGULAR,rebound,defensive,[],1630696,,,1610612751,95,78,2023-04-08T01:37:26Z,6070000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612751.0,BKN,,,,Smith,D. Smith,,,,,,,,,,,,,,,,615.0,,,,,,1.0,1.0,0.0,,
617,PT01M43.00S,2023-04-08T01:37:40.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630561,8.229303547963205,44.6078431372549,1610612751,97,78,2023-04-08T01:37:44Z,6080000,False,27.0,25.0,1,left,D. Duke Jr. driving finger roll Layup (2 PTS) (D. Smith 2 AST),"[1630561, 1630696]",1610612751.0,BKN,driving finger roll,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,,,,3.67,Made,2.0,D. Smith,1630696.0,2.0,,,,,,,,,,,
619,PT01M34.00S,2023-04-08T01:37:52.0Z,4,REGULAR,3pt,Jump Shot,[],1631216,83.65637319316689,94.6078431372549,1610612753,97,78,2023-04-08T01:37:57Z,6100000,False,223.0,101.0,1,right,MISS C. Houstan 24' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,24.48,Missed,,,,,,,,,,,,,,,
620,PT01M29.00S,2023-04-08T01:37:57.0Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612751,97,78,2023-04-08T01:37:57Z,6110000,False,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,619.0,,,,,,1.0,1.0,0.0,,
621,PT01M24.00S,2023-04-08T01:38:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630696,6.1268068331143235,47.05882352941176,1610612751,97,78,2023-04-08T01:38:07Z,6120000,False,15.0,5.0,1,left,MISS D. Smith driving finger roll Layup - blocked,"[1630696, 1630284]",1610612751.0,BKN,driving finger roll,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,1.56,Missed,,,,,,,,,,,,,,Harris,1630284.0
622,PT01M24.00S,2023-04-08T01:38:03.2Z,4,REGULAR,block,,[],1630284,,,1610612751,97,78,2023-04-08T01:38:06Z,6130000,False,,,0,,K. Harris BLOCK (1 BLK),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
623,PT01M24.00S,2023-04-08T01:38:03.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,97,78,2023-04-08T01:38:07Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,621.0,,,,,,,,,,
625,PT01M19.00S,2023-04-08T01:38:16.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630561,28.203022339027594,45.83333333333333,1610612751,99,78,2023-04-08T01:38:20Z,6160000,False,21.0,213.0,1,left,D. Duke Jr. 21' pullup Jump Shot (4 PTS) (D. Smith 3 AST),"[1630561, 1630696]",1610612751.0,BKN,pullup,,,Duke Jr.,D. Duke Jr.,,,,,Mid-Range,16-24 Center,,,,21.36,Made,4.0,D. Smith,1630696.0,3.0,,,,,,,,,,,
627,PT01M13.00S,2023-04-08T01:38:29.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630696,,,1610612753,99,78,2023-04-08T01:38:38Z,6180000,False,,,0,,D. Smith shooting personal FOUL (1 PF) (Harris 2 FT),"[1630696, 1630284]",1610612751.0,BKN,shooting,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2715.0,1.0,0.0,Harris,1630284.0,,,,,
629,PT01M13.00S,2023-04-08T01:38:53.8Z,4,REGULAR,freethrow,1 of 2,[],1630284,,,1610612753,99,79,2023-04-08T01:38:53Z,6200000,False,,,0,,K. Harris Free Throw 1 of 2 (9 PTS),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
630,PT01M13.00S,2023-04-08T01:39:07.6Z,4,REGULAR,freethrow,2 of 2,[],1630284,,,1610612753,99,80,2023-04-08T01:39:07Z,6210000,False,,,0,,K. Harris Free Throw 2 of 2 (10 PTS),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
631,PT01M00.00S,2023-04-08T01:39:21.4Z,4,REGULAR,3pt,Jump Shot,[],1629139,4.812746386333772,95.58823529411765,1610612751,99,80,2023-04-08T01:39:25Z,6220000,False,-228.0,-7.0,1,left,MISS Y. Watanabe 3PT,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Left Corner 3,24+ Left,,,,22.8,Missed,,,,,,,,,,,,,,,
632,PT00M57.30S,2023-04-08T01:39:24.1Z,4,REGULAR,rebound,defensive,[],203487,,,1610612753,99,80,2023-04-08T01:39:25Z,6230000,False,,,0,,M. Carter-Williams REBOUND (Off:1 Def:4),[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,631.0,,,,,,5.0,4.0,1.0,,
633,PT00M49.20S,2023-04-08T01:39:35.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630696,,,1610612753,99,80,2023-04-08T01:39:43Z,6240000,False,,,0,,D. Smith shooting personal FOUL (2 PF) (Carter-Williams 2 FT),"[1630696, 203487]",1610612751.0,BKN,shooting,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,2.0,0.0,Carter-Williams,203487.0,,,,,
635,PT00M49.20S,2023-04-08T01:39:54.8Z,4,REGULAR,freethrow,1 of 2,[],203487,,,1610612753,99,81,2023-04-08T01:39:54Z,6260000,False,,,0,,M. Carter-Williams Free Throw 1 of 2 (3 PTS),[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
636,PT00M49.20S,2023-04-08T01:40:06.3Z,4,REGULAR,freethrow,2 of 2,[],203487,,,1610612753,99,82,2023-04-08T01:40:06Z,6270000,False,,,0,,M. Carter-Williams Free Throw 2 of 2 (4 PTS),[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
637,PT00M35.00S,2023-04-08T01:40:24.7Z,4,REGULAR,foul,personal,['2freethrow'],1630284,,,1610612751,99,82,2023-04-08T01:40:30Z,6280000,False,,,0,,K. Harris shooting personal FOUL (4 PF) (Sharpe 2 FT),"[1630284, 1630549]",1610612753.0,ORL,shooting,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,4.0,0.0,Sharpe,1630549.0,,,,,
639,PT00M35.00S,2023-04-08T01:40:48.4Z,4,REGULAR,freethrow,1 of 2,[],1630549,,,1610612751,100,82,2023-04-08T01:40:48Z,6300000,False,,,0,,D. Sharpe Free Throw 1 of 2 (5 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
640,PT00M35.00S,2023-04-08T01:41:04.3Z,4,REGULAR,freethrow,2 of 2,[],1630549,,,1610612751,101,82,2023-04-08T01:41:04Z,6310000,False,,,0,,D. Sharpe Free Throw 2 of 2 (6 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
641,PT00M23.20S,2023-04-08T01:41:18.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203487,89.83245729303549,46.07843137254902,1610612753,101,84,2023-04-08T01:41:22Z,6320000,False,-20.0,43.0,1,right,M. Carter-Williams driving floating Jump Shot (6 PTS),[203487],1610612753.0,ORL,driving floating,,,Carter-Williams,M. Carter-Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,4.73,Made,6.0,,,,,,,,,,,,,,
642,PT00M23.20S,2023-04-08T01:41:25.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,101,84,2023-04-08T01:41:30Z,6330000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,202027.0,,,,,,,,,
643,PT00M00.00S,2023-04-08T01:41:52.2Z,4,REGULAR,period,end,[],0,,,1610612751,101,84,2023-04-08T01:41:52Z,6340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M00.00S,2023-04-08T01:41:55.3Z,4,REGULAR,game,end,[],0,,,0,101,84,2023-04-08T01:41:55Z,6350000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
