actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
349,PT07M27.00S,2023-03-19T20:58:37.7Z,3,REGULAR,turnover,bad pass,[],1629008,,,1610612743,59,74,2023-03-19T20:58:44Z,3370000,False,,,0,,M. Porter Jr. bad pass TURNOVER (3 TO),"[1629008, 1629661]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,3.0,,,,,,Johnson,1629661.0,,
350,PT07M27.00S,2023-03-19T20:58:37.7Z,3,REGULAR,steal,,[],1629661,,,1610612751,59,74,2023-03-19T20:58:40Z,3380000,False,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
351,PT07M23.00S,2023-03-19T20:58:41.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203915,2.7102496714848883,96.56862745098039,1610612751,59,74,2023-03-19T21:00:19Z,3390000,False,-233.0,-27.0,1,left,MISS S. Dinwiddie running 3PT,[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
352,PT07M17.00S,2023-03-19T20:58:47.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,59,74,2023-03-19T20:58:48Z,3400000,False,,,0,,N. Jokic REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,351.0,9.0,6.0,3.0,,,,,,,,,,,,,,
353,PT06M58.00S,2023-03-19T20:59:07.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,87.59855453350855,51.71568627450981,1610612743,59,74,2023-03-19T20:59:13Z,3410000,False,9.0,64.0,1,right,MISS J. Murray 6' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.47,Missed,,,,,,,,,,,,,,,,,,
354,PT06M58.00S,2023-03-19T20:59:07.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,59,74,2023-03-19T20:59:13Z,3420000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,353.0,,,,,,,,,,,,,,,,,
356,PT06M58.00S,2023-03-19T20:59:19.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,59,74,2023-03-19T20:59:19Z,3440000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT06M49.00S,2023-03-19T21:02:21.0Z,3,REGULAR,2pt,Jump Shot,[],1628969,9.806176084099869,20.34313725490196,1610612751,61,74,2023-03-19T21:02:41Z,3450000,False,148.0,40.0,1,left,M. Bridges 15' pullup Jump Shot (18 PTS) (J. Harris 1 AST),"[1628969, 203925]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,15.35,Made,,,,,18.0,J. Harris,203925.0,1.0,,,,,,,,,,
359,PT06M31.00S,2023-03-19T21:02:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,92.32917214191852,49.754901960784316,1610612743,61,74,2023-03-19T21:03:00Z,3470000,False,-1.0,20.0,1,right,MISS N. Jokic driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
360,PT06M28.00S,2023-03-19T21:02:42.1Z,3,REGULAR,rebound,offensive,[],1629008,,,1610612743,61,74,2023-03-19T21:02:42Z,3480000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:8),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,359.0,9.0,8.0,1.0,,,,,,,,,,,,,,
361,PT06M28.00S,2023-03-19T21:02:42.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629008,94.40999984741211,50.0,1610612743,61,76,2023-03-19T21:03:08Z,3490000,False,0.0,0.0,1,right,M. Porter Jr. tip DUNK (22 PTS),[1629008],1610612743.0,DEN,tip,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,22.0,,,,,,,,,,,,,
362,PT06M19.00S,2023-03-19T21:02:50.6Z,3,REGULAR,2pt,Jump Shot,[],1628969,24.655059132720105,50.0,1610612751,63,76,2023-03-19T21:03:06Z,3500000,False,0.0,179.0,1,left,M. Bridges 17' pullup Jump Shot (20 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,17.93,Made,,,,,20.0,,,,,,,,,,,,,
363,PT06M00.00S,2023-03-19T21:03:09.5Z,3,REGULAR,turnover,bad pass,[],1627750,,,1610612743,63,76,2023-03-19T21:03:13Z,3510000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 203925]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,,Harris,203925.0,,
364,PT06M00.00S,2023-03-19T21:03:09.5Z,3,REGULAR,steal,,[],203925,,,1610612751,63,76,2023-03-19T21:03:11Z,3520000,False,,,0,,J. Harris STEAL (1 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
365,PT05M42.00S,2023-03-19T21:03:27.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,32.53942181340342,52.69607843137255,1610612751,66,76,2023-03-19T21:03:32Z,3530000,False,-13.0,253.0,1,left,M. Bridges 25' 3PT  (23 PTS) (C. Johnson 1 AST),"[1628969, 1629661]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.38,Made,,,,,23.0,C. Johnson,1629661.0,1.0,,,,,,,,,,
367,PT05M14.00S,2023-03-19T21:03:56.2Z,3,REGULAR,2pt,Jump Shot,[],1627750,83.65637319316689,25.49019607843137,1610612743,66,76,2023-03-19T21:04:36Z,3550000,False,-123.0,101.0,1,right,MISS J. Murray 15' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,15.88,Missed,,,,,,,,,,,,,,,,,,
368,PT05M11.00S,2023-03-19T21:03:59.2Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,66,76,2023-03-19T21:04:01Z,3560000,False,,,0,,C. Johnson REBOUND (Off:2 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,367.0,4.0,2.0,2.0,,,,,,,,,,,,,,
369,PT05M00.00S,2023-03-19T21:04:10.3Z,3,REGULAR,2pt,Jump Shot,[],1629661,16.507884362680684,66.91176470588235,1610612751,66,76,2023-03-19T21:04:45Z,3570000,False,-85.0,103.0,1,left,MISS C. Johnson 13' pullup Shot,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,13.31,Missed,,,,,,,,,,,,,,,,,,
370,PT04M56.00S,2023-03-19T21:04:14.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,66,76,2023-03-19T21:04:15Z,3580000,False,,,0,,N. Jokic REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,369.0,10.0,7.0,3.0,,,,,,,,,,,,,,
371,PT04M51.00S,2023-03-19T21:04:18.7Z,3,REGULAR,2pt,Jump Shot,[],203484,78.40013140604468,23.284313725490197,1610612743,66,76,2023-03-19T21:04:26Z,3590000,False,-134.0,151.0,1,right,MISS K. Caldwell-Pope 20' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,20.12,Missed,,,,,,,,,,,,,,,,,,
372,PT04M51.00S,2023-03-19T21:04:18.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,66,76,2023-03-19T21:04:48Z,3600000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Left Center,,,371.0,,,,,,,,,,,,,,,,,
375,PT04M51.00S,2023-03-19T21:04:40.2Z,3,REGULAR,foul,personal,[],1628969,,,1610612743,66,76,2023-03-19T21:05:45Z,3630000,False,,,0,,M. Bridges loose ball personal FOUL (2 PF),"[1628969, 203999]",1610612751.0,BKN,loose ball,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,101284.0,2.0,0.0,Jokic,203999.0,,,,
378,PT04M51.00S,2023-03-19T21:04:46.6Z,3,REGULAR,substitution,out,[],1629661,,,1610612743,66,76,2023-03-19T21:05:03Z,3660000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT04M51.00S,2023-03-19T21:04:46.6Z,3,REGULAR,substitution,in,[],1626220,,,1610612743,66,76,2023-03-19T21:05:03Z,3670000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M51.00S,2023-03-19T21:04:46.6Z,3,REGULAR,substitution,out,[],203484,,,1610612743,66,76,2023-03-19T21:05:19Z,3675000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M51.00S,2023-03-19T21:04:46.6Z,3,REGULAR,substitution,in,[],1628971,,,1610612743,66,76,2023-03-19T21:05:19Z,3677500,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT04M40.00S,2023-03-19T21:05:04.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,84.44480946123521,47.30392156862745,1610612743,66,78,2023-03-19T21:06:36Z,3680000,False,-13.0,94.0,1,right,N. Jokic 9' Jump Shot (14 PTS) (J. Murray 7 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,9.47,Made,,,,,14.0,J. Murray,1627750.0,7.0,,,,,,,,,,
382,PT04M28.00S,2023-03-19T21:05:13.9Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612751,66,78,2023-03-19T21:05:22Z,3700000,False,,,0,,M. Bridges bad pass TURNOVER (3 TO),"[1628969, 1628971]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,,Brown,1628971.0,,
383,PT04M28.00S,2023-03-19T21:05:13.9Z,3,REGULAR,steal,,[],1628971,,,1610612743,66,78,2023-03-19T21:05:17Z,3710000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
386,PT04M21.00S,2023-03-19T21:05:20.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627750,94.03745072273325,46.81372549019608,1610612743,66,78,2023-03-19T21:07:08Z,3720000,False,-16.0,4.0,1,right,MISS J. Murray running reverse Layup,[1627750],1610612743.0,DEN,running reverse,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,,,,,
387,PT04M21.00S,2023-03-19T21:05:20.9Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,66,78,2023-03-19T21:07:08Z,3730000,False,,,0,,N. Jokic REBOUND (Off:4 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,386.0,11.0,7.0,4.0,,,,,,,,,,,,,,
388,PT04M16.00S,2023-03-19T21:05:25.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629008,70.64717477003943,22.30392156862745,1610612743,66,81,2023-03-19T21:05:30Z,3740000,False,-138.0,223.0,1,right,M. Porter Jr. 26' 3PT  (25 PTS) (N. Jokic 9 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.28,Made,,,,,25.0,N. Jokic,203999.0,9.0,,,,,,,,,,
390,PT04M14.00S,2023-03-19T21:05:33.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,66,81,2023-03-19T21:05:33Z,3760000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M00.00S,2023-03-19T21:08:51.6Z,3,REGULAR,3pt,Jump Shot,[],203925,26.231931668856767,80.3921568627451,1610612751,69,81,2023-03-19T21:08:55Z,3770000,False,-152.0,194.0,1,left,J. Harris 24' 3PT  (5 PTS) (S. Dinwiddie 10 AST),"[203925, 203915]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,24.65,Made,,,,,5.0,S. Dinwiddie,203915.0,10.0,,,,,,,,,,
394,PT03M35.00S,2023-03-19T21:09:34.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,79.71419185282524,40.68627450980392,1610612743,69,81,2023-03-19T21:09:45Z,3800000,False,-47.0,138.0,1,right,MISS J. Murray 14' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,14.58,Missed,,,,,,,,,,,,,,,,,,
395,PT03M33.00S,2023-03-19T21:09:36.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,69,81,2023-03-19T21:09:45Z,3810000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,394.0,,,,,,,,,,,,,,,,,
396,PT03M33.00S,2023-03-19T21:09:42.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612743,69,81,2023-03-19T21:09:51Z,3820000,False,,,0,,R. O'Neale loose ball personal FOUL (1 PF) (Gordon 2 FT),"[1626220, 203932]",1610612751.0,BKN,loose ball,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1201.0,1.0,0.0,Gordon,203932.0,,,,
398,PT03M33.00S,2023-03-19T21:10:04.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203932,,,1610612743,69,82,2023-03-19T21:10:04Z,3840000,False,,,0,,A. Gordon Free Throw 1 of 2 (7 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
399,PT03M33.00S,2023-03-19T21:10:20.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203932,,,1610612743,69,83,2023-03-19T21:10:20Z,3850000,False,,,0,,A. Gordon Free Throw 2 of 2 (8 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
400,PT03M16.00S,2023-03-19T21:10:42.2Z,3,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612751,69,83,2023-03-19T21:10:48Z,3860000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (4 TO),[1628969],1610612751.0,BKN,bad pass,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,1201.0,,,,,,,,
401,PT03M16.00S,2023-03-19T21:10:44.5Z,3,REGULAR,substitution,out,[],203932,,,1610612743,69,83,2023-03-19T21:10:48Z,3870000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M16.00S,2023-03-19T21:10:44.5Z,3,REGULAR,substitution,in,[],201145,,,1610612743,69,83,2023-03-19T21:10:48Z,3880000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M00.00S,2023-03-19T21:11:05.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628971,87.07293035479631,47.549019607843135,1610612743,69,83,2023-03-19T21:11:10Z,3890000,False,-12.0,69.0,1,right,MISS B. Brown 7' floating Shot,[1628971],1610612743.0,DEN,floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
404,PT02M57.00S,2023-03-19T21:11:08.4Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,69,83,2023-03-19T21:11:10Z,3900000,False,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,403.0,1.0,1.0,0.0,,,,,,,,,,,,,,
405,PT02M51.00S,2023-03-19T21:11:15.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.863994743758213,49.26470588235294,1610612751,71,83,2023-03-19T21:11:19Z,3910000,False,4.0,3.0,1,left,N. Claxton alley-oop DUNK (17 PTS) (S. Dinwiddie 11 AST),"[1629651, 203915]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,17.0,S. Dinwiddie,203915.0,11.0,,,,,,,,,,
407,PT02M26.00S,2023-03-19T21:11:38.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,84.57621550591328,49.01960784313725,1610612743,71,85,2023-03-19T21:11:42Z,3930000,False,-5.0,92.0,1,right,N. Jokic 9' turnaround Hook (16 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,9.26,Made,,,,,16.0,,,,,,,,,,,,,
408,PT02M12.00S,2023-03-19T21:11:52.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,3.3672798948751645,96.07843137254902,1610612751,71,85,2023-03-19T21:11:58Z,3940000,False,-230.0,-21.0,1,left,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
409,PT02M08.00S,2023-03-19T21:11:56.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,71,85,2023-03-19T21:11:58Z,3950000,False,,,0,,N. Jokic REBOUND (Off:4 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,408.0,12.0,8.0,4.0,,,,,,,,,,,,,,
410,PT02M01.00S,2023-03-19T21:12:07.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612743,71,85,2023-03-19T21:12:17Z,3960000,False,,,0,,R. O'Neale personal FOUL (2 PF) (Jokic 2 FT),"[1626220, 203999]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,202049.0,2.0,0.0,Jokic,203999.0,,,,
412,PT02M01.00S,2023-03-19T21:12:30.5Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,71,86,2023-03-19T21:12:30Z,3980000,False,,,0,,N. Jokic Free Throw 1 of 2 (17 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
413,PT02M01.00S,2023-03-19T21:12:31.1Z,3,REGULAR,substitution,out,[],1628969,,,1610612743,71,86,2023-03-19T21:12:43Z,3990000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M01.00S,2023-03-19T21:12:31.1Z,3,REGULAR,substitution,out,[],1629651,,,1610612743,71,86,2023-03-19T21:12:43Z,4000000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT02M01.00S,2023-03-19T21:12:31.1Z,3,REGULAR,substitution,out,[],1629008,,,1610612743,71,86,2023-03-19T21:12:43Z,4010000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT02M01.00S,2023-03-19T21:12:31.1Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,71,86,2023-03-19T21:12:43Z,4020000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M01.00S,2023-03-19T21:12:31.1Z,3,REGULAR,substitution,in,[],1630560,,,1610612743,71,86,2023-03-19T21:12:43Z,4030000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M01.00S,2023-03-19T21:12:31.1Z,3,REGULAR,substitution,in,[],1627827,,,1610612743,71,86,2023-03-19T21:12:43Z,4040000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M01.00S,2023-03-19T21:12:31.1Z,3,REGULAR,substitution,in,[],1631128,,,1610612743,71,86,2023-03-19T21:12:43Z,4050000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M01.00S,2023-03-19T21:12:31.1Z,3,REGULAR,substitution,in,[],203484,,,1610612743,71,86,2023-03-19T21:12:43Z,4060000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M01.00S,2023-03-19T21:13:03.2Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,71,87,2023-03-19T21:13:03Z,4070000,False,,,0,,N. Jokic Free Throw 2 of 2 (18 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
422,PT01M50.00S,2023-03-19T21:13:15.3Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612751,71,87,2023-03-19T21:13:19Z,4080000,False,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 1631128]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,,,,,,Braun,1631128.0,,
423,PT01M50.00S,2023-03-19T21:13:15.3Z,3,REGULAR,steal,,[],1631128,,,1610612743,71,87,2023-03-19T21:13:17Z,4090000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
424,PT01M45.00S,2023-03-19T21:13:20.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203999,82.34231274638634,48.77450980392157,1610612743,71,89,2023-03-19T21:13:30Z,4100000,False,-6.0,113.0,1,right,N. Jokic 11' running Jump Shot (20 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,11.37,Made,,,,,20.0,C. Braun,1631128.0,1.0,,,,,,,,,,
426,PT01M27.00S,2023-03-19T21:13:38.0Z,3,REGULAR,3pt,Jump Shot,[],203925,17.69053876478318,5.637254901960785,1610612751,71,89,2023-03-19T21:13:43Z,4120000,False,222.0,114.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
427,PT01M23.00S,2023-03-19T21:13:42.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,71,89,2023-03-19T21:13:43Z,4130000,False,,,0,,N. Jokic REBOUND (Off:4 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,426.0,13.0,9.0,4.0,,,,,,,,,,,,,,
428,PT01M16.00S,2023-03-19T21:13:49.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,88.12417871222075,50.245098039215684,1610612743,71,91,2023-03-19T21:13:54Z,4140000,False,1.0,59.0,1,right,N. Jokic turnaround Jump Shot (22 PTS) (J. Green 1 AST),"[203999, 201145]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.91,Made,,,,,22.0,J. Green,201145.0,1.0,,,,,,,,,,
431,PT00M51.80S,2023-03-19T21:14:32.1Z,3,REGULAR,turnover,bad pass,[],1630560,,,1610612751,71,91,2023-03-19T21:14:36Z,4170000,False,,,0,,C. Thomas bad pass TURNOVER (1 TO),"[1630560, 203999]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,,,,,,Jokic,203999.0,,
432,PT00M51.80S,2023-03-19T21:14:32.1Z,3,REGULAR,steal,,[],203999,,,1610612743,71,91,2023-03-19T21:14:34Z,4180000,False,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
433,PT00M46.60S,2023-03-19T21:14:37.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628971,94.82588699080158,96.07843137254902,1610612743,71,91,2023-03-19T21:14:42Z,4190000,False,230.0,-4.0,1,right,MISS B. Brown running 3PT,[1628971],1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
434,PT00M43.60S,2023-03-19T21:14:40.4Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,71,91,2023-03-19T21:14:42Z,4200000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Right Corner 3,24+ Right,,,433.0,1.0,1.0,0.0,,,,,,,,,,,,,,
