actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
264,PT07M26.00S,2023-03-01T01:24:37.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,83.919185282523,49.50980392156863,1610612749,44,39,2023-03-01T01:24:42Z,2590000,False,-2.0,99.0,1,right,G. Antetokounmpo 9' bank Hook (15 PTS) (G. Allen 1 AST),"[203507, 1628960]",1610612749.0,MIL,bank,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,15.0,9.87,G. Allen,1628960.0,1.0,,,,,,,,
266,PT07M09.00S,2023-03-01T01:24:54.6Z,2,REGULAR,turnover,bad pass,[],1627827,,,1610612751,44,39,2023-03-01T01:24:59Z,2610000,False,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 203507]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,
267,PT07M09.00S,2023-03-01T01:24:54.6Z,2,REGULAR,steal,,[],203507,,,1610612749,44,39,2023-03-01T01:24:56Z,2620000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT07M05.00S,2023-03-01T01:24:59.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,94.95729303547962,46.568627450980394,1610612749,44,39,2023-03-01T01:25:04Z,2630000,False,-17.0,-5.0,1,right,MISS G. Antetokounmpo running finger roll Layup,[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.79,,,,,,,,,,,
269,PT07M02.00S,2023-03-01T01:25:02.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,44,39,2023-03-01T01:25:02Z,2640000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,268.0,,,,,,1.0,1.0,0.0,,,,,
270,PT06M58.00S,2023-03-01T01:25:06.7Z,2,REGULAR,turnover,lost ball,[],1629661,,,1610612751,44,39,2023-03-01T01:25:11Z,2650000,False,,,0,,C. Johnson lost ball TURNOVER (2 TO),"[1629661, 204060]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Ingles,204060.0,,
271,PT06M58.00S,2023-03-01T01:25:06.7Z,2,REGULAR,steal,,[],204060,,,1610612749,44,39,2023-03-01T01:25:08Z,2660000,False,,,0,,J. Ingles STEAL (1 STL),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
272,PT06M55.00S,2023-03-01T01:25:13.7Z,2,REGULAR,foul,personal,[],1626220,,,1610612749,44,39,2023-03-01T01:25:25Z,2670000,False,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 203507]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,2714.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
274,PT06M51.00S,2023-03-01T01:25:38.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,94.56307490144546,3.9215686274509802,1610612749,44,39,2023-03-01T01:25:42Z,2690000,False,-230.0,-1.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.04,,,,,,,,,,,
275,PT06M48.00S,2023-03-01T01:25:41.1Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,44,39,2023-03-01T01:25:42Z,2700000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,274.0,,,,,,4.0,4.0,0.0,,,,,
276,PT06M40.00S,2023-03-01T01:25:49.9Z,2,REGULAR,2pt,Jump Shot,[],1629661,27.480289093298293,70.12101715686273,1610612751,46,39,2023-03-01T01:27:23Z,2710000,False,-101.0,206.0,1,left,C. Johnson 22' step back Jump Shot (9 PTS) (M. Bridges 3 AST),"[1629661, 1628969]",1610612751.0,BKN,step back,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,9.0,22.91,M. Bridges,1628969.0,3.0,,,,,,,,
278,PT06M31.00S,2023-03-01T01:26:03.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,46,39,2023-03-01T01:26:03Z,2730000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M31.00S,2023-03-01T01:26:03.6Z,2,REGULAR,substitution,out,[],203552,,,1610612749,46,39,2023-03-01T01:28:58Z,2750000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M31.00S,2023-03-01T01:26:03.6Z,2,REGULAR,substitution,out,[],1628975,,,1610612749,46,39,2023-03-01T01:28:58Z,2760000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M31.00S,2023-03-01T01:26:03.6Z,2,REGULAR,substitution,out,[],203507,,,1610612749,46,39,2023-03-01T01:28:58Z,2770000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M31.00S,2023-03-01T01:26:03.6Z,2,REGULAR,substitution,in,[],203915,,,1610612749,46,39,2023-03-01T01:28:58Z,2780000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M31.00S,2023-03-01T01:26:03.6Z,2,REGULAR,substitution,in,[],203114,,,1610612749,46,39,2023-03-01T01:28:58Z,2790000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M31.00S,2023-03-01T01:26:03.6Z,2,REGULAR,substitution,in,[],201950,,,1610612749,46,39,2023-03-01T01:28:58Z,2800000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M22.00S,2023-03-01T01:29:17.7Z,2,REGULAR,3pt,Jump Shot,[],203114,69.59592641261499,25.245098039215684,1610612749,46,42,2023-03-01T01:29:21Z,2810000,False,-124.0,233.0,1,right,K. Middleton 26' 3PT  (6 PTS) (J. Holiday 4 AST),"[203114, 201950]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,6.0,26.41,J. Holiday,201950.0,4.0,,,,,,,,
288,PT06M01.00S,2023-03-01T01:29:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,9.017739816031538,39.705882352941174,1610612751,48,42,2023-03-01T01:33:36Z,2830000,False,51.0,32.0,1,left,S. Dinwiddie 6' driving finger roll Layup (10 PTS),[203915],1610612751.0,BKN,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,10.0,6.08,,,,,,,,,,,
289,PT05M53.00S,2023-03-01T01:29:47.4Z,2,REGULAR,2pt,Jump Shot,[],203114,91.40932982917214,77.20588235294117,1610612749,48,42,2023-03-01T01:29:54Z,2840000,False,136.0,28.0,1,right,MISS K. Middleton 13' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,13.89,,,,,,,,,,,
290,PT05M50.00S,2023-03-01T01:29:50.4Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,48,42,2023-03-01T01:29:54Z,2850000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Right,,,,,,,289.0,,,,,,2.0,2.0,0.0,,,,,
291,PT05M38.00S,2023-03-01T01:30:05.2Z,2,REGULAR,turnover,backcourt,[],1627827,,,1610612751,48,42,2023-03-01T01:30:10Z,2860000,False,,,0,,D. Finney-Smith backcourt TURNOVER (2 TO),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Left Center,2714.0,,,,,,,,,,,,,,,2.0,,,,
292,PT05M38.00S,2023-03-01T01:30:08.0Z,2,REGULAR,substitution,out,[],1627827,,,1610612749,48,42,2023-03-01T01:30:18Z,2870000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M38.00S,2023-03-01T01:30:08.0Z,2,REGULAR,substitution,in,[],1629651,,,1610612749,48,42,2023-03-01T01:30:18Z,2880000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M30.00S,2023-03-01T01:30:32.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201572,93.51182654402102,49.26470588235294,1610612749,48,44,2023-03-01T01:30:35Z,2890000,False,-4.0,8.0,1,right,B. Lopez cutting DUNK (6 PTS) (J. Holiday 5 AST),"[201572, 201950]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,0.93,J. Holiday,201950.0,5.0,,,,,,,,
296,PT05M17.00S,2023-03-01T01:30:44.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,15.588042049934298,36.27450980392157,1610612751,50,44,2023-03-01T01:30:48Z,2910000,False,69.0,94.0,1,left,C. Johnson 11' pullup Jump Shot (11 PTS) (S. Dinwiddie 6 AST),"[1629661, 203915]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,11.0,11.64,S. Dinwiddie,203915.0,6.0,,,,,,,,
298,PT05M00.00S,2023-03-01T01:31:01.7Z,2,REGULAR,2pt,Jump Shot,[],201950,82.9993429697766,22.058823529411764,1610612749,50,44,2023-03-01T01:31:06Z,2930000,False,-140.0,107.0,1,right,MISS J. Holiday 17' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,17.62,,,,,,,,,,,
299,PT04M57.00S,2023-03-01T01:31:04.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,50,44,2023-03-01T01:31:06Z,2940000,False,,,0,,C. Johnson REBOUND (Off:0 Def:5),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,298.0,,,,,,5.0,5.0,0.0,,,,,
300,PT04M54.00S,2023-03-01T01:31:08.3Z,2,REGULAR,turnover,bad pass,[],203915,,,1610612751,50,44,2023-03-01T01:31:12Z,2950000,False,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 204060]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Ingles,204060.0,,
301,PT04M54.00S,2023-03-01T01:31:08.3Z,2,REGULAR,steal,,[],204060,,,1610612749,50,44,2023-03-01T01:31:10Z,2960000,False,,,0,,J. Ingles STEAL (2 STL),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
302,PT04M50.00S,2023-03-01T01:31:11.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",204060,78.13731931668858,84.55882352941177,1610612749,50,44,2023-03-01T01:42:38Z,2970000,False,173.0,153.0,1,right,MISS J. Ingles 23' running pullup Shot,[204060],1610612749.0,MIL,running pullup,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,23.08,,,,,,,,,,,
303,PT04M48.00S,2023-03-01T01:31:13.6Z,2,REGULAR,rebound,defensive,[],203915,,,1610612751,50,44,2023-03-01T01:31:16Z,2980000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,302.0,,,,,,2.0,2.0,0.0,,,,,
304,PT04M38.00S,2023-03-01T01:31:24.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,9.674770039421814,52.20588235294118,1610612751,52,44,2023-03-01T01:31:28Z,2990000,False,-11.0,38.0,1,left,N. Claxton driving Hook (7 PTS) (C. Johnson 1 AST),"[1629651, 1629661]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,3.99,C. Johnson,1629661.0,1.0,,,,,,,,
306,PT04M20.00S,2023-03-01T01:31:41.7Z,2,REGULAR,2pt,Jump Shot,[],201950,76.16622864651774,81.37254901960785,1610612749,52,44,2023-03-01T01:31:53Z,3010000,False,157.0,172.0,1,right,MISS J. Holiday 23' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,23.24,,,,,,,,,,,
307,PT04M17.00S,2023-03-01T01:31:44.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,52,44,2023-03-01T01:31:46Z,3020000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,306.0,,,,,,3.0,3.0,0.0,,,,,
308,PT04M16.00S,2023-03-01T01:31:52.3Z,2,REGULAR,foul,personal,[],204060,,,1610612751,52,44,2023-03-01T01:32:11Z,3030000,False,,,0,,J. Ingles personal FOUL (1 PF),"[204060, 1626220]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Right Center,202053.0,1.0,0.0,O'Neale,1626220.0,,,,,,,,,,,,,,,
310,PT04M16.00S,2023-03-01T01:32:06.6Z,2,REGULAR,substitution,out,[],1628960,,,1610612751,52,44,2023-03-01T01:32:19Z,3050000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT04M16.00S,2023-03-01T01:32:06.6Z,2,REGULAR,substitution,in,[],1626171,,,1610612751,52,44,2023-03-01T01:32:19Z,3060000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT04M08.00S,2023-03-01T01:32:34.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,11.12023653088042,42.40196078431372,1610612751,52,44,2023-03-01T01:32:38Z,3070000,False,38.0,52.0,1,left,MISS N. Claxton 6' driving bank Hook,[1629651],1610612751.0,BKN,driving bank,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.44,,,,,,,,,,,
313,PT04M06.00S,2023-03-01T01:32:36.1Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,52,44,2023-03-01T01:32:38Z,3080000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,312.0,,,,,,3.0,3.0,0.0,,,,,
314,PT04M00.00S,2023-03-01T01:32:42.4Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,52,44,2023-03-01T01:32:45Z,3090000,False,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1629661]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Johnson,1629661.0,,
315,PT04M00.00S,2023-03-01T01:32:42.4Z,2,REGULAR,steal,,[],1629661,,,1610612751,52,44,2023-03-01T01:54:01Z,3100000,False,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
316,PT03M56.00S,2023-03-01T01:32:46.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203915,13.485545335085414,96.07843137254902,1610612751,55,44,2023-03-01T01:32:52Z,3110000,False,-230.0,74.0,1,left,S. Dinwiddie 24' 3PT running (13 PTS) (M. Bridges 4 AST),"[203915, 1628969]",1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,Made,,13.0,24.21,M. Bridges,1628969.0,4.0,,,,,,,,
318,PT03M38.00S,2023-03-01T01:33:05.0Z,2,REGULAR,turnover,lost ball,[],201572,,,1610612749,55,44,2023-03-01T01:33:20Z,3130000,False,,,0,,B. Lopez lost ball TURNOVER (1 TO),"[201572, 1629661]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0,,
319,PT03M38.00S,2023-03-01T01:33:05.0Z,2,REGULAR,steal,,[],1629661,,,1610612751,55,44,2023-03-01T01:33:08Z,3140000,False,,,0,,C. Johnson STEAL (3 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
320,PT03M37.00S,2023-03-01T01:33:09.8Z,2,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612751,55,44,2023-03-01T01:33:49Z,3150000,False,,,0,,C. Johnson lost ball out-of-bounds TURNOVER (3 TO),[1629661],1610612751.0,BKN,lost ball,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,202037.0,,,,,,,,,,,,,,,3.0,,,,
321,PT03M30.00S,2023-03-01T01:33:32.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],204060,94.03745072273325,95.09803921568627,1610612749,55,47,2023-03-01T01:33:36Z,3160000,False,225.0,4.0,1,right,J. Ingles 3PT  (3 PTS) (J. Holiday 6 AST),"[204060, 201950]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Right Corner 3,24+ Right,,,,,,Made,,3.0,22.55,J. Holiday,201950.0,6.0,,,,,,,,
323,PT03M14.00S,2023-03-01T01:33:49.5Z,2,REGULAR,3pt,Jump Shot,[],203915,28.86005256241787,75.73529411764706,1610612751,55,47,2023-03-01T01:33:52Z,3180000,False,-129.0,219.0,1,left,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.38,,,,,,,,,,,
324,PT03M12.00S,2023-03-01T01:33:51.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,55,47,2023-03-01T01:33:52Z,3190000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,323.0,,,,,,3.0,2.0,1.0,,,,,
325,PT02M57.00S,2023-03-01T01:34:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,94.03745072273325,46.81372549019608,1610612749,55,49,2023-03-01T01:34:11Z,3200000,False,-16.0,4.0,1,right,J. Holiday driving reverse Layup (4 PTS) (B. Lopez 1 AST),"[201950, 201572]",1610612749.0,MIL,driving reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.63,B. Lopez,201572.0,1.0,,,,,,,,
327,PT02M36.00S,2023-03-01T01:34:27.4Z,2,REGULAR,turnover,lost ball,[],1628969,,,1610612751,55,49,2023-03-01T01:34:30Z,3220000,False,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628969, 203114]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Middleton,203114.0,,
328,PT02M36.00S,2023-03-01T01:34:27.4Z,2,REGULAR,steal,,[],203114,,,1610612749,55,49,2023-03-01T01:34:29Z,3230000,False,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
329,PT02M31.00S,2023-03-01T01:34:35.0Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612749,55,49,2023-03-01T01:34:45Z,3240000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Portis 2 FT),"[1626220, 1626171]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
331,PT02M31.00S,2023-03-01T01:35:02.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626171,,,1610612749,55,50,2023-03-01T01:35:29Z,3260000,False,,,0,,B. Portis Free Throw 1 of 2 (3 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
332,PT02M31.00S,2023-03-01T01:35:03.0Z,2,REGULAR,substitution,out,[],1626220,,,1610612749,55,50,2023-03-01T01:35:08Z,3270000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M31.00S,2023-03-01T01:35:03.0Z,2,REGULAR,substitution,in,[],1630560,,,1610612749,55,50,2023-03-01T01:35:08Z,3280000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M31.00S,2023-03-01T01:35:02.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1626171,,,1610612749,55,50,2023-03-01T01:35:29Z,3290000,False,,,0,,MISS B. Portis Free Throw 2 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
335,PT02M28.00S,2023-03-01T01:35:05.3Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,55,50,2023-03-01T01:35:29Z,3300000,False,,,0,,B. Lopez REBOUND (Off:1 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,334.0,,,,,,5.0,4.0,1.0,,,,,
336,PT02M26.00S,2023-03-01T01:35:31.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",204060,71.17279894875165,76.22549019607843,1610612749,55,50,2023-03-01T01:35:35Z,3310000,False,131.0,218.0,1,right,MISS J. Ingles 25' 3PT,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.48,,,,,,,,,,,
337,PT02M23.00S,2023-03-01T01:35:34.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,55,50,2023-03-01T01:35:35Z,3320000,False,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,336.0,,,,,,6.0,5.0,1.0,,,,,
338,PT02M07.00S,2023-03-01T01:35:49.9Z,2,REGULAR,3pt,Jump Shot,[],1630560,31.61957950065703,36.51960784313725,1610612751,55,50,2023-03-01T01:36:01Z,3330000,False,67.0,245.0,1,left,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.38,,,,,,,,,,,
339,PT02M05.00S,2023-03-01T01:35:51.9Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,55,50,2023-03-01T01:36:01Z,3340000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,338.0,,,,,,1.0,1.0,0.0,,,,,
340,PT01M49.00S,2023-03-01T01:36:08.1Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,55,50,2023-03-01T01:38:08Z,3350000,False,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 1629661]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,3.0,Johnson,1629661.0,,
341,PT01M49.00S,2023-03-01T01:36:08.1Z,2,REGULAR,steal,,[],1629661,,,1610612751,55,50,2023-03-01T01:36:14Z,3360000,False,,,0,,C. Johnson STEAL (4 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
342,PT01M42.00S,2023-03-01T01:36:16.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,13.354139290407357,4.411764705882353,1610612751,58,50,2023-03-01T01:36:22Z,3370000,False,228.0,73.0,1,left,M. Bridges 3PT turnaround (18 PTS),[1628969],1610612751.0,BKN,turnaround,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,Made,,18.0,23.93,,,,,,,,,,,
343,PT01M26.00S,2023-03-01T01:36:30.9Z,2,REGULAR,turnover,lost ball,[],201950,,,1610612749,58,50,2023-03-01T01:36:35Z,3380000,False,,,0,,J. Holiday lost ball TURNOVER (4 TO),"[201950, 1628969]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,4.0,Bridges,1628969.0,,
344,PT01M26.00S,2023-03-01T01:36:30.9Z,2,REGULAR,steal,,[],1628969,,,1610612751,58,50,2023-03-01T01:36:32Z,3390000,False,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
345,PT01M23.00S,2023-03-01T01:36:35.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203915,9.149145860709593,3.9215686274509802,1610612751,58,50,2023-03-01T01:51:28Z,3400000,False,230.0,34.0,1,left,MISS S. Dinwiddie running 3PT,[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.28,,,,,,,,,,,
