actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
350,PT08M59.00S,2023-11-07T02:34:56.6Z,3,REGULAR,foul,personal,[],1630578,,,1610612758,75,43,2023-11-07T02:35:08Z,3440000,False,,,0,,A. Sengun personal FOUL (2 PF),"[1630578, 1627734]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,2003.0,,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,
352,PT08M56.00S,2023-11-07T02:35:18.3Z,3,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,75,43,2023-11-07T02:35:35Z,3460000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (2 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,203593.0,2.0,,,,,,,,,,,,,,,,,,
353,PT08M40.00S,2023-11-07T02:35:39.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630578,17.0335085413929,31.372549019607842,1610612745,75,43,2023-11-07T02:35:46Z,3470000,False,93.0,108.0,1,left,MISS A. Sengun 14' Jump Shot,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,14.23,Missed,,,,,,,,,,,,
354,PT08M38.00S,2023-11-07T02:35:41.1Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,75,43,2023-11-07T02:35:46Z,3480000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,,353.0,2.0,2.0,0.0,,,,,,,,
355,PT08M31.00S,2023-11-07T02:35:51.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.01511169513797,45.09803921568628,1610612758,75,45,2023-11-07T02:36:06Z,3490000,False,-25.0,32.0,1,right,D. Sabonis driving Layup (7 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,4.03,Made,,,,,7.0,,,,,,,
356,PT08M31.00S,2023-11-07T02:35:55.4Z,3,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612758,75,45,2023-11-07T02:36:02Z,3500000,False,,,0,,A. Sengun shooting personal FOUL (3 PF) (Sabonis 1 FT),"[1630578, 1627734]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,203593.0,,3.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,
358,PT08M31.00S,2023-11-07T02:36:16.7Z,3,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,75,46,2023-11-07T02:36:16Z,3520000,False,,,0,,D. Sabonis Free Throw 1 of 1 (8 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,
359,PT08M09.00S,2023-11-07T02:36:42.7Z,3,REGULAR,3pt,Jump Shot,[],1630224,25.837713534822605,10.049019607843137,1610612745,75,46,2023-11-07T02:36:48Z,3530000,False,200.0,190.0,1,left,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,27.6,Missed,,,,,,,,,,,,
360,PT08M08.00S,2023-11-07T02:36:43.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,75,46,2023-11-07T02:36:48Z,3540000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,359.0,,,,,,,,,,,
362,PT08M04.00S,2023-11-07T02:37:05.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,26.231931668856767,83.08823529411765,1610612745,75,46,2023-11-07T02:37:11Z,3560000,False,-165.0,194.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,25.5,Missed,,,,,,,,,,,,
363,PT08M03.00S,2023-11-07T02:37:06.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,75,46,2023-11-07T02:37:11Z,3570000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,362.0,6.0,3.0,3.0,,,,,,,,
364,PT07M43.00S,2023-11-07T02:37:28.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,86.81011826544021,61.029411764705884,1610612758,75,48,2023-11-07T02:37:36Z,3580000,False,55.0,71.0,1,right,K. Huerter 9' driving floating Jump Shot (13 PTS) (K. Murray 1 AST),"[1628989, 1631099]",1610612758.0,SAC,driving floating,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,9.03,Made,,,,,13.0,K. Murray,1631099.0,1.0,,,,
366,PT07M43.00S,2023-11-07T02:37:31.1Z,3,REGULAR,foul,personal,['1freethrow'],1631095,,,1610612758,75,48,2023-11-07T02:37:53Z,3600000,False,,,0,,J. Smith Jr. shooting personal FOUL (3 PF) (Huerter 1 FT),"[1631095, 1628989]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,1627524.0,,3.0,0.0,Huerter,1628989.0,,,,,,,,,,,,,,
369,PT07M43.00S,2023-11-07T02:39:16.1Z,3,REGULAR,freethrow,1 of 1,[],1628989,,,1610612758,75,48,2023-11-07T02:39:19Z,3630000,False,,,0,,MISS K. Huerter Free Throw 1 of 1,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
370,PT07M43.00S,2023-11-07T02:39:16.1Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,75,48,2023-11-07T02:39:19Z,3640000,False,,,0,,D. Brooks REBOUND (Off:0 Def:4),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,369.0,4.0,4.0,0.0,,,,,,,,
371,PT07M24.00S,2023-11-07T02:39:33.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,7.5722733245729295,43.872549019607845,1610612745,77,48,2023-11-07T02:39:38Z,3650000,False,31.0,19.0,1,left,A. Sengun driving floating bank Jump Shot (13 PTS),[1630578],1610612745.0,HOU,driving floating bank,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,3.59,Made,,,,,13.0,,,,,,,
372,PT07M09.00S,2023-11-07T02:39:51.4Z,3,REGULAR,turnover,traveling,[],1628989,,,1610612758,77,48,2023-11-07T02:39:57Z,3660000,False,,,0,,K. Huerter traveling TURNOVER (3 TO),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,1627524.0,3.0,,,,,,,,,,,,,,,,,,
373,PT07M01.00S,2023-11-07T02:40:11.0Z,3,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,77,48,2023-11-07T02:40:17Z,3670000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (2 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,203593.0,2.0,,,,,,,,,,,,,,,,,,
374,PT06M54.00S,2023-11-07T02:40:29.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612758,77,48,2023-11-07T02:40:38Z,3680000,False,,,0,,J. Smith Jr. personal FOUL (4 PF) (Barnes 2 FT),"[1631095, 203084]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,4.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,
376,PT06M54.00S,2023-11-07T02:40:53.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,77,48,2023-11-07T02:40:53Z,3700000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
377,PT06M54.00S,2023-11-07T02:40:53.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,77,48,2023-11-07T02:40:53Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,376.0,,,,,,,,,,,
378,PT06M54.00S,2023-11-07T02:41:01.7Z,3,REGULAR,substitution,out,[],1631095,,,1610612758,77,48,2023-11-07T02:41:07Z,3720000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M54.00S,2023-11-07T02:41:01.7Z,3,REGULAR,substitution,in,[],1630256,,,1610612758,77,48,2023-11-07T02:41:07Z,3730000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M54.00S,2023-11-07T02:41:23.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,77,49,2023-11-07T02:41:23Z,3740000,False,,,0,,H. Barnes Free Throw 2 of 2 (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,
381,PT06M34.00S,2023-11-07T02:41:45.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,11.383048620236531,49.754901960784316,1610612745,79,49,2023-11-07T02:41:49Z,3750000,False,1.0,55.0,1,left,A. Sengun turnaround Hook (15 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.45,Made,,,,,15.0,,,,,,,
382,PT06M24.00S,2023-11-07T02:41:56.1Z,3,REGULAR,3pt,Jump Shot,[],1631099,92.72339027595268,2.941176470588235,1610612758,79,52,2023-11-07T02:42:01Z,3760000,False,-235.0,16.0,1,right,K. Murray 3PT  (10 PTS) (D. Sabonis 4 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,23.58,Made,,,,,10.0,D. Sabonis,1627734.0,4.0,,,,
384,PT06M12.00S,2023-11-07T02:42:08.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,24.26084099868594,9.803921568627452,1610612745,79,52,2023-11-07T02:42:15Z,3780000,False,201.0,176.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,26.69,Missed,,,,,,,,,,,,
385,PT06M10.00S,2023-11-07T02:42:10.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,79,52,2023-11-07T02:42:15Z,3790000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,384.0,7.0,4.0,3.0,,,,,,,,
386,PT06M10.00S,2023-11-07T02:42:13.5Z,3,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,79,52,2023-11-07T02:42:29Z,3800000,False,,,0,,D. Sabonis step out-of-bounds TURNOVER (3 TO),[1627734],1610612758.0,SAC,step,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,,,,,,,,
387,PT06M10.00S,2023-11-07T02:42:17.5Z,3,REGULAR,substitution,out,[],203084,,,1610612745,79,52,2023-11-07T02:42:24Z,3810000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M10.00S,2023-11-07T02:42:17.5Z,3,REGULAR,substitution,in,[],1628370,,,1610612745,79,52,2023-11-07T02:42:24Z,3820000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M02.00S,2023-11-07T02:42:43.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630578,7.440867279894875,52.94117647058824,1610612745,81,52,2023-11-07T02:42:48Z,3830000,False,-15.0,17.0,1,left,A. Sengun cutting DUNK (17 PTS) (F. VanVleet 5 AST),"[1630578, 1627832]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,2.28,Made,,,,,17.0,F. VanVleet,1627832.0,5.0,,,,
391,PT05M45.00S,2023-11-07T02:43:04.2Z,3,REGULAR,foul,offensive,[],1627734,,,1610612758,81,52,2023-11-07T02:43:16Z,3850000,False,,,0,,D. Sabonis offensive FOUL (4 PF),"[1627734, 1627832]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,203593.0,,4.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,
393,PT05M45.00S,2023-11-07T02:43:04.2Z,3,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,81,52,2023-11-07T02:43:16Z,3870000,False,,,0,,D. Sabonis offensive foul TURNOVER (4 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,2003.0,4.0,,,,,,,,,,,,,,,,,,
394,PT05M45.00S,2023-11-07T02:43:14.2Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,81,52,2023-11-07T02:43:16Z,3880000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M45.00S,2023-11-07T02:43:14.2Z,3,REGULAR,substitution,in,[],1628988,,,1610612745,81,52,2023-11-07T02:43:16Z,3890000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M33.00S,2023-11-07T02:43:38.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,31.35676741130092,32.84313725490196,1610612745,84,52,2023-11-07T02:43:42Z,3900000,False,86.0,242.0,1,left,D. Brooks 25' 3PT  (9 PTS) (A. Sengun 11 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,25.7,Made,,,,,9.0,A. Sengun,1630578.0,11.0,,,,
398,PT05M15.00S,2023-11-07T02:43:56.2Z,3,REGULAR,3pt,Jump Shot,[],1628370,72.22404730617609,81.12745098039215,1610612758,84,52,2023-11-07T02:44:00Z,3920000,False,156.0,209.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,26.02,Missed,,,,,,,,,,,,
399,PT05M14.00S,2023-11-07T02:43:57.2Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,84,52,2023-11-07T02:44:00Z,3930000,False,,,0,,D. Brooks REBOUND (Off:0 Def:5),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,398.0,5.0,5.0,0.0,,,,,,,,
400,PT05M06.00S,2023-11-07T02:44:04.8Z,3,REGULAR,3pt,Jump Shot,[],1630578,32.14520367936925,69.85294117647058,1610612745,84,52,2023-11-07T02:44:14Z,3940000,False,-99.0,250.0,1,left,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,26.87,Missed,,,,,,,,,,,,
401,PT05M04.00S,2023-11-07T02:44:06.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,84,52,2023-11-07T02:44:14Z,3950000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,400.0,,,,,,,,,,,
403,PT04M53.00S,2023-11-07T02:44:29.2Z,3,REGULAR,3pt,Jump Shot,[],1628989,66.44218134034165,48.77450980392157,1610612758,84,52,2023-11-07T02:44:35Z,3970000,False,-6.0,263.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,26.3,Missed,,,,,,,,,,,,
404,PT04M52.00S,2023-11-07T02:44:30.2Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,84,52,2023-11-07T02:44:35Z,3980000,False,,,0,,D. Brooks REBOUND (Off:0 Def:6),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,,,403.0,6.0,6.0,0.0,,,,,,,,
405,PT04M43.00S,2023-11-07T02:44:39.3Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,84,52,2023-11-07T02:44:43Z,3990000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1628370]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Monk,1628370.0
406,PT04M43.00S,2023-11-07T02:44:39.3Z,3,REGULAR,steal,,[],1628370,,,1610612758,84,52,2023-11-07T02:44:41Z,4000000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
407,PT04M33.00S,2023-11-07T02:44:49.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,93.11760840998686,40.68627450980392,1610612758,84,52,2023-11-07T02:44:54Z,4010000,False,-47.0,12.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.82,Missed,,,,,,,,,,,,
408,PT04M32.00S,2023-11-07T02:44:50.1Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,84,52,2023-11-07T02:44:54Z,4020000,False,,,0,,A. Sengun REBOUND (Off:2 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,407.0,7.0,5.0,2.0,,,,,,,,
409,PT04M24.00S,2023-11-07T02:44:58.2Z,3,REGULAR,turnover,lost ball,[],1627832,,,1610612745,84,52,2023-11-07T02:45:03Z,4030000,False,,,0,,F. VanVleet lost ball TURNOVER (1 TO),"[1627832, 1631099]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,,,Murray,1631099.0
410,PT04M24.00S,2023-11-07T02:44:58.2Z,3,REGULAR,steal,,[],1631099,,,1610612758,84,52,2023-11-07T02:44:59Z,4040000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
411,PT04M20.00S,2023-11-07T02:45:01.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631099,94.56307490144546,50.49019607843137,1610612758,84,54,2023-11-07T02:45:08Z,4050000,False,2.0,-1.0,1,right,K. Murray running DUNK (12 PTS),[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,0.29,Made,,,,,12.0,,,,,,,
412,PT04M03.00S,2023-11-07T02:45:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,7.835085413929041,55.14705882352941,1610612745,86,54,2023-11-07T02:45:23Z,4060000,False,-26.0,21.0,1,left,A. Holiday driving Layup (7 PTS),[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,3.33,Made,,,,,7.0,,,,,,,
413,PT03M35.00S,2023-11-07T02:45:47.1Z,3,REGULAR,3pt,Jump Shot,[],1628370,66.3107752956636,51.71568627450981,1610612758,86,54,2023-11-07T02:45:53Z,4070000,False,9.0,264.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,26.43,Missed,,,,,,,,,,,,
414,PT03M34.00S,2023-11-07T02:45:48.1Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,86,54,2023-11-07T02:45:53Z,4080000,False,,,0,,A. Sengun REBOUND (Off:2 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,413.0,8.0,6.0,2.0,,,,,,,,
415,PT03M23.00S,2023-11-07T02:45:58.9Z,3,REGULAR,3pt,Jump Shot,[],1630256,23.99802890932983,87.5,1610612745,86,54,2023-11-07T02:46:05Z,4090000,False,-188.0,173.0,1,left,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,,,,,25.52,Missed,,,,,,,,,,,,
416,PT03M21.00S,2023-11-07T02:46:00.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,86,54,2023-11-07T02:46:05Z,4100000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,415.0,8.0,5.0,3.0,,,,,,,,
417,PT03M12.00S,2023-11-07T02:46:09.0Z,3,REGULAR,3pt,Jump Shot,[],1628989,71.82982917214193,79.90196078431373,1610612758,86,54,2023-11-07T02:46:14Z,4110000,False,150.0,212.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,25.97,Missed,,,,,,,,,,,,
418,PT03M11.00S,2023-11-07T02:46:10.0Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612745,86,54,2023-11-07T02:46:14Z,4120000,False,,,0,,A. Holiday REBOUND (Off:0 Def:3),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,417.0,3.0,3.0,0.0,,,,,,,,
419,PT02M56.00S,2023-11-07T02:46:25.4Z,3,REGULAR,3pt,Jump Shot,[],1630578,33.85348226018397,42.8921568627451,1610612745,86,54,2023-11-07T02:46:36Z,4130000,False,36.0,266.0,1,left,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,26.81,Missed,,,,,,,,,,,,
420,PT02M55.00S,2023-11-07T02:46:26.4Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,86,54,2023-11-07T02:46:36Z,4140000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,419.0,3.0,3.0,0.0,,,,,,,,
421,PT02M42.00S,2023-11-07T02:46:39.4Z,3,REGULAR,2pt,Jump Shot,[],1627734,74.98357424441524,32.1078431372549,1610612758,86,54,2023-11-07T02:46:44Z,4150000,False,-89.0,183.0,1,right,MISS D. Sabonis 20' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,,,,,20.34,Missed,,,,,,,,,,,,
422,PT02M41.00S,2023-11-07T02:46:40.4Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,86,54,2023-11-07T02:46:44Z,4160000,False,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Left Center,,,,,,,,,421.0,2.0,1.0,1.0,,,,,,,,
423,PT02M27.00S,2023-11-07T02:46:54.9Z,3,REGULAR,3pt,Jump Shot,[],1627832,32.013797634691194,63.23529411764706,1610612745,89,54,2023-11-07T02:47:02Z,4170000,False,-66.0,248.0,1,left,F. VanVleet 25' 3PT  (11 PTS) (A. Sengun 12 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,25.71,Made,,,,,11.0,A. Sengun,1630578.0,12.0,,,,
425,PT02M26.00S,2023-11-07T02:47:01.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,89,54,2023-11-07T02:47:01Z,4190000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,out,[],1627832,,,1610612758,89,54,2023-11-07T02:49:43Z,4200000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,out,[],1628415,,,1610612758,89,54,2023-11-07T02:49:43Z,4210000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,out,[],1630578,,,1610612758,89,54,2023-11-07T02:49:43Z,4220000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,out,[],1628989,,,1610612758,89,54,2023-11-07T02:49:43Z,4230000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,89,54,2023-11-07T02:49:43Z,4240000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,89,54,2023-11-07T02:49:43Z,4250000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M26.00S,2023-11-07T02:49:29.4Z,3,REGULAR,substitution,out,[],1630558,,,1610612758,89,54,2023-11-07T02:49:43Z,4260000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
