actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
434,PT05M17.00S,2023-12-28T02:39:53.5Z,3,REGULAR,substitution,in,[],1628962,,,1610612756,70,85,2023-12-28T02:39:59Z,4260000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M17.00S,2023-12-28T02:39:53.5Z,3,REGULAR,substitution,in,[],1629006,,,1610612756,70,85,2023-12-28T02:39:59Z,4270000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M17.00S,2023-12-28T02:40:24.1Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,70,86,2023-12-28T02:40:24Z,4280000,False,,,0,,K. Durant Free Throw 2 of 2 (13 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
437,PT05M08.00S,2023-12-28T02:40:37.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,10.463206307490145,44.11764705882353,1610612745,70,86,2023-12-28T02:42:36Z,4290000,False,29.0,46.0,1,left,MISS F. VanVleet driving Layup - blocked,"[1627832, 1628960]",1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,Allen,1628960.0
438,PT05M08.00S,2023-12-28T02:40:37.6Z,3,REGULAR,block,,[],1628960,,,1610612745,70,86,2023-12-28T02:40:40Z,4300000,False,,,0,,G. Allen BLOCK (1 BLK),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
439,PT05M07.00S,2023-12-28T02:40:38.6Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,70,86,2023-12-28T02:42:36Z,4310000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,437.0,1.0,1.0,0.0,,,,,,,,,,,,,,
440,PT05M05.00S,2023-12-28T02:40:43.0Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612756,70,86,2023-12-28T02:42:13Z,4320000,False,,,0,,G. Allen bad pass TURNOVER (3 TO),"[1628960, 1630578]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,3.0,,,,,,,,Sengun,1630578.0,,
441,PT05M05.00S,2023-12-28T02:40:43.0Z,3,REGULAR,steal,,[],1630578,,,1610612745,70,86,2023-12-28T02:42:13Z,4330000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
442,PT05M04.00S,2023-12-28T02:40:46.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630578,8.229303547963205,51.71568627450981,1610612745,72,86,2023-12-28T02:42:53Z,4340000,False,-9.0,25.0,1,left,A. Sengun driving DUNK (19 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,19.0,,,,,,,,,,,,,
443,PT04M36.00S,2023-12-28T02:41:07.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628962,91.93495400788436,49.50980392156863,1610612756,72,88,2023-12-28T02:41:12Z,4350000,False,-2.0,23.0,1,right,U. Azubuike driving DUNK (9 PTS) (K. Durant 14 AST),"[1628962, 201142]",1610612756.0,PHX,driving,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,9.0,,,,,,,K. Durant,201142.0,14.0,,,,
445,PT04M21.00S,2023-12-28T02:41:23.0Z,3,REGULAR,turnover,bad pass,[],1631106,,,1610612745,72,88,2023-12-28T02:41:27Z,4370000,False,,,0,,T. Eason bad pass TURNOVER (1 TO),"[1631106, 201142]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1.0,,,,,,,,Durant,201142.0,,
446,PT04M21.00S,2023-12-28T02:41:23.0Z,3,REGULAR,steal,,[],201142,,,1610612756,72,88,2023-12-28T02:41:24Z,4380000,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
447,PT04M09.00S,2023-12-28T02:41:34.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,83.39356110381078,53.18627450980392,1610612756,72,88,2023-12-28T02:41:42Z,4390000,False,16.0,104.0,1,right,MISS D. Booker 10' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,10.48,Missed,,,,,,,,,,,,,,,,,,
448,PT04M08.00S,2023-12-28T02:41:35.9Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,72,88,2023-12-28T02:41:42Z,4400000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,447.0,2.0,2.0,0.0,,,,,,,,,,,,,,
449,PT04M00.00S,2023-12-28T02:41:43.2Z,3,REGULAR,3pt,Jump Shot,[],1630578,34.510512483574246,43.13725490196079,1610612745,75,88,2023-12-28T02:41:48Z,4410000,False,34.0,272.0,1,left,A. Sengun 27' 3PT  (22 PTS) (F. VanVleet 5 AST),"[1630578, 1627832]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,27.41,Made,,,,,22.0,,,,,,,F. VanVleet,1627832.0,5.0,,,,
451,PT03M59.00S,2023-12-28T02:41:51.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,75,88,2023-12-28T02:41:51Z,4430000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M39.00S,2023-12-28T02:45:03.2Z,3,REGULAR,2pt,Jump Shot,[],201142,78.9257555847569,37.254901960784316,1610612756,75,90,2023-12-28T02:45:12Z,4440000,False,-64.0,146.0,1,right,K. Durant 15' Jump Shot (15 PTS) (G. Allen 3 AST),"[201142, 1628960]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,15.89,Made,,,,,15.0,,,,,,,G. Allen,1628960.0,3.0,,,,
454,PT03M23.00S,2023-12-28T02:45:21.5Z,3,REGULAR,foul,personal,['2freethrow'],1628962,,,1610612745,75,90,2023-12-28T02:45:25Z,4460000,False,,,0,,U. Azubuike shooting personal FOUL (3 PF) (Sengun 2 FT),"[1628962, 1630578]",1610612756.0,PHX,shooting,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203591.0,,3.0,1.0,Sengun,1630578.0,,,,,,,
456,PT03M23.00S,2023-12-28T02:45:51.0Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,76,90,2023-12-28T02:45:51Z,4480000,False,,,0,,A. Sengun Free Throw 1 of 2 (23 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
457,PT03M23.00S,2023-12-28T02:46:08.8Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,77,90,2023-12-28T02:46:08Z,4490000,False,,,0,,A. Sengun Free Throw 2 of 2 (24 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
458,PT03M07.00S,2023-12-28T02:46:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,91.80354796320631,47.549019607843135,1610612756,77,92,2023-12-28T02:46:33Z,4500000,False,-12.0,25.0,1,right,D. Booker driving Layup (15 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,15.0,,,,,,,,,,,,,
459,PT02M50.00S,2023-12-28T02:46:43.9Z,3,REGULAR,3pt,Jump Shot,[],1630256,26.49474375821288,85.04901960784314,1610612745,80,92,2023-12-28T02:46:48Z,4510000,False,-175.0,197.0,1,left,J. Tate 26' 3PT  (5 PTS) (F. VanVleet 6 AST),"[1630256, 1627832]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,26.33,Made,,,,,5.0,,,,,,,F. VanVleet,1627832.0,6.0,,,,
461,PT02M33.00S,2023-12-28T02:47:00.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628962,91.93495400788436,55.392156862745104,1610612756,80,94,2023-12-28T02:47:05Z,4530000,False,27.0,23.0,1,right,U. Azubuike alley-oop Layup (11 PTS) (K. Durant 15 AST),"[1628962, 201142]",1610612756.0,PHX,alley-oop,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,11.0,,,,,,,K. Durant,201142.0,15.0,,,,
463,PT02M18.00S,2023-12-28T02:47:14.2Z,3,REGULAR,3pt,Jump Shot,[],1630578,29.77989487516426,74.75490196078431,1610612745,80,94,2023-12-28T02:47:21Z,4550000,False,-124.0,227.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
464,PT02M17.00S,2023-12-28T02:47:15.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,80,94,2023-12-28T02:47:21Z,4560000,False,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,463.0,7.0,7.0,0.0,,,,,,,,,,,,,,
465,PT02M08.00S,2023-12-28T02:47:25.0Z,3,REGULAR,2pt,Jump Shot,[],1626164,76.95466491458606,73.77450980392157,1610612756,80,96,2023-12-28T02:47:33Z,4570000,False,119.0,164.0,1,right,D. Booker 20' pullup Jump Shot (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,20.26,Made,,,,,17.0,,,,,,,,,,,,,
466,PT01M49.00S,2023-12-28T02:47:43.4Z,3,REGULAR,3pt,Jump Shot,[],1630578,33.196452036793694,59.55882352941176,1610612745,80,96,2023-12-28T02:47:51Z,4580000,False,-48.0,260.0,1,left,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
467,PT01M47.00S,2023-12-28T02:47:45.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,80,96,2023-12-28T02:47:51Z,4590000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,466.0,,,,,,,,,,,,,,,,,
469,PT01M47.00S,2023-12-28T02:47:51.9Z,3,REGULAR,substitution,out,[],1627832,,,1610612745,80,96,2023-12-28T02:48:03Z,4610000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M47.00S,2023-12-28T02:47:51.9Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,80,96,2023-12-28T02:48:03Z,4620000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M47.00S,2023-12-28T02:47:51.9Z,3,REGULAR,substitution,out,[],201142,,,1610612745,80,96,2023-12-28T02:48:03Z,4630000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M47.00S,2023-12-28T02:47:51.9Z,3,REGULAR,substitution,in,[],1630224,,,1610612745,80,96,2023-12-28T02:48:03Z,4640000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M47.00S,2023-12-28T02:47:51.9Z,3,REGULAR,substitution,in,[],201145,,,1610612745,80,96,2023-12-28T02:48:03Z,4650000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M47.00S,2023-12-28T02:47:51.9Z,3,REGULAR,substitution,in,[],1629002,,,1610612745,80,96,2023-12-28T02:48:03Z,4660000,False,,,0,,SUB in: C. Metu,[1629002],1610612756.0,PHX,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M43.00S,2023-12-28T02:48:21.1Z,3,REGULAR,foul,offensive,['inpenalty'],201145,,,1610612745,80,96,2023-12-28T02:48:30Z,4670000,False,,,0,,J. Green offensive FOUL (2 PF),"[201145, 1629006]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,203591.0,,2.0,0.0,Okogie,1629006.0,,,,,,,
477,PT01M43.00S,2023-12-28T02:48:21.1Z,3,REGULAR,turnover,offensive foul,[],201145,,,1610612745,80,96,2023-12-28T02:48:21Z,4690000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,203591.0,1.0,,,,,,,,,,,
478,PT01M43.00S,2023-12-28T02:48:38.4Z,3,REGULAR,substitution,out,[],1628960,,,1610612756,80,96,2023-12-28T02:48:45Z,4700000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M43.00S,2023-12-28T02:48:38.4Z,3,REGULAR,substitution,in,[],201569,,,1610612756,80,96,2023-12-28T02:48:45Z,4710000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M21.00S,2023-12-28T02:49:13.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629002,89.17542706964521,67.15686274509804,1610612756,80,98,2023-12-28T02:49:21Z,4720000,False,86.0,49.0,1,right,C. Metu 9' turnaround Jump Shot (4 PTS) (D. Booker 5 AST),"[1629002, 1626164]",1610612756.0,PHX,turnaround,,,Metu,C. Metu,,,,,Mid-Range,8-16 Right,9.9,Made,,,,,4.0,,,,,,,D. Booker,1626164.0,5.0,,,,
482,PT01M03.00S,2023-12-28T02:49:32.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,9.674770039421814,51.225490196078425,1610612745,82,98,2023-12-28T02:49:45Z,4740000,False,-6.0,38.0,1,left,J. Tate driving floating Jump Shot (7 PTS) (T. Eason 2 AST),"[1630256, 1631106]",1610612745.0,HOU,driving floating,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,3.89,Made,,,,,7.0,,,,,,,T. Eason,1631106.0,2.0,,,,
484,PT00M39.10S,2023-12-28T02:49:56.8Z,3,REGULAR,3pt,Jump Shot,[],1626164,74.32654402102497,85.04901960784314,1610612756,82,101,2023-12-28T02:50:04Z,4760000,False,175.0,189.0,1,right,D. Booker 25' 3PT pullup (20 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,25.76,Made,,,,,20.0,,,,,,,,,,,,,
486,PT00M27.70S,2023-12-28T02:50:33.6Z,3,REGULAR,foul,personal,['2freethrow'],1628962,,,1610612745,82,101,2023-12-28T02:50:50Z,4780000,False,,,0,,U. Azubuike shooting personal FOUL (4 PF) (Green 2 FT),"[1628962, 1630224]",1610612756.0,PHX,shooting,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,,,,,,,,1628171.0,,4.0,1.0,Green,1630224.0,,,,,,,
488,PT00M27.70S,2023-12-28T02:50:57.5Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,82,101,2023-12-28T02:50:57Z,4800000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
489,PT00M27.70S,2023-12-28T02:50:57.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,82,101,2023-12-28T02:50:57Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,,,
490,PT00M27.70S,2023-12-28T02:51:01.6Z,3,REGULAR,substitution,out,[],1629006,,,1610612745,82,101,2023-12-28T02:51:16Z,4820000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M27.70S,2023-12-28T02:51:01.6Z,3,REGULAR,substitution,out,[],1628962,,,1610612745,82,101,2023-12-28T02:51:16Z,4830000,False,,,0,,SUB out: U. Azubuike,[1628962],1610612756.0,PHX,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M27.70S,2023-12-28T02:51:01.6Z,3,REGULAR,substitution,in,[],1629642,,,1610612745,82,101,2023-12-28T02:51:16Z,4840000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M27.70S,2023-12-28T02:51:01.6Z,3,REGULAR,substitution,in,[],1628960,,,1610612745,82,101,2023-12-28T02:51:16Z,4850000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M27.70S,2023-12-28T02:51:28.2Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,83,101,2023-12-28T02:51:28Z,4860000,False,,,0,,J. Green Free Throw 2 of 2 (23 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
495,PT00M15.10S,2023-12-28T02:51:42.4Z,3,REGULAR,turnover,lost ball,[],1626164,,,1610612756,83,101,2023-12-28T02:51:49Z,4870000,False,,,0,,D. Booker lost ball TURNOVER (3 TO),"[1626164, 1631106]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,3.0,,,,,,,,Eason,1631106.0,,
496,PT00M15.10S,2023-12-28T02:51:42.4Z,3,REGULAR,steal,,[],1631106,,,1610612745,83,101,2023-12-28T02:51:44Z,4880000,False,,,0,,T. Eason STEAL (4 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
497,PT00M14.30S,2023-12-28T02:51:45.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612745,83,101,2023-12-28T02:51:50Z,4890000,False,,,0,,D. Booker shooting personal FOUL (2 PF) (Eason 2 FT),"[1626164, 1631106]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,2.0,0.0,Eason,1631106.0,,,,,,,
499,PT00M14.30S,2023-12-28T02:52:10.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631106,,,1610612745,83,101,2023-12-28T02:53:23Z,4910000,False,,,0,,MISS T. Eason Free Throw 1 of 2,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
500,PT00M14.30S,2023-12-28T02:52:10.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,83,101,2023-12-28T02:53:23Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,
501,PT00M14.30S,2023-12-28T02:52:10.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631106,,,1610612745,84,101,2023-12-28T02:53:23Z,4930000,False,,,0,,T. Eason Free Throw 2 of 2 (3 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
502,PT00M02.70S,2023-12-28T02:52:47.3Z,3,REGULAR,3pt,Jump Shot,[],1626164,68.9388961892247,19.11764705882353,1610612756,84,101,2023-12-28T02:53:04Z,4940000,False,-154.0,239.0,1,right,MISS D. Booker 28' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,28.5,Missed,,,,,,,,,,,,,,,,,,
503,PT00M01.70S,2023-12-28T02:52:48.3Z,3,REGULAR,rebound,offensive,[],1628960,,,1610612756,84,101,2023-12-28T02:53:04Z,4950000,False,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,502.0,2.0,1.0,1.0,,,,,,,,,,,,,,
504,PT00M00.80S,2023-12-28T02:52:52.5Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628988,,,1610612756,84,101,2023-12-28T02:54:04Z,4960000,False,,,0,,A. Holiday shooting personal FOUL (2 PF) (Allen 3 FT),"[1628988, 1628960]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628171.0,,2.0,0.0,Allen,1628960.0,,,,,,,
507,PT00M00.80S,2023-12-28T02:54:27.3Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],1628960,,,1610612756,84,102,2023-12-28T02:55:12Z,4990000,False,,,0,,G. Allen Free Throw 1 of 3 (14 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
508,PT00M00.80S,2023-12-28T02:54:27.3Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],1628960,,,1610612756,84,103,2023-12-28T02:55:12Z,5000000,False,,,0,,G. Allen Free Throw 2 of 3 (15 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
509,PT00M00.80S,2023-12-28T02:54:41.8Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,84,103,2023-12-28T02:54:47Z,5010000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M00.80S,2023-12-28T02:54:41.8Z,3,REGULAR,substitution,in,[],1630240,,,1610612756,84,103,2023-12-28T02:54:47Z,5020000,False,,,0,,SUB in: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M00.80S,2023-12-28T02:54:27.3Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],1628960,,,1610612756,84,104,2023-12-28T02:55:12Z,5030000,False,,,0,,G. Allen Free Throw 3 of 3 (16 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
512,PT00M00.00S,2023-12-28T02:55:34.9Z,3,REGULAR,3pt,Jump Shot,[],201145,88.51839684625493,20.098039215686274,1610612745,84,104,2023-12-28T02:58:33Z,5040000,False,150.0,780.0,1,left,MISS J. Green 79' 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,79.38,Missed,,,,,,,,,,,,,,,,,,
513,PT00M00.00S,2023-12-28T02:55:34.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,84,104,2023-12-28T02:58:33Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,512.0,,,,,,,,,,,,,,,,,
514,PT00M00.00S,2023-12-28T02:55:42.2Z,3,REGULAR,period,end,[],0,,,1610612745,84,104,2023-12-28T02:55:42Z,5060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-12-28T02:57:16.6Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,84,104,2023-12-28T02:57:41Z,5070000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-12-28T02:57:16.6Z,4,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,84,104,2023-12-28T02:57:41Z,5080000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-12-28T02:57:16.6Z,4,REGULAR,substitution,out,['startperiod'],201145,,,1610612745,84,104,2023-12-28T02:57:41Z,5090000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2023-12-28T02:57:16.6Z,4,REGULAR,substitution,out,['startperiod'],1628960,,,1610612745,84,104,2023-12-28T02:57:41Z,5100000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-12-28T02:57:16.6Z,4,REGULAR,substitution,in,['startperiod'],1641708,,,1610612745,84,104,2023-12-28T02:57:41Z,5110000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2023-12-28T02:57:16.6Z,4,REGULAR,substitution,in,['startperiod'],1641715,,,1610612745,84,104,2023-12-28T02:57:41Z,5120000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2023-12-28T02:57:16.6Z,4,REGULAR,substitution,in,['startperiod'],1629111,,,1610612745,84,104,2023-12-28T02:57:41Z,5130000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2023-12-28T02:57:16.6Z,4,REGULAR,substitution,in,['startperiod'],201142,,,1610612745,84,104,2023-12-28T02:57:41Z,5140000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
