actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
421,PT04M27.00S,2024-03-16T22:30:56.4Z,3,REGULAR,rebound,offensive,[],1630224,,,1610612745,90,67,2024-03-16T22:30:56Z,4180000,False,,,0,,J. Green REBOUND (Off:2 Def:8),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,420.0,10.0,8.0,2.0,,,,,
422,PT04M26.00S,2024-03-16T22:30:57.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630224,7.046649145860711,48.28431372549019,1610612745,92,67,2024-03-16T22:31:04Z,4190000,False,9.0,14.0,1,left,J. Green putback Layup (21 PTS),[1630224],1610612745.0,HOU,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.62,Made,21.0,,,,,,,,,,,,,,
423,PT04M03.00S,2024-03-16T22:31:21.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,91.01511169513797,60.78431372549019,1610612739,92,67,2024-03-16T22:31:26Z,4200000,False,54.0,32.0,1,right,MISS T. Thompson 6' Jump Shot,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.27,Missed,,,,,,,,,,,,,,,
424,PT04M01.00S,2024-03-16T22:31:23.2Z,3,REGULAR,rebound,offensive,[],202684,,,1610612739,92,67,2024-03-16T22:31:26Z,4210000,False,,,0,,T. Thompson REBOUND (Off:2 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,423.0,3.0,1.0,2.0,,,,,
425,PT04M01.00S,2024-03-16T22:31:28.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,92,67,2024-03-16T22:31:46Z,4220000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1155.0,,,,
426,PT03M43.00S,2024-03-16T22:32:05.3Z,3,REGULAR,violation,kicked ball,[],202684,,,1610612745,92,67,2024-03-16T22:32:11Z,4230000,False,,,0,,T. Thompson kicked ball VIOLATION,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,101283.0,,,,
427,PT03M43.00S,2024-03-16T22:32:08.8Z,3,REGULAR,substitution,out,[],1641708,,,1610612745,92,67,2024-03-16T22:32:14Z,4240000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M43.00S,2024-03-16T22:32:08.8Z,3,REGULAR,substitution,in,[],1631095,,,1610612745,92,67,2024-03-16T22:32:14Z,4250000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M35.00S,2024-03-16T22:32:32.2Z,3,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,92,67,2024-03-16T22:32:41Z,4260000,False,,,0,,J. Smith Jr. lost ball out-of-bounds TURNOVER (2 TO),[1631095],1610612745.0,HOU,lost ball,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,101283.0,,,,
430,PT03M20.00S,2024-03-16T22:32:51.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,91.80354796320631,57.59803921568627,1610612739,92,67,2024-03-16T22:32:56Z,4270000,False,38.0,25.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,4.52,Missed,,,,,,,,,,,,,,,
431,PT03M17.00S,2024-03-16T22:32:54.8Z,3,REGULAR,rebound,defensive,[],201145,,,1610612745,92,67,2024-03-16T22:32:56Z,4280000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,430.0,3.0,3.0,0.0,,,,,
432,PT03M12.00S,2024-03-16T22:32:59.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,7.703679369250986,49.754901960784316,1610612745,94,67,2024-03-16T22:33:04Z,4290000,False,1.0,20.0,1,left,J. Green running Layup (23 PTS),[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.99,Made,23.0,,,,,,,,,,,,,,
433,PT03M12.00S,2024-03-16T22:33:07.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,94,67,2024-03-16T22:33:07Z,4300000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M12.00S,2024-03-16T22:35:19.3Z,3,REGULAR,substitution,out,[],1630224,,,1610612739,94,67,2024-03-16T22:36:04Z,4310000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M12.00S,2024-03-16T22:35:19.3Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,94,67,2024-03-16T22:36:04Z,4320000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M12.00S,2024-03-16T22:35:19.3Z,3,REGULAR,substitution,in,[],203493,,,1610612739,94,67,2024-03-16T22:36:04Z,4330000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M12.00S,2024-03-16T22:35:19.3Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,94,67,2024-03-16T22:36:04Z,4340000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M58.00S,2024-03-16T22:36:16.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,80.50262812089356,40.931372549019606,1610612739,94,67,2024-03-16T22:36:24Z,4350000,False,-45.0,131.0,1,right,MISS C. LeVert 13' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,13.84,Missed,,,,,,,,,,,,,,,
440,PT02M54.00S,2024-03-16T22:36:20.5Z,3,REGULAR,rebound,offensive,[],202684,,,1610612739,94,67,2024-03-16T22:36:24Z,4360000,False,,,0,,T. Thompson REBOUND (Off:3 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,439.0,4.0,1.0,3.0,,,,,
441,PT02M48.00S,2024-03-16T22:36:27.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202684,84.1819973718791,48.529411764705884,1610612739,94,69,2024-03-16T22:40:52Z,4370000,False,-7.0,96.0,1,right,T. Thompson 9' floating Jump Shot (4 PTS) (C. LeVert 6 AST),"[202684, 1627747]",1610612739.0,CLE,floating,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,9.65,Made,4.0,C. LeVert,1627747.0,6.0,,,,,,,,,,,
443,PT02M33.00S,2024-03-16T22:36:43.1Z,3,REGULAR,turnover,out-of-bounds,[],203493,,,1610612745,94,69,2024-03-16T22:36:50Z,4390000,False,,,0,,R. Bullock Jr. bad pass out-of-bounds TURNOVER (2 TO),[203493],1610612745.0,HOU,bad pass,,,Bullock Jr.,R. Bullock Jr.,,,,,Mid-Range,8-16 Right,2.0,,,,,,,,,,,,,,,1155.0,,,,
444,PT02M21.00S,2024-03-16T22:37:00.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,92.85479632063075,95.09803921568627,1610612739,94,69,2024-03-16T22:37:04Z,4400000,False,225.0,15.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,22.6,Missed,,,,,,,,,,,,,,,
445,PT02M19.00S,2024-03-16T22:37:02.8Z,3,REGULAR,rebound,defensive,[],203493,,,1610612745,94,69,2024-03-16T22:37:04Z,4410000,False,,,0,,R. Bullock Jr. REBOUND (Off:0 Def:2),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,444.0,2.0,2.0,0.0,,,,,
446,PT02M07.00S,2024-03-16T22:37:14.8Z,3,REGULAR,2pt,Jump Shot,[],1627832,26.10052562417871,49.01960784313725,1610612745,94,69,2024-03-16T22:37:20Z,4420000,False,5.0,193.0,1,left,MISS F. VanVleet 19' driving floating Shot,[1627832],1610612745.0,HOU,driving floating,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,19.29,Missed,,,,,,,,,,,,,,,
447,PT02M05.00S,2024-03-16T22:37:16.8Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,94,69,2024-03-16T22:37:20Z,4430000,False,,,0,,D. Garland REBOUND (Off:0 Def:5),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,446.0,5.0,5.0,0.0,,,,,
448,PT02M00.00S,2024-03-16T22:37:26.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612739,94,69,2024-03-16T22:37:42Z,4440000,False,,,0,,J. Green shooting personal FOUL (1 PF) (LeVert 2 FT),"[201145, 1627747]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,101283.0,1.0,0.0,LeVert,1627747.0
450,PT02M00.00S,2024-03-16T22:37:47.4Z,3,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,94,70,2024-03-16T22:38:13Z,4460000,False,,,0,,C. LeVert Free Throw 1 of 2 (14 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
451,PT02M00.00S,2024-03-16T22:37:49.7Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,94,70,2024-03-16T22:37:52Z,4470000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M00.00S,2024-03-16T22:37:49.7Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,94,70,2024-03-16T22:37:52Z,4480000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M00.00S,2024-03-16T22:37:47.4Z,3,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,94,70,2024-03-16T22:38:13Z,4490000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
454,PT02M00.00S,2024-03-16T22:37:47.4Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,94,70,2024-03-16T22:38:13Z,4500000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,453.0,7.0,4.0,3.0,,,,,
455,PT01M47.00S,2024-03-16T22:38:23.9Z,3,REGULAR,foul,personal,[],1627747,,,1610612745,94,70,2024-03-16T22:38:31Z,4510000,False,,,0,,C. LeVert personal FOUL (3 PF),"[1627747, 1631095]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Smith Jr.,1631095.0
457,PT01M43.00S,2024-03-16T22:38:43.6Z,3,REGULAR,2pt,Jump Shot,[],1627832,22.421156373193167,26.47058823529412,1610612745,94,70,2024-03-16T22:38:50Z,4530000,False,118.0,158.0,1,left,MISS F. VanVleet 19' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,,,,19.72,Missed,,,,,,,,,,,,,,,
458,PT01M42.00S,2024-03-16T22:38:44.6Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,94,70,2024-03-16T22:38:50Z,4540000,False,,,0,,S. Merrill REBOUND (Off:0 Def:3),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,457.0,3.0,3.0,0.0,,,,,
459,PT01M27.00S,2024-03-16T22:38:59.7Z,3,REGULAR,turnover,lost ball,[],202684,,,1610612739,94,70,2024-03-16T22:39:04Z,4550000,False,,,0,,T. Thompson lost ball TURNOVER (2 TO),"[202684, 1627832]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),8-16 Left,2.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
460,PT01M27.00S,2024-03-16T22:38:59.7Z,3,REGULAR,steal,,[],1627832,,,1610612745,94,70,2024-03-16T22:39:02Z,4560000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
461,PT01M22.00S,2024-03-16T22:39:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629111,6.389618922470433,46.568627450980394,1610612745,96,70,2024-03-16T22:39:11Z,4570000,False,17.0,8.0,1,left,J. Landale running Layup (4 PTS) (J. Green 1 AST),"[1629111, 201145]",1610612745.0,HOU,running,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,1.88,Made,4.0,J. Green,201145.0,1.0,,,,,,,,,,,
463,PT01M00.00S,2024-03-16T22:39:29.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612739,96,70,2024-03-16T22:39:47Z,4590000,False,,,0,,J. Smith Jr. shooting personal FOUL (3 PF) (Thompson 2 FT),"[1631095, 202684]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Thompson,202684.0
465,PT01M00.00S,2024-03-16T22:39:52.7Z,3,REGULAR,freethrow,1 of 2,[],202684,,,1610612739,96,70,2024-03-16T22:39:52Z,4610000,False,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
466,PT01M00.00S,2024-03-16T22:39:52.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,96,70,2024-03-16T22:39:52Z,4620000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,465.0,,,,,,,,
467,PT01M00.00S,2024-03-16T22:40:15.0Z,3,REGULAR,freethrow,2 of 2,[],202684,,,1610612739,96,71,2024-03-16T22:40:15Z,4630000,False,,,0,,T. Thompson Free Throw 2 of 2 (5 PTS),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
468,PT00M47.70S,2024-03-16T22:40:30.4Z,3,REGULAR,turnover,lost ball,[],1627832,,,1610612745,96,71,2024-03-16T22:40:34Z,4640000,False,,,0,,F. VanVleet lost ball TURNOVER (1 TO),"[1627832, 202684]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,1.0,Thompson,202684.0,,,,,,,,,,,,,,,,,
469,PT00M47.70S,2024-03-16T22:40:30.4Z,3,REGULAR,steal,,[],202684,,,1610612739,96,71,2024-03-16T22:40:32Z,4650000,False,,,0,,T. Thompson STEAL (1 STL),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
470,PT00M45.00S,2024-03-16T22:40:34.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,92.19776609724047,51.470588235294116,1610612739,96,73,2024-03-16T22:40:40Z,4660000,False,7.0,21.0,1,right,D. Garland running Layup (9 PTS) (T. Thompson 1 AST),"[1629636, 202684]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,2.21,Made,9.0,T. Thompson,202684.0,1.0,,,,,,,,,,,
472,PT00M33.70S,2024-03-16T22:40:49.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,17.427726675427067,48.529411764705884,1610612745,98,73,2024-03-16T22:43:26Z,4680000,False,7.0,111.0,1,left,J. Landale 11' floating Jump Shot (6 PTS) (F. VanVleet 15 AST),"[1629111, 1627832]",1610612745.0,HOU,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,11.15,Made,6.0,F. VanVleet,1627832.0,15.0,,,,,,,,,,,
474,PT00M23.00S,2024-03-16T22:41:04.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,91.40932982917214,45.588235294117645,1610612739,98,73,2024-03-16T22:44:59Z,4700000,False,-22.0,28.0,1,right,MISS C. LeVert driving Layup - blocked,"[1627747, 1631095]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,3.59,Missed,,,,,Smith Jr.,1631095.0,,,,,,,,,
475,PT00M23.00S,2024-03-16T22:41:04.0Z,3,REGULAR,block,,[],1631095,,,1610612739,98,73,2024-03-16T22:41:06Z,4710000,False,,,0,,J. Smith Jr. BLOCK (2 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
476,PT00M20.10S,2024-03-16T22:41:06.9Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612745,98,73,2024-03-16T22:41:06Z,4720000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,474.0,1.0,1.0,0.0,,,,,
477,PT00M02.10S,2024-03-16T22:41:25.0Z,3,REGULAR,3pt,Jump Shot,[],1627832,29.25427069645204,25.98039215686275,1610612745,98,73,2024-03-16T22:45:12Z,4730000,False,120.0,222.0,1,left,MISS F. VanVleet 25' step back 3PT,[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,25.28,Missed,,,,,,,,,,,,,,,
478,PT00M00.20S,2024-03-16T22:41:26.9Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612745,98,73,2024-03-16T22:41:57Z,4740000,False,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,477.0,2.0,1.0,1.0,,,,,
480,PT00M00.00S,2024-03-16T22:42:22.4Z,3,REGULAR,period,end,[],0,,,1610612745,98,73,2024-03-16T22:42:22Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2024-03-16T22:43:57.9Z,4,REGULAR,substitution,out,['startperiod'],1629111,,,1610612745,98,73,2024-03-16T22:44:22Z,4770000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2024-03-16T22:43:57.9Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612745,98,73,2024-03-16T22:44:22Z,4780000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2024-03-16T22:43:57.9Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612745,98,73,2024-03-16T22:44:22Z,4790000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2024-03-16T22:43:57.9Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612745,98,73,2024-03-16T22:44:22Z,4800000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-03-16T22:43:57.9Z,4,REGULAR,substitution,in,['startperiod'],1630256,,,1610612745,98,73,2024-03-16T22:44:22Z,4810000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2024-03-16T22:43:57.9Z,4,REGULAR,substitution,in,['startperiod'],1628378,,,1610612745,98,73,2024-03-16T22:44:22Z,4820000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2024-03-16T22:44:26.9Z,4,REGULAR,period,start,[],0,,,1610612739,98,73,2024-03-16T22:44:26Z,4830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M45.00S,2024-03-16T22:44:41.8Z,4,REGULAR,3pt,Jump Shot,[],1627777,93.77463863337714,96.81372549019608,1610612739,98,73,2024-03-16T22:44:49Z,4840000,False,234.0,6.0,1,right,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,,,,23.42,Missed,,,,,,,,,,,,,,,
489,PT11M43.00S,2024-03-16T22:44:43.8Z,4,REGULAR,rebound,defensive,[],203493,,,1610612745,98,73,2024-03-16T22:44:49Z,4850000,False,,,0,,R. Bullock Jr. REBOUND (Off:0 Def:3),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,488.0,3.0,3.0,0.0,,,,,
490,PT11M35.00S,2024-03-16T22:44:51.7Z,4,REGULAR,3pt,Jump Shot,[],1628988,30.962549277266753,63.23529411764706,1610612745,98,73,2024-03-16T22:44:58Z,4860000,False,-66.0,239.0,1,left,MISS A. Holiday 24' pullup 3PT,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,24.75,Missed,,,,,,,,,,,,,,,
491,PT11M34.00S,2024-03-16T22:44:52.7Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,98,73,2024-03-16T22:44:58Z,4870000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,490.0,3.0,3.0,0.0,,,,,
492,PT11M26.00S,2024-03-16T22:45:00.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,77.34888304862024,88.48039215686273,1610612739,98,76,2024-03-16T22:47:19Z,4880000,False,192.0,160.0,1,right,S. Merrill 25' 3PT running (8 PTS) (G. Niang 2 AST),"[1630241, 1627777]",1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,25.05,Made,8.0,G. Niang,1627777.0,2.0,,,,,,,,,,,
494,PT11M09.00S,2024-03-16T22:45:17.2Z,4,REGULAR,2pt,Jump Shot,[],1628988,17.427726675427067,25.49019607843137,1610612745,98,76,2024-03-16T22:45:22Z,4900000,False,123.0,111.0,1,left,MISS A. Holiday 16' pullup Shot,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right Center,,,,16.55,Missed,,,,,,,,,,,,,,,
495,PT11M08.00S,2024-03-16T22:45:18.2Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,98,76,2024-03-16T22:45:22Z,4910000,False,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,494.0,4.0,4.0,0.0,,,,,
496,PT10M58.00S,2024-03-16T22:45:27.9Z,4,REGULAR,3pt,Jump Shot,[],1629636,67.7562417871222,39.21568627450981,1610612739,98,79,2024-03-16T22:45:33Z,4920000,False,-54.0,251.0,1,right,D. Garland 25' 3PT step back (12 PTS) (D. Mitchell 2 AST),"[1629636, 1628378]",1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,25.63,Made,12.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,
497,PT10M41.00S,2024-03-16T22:45:45.5Z,4,REGULAR,2pt,Jump Shot,[],1631095,24.655059132720105,57.35294117647059,1610612745,100,79,2024-03-16T22:46:56Z,4930000,False,-37.0,179.0,1,left,J. Smith Jr. 18' pullup Jump Shot (17 PTS),[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,18.3,Made,17.0,,,,,,,,,,,,,,
498,PT10M41.00S,2024-03-16T22:45:49.6Z,4,REGULAR,foul,personal,['1freethrow'],202684,,,1610612745,100,79,2024-03-16T22:48:10Z,4940000,False,,,0,,T. Thompson flagrant-type-1 personal FOUL (2 PF) (Smith Jr. 1 FT),"[202684, 1631095]",1610612739.0,CLE,flagrant-type-1,,,Thompson,T. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Smith Jr.,1631095.0
502,PT10M41.00S,2024-03-16T22:47:37.8Z,4,REGULAR,substitution,out,[],202684,,,1610612745,100,79,2024-03-16T22:47:51Z,4970000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M41.00S,2024-03-16T22:47:37.8Z,4,REGULAR,substitution,in,[],1628386,,,1610612745,100,79,2024-03-16T22:47:51Z,4980000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M41.00S,2024-03-16T22:47:57.7Z,4,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,101,79,2024-03-16T22:55:27Z,4990000,False,,,0,,J. Smith Jr. flagrant Free Throw 1 of 1 (18 PTS),[1631095],1610612745.0,HOU,flagrant,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
