actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
339,PT11M47.00S,2023-11-11T02:24:53.5Z,3,REGULAR,3pt,Jump Shot,[],1627832,68.9388961892247,69.36274509803921,1610612745,54,48,2023-11-11T02:25:00Z,3290000,False,97.0,239.0,1,right,MISS F. VanVleet 25' step back 3PT,[1627832],1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.83,,,,,,,,,
340,PT11M45.00S,2023-11-11T02:24:55.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,54,48,2023-11-11T02:25:00Z,3300000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,339.0,,,,,,,,,,,,,
342,PT11M31.00S,2023-11-11T02:25:19.0Z,3,REGULAR,3pt,Jump Shot,[],1641722,27.677398160315374,78.67647058823529,1610612740,54,51,2023-11-11T02:25:23Z,3320000,False,-143.0,208.0,1,left,J. Hawkins 25' 3PT  (3 PTS) (J. Valanciunas 1 AST),"[1641722, 202685]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,25.24,3.0,J. Valanciunas,202685.0,1.0,,,,,
345,PT11M11.00S,2023-11-11T02:25:51.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.72339027595268,45.83333333333333,1610612745,56,51,2023-11-11T02:26:01Z,3350000,False,-21.0,16.0,1,right,J. Green reverse Layup (16 PTS),[1630224],1610612745.0,HOU,reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.62,16.0,,,,,,,,
346,PT11M03.00S,2023-11-11T02:25:59.0Z,3,REGULAR,3pt,Jump Shot,[],1630700,26.10052562417871,85.5392156862745,1610612740,56,51,2023-11-11T02:26:46Z,3360000,False,-178.0,193.0,1,left,MISS D. Daniels 26' pullup 3PT,[1630700],1610612740.0,NOP,pullup,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.22,,,,,,,,,
347,PT11M02.00S,2023-11-11T02:26:00.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,56,51,2023-11-11T02:26:10Z,3370000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,346.0,,,,,,,,,,,,,
349,PT10M46.00S,2023-11-11T02:26:27.6Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,56,51,2023-11-11T02:26:34Z,3390000,False,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 1641722]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Hawkins,1641722.0
350,PT10M46.00S,2023-11-11T02:26:27.6Z,3,REGULAR,steal,,[],1641722,,,1610612740,56,51,2023-11-11T02:26:29Z,3400000,False,,,0,,J. Hawkins STEAL (2 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
351,PT10M42.00S,2023-11-11T02:26:32.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641722,6.521024967148489,48.03921568627451,1610612740,56,53,2023-11-11T02:26:39Z,3410000,False,10.0,9.0,1,left,J. Hawkins running Layup (5 PTS),[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.32,5.0,,,,,,,,
352,PT10M28.00S,2023-11-11T02:26:45.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,81.8166885676741,48.03921568627451,1610612745,58,53,2023-11-11T02:26:50Z,3420000,False,-10.0,118.0,1,right,A. Sengun 11' floating Jump Shot (14 PTS) (F. VanVleet 5 AST),"[1630578, 1627832]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,11.88,14.0,F. VanVleet,1627832.0,5.0,,,,,
354,PT10M17.00S,2023-11-11T02:26:56.7Z,3,REGULAR,3pt,Jump Shot,[],1641722,32.14520367936925,35.294117647058826,1610612740,58,56,2023-11-11T02:28:03Z,3440000,False,74.0,250.0,1,left,J. Hawkins 26' 3PT pullup (8 PTS) (J. Valanciunas 2 AST),"[1641722, 202685]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,Made,,,,,26.03,8.0,J. Valanciunas,202685.0,2.0,,,,,
356,PT10M16.00S,2023-11-11T02:27:08.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,58,56,2023-11-11T02:27:08Z,3460000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT09M58.00S,2023-11-11T02:30:16.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,92.06636005256242,49.01960784313725,1610612745,60,56,2023-11-11T02:30:24Z,3470000,False,-5.0,22.0,1,right,A. Sengun cutting DUNK (16 PTS) (J. Smith Jr. 2 AST),"[1630578, 1631095]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.26,16.0,J. Smith Jr.,1631095.0,2.0,,,,,
359,PT09M43.00S,2023-11-11T02:30:34.5Z,3,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612740,60,56,2023-11-11T02:31:12Z,3490000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Hawkins 2 FT),"[1630224, 1641722]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,1627541.0,1.0,0.0,Hawkins,1641722.0,,,,,,,,,,,,,,,
361,PT09M43.00S,2023-11-11T02:31:13.5Z,3,REGULAR,freethrow,1 of 2,[],1641722,,,1610612740,60,57,2023-11-11T02:31:29Z,3510000,False,,,0,,J. Hawkins Free Throw 1 of 2 (9 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,Made,,,,,,9.0,,,,,,,,
362,PT09M43.00S,2023-11-11T02:31:13.5Z,3,REGULAR,freethrow,2 of 2,[],1641722,,,1610612740,60,57,2023-11-11T02:31:29Z,3520000,False,,,0,,MISS J. Hawkins Free Throw 2 of 2,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
363,PT09M43.00S,2023-11-11T02:31:13.5Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,60,57,2023-11-11T02:31:29Z,3530000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,362.0,6.0,5.0,1.0,,,,,,,,,,
364,PT09M21.00S,2023-11-11T02:31:37.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,92.85479632063075,34.55882352941176,1610612745,60,57,2023-11-11T02:31:42Z,3540000,False,-77.0,15.0,1,right,MISS A. Sengun 7' Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.86,,,,,,,,,
365,PT09M19.00S,2023-11-11T02:31:39.6Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,60,57,2023-11-11T02:31:42Z,3550000,False,,,0,,D. Daniels REBOUND (Off:0 Def:4),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,364.0,4.0,4.0,0.0,,,,,,,,,,
366,PT09M10.00S,2023-11-11T02:31:47.8Z,3,REGULAR,3pt,Jump Shot,[],1641722,6.1268068331143235,95.34313725490196,1610612740,60,60,2023-11-11T02:31:52Z,3560000,False,-227.0,5.0,1,left,J. Hawkins 3PT  (12 PTS) (B. Ingram 3 AST),"[1641722, 1627742]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,22.68,12.0,B. Ingram,1627742.0,3.0,,,,,
368,PT08M57.00S,2023-11-11T02:32:01.7Z,3,REGULAR,3pt,Jump Shot,[],1631095,68.15045992115637,65.68627450980392,1610612745,60,60,2023-11-11T02:32:07Z,3580000,False,78.0,247.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.9,,,,,,,,,
369,PT08M53.00S,2023-11-11T02:32:05.7Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,60,60,2023-11-11T02:32:07Z,3590000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,,368.0,3.0,1.0,2.0,,,,,,,,,,
370,PT08M46.00S,2023-11-11T02:32:15.7Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612740,60,60,2023-11-11T02:32:32Z,3600000,False,,,0,,D. Brooks shooting personal FOUL (4 PF) (Ingram 2 FT),"[1628415, 1627742]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,204059.0,4.0,1.0,Ingram,1627742.0,,,,,,,,,,,,,,,
372,PT08M46.00S,2023-11-11T02:32:43.5Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,60,60,2023-11-11T02:32:43Z,3620000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
373,PT08M46.00S,2023-11-11T02:32:43.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,60,60,2023-11-11T02:32:43Z,3630000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,372.0,,,,,,,,,,,,,
374,PT08M46.00S,2023-11-11T02:32:46.6Z,3,REGULAR,substitution,out,[],1628415,,,1610612740,60,60,2023-11-11T02:32:49Z,3640000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M46.00S,2023-11-11T02:32:46.6Z,3,REGULAR,substitution,in,[],1630256,,,1610612740,60,60,2023-11-11T02:32:49Z,3650000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M46.00S,2023-11-11T02:33:07.9Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,60,61,2023-11-11T02:33:07Z,3660000,False,,,0,,B. Ingram Free Throw 2 of 2 (17 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,Made,,,,,,17.0,,,,,,,,
377,PT08M31.00S,2023-11-11T02:33:24.4Z,3,REGULAR,3pt,Jump Shot,[],1630256,90.3580814717477,3.431372549019608,1610612745,60,61,2023-11-11T02:33:28Z,3670000,False,-233.0,38.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.59,,,,,,,,,
378,PT08M27.00S,2023-11-11T02:33:28.4Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,60,61,2023-11-11T02:33:28Z,3680000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,,,,377.0,4.0,2.0,2.0,,,,,,,,,,
379,PT08M21.00S,2023-11-11T02:33:33.9Z,3,REGULAR,3pt,Jump Shot,[],1627742,32.40801576872536,45.588235294117645,1610612740,60,61,2023-11-11T02:33:38Z,3690000,False,22.0,252.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.31,,,,,,,,,
380,PT08M19.00S,2023-11-11T02:33:36.4Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612740,60,61,2023-11-11T02:33:36Z,3700000,False,,,0,,D. Daniels REBOUND (Off:1 Def:4),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,379.0,5.0,4.0,1.0,,,,,,,,,,
381,PT08M17.00S,2023-11-11T02:33:37.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,7.178055190538765,48.03921568627451,1610612740,60,63,2023-11-11T02:33:41Z,3710000,False,10.0,15.0,1,left,D. Daniels putback Layup (4 PTS),[1630700],1610612740.0,NOP,putback,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.79,4.0,,,,,,,,
382,PT08M01.00S,2023-11-11T02:33:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,89.56964520367937,39.950980392156865,1610612745,60,63,2023-11-11T02:34:11Z,3720000,False,-50.0,46.0,1,right,MISS F. VanVleet 6' driving Layup,[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.78,,,,,,,,,
383,PT08M00.00S,2023-11-11T02:33:54.3Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,60,63,2023-11-11T02:33:58Z,3730000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,382.0,5.0,3.0,2.0,,,,,,,,,,
384,PT07M53.00S,2023-11-11T02:34:02.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,6.783837056504599,51.71568627450981,1610612740,60,65,2023-11-11T02:34:06Z,3740000,False,-9.0,11.0,1,left,B. Ingram driving Layup (19 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.42,19.0,,,,,,,,
385,PT07M40.00S,2023-11-11T02:34:14.4Z,3,REGULAR,3pt,Jump Shot,[],1630224,76.16622864651774,85.29411764705883,1610612745,60,65,2023-11-11T02:34:26Z,3750000,False,176.0,172.0,1,right,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.61,,,,,,,,,
386,PT07M38.00S,2023-11-11T02:34:16.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,60,65,2023-11-11T02:34:26Z,3760000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,385.0,,,,,,,,,,,,,
388,PT07M33.00S,2023-11-11T02:34:44.3Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,60,65,2023-11-11T02:34:48Z,3780000,False,,,0,,A. Sengun lost ball TURNOVER (3 TO),"[1630578, 1630700]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Daniels,1630700.0
389,PT07M33.00S,2023-11-11T02:34:44.3Z,3,REGULAR,steal,,[],1630700,,,1610612740,60,65,2023-11-11T02:34:46Z,3790000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
390,PT07M21.00S,2023-11-11T02:34:58.4Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612740,60,65,2023-11-11T02:35:26Z,3800000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Williamson 2 FT),"[1627832, 1629627]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,1627541.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
392,PT07M21.00S,2023-11-11T02:35:30.7Z,3,REGULAR,foul,technical,['1freethrow'],1630256,,,1610612740,60,65,2023-11-11T02:35:37Z,3820000,False,,,0,,J. Tate technical FOUL (1 Tech),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,1627541.0,2.0,1.0,,,,,,,,,,,,,,,,,
393,PT07M21.00S,2023-11-11T02:35:37.7Z,3,REGULAR,freethrow,1 of 1,[],1641722,,,1610612740,60,66,2023-11-11T02:35:37Z,3830000,False,,,0,,J. Hawkins technical Free Throw 1 of 1 (13 PTS),[1641722],1610612740.0,NOP,technical,,,Hawkins,J. Hawkins,,,,,,,,,,,,Made,,,,,,13.0,,,,,,,,
394,PT07M21.00S,2023-11-11T02:36:01.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629627,,,1610612740,60,67,2023-11-11T02:36:01Z,3840000,False,,,0,,Z. Williamson Free Throw 1 of 2 (19 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,,,,,19.0,,,,,,,,
395,PT07M21.00S,2023-11-11T02:36:17.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629627,,,1610612740,60,68,2023-11-11T02:36:17Z,3850000,False,,,0,,Z. Williamson Free Throw 2 of 2 (20 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,,,,,20.0,,,,,,,,
396,PT07M14.00S,2023-11-11T02:36:35.0Z,3,REGULAR,foul,personal,[],1630700,,,1610612745,60,68,2023-11-11T02:38:22Z,3860000,False,,,0,,D. Daniels personal FOUL (2 PF),"[1630700, 1627832]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,204059.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,,,,
398,PT07M03.00S,2023-11-11T02:36:59.4Z,3,REGULAR,foul,personal,[],1641722,,,1610612745,60,68,2023-11-11T02:37:04Z,3880000,False,,,0,,J. Hawkins personal FOUL (3 PF),"[1641722, 1630224]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,204059.0,3.0,0.0,Green,1630224.0,,,,,,,,,,,,,,,
400,PT06M57.00S,2023-11-11T02:37:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,81.15965834428384,48.77450980392157,1610612745,62,68,2023-11-11T02:37:59Z,3900000,False,-6.0,125.0,1,right,J. Smith Jr. 12' driving floating Jump Shot (5 PTS) (F. VanVleet 6 AST),"[1631095, 1627832]",1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,,,,12.47,5.0,F. VanVleet,1627832.0,6.0,,,,,
402,PT06M57.00S,2023-11-11T02:37:57.0Z,3,REGULAR,foul,personal,['1freethrow'],1629627,,,1610612745,62,68,2023-11-11T02:38:10Z,3920000,False,,,0,,Z. Williamson shooting personal FOUL (3 PF) (Smith Jr. 1 FT),"[1629627, 1631095]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,2005.0,3.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
404,PT06M57.00S,2023-11-11T02:38:26.8Z,3,REGULAR,freethrow,1 of 1,[],1631095,,,1610612745,63,68,2023-11-11T02:38:26Z,3940000,False,,,0,,J. Smith Jr. Free Throw 1 of 1 (6 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,
405,PT06M46.00S,2023-11-11T02:38:39.4Z,3,REGULAR,3pt,Jump Shot,[],1641722,25.443495400788436,81.86274509803921,1610612740,63,68,2023-11-11T02:38:46Z,3950000,False,-159.0,187.0,1,left,MISS J. Hawkins 24' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.54,,,,,,,,,
406,PT06M44.00S,2023-11-11T02:38:42.5Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612740,63,68,2023-11-11T02:38:42Z,3960000,False,,,0,,D. Daniels REBOUND (Off:2 Def:4),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,405.0,6.0,4.0,2.0,,,,,,,,,,
407,PT06M37.00S,2023-11-11T02:38:49.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,26.363337713534822,55.88235294117647,1610612740,63,68,2023-11-11T02:38:59Z,3970000,False,-29.0,195.0,1,left,MISS B. Ingram 19' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,19.75,,,,,,,,,
408,PT06M30.00S,2023-11-11T02:38:56.2Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,63,68,2023-11-11T02:38:59Z,3980000,False,,,0,,A. Sengun REBOUND (Off:3 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,,407.0,6.0,3.0,3.0,,,,,,,,,,
409,PT06M24.00S,2023-11-11T02:39:04.3Z,3,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,63,68,2023-11-11T02:39:09Z,3990000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (4 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,204059.0,,,,,,,,,,,,,,,,,4.0,,
410,PT06M24.00S,2023-11-11T02:39:08.0Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,63,68,2023-11-11T02:39:22Z,4000000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M24.00S,2023-11-11T02:39:08.0Z,3,REGULAR,substitution,in,[],1630526,,,1610612740,63,68,2023-11-11T02:39:22Z,4010000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M07.00S,2023-11-11T02:39:38.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641722,15.719448094612352,38.23529411764706,1610612740,63,68,2023-11-11T02:48:44Z,4020000,False,59.0,95.0,1,left,MISS J. Hawkins 11' driving floating Shot - blocked,"[1641722, 1627832]",1610612740.0,NOP,driving floating,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,11.2,,,,,VanVleet,1627832.0,,,
413,PT06M07.00S,2023-11-11T02:39:38.4Z,3,REGULAR,block,,[],1627832,,,1610612740,63,68,2023-11-11T02:39:40Z,4030000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
414,PT06M05.00S,2023-11-11T02:39:40.4Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,63,68,2023-11-11T02:39:44Z,4040000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,412.0,2.0,2.0,0.0,,,,,,,,,,
415,PT05M48.00S,2023-11-11T02:39:58.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,85.3646517739816,61.76470588235294,1610612745,65,68,2023-11-11T02:40:03Z,4050000,False,59.0,85.0,1,right,A. Sengun 10' turnaround Hook (18 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,,,,10.34,18.0,,,,,,,,
416,PT05M40.00S,2023-11-11T02:40:16.2Z,3,REGULAR,foul,offensive,[],1627742,,,1610612740,65,68,2023-11-11T02:41:02Z,4060000,False,,,0,,B. Ingram offensive FOUL (2 PF),"[1627742, 1630578]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,204059.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
418,PT05M40.00S,2023-11-11T02:40:16.2Z,3,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,65,68,2023-11-11T02:40:16Z,4080000,False,,,0,,B. Ingram offensive foul TURNOVER (3 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,204059.0,,,,,,,,,,,,,,,,,3.0,,
419,PT05M40.00S,2023-11-11T02:40:24.9Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,65,68,2023-11-11T02:40:30Z,4090000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M40.00S,2023-11-11T02:40:24.9Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,65,68,2023-11-11T02:40:30Z,4100000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M40.00S,2023-11-11T02:40:24.9Z,3,REGULAR,substitution,in,[],1628988,,,1610612745,65,68,2023-11-11T02:40:30Z,4110000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M40.00S,2023-11-11T02:40:24.9Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,65,68,2023-11-11T02:40:30Z,4120000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M40.00S,2023-11-11T02:40:35.3Z,3,REGULAR,substitution,out,[],1641722,,,1610612745,65,68,2023-11-11T02:40:41Z,4130000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M40.00S,2023-11-11T02:40:35.3Z,3,REGULAR,substitution,in,[],1630346,,,1610612745,65,68,2023-11-11T02:40:41Z,4140000,False,,,0,,SUB in: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
