actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
344,PT12M00.00S,2023-12-14T02:20:23.9Z,3,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,57,43,2023-12-14T02:20:56Z,3380000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-12-14T02:20:23.9Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612745,57,43,2023-12-14T02:20:56Z,3390000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2023-12-14T02:20:23.9Z,3,REGULAR,substitution,out,['startperiod'],1630533,,,1610612745,57,43,2023-12-14T02:20:56Z,3400000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-12-14T02:20:23.9Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,57,43,2023-12-14T02:20:56Z,3410000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-12-14T02:20:23.9Z,3,REGULAR,substitution,in,['startperiod'],1627832,,,1610612745,57,43,2023-12-14T02:20:56Z,3420000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-12-14T02:20:23.9Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,57,43,2023-12-14T02:20:56Z,3430000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-12-14T02:20:23.9Z,3,REGULAR,substitution,in,['startperiod'],1631246,,,1610612745,57,43,2023-12-14T02:20:56Z,3440000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-12-14T02:20:23.9Z,3,REGULAR,substitution,in,['startperiod'],202687,,,1610612745,57,43,2023-12-14T02:20:56Z,3450000,False,,,0,,SUB in: B. Biyombo,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-12-14T02:21:06.6Z,3,REGULAR,period,start,[],0,,,1610612745,57,43,2023-12-14T02:21:06Z,3460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT11M46.00S,2023-12-14T02:21:20.3Z,3,REGULAR,2pt,Jump Shot,[],1627832,74.45795006570303,64.2156862745098,1610612745,57,43,2023-12-14T02:23:14Z,3470000,False,71.0,188.0,1,right,MISS F. VanVleet 20' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,,,,Mid-Range,16-24 Right Center,,,,VanVleet,F. VanVleet,,,20.06,Missed,,,,,,,,,,,,,
354,PT11M43.00S,2023-12-14T02:21:23.4Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,57,43,2023-12-14T02:21:23Z,3480000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,,,,Mid-Range,16-24 Right Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,353.0,3.0,3.0,0.0,,,,,,,
355,PT11M30.00S,2023-12-14T02:21:39.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,7.966491458607096,60.78431372549019,1610612763,57,45,2023-12-14T02:24:49Z,3490000,False,-54.0,22.0,1,left,J. Jackson Jr. bank Jump Shot (17 PTS),[1628991],1610612763.0,MEM,bank,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,5.84,Made,,,,,,,17.0,,,,,,
356,PT11M30.00S,2023-12-14T02:21:43.3Z,3,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612763,57,45,2023-12-14T02:21:58Z,3500000,False,,,0,,D. Brooks shooting personal FOUL (3 PF) (Jackson Jr. 1 FT),"[1628415, 1628991]",1610612745.0,HOU,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,3.0,0.0,Brooks,D. Brooks,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
358,PT11M30.00S,2023-12-14T02:21:59.4Z,3,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,57,46,2023-12-14T02:21:59Z,3520000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (18 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,Made,,,,,,,18.0,,,,,,
359,PT11M21.00S,2023-12-14T02:22:20.1Z,3,REGULAR,foul,personal,[],1631246,,,1610612745,57,46,2023-12-14T02:22:27Z,3530000,False,,,0,,V. Williams Jr. personal FOUL (3 PF),"[1631246, 1630578]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,2714.0,3.0,0.0,Williams Jr.,V. Williams Jr.,Sengun,1630578.0,,,,,,,,,,,,,,,
361,PT11M13.00S,2023-12-14T02:22:36.3Z,3,REGULAR,3pt,Jump Shot,[],1627832,72.61826544021025,17.892156862745097,1610612745,57,46,2023-12-14T02:22:42Z,3550000,False,-161.0,205.0,1,right,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,,,,Above the Break 3,24+ Left Center,,,,VanVleet,F. VanVleet,,,26.03,Missed,,,,,,,,,,,,,
362,PT11M10.00S,2023-12-14T02:22:39.1Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,57,46,2023-12-14T02:22:39Z,3560000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,361.0,4.0,4.0,0.0,,,,,,,
363,PT11M06.00S,2023-12-14T02:22:46.9Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612763,57,46,2023-12-14T02:23:16Z,3570000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Rose 2 FT),"[1630578, 201565]",1610612745.0,HOU,shooting,,,,,,In The Paint (Non-RA),8-16 Right,1628953.0,2.0,0.0,Sengun,A. Sengun,Rose,201565.0,,,,,,,,,,,,,,,
365,PT11M06.00S,2023-12-14T02:23:19.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201565,,,1610612763,57,47,2023-12-14T02:23:19Z,3590000,False,,,0,,D. Rose Free Throw 1 of 2 (9 PTS),[201565],1610612763.0,MEM,,,,,,,,,,,,Rose,D. Rose,,,,Made,,,,,,,9.0,,,,,,
366,PT11M06.00S,2023-12-14T02:23:37.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201565,,,1610612763,57,48,2023-12-14T02:23:37Z,3600000,False,,,0,,D. Rose Free Throw 2 of 2 (10 PTS),[201565],1610612763.0,MEM,,,,,,,,,,,,Rose,D. Rose,,,,Made,,,,,,,10.0,,,,,,
367,PT10M53.00S,2023-12-14T02:23:55.4Z,3,REGULAR,foul,personal,['2freethrow'],201565,,,1610612745,57,48,2023-12-14T02:24:09Z,3610000,False,,,0,,D. Rose shooting personal FOUL (1 PF) (Brooks 2 FT),"[201565, 1628415]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,1628953.0,1.0,0.0,Rose,D. Rose,Brooks,1628415.0,,,,,,,,,,,,,,,
369,PT10M53.00S,2023-12-14T02:24:14.8Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,58,48,2023-12-14T02:24:14Z,3630000,False,,,0,,D. Brooks Free Throw 1 of 2 (10 PTS),[1628415],1610612745.0,HOU,,,,,,,,,,,,Brooks,D. Brooks,,,,Made,,,,,,,10.0,,,,,,
370,PT10M53.00S,2023-12-14T02:24:28.0Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,59,48,2023-12-14T02:24:28Z,3640000,False,,,0,,D. Brooks Free Throw 2 of 2 (11 PTS),[1628415],1610612745.0,HOU,,,,,,,,,,,,Brooks,D. Brooks,,,,Made,,,,,,,11.0,,,,,,
371,PT10M40.00S,2023-12-14T02:24:43.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,18.478975032851512,49.01960784313725,1610612763,59,50,2023-12-14T02:24:50Z,3650000,False,5.0,121.0,1,left,J. Jackson Jr. 12' turnaround Jump Shot (20 PTS) (D. Rose 6 AST),"[1628991, 201565]",1610612763.0,MEM,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jackson Jr.,J. Jackson Jr.,,,12.13,Made,,,,,,,20.0,D. Rose,201565.0,6.0,,,
372,PT10M31.00S,2023-12-14T02:24:57.5Z,3,REGULAR,foul,offensive,[],1628415,,,1610612745,59,50,2023-12-14T02:25:09Z,3660000,False,,,0,,D. Brooks offensive FOUL (4 PF),"[1628415, 1631246]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,1626301.0,4.0,0.0,Brooks,D. Brooks,Williams Jr.,1631246.0,,,,,,,,,,,,,,,
374,PT10M31.00S,2023-12-14T02:24:57.5Z,3,REGULAR,turnover,offensive foul,[],1628415,,,1610612745,59,50,2023-12-14T02:24:57Z,3680000,False,,,0,,D. Brooks offensive foul TURNOVER (2 TO),[1628415],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,1626301.0,,,Brooks,D. Brooks,,,,,,,,,,,,,,,2.0,,
375,PT10M31.00S,2023-12-14T02:25:12.7Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,59,50,2023-12-14T02:25:17Z,3690000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,
376,PT10M31.00S,2023-12-14T02:25:12.7Z,3,REGULAR,substitution,in,[],1630256,,,1610612763,59,50,2023-12-14T02:25:17Z,3700000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,
377,PT10M14.00S,2023-12-14T02:25:36.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631223,14.011169513797633,38.970588235294116,1610612763,59,50,2023-12-14T02:25:42Z,3710000,False,55.0,79.0,1,left,MISS D. Roddy 9' turnaround Shot,[1631223],1610612763.0,MEM,turnaround,,,,,,In The Paint (Non-RA),8-16 Right,,,,Roddy,D. Roddy,,,9.65,Missed,,,,,,,,,,,,,
378,PT10M10.00S,2023-12-14T02:25:40.6Z,3,REGULAR,rebound,offensive,[],202687,,,1610612763,59,50,2023-12-14T02:25:42Z,3720000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:4),[202687],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Biyombo,B. Biyombo,,,,,,,377.0,5.0,4.0,1.0,,,,,,,
379,PT10M10.00S,2023-12-14T02:25:40.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202687,5.590000152587891,50.0,1610612763,59,50,2023-12-14T02:25:40Z,3730000,False,0.0,0.0,1,left,MISS B. Biyombo tip Layup,[202687],1610612763.0,MEM,tip,,,,,,Mid-Range,8-16 Left,,,,Biyombo,B. Biyombo,,,0.0,Missed,,,,,,,,,,,,,
380,PT10M10.00S,2023-12-14T02:25:41.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,59,50,2023-12-14T02:25:41Z,3740000,False,,,0,,A. Sengun REBOUND (Off:1 Def:9),[1630578],1610612745.0,HOU,,,,,,,Mid-Range,8-16 Left,,,,Sengun,A. Sengun,,,,,,,379.0,10.0,9.0,1.0,,,,,,,
381,PT10M10.00S,2023-12-14T02:25:46.8Z,3,REGULAR,foul,offensive,[],1630224,,,1610612745,59,50,2023-12-14T02:26:12Z,3750000,False,,,0,,J. Green charge offensive FOUL (3 PF),"[1630224, 201565]",1610612745.0,HOU,charge,,,,,,Mid-Range,8-16 Right,1628953.0,3.0,0.0,Green,J. Green,Rose,201565.0,,,,,,,,,,,,,,,
383,PT10M10.00S,2023-12-14T02:25:46.8Z,3,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,59,50,2023-12-14T02:26:12Z,3770000,False,,,0,,J. Green offensive foul TURNOVER (3 TO),[1630224],1610612745.0,HOU,,,,,,,Mid-Range,8-16 Right,1628953.0,,,Green,J. Green,,,,,,,,,,,,,,,3.0,,
384,PT09M58.00S,2023-12-14T02:26:12.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631223,9.149145860709593,2.941176470588235,1610612763,59,50,2023-12-14T02:26:17Z,3780000,False,235.0,34.0,1,left,MISS D. Roddy 3PT,[1631223],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,,,,Roddy,D. Roddy,,,23.77,Missed,,,,,,,,,,,,,
385,PT09M55.00S,2023-12-14T02:26:15.5Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,59,50,2023-12-14T02:26:17Z,3790000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,Smith Jr.,J. Smith Jr.,,,,,,,384.0,3.0,3.0,0.0,,,,,,,
386,PT09M40.00S,2023-12-14T02:26:30.0Z,3,REGULAR,3pt,Jump Shot,[],1630256,75.1149802890933,14.215686274509803,1610612745,59,50,2023-12-14T02:26:36Z,3800000,False,-179.0,181.0,1,right,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Tate,J. Tate,,,25.48,Missed,,,,,,,,,,,,,
387,PT09M39.00S,2023-12-14T02:26:31.0Z,3,REGULAR,rebound,defensive,[],202687,,,1610612763,59,50,2023-12-14T02:26:36Z,3810000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:5),[202687],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Biyombo,B. Biyombo,,,,,,,386.0,6.0,5.0,1.0,,,,,,,
388,PT09M24.00S,2023-12-14T02:26:45.8Z,3,REGULAR,2pt,Jump Shot,[],201565,25.57490144546649,38.970588235294116,1610612763,59,52,2023-12-14T02:26:50Z,3820000,False,55.0,188.0,1,left,D. Rose 19' pullup Jump Shot (12 PTS),[201565],1610612763.0,MEM,pullup,,,,,,Mid-Range,16-24 Center,,,,Rose,D. Rose,,,19.58,Made,,,,,,,12.0,,,,,,
389,PT09M10.00S,2023-12-14T02:27:04.2Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612745,59,52,2023-12-14T02:27:19Z,3830000,False,,,0,,B. Biyombo shooting personal FOUL (3 PF) (Tate 2 FT),"[202687, 1630256]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,1626301.0,3.0,0.0,Biyombo,B. Biyombo,Tate,1630256.0,,,,,,,,,,,,,,,
392,PT09M10.00S,2023-12-14T02:27:30.0Z,3,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,60,52,2023-12-14T02:27:49Z,3850000,False,,,0,,J. Tate Free Throw 1 of 2 (6 PTS),[1630256],1610612745.0,HOU,,,,,,,,,,,,Tate,J. Tate,,,,Made,,,,,,,6.0,,,,,,
393,PT09M10.00S,2023-12-14T02:27:30.0Z,3,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,60,52,2023-12-14T02:27:49Z,3860000,False,,,0,,MISS J. Tate Free Throw 2 of 2,[1630256],1610612745.0,HOU,,,,,,,,,,,,Tate,J. Tate,,,,Missed,,,,,,,,,,,,,
394,PT09M10.00S,2023-12-14T02:27:30.0Z,3,REGULAR,rebound,defensive,[],201565,,,1610612763,60,52,2023-12-14T02:27:49Z,3870000,False,,,0,,D. Rose REBOUND (Off:1 Def:2),[201565],1610612763.0,MEM,,,,,,,,,,,,Rose,D. Rose,,,,,,,393.0,3.0,2.0,1.0,,,,,,,
395,PT08M53.00S,2023-12-14T02:27:59.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202687,14.931011826544022,48.529411764705884,1610612763,60,54,2023-12-14T02:28:04Z,3880000,False,7.0,88.0,1,left,B. Biyombo 8' Hook (2 PTS) (V. Williams Jr. 1 AST),"[202687, 1631246]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Biyombo,B. Biyombo,,,8.82,Made,,,,,,,2.0,V. Williams Jr.,1631246.0,1.0,,,
397,PT08M53.00S,2023-12-14T02:28:04.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,60,54,2023-12-14T02:28:04Z,3900000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M41.00S,2023-12-14T02:31:20.2Z,3,REGULAR,foul,personal,[],201565,,,1610612745,60,54,2023-12-14T02:31:28Z,3910000,False,,,0,,D. Rose personal FOUL (2 PF),"[201565, 1630578]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Right,1628953.0,2.0,0.0,Rose,D. Rose,Sengun,1630578.0,,,,,,,,,,,,,,,
400,PT08M36.00S,2023-12-14T02:31:43.9Z,3,REGULAR,foul,offensive,[],1630578,,,1610612745,60,54,2023-12-14T02:31:55Z,3930000,False,,,0,,A. Sengun offensive FOUL (3 PF),"[1630578, 202687]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,2714.0,3.0,0.0,Sengun,A. Sengun,Biyombo,202687.0,,,,,,,,,,,,,,,
402,PT08M36.00S,2023-12-14T02:31:43.9Z,3,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,60,54,2023-12-14T02:31:43Z,3950000,False,,,0,,A. Sengun offensive foul TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,2714.0,,,Sengun,A. Sengun,,,,,,,,,,,,,,,2.0,,
403,PT08M23.00S,2023-12-14T02:32:07.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201565,32.013797634691194,40.68627450980392,1610612763,60,57,2023-12-14T02:32:26Z,3960000,False,47.0,248.0,1,left,D. Rose 25' 3PT pullup (15 PTS) (J. Jackson Jr. 1 AST),"[201565, 1628991]",1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Center,,,,Rose,D. Rose,,,25.27,Made,,,,,,,15.0,J. Jackson Jr.,1628991.0,1.0,,,
404,PT08M05.00S,2023-12-14T02:32:25.3Z,3,REGULAR,3pt,Jump Shot,[],1630224,69.99014454664915,24.754901960784316,1610612745,60,57,2023-12-14T02:32:35Z,3970000,False,-126.0,230.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Green,J. Green,,,26.2,Missed,,,,,,,,,,,,,
405,PT08M03.00S,2023-12-14T02:32:27.3Z,3,REGULAR,rebound,defensive,[],201565,,,1610612763,60,57,2023-12-14T02:32:35Z,3980000,False,,,0,,D. Rose REBOUND (Off:1 Def:3),[201565],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Rose,D. Rose,,,,,,,404.0,4.0,3.0,1.0,,,,,,,
406,PT07M58.00S,2023-12-14T02:32:36.0Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612763,60,57,2023-12-14T02:32:54Z,3990000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Williams Jr. 2 FT),"[1627832, 1631246]",1610612745.0,HOU,shooting,,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,2.0,0.0,VanVleet,F. VanVleet,Williams Jr.,1631246.0,,,,,,,,,,,,,,,
408,PT07M58.00S,2023-12-14T02:33:05.2Z,3,REGULAR,freethrow,1 of 2,[],1631246,,,1610612763,60,57,2023-12-14T02:33:05Z,4010000,False,,,0,,MISS V. Williams Jr. Free Throw 1 of 2,[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,Missed,,,,,,,,,,,,,
409,PT07M58.00S,2023-12-14T02:33:05.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,60,57,2023-12-14T02:33:05Z,4020000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,408.0,,,,,,,,,,
410,PT07M58.00S,2023-12-14T02:33:17.0Z,3,REGULAR,freethrow,2 of 2,[],1631246,,,1610612763,60,58,2023-12-14T02:33:17Z,4030000,False,,,0,,V. Williams Jr. Free Throw 2 of 2 (6 PTS),[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,Made,,,,,,,6.0,,,,,,
411,PT07M41.00S,2023-12-14T02:33:35.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,88.25558475689881,53.18627450980392,1610612745,62,58,2023-12-14T02:33:44Z,4040000,False,16.0,58.0,1,right,J. Tate 6' driving Hook (8 PTS),[1630256],1610612745.0,HOU,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Tate,J. Tate,,,6.0,Made,,,,,,,8.0,,,,,,
412,PT07M26.00S,2023-12-14T02:33:49.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631223,11.908672798948752,36.27450980392157,1610612763,62,58,2023-12-14T02:33:57Z,4050000,False,69.0,59.0,1,left,MISS D. Roddy 9' driving Hook,[1631223],1610612763.0,MEM,driving,,,,,,In The Paint (Non-RA),8-16 Right,,,,Roddy,D. Roddy,,,9.07,Missed,,,,,,,,,,,,,
413,PT07M26.00S,2023-12-14T02:33:49.8Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,62,58,2023-12-14T02:33:57Z,4060000,False,,,0,,J. Tate REBOUND (Off:1 Def:4),[1630256],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Tate,J. Tate,,,,,,,412.0,5.0,4.0,1.0,,,,,,,
414,PT07M09.00S,2023-12-14T02:34:08.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,87.33574244415243,42.64705882352941,1610612745,62,58,2023-12-14T02:34:39Z,4070000,False,-37.0,67.0,1,right,MISS A. Sengun 7' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sengun,A. Sengun,,,7.6,Missed,,,,,,,,,,,,,
415,PT07M09.00S,2023-12-14T02:34:08.4Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,62,58,2023-12-14T02:34:39Z,4080000,False,,,0,,J. Tate REBOUND (Off:2 Def:4),[1630256],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Tate,J. Tate,,,,,,,414.0,6.0,4.0,2.0,,,,,,,
416,PT07M08.00S,2023-12-14T02:34:11.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,93.24901445466492,48.77450980392157,1610612745,64,58,2023-12-14T02:34:21Z,4090000,False,-6.0,11.0,1,right,J. Tate putback Layup (10 PTS),[1630256],1610612745.0,HOU,putback,,,,,,Restricted Area,0-8 Center,,,,Tate,J. Tate,,,1.26,Made,,,,,,,10.0,,,,,,
417,PT07M08.00S,2023-12-14T02:34:16.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628991,,,1610612745,64,58,2023-12-14T02:34:40Z,4100000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Tate 1 FT),"[1628991, 1630256]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,Jackson Jr.,J. Jackson Jr.,Tate,1630256.0,,,,,,,,,,,,,,,
419,PT07M08.00S,2023-12-14T02:34:25.5Z,3,REGULAR,substitution,out,[],1631223,,,1610612745,64,58,2023-12-14T02:34:39Z,4120000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,,,,,,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,
420,PT07M08.00S,2023-12-14T02:34:25.5Z,3,REGULAR,substitution,in,[],1630533,,,1610612745,64,58,2023-12-14T02:34:39Z,4130000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,
421,PT07M08.00S,2023-12-14T02:34:41.3Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630256,,,1610612745,64,58,2023-12-14T02:34:54Z,4140000,False,,,0,,MISS J. Tate Free Throw 1 of 1,[1630256],1610612745.0,HOU,,,,,,,,,,,,Tate,J. Tate,,,,Missed,,,,,,,,,,,,,
422,PT07M08.00S,2023-12-14T02:34:41.3Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,64,58,2023-12-14T02:34:54Z,4150000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,,,,421.0,2.0,2.0,0.0,,,,,,,
423,PT06M51.00S,2023-12-14T02:34:54.6Z,3,REGULAR,3pt,Jump Shot,[],1631246,5.995400788436268,93.87254901960785,1610612763,64,61,2023-12-14T02:34:59Z,4160000,False,-219.0,4.0,1,left,V. Williams Jr. 3PT  (9 PTS) (Z. Williams 2 AST),"[1631246, 1630533]",1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Williams Jr.,V. Williams Jr.,,,21.94,Made,,,,,,,9.0,Z. Williams,1630533.0,2.0,,,
425,PT06M33.00S,2023-12-14T02:35:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.46057818659659,51.470588235294116,1610612745,66,61,2023-12-14T02:35:19Z,4180000,False,7.0,18.0,1,right,J. Green driving Layup (7 PTS),[1630224],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Green,J. Green,,,1.98,Made,,,,,,,7.0,,,,,,
426,PT06M33.00S,2023-12-14T02:35:17.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630533,,,1610612745,66,61,2023-12-14T02:35:34Z,4190000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Green 1 FT),"[1630533, 1630224]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,2714.0,1.0,0.0,Williams,Z. Williams,Green,1630224.0,,,,,,,,,,,,,,,
428,PT06M33.00S,2023-12-14T02:35:29.1Z,3,REGULAR,substitution,out,[],201565,,,1610612745,66,61,2023-12-14T02:35:32Z,4210000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,,,,,,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,
