actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
352,PT08M52.00S,2022-03-29T00:57:41.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203935,9.149145860709593,56.61764705882353,1610612738,62,69,2022-03-29T00:57:47Z,3520000,-33.0,34.0,1,left,M. Smart fadeaway Jump Shot (20 PTS),[203935],1610612738.0,BOS,fadeaway,,,Smart,M. Smart,,,,,4.71,Made,,,,,,,20.0,,,,,,,,,,,,
353,PT08M32.00S,2022-03-29T00:58:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,81.42247043363994,39.21568627450981,1610612761,62,69,2022-03-29T00:58:06Z,3530000,-54.0,122.0,1,right,MISS O. Anunoby 13' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,13.35,Missed,,,,,,,,,,,,,,,,,,,
354,PT08M29.00S,2022-03-29T00:58:04.1Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,62,69,2022-03-29T00:58:06Z,3540000,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,353.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
355,PT08M27.00S,2022-03-29T00:58:07.8Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,62,69,2022-03-29T00:58:13Z,3550000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (6 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,,,,,,,2714.0,6.0,,,,,,,,,,,,,
356,PT08M17.00S,2022-03-29T00:58:22.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,93.11760840998686,3.1862745098039214,1610612761,65,69,2022-03-29T00:58:27Z,3560000,-234.0,12.0,1,right,O. Anunoby 3PT  (7 PTS) (G. Trent Jr. 1 AST),"[1628384, 1629018]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.44,Made,,,,,,,7.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,
358,PT07M59.00S,2022-03-29T00:58:39.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,12.697109067017081,37.99019607843137,1610612738,65,69,2022-03-29T00:58:45Z,3580000,60.0,67.0,1,left,MISS M. Smart 8' driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,8.99,Missed,,,,,,,,,,,,,,,,,,,
359,PT07M57.00S,2022-03-29T00:58:41.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,65,69,2022-03-29T00:58:41Z,3590000,,,0,,P. Siakam REBOUND (Off:1 Def:7),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,358.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
360,PT07M55.00S,2022-03-29T00:58:44.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628384,95.22010512483574,49.50980392156863,1610612761,67,69,2022-03-29T00:58:59Z,3600000,-2.0,-8.0,1,right,O. Anunoby running DUNK (9 PTS) (P. Siakam 1 AST),"[1628384, 1627783]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,0.8,Made,,,,,,,9.0,P. Siakam,1627783.0,1.0,,,,,,,,,
362,PT07M35.00S,2022-03-29T00:59:05.2Z,3,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612738,67,69,2022-03-29T00:59:12Z,3620000,,,0,,G. Williams lost ball out-of-bounds TURNOVER (1 TO),[1629684],1610612738.0,BOS,lost ball,,,Williams,G. Williams,,,,,,,,,,,1628172.0,1.0,,,,,,,,,,,,,
363,PT07M35.00S,2022-03-29T00:59:09.0Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,67,69,2022-03-29T00:59:14Z,3630000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT07M35.00S,2022-03-29T00:59:09.0Z,3,REGULAR,substitution,out,[],1629018,,,1610612761,67,69,2022-03-29T00:59:14Z,3640000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M35.00S,2022-03-29T00:59:09.0Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,67,69,2022-03-29T00:59:14Z,3650000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M35.00S,2022-03-29T00:59:09.0Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,67,69,2022-03-29T00:59:14Z,3660000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M22.00S,2022-03-29T00:59:35.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,69.99014454664915,24.019607843137255,1610612761,70,69,2022-03-29T00:59:40Z,3670000,-130.0,230.0,1,right,C. Boucher 26' 3PT  (6 PTS) (O. Anunoby 2 AST),"[1628449, 1628384]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.38,Made,,,,,,,6.0,O. Anunoby,1628384.0,2.0,,,,,,,,,
369,PT07M00.00S,2022-03-29T00:59:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,7.5722733245729295,50.0,1610612738,70,71,2022-03-29T01:00:02Z,3690000,0.0,19.0,1,left,M. Smart driving finger roll Layup (22 PTS) (D. White 6 AST),"[203935, 1628401]",1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,1.87,Made,,,,,,,22.0,D. White,1628401.0,6.0,,,,,,,,,
371,PT06M51.00S,2022-03-29T01:00:08.2Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612761,70,71,2022-03-29T01:00:15Z,3710000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1630174, 1627832]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,1628172.0,,,,,,1.0,0.0,VanVleet,1627832.0,,,,,
373,PT06M51.00S,2022-03-29T01:00:17.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,70,71,2022-03-29T01:00:17Z,3730000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M51.00S,2022-03-29T01:03:20.8Z,3,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,71,71,2022-03-29T01:03:20Z,3740000,,,0,,F. VanVleet Free Throw 1 of 2 (7 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
375,PT06M51.00S,2022-03-29T01:03:34.6Z,3,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,72,71,2022-03-29T01:03:34Z,3750000,,,0,,F. VanVleet Free Throw 2 of 2 (8 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
376,PT06M39.00S,2022-03-29T01:03:47.8Z,3,REGULAR,3pt,Jump Shot,[],1629684,8.754927726675426,4.166666666666666,1610612738,72,71,2022-03-29T01:03:52Z,3760000,229.0,30.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,,
377,PT06M37.00S,2022-03-29T01:03:49.8Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,72,71,2022-03-29T01:03:52Z,3770000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,376.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
378,PT06M27.00S,2022-03-29T01:04:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,93.11760840998686,50.0,1610612761,72,71,2022-03-29T01:07:15Z,3780000,0.0,12.0,1,right,MISS C. Boucher Layup - blocked,"[1628449, 203935]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,1.22,Missed,,,,,,,,,,,,,,,,,Smart,203935.0,
407,PT06M27.00S,2022-03-29T01:04:03.4Z,3,REGULAR,block,,[],203935,,,1610612761,72,71,2022-03-29T01:07:22Z,3785000,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M25.00S,2022-03-29T01:04:05.4Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,72,71,2022-03-29T01:07:32Z,3790000,,,0,,C. Boucher REBOUND (Off:2 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,378.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
380,PT06M25.00S,2022-03-29T01:04:07.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,87.33574244415243,54.90196078431373,1610612761,72,71,2022-03-29T01:08:20Z,3800000,25.0,67.0,1,right,MISS C. Boucher 7' Layup - blocked,"[1628449, 1628464]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,7.09,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0,
381,PT06M25.00S,2022-03-29T01:04:07.8Z,3,REGULAR,block,,[],1628464,,,1610612761,72,71,2022-03-29T01:08:20Z,3810000,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M23.00S,2022-03-29T01:04:09.8Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612738,72,71,2022-03-29T01:08:20Z,3820000,,,0,,A. Nesmith REBOUND (Off:1 Def:3),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,380.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
383,PT06M14.00S,2022-03-29T01:04:13.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,30.042706964520367,78.43137254901961,1610612738,72,71,2022-03-29T01:04:19Z,3830000,-142.0,230.0,1,left,MISS A. Nesmith 27' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,,
384,PT06M11.00S,2022-03-29T01:04:16.7Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,72,71,2022-03-29T01:04:19Z,3840000,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,383.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
385,PT06M09.00S,2022-03-29T01:04:19.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.19776609724047,50.49019607843137,1610612761,72,71,2022-03-29T01:04:54Z,3850000,2.0,21.0,1,right,MISS P. Siakam Layup - blocked,"[1627783, 1629684]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,2.09,Missed,,,,,,,,,,,,,,,,,Williams,1629684.0,
386,PT06M09.00S,2022-03-29T01:04:19.0Z,3,REGULAR,block,,[],1629684,,,1610612761,72,71,2022-03-29T01:04:21Z,3860000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M09.00S,2022-03-29T01:04:19.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,72,71,2022-03-29T01:04:54Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,
387,PT06M06.00S,2022-03-29T01:04:48.3Z,3,REGULAR,jumpball,recovered,[],1628384,,,1610612761,72,71,2022-03-29T01:04:48Z,3880000,,,0,,Jump Ball P. Siakam vs. G. Williams: Tip to O. Anunoby,"[1628384, 1627783, 1629684]",1610612761.0,TOR,heldball,O. Anunoby,1628384.0,Anunoby,O. Anunoby,Siakam,1627783.0,Williams,1629684.0,,,,,,,,,,,,,,,,,,,,,
391,PT05M51.00S,2022-03-29T01:05:02.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,88.38699080157687,40.931372549019606,1610612761,74,71,2022-03-29T01:05:09Z,3910000,-45.0,57.0,1,right,P. Siakam 7' turnaround fadeaway Jump Shot (30 PTS),[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,7.26,Made,,,,,,,30.0,,,,,,,,,,,,
392,PT05M37.00S,2022-03-29T01:05:19.0Z,3,REGULAR,turnover,traveling,[],1629684,,,1610612738,74,71,2022-03-29T01:05:24Z,3920000,,,0,,G. Williams traveling TURNOVER (2 TO),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,2714.0,2.0,,,,,,,,,,,,,
393,PT05M37.00S,2022-03-29T01:05:23.4Z,3,REGULAR,substitution,out,[],1628401,,,1610612761,74,71,2022-03-29T01:05:26Z,3930000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M37.00S,2022-03-29T01:05:23.4Z,3,REGULAR,substitution,in,[],1630202,,,1610612761,74,71,2022-03-29T01:05:26Z,3940000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M21.00S,2022-03-29T01:05:45.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628449,93.51182654402102,49.754901960784316,1610612761,74,71,2022-03-29T01:05:50Z,3950000,-1.0,8.0,1,right,MISS C. Boucher alley-oop DUNK,[1628449],1610612761.0,TOR,alley-oop,,,Boucher,C. Boucher,,,,,0.86,Missed,,,,,,,,,,,,,,,,,,,
396,PT05M20.00S,2022-03-29T01:05:46.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,74,71,2022-03-29T01:05:50Z,3960000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,395.0,,,,,,,,,,,,,,,,,,
397,PT05M20.00S,2022-03-29T01:05:50.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,74,71,2022-03-29T01:05:50Z,3970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M12.00S,2022-03-29T01:06:14.3Z,3,REGULAR,turnover,lost ball,[],1627832,,,1610612761,74,71,2022-03-29T01:06:18Z,3980000,,,0,,F. VanVleet lost ball TURNOVER (2 TO),"[1627832, 1630202]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,2.0,,,,,,,,,Pritchard,1630202.0,,,
399,PT05M12.00S,2022-03-29T01:06:14.3Z,3,REGULAR,steal,,[],1630202,,,1610612738,74,71,2022-03-29T01:06:16Z,3990000,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M06.00S,2022-03-29T01:06:19.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203935,10.726018396846255,44.11764705882353,1610612738,74,73,2022-03-29T01:06:28Z,4000000,29.0,48.0,1,left,M. Smart running Layup (24 PTS) (D. Theis 2 AST),"[203935, 1628464]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,5.65,Made,,,,,,,24.0,D. Theis,1628464.0,2.0,,,,,,,,,
401,PT04M41.00S,2022-03-29T01:06:44.2Z,3,REGULAR,3pt,Jump Shot,[],1628449,92.59198423127464,94.36274509803921,1610612761,74,73,2022-03-29T01:06:48Z,4010000,222.0,17.0,1,right,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,22.25,Missed,,,,,,,,,,,,,,,,,,,
402,PT04M38.00S,2022-03-29T01:06:47.2Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,74,73,2022-03-29T01:06:48Z,4020000,,,0,,D. Theis REBOUND (Off:2 Def:6),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,401.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
403,PT04M32.00S,2022-03-29T01:06:53.0Z,3,REGULAR,3pt,Jump Shot,[],203935,33.327858081471746,59.55882352941176,1610612738,74,73,2022-03-29T01:06:57Z,4030000,-48.0,261.0,1,left,MISS M. Smart 26' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
404,PT04M30.00S,2022-03-29T01:06:55.0Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,74,73,2022-03-29T01:06:57Z,4040000,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,403.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
405,PT04M12.00S,2022-03-29T01:07:13.0Z,3,REGULAR,turnover,lost ball,[],1627832,,,1610612761,74,73,2022-03-29T01:07:16Z,4050000,,,0,,F. VanVleet lost ball TURNOVER (3 TO),"[1627832, 1628464]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,3.0,,,,,,,,,Theis,1628464.0,,,
406,PT04M12.00S,2022-03-29T01:07:13.0Z,3,REGULAR,steal,,[],1628464,,,1610612738,74,73,2022-03-29T01:07:14Z,4060000,,,0,,D. Theis STEAL (1 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M57.00S,2022-03-29T01:07:28.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203935,32.40801576872536,72.54901960784314,1610612738,74,73,2022-03-29T01:07:33Z,4070000,-113.0,252.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.61,Missed,,,,,,,,,,,,,,,,,,,
409,PT03M54.00S,2022-03-29T01:07:31.2Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,74,73,2022-03-29T01:07:33Z,4080000,,,0,,P. Achiuwa REBOUND (Off:0 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,408.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
410,PT03M50.00S,2022-03-29T01:07:35.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,93.51182654402102,96.56862745098039,1610612761,74,73,2022-03-29T01:07:41Z,4090000,233.0,8.0,1,right,MISS F. VanVleet running 3PT,[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
411,PT03M47.00S,2022-03-29T01:07:38.6Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,74,73,2022-03-29T01:07:41Z,4100000,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,410.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
412,PT03M44.00S,2022-03-29T01:07:42.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629684,6.783837056504599,43.627450980392155,1610612738,74,73,2022-03-29T01:07:51Z,4110000,32.0,11.0,1,left,MISS G. Williams running Layup,[1629684],1610612738.0,BOS,running,,,Williams,G. Williams,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,,
413,PT03M44.00S,2022-03-29T01:07:42.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,74,73,2022-03-29T01:08:46Z,4120000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,412.0,,,,,,,,,,,,,,,,,,
414,PT03M44.00S,2022-03-29T01:07:48.9Z,3,REGULAR,foul,personal,[],1627832,,,1610612738,74,73,2022-03-29T01:14:26Z,4130000,,,0,,F. VanVleet loose ball personal FOUL (2 PF),"[1627832, 1630202]",1610612761.0,TOR,loose ball,,,VanVleet,F. VanVleet,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Pritchard,1630202.0,,,,,
417,PT03M44.00S,2022-03-29T01:07:57.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612738,74,73,2022-03-29T01:08:17Z,4150000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M44.00S,2022-03-29T01:07:57.8Z,3,REGULAR,substitution,out,[],1627832,,,1610612738,74,73,2022-03-29T01:08:17Z,4160000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M44.00S,2022-03-29T01:07:57.8Z,3,REGULAR,substitution,out,[],1628464,,,1610612738,74,73,2022-03-29T01:08:17Z,4170000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M44.00S,2022-03-29T01:07:57.8Z,3,REGULAR,substitution,out,[],203935,,,1610612738,74,73,2022-03-29T01:08:17Z,4180000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M44.00S,2022-03-29T01:07:57.8Z,3,REGULAR,substitution,in,[],1630567,,,1610612738,74,73,2022-03-29T01:08:17Z,4190000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M44.00S,2022-03-29T01:07:57.8Z,3,REGULAR,substitution,in,[],1629018,,,1610612738,74,73,2022-03-29T01:08:17Z,4200000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M44.00S,2022-03-29T01:07:57.8Z,3,REGULAR,substitution,in,[],1628436,,,1610612738,74,73,2022-03-29T01:08:17Z,4210000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M44.00S,2022-03-29T01:07:57.8Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,74,73,2022-03-29T01:08:17Z,4220000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M40.00S,2022-03-29T01:08:22.7Z,3,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612738,74,73,2022-03-29T01:08:33Z,4230000,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (White 2 FT),"[1629018, 1628401]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,2714.0,,,,,,1.0,0.0,White,1628401.0,,,,,
427,PT03M40.00S,2022-03-29T01:08:53.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628401,,,1610612738,74,74,2022-03-29T01:08:53Z,4250000,,,0,,D. White Free Throw 1 of 2 (9 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
428,PT03M40.00S,2022-03-29T01:09:14.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628401,,,1610612738,74,75,2022-03-29T01:09:14Z,4260000,,,0,,D. White Free Throw 2 of 2 (10 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
429,PT03M26.00S,2022-03-29T01:09:31.3Z,3,REGULAR,2pt,Jump Shot,[],1630173,93.9060446780552,30.88235294117647,1610612761,76,75,2022-03-29T01:09:36Z,4270000,-96.0,5.0,1,right,P. Achiuwa 9' floating Jump Shot (5 PTS) (S. Barnes 3 AST),"[1630173, 1630567]",1610612761.0,TOR,floating,,,Achiuwa,P. Achiuwa,,,,,9.57,Made,,,,,,,5.0,S. Barnes,1630567.0,3.0,,,,,,,,,
431,PT03M07.00S,2022-03-29T01:09:50.8Z,3,REGULAR,2pt,Jump Shot,[],1629684,6.915243101182654,68.62745098039215,1610612738,76,75,2022-03-29T01:09:56Z,4290000,-93.0,13.0,1,left,MISS G. Williams 9' turnaround Shot,[1629684],1610612738.0,BOS,turnaround,,,Williams,G. Williams,,,,,9.39,Missed,,,,,,,,,,,,,,,,,,,
432,PT03M03.00S,2022-03-29T01:09:54.8Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,76,75,2022-03-29T01:09:56Z,4300000,,,0,,L. Kornet REBOUND (Off:2 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,431.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
433,PT03M03.00S,2022-03-29T01:09:54.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,5.590000152587891,50.0,1610612738,76,77,2022-03-29T01:09:54Z,4310000,0.0,0.0,1,left,L. Kornet tip Layup (4 PTS),[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,,
434,PT02M46.00S,2022-03-29T01:10:11.8Z,3,REGULAR,2pt,Jump Shot,[],1629018,78.26872536136662,69.85294117647058,1610612761,78,77,2022-03-29T01:10:16Z,4320000,99.0,152.0,1,right,G. Trent Jr. 18' step back Jump Shot (8 PTS),[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,18.14,Made,,,,,,,8.0,,,,,,,,,,,,
435,PT02M36.00S,2022-03-29T01:10:25.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,78,77,2022-03-29T01:10:25Z,4330000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M36.00S,2022-03-29T01:11:44.5Z,3,REGULAR,substitution,out,[],1627783,,,1610612738,78,77,2022-03-29T01:13:06Z,4340000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M36.00S,2022-03-29T01:11:44.5Z,3,REGULAR,substitution,out,[],1630174,,,1610612738,78,77,2022-03-29T01:13:06Z,4350000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M36.00S,2022-03-29T01:11:44.5Z,3,REGULAR,substitution,in,[],1628384,,,1610612738,78,77,2022-03-29T01:13:06Z,4360000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
