actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
264,PT04M06.00S,2022-02-04T01:25:50.2Z,2,REGULAR,substitution,in,[],1629750,,,1610612741,50,39,2022-02-04T01:26:19Z,2600000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M43.00S,2022-02-04T01:27:00.9Z,2,REGULAR,3pt,Jump Shot,[],202696,66.17936925098554,59.068627450980394,1610612741,50,42,2022-02-04T01:27:26Z,2610000,45.0,265.0,1,right,N. Vucevic 26' 3PT  (10 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.92,Made,10.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,,,
267,PT03M29.00S,2022-02-04T01:27:14.1Z,2,REGULAR,3pt,Jump Shot,[],1627783,27.414586070959263,16.42156862745098,1610612761,50,42,2022-02-04T01:27:30Z,2630000,168.0,205.0,1,left,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
268,PT03M29.00S,2022-02-04T01:27:14.1Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,50,42,2022-02-04T01:27:30Z,2640000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,267.0,2.0,2.0,0.0,,,
269,PT03M19.00S,2022-02-04T01:27:24.4Z,2,REGULAR,turnover,lost ball,[],203897,,,1610612741,50,42,2022-02-04T01:27:33Z,2650000,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 1627783]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,2.0,Siakam,1627783.0,,,,,,,,,,,,
270,PT03M19.00S,2022-02-04T01:27:24.4Z,2,REGULAR,steal,,[],1627783,,,1610612761,50,42,2022-02-04T01:27:26Z,2660000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M04.00S,2022-02-04T01:27:39.4Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612761,50,42,2022-02-04T01:27:45Z,2670000,,,0,,O. Anunoby bad pass TURNOVER (2 TO),"[1628384, 1629750]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,2.0,Green,1629750.0,,,,,,,,,,,,
272,PT03M04.00S,2022-02-04T01:27:39.4Z,2,REGULAR,steal,,[],1629750,,,1610612741,50,42,2022-02-04T01:27:41Z,2680000,,,0,,J. Green STEAL (2 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M51.00S,2022-02-04T01:27:53.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202696,90.75229960578186,17.401960784313726,1610612741,50,44,2022-02-04T01:27:57Z,2690000,-163.0,34.0,1,right,N. Vucevic 16' Jump Shot (12 PTS) (Z. LaVine 4 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,16.66,Made,12.0,Z. LaVine,203897.0,4.0,,,,,,,,,,,,,,,
275,PT02M24.00S,2022-02-04T01:28:20.3Z,2,REGULAR,3pt,Jump Shot,[],1627783,25.706307490144546,12.990196078431374,1610612761,50,44,2022-02-04T01:28:24Z,2710000,185.0,189.0,1,left,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
276,PT02M20.00S,2022-02-04T01:28:24.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,44,2022-02-04T01:28:24Z,2720000,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,275.0,9.0,8.0,1.0,,,
277,PT02M15.00S,2022-02-04T01:28:31.6Z,2,REGULAR,foul,personal,['2freethrow'],203920,,,1610612741,50,44,2022-02-04T01:28:40Z,2730000,,,0,,K. Birch shooting personal FOUL (1 PF) (DeRozan 2 FT),"[203920, 201942]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,,,,,,,,,,1628954.0,1.0,0.0,DeRozan,201942.0,,,,,,,
279,PT02M15.00S,2022-02-04T01:28:56.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201942,,,1610612741,50,45,2022-02-04T01:28:56Z,2750000,,,0,,D. DeRozan Free Throw 1 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
280,PT02M15.00S,2022-02-04T01:28:57.0Z,2,REGULAR,substitution,out,[],1628384,,,1610612741,50,45,2022-02-04T01:28:59Z,2760000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M15.00S,2022-02-04T01:28:57.0Z,2,REGULAR,substitution,in,[],1630567,,,1610612741,50,45,2022-02-04T01:28:59Z,2770000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M15.00S,2022-02-04T01:29:17.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201942,,,1610612741,50,46,2022-02-04T01:29:17Z,2780000,,,0,,D. DeRozan Free Throw 2 of 2 (6 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
283,PT01M56.00S,2022-02-04T01:29:39.1Z,2,REGULAR,3pt,Jump Shot,[],1629018,33.722076215505915,59.80392156862745,1610612761,53,46,2022-02-04T01:29:45Z,2790000,-49.0,264.0,1,left,G. Trent Jr. 26' 3PT step back (7 PTS),[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,26.9,Made,7.0,,,,,,,,,,,,,,,,,,
284,PT01M56.00S,2022-02-04T01:29:43.5Z,2,REGULAR,foul,personal,['1freethrow'],203897,,,1610612761,53,46,2022-02-04T01:29:49Z,2800000,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Trent Jr. 1 FT),"[203897, 1629018]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,,,1155.0,2.0,0.0,Trent Jr.,1629018.0,,,,,,,
286,PT01M56.00S,2022-02-04T01:30:05.6Z,2,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,54,46,2022-02-04T01:30:05Z,2820000,,,0,,G. Trent Jr. Free Throw 1 of 1 (8 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
288,PT01M41.00S,2022-02-04T01:30:26.5Z,2,REGULAR,foul,personal,[],1629018,,,1610612741,54,46,2022-02-04T01:30:42Z,2830000,,,0,,G. Trent Jr. personal FOUL (2 PF),"[1629018, 201942]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,201640.0,2.0,0.0,DeRozan,201942.0,,,,,,,
290,PT01M36.00S,2022-02-04T01:30:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,94.56307490144546,51.225490196078425,1610612741,54,48,2022-02-04T01:31:11Z,2850000,6.0,-1.0,1,right,D. DeRozan driving Layup (8 PTS) (A. Dosunmu 4 AST),"[201942, 1630245]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,0.63,Made,8.0,A. Dosunmu,1630245.0,4.0,,,,,,,,,,,,,,,
291,PT01M09.00S,2022-02-04T01:31:26.8Z,2,REGULAR,2pt,Jump Shot,[],1627783,11.645860709592641,17.401960784313726,1610612761,54,48,2022-02-04T01:31:32Z,2860000,163.0,57.0,1,left,MISS P. Siakam 17' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,17.27,Missed,,,,,,,,,,,,,,,,,,,
292,PT01M07.00S,2022-02-04T01:31:28.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,54,48,2022-02-04T01:31:32Z,2870000,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,291.0,10.0,9.0,1.0,,,
293,PT01M00.00S,2022-02-04T01:31:37.3Z,2,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,54,48,2022-02-04T01:31:44Z,2880000,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (3 TO),[201942],1610612741.0,CHI,bad pass,,,DeRozan,D. DeRozan,,,,,,,,,,,3.0,,,1155.0,,,,,,,,,,,
294,PT01M00.00S,2022-02-04T01:31:47.6Z,2,REGULAR,substitution,out,[],203920,,,1610612761,54,48,2022-02-04T01:31:52Z,2890000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M00.00S,2022-02-04T01:31:47.6Z,2,REGULAR,substitution,in,[],1628384,,,1610612761,54,48,2022-02-04T01:31:52Z,2900000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M43.60S,2022-02-04T01:32:16.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,31.09395532194481,25.245098039215684,1610612761,54,48,2022-02-04T01:32:23Z,2910000,124.0,240.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
297,PT00M40.60S,2022-02-04T01:32:19.7Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,54,48,2022-02-04T01:32:23Z,2920000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,296.0,1.0,1.0,0.0,,,
298,PT00M37.90S,2022-02-04T01:32:23.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,94.69448094612353,52.69607843137255,1610612741,54,50,2022-02-04T01:32:29Z,2930000,13.0,-3.0,1,right,A. Dosunmu running Layup (7 PTS) (D. DeRozan 2 AST),"[1630245, 201942]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,1.37,Made,7.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,,
300,PT00M34.00S,2022-02-04T01:32:34.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,34.247700394218136,70.09803921568627,1610612761,54,50,2022-02-04T01:32:41Z,2950000,-100.0,269.0,1,left,MISS P. Siakam 28' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,28.75,Missed,,,,,,,,,,,,,,,,,,,
301,PT00M31.00S,2022-02-04T01:32:37.1Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,54,50,2022-02-04T01:32:41Z,2960000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,300.0,2.0,2.0,0.0,,,
302,PT00M11.50S,2022-02-04T01:32:56.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629750,90.22667542706965,40.68627450980392,1610612741,54,50,2022-02-04T01:33:01Z,2970000,-47.0,39.0,1,right,MISS J. Green 6' driving Hook - blocked,"[1629750, 1630567]",1610612741.0,CHI,driving,,,Green,J. Green,,,,,6.1,Missed,,,,,,,,,,,,,,,,,Barnes,1630567.0,
303,PT00M11.50S,2022-02-04T01:32:56.8Z,2,REGULAR,block,,[],1630567,,,1610612741,54,50,2022-02-04T01:32:59Z,2980000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M07.40S,2022-02-04T01:33:00.9Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,54,50,2022-02-04T01:33:01Z,2990000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,302.0,2.0,2.0,0.0,,,
305,PT00M00.90S,2022-02-04T01:33:07.2Z,2,REGULAR,3pt,Jump Shot,[],1629018,31.61957950065703,73.52941176470588,1610612761,54,50,2022-02-04T01:33:12Z,3000000,-118.0,245.0,1,left,MISS G. Trent Jr. 27' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,,
306,PT00M00.90S,2022-02-04T01:33:07.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,54,50,2022-02-04T01:33:12Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,305.0,,,,,,
307,PT00M00.00S,2022-02-04T01:33:22.9Z,2,REGULAR,period,end,[],0,,,1610612761,54,50,2022-02-04T01:33:22Z,3020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2022-02-04T01:48:21.5Z,3,REGULAR,period,start,[],0,,,1610612741,54,50,2022-02-04T01:48:21Z,3030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT11M48.00S,2022-02-04T01:48:32.6Z,3,REGULAR,2pt,Jump Shot,[],201942,23.47240473061761,39.705882352941174,1610612741,54,52,2022-02-04T01:48:44Z,3040000,51.0,168.0,1,left,D. DeRozan 17' Jump Shot (10 PTS) (Z. LaVine 5 AST),"[201942, 203897]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,17.58,Made,10.0,Z. LaVine,203897.0,5.0,,,,,,,,,,,,,,,
312,PT11M30.00S,2022-02-04T01:48:49.6Z,3,REGULAR,3pt,Jump Shot,[],1628384,84.70762155059133,3.6764705882352944,1610612761,57,52,2022-02-04T01:48:54Z,3060000,-232.0,91.0,1,right,O. Anunoby 24' 3PT  (10 PTS) (F. VanVleet 6 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,24.89,Made,10.0,F. VanVleet,1627832.0,6.0,,,,,,,,,,,,,,,
314,PT11M14.00S,2022-02-04T01:49:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,11.908672798948752,62.254901960784316,1610612741,57,54,2022-02-04T01:50:51Z,3080000,-61.0,59.0,1,left,N. Vucevic 8' floating Jump Shot (14 PTS) (D. DeRozan 3 AST),"[202696, 201942]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,8.54,Made,14.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,,
316,PT10M54.00S,2022-02-04T01:49:25.9Z,3,REGULAR,2pt,Jump Shot,[],1630567,76.42904073587385,54.90196078431373,1610612761,57,54,2022-02-04T01:49:33Z,3100000,25.0,169.0,1,right,MISS S. Barnes 17' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,17.09,Missed,,,,,,,,,,,,,,,,,,,
317,PT10M50.00S,2022-02-04T01:49:29.9Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,57,54,2022-02-04T01:49:33Z,3110000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,316.0,3.0,3.0,0.0,,,
318,PT10M46.00S,2022-02-04T01:49:34.6Z,3,REGULAR,3pt,Jump Shot,[],202696,31.61957950065703,63.970588235294116,1610612741,57,57,2022-02-04T01:49:40Z,3120000,-70.0,245.0,1,left,N. Vucevic 25' 3PT  (17 PTS) (A. Dosunmu 5 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.45,Made,17.0,A. Dosunmu,1630245.0,5.0,,,,,,,,,,,,,,,
320,PT10M22.00S,2022-02-04T01:49:58.5Z,3,REGULAR,turnover,bad pass,[],1628384,,,1610612761,57,57,2022-02-04T01:50:03Z,3140000,,,0,,O. Anunoby bad pass TURNOVER (3 TO),"[1628384, 203897]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,3.0,LaVine,203897.0,,,,,,,,,,,,
321,PT10M22.00S,2022-02-04T01:49:58.5Z,3,REGULAR,steal,,[],203897,,,1610612741,57,57,2022-02-04T01:50:00Z,3150000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT10M12.00S,2022-02-04T01:50:08.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,6.521024967148489,94.36274509803921,1610612741,57,57,2022-02-04T01:50:14Z,3160000,-222.0,9.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,22.2,Missed,,,,,,,,,,,,,,,,,,,
323,PT10M09.00S,2022-02-04T01:50:11.4Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,57,57,2022-02-04T01:50:14Z,3170000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,322.0,2.0,2.0,0.0,,,
324,PT10M01.00S,2022-02-04T01:50:21.2Z,3,REGULAR,turnover,out-of-bounds,[],1629018,,,1610612761,57,57,2022-02-04T01:50:28Z,3180000,,,0,,G. Trent Jr. lost ball out-of-bounds TURNOVER (1 TO),[1629018],1610612761.0,TOR,lost ball,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,1.0,,,201640.0,,,,,,,,,,,
325,PT09M50.00S,2022-02-04T01:50:44.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630245,6.652431011826544,54.166666666666664,1610612741,57,59,2022-02-04T01:50:50Z,3190000,-21.0,10.0,1,left,A. Dosunmu driving Layup (9 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,2.31,Made,9.0,,,,,,,,,,,,,,,,,,
326,PT09M37.00S,2022-02-04T01:50:57.2Z,3,REGULAR,3pt,Jump Shot,[],1629018,94.30026281208936,4.6568627450980395,1610612761,60,59,2022-02-04T01:51:01Z,3200000,-227.0,1.0,1,right,G. Trent Jr. 3PT  (11 PTS) (F. VanVleet 7 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,22.67,Made,11.0,F. VanVleet,1627832.0,7.0,,,,,,,,,,,,,,,
328,PT09M31.00S,2022-02-04T01:51:07.1Z,3,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612741,60,59,2022-02-04T01:51:15Z,3220000,,,0,,O. Anunoby shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1628384, 201942]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,1628954.0,1.0,0.0,DeRozan,201942.0,,,,,,,
330,PT09M31.00S,2022-02-04T01:51:32.1Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,60,60,2022-02-04T01:51:32Z,3240000,,,0,,D. DeRozan Free Throw 1 of 2 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
331,PT09M31.00S,2022-02-04T01:51:45.7Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,60,61,2022-02-04T01:51:45Z,3250000,,,0,,D. DeRozan Free Throw 2 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
332,PT09M17.00S,2022-02-04T01:52:02.1Z,3,REGULAR,2pt,Jump Shot,[],1627832,86.5473061760841,71.81372549019608,1610612761,60,61,2022-02-04T01:52:09Z,3260000,109.0,74.0,1,right,MISS F. VanVleet 13' Jump Shot,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,13.18,Missed,,,,,,,,,,,,,,,,,,,
333,PT09M12.00S,2022-02-04T01:52:07.1Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,60,61,2022-02-04T01:57:42Z,3270000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,332.0,3.0,3.0,0.0,,,
336,PT09M08.00S,2022-02-04T01:52:12.4Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612741,60,61,2022-02-04T01:52:38Z,3300000,,,0,,P. Siakam shooting personal FOUL (2 PF) (Green 2 FT),"[1627783, 1629750]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,1155.0,2.0,0.0,Green,1629750.0,,,,,,,
338,PT09M08.00S,2022-02-04T01:52:45.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629750,,,1610612741,60,62,2022-02-04T01:52:45Z,3320000,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
339,PT09M08.00S,2022-02-04T01:53:00.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629750,,,1610612741,60,63,2022-02-04T01:53:00Z,3330000,,,0,,J. Green Free Throw 2 of 2 (9 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
340,PT08M56.00S,2022-02-04T01:53:13.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.24901445466492,47.30392156862745,1610612761,62,63,2022-02-04T01:53:20Z,3340000,-13.0,11.0,1,right,S. Barnes reverse Layup (9 PTS) (P. Siakam 6 AST),"[1630567, 1627783]",1610612761.0,TOR,reverse,,,Barnes,S. Barnes,,,,,1.74,Made,9.0,P. Siakam,1627783.0,6.0,,,,,,,,,,,,,,,
342,PT08M37.00S,2022-02-04T01:53:32.1Z,3,REGULAR,3pt,Jump Shot,[],202696,34.510512483574246,50.0,1610612741,62,63,2022-02-04T01:53:36Z,3360000,0.0,272.0,1,left,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,,
343,PT08M35.00S,2022-02-04T01:53:34.1Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,62,63,2022-02-04T01:53:36Z,3370000,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,342.0,7.0,5.0,2.0,,,
344,PT08M27.00S,2022-02-04T01:53:42.5Z,3,REGULAR,3pt,Jump Shot,[],1628384,69.85873850197109,22.54901960784314,1610612761,62,63,2022-02-04T01:53:46Z,3380000,-137.0,231.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,,
345,PT08M24.00S,2022-02-04T01:53:45.5Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,62,63,2022-02-04T01:53:46Z,3390000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,344.0,3.0,3.0,0.0,,,
346,PT08M08.00S,2022-02-04T01:54:01.4Z,3,REGULAR,3pt,Jump Shot,[],202696,23.209592641261498,11.519607843137255,1610612741,62,66,2022-02-04T01:54:05Z,3400000,192.0,166.0,1,left,N. Vucevic 25' 3PT  (20 PTS) (Z. LaVine 6 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.39,Made,20.0,Z. LaVine,203897.0,6.0,,,,,,,,,,,,,,,
348,PT07M44.00S,2022-02-04T01:54:25.2Z,3,REGULAR,3pt,Jump Shot,[],1630567,93.24901445466492,95.83333333333334,1610612761,65,66,2022-02-04T01:54:29Z,3420000,229.0,11.0,1,right,S. Barnes 3PT  (12 PTS) (O. Anunoby 4 AST),"[1630567, 1628384]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,22.95,Made,12.0,O. Anunoby,1628384.0,4.0,,,,,,,,,,,,,,,
350,PT07M20.00S,2022-02-04T01:54:51.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,6.915243101182654,51.225490196078425,1610612741,65,68,2022-02-04T01:54:57Z,3440000,-6.0,13.0,1,left,J. Green cutting Layup (11 PTS) (N. Vucevic 3 AST),"[1629750, 202696]",1610612741.0,CHI,cutting,,,Green,J. Green,,,,,1.39,Made,11.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,,,
352,PT07M07.00S,2022-02-04T01:55:03.2Z,3,REGULAR,turnover,lost ball,[],1627832,,,1610612761,65,68,2022-02-04T01:55:07Z,3460000,,,0,,F. VanVleet lost ball TURNOVER (2 TO),"[1627832, 203897]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,2.0,LaVine,203897.0,,,,,,,,,,,,
353,PT07M07.00S,2022-02-04T01:55:03.2Z,3,REGULAR,steal,,[],203897,,,1610612741,65,68,2022-02-04T01:55:05Z,3470000,,,0,,Z. LaVine STEAL (2 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT07M02.00S,2022-02-04T01:55:12.9Z,3,REGULAR,turnover,out-of-bounds,[],1629750,,,1610612741,65,68,2022-02-04T01:55:20Z,3480000,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[1629750],1610612741.0,CHI,lost ball,,,Green,J. Green,,,,,,,,,,,1.0,,,1628954.0,,,,,,,,,,,
355,PT07M02.00S,2022-02-04T01:55:22.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,65,68,2022-02-04T01:55:22Z,3490000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT06M44.00S,2022-02-04T01:58:30.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,93.24901445466492,51.9607843137255,1610612761,65,68,2022-02-04T01:58:37Z,3500000,10.0,11.0,1,right,MISS O. Anunoby reverse Layup - blocked,"[1628384, 202696]",1610612761.0,TOR,reverse,,,Anunoby,O. Anunoby,,,,,1.47,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0,
