actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
355,PT08M56.00S,2022-01-01T01:56:27.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201586,7.966491458607096,47.794117647058826,1610612746,60,66,2022-01-01T01:56:32Z,3450000,11.0,22.0,1,left,S. Ibaka DUNK (7 PTS) (L. Kennard 4 AST),"[201586, 1628379]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,2.5,Made,7.0,L. Kennard,1628379.0,4.0,,,,,,,,,,,,,,,
357,PT08M39.00S,2022-01-01T01:56:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.24901445466492,55.88235294117647,1610612761,62,66,2022-01-01T01:57:32Z,3470000,29.0,11.0,1,right,P. Siakam driving Layup (12 PTS) (F. VanVleet 6 AST),"[1627783, 1627832]",1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,3.14,Made,12.0,F. VanVleet,1627832.0,6.0,,,,,,,,,,,,,,,
359,PT08M39.00S,2022-01-01T01:56:49.7Z,3,REGULAR,foul,personal,['1freethrow'],201586,,,1610612761,62,66,2022-01-01T01:56:56Z,3490000,,,0,,S. Ibaka shooting personal FOUL (2 PF) (Siakam 1 FT),"[201586, 1627783]",1610612746.0,LAC,shooting,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,1627529.0,,,,,,2.0,0.0,Siakam,1627783.0,
361,PT08M39.00S,2022-01-01T01:57:15.9Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,62,66,2022-01-01T01:57:18Z,3510000,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
362,PT08M37.00S,2022-01-01T01:57:17.9Z,3,REGULAR,rebound,offensive,[],1628384,,,1610612761,62,66,2022-01-01T01:57:18Z,3520000,,,0,,O. Anunoby REBOUND (Off:2 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,361.0,4.0,2.0,2.0,,,,,,,,,,,
363,PT08M24.00S,2022-01-01T01:57:30.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627832,89.04402102496715,58.08823529411765,1610612761,62,66,2022-01-01T01:57:36Z,3530000,40.0,50.0,1,right,MISS F. VanVleet 6' fadeaway Shot,[1627832],1610612761.0,TOR,fadeaway,,,VanVleet,F. VanVleet,,,,,6.47,Missed,,,,,,,,,,,,,,,,,,,
364,PT08M21.00S,2022-01-01T01:57:33.2Z,3,REGULAR,rebound,defensive,[],201586,,,1610612746,62,66,2022-01-01T01:57:33Z,3540000,,,0,,S. Ibaka REBOUND (Off:1 Def:5),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,363.0,6.0,5.0,1.0,,,,,,,,,,,
365,PT08M02.00S,2022-01-01T01:57:51.9Z,3,REGULAR,2pt,Jump Shot,[],1628379,9.937582128777924,33.82352941176471,1610612746,62,68,2022-01-01T01:57:57Z,3550000,81.0,41.0,1,left,L. Kennard 9' driving floating Jump Shot (10 PTS) (M. Morris Sr. 2 AST),"[1628379, 202694]",1610612746.0,LAC,driving floating,,,Kennard,L. Kennard,,,,,9.07,Made,10.0,M. Morris Sr.,202694.0,2.0,,,,,,,,,,,,,,,
367,PT07M46.00S,2022-01-01T01:58:07.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,89.30683311432325,63.970588235294116,1610612761,64,68,2022-01-01T01:59:05Z,3570000,70.0,48.0,1,right,O. Anunoby 8' Jump Shot (13 PTS) (F. VanVleet 7 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,8.48,Made,13.0,F. VanVleet,1627832.0,7.0,,,,,,,,,,,,,,,
369,PT07M30.00S,2022-01-01T01:58:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,8.492115637319317,48.28431372549019,1610612746,64,70,2022-01-01T01:58:29Z,3590000,9.0,27.0,1,left,R. Jackson driving finger roll Layup (14 PTS),[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,2.86,Made,14.0,,,,,,,,,,,,,,,,,,
370,PT07M21.00S,2022-01-01T01:58:32.2Z,3,REGULAR,2pt,Jump Shot,[],1627832,89.43823915900131,21.323529411764707,1610612761,66,70,2022-01-01T01:59:58Z,3600000,-143.0,47.0,1,right,F. VanVleet 15' pullup Jump Shot (14 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,15.08,Made,14.0,,,,,,,,,,,,,,,,,,
371,PT07M05.00S,2022-01-01T01:58:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,10.85742444152431,56.61764705882353,1610612746,66,70,2022-01-01T01:58:55Z,3610000,-33.0,50.0,1,left,MISS R. Jackson driving finger roll Layup,[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,5.96,Missed,,,,,,,,,,,,,,,,,,,
373,PT07M02.00S,2022-01-01T01:58:52.2Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,66,70,2022-01-01T01:58:55Z,3630000,,,0,,K. Birch REBOUND (Off:1 Def:4),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,371.0,5.0,4.0,1.0,,,,,,,,,,,
374,PT06M58.00S,2022-01-01T01:58:56.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629018,89.04402102496715,42.64705882352941,1610612761,66,70,2022-01-01T01:59:03Z,3640000,-37.0,50.0,1,right,MISS G. Trent Jr. 6' driving Layup,[1629018],1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,6.25,Missed,,,,,,,,,,,,,,,,,,,
375,PT06M55.00S,2022-01-01T01:58:59.4Z,3,REGULAR,rebound,defensive,[],201586,,,1610612746,66,70,2022-01-01T01:59:03Z,3650000,,,0,,S. Ibaka REBOUND (Off:1 Def:6),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,374.0,7.0,6.0,1.0,,,,,,,,,,,
376,PT06M51.00S,2022-01-01T01:59:03.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629611,7.046649145860711,48.77450980392157,1610612746,66,72,2022-01-01T01:59:09Z,3660000,6.0,14.0,1,left,T. Mann cutting DUNK (9 PTS) (R. Jackson 4 AST),"[1629611, 202704]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,1.5,Made,9.0,R. Jackson,202704.0,4.0,,,,,,,,,,,,,,,
378,PT06M49.00S,2022-01-01T01:59:12.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,66,72,2022-01-01T01:59:18Z,3680000,,,0,,TEAM delay-of-game VIOLATION,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,1627529.0,,,,,,,,,,
379,PT06M35.00S,2022-01-01T01:59:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,94.30026281208936,55.392156862745104,1610612761,66,72,2022-01-01T01:59:50Z,3690000,27.0,1.0,1,right,MISS O. Anunoby Layup - blocked,"[1628384, 201586]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,2.7,Missed,,,,,,,,,,Ibaka,201586.0,,,,,,,,
380,PT06M35.00S,2022-01-01T01:59:31.2Z,3,REGULAR,block,,[],201586,,,1610612761,66,72,2022-01-01T01:59:32Z,3700000,,,0,,S. Ibaka BLOCK (2 BLK),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M35.00S,2022-01-01T01:59:31.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,66,72,2022-01-01T01:59:50Z,3710000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,379.0,,,,,,,,,,,,,,
382,PT06M35.00S,2022-01-01T01:59:35.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,66,72,2022-01-01T01:59:35Z,3720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M35.00S,2022-01-01T01:59:40.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,66,72,2022-01-01T01:59:40Z,3730000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M35.00S,2022-01-01T02:01:51.5Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,66,72,2022-01-01T02:02:30Z,3740000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M35.00S,2022-01-01T02:01:51.5Z,3,REGULAR,substitution,out,[],202704,,,1610612761,66,72,2022-01-01T02:02:30Z,3750000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M35.00S,2022-01-01T02:01:51.5Z,3,REGULAR,substitution,out,[],201586,,,1610612761,66,72,2022-01-01T02:02:30Z,3760000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M35.00S,2022-01-01T02:01:51.5Z,3,REGULAR,substitution,in,[],1629139,,,1610612761,66,72,2022-01-01T02:02:30Z,3770000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M35.00S,2022-01-01T02:01:51.5Z,3,REGULAR,substitution,in,[],202339,,,1610612761,66,72,2022-01-01T02:02:30Z,3780000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M35.00S,2022-01-01T02:01:51.5Z,3,REGULAR,substitution,in,[],1626159,,,1610612761,66,72,2022-01-01T02:02:30Z,3790000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M31.00S,2022-01-01T02:02:34.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,92.59198423127464,95.83333333333334,1610612761,66,72,2022-01-01T02:02:40Z,3800000,229.0,17.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,,
391,PT06M27.00S,2022-01-01T02:02:38.9Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,66,72,2022-01-01T02:02:40Z,3810000,,,0,,T. Mann REBOUND (Off:0 Def:7),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,390.0,7.0,7.0,0.0,,,,,,,,,,,
392,PT06M20.00S,2022-01-01T02:02:46.5Z,3,REGULAR,3pt,Jump Shot,[],202694,4.812746386333772,2.941176470588235,1610612746,66,72,2022-01-01T02:02:51Z,3820000,235.0,-7.0,1,left,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
393,PT06M16.00S,2022-01-01T02:02:50.5Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,66,72,2022-01-01T02:02:51Z,3830000,,,0,,P. Siakam REBOUND (Off:0 Def:9),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,392.0,9.0,9.0,0.0,,,,,,,,,,,
394,PT06M09.00S,2022-01-01T02:02:56.8Z,3,REGULAR,3pt,Jump Shot,[],1629018,66.96780551905388,40.68627450980392,1610612761,66,72,2022-01-01T02:03:02Z,3840000,-47.0,258.0,1,right,MISS G. Trent Jr. 26' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
395,PT06M06.00S,2022-01-01T02:02:59.8Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,66,72,2022-01-01T02:03:02Z,3850000,,,0,,P. Siakam REBOUND (Off:1 Def:9),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,394.0,10.0,9.0,1.0,,,,,,,,,,,
396,PT06M06.00S,2022-01-01T02:03:00.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,93.11760840998686,46.32352941176471,1610612761,66,72,2022-01-01T02:03:14Z,3860000,-18.0,12.0,1,right,MISS P. Siakam putback Layup,[1627783],1610612761.0,TOR,putback,,,Siakam,P. Siakam,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,,
397,PT06M06.00S,2022-01-01T02:03:00.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,66,72,2022-01-01T02:03:14Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,396.0,,,,,,,,,,,,,,
398,PT06M05.00S,2022-01-01T02:03:09.3Z,3,REGULAR,foul,personal,[],1626159,,,1610612761,66,72,2022-01-01T02:04:04Z,3880000,,,0,,J. Winslow loose ball personal FOUL (2 PF),"[1626159, 1627783]",1610612746.0,LAC,loose ball,,,Winslow,J. Winslow,,,,,,,,,,,,,,,202049.0,,,,,,2.0,0.0,Siakam,1627783.0,
400,PT05M57.00S,2022-01-01T02:03:30.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629139,74.85216819973719,10.294117647058822,1610612761,66,72,2022-01-01T02:03:40Z,3900000,-199.0,184.0,1,right,MISS Y. Watanabe 27' 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
401,PT05M56.00S,2022-01-01T02:03:31.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,66,72,2022-01-01T02:03:40Z,3910000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,
402,PT05M56.00S,2022-01-01T02:03:39.8Z,3,REGULAR,foul,personal,[],1628379,,,1610612761,66,72,2022-01-01T02:03:55Z,3920000,,,0,,L. Kennard loose ball personal FOUL (3 PF),"[1628379, 1627783]",1610612746.0,LAC,loose ball,,,Kennard,L. Kennard,,,,,,,,,,,,,,,1626300.0,,,,,,3.0,0.0,Siakam,1627783.0,
404,PT05M46.00S,2022-01-01T02:04:01.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,67.7562417871222,29.411764705882355,1610612761,69,72,2022-01-01T02:04:36Z,3940000,-103.0,251.0,1,right,F. VanVleet 27' 3PT pullup (17 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,27.09,Made,17.0,,,,,,,,,,,,,,,,,,
405,PT05M29.00S,2022-01-01T02:04:21.6Z,3,REGULAR,foul,personal,[],1629139,,,1610612746,69,72,2022-01-01T02:04:40Z,3950000,,,0,,Y. Watanabe personal FOUL (2 PF),"[1629139, 202339]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,1627529.0,,,,,,2.0,0.0,Bledsoe,202339.0,
407,PT05M25.00S,2022-01-01T02:04:47.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,14.931011826544022,61.76470588235294,1610612746,69,74,2022-01-01T02:04:59Z,3970000,-59.0,88.0,1,left,E. Bledsoe 10' floating Jump Shot (6 PTS) (J. Winslow 1 AST),"[202339, 1626159]",1610612746.0,LAC,floating,,,Bledsoe,E. Bledsoe,,,,,10.58,Made,6.0,J. Winslow,1626159.0,1.0,,,,,,,,,,,,,,,
409,PT05M13.00S,2022-01-01T02:04:59.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,90.22667542706965,41.911764705882355,1610612761,71,74,2022-01-01T02:05:10Z,3990000,-40.0,39.0,1,right,P. Siakam Layup (14 PTS) (F. VanVleet 8 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,5.64,Made,14.0,F. VanVleet,1627832.0,8.0,,,,,,,,,,,,,,,
411,PT04M54.00S,2022-01-01T02:05:17.6Z,3,REGULAR,3pt,Jump Shot,[],202694,7.966491458607096,95.09803921568627,1610612746,71,77,2022-01-01T02:05:25Z,4010000,-225.0,22.0,1,left,M. Morris Sr. 3PT  (16 PTS) (L. Kennard 5 AST),"[202694, 1628379]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,22.66,Made,16.0,L. Kennard,1628379.0,5.0,,,,,,,,,,,,,,,
413,PT04M34.00S,2022-01-01T02:05:42.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202694,,,1610612761,71,77,2022-01-01T02:05:48Z,4030000,,,0,,M. Morris Sr. personal FOUL (2 PF) (VanVleet 2 FT),"[202694, 1627832]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,1626300.0,,,,,,2.0,1.0,VanVleet,1627832.0,
415,PT04M34.00S,2022-01-01T02:06:10.8Z,3,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,72,77,2022-01-01T02:48:59Z,4050000,,,0,,F. VanVleet Free Throw 1 of 2 (18 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
422,PT04M34.00S,2022-01-01T02:06:10.8Z,3,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,73,77,2022-01-01T02:48:59Z,4055000,,,0,,F. VanVleet Free Throw 2 of 2 (19 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
416,PT04M34.00S,2022-01-01T02:06:11.3Z,3,REGULAR,substitution,out,[],203920,,,1610612746,73,77,2022-01-01T02:48:59Z,4060000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M34.00S,2022-01-01T02:06:11.3Z,3,REGULAR,substitution,out,[],1629018,,,1610612746,73,77,2022-01-01T02:48:59Z,4070000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M34.00S,2022-01-01T02:06:11.3Z,3,REGULAR,substitution,out,[],202694,,,1610612746,73,77,2022-01-01T02:48:59Z,4080000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M34.00S,2022-01-01T02:06:11.3Z,3,REGULAR,substitution,in,[],1629004,,,1610612746,73,77,2022-01-01T02:48:59Z,4090000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M34.00S,2022-01-01T02:06:11.3Z,3,REGULAR,substitution,in,[],1628449,,,1610612746,73,77,2022-01-01T02:48:59Z,4100000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M34.00S,2022-01-01T02:06:11.3Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,73,77,2022-01-01T02:48:59Z,4110000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M17.00S,2022-01-01T02:06:57.7Z,3,REGULAR,turnover,bad pass,[],1629611,,,1610612746,73,77,2022-01-01T02:46:38Z,4115000,,,0,,T. Mann bad pass TURNOVER (2 TO),"[1629611, 1627783]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,2.0,Siakam,1627783.0,,,,,
424,PT04M17.00S,2022-01-01T02:06:57.7Z,3,REGULAR,steal,,[],1627783,,,1610612761,73,77,2022-01-01T02:46:07Z,4117500,,,0,,P. Siakam STEAL (2 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M14.00S,2022-01-01T02:07:01.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629599,,,1610612761,73,77,2022-01-01T02:47:47Z,4150000,,,0,,A. Coffey take personal FOUL (2 PF) (VanVleet 2 FT),"[1629599, 1627832]",1610612746.0,LAC,take,,,Coffey,A. Coffey,,,,,,,,,,,,,,,202049.0,,,,,,2.0,0.0,VanVleet,1627832.0,
427,PT04M14.00S,2022-01-01T02:07:25.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627832,,,1610612761,74,77,2022-01-01T02:07:25Z,4170000,,,0,,F. VanVleet Free Throw 1 of 2 (20 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
428,PT04M14.00S,2022-01-01T02:07:27.2Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,74,77,2022-01-01T02:07:37Z,4180000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M14.00S,2022-01-01T02:07:27.2Z,3,REGULAR,substitution,out,[],1628379,,,1610612761,74,77,2022-01-01T02:07:37Z,4190000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M14.00S,2022-01-01T02:07:27.2Z,3,REGULAR,substitution,in,[],1628384,,,1610612761,74,77,2022-01-01T02:07:37Z,4200000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M14.00S,2022-01-01T02:07:27.2Z,3,REGULAR,substitution,in,[],1630553,,,1610612761,74,77,2022-01-01T02:07:37Z,4210000,,,0,,SUB in: K. Johnson,[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M14.00S,2022-01-01T02:07:44.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627832,,,1610612761,75,77,2022-01-01T02:07:44Z,4220000,,,0,,F. VanVleet Free Throw 2 of 2 (21 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
433,PT04M00.00S,2022-01-01T02:08:02.1Z,3,REGULAR,foul,personal,[],1628449,,,1610612746,75,77,2022-01-01T02:08:13Z,4230000,,,0,,C. Boucher personal FOUL (2 PF),"[1628449, 202339]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,1626300.0,,,,,,2.0,0.0,Bledsoe,202339.0,
435,PT03M55.00S,2022-01-01T02:08:37.4Z,3,REGULAR,foul,personal,[],1628384,,,1610612746,75,77,2022-01-01T02:08:47Z,4250000,,,0,,O. Anunoby personal FOUL (3 PF),"[1628384, 202339]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,1626300.0,,,,,,3.0,0.0,Bledsoe,202339.0,
437,PT03M48.00S,2022-01-01T02:09:15.2Z,3,REGULAR,3pt,Jump Shot,[],1629599,23.866622864651774,11.519607843137255,1610612746,75,77,2022-01-01T02:09:21Z,4270000,192.0,172.0,1,left,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
438,PT03M44.00S,2022-01-01T02:09:19.2Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,75,77,2022-01-01T02:09:21Z,4280000,,,0,,F. VanVleet REBOUND (Off:1 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,437.0,3.0,2.0,1.0,,,,,,,,,,,
439,PT03M41.00S,2022-01-01T02:09:22.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,94.30026281208936,51.71568627450981,1610612761,77,77,2022-01-01T02:10:45Z,4290000,9.0,1.0,1,right,F. VanVleet running Layup (23 PTS),[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,0.87,Made,23.0,,,,,,,,,,,,,,,,,,
440,PT03M26.00S,2022-01-01T02:09:38.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,77,77,2022-01-01T02:09:38Z,4300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M20.00S,2022-01-01T02:10:06.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612746,77,77,2022-01-01T02:10:18Z,4310000,,,0,,C. Boucher shooting personal FOUL (3 PF) (Coffey 2 FT),"[1628449, 1629599]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,202049.0,,,,,,3.0,0.0,Coffey,1629599.0,
443,PT03M20.00S,2022-01-01T02:10:31.3Z,3,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,77,78,2022-01-01T02:10:31Z,4330000,,,0,,A. Coffey Free Throw 1 of 2 (12 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
444,PT03M20.00S,2022-01-01T02:10:44.7Z,3,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,77,79,2022-01-01T02:10:44Z,4340000,,,0,,A. Coffey Free Throw 2 of 2 (13 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
445,PT03M02.00S,2022-01-01T02:11:06.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,77,79,2022-01-01T02:11:06Z,4350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M57.00S,2022-01-01T02:11:35.8Z,3,REGULAR,3pt,Jump Shot,[],1627832,78.9257555847569,91.91176470588235,1610612761,77,79,2022-01-01T02:11:40Z,4360000,210.0,146.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
447,PT02M54.00S,2022-01-01T02:11:38.8Z,3,REGULAR,rebound,offensive,[],1629004,,,1610612761,77,79,2022-01-01T02:11:40Z,4370000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,446.0,2.0,1.0,1.0,,,,,,,,,,,
