actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
273,PT01M53.00S,2022-04-08T00:27:50.7Z,2,REGULAR,3pt,Jump Shot,[],1629003,7.440867279894875,94.36274509803921,1610612755,55,56,2022-04-08T00:27:54Z,2730000,-222.0,17.0,1,left,S. Milton 3PT  (6 PTS) (J. Embiid 2 AST),"[1629003, 203954]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,22.25,Made,,,,,,,6.0,J. Embiid,203954.0,2.0,,,,,,,,
275,PT01M51.00S,2022-04-08T00:27:56.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,55,56,2022-04-08T00:27:56Z,2750000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT01M51.00S,2022-04-08T00:30:00.2Z,2,REGULAR,substitution,out,[],1630178,,,1610612761,55,56,2022-04-08T00:30:31Z,2760000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M51.00S,2022-04-08T00:30:00.2Z,2,REGULAR,substitution,out,[],1629003,,,1610612761,55,56,2022-04-08T00:30:31Z,2770000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M51.00S,2022-04-08T00:30:00.2Z,2,REGULAR,substitution,in,[],1627777,,,1610612761,55,56,2022-04-08T00:30:31Z,2780000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
279,PT01M51.00S,2022-04-08T00:30:00.2Z,2,REGULAR,substitution,in,[],201935,,,1610612761,55,56,2022-04-08T00:30:31Z,2790000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M38.00S,2022-04-08T00:31:05.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1627777,,,1610612761,55,56,2022-04-08T00:31:11Z,2800000,,,0,,G. Niang defensive-3-second technical FOUL (1 Tech),[1627777],1610612755.0,PHI,defensive-3-second,,,Niang,G. Niang,,,,,,,,,,,202058.0,,,,,,,,0.0,1.0,,,,
281,PT01M38.00S,2022-04-08T00:31:16.6Z,2,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,56,56,2022-04-08T00:31:16Z,2810000,,,0,,G. Trent Jr. technical Free Throw 1 of 1 (12 PTS),[1629018],1610612761.0,TOR,technical,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
282,PT01M32.00S,2022-04-08T00:31:36.7Z,2,REGULAR,2pt,Jump Shot,[],1629018,74.58935611038108,44.6078431372549,1610612761,56,56,2022-04-08T00:31:42Z,2820000,-27.0,186.0,1,right,MISS G. Trent Jr. 18' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,18.83,Missed,,,,,,,,,,,,,,,,,,
283,PT01M29.00S,2022-04-08T00:31:39.7Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,56,56,2022-04-08T00:31:42Z,2830000,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,282.0,3.0,3.0,0.0,,,,,,,,,,,,,,
284,PT01M14.00S,2022-04-08T00:31:54.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.1268068331143235,45.34313725490196,1610612755,56,58,2022-04-08T00:32:00Z,2840000,23.0,5.0,1,left,J. Embiid driving finger roll Layup (12 PTS) (J. Harden 8 AST),"[203954, 201935]",1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,2.39,Made,,,,,,,12.0,J. Harden,201935.0,8.0,,,,,,,,
286,PT01M00.00S,2022-04-08T00:32:08.3Z,2,REGULAR,3pt,Jump Shot,[],1627783,75.24638633377135,12.5,1610612761,56,58,2022-04-08T00:32:12Z,2860000,-188.0,180.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
287,PT00M57.80S,2022-04-08T00:32:10.5Z,2,REGULAR,rebound,defensive,[],201980,,,1610612755,56,58,2022-04-08T00:32:12Z,2870000,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,286.0,2.0,2.0,0.0,,,,,,,,,,,,,,
288,PT00M39.60S,2022-04-08T00:32:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,15.982260183968464,42.40196078431372,1610612755,56,60,2022-04-08T00:32:35Z,2880000,38.0,98.0,1,left,J. Embiid 10' fadeaway Jump Shot (14 PTS) (D. Green 3 AST),"[203954, 201980]",1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,10.48,Made,,,,,,,14.0,D. Green,201980.0,3.0,,,,,,,,
290,PT00M34.00S,2022-04-08T00:32:51.2Z,2,REGULAR,2pt,Jump Shot,[],1630567,93.64323258869908,23.52941176470588,1610612761,56,60,2022-04-08T00:32:58Z,2900000,-132.0,7.0,1,right,MISS S. Barnes 13' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,13.26,Missed,,,,,,,,,,,,,,,,,,
291,PT00M31.20S,2022-04-08T00:32:54.0Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,56,60,2022-04-08T00:32:58Z,2910000,,,0,,J. Embiid REBOUND (Off:0 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,290.0,6.0,6.0,0.0,,,,,,,,,,,,,,
292,PT00M09.60S,2022-04-08T00:33:15.6Z,2,REGULAR,3pt,Jump Shot,[],203954,30.305519053876477,27.941176470588236,1610612755,56,60,2022-04-08T00:33:20Z,2920000,110.0,232.0,1,left,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
293,PT00M06.70S,2022-04-08T00:33:18.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,56,60,2022-04-08T00:33:20Z,2930000,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,292.0,4.0,2.0,2.0,,,,,,,,,,,,,,
294,PT00M02.10S,2022-04-08T00:33:23.0Z,2,REGULAR,3pt,Jump Shot,[],1627783,92.46057818659659,3.1862745098039214,1610612761,56,60,2022-04-08T00:33:38Z,2940000,-234.0,18.0,1,right,MISS P. Siakam 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,
295,PT00M02.10S,2022-04-08T00:33:23.0Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,56,60,2022-04-08T00:33:56Z,2950000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,294.0,4.0,4.0,0.0,,,,,,,,,,,,,,
296,PT00M00.40S,2022-04-08T00:33:57.8Z,2,REGULAR,3pt,Jump Shot,[],202699,66.04796320630749,47.05882352941176,1610612755,56,60,2022-04-08T00:35:38Z,2960000,15.0,568.0,1,left,MISS T. Harris 56' running 3PT,[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,56.86,Missed,,,,,,,,,,,,,,,,,,
297,PT00M00.10S,2022-04-08T00:33:58.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,56,60,2022-04-08T00:35:38Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,
298,PT00M00.00S,2022-04-08T00:34:56.8Z,2,REGULAR,period,end,[],0,,,1610612755,56,60,2022-04-08T00:34:56Z,2980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-04-08T00:47:24.5Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612755,56,60,2022-04-08T00:48:42Z,2990000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2022-04-08T00:47:24.5Z,3,REGULAR,substitution,out,['startperiod'],1630201,,,1610612755,56,60,2022-04-08T00:48:42Z,3000000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-04-08T00:47:24.5Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612755,56,60,2022-04-08T00:48:42Z,3010000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-04-08T00:47:24.5Z,3,REGULAR,substitution,in,['startperiod'],203920,,,1610612755,56,60,2022-04-08T00:48:42Z,3020000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-04-08T00:47:24.5Z,3,REGULAR,substitution,in,['startperiod'],1628449,,,1610612755,56,60,2022-04-08T00:48:42Z,3030000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-04-08T00:47:24.5Z,3,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,56,60,2022-04-08T00:48:42Z,3040000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-04-08T00:48:46.3Z,3,REGULAR,period,start,[],0,,,1610612761,56,60,2022-04-08T00:48:46Z,3050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M41.00S,2022-04-08T00:49:04.4Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612761,56,60,2022-04-08T00:49:08Z,3060000,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 1630178]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,2.0,,,,,Maxey,1630178.0,,,,,,
309,PT11M41.00S,2022-04-08T00:49:04.4Z,3,REGULAR,steal,,[],1630178,,,1610612755,56,60,2022-04-08T00:49:06Z,3070000,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
310,PT11M33.00S,2022-04-08T00:49:12.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201980,74.85216819973719,82.84313725490196,1610612755,56,63,2022-04-08T00:49:18Z,3080000,164.0,184.0,1,right,D. Green 24' 3PT step back (9 PTS) (J. Harden 9 AST),"[201980, 201935]",1610612755.0,PHI,step back,,,Green,D. Green,,,,,24.65,Made,,,,,,,9.0,J. Harden,201935.0,9.0,,,,,,,,
312,PT11M12.00S,2022-04-08T00:49:33.3Z,3,REGULAR,2pt,Jump Shot,[],1629018,22.28975032851511,46.32352941176471,1610612761,58,63,2022-04-08T00:49:42Z,3100000,18.0,157.0,1,left,G. Trent Jr. 15' pullup bank Jump Shot (14 PTS),[1629018],1610612761.0,TOR,pullup bank,,,Trent Jr.,G. Trent Jr.,,,,,15.81,Made,,,,,,,14.0,,,,,,,,,,,
313,PT10M58.00S,2022-04-08T00:49:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,91.5407358738502,55.88235294117647,1610612755,58,63,2022-04-08T00:49:53Z,3110000,29.0,27.0,1,right,MISS J. Harden driving finger roll Layup - blocked,"[201935, 1628449]",1610612755.0,PHI,driving finger roll,,,Harden,J. Harden,,,,,3.99,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
314,PT10M58.00S,2022-04-08T00:49:47.3Z,3,REGULAR,block,,[],1628449,,,1610612755,58,63,2022-04-08T00:49:50Z,3120000,,,0,,C. Boucher BLOCK (2 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
315,PT10M54.00S,2022-04-08T00:49:51.3Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,58,63,2022-04-08T00:49:53Z,3130000,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,313.0,5.0,3.0,2.0,,,,,,,,,,,,,,
316,PT10M48.00S,2022-04-08T00:49:56.9Z,3,REGULAR,3pt,Jump Shot,[],1630567,33.327858081471746,49.754901960784316,1610612761,58,63,2022-04-08T00:50:02Z,3140000,1.0,261.0,1,left,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
317,PT10M45.00S,2022-04-08T00:49:59.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,58,63,2022-04-08T00:50:02Z,3150000,,,0,,J. Embiid REBOUND (Off:0 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,316.0,7.0,7.0,0.0,,,,,,,,,,,,,,
318,PT10M31.00S,2022-04-08T00:50:13.5Z,3,REGULAR,2pt,Jump Shot,[],203954,78.53153745072274,47.549019607843135,1610612755,58,65,2022-04-08T00:50:18Z,3160000,-12.0,149.0,1,right,J. Embiid 14' pullup Jump Shot (16 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,14.98,Made,,,,,,,16.0,,,,,,,,,,,
319,PT10M11.00S,2022-04-08T00:50:33.8Z,3,REGULAR,3pt,Jump Shot,[],1628449,7.30946123521682,1.9607843137254901,1610612761,58,65,2022-04-08T00:50:38Z,3170000,240.0,16.0,1,left,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,24.07,Missed,,,,,,,,,,,,,,,,,,
320,PT10M08.00S,2022-04-08T00:50:36.8Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,58,65,2022-04-08T00:50:38Z,3180000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,319.0,5.0,5.0,0.0,,,,,,,,,,,,,,
321,PT10M04.00S,2022-04-08T00:50:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201980,93.51182654402102,50.98039215686274,1610612755,58,65,2022-04-08T00:50:48Z,3190000,5.0,8.0,1,right,MISS D. Green running Layup - blocked,"[201980, 1628449]",1610612755.0,PHI,running,,,Green,D. Green,,,,,0.98,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
322,PT10M04.00S,2022-04-08T00:50:41.0Z,3,REGULAR,block,,[],1628449,,,1610612755,58,65,2022-04-08T00:50:43Z,3200000,,,0,,C. Boucher BLOCK (3 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
323,PT10M01.00S,2022-04-08T00:50:44.0Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,58,65,2022-04-08T00:50:48Z,3210000,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,321.0,6.0,4.0,2.0,,,,,,,,,,,,,,
324,PT09M57.00S,2022-04-08T00:50:48.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629018,9.017739816031538,56.372549019607845,1610612761,60,65,2022-04-08T00:50:54Z,3220000,-32.0,32.0,1,left,G. Trent Jr. running Layup (16 PTS) (P. Siakam 6 AST),"[1629018, 1627783]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,4.54,Made,,,,,,,16.0,P. Siakam,1627783.0,6.0,,,,,,,,
326,PT09M44.00S,2022-04-08T00:51:04.1Z,3,REGULAR,foul,offensive,[],201935,,,1610612755,60,65,2022-04-08T00:51:12Z,3240000,,,0,,J. Harden charge offensive FOUL (1 PF),"[201935, 1628449]",1610612755.0,PHI,charge,,,Harden,J. Harden,,,,,,,,,,,202901.0,,,,,,,,1.0,0.0,Boucher,1628449.0,,
328,PT09M44.00S,2022-04-08T00:51:04.1Z,3,REGULAR,turnover,offensive foul,[],201935,,,1610612755,60,65,2022-04-08T00:51:04Z,3260000,,,0,,J. Harden offensive foul TURNOVER (2 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,202901.0,2.0,,,,,,,,,,,,
329,PT09M32.00S,2022-04-08T00:51:34.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,33.065045992115635,62.745098039215684,1610612761,60,65,2022-04-08T00:51:39Z,3270000,-64.0,258.0,1,left,MISS P. Siakam 26' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,
330,PT09M28.00S,2022-04-08T00:51:38.9Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,60,65,2022-04-08T00:51:39Z,3280000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,329.0,2.0,2.0,0.0,,,,,,,,,,,,,,
331,PT09M18.00S,2022-04-08T00:51:49.4Z,3,REGULAR,foul,personal,['2freethrow'],203920,,,1610612755,60,65,2022-04-08T00:52:01Z,3290000,,,0,,K. Birch shooting personal FOUL (1 PF) (Embiid 2 FT),"[203920, 203954]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,,,,,,,202901.0,,,,,,,,1.0,0.0,Embiid,203954.0,,
333,PT09M18.00S,2022-04-08T00:52:04.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,60,65,2022-04-08T00:52:04Z,3310000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT09M18.00S,2022-04-08T00:52:06.8Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612755,60,65,2022-04-08T00:53:53Z,3320000,,,0,,,[],1610612761.0,TOR,support,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,
335,PT09M18.00S,2022-04-08T00:55:04.8Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,60,65,2022-04-08T00:55:04Z,3330000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT09M18.00S,2022-04-08T00:55:04.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,60,65,2022-04-08T00:55:04Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,
337,PT09M18.00S,2022-04-08T00:55:19.5Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,60,66,2022-04-08T00:55:19Z,3350000,,,0,,J. Embiid Free Throw 2 of 2 (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
338,PT09M06.00S,2022-04-08T00:55:36.6Z,3,REGULAR,foul,personal,['2freethrow'],201980,,,1610612761,60,66,2022-04-08T00:55:44Z,3360000,,,0,,D. Green shooting personal FOUL (3 PF) (Boucher 2 FT),"[201980, 1628449]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,,,,202058.0,,,,,,,,3.0,0.0,Boucher,1628449.0,,
340,PT09M06.00S,2022-04-08T00:55:59.4Z,3,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,61,66,2022-04-08T00:55:59Z,3380000,,,0,,C. Boucher Free Throw 1 of 2 (6 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
341,PT09M06.00S,2022-04-08T00:56:12.0Z,3,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,62,66,2022-04-08T00:56:12Z,3390000,,,0,,C. Boucher Free Throw 2 of 2 (7 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
342,PT08M53.00S,2022-04-08T00:56:27.9Z,3,REGULAR,3pt,Jump Shot,[],201980,88.51839684625493,95.09803921568627,1610612755,62,69,2022-04-08T00:56:35Z,3400000,225.0,55.0,1,right,D. Green 3PT step back (12 PTS) (J. Harden 10 AST),"[201980, 201935]",1610612755.0,PHI,step back,,,Green,D. Green,,,,,23.22,Made,,,,,,,12.0,J. Harden,201935.0,10.0,,,,,,,,
344,PT08M53.00S,2022-04-08T00:56:32.6Z,3,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612755,62,69,2022-04-08T00:56:39Z,3420000,,,0,,S. Barnes shooting personal FOUL (2 PF) (Green 1 FT),"[1630567, 201980]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,202058.0,,,,,,,,2.0,0.0,Green,201980.0,,
346,PT08M53.00S,2022-04-08T00:56:59.7Z,3,REGULAR,freethrow,1 of 1,[],201980,,,1610612755,62,69,2022-04-08T00:57:03Z,3440000,,,0,,MISS D. Green Free Throw 1 of 1,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,
347,PT08M51.00S,2022-04-08T00:57:01.7Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,62,69,2022-04-08T00:57:03Z,3450000,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,346.0,3.0,2.0,1.0,,,,,,,,,,,,,,
348,PT08M35.00S,2022-04-08T00:57:15.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,15.062417871222076,43.872549019607845,1610612761,64,69,2022-04-08T00:57:21Z,3460000,31.0,89.0,1,left,P. Siakam 9' turnaround Hook (16 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,9.42,Made,,,,,,,16.0,,,,,,,,,,,
349,PT08M18.00S,2022-04-08T00:57:33.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.24901445466492,52.450980392156865,1610612755,64,69,2022-04-08T00:57:42Z,3470000,12.0,11.0,1,right,MISS T. Harris reverse Layup,[202699],1610612755.0,PHI,reverse,,,Harris,T. Harris,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,
350,PT08M16.00S,2022-04-08T00:57:35.8Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,64,69,2022-04-08T00:57:42Z,3480000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:4),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,349.0,4.0,4.0,0.0,,,,,,,,,,,,,,
351,PT08M09.00S,2022-04-08T00:57:42.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,6.258212877792378,48.77450980392157,1610612761,66,69,2022-04-08T00:57:48Z,3490000,6.0,6.0,1,left,S. Barnes alley-oop DUNK (4 PTS) (P. Siakam 7 AST),"[1630567, 1627783]",1610612761.0,TOR,alley-oop,,,Barnes,S. Barnes,,,,,0.88,Made,,,,,,,4.0,P. Siakam,1627783.0,7.0,,,,,,,,
353,PT08M06.00S,2022-04-08T00:58:02.3Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612755,66,69,2022-04-08T00:58:02Z,3510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT08M06.00S,2022-04-08T00:58:55.4Z,3,REGULAR,substitution,out,[],203920,,,1610612755,66,69,2022-04-08T00:59:12Z,3520000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
355,PT08M06.00S,2022-04-08T00:58:55.4Z,3,REGULAR,substitution,out,[],1628449,,,1610612755,66,69,2022-04-08T00:59:12Z,3530000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
356,PT08M06.00S,2022-04-08T00:58:55.4Z,3,REGULAR,substitution,in,[],1630173,,,1610612755,66,69,2022-04-08T00:59:12Z,3540000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
357,PT08M06.00S,2022-04-08T00:58:55.4Z,3,REGULAR,substitution,in,[],201152,,,1610612755,66,69,2022-04-08T00:59:12Z,3550000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
358,PT07M48.00S,2022-04-08T01:00:04.2Z,3,REGULAR,2pt,Jump Shot,[],201935,89.17542706964521,72.79411764705883,1610612755,66,69,2022-04-08T01:00:09Z,3560000,114.0,49.0,1,right,MISS J. Harden 12' driving floating Shot,[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,12.42,Missed,,,,,,,,,,,,,,,,,,
359,PT07M46.00S,2022-04-08T01:00:06.2Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,66,69,2022-04-08T01:00:09Z,3570000,,,0,,S. Barnes REBOUND (Off:2 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,358.0,7.0,5.0,2.0,,,,,,,,,,,,,,
360,PT07M38.00S,2022-04-08T01:00:14.6Z,3,REGULAR,3pt,Jump Shot,[],201152,6.652431011826544,96.07843137254902,1610612761,66,69,2022-04-08T01:00:18Z,3580000,-230.0,10.0,1,left,MISS T. Young 3PT,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,
361,PT07M36.00S,2022-04-08T01:00:16.6Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,66,69,2022-04-08T01:00:18Z,3590000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,360.0,6.0,6.0,0.0,,,,,,,,,,,,,,
362,PT07M21.00S,2022-04-08T01:00:31.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,93.24901445466492,50.0,1610612755,66,71,2022-04-08T01:00:36Z,3600000,0.0,11.0,1,right,J. Embiid Layup (19 PTS) (J. Harden 11 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,1.1,Made,,,,,,,19.0,J. Harden,201935.0,11.0,,,,,,,,
