actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
347,PT11M35.00S,2022-01-08T01:49:12.0Z,3,REGULAR,turnover,out-of-bounds,[],1630215,,,1610612762,51,62,2022-01-08T01:49:23Z,3450000,,,0,,J. Butler lost ball out-of-bounds TURNOVER (3 TO),[1630215],1610612762.0,UTA,lost ball,,,Butler,J. Butler,,,,,,,,,,,3.0,,,1628485.0,,,,,,,,,,,
348,PT11M25.00S,2022-01-08T01:49:28.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,78.13731931668858,58.82352941176471,1610612761,53,62,2022-01-08T01:49:49Z,3460000,44.0,153.0,1,right,F. VanVleet 15' pullup Jump Shot (11 PTS) (S. Barnes 4 AST),"[1627832, 1630567]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,15.92,Made,,,,,,,,,,,11.0,S. Barnes,1630567.0,4.0,,,,,
350,PT11M25.00S,2022-01-08T01:49:32.7Z,3,REGULAR,foul,personal,['1freethrow'],1630235,,,1610612761,53,62,2022-01-08T01:49:39Z,3480000,,,0,,T. Forrest shooting personal FOUL (1 PF) (VanVleet 1 FT),"[1630235, 1627832]",1610612762.0,UTA,shooting,,,Forrest,T. Forrest,,,,,,,,,,,,,,1628485.0,,,,,,,1.0,0.0,VanVleet,1627832.0,
352,PT11M25.00S,2022-01-08T01:49:51.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627832,,,1610612761,54,62,2022-01-08T01:49:51Z,3500000,,,0,,F. VanVleet Free Throw 1 of 1 (12 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,,,,,12.0,,,,,,,,
353,PT11M06.00S,2022-01-08T01:50:11.3Z,3,REGULAR,2pt,Jump Shot,[],1629672,5.732588699080158,33.088235294117645,1610612762,54,64,2022-01-08T01:50:17Z,3510000,85.0,1.0,1,left,E. Paschall 8' driving floating Jump Shot (19 PTS) (T. Forrest 2 AST),"[1629672, 1630235]",1610612762.0,UTA,driving floating,,,Paschall,E. Paschall,,,,,8.46,Made,,,,,,,,,,,19.0,T. Forrest,1630235.0,2.0,,,,,
355,PT10M53.00S,2022-01-08T01:50:24.1Z,3,REGULAR,3pt,Jump Shot,[],1627783,79.05716162943496,88.97058823529412,1610612761,54,64,2022-01-08T01:50:29Z,3530000,195.0,144.0,1,right,MISS P. Siakam 24' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,,
356,PT10M51.00S,2022-01-08T01:50:26.1Z,3,REGULAR,rebound,defensive,[],1630190,,,1610612762,54,64,2022-01-08T01:50:29Z,3540000,,,0,,E. Hughes REBOUND (Off:0 Def:6),[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,355.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
357,PT10M43.00S,2022-01-08T01:50:35.0Z,3,REGULAR,3pt,Jump Shot,[],1630215,4.681340341655716,94.85294117647058,1610612762,54,67,2022-01-08T01:50:39Z,3550000,-224.0,-8.0,1,left,J. Butler 3PT  (10 PTS) (H. Whiteside 1 AST),"[1630215, 202355]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,22.45,Made,,,,,,,,,,,10.0,H. Whiteside,202355.0,1.0,,,,,
359,PT10M28.00S,2022-01-08T01:50:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,83.13074901445466,50.0,1610612761,54,67,2022-01-08T01:50:55Z,3570000,0.0,106.0,1,right,MISS S. Barnes 10' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,10.61,Missed,,,,,,,,,,,,,,,,,,,
360,PT10M23.00S,2022-01-08T01:50:54.2Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,54,67,2022-01-08T01:50:55Z,3580000,,,0,,S. Barnes REBOUND (Off:4 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,359.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
361,PT10M23.00S,2022-01-08T01:50:53.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,94.40999984741211,50.0,1610612761,56,67,2022-01-08T01:50:53Z,3590000,0.0,0.0,1,right,S. Barnes tip Layup (11 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,0.0,Made,,,,,,,,,,,11.0,,,,,,,,
362,PT10M13.00S,2022-01-08T01:51:06.6Z,3,REGULAR,turnover,out-of-bounds,[],1630235,,,1610612762,56,67,2022-01-08T01:51:12Z,3600000,,,0,,T. Forrest bad pass out-of-bounds TURNOVER (4 TO),[1630235],1610612762.0,UTA,bad pass,,,Forrest,T. Forrest,,,,,,,,,,,4.0,,,203591.0,,,,,,,,,,,
363,PT10M04.00S,2022-01-08T01:51:18.2Z,3,REGULAR,foul,personal,['2freethrow'],202355,,,1610612761,56,67,2022-01-08T01:51:25Z,3610000,,,0,,H. Whiteside shooting personal FOUL (3 PF) (Anunoby 2 FT),"[202355, 1628384]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,1628485.0,,,,,,,3.0,0.0,Anunoby,1628384.0,
365,PT10M04.00S,2022-01-08T01:51:43.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628384,,,1610612761,57,67,2022-01-08T01:51:43Z,3630000,,,0,,O. Anunoby Free Throw 1 of 2 (13 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,,,,,,,13.0,,,,,,,,
366,PT10M04.00S,2022-01-08T01:51:57.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628384,,,1610612761,58,67,2022-01-08T01:51:57Z,3640000,,,0,,O. Anunoby Free Throw 2 of 2 (14 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,,,,,,,14.0,,,,,,,,
367,PT09M49.00S,2022-01-08T01:52:13.4Z,3,REGULAR,turnover,bad pass,[],1630215,,,1610612762,58,67,2022-01-08T01:52:18Z,3650000,,,0,,J. Butler bad pass TURNOVER (4 TO),"[1630215, 1628384]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,4.0,Anunoby,1628384.0,,,,,,,,,,,,
368,PT09M49.00S,2022-01-08T01:52:13.4Z,3,REGULAR,steal,,[],1628384,,,1610612761,58,67,2022-01-08T01:52:15Z,3660000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT09M35.00S,2022-01-08T01:52:28.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627783,93.64323258869908,52.20588235294118,1610612761,60,67,2022-01-08T01:52:32Z,3670000,11.0,7.0,1,right,P. Siakam cutting DUNK (10 PTS) (F. VanVleet 6 AST),"[1627783, 1627832]",1610612761.0,TOR,cutting,,,Siakam,P. Siakam,,,,,1.32,Made,,,,,,,,,,,10.0,F. VanVleet,1627832.0,6.0,,,,,
371,PT09M35.00S,2022-01-08T01:52:33.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,60,67,2022-01-08T01:52:33Z,3690000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M20.00S,2022-01-08T01:55:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629672,18.873193166885677,52.94117647058824,1610612762,60,69,2022-01-08T01:55:43Z,3700000,-15.0,125.0,1,left,E. Paschall 12' driving floating Jump Shot (21 PTS) (T. Forrest 3 AST),"[1629672, 1630235]",1610612762.0,UTA,driving floating,,,Paschall,E. Paschall,,,,,12.58,Made,,,,,,,,,,,21.0,T. Forrest,1630235.0,3.0,,,,,
374,PT09M05.00S,2022-01-08T01:55:54.6Z,3,REGULAR,turnover,bad pass,[],1628384,,,1610612761,60,69,2022-01-08T01:55:59Z,3720000,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 1630215]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,1.0,Butler,1630215.0,,,,,,,,,,,,
375,PT09M05.00S,2022-01-08T01:55:54.6Z,3,REGULAR,steal,,[],1630215,,,1610612762,60,69,2022-01-08T01:55:56Z,3730000,,,0,,J. Butler STEAL (1 STL),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M00.00S,2022-01-08T01:55:59.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630190,21.895532194480946,90.93137254901961,1610612762,60,72,2022-01-08T01:56:06Z,3740000,-205.0,153.0,1,left,E. Hughes 25' 3PT running (14 PTS) (J. Butler 4 AST),"[1630190, 1630215]",1610612762.0,UTA,running,,,Hughes,E. Hughes,,,,,25.57,Made,,,,,,,,,,,14.0,J. Butler,1630215.0,4.0,,,,,
378,PT08M46.00S,2022-01-08T01:56:16.3Z,3,REGULAR,foul,personal,[],1630215,,,1610612761,60,72,2022-01-08T01:56:35Z,3760000,,,0,,J. Butler personal FOUL (3 PF),"[1630215, 1630567]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,203591.0,,,,,,,3.0,0.0,Barnes,1630567.0,
380,PT08M36.00S,2022-01-08T01:56:44.0Z,3,REGULAR,3pt,Jump Shot,[],1629018,83.13074901445466,93.62745098039215,1610612761,60,72,2022-01-08T01:56:49Z,3780000,218.0,106.0,1,right,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,24.25,Missed,,,,,,,,,,,,,,,,,,,
381,PT08M33.00S,2022-01-08T01:56:47.0Z,3,REGULAR,rebound,defensive,[],1630235,,,1610612762,60,72,2022-01-08T01:56:49Z,3790000,,,0,,T. Forrest REBOUND (Off:1 Def:3),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,380.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
382,PT08M25.00S,2022-01-08T01:56:53.8Z,3,REGULAR,turnover,lost ball,[],1630190,,,1610612762,60,72,2022-01-08T01:56:58Z,3800000,,,0,,E. Hughes lost ball TURNOVER (1 TO),"[1630190, 1627783]",1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,1.0,Siakam,1627783.0,,,,,,,,,,,,
383,PT08M25.00S,2022-01-08T01:56:53.8Z,3,REGULAR,steal,,[],1627783,,,1610612761,60,72,2022-01-08T01:57:47Z,3810000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M22.00S,2022-01-08T01:56:57.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,94.1688567674113,51.470588235294116,1610612761,62,72,2022-01-08T01:57:05Z,3820000,7.0,2.0,1,right,O. Anunoby running alley-oop DUNK (16 PTS) (F. VanVleet 7 AST),"[1628384, 1627832]",1610612761.0,TOR,running alley-oop,,,Anunoby,O. Anunoby,,,,,0.77,Made,,,,,,,,,,,16.0,F. VanVleet,1627832.0,7.0,,,,,
386,PT08M03.00S,2022-01-08T01:57:16.4Z,3,REGULAR,3pt,Jump Shot,[],1630215,33.98488830486202,35.78431372549019,1610612762,62,72,2022-01-08T01:57:25Z,3840000,71.0,267.0,1,left,MISS J. Butler 27' 3PT,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,27.63,Missed,,,,,,,,,,,,,,,,,,,
387,PT08M02.00S,2022-01-08T01:57:17.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,62,72,2022-01-08T01:57:27Z,3850000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,386.0,,,,,,,,,,,,,,,,,,
388,PT08M02.00S,2022-01-08T01:57:28.3Z,3,REGULAR,foul,personal,[],1627832,,,1610612762,62,72,2022-01-08T01:57:34Z,3860000,,,0,,F. VanVleet loose ball personal FOUL (1 PF),"[1627832, 202355]",1610612761.0,TOR,loose ball,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,203591.0,,,,,,,1.0,0.0,Whiteside,202355.0,
390,PT07M57.00S,2022-01-08T01:57:47.0Z,3,REGULAR,foul,personal,[],1630567,,,1610612762,62,72,2022-01-08T01:58:01Z,3880000,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 202355]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,1628485.0,,,,,,,1.0,0.0,Whiteside,202355.0,
392,PT07M44.00S,2022-01-08T01:58:13.5Z,3,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612762,62,72,2022-01-08T01:58:28Z,3900000,,,0,,G. Trent Jr. shooting personal FOUL (3 PF) (Paschall 2 FT),"[1629018, 1629672]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,203591.0,,,,,,,3.0,0.0,Paschall,1629672.0,
394,PT07M44.00S,2022-01-08T01:58:31.9Z,3,REGULAR,foul,technical,['1freethrow'],203606,,,1610612762,62,72,2022-01-08T02:00:32Z,3920000,,,0,,TEAM foul technical,[203606],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,
395,PT07M44.00S,2022-01-08T01:58:48.7Z,3,REGULAR,freethrow,1 of 1,[],1630190,,,1610612762,62,73,2022-01-08T01:59:00Z,3930000,,,0,,E. Hughes technical Free Throw 1 of 1 (15 PTS),[1630190],1610612762.0,UTA,technical,,,Hughes,E. Hughes,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
397,PT07M44.00S,2022-01-08T01:59:05.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629672,,,1610612762,62,74,2022-01-08T01:59:05Z,3950000,,,0,,E. Paschall Free Throw 1 of 2 (22 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,,,,,,,22.0,,,,,,,,
398,PT07M44.00S,2022-01-08T01:59:19.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629672,,,1610612762,62,75,2022-01-08T01:59:19Z,3960000,,,0,,E. Paschall Free Throw 2 of 2 (23 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,,,,,,,23.0,,,,,,,,
399,PT07M34.00S,2022-01-08T01:59:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,84.1819973718791,52.94117647058824,1610612761,62,75,2022-01-08T01:59:36Z,3970000,15.0,96.0,1,right,MISS S. Barnes 9' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,9.73,Missed,,,,,,,,,,,,,,,,,,,
400,PT07M31.00S,2022-01-08T01:59:34.1Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,62,75,2022-01-08T01:59:34Z,3980000,,,0,,S. Barnes REBOUND (Off:5 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,399.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
401,PT07M29.00S,2022-01-08T01:59:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,88.78120893561103,57.107843137254896,1610612761,62,75,2022-01-08T01:59:41Z,3990000,36.0,53.0,1,right,MISS S. Barnes 6' driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,6.38,Missed,,,,,,,,,,,,,,,,,,,
402,PT07M26.00S,2022-01-08T01:59:38.9Z,3,REGULAR,rebound,defensive,[],1630215,,,1610612762,62,75,2022-01-08T01:59:41Z,4000000,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,401.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
403,PT07M20.00S,2022-01-08T01:59:45.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629672,7.703679369250986,48.28431372549019,1610612762,62,77,2022-01-08T01:59:50Z,4010000,9.0,20.0,1,left,E. Paschall cutting DUNK (25 PTS) (T. Forrest 4 AST),"[1629672, 1630235]",1610612762.0,UTA,cutting,,,Paschall,E. Paschall,,,,,2.17,Made,,,,,,,,,,,25.0,T. Forrest,1630235.0,4.0,,,,,
405,PT07M16.00S,2022-01-08T01:59:55.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,62,77,2022-01-08T01:59:55Z,4030000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M16.00S,2022-01-08T02:01:40.5Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,62,77,2022-01-08T02:02:31Z,4040000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M16.00S,2022-01-08T02:01:40.5Z,3,REGULAR,substitution,in,[],203920,,,1610612761,62,77,2022-01-08T02:02:31Z,4050000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M03.00S,2022-01-08T02:02:57.6Z,3,REGULAR,3pt,Jump Shot,[],1628384,73.01248357424441,78.67647058823529,1610612761,65,77,2022-01-08T02:03:02Z,4060000,143.0,201.0,1,right,O. Anunoby 24' 3PT pullup (19 PTS) (K. Birch 1 AST),"[1628384, 203920]",1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,24.71,Made,,,,,,,,,,,19.0,K. Birch,203920.0,1.0,,,,,
410,PT06M43.00S,2022-01-08T02:03:18.6Z,3,REGULAR,turnover,traveling,[],1630235,,,1610612762,65,77,2022-01-08T02:03:26Z,4080000,,,0,,T. Forrest traveling TURNOVER (5 TO),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,5.0,,,203591.0,,,,,,,,,,,
411,PT06M43.00S,2022-01-08T02:03:22.9Z,3,REGULAR,substitution,out,[],202355,,,1610612761,65,77,2022-01-08T02:03:35Z,4090000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M43.00S,2022-01-08T02:03:22.9Z,3,REGULAR,substitution,out,[],1630190,,,1610612761,65,77,2022-01-08T02:03:35Z,4100000,,,0,,SUB out: E. Hughes,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M43.00S,2022-01-08T02:03:22.9Z,3,REGULAR,substitution,in,[],1628962,,,1610612761,65,77,2022-01-08T02:03:35Z,4110000,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M43.00S,2022-01-08T02:03:22.9Z,3,REGULAR,substitution,in,[],1627863,,,1610612761,65,77,2022-01-08T02:03:35Z,4120000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M31.00S,2022-01-08T02:03:50.0Z,3,REGULAR,foul,personal,['2freethrow'],1629672,,,1610612761,65,77,2022-01-08T02:03:58Z,4130000,,,0,,E. Paschall shooting personal FOUL (4 PF) (Birch 2 FT),"[1629672, 203920]",1610612762.0,UTA,shooting,,,Paschall,E. Paschall,,,,,,,,,,,,,,2002.0,,,,,,,4.0,0.0,Birch,203920.0,
417,PT06M31.00S,2022-01-08T02:04:18.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203920,,,1610612761,65,77,2022-01-08T02:04:18Z,4150000,,,0,,MISS K. Birch Free Throw 1 of 2,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Missed,,,,,,,,,,,,,,,,,,,
418,PT06M31.00S,2022-01-08T02:04:18.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,65,77,2022-01-08T02:04:18Z,4160000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,417.0,,,,,,,,,,,,,,,,,,
419,PT06M31.00S,2022-01-08T02:04:19.7Z,3,REGULAR,substitution,out,[],1629672,,,1610612761,65,77,2022-01-08T02:04:23Z,4170000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M31.00S,2022-01-08T02:04:19.7Z,3,REGULAR,substitution,in,[],1630238,,,1610612761,65,77,2022-01-08T02:04:23Z,4180000,,,0,,SUB in: M. Fitts,[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M31.00S,2022-01-08T02:04:36.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203920,,,1610612761,66,77,2022-01-08T02:04:36Z,4190000,,,0,,K. Birch Free Throw 2 of 2 (3 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
422,PT06M16.00S,2022-01-08T02:04:52.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,16.63929040735874,50.245098039215684,1610612762,66,79,2022-01-08T02:04:56Z,4200000,-1.0,104.0,1,left,T. Forrest 10' driving floating Jump Shot (6 PTS),[1630235],1610612762.0,UTA,driving floating,,,Forrest,T. Forrest,,,,,10.39,Made,,,,,,,,,,,6.0,,,,,,,,
423,PT06M06.00S,2022-01-08T02:05:06.4Z,3,REGULAR,foul,technical,['1freethrow'],1628962,,,1610612761,66,79,2022-01-08T02:05:12Z,4210000,,,0,,U. Azubuike defensive-3-second technical FOUL (2 Tech),[1628962],1610612762.0,UTA,defensive-3-second,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,2002.0,,,,,,,0.0,2.0,,,
424,PT06M06.00S,2022-01-08T02:05:22.2Z,3,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,67,79,2022-01-08T02:05:22Z,4220000,,,0,,F. VanVleet technical Free Throw 1 of 1 (13 PTS),[1627832],1610612761.0,TOR,technical,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,,,,,13.0,,,,,,,,
425,PT05M55.00S,2022-01-08T02:05:46.8Z,3,REGULAR,3pt,Jump Shot,[],1628384,76.69185282522996,86.76470588235294,1610612761,67,79,2022-01-08T02:08:44Z,4230000,184.0,167.0,1,right,MISS O. Anunoby 24' pullup 3PT,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
426,PT05M54.00S,2022-01-08T02:05:47.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,67,79,2022-01-08T02:05:54Z,4240000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,425.0,,,,,,,,,,,,,,,,,,
427,PT05M54.00S,2022-01-08T02:05:52.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,67,79,2022-01-08T02:05:53Z,4250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M45.00S,2022-01-08T02:06:19.1Z,3,REGULAR,foul,offensive,[],1630215,,,1610612762,67,79,2022-01-08T02:06:30Z,4260000,,,0,,J. Butler off-the-ball offensive FOUL (4 PF),"[1630215, 1627832]",1610612762.0,UTA,off-the-ball,,,Butler,J. Butler,,,,,,,,,,,,,,1628485.0,,,,,,,4.0,0.0,VanVleet,1627832.0,
430,PT05M45.00S,2022-01-08T02:06:19.1Z,3,REGULAR,turnover,offensive foul,[],1630215,,,1610612762,67,79,2022-01-08T02:06:19Z,4280000,,,0,,J. Butler offensive foul TURNOVER (5 TO),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,5.0,,,1628485.0,,,,,,,,,,,
431,PT05M30.00S,2022-01-08T02:06:43.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,89.43823915900131,97.05882352941177,1610612761,70,79,2022-01-08T02:06:48Z,4290000,235.0,47.0,1,right,O. Anunoby 3PT  (22 PTS) (P. Siakam 2 AST),"[1628384, 1627783]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.99,Made,,,,,,,,,,,22.0,P. Siakam,1627783.0,2.0,,,,,
433,PT05M17.00S,2022-01-08T02:06:56.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,18.347568988173457,56.86274509803921,1610612762,70,81,2022-01-08T02:07:01Z,4310000,-34.0,120.0,1,left,J. Butler 12' driving floating Jump Shot (12 PTS),[1630215],1610612762.0,UTA,driving floating,,,Butler,J. Butler,,,,,12.48,Made,,,,,,,,,,,12.0,,,,,,,,
434,PT05M05.00S,2022-01-08T02:07:08.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,89.70105124835742,46.568627450980394,1610612761,70,81,2022-01-08T02:07:17Z,4320000,-17.0,44.0,1,right,MISS P. Siakam Hook,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,4.75,Missed,,,,,,,,,,,,,,,,,,,
435,PT05M03.00S,2022-01-08T02:07:13.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,70,81,2022-01-08T02:07:13Z,4330000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,434.0,,,,,,,,,,,,,,,,,,
436,PT05M03.00S,2022-01-08T02:07:15.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,70,81,2022-01-08T02:07:15Z,4340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M03.00S,2022-01-08T02:07:17.0Z,3,REGULAR,substitution,out,[],1630215,,,1610612761,70,81,2022-01-08T02:07:21Z,4350000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M03.00S,2022-01-08T02:07:17.0Z,3,REGULAR,substitution,in,[],1630190,,,1610612761,70,81,2022-01-08T02:07:21Z,4360000,,,0,,SUB in: E. Hughes,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M58.00S,2022-01-08T02:07:36.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629018,92.32917214191852,49.01960784313725,1610612761,70,81,2022-01-08T02:07:41Z,4370000,-5.0,20.0,1,right,MISS G. Trent Jr. driving Layup - blocked,"[1629018, 1628962]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,2.02,Missed,,,,,,,,,Azubuike,1628962.0,,,,,,,,,
