actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
449,PT04M32.00S,2021-11-29T00:43:15.6Z,3,REGULAR,3pt,Jump Shot,[],1630567,78.0059132720105,7.598039215686274,1610612761,71,70,2021-11-29T00:43:22Z,4460000,-212.0,154.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Missed,,26.21,,,,,,,,,,,,,
450,PT04M28.00S,2021-11-29T00:43:19.6Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,71,70,2021-11-29T00:43:22Z,4470000,,,0,,A. Horford REBOUND (Off:3 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,449.0,9.0,6.0,3.0,,,,,,,,,
451,PT04M27.00S,2021-11-29T00:43:21.0Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612738,71,70,2021-11-29T00:43:25Z,4480000,,,0,,A. Horford bad pass TURNOVER (2 TO),"[201143, 1629004]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,2.0,Mykhailiuk,1629004.0,,,
452,PT04M27.00S,2021-11-29T00:43:21.0Z,3,REGULAR,steal,,[],1629004,,,1610612761,71,70,2021-11-29T00:43:23Z,4490000,,,0,,S. Mykhailiuk STEAL (2 STL),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M17.00S,2021-11-29T00:43:30.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630567,73.58738501971091,63.748468137254896,1610612761,71,70,2021-11-29T00:44:41Z,4500000,69.0,196.0,1,right,MISS S. Barnes 20' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,,,,,,Missed,,20.75,,,,,,,,,,,,,
454,PT04M14.00S,2021-11-29T00:43:33.4Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,71,70,2021-11-29T00:43:37Z,4510000,,,0,,A. Horford REBOUND (Off:3 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,453.0,10.0,7.0,3.0,,,,,,,,,
455,PT04M10.00S,2021-11-29T00:43:41.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612738,71,70,2021-11-29T00:44:07Z,4520000,,,0,,F. VanVleet shooting personal FOUL (3 PF) (Brown 2 FT),"[1627832, 1627759]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,1162.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,,
457,PT04M10.00S,2021-11-29T00:44:08.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,71,71,2021-11-29T00:44:24Z,4540000,,,0,,J. Brown Free Throw 1 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
458,PT04M10.00S,2021-11-29T00:44:08.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,71,71,2021-11-29T00:44:24Z,4550000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Missed,,,,,,,,,,,,,,,
459,PT04M08.00S,2021-11-29T00:44:10.2Z,3,REGULAR,rebound,defensive,[],1629139,,,1610612761,71,71,2021-11-29T00:44:24Z,4560000,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,458.0,1.0,1.0,0.0,,,,,,,,,
460,PT03M51.00S,2021-11-29T00:44:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.85479632063075,45.34313725490196,1610612761,73,71,2021-11-29T00:44:50Z,4570000,-23.0,15.0,1,right,S. Barnes Layup (16 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Made,16.0,2.75,,,,,,,,,,,,,
461,PT03M33.00S,2021-11-29T00:44:56.9Z,3,REGULAR,2pt,Jump Shot,[],201143,8.541392904073588,30.66023284313725,1610612738,73,71,2021-11-29T00:45:04Z,4580000,97.0,28.0,1,left,MISS A. Horford 10' driving floating bank Shot,[201143],1610612738.0,BOS,driving floating bank,,,Horford,A. Horford,,,,,,,,,,Missed,,10.06,,,,,,,,,,,,,
462,PT03M31.00S,2021-11-29T00:44:58.9Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,73,71,2021-11-29T00:45:04Z,4590000,,,0,,M. Smart REBOUND (Off:1 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,461.0,6.0,5.0,1.0,,,,,,,,,
463,PT03M20.00S,2021-11-29T00:45:11.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,6.389618922470433,96.07843137254902,1610612738,73,71,2021-11-29T00:45:15Z,4600000,-230.0,8.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,23.05,,,,,,,,,,,,,
464,PT03M16.00S,2021-11-29T00:45:15.0Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,73,71,2021-11-29T00:45:15Z,4610000,,,0,,F. VanVleet REBOUND (Off:1 Def:5),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,463.0,6.0,5.0,1.0,,,,,,,,,
465,PT03M11.00S,2021-11-29T00:45:19.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629139,95.3515111695138,52.20588235294118,1610612761,73,71,2021-11-29T00:45:25Z,4620000,11.0,-9.0,1,right,MISS Y. Watanabe running Layup,[1629139],1610612761.0,TOR,running,,,Watanabe,Y. Watanabe,,,,,,,,,,Missed,,1.41,,,,,,,,,,,,,
466,PT03M08.00S,2021-11-29T00:45:22.3Z,3,REGULAR,rebound,offensive,[],1629139,,,1610612761,73,71,2021-11-29T00:45:22Z,4630000,,,0,,Y. Watanabe REBOUND (Off:1 Def:1),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,465.0,2.0,1.0,1.0,,,,,,,,,
467,PT03M08.00S,2021-11-29T00:45:22.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629139,94.40999984741211,50.0,1610612761,73,71,2021-11-29T00:45:30Z,4640000,0.0,0.0,1,right,MISS Y. Watanabe tip Layup,[1629139],1610612761.0,TOR,tip,,,Watanabe,Y. Watanabe,,,,,,,,,,Missed,,0.0,,,,,,,,,,,,,
468,PT03M07.00S,2021-11-29T00:45:23.3Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,73,71,2021-11-29T00:45:30Z,4650000,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,467.0,4.0,4.0,0.0,,,,,,,,,
469,PT03M02.00S,2021-11-29T00:45:28.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201143,10.988830486202366,39.950980392156865,1610612738,73,73,2021-11-29T00:48:43Z,4660000,50.0,51.0,1,left,A. Horford 7' Layup (15 PTS) (M. Smart 4 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,Made,15.0,7.14,,,,,M. Smart,203935.0,4.0,,,,,,
471,PT02M52.00S,2021-11-29T00:45:41.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,73,73,2021-11-29T00:45:41Z,4680000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M52.00S,2021-11-29T00:47:21.6Z,3,REGULAR,substitution,out,[],1629004,,,1610612761,73,73,2021-11-29T00:48:23Z,4690000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M52.00S,2021-11-29T00:47:21.6Z,3,REGULAR,substitution,out,[],1629139,,,1610612761,73,73,2021-11-29T00:48:23Z,4700000,,,0,,SUB out: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M52.00S,2021-11-29T00:47:21.6Z,3,REGULAR,substitution,out,[],1629067,,,1610612761,73,73,2021-11-29T00:48:23Z,4710000,,,0,,SUB out: I. Bonga,[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M52.00S,2021-11-29T00:47:21.6Z,3,REGULAR,substitution,out,[],1627759,,,1610612761,73,73,2021-11-29T00:48:23Z,4720000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M52.00S,2021-11-29T00:47:21.6Z,3,REGULAR,substitution,out,[],1629684,,,1610612761,73,73,2021-11-29T00:48:23Z,4730000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M52.00S,2021-11-29T00:47:21.6Z,3,REGULAR,substitution,in,[],1630551,,,1610612761,73,73,2021-11-29T00:48:23Z,4740000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M52.00S,2021-11-29T00:47:21.6Z,3,REGULAR,substitution,in,[],1630201,,,1610612761,73,73,2021-11-29T00:48:23Z,4750000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M52.00S,2021-11-29T00:47:21.6Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,73,73,2021-11-29T00:48:23Z,4760000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M52.00S,2021-11-29T00:47:21.6Z,3,REGULAR,substitution,in,[],1629641,,,1610612761,73,73,2021-11-29T00:48:23Z,4770000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M52.00S,2021-11-29T00:47:21.6Z,3,REGULAR,substitution,in,[],1628369,,,1610612761,73,73,2021-11-29T00:48:23Z,4780000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M42.00S,2021-11-29T00:48:46.2Z,3,REGULAR,2pt,Jump Shot,[],1630201,76.82325886990802,28.186274509803923,1610612761,73,73,2021-11-29T00:48:53Z,4790000,-109.0,165.0,1,right,MISS M. Flynn 19' pullup Shot,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,,,,,,Missed,,19.81,,,,,,,,,,,,,
483,PT02M37.00S,2021-11-29T00:48:51.2Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,73,73,2021-11-29T00:48:53Z,4800000,,,0,,M. Smart REBOUND (Off:1 Def:6),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,482.0,7.0,6.0,1.0,,,,,,,,,
484,PT02M24.00S,2021-11-29T00:49:03.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",201143,14.668199737187912,40.44117647058824,1610612738,73,75,2021-11-29T00:49:34Z,4810000,48.0,85.0,1,left,A. Horford 9' Hook (17 PTS) (M. Smart 5 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,Made,17.0,9.79,,,,,M. Smart,203935.0,5.0,,,,,,
486,PT02M24.00S,2021-11-29T00:49:12.5Z,3,REGULAR,violation,defensive goaltending,[],1630567,,,1610612738,73,75,2021-11-29T00:49:34Z,4830000,,,0,,S. Barnes defensive goaltending VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
487,PT02M05.00S,2021-11-29T00:49:30.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,89.48751642575559,54.87898284313726,1610612761,73,75,2021-11-29T00:49:54Z,4840000,24.0,46.0,1,right,MISS P. Achiuwa driving floating Shot,[1630173],1610612761.0,TOR,driving floating,,,Achiuwa,P. Achiuwa,,,,,,,,,,Missed,,5.23,,,,,,,,,,,,,
488,PT02M05.00S,2021-11-29T00:49:30.6Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,73,75,2021-11-29T00:49:54Z,4850000,,,0,,A. Horford REBOUND (Off:3 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,487.0,11.0,8.0,3.0,,,,,,,,,
489,PT01M50.00S,2021-11-29T00:49:45.9Z,3,REGULAR,3pt,Jump Shot,[],203935,14.586070959264127,2.7190563725490198,1610612738,73,78,2021-11-29T00:50:09Z,4860000,236.0,85.0,1,left,M. Smart 25' 3PT  (13 PTS) (J. Richardson 1 AST),"[203935, 1626196]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,13.0,25.11,,,,,J. Richardson,1626196.0,1.0,,,,,,
491,PT01M32.00S,2021-11-29T00:50:04.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,89.17542706964521,37.99019607843137,1610612761,73,78,2021-11-29T00:50:59Z,4880000,-60.0,49.0,1,right,MISS S. Barnes 7' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,,,,,,Missed,,7.77,,,,,,,,,,,,,
493,PT01M32.00S,2021-11-29T00:50:04.7Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,73,78,2021-11-29T00:50:59Z,4900000,,,0,,S. Barnes REBOUND (Off:3 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,491.0,4.0,1.0,3.0,,,,,,,,,
494,PT01M30.00S,2021-11-29T00:50:09.9Z,3,REGULAR,foul,personal,['2freethrow'],1629641,,,1610612761,73,78,2021-11-29T00:50:16Z,4910000,,,0,,R. Langford shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629641, 1630567]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,1162.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,,,,,,,,
496,PT01M30.00S,2021-11-29T00:50:32.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630567,,,1610612761,74,78,2021-11-29T00:50:32Z,4930000,,,0,,S. Barnes Free Throw 1 of 2 (17 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
497,PT01M30.00S,2021-11-29T00:50:33.1Z,3,REGULAR,substitution,out,[],201143,,,1610612761,74,78,2021-11-29T00:50:37Z,4940000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M30.00S,2021-11-29T00:50:33.1Z,3,REGULAR,substitution,in,[],202683,,,1610612761,74,78,2021-11-29T00:50:37Z,4950000,,,0,,SUB in: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M30.00S,2021-11-29T00:50:53.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630567,,,1610612761,74,78,2021-11-29T00:50:53Z,4960000,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Missed,,,,,,,,,,,,,,,
500,PT01M28.00S,2021-11-29T00:50:54.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,74,78,2021-11-29T00:50:54Z,4970000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,499.0,3.0,3.0,0.0,,,,,,,,,
501,PT01M14.00S,2021-11-29T00:51:09.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,13.14060446780552,57.889093137254896,1610612738,74,78,2021-11-29T00:51:44Z,4980000,-39.0,71.0,1,left,MISS J. Richardson 8' driving floating Shot,[1626196],1610612738.0,BOS,driving floating,,,Richardson,J. Richardson,,,,,,,,,,Missed,,8.12,,,,,,,,,,,,,
502,PT01M10.00S,2021-11-29T00:51:13.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,74,78,2021-11-29T00:51:44Z,4990000,,,0,,P. Achiuwa REBOUND (Off:2 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,501.0,7.0,5.0,2.0,,,,,,,,,
503,PT00M52.90S,2021-11-29T00:51:30.0Z,3,REGULAR,3pt,Jump Shot,[],1630567,81.098061760841,5.170036764705882,1610612761,74,78,2021-11-29T00:51:38Z,5000000,-224.0,125.0,1,right,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Missed,,25.67,,,,,,,,,,,,,
504,PT00M51.30S,2021-11-29T00:51:31.6Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612738,74,78,2021-11-29T00:51:38Z,5010000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,503.0,1.0,1.0,0.0,,,,,,,,,
505,PT00M38.40S,2021-11-29T00:51:45.5Z,3,REGULAR,2pt,Jump Shot,[],1626196,24.129434954007884,49.26470588235294,1610612738,74,80,2021-11-29T00:53:27Z,5020000,4.0,174.0,1,left,J. Richardson 17' step back Jump Shot (12 PTS),[1626196],1610612738.0,BOS,step back,,,Richardson,J. Richardson,,,,,,,,,,Made,12.0,17.43,,,,,,,,,,,,,
506,PT00M29.60S,2021-11-29T00:51:57.4Z,3,REGULAR,3pt,Jump Shot,[],1627832,79.58278580814718,90.19607843137256,1610612761,74,80,2021-11-29T00:52:02Z,5030000,201.0,139.0,1,right,MISS F. VanVleet 24' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,,,,,,Missed,,24.46,,,,,,,,,,,,,
507,PT00M27.00S,2021-11-29T00:51:59.9Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,74,80,2021-11-29T00:51:59Z,5040000,,,0,,S. Barnes REBOUND (Off:4 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,506.0,5.0,1.0,4.0,,,,,,,,,
508,PT00M19.30S,2021-11-29T00:52:07.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630201,77.81291064388962,57.37591911764706,1610612761,74,80,2021-11-29T00:53:12Z,5050000,37.0,156.0,1,right,MISS M. Flynn 16' driving floating bank Shot,[1630201],1610612761.0,TOR,driving floating bank,,,Flynn,M. Flynn,,,,,,,,,,Missed,,16.04,,,,,,,,,,,,,
509,PT00M15.30S,2021-11-29T00:52:11.7Z,3,REGULAR,rebound,offensive,[],1630201,,,1610612761,74,80,2021-11-29T00:52:17Z,5060000,,,0,,M. Flynn REBOUND (Off:1 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,508.0,2.0,1.0,1.0,,,,,,,,,
510,PT00M06.70S,2021-11-29T00:52:23.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612761,74,80,2021-11-29T00:57:49Z,5070000,,,0,,J. Richardson personal FOUL (2 PF) (Champagnie 2 FT),"[1626196, 1630551]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,1162.0,2.0,0.0,Champagnie,1630551.0,,,,,,,,,,,,,,,,
512,PT00M06.70S,2021-11-29T00:52:46.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630551,,,1610612761,75,80,2021-11-29T00:57:49Z,5090000,,,0,,J. Champagnie Free Throw 1 of 2 (1 PTS),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
515,PT00M06.70S,2021-11-29T00:52:46.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630551,,,1610612761,76,80,2021-11-29T00:57:49Z,5095000,,,0,,J. Champagnie Free Throw 2 of 2 (2 PTS),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
513,PT00M06.70S,2021-11-29T00:52:47.3Z,3,REGULAR,substitution,out,[],1630173,,,1610612738,76,80,2021-11-29T00:57:34Z,5100000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M06.70S,2021-11-29T00:52:47.3Z,3,REGULAR,substitution,in,[],1629067,,,1610612738,76,80,2021-11-29T00:57:34Z,5110000,,,0,,SUB in: I. Bonga,[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M01.10S,2021-11-29T00:53:15.8Z,3,REGULAR,3pt,Jump Shot,[],203935,7.440867279894875,95.34313725490196,1610612738,76,80,2021-11-29T00:54:45Z,5115000,-227.0,17.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,22.74,,,,,,,,,,,,,
517,PT00M00.10S,2021-11-29T00:53:16.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,76,80,2021-11-29T00:54:45Z,5117500,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,516.0,,,,,,,,,,,,
518,PT00M00.00S,2021-11-29T00:53:19.0Z,3,REGULAR,period,end,[],0,,,1610612738,76,80,2021-11-29T00:53:19Z,5150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-11-29T00:55:26.2Z,4,REGULAR,substitution,out,['startperiod'],1630567,,,1610612738,76,80,2021-11-29T00:55:51Z,5160000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-11-29T00:55:26.2Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612738,76,80,2021-11-29T00:55:51Z,5170000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2021-11-29T00:55:26.2Z,4,REGULAR,substitution,out,['startperiod'],1629067,,,1610612738,76,80,2021-11-29T00:55:51Z,5180000,,,0,,SUB out: I. Bonga,[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2021-11-29T00:55:26.2Z,4,REGULAR,substitution,out,['startperiod'],1626196,,,1610612738,76,80,2021-11-29T00:55:51Z,5190000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2021-11-29T00:55:26.2Z,4,REGULAR,substitution,in,['startperiod'],1629004,,,1610612738,76,80,2021-11-29T00:55:51Z,5200000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2021-11-29T00:55:26.2Z,4,REGULAR,substitution,in,['startperiod'],1630173,,,1610612738,76,80,2021-11-29T00:55:51Z,5210000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2021-11-29T00:55:26.2Z,4,REGULAR,substitution,in,['startperiod'],1627783,,,1610612738,76,80,2021-11-29T00:55:51Z,5220000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2021-11-29T00:55:26.2Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612738,76,80,2021-11-29T00:55:51Z,5230000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2021-11-29T00:56:04.8Z,4,REGULAR,period,start,[],0,,,1610612738,76,80,2021-11-29T00:56:04Z,5240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M40.00S,2021-11-29T00:56:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.915243101182654,43.13725490196079,1610612738,76,82,2021-11-29T00:56:42Z,5250000,34.0,13.0,1,left,M. Smart driving finger roll Layup (15 PTS) (J. Tatum 6 AST),"[203935, 1628369]",1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,,,,,,Made,15.0,3.65,,,,,J. Tatum,1628369.0,6.0,,,,,,
531,PT11M23.00S,2021-11-29T00:56:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.64323258869908,43.872549019607845,1610612761,76,82,2021-11-29T00:56:46Z,5280000,-31.0,7.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,,,,,,Missed,,3.15,,,,,,,,,,,,,
532,PT11M20.00S,2021-11-29T00:56:43.3Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,76,82,2021-11-29T00:56:43Z,5290000,,,0,,M. Smart REBOUND (Off:1 Def:7),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,531.0,8.0,7.0,1.0,,,,,,,,,
533,PT11M20.00S,2021-11-29T00:56:47.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,6.915243101182654,50.98039215686274,1610612738,76,82,2021-11-29T00:57:06Z,5300000,-5.0,13.0,1,left,MISS J. Tatum running Layup - blocked,"[1628369, 1630201]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,,,,,,Missed,,1.34,,,,,,,,,,,Flynn,1630201.0,
534,PT11M20.00S,2021-11-29T00:56:47.1Z,4,REGULAR,block,,[],1630201,,,1610612738,76,82,2021-11-29T00:56:49Z,5310000,,,0,,M. Flynn BLOCK (1 BLK),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
