actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
449,PT11M18.00S,2021-12-06T00:44:07.4Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,85,68,2021-12-06T00:44:27Z,4470000,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,Missed,,,,,,,,,,,,,
450,PT11M15.00S,2021-12-06T00:44:10.4Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612764,85,68,2021-12-06T00:44:27Z,4480000,,,0,,M. Harrell REBOUND (Off:1 Def:9),[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,449.0,10.0,9.0,1.0,,,,,,,,,
451,PT10M57.00S,2021-12-06T00:44:43.2Z,4,REGULAR,turnover,out-of-bounds,[],1626149,,,1610612764,85,68,2021-12-06T00:44:50Z,4490000,,,0,,M. Harrell bad pass out-of-bounds TURNOVER (2 TO),[1626149],1610612764.0,WAS,bad pass,,,,,,1628159.0,,,Harrell,M. Harrell,,,,,,,,,2.0,,,,,,,,
452,PT10M36.00S,2021-12-06T00:45:09.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629139,7.5722733245729295,47.30392156862745,1610612761,85,68,2021-12-06T00:45:15Z,4500000,13.0,19.0,1,left,MISS Y. Watanabe driving DUNK - blocked,"[1629139, 202722]",1610612761.0,TOR,driving,,,,,,,,,Watanabe,Y. Watanabe,,,2.31,Missed,,,,,,Bertans,202722.0,,,,,,
453,PT10M36.00S,2021-12-06T00:45:09.5Z,4,REGULAR,block,,[],202722,,,1610612761,85,68,2021-12-06T00:45:12Z,4510000,,,0,,D. Bertans BLOCK (1 BLK),[202722],1610612764.0,WAS,,,,,,,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,
454,PT10M33.00S,2021-12-06T00:45:12.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,85,68,2021-12-06T00:45:15Z,4520000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,,,,,,,Avdija,D. Avdija,,,,,452.0,1.0,1.0,0.0,,,,,,,,,
455,PT10M25.00S,2021-12-06T00:45:26.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,85,68,2021-12-06T00:45:26Z,4530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT10M24.00S,2021-12-06T00:45:54.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,85,68,2021-12-06T00:45:54Z,4540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT10M17.00S,2021-12-06T00:46:18.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,85.89027595269383,50.0,1610612764,85,68,2021-12-06T00:46:25Z,4550000,0.0,80.0,1,right,MISS S. Dinwiddie 8' driving floating Shot,[203915],1610612764.0,WAS,driving floating,,,,,,,,,Dinwiddie,S. Dinwiddie,,,8.01,Missed,,,,,,,,,,,,,
458,PT10M14.00S,2021-12-06T00:46:21.4Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612764,85,68,2021-12-06T00:46:25Z,4560000,,,0,,M. Harrell REBOUND (Off:2 Def:9),[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,457.0,11.0,9.0,2.0,,,,,,,,,
459,PT10M14.00S,2021-12-06T00:46:21.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,94.40999984741211,50.0,1610612764,85,70,2021-12-06T00:46:21Z,4570000,0.0,0.0,1,right,M. Harrell tip Layup (6 PTS),[1626149],1610612764.0,WAS,tip,,,,,,,,,Harrell,M. Harrell,,,0.0,Made,,,,,,,,6.0,,,,,
460,PT09M56.00S,2021-12-06T00:46:40.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,5.732588699080158,47.30392156862745,1610612761,87,70,2021-12-06T00:46:45Z,4580000,13.0,1.0,1,left,C. Boucher cutting Layup (13 PTS) (D. Banton 5 AST),"[1628449, 1630625]",1610612761.0,TOR,cutting,,,,,,,,,Boucher,C. Boucher,,,1.36,Made,,,,,,,,13.0,D. Banton,1630625.0,5.0,,
462,PT09M47.00S,2021-12-06T00:46:54.0Z,4,REGULAR,foul,offensive,[],203915,,,1610612764,87,70,2021-12-06T00:47:37Z,4600000,,,0,,S. Dinwiddie off-the-ball offensive FOUL (2 PF),"[203915, 1630567]",1610612764.0,WAS,off-the-ball,,,,,,201640.0,2.0,0.0,Dinwiddie,S. Dinwiddie,Barnes,1630567.0,,,,,,,,,,,,,,,
466,PT09M47.00S,2021-12-06T00:46:54.0Z,4,REGULAR,turnover,offensive foul,[],203915,,,1610612764,87,70,2021-12-06T00:47:37Z,4620000,,,0,,S. Dinwiddie offensive foul TURNOVER (1 TO),[203915],1610612764.0,WAS,,,,,,,201640.0,,,Dinwiddie,S. Dinwiddie,,,,,,,,,1.0,,,,,,,,
467,PT09M28.00S,2021-12-06T00:47:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629139,7.440867279894875,53.431372549019606,1610612761,89,70,2021-12-06T00:47:57Z,4630000,-17.0,17.0,1,left,Y. Watanabe cutting Layup (7 PTS) (D. Banton 6 AST),"[1629139, 1630625]",1610612761.0,TOR,cutting,,,,,,,,,Watanabe,Y. Watanabe,,,2.45,Made,,,,,,,,7.0,D. Banton,1630625.0,6.0,,
469,PT09M17.00S,2021-12-06T00:47:47.0Z,4,REGULAR,foul,personal,[],1630625,,,1610612764,89,70,2021-12-06T00:47:50Z,4650000,,,0,,D. Banton personal FOUL (1 PF),"[1630625, 203915]",1610612761.0,TOR,,,,,,,204059.0,1.0,0.0,Banton,D. Banton,Dinwiddie,203915.0,,,,,,,,,,,,,,,
471,PT09M09.00S,2021-12-06T00:48:10.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202722,87.86136662286465,52.20588235294118,1610612764,89,72,2021-12-06T00:48:16Z,4670000,11.0,62.0,1,right,D. Bertans 6' floating Jump Shot (2 PTS),[202722],1610612764.0,WAS,floating,,,,,,,,,Bertans,D. Bertans,,,6.26,Made,,,,,,,,2.0,,,,,
472,PT08M54.00S,2021-12-06T00:48:30.3Z,4,REGULAR,turnover,traveling,[],1630567,,,1610612761,89,72,2021-12-06T00:48:35Z,4680000,,,0,,S. Barnes traveling TURNOVER (1 TO),[1630567],1610612761.0,TOR,,,,,,,201640.0,,,Barnes,S. Barnes,,,,,,,,,1.0,,,,,,,,
473,PT08M34.00S,2021-12-06T00:49:07.2Z,4,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612764,89,72,2021-12-06T00:49:16Z,4690000,,,0,,C. Boucher shooting personal FOUL (4 PF) (Dinwiddie 2 FT),"[1628449, 203915]",1610612761.0,TOR,shooting,,,,,,201640.0,4.0,0.0,Boucher,C. Boucher,Dinwiddie,203915.0,,,,,,,,,,,,,,,
475,PT08M34.00S,2021-12-06T00:49:32.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203915,,,1610612764,89,72,2021-12-06T00:49:32Z,4710000,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,Missed,,,,,,,,,,,,,
476,PT08M34.00S,2021-12-06T00:49:32.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,89,72,2021-12-06T00:49:32Z,4720000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,
477,PT08M34.00S,2021-12-06T00:49:47.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203915,,,1610612764,89,73,2021-12-06T00:49:47Z,4730000,,,0,,S. Dinwiddie Free Throw 2 of 2 (7 PTS),[203915],1610612764.0,WAS,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,Made,,,,,,,,7.0,,,,,
478,PT08M15.00S,2021-12-06T00:50:07.8Z,4,REGULAR,foul,personal,['3freethrow'],1626149,,,1610612761,89,73,2021-12-06T00:50:19Z,4740000,,,0,,M. Harrell shooting personal FOUL (3 PF) (Boucher 3 FT),"[1626149, 1628449]",1610612764.0,WAS,shooting,,,,,,204059.0,3.0,0.0,Harrell,M. Harrell,Boucher,1628449.0,,,,,,,,,,,,,,,
480,PT08M15.00S,2021-12-06T00:50:35.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,89,73,2021-12-06T00:50:35Z,4760000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT08M15.00S,2021-12-06T00:50:38.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612761,89,73,2021-12-06T00:52:55Z,4770000,,,0,,,[],1610612764.0,WAS,stands,,,,,,201640.0,,,,,,,,,,,,,,,,,,,,,
482,PT08M15.00S,2021-12-06T00:53:38.1Z,4,REGULAR,freethrow,1 of 3,[],1628449,,,1610612761,89,73,2021-12-06T00:54:04Z,4780000,,,0,,MISS C. Boucher Free Throw 1 of 3,[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,Missed,,,,,,,,,,,,,
483,PT08M15.00S,2021-12-06T00:53:38.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,89,73,2021-12-06T00:54:04Z,4790000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,482.0,,,,,,,,,,,,
484,PT08M15.00S,2021-12-06T00:53:38.1Z,4,REGULAR,freethrow,2 of 3,[],1628449,,,1610612761,90,73,2021-12-06T00:54:04Z,4800000,,,0,,C. Boucher Free Throw 2 of 3 (14 PTS),[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,Made,,,,,,,,14.0,,,,,
485,PT08M15.00S,2021-12-06T00:53:38.1Z,4,REGULAR,freethrow,3 of 3,[],1628449,,,1610612761,90,73,2021-12-06T00:54:04Z,4810000,,,0,,MISS C. Boucher Free Throw 3 of 3,[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,Missed,,,,,,,,,,,,,
486,PT08M12.00S,2021-12-06T00:53:41.1Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612764,90,73,2021-12-06T00:54:04Z,4820000,,,0,,M. Harrell REBOUND (Off:2 Def:10),[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,485.0,12.0,10.0,2.0,,,,,,,,,
487,PT07M58.00S,2021-12-06T00:54:15.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.03745072273325,53.92156862745098,1610612764,90,73,2021-12-06T00:54:36Z,4830000,20.0,4.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612764.0,WAS,driving,,,,,,,,,Dinwiddie,S. Dinwiddie,,,1.99,Missed,,,,,,,,,,,,,
488,PT07M56.00S,2021-12-06T00:54:17.4Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612764,90,73,2021-12-06T00:54:17Z,4840000,,,0,,M. Harrell REBOUND (Off:3 Def:10),[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,487.0,13.0,10.0,3.0,,,,,,,,,
489,PT07M56.00S,2021-12-06T00:54:19.3Z,4,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612764,90,73,2021-12-06T00:54:26Z,4850000,,,0,,D. Banton shooting personal FOUL (2 PF) (Harrell 2 FT),"[1630625, 1626149]",1610612761.0,TOR,shooting,,,,,,204059.0,2.0,0.0,Banton,D. Banton,Harrell,1626149.0,,,,,,,,,,,,,,,
491,PT07M56.00S,2021-12-06T00:54:55.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626149,,,1610612764,90,73,2021-12-06T00:55:37Z,4870000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,Missed,,,,,,,,,,,,,
492,PT07M56.00S,2021-12-06T00:54:55.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,90,73,2021-12-06T00:55:37Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,491.0,,,,,,,,,,,,
493,PT07M56.00S,2021-12-06T00:54:56.6Z,4,REGULAR,substitution,out,[],1630625,,,1610612764,90,73,2021-12-06T00:55:14Z,4890000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,
494,PT07M56.00S,2021-12-06T00:54:56.6Z,4,REGULAR,substitution,out,[],1629004,,,1610612764,90,73,2021-12-06T00:55:14Z,4900000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,
495,PT07M56.00S,2021-12-06T00:54:56.6Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,90,73,2021-12-06T00:55:14Z,4910000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
496,PT07M56.00S,2021-12-06T00:54:56.6Z,4,REGULAR,substitution,out,[],202722,,,1610612764,90,73,2021-12-06T00:55:14Z,4920000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,,,,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,
497,PT07M56.00S,2021-12-06T00:54:56.6Z,4,REGULAR,substitution,in,[],1629018,,,1610612764,90,73,2021-12-06T00:55:14Z,4930000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
498,PT07M56.00S,2021-12-06T00:54:56.6Z,4,REGULAR,substitution,in,[],1627832,,,1610612764,90,73,2021-12-06T00:55:14Z,4940000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
499,PT07M56.00S,2021-12-06T00:54:56.6Z,4,REGULAR,substitution,in,[],203078,,,1610612764,90,73,2021-12-06T00:55:14Z,4950000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,,,,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,
500,PT07M56.00S,2021-12-06T00:54:56.6Z,4,REGULAR,substitution,in,[],203484,,,1610612764,90,73,2021-12-06T00:55:14Z,4960000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,
501,PT07M56.00S,2021-12-06T00:54:56.6Z,4,REGULAR,substitution,out,[],1628988,,,1610612764,90,73,2021-12-06T00:55:34Z,4970000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,,,,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,
502,PT07M56.00S,2021-12-06T00:54:56.6Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,90,73,2021-12-06T00:55:34Z,4980000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
503,PT07M56.00S,2021-12-06T00:54:55.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626149,,,1610612764,90,73,2021-12-06T00:55:37Z,4990000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,Missed,,,,,,,,,,,,,
504,PT07M54.00S,2021-12-06T00:54:57.4Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,90,73,2021-12-06T00:55:37Z,5000000,,,0,,Y. Watanabe REBOUND (Off:0 Def:2),[1629139],1610612761.0,TOR,,,,,,,,,,Watanabe,Y. Watanabe,,,,,503.0,2.0,2.0,0.0,,,,,,,,,
505,PT07M40.00S,2021-12-06T00:55:49.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,14.273981603153747,54.41176470588235,1610612761,90,73,2021-12-06T00:55:54Z,5010000,-22.0,82.0,1,left,MISS S. Barnes 8' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,,,,,,,Barnes,S. Barnes,,,8.46,Missed,,,,,,,,,,,,,
506,PT07M38.00S,2021-12-06T00:55:51.7Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612764,90,73,2021-12-06T00:55:54Z,5020000,,,0,,M. Harrell REBOUND (Off:3 Def:11),[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,505.0,14.0,11.0,3.0,,,,,,,,,
508,PT07M27.00S,2021-12-06T00:56:02.7Z,4,REGULAR,3pt,Jump Shot,[],203484,93.77463863337714,2.696078431372549,1610612764,90,76,2021-12-06T00:56:09Z,5040000,-237.0,6.0,1,right,K. Caldwell-Pope 3PT  (24 PTS) (S. Dinwiddie 2 AST),"[203484, 203915]",1610612764.0,WAS,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,23.66,Made,,,,,,,,24.0,S. Dinwiddie,203915.0,2.0,,
510,PT07M08.00S,2021-12-06T00:56:21.7Z,4,REGULAR,2pt,Jump Shot,[],1629018,19.793035479632064,30.14705882352941,1610612761,90,76,2021-12-06T00:56:27Z,5060000,99.0,134.0,1,left,MISS G. Trent Jr. 16' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,,,,,,,Trent Jr.,G. Trent Jr.,,,16.65,Missed,,,,,,,,,,,,,
511,PT07M04.00S,2021-12-06T00:56:25.7Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,90,76,2021-12-06T00:56:27Z,5070000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,,,510.0,5.0,5.0,0.0,,,,,,,,,
512,PT06M55.00S,2021-12-06T00:56:35.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.43166885676742,50.73529411764706,1610612764,90,78,2021-12-06T00:56:41Z,5080000,4.0,0.0,1,right,S. Dinwiddie finger roll Layup (9 PTS),[203915],1610612764.0,WAS,finger roll,,,,,,,,,Dinwiddie,S. Dinwiddie,,,0.37,Made,,,,,,,,9.0,,,,,
514,PT06M41.00S,2021-12-06T00:56:48.4Z,4,REGULAR,2pt,Jump Shot,[],1627832,18.478975032851512,29.411764705882355,1610612761,92,78,2021-12-06T00:57:00Z,5100000,103.0,121.0,1,left,F. VanVleet 15' pullup Jump Shot (10 PTS),[1627832],1610612761.0,TOR,pullup,,,,,,,,,VanVleet,F. VanVleet,,,15.9,Made,,,,,,,,10.0,,,,,
515,PT06M25.00S,2021-12-06T00:57:04.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,85.62746386333771,40.19607843137255,1610612764,92,78,2021-12-06T00:57:09Z,5110000,-49.0,83.0,1,right,MISS K. Kuzma 9' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,,,,,,,Kuzma,K. Kuzma,,,9.6,Missed,,,,,,,,,,,,,
516,PT06M23.00S,2021-12-06T00:57:06.5Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,92,78,2021-12-06T00:57:09Z,5120000,,,0,,C. Boucher REBOUND (Off:1 Def:5),[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,515.0,6.0,5.0,1.0,,,,,,,,,
517,PT06M22.00S,2021-12-06T00:57:14.9Z,4,REGULAR,foul,personal,[],203484,,,1610612761,92,78,2021-12-06T01:05:36Z,5130000,,,0,,K. Caldwell-Pope take personal FOUL (3 PF),"[203484, 1627832]",1610612764.0,WAS,take,,,,,,201640.0,3.0,0.0,Caldwell-Pope,K. Caldwell-Pope,VanVleet,1627832.0,,,,,,,,,,,,,,,
519,PT06M22.00S,2021-12-06T00:57:25.3Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,92,78,2021-12-06T00:57:45Z,5150000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,
520,PT06M22.00S,2021-12-06T00:57:25.3Z,4,REGULAR,substitution,out,[],1628449,,,1610612761,92,78,2021-12-06T00:57:45Z,5160000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,
521,PT06M22.00S,2021-12-06T00:57:25.3Z,4,REGULAR,substitution,out,[],1626149,,,1610612761,92,78,2021-12-06T00:57:45Z,5170000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
522,PT06M22.00S,2021-12-06T00:57:25.3Z,4,REGULAR,substitution,in,[],1630173,,,1610612761,92,78,2021-12-06T00:57:45Z,5180000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,
523,PT06M22.00S,2021-12-06T00:57:25.3Z,4,REGULAR,substitution,in,[],1627783,,,1610612761,92,78,2021-12-06T00:57:45Z,5190000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,
524,PT06M22.00S,2021-12-06T00:57:25.3Z,4,REGULAR,substitution,in,[],1629655,,,1610612761,92,78,2021-12-06T00:57:45Z,5200000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
525,PT06M12.00S,2021-12-06T00:57:53.5Z,4,REGULAR,foul,personal,[],203915,,,1610612761,92,78,2021-12-06T00:59:06Z,5210000,,,0,,S. Dinwiddie personal FOUL (3 PF),"[203915, 1630173]",1610612764.0,WAS,,,,,,,201640.0,3.0,0.0,Dinwiddie,S. Dinwiddie,Achiuwa,1630173.0,,,,,,,,,,,,,,,
527,PT05M59.00S,2021-12-06T00:58:32.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612761,92,78,2021-12-06T00:58:44Z,5230000,,,0,,K. Caldwell-Pope shooting personal FOUL (4 PF) (Siakam 2 FT),"[203484, 1627783]",1610612764.0,WAS,shooting,,,,,,1628159.0,4.0,0.0,Caldwell-Pope,K. Caldwell-Pope,Siakam,1627783.0,,,,,,,,,,,,,,,
529,PT05M59.00S,2021-12-06T00:59:01.9Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,93,78,2021-12-06T00:59:26Z,5250000,,,0,,P. Siakam Free Throw 1 of 2 (27 PTS),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,Made,,,,,,,,27.0,,,,,
530,PT05M59.00S,2021-12-06T00:59:01.9Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,93,78,2021-12-06T00:59:26Z,5260000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,Missed,,,,,,,,,,,,,
531,PT05M57.00S,2021-12-06T00:59:03.9Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,93,78,2021-12-06T00:59:26Z,5270000,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,,,,,,,Kuzma,K. Kuzma,,,,,530.0,6.0,6.0,0.0,,,,,,,,,
532,PT05M47.00S,2021-12-06T00:59:34.7Z,4,REGULAR,3pt,Jump Shot,[],203078,66.96780551905388,52.20588235294118,1610612764,93,78,2021-12-06T00:59:39Z,5280000,11.0,258.0,1,right,MISS B. Beal 25' 3PT,[203078],1610612764.0,WAS,,,,,,,,,,Beal,B. Beal,,,25.82,Missed,,,,,,,,,,,,,
533,PT05M44.00S,2021-12-06T00:59:37.7Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,93,78,2021-12-06T00:59:39Z,5290000,,,0,,P. Achiuwa REBOUND (Off:3 Def:9),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,532.0,12.0,9.0,3.0,,,,,,,,,
534,PT05M33.00S,2021-12-06T00:59:51.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612761,93,78,2021-12-06T01:00:00Z,5300000,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Siakam 2 FT),"[1628398, 1627783]",1610612764.0,WAS,shooting,,,,,,201640.0,2.0,0.0,Kuzma,K. Kuzma,Siakam,1627783.0,,,,,,,,,,,,,,,
536,PT05M33.00S,2021-12-06T01:00:19.2Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,94,78,2021-12-06T01:00:19Z,5320000,,,0,,P. Siakam Free Throw 1 of 2 (28 PTS),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,Made,,,,,,,,28.0,,,,,
537,PT05M33.00S,2021-12-06T01:00:40.5Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,95,78,2021-12-06T01:00:40Z,5330000,,,0,,P. Siakam Free Throw 2 of 2 (29 PTS),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,Made,,,,,,,,29.0,,,,,
538,PT05M22.00S,2021-12-06T01:00:56.2Z,4,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612764,95,78,2021-12-06T01:01:17Z,5340000,,,0,,G. Trent Jr. shooting personal FOUL (2 PF) (Beal 2 FT),"[1629018, 203078]",1610612761.0,TOR,shooting,,,,,,201640.0,2.0,0.0,Trent Jr.,G. Trent Jr.,Beal,203078.0,,,,,,,,,,,,,,,
540,PT05M22.00S,2021-12-06T01:01:27.2Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,95,78,2021-12-06T01:01:27Z,5360000,,,0,,MISS B. Beal Free Throw 1 of 2,[203078],1610612764.0,WAS,,,,,,,,,,Beal,B. Beal,,,,Missed,,,,,,,,,,,,,
541,PT05M22.00S,2021-12-06T01:01:27.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,95,78,2021-12-06T01:01:27Z,5370000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,
542,PT05M22.00S,2021-12-06T01:01:41.9Z,4,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,95,79,2021-12-06T01:01:41Z,5380000,,,0,,B. Beal Free Throw 2 of 2 (14 PTS),[203078],1610612764.0,WAS,,,,,,,,,,Beal,B. Beal,,,,Made,,,,,,,,14.0,,,,,
