actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
257,PT06M32.00S,2021-10-24T00:19:18.9Z,2,REGULAR,substitution,out,[],1630567,,,1610612742,36,27,2021-10-24T00:19:22Z,2530000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M32.00S,2021-10-24T00:19:18.9Z,2,REGULAR,substitution,in,[],1629004,,,1610612742,36,27,2021-10-24T00:19:22Z,2540000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M32.00S,2021-10-24T00:19:40.2Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,36,28,2021-10-24T00:19:40Z,2550000,,,0,,D. Powell Free Throw 2 of 2 (6 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
260,PT06M16.00S,2021-10-24T00:19:58.0Z,2,REGULAR,3pt,Jump Shot,[],1628384,92.06636005256242,4.166666666666666,1610612761,39,28,2021-10-24T00:20:02Z,2560000,-229.0,22.0,1,right,O. Anunoby 3PT  (20 PTS) (S. Mykhailiuk 2 AST),"[1628384, 1629004]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.03,Made,,,,,20.0,,,,,S. Mykhailiuk,1629004.0,2.0,,,,,,,
262,PT06M03.00S,2021-10-24T00:20:10.7Z,2,REGULAR,3pt,Jump Shot,[],1629029,33.590670170827856,51.225490196078425,1610612742,39,28,2021-10-24T00:20:23Z,2580000,-6.0,263.0,1,left,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
263,PT06M00.00S,2021-10-24T00:20:13.5Z,2,REGULAR,rebound,offensive,[],203501,,,1610612742,39,28,2021-10-24T00:20:13Z,2590000,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,262.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
264,PT06M00.00S,2021-10-24T00:20:14.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203501,20.05584756898817,62.00980392156863,1610612742,39,28,2021-10-24T00:20:19Z,2600000,-60.0,136.0,1,left,MISS T. Hardaway Jr. 14' Jump Shot,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,14.86,Missed,,,,,,,,,,,,,,,,,,,
265,PT06M00.00S,2021-10-24T00:20:14.9Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612761,39,28,2021-10-24T00:20:19Z,2610000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,264.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
266,PT05M45.00S,2021-10-24T00:20:29.9Z,2,REGULAR,2pt,Jump Shot,[],1628384,85.75886990801577,16.666666666666664,1610612761,39,28,2021-10-24T00:20:35Z,2620000,-167.0,81.0,1,right,MISS O. Anunoby 18' pullup Shot,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,18.55,Missed,,,,,,,,,,,,,,,,,,,
267,PT05M42.00S,2021-10-24T00:20:32.9Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,39,28,2021-10-24T00:20:35Z,2630000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
268,PT05M35.00S,2021-10-24T00:20:41.3Z,2,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612742,39,28,2021-10-24T00:20:49Z,2640000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Powell 2 FT),"[1630173, 203939]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1626302.0,,,,1.0,0.0,Powell,203939.0,,,
270,PT05M35.00S,2021-10-24T00:21:06.9Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,39,29,2021-10-24T00:21:06Z,2660000,,,0,,D. Powell Free Throw 1 of 2 (7 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
271,PT05M35.00S,2021-10-24T00:21:07.9Z,2,REGULAR,substitution,out,[],1627832,,,1610612742,39,29,2021-10-24T00:21:13Z,2670000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M35.00S,2021-10-24T00:21:07.9Z,2,REGULAR,substitution,in,[],201609,,,1610612742,39,29,2021-10-24T00:21:13Z,2680000,,,0,,SUB in: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M35.00S,2021-10-24T00:21:29.2Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,39,30,2021-10-24T00:21:29Z,2690000,,,0,,D. Powell Free Throw 2 of 2 (8 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
274,PT05M18.00S,2021-10-24T00:21:48.5Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612761,39,30,2021-10-24T00:21:58Z,2700000,,,0,,D. Powell shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[203939, 1629018]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,1626302.0,,,,1.0,0.0,Trent Jr.,1629018.0,,,
276,PT05M18.00S,2021-10-24T00:22:22.9Z,2,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,40,30,2021-10-24T00:22:22Z,2720000,,,0,,G. Trent Jr. Free Throw 1 of 2 (6 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
277,PT05M18.00S,2021-10-24T00:22:38.6Z,2,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,41,30,2021-10-24T00:22:38Z,2730000,,,0,,G. Trent Jr. Free Throw 2 of 2 (7 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
278,PT05M02.00S,2021-10-24T00:22:59.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,41,30,2021-10-24T00:22:59Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M59.00S,2021-10-24T00:23:23.6Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612742,41,30,2021-10-24T00:23:33Z,2750000,,,0,,O. Anunoby shooting personal FOUL (3 PF) (Doncic 2 FT),"[1628384, 1629029]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,1626302.0,,,,3.0,0.0,Doncic,1629029.0,,,
281,PT04M59.00S,2021-10-24T00:23:58.1Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,41,31,2021-10-24T00:24:23Z,2770000,,,0,,L. Doncic Free Throw 1 of 2 (6 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
282,PT04M59.00S,2021-10-24T00:23:59.2Z,2,REGULAR,substitution,out,[],1628384,,,1610612742,41,31,2021-10-24T00:24:02Z,2780000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M59.00S,2021-10-24T00:23:59.2Z,2,REGULAR,substitution,in,[],1628449,,,1610612742,41,31,2021-10-24T00:24:02Z,2790000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M59.00S,2021-10-24T00:23:58.1Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,41,31,2021-10-24T00:24:23Z,2800000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
285,PT04M55.00S,2021-10-24T00:24:02.1Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,41,31,2021-10-24T00:24:38Z,2810000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,284.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
286,PT04M52.00S,2021-10-24T00:24:24.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,31.61957950065703,46.32352941176471,1610612742,41,34,2021-10-24T00:24:31Z,2820000,18.0,245.0,1,left,T. Hardaway Jr. 24' 3PT  (3 PTS) (D. Finney-Smith 1 AST),"[203501, 1627827]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,24.54,Made,,,,,3.0,,,,,D. Finney-Smith,1627827.0,1.0,,,,,,,
288,PT04M30.00S,2021-10-24T00:24:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,82.86793692509855,46.07843137254902,1610612761,43,34,2021-10-24T00:24:51Z,2840000,-20.0,109.0,1,right,G. Dragic 11' fadeaway Jump Shot (2 PTS),[201609],1610612761.0,TOR,fadeaway,,,Dragic,G. Dragic,,,,,11.03,Made,,,,,2.0,,,,,,,,,,,,,,
289,PT04M19.00S,2021-10-24T00:25:01.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612742,43,34,2021-10-24T00:25:20Z,2850000,,,0,,S. Mykhailiuk personal FOUL (1 PF) (Powell 2 FT),"[1629004, 203939]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Powell,203939.0,,,
291,PT04M19.00S,2021-10-24T00:25:32.8Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,43,35,2021-10-24T00:26:01Z,2870000,,,0,,D. Powell Free Throw 1 of 2 (9 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
292,PT04M19.00S,2021-10-24T00:25:33.6Z,2,REGULAR,substitution,out,[],1630173,,,1610612742,43,35,2021-10-24T00:25:37Z,2880000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M19.00S,2021-10-24T00:25:33.6Z,2,REGULAR,substitution,in,[],203920,,,1610612742,43,35,2021-10-24T00:25:37Z,2890000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M19.00S,2021-10-24T00:25:32.8Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,43,35,2021-10-24T00:26:01Z,2900000,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
295,PT04M18.00S,2021-10-24T00:25:33.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,43,35,2021-10-24T00:26:01Z,2910000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,294.0,,,,,,,,,,,,,,,,,,
296,PT04M18.00S,2021-10-24T00:26:00.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,43,35,2021-10-24T00:26:00Z,2920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M18.00S,2021-10-24T00:26:09.8Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612761,43,35,2021-10-24T00:26:09Z,2930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M07.00S,2021-10-24T00:26:24.8Z,2,REGULAR,turnover,out-of-bounds,[],1628449,,,1610612761,43,35,2021-10-24T00:26:35Z,2940000,,,0,,C. Boucher bad pass out-of-bounds TURNOVER (1 TO),[1628449],1610612761.0,TOR,bad pass,,,Boucher,C. Boucher,,,,,,,,,,,,1.0,,,201639.0,,,,,,,,,,
299,PT04M07.00S,2021-10-24T00:26:29.5Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,43,35,2021-10-24T00:26:37Z,2950000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M07.00S,2021-10-24T00:26:29.5Z,2,REGULAR,substitution,in,[],1628973,,,1610612742,43,35,2021-10-24T00:26:37Z,2960000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M55.00S,2021-10-24T00:26:55.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,16.113666228646515,54.65686274509803,1610612742,43,37,2021-10-24T00:27:02Z,2970000,-23.0,99.0,1,left,L. Doncic 10' driving floating Jump Shot (8 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,10.17,Made,,,,,8.0,,,,,,,,,,,,,,
302,PT03M36.00S,2021-10-24T00:27:13.9Z,2,REGULAR,3pt,Jump Shot,[],1628449,74.58935611038108,83.08823529411765,1610612761,43,37,2021-10-24T00:27:19Z,2980000,165.0,186.0,1,right,MISS C. Boucher 24' pullup 3PT,[1628449],1610612761.0,TOR,pullup,,,Boucher,C. Boucher,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
303,PT03M33.00S,2021-10-24T00:27:16.9Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,43,37,2021-10-24T00:27:19Z,2990000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,302.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
304,PT03M28.00S,2021-10-24T00:27:22.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627827,4.681340341655716,47.549019607843135,1610612742,43,39,2021-10-24T00:27:30Z,3000000,12.0,-8.0,1,left,D. Finney-Smith running reverse Layup (8 PTS) (L. Doncic 4 AST),"[1627827, 1629029]",1610612742.0,DAL,running reverse,,,Finney-Smith,D. Finney-Smith,,,,,1.5,Made,,,,,8.0,,,,,L. Doncic,1629029.0,4.0,,,,,,,
306,PT03M28.00S,2021-10-24T00:27:28.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,43,39,2021-10-24T00:28:45Z,3020000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M28.00S,2021-10-24T00:29:21.1Z,2,REGULAR,substitution,out,[],201609,,,1610612761,43,39,2021-10-24T00:29:50Z,3030000,,,0,,SUB out: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M28.00S,2021-10-24T00:29:21.1Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,43,39,2021-10-24T00:29:50Z,3040000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M28.00S,2021-10-24T00:29:21.1Z,2,REGULAR,substitution,in,[],1629067,,,1610612761,43,39,2021-10-24T00:29:50Z,3050000,,,0,,SUB in: I. Bonga,[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M28.00S,2021-10-24T00:29:21.1Z,2,REGULAR,substitution,in,[],1627832,,,1610612761,43,39,2021-10-24T00:29:50Z,3060000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M11.00S,2021-10-24T00:30:33.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,83.52496714848883,48.03921568627451,1610612761,45,39,2021-10-24T00:30:46Z,3070000,-10.0,102.0,1,right,F. VanVleet 10' driving floating Jump Shot (8 PTS),[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,10.29,Made,,,,,8.0,,,,,,,,,,,,,,
312,PT02M54.00S,2021-10-24T00:30:50.1Z,2,REGULAR,3pt,Jump Shot,[],1628973,4.02431011826544,96.81372549019608,1610612742,45,42,2021-10-24T00:31:05Z,3080000,-234.0,-15.0,1,left,J. Brunson 3PT  (3 PTS) (L. Doncic 5 AST),"[1628973, 1629029]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,23.46,Made,,,,,3.0,,,,,L. Doncic,1629029.0,5.0,,,,,,,
314,PT02M37.00S,2021-10-24T00:31:08.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612761,45,42,2021-10-24T00:31:18Z,3100000,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Birch 2 FT),"[1627827, 203920]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1626302.0,,,,1.0,0.0,Birch,203920.0,,,
316,PT02M37.00S,2021-10-24T00:31:43.1Z,2,REGULAR,freethrow,1 of 2,[],203920,,,1610612761,46,42,2021-10-24T00:31:43Z,3120000,,,0,,K. Birch Free Throw 1 of 2 (1 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
317,PT02M37.00S,2021-10-24T00:31:55.1Z,2,REGULAR,freethrow,2 of 2,[],203920,,,1610612761,47,42,2021-10-24T00:31:55Z,3130000,,,0,,K. Birch Free Throw 2 of 2 (2 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
318,PT02M28.00S,2021-10-24T00:32:10.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629067,,,1610612742,47,42,2021-10-24T00:32:17Z,3140000,,,0,,I. Bonga personal FOUL (1 PF) (Doncic 2 FT),"[1629067, 1629029]",1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,1626302.0,,,,1.0,0.0,Doncic,1629029.0,,,
320,PT02M28.00S,2021-10-24T00:32:36.0Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,47,43,2021-10-24T00:32:36Z,3160000,,,0,,L. Doncic Free Throw 1 of 2 (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
321,PT02M28.00S,2021-10-24T00:32:37.1Z,2,REGULAR,substitution,out,[],203939,,,1610612742,47,43,2021-10-24T00:32:40Z,3170000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M28.00S,2021-10-24T00:32:37.1Z,2,REGULAR,substitution,in,[],204001,,,1610612742,47,43,2021-10-24T00:32:40Z,3180000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M28.00S,2021-10-24T00:32:36.0Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,47,43,2021-10-24T00:32:58Z,3190000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
324,PT02M24.00S,2021-10-24T00:32:40.0Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612761,47,43,2021-10-24T00:32:58Z,3200000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:2),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,323.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
325,PT02M03.00S,2021-10-24T00:33:18.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,79.84559789750328,4.6568627450980395,1610612761,47,43,2021-10-24T00:33:24Z,3210000,-227.0,137.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
326,PT01M59.00S,2021-10-24T00:33:22.3Z,2,REGULAR,rebound,offensive,[],203920,,,1610612761,47,43,2021-10-24T00:33:24Z,3220000,,,0,,K. Birch REBOUND (Off:1 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,325.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
327,PT01M58.00S,2021-10-24T00:33:23.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,68.54467805519053,69.85294117647058,1610612761,47,43,2021-10-24T00:33:28Z,3230000,99.0,243.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
328,PT01M54.00S,2021-10-24T00:33:27.2Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,47,43,2021-10-24T00:33:28Z,3240000,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,327.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
329,PT01M43.00S,2021-10-24T00:33:38.8Z,2,REGULAR,2pt,Jump Shot,[],1629029,8.886333771353483,30.392156862745097,1610612742,47,45,2021-10-24T00:33:44Z,3250000,98.0,31.0,1,left,L. Doncic 10' driving floating bank Jump Shot (11 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,10.28,Made,,,,,11.0,,,,,,,,,,,,,,
330,PT01M29.00S,2021-10-24T00:33:52.7Z,2,REGULAR,3pt,Jump Shot,[],1629018,71.82982917214193,13.725490196078432,1610612761,50,45,2021-10-24T00:33:57Z,3260000,-181.0,212.0,1,right,G. Trent Jr. 27' 3PT pullup (10 PTS) (K. Birch 1 AST),"[1629018, 203920]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,27.92,Made,,,,,10.0,,,,,K. Birch,203920.0,1.0,,,,,,,
331,PT01M16.00S,2021-10-24T00:34:06.4Z,2,REGULAR,3pt,Jump Shot,[],204001,32.802233902759525,63.23529411764706,1610612742,50,45,2021-10-24T00:34:13Z,3270000,-66.0,256.0,1,left,MISS K. Porzingis 26' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
332,PT01M16.00S,2021-10-24T00:34:06.4Z,2,REGULAR,rebound,defensive,[],1629067,,,1610612761,50,45,2021-10-24T00:34:13Z,3280000,,,0,,I. Bonga REBOUND (Off:0 Def:1),[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,331.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
334,PT01M01.00S,2021-10-24T00:34:20.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,84.31340341655716,55.88235294117647,1610612761,50,45,2021-10-24T00:34:27Z,3290000,29.0,95.0,1,right,MISS F. VanVleet 9' driving floating Shot,[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,9.94,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M59.40S,2021-10-24T00:34:22.1Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,50,45,2021-10-24T00:34:27Z,3300000,,,0,,J. Brunson REBOUND (Off:1 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,334.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
336,PT00M54.80S,2021-10-24T00:34:27.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,5.338370565045992,55.14705882352941,1610612742,50,45,2021-10-24T00:34:35Z,3310000,-26.0,-2.0,1,left,MISS J. Brunson running Layup,[1628973],1610612742.0,DAL,running,,,Brunson,J. Brunson,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,,
337,PT00M52.40S,2021-10-24T00:34:30.2Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612761,50,45,2021-10-24T00:34:35Z,3320000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:3),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,336.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
338,PT00M49.10S,2021-10-24T00:34:33.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,63.288436268068324,49.50980392156863,1610612761,50,45,2021-10-24T00:34:52Z,3330000,-2.0,293.0,1,right,MISS F. VanVleet 29' running 3PT,[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,29.26,Missed,,,,,,,,,,,,,,,,,,,
339,PT00M45.80S,2021-10-24T00:34:36.8Z,2,REGULAR,rebound,offensive,[],1629018,,,1610612761,50,45,2021-10-24T00:34:36Z,3340000,,,0,,G. Trent Jr. REBOUND (Off:1 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,338.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
340,PT00M44.80S,2021-10-24T00:34:40.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,50,45,2021-10-24T00:34:40Z,3350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M42.80S,2021-10-24T00:34:57.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,91.14651773981603,95.58823529411765,1610612761,50,45,2021-10-24T00:35:03Z,3360000,228.0,31.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
342,PT00M39.80S,2021-10-24T00:35:00.7Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,50,45,2021-10-24T00:35:03Z,3370000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,341.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
