actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
356,PT06M39.00S,2022-01-12T01:56:52.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629028,,,1610612756,56,57,2022-01-12T01:56:52Z,3510000,,,0,,D. Ayton Free Throw 1 of 2 (7 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
357,PT06M39.00S,2022-01-12T01:57:03.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629028,,,1610612756,56,58,2022-01-12T01:57:03Z,3520000,,,0,,D. Ayton Free Throw 2 of 2 (8 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
358,PT06M28.00S,2022-01-12T01:57:19.2Z,3,REGULAR,foul,personal,['2freethrow'],101108,,,1610612761,56,58,2022-01-12T01:57:26Z,3530000,,,0,,C. Paul shooting personal FOUL (1 PF) (Boucher 2 FT),"[101108, 1628449]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,1626302.0,,,,,,,,,,,1.0,0.0,Boucher,1628449.0,,,
360,PT06M28.00S,2022-01-12T01:57:39.2Z,3,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,57,58,2022-01-12T01:57:52Z,3550000,,,0,,C. Boucher Free Throw 1 of 2 (5 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
361,PT06M28.00S,2022-01-12T01:57:39.2Z,3,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,57,58,2022-01-12T01:57:52Z,3560000,,,0,,MISS C. Boucher Free Throw 2 of 2,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,Missed,,,,,,,,,,,,,,,
362,PT06M25.00S,2022-01-12T01:57:42.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,57,58,2022-01-12T01:57:52Z,3570000,,,0,,D. Ayton REBOUND (Off:3 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,361.0,7.0,4.0,3.0,,,,,,,
363,PT06M09.00S,2022-01-12T01:58:07.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,17.427726675427067,58.57843137254902,1610612756,57,60,2022-01-12T01:58:11Z,3580000,-43.0,111.0,1,left,D. Ayton 11' turnaround fadeaway Jump Shot (10 PTS) (C. Paul 8 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,,,,,11.93,Made,10.0,C. Paul,101108.0,8.0,,,,,,,,,,,
365,PT05M47.00S,2022-01-12T01:58:28.7Z,3,REGULAR,3pt,Jump Shot,[],1627832,70.64717477003943,78.43137254901961,1610612761,60,60,2022-01-12T01:58:33Z,3600000,142.0,223.0,1,right,F. VanVleet 26' 3PT pullup (15 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,,,,,26.48,Made,15.0,,,,,,,,,,,,,,
366,PT05M31.00S,2022-01-12T01:58:45.0Z,3,REGULAR,3pt,Jump Shot,[],1628969,7.5722733245729295,94.85294117647058,1610612756,60,60,2022-01-12T01:58:49Z,3610000,-224.0,19.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,22.51,Missed,,,,,,,,,,,,,,,
367,PT05M29.00S,2022-01-12T01:58:47.0Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,60,60,2022-01-12T01:58:49Z,3620000,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,366.0,5.0,5.0,0.0,,,,,,,
368,PT05M25.00S,2022-01-12T01:58:54.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,60,60,2022-01-12T01:58:54Z,3630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M15.00S,2022-01-12T01:59:18.7Z,3,REGULAR,foul,personal,[],1626164,,,1610612761,60,60,2022-01-12T01:59:27Z,3640000,,,0,,D. Booker loose ball personal FOUL (3 PF),"[1626164, 1627832]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,,,,1626302.0,,,,,,,,,,,3.0,0.0,VanVleet,1627832.0,,,
371,PT05M15.00S,2022-01-12T01:59:34.1Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612761,60,60,2022-01-12T01:59:34Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M03.00S,2022-01-12T01:59:57.2Z,3,REGULAR,3pt,Jump Shot,[],1627783,75.3777923784494,9.558823529411764,1610612761,60,60,2022-01-12T02:00:03Z,3670000,-202.0,179.0,1,right,MISS P. Siakam 27' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,,,,,27.0,Missed,,,,,,,,,,,,,,,
373,PT04M59.00S,2022-01-12T02:00:01.2Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,60,60,2022-01-12T02:00:03Z,3680000,,,0,,C. Boucher REBOUND (Off:4 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,372.0,7.0,3.0,4.0,,,,,,,
374,PT04M58.00S,2022-01-12T02:00:02.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,93.51182654402102,54.65686274509803,1610612761,60,60,2022-01-12T02:04:58Z,3690000,23.0,8.0,1,right,MISS C. Boucher putback Layup,[1628449],1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,,,,,2.48,Missed,,,,,,,,,,,,,,,
375,PT04M56.00S,2022-01-12T02:00:04.3Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,60,60,2022-01-12T02:00:08Z,3700000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,374.0,4.0,4.0,0.0,,,,,,,
376,PT04M50.00S,2022-01-12T02:00:09.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],101108,23.603810775295663,61.029411764705884,1610612756,60,62,2022-01-12T02:00:18Z,3710000,-55.0,169.0,1,left,C. Paul 17' running pullup Jump Shot (11 PTS),[101108],1610612756.0,PHX,running pullup,,,Paul,C. Paul,,,,,,,,,17.81,Made,11.0,,,,,,,,,,,,,,
377,PT04M41.00S,2022-01-12T02:00:21.7Z,3,REGULAR,violation,kicked ball,[],101108,,,1610612761,60,62,2022-01-12T02:02:05Z,3720000,,,0,,C. Paul kicked ball VIOLATION,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,1626302.0,,,,,,,,,,,,,,,,,
378,PT04M41.00S,2022-01-12T02:00:25.2Z,3,REGULAR,substitution,out,[],101108,,,1610612761,60,62,2022-01-12T02:00:34Z,3730000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT04M41.00S,2022-01-12T02:00:25.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612761,60,62,2022-01-12T02:00:34Z,3740000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT04M23.00S,2022-01-12T02:01:00.2Z,3,REGULAR,3pt,Jump Shot,[],1628384,76.69185282522996,7.598039215686274,1610612761,60,62,2022-01-12T02:01:04Z,3750000,-212.0,167.0,1,right,MISS O. Anunoby 26' pullup 3PT,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,,,,,26.96,Missed,,,,,,,,,,,,,,,
381,PT04M21.00S,2022-01-12T02:01:03.3Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,60,62,2022-01-12T02:01:03Z,3760000,,,0,,C. Boucher REBOUND (Off:5 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,380.0,8.0,3.0,5.0,,,,,,,
382,PT04M08.00S,2022-01-12T02:01:15.9Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612761,60,62,2022-01-12T02:01:20Z,3770000,,,0,,P. Siakam bad pass TURNOVER (3 TO),"[1627783, 203109]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,3.0,Crowder,203109.0,,,,,,,,,,,,,,,,,,
383,PT04M08.00S,2022-01-12T02:01:15.9Z,3,REGULAR,steal,,[],203109,,,1610612756,60,62,2022-01-12T02:01:18Z,3780000,,,0,,J. Crowder STEAL (2 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT03M59.00S,2022-01-12T02:01:24.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,29.61563731931669,24.509803921568633,1610612756,60,62,2022-01-12T02:11:02Z,3790000,127.0,226.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,,25.94,Missed,,,,,,,,,,,,,,,
385,PT03M57.00S,2022-01-12T02:01:26.5Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,60,62,2022-01-12T02:01:33Z,3800000,,,0,,C. Boucher REBOUND (Off:5 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,384.0,9.0,4.0,5.0,,,,,,,
386,PT03M47.00S,2022-01-12T02:01:43.3Z,3,REGULAR,foul,technical,['1freethrow'],1629028,,,1610612761,60,62,2022-01-12T02:01:51Z,3810000,,,0,,D. Ayton defensive-3-second technical FOUL (1 Tech),[1629028],1610612756.0,PHX,defensive-3-second,,,Ayton,D. Ayton,,,,,,,,1627519.0,,,,,,,,,,,3.0,1.0,,,,,
387,PT03M47.00S,2022-01-12T02:02:00.9Z,3,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,61,62,2022-01-12T02:02:00Z,3820000,,,0,,F. VanVleet technical Free Throw 1 of 1 (16 PTS),[1627832],1610612761.0,TOR,technical,,,VanVleet,F. VanVleet,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
388,PT03M47.00S,2022-01-12T02:02:03.4Z,3,REGULAR,substitution,out,[],203920,,,1610612761,61,62,2022-01-12T02:02:24Z,3830000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M47.00S,2022-01-12T02:02:03.4Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,61,62,2022-01-12T02:02:24Z,3840000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M47.00S,2022-01-12T02:02:03.4Z,3,REGULAR,substitution,out,[],1629028,,,1610612761,61,62,2022-01-12T02:02:24Z,3850000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M47.00S,2022-01-12T02:02:03.4Z,3,REGULAR,substitution,out,[],203109,,,1610612761,61,62,2022-01-12T02:02:24Z,3860000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M47.00S,2022-01-12T02:02:03.4Z,3,REGULAR,substitution,in,[],1630551,,,1610612761,61,62,2022-01-12T02:02:24Z,3870000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT03M47.00S,2022-01-12T02:02:03.4Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,61,62,2022-01-12T02:02:24Z,3880000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M47.00S,2022-01-12T02:02:03.4Z,3,REGULAR,substitution,in,[],201580,,,1610612761,61,62,2022-01-12T02:02:24Z,3890000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M47.00S,2022-01-12T02:02:03.4Z,3,REGULAR,substitution,in,[],1630188,,,1610612761,61,62,2022-01-12T02:02:24Z,3900000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT03M39.00S,2022-01-12T02:02:31.1Z,3,REGULAR,2pt,Jump Shot,[],1628384,93.24901445466492,18.627450980392158,1610612761,63,62,2022-01-12T02:02:36Z,3910000,-157.0,11.0,1,right,O. Anunoby 15' step back Jump Shot (16 PTS),[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,,,,,15.73,Made,16.0,,,,,,,,,,,,,,
397,PT03M29.00S,2022-01-12T02:02:43.2Z,3,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,63,62,2022-01-12T02:02:51Z,3920000,,,0,,M. Bridges step out-of-bounds TURNOVER (2 TO),[1628969],1610612756.0,PHX,step,,,Bridges,M. Bridges,,,,,2.0,,,1627519.0,,,,,,,,,,,,,,,,,
398,PT03M08.00S,2022-01-12T02:03:13.2Z,3,REGULAR,turnover,bad pass,[],1628384,,,1610612761,63,62,2022-01-12T02:03:17Z,3930000,,,0,,O. Anunoby bad pass TURNOVER (2 TO),"[1628384, 201580]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,2.0,McGee,201580.0,,,,,,,,,,,,,,,,,,
399,PT03M08.00S,2022-01-12T02:03:13.2Z,3,REGULAR,steal,,[],201580,,,1610612756,63,62,2022-01-12T02:03:15Z,3940000,,,0,,J. McGee STEAL (1 STL),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT03M00.00S,2022-01-12T02:03:22.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,9.149145860709593,58.82352941176471,1610612756,63,62,2022-01-12T02:05:04Z,3950000,-44.0,34.0,1,left,MISS C. Payne driving Layup,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,,,,,5.54,Missed,,,,,,,,,,,,,,,
401,PT02M59.00S,2022-01-12T02:03:23.5Z,3,REGULAR,rebound,offensive,[],201580,,,1610612756,63,62,2022-01-12T02:05:04Z,3960000,,,0,,J. McGee REBOUND (Off:1 Def:0),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,400.0,1.0,0.0,1.0,,,,,,,
402,PT02M59.00S,2022-01-12T02:03:26.2Z,3,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612756,63,62,2022-01-12T02:03:36Z,3970000,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (McGee 2 FT),"[1630173, 201580]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,1179.0,,,,,,,,,,,2.0,0.0,McGee,201580.0,,,
404,PT02M59.00S,2022-01-12T02:03:45.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,63,62,2022-01-12T02:03:45Z,3990000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT02M59.00S,2022-01-12T02:04:01.6Z,3,REGULAR,substitution,out,[],1628969,,,1610612756,63,62,2022-01-12T02:06:16Z,4000000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT02M59.00S,2022-01-12T02:04:01.6Z,3,REGULAR,substitution,in,[],1629013,,,1610612756,63,62,2022-01-12T02:06:16Z,4010000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT02M59.00S,2022-01-12T02:06:47.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201580,,,1610612756,63,62,2022-01-12T02:06:47Z,4020000,,,0,,MISS J. McGee Free Throw 1 of 2,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,Missed,,,,,,,,,,,,,,,
408,PT02M59.00S,2022-01-12T02:06:47.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,63,62,2022-01-12T02:06:47Z,4030000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,407.0,,,,,,,,,,
409,PT02M59.00S,2022-01-12T02:06:47.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201580,,,1610612756,63,62,2022-01-12T02:07:18Z,4040000,,,0,,MISS J. McGee Free Throw 2 of 2,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,Missed,,,,,,,,,,,,,,,
410,PT02M56.00S,2022-01-12T02:06:50.7Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,63,62,2022-01-12T02:07:18Z,4050000,,,0,,C. Boucher REBOUND (Off:5 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,409.0,10.0,5.0,5.0,,,,,,,
411,PT02M45.00S,2022-01-12T02:07:16.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628384,92.32917214191852,60.5392156862745,1610612761,65,62,2022-01-12T02:07:23Z,4060000,53.0,20.0,1,right,O. Anunoby driving Hook (18 PTS) (F. VanVleet 3 AST),"[1628384, 1627832]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,,,,,5.62,Made,18.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,
413,PT02M28.00S,2022-01-12T02:07:33.5Z,3,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612756,65,62,2022-01-12T02:07:46Z,4080000,,,0,,J. Smith step out-of-bounds TURNOVER (3 TO),[1630188],1610612756.0,PHX,step,,,Smith,J. Smith,,,,,3.0,,,1179.0,,,,,,,,,,,,,,,,,
415,PT02M18.00S,2022-01-12T02:08:05.4Z,3,REGULAR,foul,personal,[],1626166,,,1610612761,65,62,2022-01-12T02:11:37Z,4100000,,,0,,C. Payne personal FOUL (2 PF),"[1626166, 1630551]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,1627519.0,,,,,,,,,,,2.0,0.0,Champagnie,1630551.0,,,
417,PT02M13.00S,2022-01-12T02:08:13.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,94.03745072273325,95.34313725490196,1610612761,65,62,2022-01-12T02:08:18Z,4120000,227.0,4.0,1,right,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,22.67,Missed,,,,,,,,,,,,,,,
418,PT02M11.00S,2022-01-12T02:08:15.4Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,65,62,2022-01-12T02:08:18Z,4130000,,,0,,J. McGee REBOUND (Off:1 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,417.0,2.0,1.0,1.0,,,,,,,
420,PT02M08.00S,2022-01-12T02:08:32.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612756,65,62,2022-01-12T02:13:34Z,4150000,,,0,,C. Boucher personal FOUL (3 PF) (Booker 2 FT),"[1628449, 1626164]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,1179.0,,,,,,,,,,,3.0,0.0,Booker,1626164.0,,,
422,PT02M08.00S,2022-01-12T02:08:42.2Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,65,63,2022-01-12T02:08:42Z,4170000,,,0,,D. Booker Free Throw 1 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
424,PT02M08.00S,2022-01-12T02:08:54.4Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,65,64,2022-01-12T02:08:54Z,4180000,,,0,,D. Booker Free Throw 2 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
425,PT01M49.00S,2022-01-12T02:09:16.2Z,3,REGULAR,3pt,Jump Shot,[],1627832,64.73390275952694,65.93137254901961,1610612761,65,64,2022-01-12T02:09:23Z,4190000,80.0,279.0,1,right,MISS F. VanVleet 29' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,,,,,29.02,Missed,,,,,,,,,,,,,,,
426,PT01M45.00S,2022-01-12T02:09:19.8Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612756,65,64,2022-01-12T02:09:19Z,4200000,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,425.0,2.0,2.0,0.0,,,,,,,
427,PT01M32.00S,2022-01-12T02:09:32.7Z,3,REGULAR,3pt,Jump Shot,[],1629013,32.40801576872536,70.09803921568627,1610612756,65,67,2022-01-12T02:09:37Z,4210000,-100.0,252.0,1,left,L. Shamet 27' 3PT  (3 PTS) (C. Payne 2 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,27.14,Made,3.0,C. Payne,1626166.0,2.0,,,,,,,,,,,
429,PT01M17.00S,2022-01-12T02:09:50.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612761,65,67,2022-01-12T02:14:52Z,4230000,,,0,,D. Booker personal FOUL (4 PF) (Anunoby 2 FT),"[1626164, 1628384]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,1179.0,,,,,,,,,,,4.0,0.0,Anunoby,1628384.0,,,
431,PT01M17.00S,2022-01-12T02:10:15.6Z,3,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,65,67,2022-01-12T02:10:46Z,4250000,,,0,,MISS O. Anunoby Free Throw 1 of 2,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,Missed,,,,,,,,,,,,,,,
432,PT01M17.00S,2022-01-12T02:10:15.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,65,67,2022-01-12T02:10:46Z,4260000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,431.0,,,,,,,,,,
433,PT01M17.00S,2022-01-12T02:10:16.5Z,3,REGULAR,substitution,out,[],1627832,,,1610612761,65,67,2022-01-12T02:10:29Z,4270000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M17.00S,2022-01-12T02:10:16.5Z,3,REGULAR,substitution,out,[],1626164,,,1610612761,65,67,2022-01-12T02:10:29Z,4280000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M17.00S,2022-01-12T02:10:16.5Z,3,REGULAR,substitution,in,[],1627783,,,1610612761,65,67,2022-01-12T02:10:29Z,4290000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M17.00S,2022-01-12T02:10:16.5Z,3,REGULAR,substitution,in,[],1628969,,,1610612761,65,67,2022-01-12T02:10:29Z,4300000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M17.00S,2022-01-12T02:10:15.6Z,3,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,65,67,2022-01-12T02:10:46Z,4310000,,,0,,MISS O. Anunoby Free Throw 2 of 2,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,Missed,,,,,,,,,,,,,,,
438,PT01M17.00S,2022-01-12T02:10:15.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,65,67,2022-01-12T02:10:46Z,4320000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,437.0,,,,,,,,,,
439,PT01M17.00S,2022-01-12T02:10:41.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612761,65,67,2022-01-12T03:10:19Z,4330000,,,0,,J. Smith loose ball personal FOUL (3 PF) (Boucher 2 FT),"[1630188, 1628449]",1610612756.0,PHX,loose ball,,,Smith,J. Smith,,,,,,,,1627519.0,,,,,,,,,,,3.0,0.0,Boucher,1628449.0,,,
441,PT01M17.00S,2022-01-12T02:11:03.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628449,,,1610612761,66,67,2022-01-12T02:11:03Z,4350000,,,0,,C. Boucher Free Throw 1 of 2 (6 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
442,PT01M17.00S,2022-01-12T02:11:16.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628449,,,1610612761,67,67,2022-01-12T02:11:16Z,4360000,,,0,,C. Boucher Free Throw 2 of 2 (7 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
443,PT00M59.30S,2022-01-12T02:11:34.9Z,3,REGULAR,2pt,Jump Shot,[],1626166,10.463206307490145,33.088235294117645,1610612756,67,69,2022-01-12T02:12:04Z,4370000,85.0,46.0,1,left,C. Payne 9' driving floating bank Jump Shot (2 PTS) (L. Shamet 1 AST),"[1626166, 1629013]",1610612756.0,PHX,driving floating bank,,,Payne,C. Payne,,,,,,,,,9.62,Made,2.0,L. Shamet,1629013.0,1.0,,,,,,,,,,,
444,PT00M59.30S,2022-01-12T02:11:44.4Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612761,67,69,2022-01-12T02:12:14Z,4380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT00M49.30S,2022-01-12T02:12:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.64323258869908,55.392156862745104,1610612761,67,69,2022-01-12T02:12:47Z,4390000,27.0,7.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,,,,,2.8,Missed,,,,,,,,,,,,,,,
