actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
443,PT03M18.00S,2021-12-14T01:32:58.9Z,3,REGULAR,steal,,[],1627832,,,1610612761,84,62,2021-12-14T01:33:00Z,4390000,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M15.00S,2021-12-14T01:33:03.5Z,3,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612761,84,62,2021-12-14T01:33:15Z,4400000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Champagnie 2 FT),"[1630558, 1630551]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Champagnie,1630551.0
446,PT03M15.00S,2021-12-14T01:33:32.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630551,,,1610612761,85,62,2021-12-14T01:33:32Z,4420000,,,0,,J. Champagnie Free Throw 1 of 2 (3 PTS),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
447,PT03M15.00S,2021-12-14T01:33:46.0Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630551,,,1610612761,86,62,2021-12-14T01:33:46Z,4430000,,,0,,J. Champagnie Free Throw 2 of 2 (4 PTS),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
448,PT03M03.00S,2021-12-14T01:34:01.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612758,86,62,2021-12-14T01:34:09Z,4440000,,,0,,J. Champagnie personal FOUL (1 PF) (Thompson 2 FT),"[1630551, 202684]",1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Thompson,202684.0
450,PT03M03.00S,2021-12-14T01:34:30.4Z,3,REGULAR,freethrow,1 of 2,[],202684,,,1610612758,86,62,2021-12-14T01:34:30Z,4460000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,
451,PT03M03.00S,2021-12-14T01:34:30.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,86,62,2021-12-14T01:34:30Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,
452,PT03M03.00S,2021-12-14T01:34:47.6Z,3,REGULAR,freethrow,2 of 2,[],202684,,,1610612758,86,62,2021-12-14T01:34:47Z,4480000,,,0,,MISS T. Thompson Free Throw 2 of 2,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,
453,PT03M00.00S,2021-12-14T01:34:49.5Z,3,REGULAR,rebound,offensive,[],1627741,,,1610612758,86,62,2021-12-14T01:34:49Z,4490000,,,0,,B. Hield REBOUND (Off:1 Def:0),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,452.0,1.0,0.0,1.0,,,,,,,,,,,,,,
454,PT02M58.00S,2021-12-14T01:34:51.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,69.07030223390277,72.54901960784314,1610612758,86,65,2021-12-14T01:34:58Z,4500000,113.0,238.0,1,right,D. Mitchell 26' 3PT  (5 PTS) (B. Hield 1 AST),"[1630558, 1627741]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,26.35,Made,,,,,,,5.0,,,,B. Hield,1627741.0,1.0,,,,,
456,PT02M32.00S,2021-12-14T01:35:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,17.95335085413929,49.01960784313725,1610612761,88,65,2021-12-14T01:35:26Z,4520000,5.0,116.0,1,left,G. Trent Jr. 11' turnaround fadeaway bank Jump Shot (10 PTS),[1629018],1610612761.0,TOR,turnaround fadeaway bank,,,Trent Jr.,G. Trent Jr.,,,,,11.64,Made,,,,,,,10.0,,,,,,,,,,,
457,PT02M19.00S,2021-12-14T01:35:34.6Z,3,REGULAR,foul,offensive,[],202684,,,1610612758,88,65,2021-12-14T01:35:50Z,4530000,,,0,,T. Thompson offensive FOUL (1 PF),"[202684, 1629018]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Trent Jr.,1629018.0
459,PT02M19.00S,2021-12-14T01:35:34.6Z,3,REGULAR,turnover,offensive foul,[],202684,,,1610612758,88,65,2021-12-14T01:35:34Z,4550000,,,0,,T. Thompson offensive foul TURNOVER (1 TO),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,1.0,,,,,,101284.0,,,,
460,PT02M19.00S,2021-12-14T01:35:44.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,88,65,2021-12-14T01:35:44Z,4560000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M19.00S,2021-12-14T01:37:38.0Z,3,REGULAR,substitution,out,[],1627832,,,1610612761,88,65,2021-12-14T01:38:22Z,4570000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M19.00S,2021-12-14T01:37:38.0Z,3,REGULAR,substitution,out,[],1628368,,,1610612761,88,65,2021-12-14T01:38:22Z,4580000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M19.00S,2021-12-14T01:37:38.0Z,3,REGULAR,substitution,in,[],1630201,,,1610612761,88,65,2021-12-14T01:38:22Z,4590000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M19.00S,2021-12-14T01:37:38.0Z,3,REGULAR,substitution,in,[],1629056,,,1610612761,88,65,2021-12-14T01:38:22Z,4600000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M02.00S,2021-12-14T01:38:49.1Z,3,REGULAR,turnover,bad pass,[],1629018,,,1610612761,88,65,2021-12-14T01:38:53Z,4610000,,,0,,G. Trent Jr. bad pass TURNOVER (1 TO),"[1629018, 1629056]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,1.0,Davis,1629056.0,,,,,,,,
466,PT02M02.00S,2021-12-14T01:38:49.1Z,3,REGULAR,steal,,[],1629056,,,1610612758,88,65,2021-12-14T01:38:51Z,4620000,,,0,,T. Davis STEAL (1 STL),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M57.00S,2021-12-14T01:38:53.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630558,86.02168199737189,3.1862745098039214,1610612758,88,65,2021-12-14T01:39:02Z,4630000,-234.0,79.0,1,right,MISS D. Mitchell 24' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,
468,PT01M55.00S,2021-12-14T01:38:56.2Z,3,REGULAR,rebound,offensive,[],202684,,,1610612758,88,65,2021-12-14T01:38:56Z,4640000,,,0,,T. Thompson REBOUND (Off:1 Def:2),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,467.0,3.0,2.0,1.0,,,,,,,,,,,,,,
469,PT01M53.00S,2021-12-14T01:38:58.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,72.61826544021025,15.441176470588236,1610612758,88,65,2021-12-14T01:39:06Z,4650000,-173.0,205.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,
470,PT01M48.00S,2021-12-14T01:39:01.7Z,3,REGULAR,rebound,defensive,[],1630201,,,1610612761,88,65,2021-12-14T01:39:01Z,4660000,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,469.0,1.0,1.0,0.0,,,,,,,,,,,,,,
471,PT01M42.00S,2021-12-14T01:39:08.3Z,3,REGULAR,3pt,Jump Shot,[],1629139,7.30946123521682,95.09803921568627,1610612761,91,65,2021-12-14T01:39:13Z,4670000,-225.0,16.0,1,left,Y. Watanabe 3PT  (8 PTS) (G. Trent Jr. 4 AST),"[1629139, 1629018]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,22.61,Made,,,,,,,8.0,,,,G. Trent Jr.,1629018.0,4.0,,,,,
473,PT01M30.00S,2021-12-14T01:39:22.9Z,3,REGULAR,violation,kicked ball,[],1629018,,,1610612758,91,65,2021-12-14T01:39:30Z,4690000,,,0,,G. Trent Jr. kicked ball VIOLATION,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,101284.0,,,,
474,PT01M20.00S,2021-12-14T01:39:43.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,77.34888304862024,7.8431372549019605,1610612758,91,68,2021-12-14T01:39:48Z,4700000,-211.0,160.0,1,right,B. Hield 26' 3PT  (9 PTS) (D. Mitchell 2 AST),"[1627741, 1630558]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.49,Made,,,,,,,9.0,,,,D. Mitchell,1630558.0,2.0,,,,,
476,PT01M02.00S,2021-12-14T01:40:01.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,12.302890932982917,42.8921568627451,1610612761,93,68,2021-12-14T01:40:06Z,4720000,36.0,63.0,1,left,P. Siakam 7' driving floating bank Jump Shot (16 PTS),[1627783],1610612761.0,TOR,driving floating bank,,,Siakam,P. Siakam,,,,,7.24,Made,,,,,,,16.0,,,,,,,,,,,
478,PT00M53.20S,2021-12-14T01:40:15.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612758,93,68,2021-12-14T01:40:23Z,4740000,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630551, 202684]",1610612761.0,TOR,shooting,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,203177.0,2.0,0.0,Thompson,202684.0
480,PT00M53.20S,2021-12-14T01:40:40.8Z,3,REGULAR,freethrow,1 of 2,[],202684,,,1610612758,93,69,2021-12-14T01:40:40Z,4760000,,,0,,T. Thompson Free Throw 1 of 2 (3 PTS),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
481,PT00M53.20S,2021-12-14T01:41:01.0Z,3,REGULAR,freethrow,2 of 2,[],202684,,,1610612758,93,69,2021-12-14T01:41:01Z,4770000,,,0,,MISS T. Thompson Free Throw 2 of 2,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,
482,PT00M51.60S,2021-12-14T01:41:02.4Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612758,93,69,2021-12-14T01:41:02Z,4780000,,,0,,M. Bagley III REBOUND (Off:1 Def:8),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,481.0,9.0,8.0,1.0,,,,,,,,,,,,,,
483,PT00M46.80S,2021-12-14T01:41:07.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,89.96386333771353,45.83333333333333,1610612758,93,69,2021-12-14T01:43:12Z,4790000,-21.0,42.0,1,right,MISS T. Thompson Layup - blocked,"[202684, 1630551]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,4.67,Missed,,,,,Champagnie,1630551.0,,,,,,,,,,,,
484,PT00M46.80S,2021-12-14T01:41:07.2Z,3,REGULAR,block,,[],1630551,,,1610612758,93,69,2021-12-14T01:41:10Z,4800000,,,0,,J. Champagnie BLOCK (1 BLK),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M43.40S,2021-12-14T01:41:10.6Z,3,REGULAR,rebound,defensive,[],1629139,,,1610612761,93,69,2021-12-14T01:41:12Z,4810000,,,0,,Y. Watanabe REBOUND (Off:0 Def:4),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,483.0,4.0,4.0,0.0,,,,,,,,,,,,,,
486,PT00M33.80S,2021-12-14T01:41:20.1Z,3,REGULAR,3pt,Jump Shot,[],1627783,27.151773981603156,82.59803921568627,1610612761,93,69,2021-12-14T01:41:26Z,4820000,-163.0,203.0,1,left,MISS P. Siakam 26' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
487,PT00M31.00S,2021-12-14T01:41:22.9Z,3,REGULAR,rebound,defensive,[],202684,,,1610612758,93,69,2021-12-14T01:41:26Z,4830000,,,0,,T. Thompson REBOUND (Off:1 Def:3),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,486.0,4.0,3.0,1.0,,,,,,,,,,,,,,
488,PT00M24.80S,2021-12-14T01:41:29.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,65.52233902759527,32.35294117647059,1610612758,93,69,2021-12-14T01:41:35Z,4840000,-88.0,272.0,1,right,MISS B. Hield 28' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,28.56,Missed,,,,,,,,,,,,,,,,,,
489,PT00M20.60S,2021-12-14T01:41:33.4Z,3,REGULAR,rebound,defensive,[],1629139,,,1610612761,93,69,2021-12-14T01:41:35Z,4850000,,,0,,Y. Watanabe REBOUND (Off:0 Def:5),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,488.0,5.0,5.0,0.0,,,,,,,,,,,,,,
490,PT00M00.30S,2021-12-14T01:41:54.0Z,3,REGULAR,2pt,Jump Shot,[],1629018,18.610381077529567,25.0,1610612761,93,69,2021-12-14T01:42:10Z,4860000,125.0,122.0,1,left,MISS G. Trent Jr. 17' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,17.49,Missed,,,,,,,,,,,,,,,,,,
491,PT00M00.10S,2021-12-14T01:41:54.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,93,69,2021-12-14T01:42:10Z,4870000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2021-12-14T01:41:57.7Z,3,REGULAR,period,end,[],0,,,1610612761,93,69,2021-12-14T01:41:57Z,4880000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-12-14T01:43:04.0Z,4,REGULAR,substitution,out,['startperiod'],1629018,,,1610612761,93,69,2021-12-14T01:44:12Z,4890000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-12-14T01:43:04.0Z,4,REGULAR,substitution,out,['startperiod'],1627783,,,1610612761,93,69,2021-12-14T01:44:12Z,4900000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-12-14T01:43:04.0Z,4,REGULAR,substitution,in,['startperiod'],1629004,,,1610612761,93,69,2021-12-14T01:44:12Z,4910000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-12-14T01:43:04.0Z,4,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,93,69,2021-12-14T01:44:12Z,4920000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-12-14T01:44:31.6Z,4,REGULAR,period,start,[],0,,,1610612758,93,69,2021-12-14T01:44:31Z,4930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M38.00S,2021-12-14T01:44:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.06636005256242,57.107843137254896,1610612758,93,69,2021-12-14T01:44:57Z,4940000,36.0,22.0,1,right,MISS B. Hield driving finger roll Layup,[1627741],1610612758.0,SAC,driving finger roll,,,Hield,B. Hield,,,,,4.18,Missed,,,,,,,,,,,,,,,,,,
499,PT11M35.00S,2021-12-14T01:44:55.3Z,4,REGULAR,rebound,offensive,[],202684,,,1610612758,93,69,2021-12-14T01:44:57Z,4950000,,,0,,T. Thompson REBOUND (Off:2 Def:3),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,498.0,5.0,3.0,2.0,,,,,,,,,,,,,,
500,PT11M35.00S,2021-12-14T01:44:55.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,94.40999984741211,50.0,1610612758,93,69,2021-12-14T01:44:55Z,4960000,0.0,0.0,1,right,MISS T. Thompson tip Layup,[202684],1610612758.0,SAC,tip,,,Thompson,T. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
501,PT11M34.00S,2021-12-14T01:44:56.0Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,93,69,2021-12-14T01:44:56Z,4970000,,,0,,Y. Watanabe REBOUND (Off:0 Def:6),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,500.0,6.0,6.0,0.0,,,,,,,,,,,,,,
502,PT11M29.00S,2021-12-14T01:45:01.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629004,5.863994743758213,50.245098039215684,1610612761,95,69,2021-12-14T01:46:34Z,4980000,-1.0,3.0,1,left,S. Mykhailiuk driving DUNK (10 PTS) (Y. Watanabe 2 AST),"[1629004, 1629139]",1610612761.0,TOR,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,0.29,Made,,,,,,,10.0,,,,Y. Watanabe,1629139.0,2.0,,,,,
504,PT11M21.00S,2021-12-14T01:45:13.6Z,4,REGULAR,foul,personal,[],1630201,,,1610612758,95,69,2021-12-14T01:45:17Z,5000000,,,0,,M. Flynn personal FOUL (1 PF),"[1630201, 1630558]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Mitchell,1630558.0
506,PT11M11.00S,2021-12-14T01:45:38.6Z,4,REGULAR,3pt,Jump Shot,[],1628963,93.11760840998686,4.411764705882353,1610612758,95,69,2021-12-14T01:45:43Z,5020000,-228.0,12.0,1,right,MISS M. Bagley III 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,
507,PT11M08.00S,2021-12-14T01:45:41.6Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,95,69,2021-12-14T01:45:43Z,5030000,,,0,,Y. Watanabe REBOUND (Off:0 Def:7),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,506.0,7.0,7.0,0.0,,,,,,,,,,,,,,
508,PT11M02.00S,2021-12-14T01:45:47.6Z,4,REGULAR,2pt,Jump Shot,[],1629139,25.18068331143233,32.59803921568628,1610612761,97,69,2021-12-14T01:45:53Z,5040000,87.0,184.0,1,left,Y. Watanabe 20' step back Jump Shot (10 PTS),[1629139],1610612761.0,TOR,step back,,,Watanabe,Y. Watanabe,,,,,20.37,Made,,,,,,,10.0,,,,,,,,,,,
509,PT10M38.00S,2021-12-14T01:46:10.8Z,4,REGULAR,3pt,Jump Shot,[],1629056,93.38042049934296,96.81372549019608,1610612758,97,72,2021-12-14T01:46:16Z,5050000,234.0,10.0,1,right,T. Davis 3PT  (3 PTS) (B. Hield 2 AST),"[1629056, 1627741]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,23.43,Made,,,,,,,3.0,,,,B. Hield,1627741.0,2.0,,,,,
511,PT10M28.00S,2021-12-14T01:46:21.2Z,4,REGULAR,2pt,Jump Shot,[],1630201,25.312089356110377,66.66666666666666,1610612761,99,72,2021-12-14T01:46:28Z,5070000,-83.0,185.0,1,left,M. Flynn 20' step back Jump Shot (2 PTS),[1630201],1610612761.0,TOR,step back,,,Flynn,M. Flynn,,,,,20.33,Made,,,,,,,2.0,,,,,,,,,,,
512,PT10M16.00S,2021-12-14T01:46:33.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202684,93.64323258869908,48.77450980392157,1610612758,99,74,2021-12-14T01:46:37Z,5080000,-6.0,7.0,1,right,T. Thompson cutting DUNK (5 PTS) (D. Mitchell 3 AST),"[202684, 1630558]",1610612758.0,SAC,cutting,,,Thompson,T. Thompson,,,,,0.95,Made,,,,,,,5.0,,,,D. Mitchell,1630558.0,3.0,,,,,
514,PT09M59.00S,2021-12-14T01:46:50.0Z,4,REGULAR,3pt,Jump Shot,[],1629139,32.276609724047304,68.87254901960785,1610612761,99,74,2021-12-14T01:46:55Z,5100000,-94.0,251.0,1,left,MISS Y. Watanabe 26' 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,
515,PT09M57.00S,2021-12-14T01:46:52.0Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,99,74,2021-12-14T01:46:55Z,5110000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,514.0,2.0,2.0,0.0,,,,,,,,,,,,,,
516,PT09M52.00S,2021-12-14T01:46:58.2Z,4,REGULAR,3pt,Jump Shot,[],1629056,68.9388961892247,25.0,1610612758,99,74,2021-12-14T01:47:19Z,5120000,-125.0,239.0,1,right,MISS T. Davis 27' pullup 3PT,[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,
517,PT09M52.00S,2021-12-14T01:46:58.2Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612758,99,74,2021-12-14T01:47:19Z,5130000,,,0,,M. Bagley III REBOUND (Off:2 Def:8),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,516.0,10.0,8.0,2.0,,,,,,,,,,,,,,
518,PT09M47.00S,2021-12-14T01:47:03.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.40999984741211,50.0,1610612758,99,76,2021-12-14T01:47:03Z,5140000,0.0,0.0,1,right,M. Bagley III tip Layup (9 PTS),[1628963],1610612758.0,SAC,tip,,,Bagley III,M. Bagley III,,,,,0.0,Made,,,,,,,9.0,,,,,,,,,,,
519,PT09M25.00S,2021-12-14T01:47:25.1Z,4,REGULAR,2pt,Jump Shot,[],1630567,23.47240473061761,69.36274509803921,1610612761,99,76,2021-12-14T01:47:30Z,5150000,-97.0,168.0,1,left,MISS S. Barnes 19' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,19.4,Missed,,,,,,,,,,,,,,,,,,
520,PT09M22.00S,2021-12-14T01:47:28.1Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,99,76,2021-12-14T01:47:30Z,5160000,,,0,,T. Davis REBOUND (Off:0 Def:3),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,519.0,3.0,3.0,0.0,,,,,,,,,,,,,,
521,PT09M14.00S,2021-12-14T01:47:37.9Z,4,REGULAR,turnover,traveling,[],1627741,,,1610612758,99,76,2021-12-14T01:47:49Z,5170000,,,0,,B. Hield traveling TURNOVER (1 TO),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,1.0,,,,,,101284.0,,,,
522,PT08M50.00S,2021-12-14T01:48:14.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630201,25.04927726675427,66.91176470588235,1610612761,99,76,2021-12-14T01:48:20Z,5180000,-85.0,183.0,1,left,MISS M. Flynn 20' pullup Shot,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,20.16,Missed,,,,,,,,,,,,,,,,,,
523,PT08M47.00S,2021-12-14T01:48:17.9Z,4,REGULAR,rebound,defensive,[],202684,,,1610612758,99,76,2021-12-14T01:48:20Z,5190000,,,0,,T. Thompson REBOUND (Off:2 Def:4),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,522.0,6.0,4.0,2.0,,,,,,,,,,,,,,
524,PT08M37.00S,2021-12-14T01:48:27.9Z,4,REGULAR,3pt,Jump Shot,[],1627741,91.67214191852825,3.6764705882352944,1610612758,99,76,2021-12-14T01:48:33Z,5200000,-232.0,26.0,1,right,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,
525,PT08M33.00S,2021-12-14T01:48:31.9Z,4,REGULAR,rebound,offensive,[],202684,,,1610612758,99,76,2021-12-14T01:48:33Z,5210000,,,0,,T. Thompson REBOUND (Off:3 Def:4),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,524.0,7.0,4.0,3.0,,,,,,,,,,,,,,
526,PT08M33.00S,2021-12-14T01:48:31.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202684,94.40999984741211,50.0,1610612758,99,76,2021-12-14T01:48:31Z,5220000,0.0,0.0,1,right,MISS T. Thompson tip DUNK,[202684],1610612758.0,SAC,tip,,,Thompson,T. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
527,PT08M32.00S,2021-12-14T01:48:32.4Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,99,76,2021-12-14T01:48:32Z,5230000,,,0,,Y. Watanabe REBOUND (Off:0 Def:8),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,526.0,8.0,8.0,0.0,,,,,,,,,,,,,,
528,PT08M29.00S,2021-12-14T01:48:35.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630551,9.674770039421814,36.51960784313725,1610612761,99,76,2021-12-14T01:48:42Z,5240000,67.0,38.0,1,left,MISS J. Champagnie 7' running Layup - blocked,"[1630551, 1628963]",1610612761.0,TOR,running,,,Champagnie,J. Champagnie,,,,,7.76,Missed,,,,,Bagley III,1628963.0,,,,,,,,,,,,
