actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
416,PT03M52.00S,2024-01-19T02:12:17.5Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,68,63,2024-01-19T02:12:22Z,4100000,False,,,0,,J. Brunson REBOUND (Off:0 Def:6),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,415.0,6.0,6.0,0.0,,,,,,,,
417,PT03M47.00S,2024-01-19T02:12:25.7Z,3,REGULAR,foul,personal,[],1641731,,,1610612752,68,63,2024-01-19T02:12:31Z,4110000,False,,,0,,B. Coulibaly personal FOUL (1 PF),"[1641731, 1628973]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,1179.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
419,PT03M47.00S,2024-01-19T02:12:25.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,68,63,2024-01-19T02:12:44Z,4130000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M47.00S,2024-01-19T02:12:25.8Z,3,REGULAR,substitution,out,[],1629673,,,1610612752,68,63,2024-01-19T02:12:44Z,4140000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M47.00S,2024-01-19T02:12:25.8Z,3,REGULAR,substitution,in,[],1629656,,,1610612752,68,63,2024-01-19T02:12:44Z,4150000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M47.00S,2024-01-19T02:12:25.8Z,3,REGULAR,substitution,in,[],1630557,,,1610612752,68,63,2024-01-19T02:12:44Z,4160000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M34.00S,2024-01-19T02:13:07.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,89.43823915900131,48.28431372549019,1610612752,68,63,2024-01-19T02:13:15Z,4170000,False,-9.0,47.0,1,right,MISS J. Randle floating Shot,[203944],1610612752.0,NYK,floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.76,,,,,,,,,,,,
424,PT03M32.00S,2024-01-19T02:13:09.0Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,68,63,2024-01-19T02:13:15Z,4180000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,423.0,4.0,4.0,0.0,,,,,,,,
425,PT03M26.00S,2024-01-19T02:13:17.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,5.863994743758213,49.01960784313725,1610612764,68,65,2024-01-19T02:13:21Z,4190000,False,5.0,3.0,1,left,M. Bagley III cutting DUNK (10 PTS) (B. Coulibaly 2 AST),"[1628963, 1641731]",1610612764.0,WAS,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.55,,,,,,,,B. Coulibaly,1641731.0,2.0,,
427,PT03M26.00S,2024-01-19T02:13:19.5Z,3,REGULAR,foul,personal,['1freethrow'],1628973,,,1610612764,68,65,2024-01-19T02:13:33Z,4210000,False,,,0,,J. Brunson shooting personal FOUL (2 PF) (Bagley III 1 FT),"[1628973, 1628963]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1628954.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,
429,PT03M26.00S,2024-01-19T02:13:46.6Z,3,REGULAR,freethrow,1 of 1,[],1628963,,,1610612764,68,65,2024-01-19T02:13:49Z,4230000,False,,,0,,MISS M. Bagley III Free Throw 1 of 1,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
430,PT03M24.00S,2024-01-19T02:13:48.6Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,68,65,2024-01-19T02:13:49Z,4240000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:10),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,429.0,13.0,10.0,3.0,,,,,,,,
431,PT03M06.00S,2024-01-19T02:14:05.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.21090670170827,44.85294117647059,1610612752,68,65,2024-01-19T02:14:15Z,4250000,False,-26.0,115.0,1,right,MISS J. Brunson 11' turnaround Shot,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.75,,,,,,,,,,,,
432,PT03M04.00S,2024-01-19T02:14:07.8Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,68,65,2024-01-19T02:14:15Z,4260000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:4),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,431.0,7.0,4.0,3.0,,,,,,,,
433,PT02M51.00S,2024-01-19T02:14:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,6.389618922470433,49.01960784313725,1610612764,68,67,2024-01-19T02:14:46Z,4270000,False,5.0,8.0,1,left,M. Bagley III cutting Layup (12 PTS) (T. Jones 7 AST),"[1628963, 1626145]",1610612764.0,WAS,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,0.9,,,,,,,,T. Jones,1626145.0,7.0,,
435,PT02M33.00S,2024-01-19T02:14:38.6Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,68,67,2024-01-19T02:14:43Z,4290000,False,,,0,,J. Brunson bad pass TURNOVER (4 TO),"[1628973, 1628398]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,4.0,,,,Kuzma,1628398.0
436,PT02M33.00S,2024-01-19T02:14:38.6Z,3,REGULAR,steal,,[],1628398,,,1610612764,68,67,2024-01-19T02:14:40Z,4300000,False,,,0,,K. Kuzma STEAL (2 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
437,PT02M30.00S,2024-01-19T02:14:41.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,6.521024967148489,48.03921568627451,1610612764,68,69,2024-01-19T02:14:46Z,4310000,False,10.0,9.0,1,left,K. Kuzma running Layup (12 PTS) (T. Jones 8 AST),"[1628398, 1626145]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,1.32,,,,,,,,T. Jones,1626145.0,8.0,,
439,PT02M21.00S,2024-01-19T02:14:53.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,68,69,2024-01-19T02:14:53Z,4330000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M10.00S,2024-01-19T02:16:37.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,86.94152431011827,96.07843137254902,1610612752,71,69,2024-01-19T02:16:44Z,4340000,False,230.0,70.0,1,right,D. DiVincenzo 24' 3PT  (11 PTS) (J. Brunson 5 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,Made,11.0,24.09,,,,,,,,J. Brunson,1628973.0,5.0,,
442,PT01M48.00S,2024-01-19T02:16:57.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,4.418528252299605,95.83333333333334,1610612764,71,72,2024-01-19T02:17:03Z,4360000,False,-229.0,-11.0,1,left,K. Kuzma 3PT  (15 PTS) (T. Jones 9 AST),"[1628398, 1626145]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,Made,15.0,22.95,,,,,,,,T. Jones,1626145.0,9.0,,
444,PT01M18.00S,2024-01-19T02:17:28.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,89.04402102496715,57.107843137254896,1610612752,73,72,2024-01-19T02:17:32Z,4380000,False,36.0,50.0,1,right,I. Hartenstein 6' Hook (6 PTS) (D. DiVincenzo 3 AST),"[1628392, 1628978]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,6.17,,,,,,,,D. DiVincenzo,1628978.0,3.0,,
446,PT01M05.00S,2024-01-19T02:17:40.9Z,3,REGULAR,3pt,Jump Shot,[],1626145,31.35676741130092,64.70588235294117,1610612764,73,72,2024-01-19T02:17:53Z,4400000,False,-74.0,242.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.32,,,,,,,,,,,,
447,PT01M03.00S,2024-01-19T02:17:42.9Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612752,73,72,2024-01-19T02:17:47Z,4410000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,446.0,1.0,1.0,0.0,,,,,,,,
448,PT00M52.70S,2024-01-19T02:17:55.0Z,3,REGULAR,3pt,Jump Shot,[],1629656,91.27792378449409,3.9215686274509802,1610612752,73,72,2024-01-19T02:18:01Z,4420000,False,-230.0,29.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.23,,,,,,,,,,,,
449,PT00M49.90S,2024-01-19T02:17:57.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,73,72,2024-01-19T02:18:01Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,448.0,,,,,,,,,,,
451,PT00M49.90S,2024-01-19T02:18:00.9Z,3,REGULAR,substitution,out,[],1626145,,,1610612752,73,72,2024-01-19T02:18:26Z,4450000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M49.90S,2024-01-19T02:18:00.9Z,3,REGULAR,substitution,out,[],1628398,,,1610612752,73,72,2024-01-19T02:18:26Z,4460000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M49.90S,2024-01-19T02:18:00.9Z,3,REGULAR,substitution,in,[],1630166,,,1610612752,73,72,2024-01-19T02:18:26Z,4470000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M49.90S,2024-01-19T02:18:00.9Z,3,REGULAR,substitution,in,[],1626153,,,1610612752,73,72,2024-01-19T02:18:26Z,4480000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M38.50S,2024-01-19T02:18:45.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.69448094612353,44.36274509803921,1610612752,73,72,2024-01-19T02:18:51Z,4490000,False,-28.0,-3.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1628963]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.83,,,,,Bagley III,1628963.0,,,,,,
456,PT00M38.50S,2024-01-19T02:18:45.9Z,3,REGULAR,block,,[],1628963,,,1610612752,73,72,2024-01-19T02:18:48Z,4500000,False,,,0,,M. Bagley III BLOCK (2 BLK),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT00M36.30S,2024-01-19T02:18:48.1Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,73,72,2024-01-19T02:18:51Z,4510000,False,,,0,,D. Avdija REBOUND (Off:2 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,455.0,7.0,5.0,2.0,,,,,,,,
458,PT00M26.90S,2024-01-19T02:18:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,8.492115637319317,46.32352941176471,1610612764,73,72,2024-01-19T02:19:04Z,4520000,False,18.0,27.0,1,left,MISS D. Wright driving Layup - blocked,"[1626153, 1628392]",1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.29,,,,,Hartenstein,1628392.0,,,,,,
459,PT00M26.90S,2024-01-19T02:18:57.4Z,3,REGULAR,block,,[],1628392,,,1610612764,73,72,2024-01-19T02:18:59Z,4530000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT00M23.50S,2024-01-19T02:19:00.8Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,73,72,2024-01-19T02:19:04Z,4540000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,458.0,3.0,3.0,0.0,,,,,,,,
461,PT00M11.70S,2024-01-19T02:19:14.4Z,3,REGULAR,foul,personal,[],1641731,,,1610612752,73,72,2024-01-19T02:19:19Z,4550000,False,,,0,,B. Coulibaly personal FOUL (2 PF),"[1641731, 1628973]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,1179.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
463,PT00M00.70S,2024-01-19T02:19:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.64323258869908,52.94117647058824,1610612752,73,72,2024-01-19T02:19:48Z,4570000,False,15.0,7.0,1,right,MISS J. Randle Layup - blocked,"[203944, 1628963]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.64,,,,,Bagley III,1628963.0,,,,,,
464,PT00M00.70S,2024-01-19T02:19:43.2Z,3,REGULAR,block,,[],1628963,,,1610612752,73,72,2024-01-19T02:19:45Z,4580000,False,,,0,,M. Bagley III BLOCK (3 BLK),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT00M00.70S,2024-01-19T02:19:43.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,73,72,2024-01-19T02:19:48Z,4590000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,463.0,,,,,,,,,,,
466,PT00M00.00S,2024-01-19T02:19:49.5Z,3,REGULAR,period,end,[],0,,,1610612752,73,72,2024-01-19T02:19:49Z,4600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2024-01-19T02:22:14.9Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,73,72,2024-01-19T02:22:30Z,4610000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2024-01-19T02:22:14.9Z,4,REGULAR,substitution,out,['startperiod'],1628963,,,1610612752,73,72,2024-01-19T02:22:30Z,4620000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2024-01-19T02:22:14.9Z,4,REGULAR,substitution,in,['startperiod'],1628384,,,1610612752,73,72,2024-01-19T02:22:30Z,4630000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2024-01-19T02:22:14.9Z,4,REGULAR,substitution,in,['startperiod'],1629013,,,1610612752,73,72,2024-01-19T02:22:30Z,4640000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2024-01-19T02:22:30.5Z,4,REGULAR,period,start,[],0,,,1610612764,73,72,2024-01-19T02:22:30Z,4650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT11M43.00S,2024-01-19T02:22:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,7.703679369250986,45.588235294117645,1610612764,73,72,2024-01-19T02:22:56Z,4660000,False,22.0,20.0,1,left,MISS D. Wright driving Layup,[1626153],1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.97,,,,,,,,,,,,
473,PT11M41.00S,2024-01-19T02:22:48.4Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,73,72,2024-01-19T02:23:01Z,4670000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:6),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,472.0,6.0,6.0,0.0,,,,,,,,
474,PT11M23.00S,2024-01-19T02:23:06.1Z,4,REGULAR,3pt,Jump Shot,[],1628978,92.46057818659659,95.58823529411765,1610612752,76,72,2024-01-19T02:23:10Z,4680000,False,228.0,18.0,1,right,D. DiVincenzo 3PT  (14 PTS) (Q. Grimes 2 AST),"[1628978, 1629656]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,Made,14.0,22.86,,,,,,,,Q. Grimes,1629656.0,2.0,,
476,PT11M07.00S,2024-01-19T02:23:22.7Z,4,REGULAR,turnover,bad pass,[],1629013,,,1610612764,76,72,2024-01-19T02:23:26Z,4700000,False,,,0,,L. Shamet bad pass TURNOVER (2 TO),"[1629013, 1628973]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,,,,Brunson,1628973.0
477,PT11M07.00S,2024-01-19T02:23:22.7Z,4,REGULAR,steal,,[],1628973,,,1610612752,76,72,2024-01-19T02:23:24Z,4710000,False,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
478,PT10M55.00S,2024-01-19T02:23:34.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,85.49605781865965,94.85294117647058,1610612752,79,72,2024-01-19T02:23:41Z,4720000,False,224.0,84.0,1,right,D. DiVincenzo 3PT  (17 PTS) (J. Brunson 6 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,Made,17.0,23.94,,,,,,,,J. Brunson,1628973.0,6.0,,
480,PT10M54.00S,2024-01-19T02:23:45.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,79,72,2024-01-19T02:23:45Z,4740000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT10M54.00S,2024-01-19T02:23:46.0Z,4,REGULAR,substitution,out,[],1628392,,,1610612764,79,72,2024-01-19T02:26:23Z,4750000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT10M54.00S,2024-01-19T02:23:46.0Z,4,REGULAR,substitution,in,[],1630173,,,1610612764,79,72,2024-01-19T02:26:23Z,4760000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M35.00S,2024-01-19T02:27:10.0Z,4,REGULAR,3pt,Jump Shot,[],1630557,8.754927726675426,3.9215686274509802,1610612764,79,75,2024-01-19T02:27:15Z,4780000,False,230.0,30.0,1,left,C. Kispert 3PT  (10 PTS) (D. Wright 1 AST),"[1630557, 1626153]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,,,,Made,10.0,23.23,,,,,,,,D. Wright,1626153.0,1.0,,
486,PT10M16.00S,2024-01-19T02:27:28.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.32917214191852,42.15686274509804,1610612752,79,75,2024-01-19T02:27:36Z,4800000,False,-39.0,20.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.38,,,,,,,,,,,,
487,PT10M14.00S,2024-01-19T02:27:30.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,79,75,2024-01-19T02:27:36Z,4810000,False,,,0,,D. Avdija REBOUND (Off:2 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,486.0,8.0,6.0,2.0,,,,,,,,
488,PT10M09.00S,2024-01-19T02:27:35.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641731,6.1268068331143235,46.568627450980394,1610612764,79,75,2024-01-19T02:28:06Z,4820000,False,17.0,5.0,1,left,MISS B. Coulibaly running reverse Layup - blocked,"[1641731, 1628978]",1610612764.0,WAS,running reverse,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.79,,,,,DiVincenzo,1628978.0,,,,,,
489,PT10M09.00S,2024-01-19T02:27:35.1Z,4,REGULAR,block,,[],1628978,,,1610612764,79,75,2024-01-19T02:27:37Z,4830000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
490,PT10M07.00S,2024-01-19T02:27:37.1Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,79,75,2024-01-19T02:27:41Z,4840000,False,,,0,,J. Brunson REBOUND (Off:0 Def:7),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,488.0,7.0,7.0,0.0,,,,,,,,
491,PT10M05.00S,2024-01-19T02:27:43.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628973,93.24901445466492,50.49019607843137,1610612752,81,75,2024-01-19T02:28:36Z,4850000,False,2.0,11.0,1,right,J. Brunson running Layup (23 PTS),[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Made,23.0,1.13,,,,,,,,,,,,
492,PT10M05.00S,2024-01-19T02:27:47.1Z,4,REGULAR,foul,personal,['1freethrow'],1641731,,,1610612752,81,75,2024-01-19T02:27:52Z,4860000,False,,,0,,B. Coulibaly shooting personal FOUL (3 PF) (Brunson 1 FT),"[1641731, 1628973]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1179.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
494,PT10M05.00S,2024-01-19T02:27:47.1Z,4,REGULAR,substitution,out,[],1641731,,,1610612752,81,75,2024-01-19T02:28:16Z,4880000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT10M05.00S,2024-01-19T02:27:47.1Z,4,REGULAR,substitution,out,[],1630557,,,1610612752,81,75,2024-01-19T02:28:16Z,4890000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M05.00S,2024-01-19T02:27:47.1Z,4,REGULAR,substitution,out,[],1626153,,,1610612752,81,75,2024-01-19T02:28:16Z,4900000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M05.00S,2024-01-19T02:27:47.1Z,4,REGULAR,substitution,in,[],1626145,,,1610612752,81,75,2024-01-19T02:28:16Z,4910000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M05.00S,2024-01-19T02:27:47.1Z,4,REGULAR,substitution,in,[],1629673,,,1610612752,81,75,2024-01-19T02:28:16Z,4920000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M05.00S,2024-01-19T02:27:47.1Z,4,REGULAR,substitution,in,[],1628398,,,1610612752,81,75,2024-01-19T02:28:16Z,4930000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M05.00S,2024-01-19T02:28:32.0Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628973,,,1610612752,82,75,2024-01-19T02:28:32Z,4940000,False,,,0,,J. Brunson Free Throw 1 of 1 (24 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
501,PT09M47.00S,2024-01-19T02:28:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.754927726675426,44.85294117647059,1610612764,82,75,2024-01-19T02:28:57Z,4950000,False,26.0,30.0,1,left,MISS D. Avdija driving finger roll Layup,[1630166],1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.94,,,,,,,,,,,,
