actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
440,PT03M51.00S,2023-11-12T18:37:39.4Z,3,REGULAR,substitution,out,[],1630177,,,1610612752,88,73,2023-11-12T18:40:20Z,4230000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M51.00S,2023-11-12T18:37:39.4Z,3,REGULAR,substitution,in,[],1628392,,,1610612752,88,73,2023-11-12T18:40:20Z,4240000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M51.00S,2023-11-12T18:37:39.4Z,3,REGULAR,substitution,in,[],1630163,,,1610612752,88,73,2023-11-12T18:40:20Z,4250000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M51.00S,2023-11-12T18:37:39.4Z,3,REGULAR,substitution,in,[],1630208,,,1610612752,88,73,2023-11-12T18:40:20Z,4260000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M51.00S,2023-11-12T18:37:39.4Z,3,REGULAR,substitution,in,[],1631121,,,1610612752,88,73,2023-11-12T18:40:20Z,4270000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M40.00S,2023-11-12T18:40:49.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,87.72996057818659,49.26470588235294,1610612752,88,73,2023-11-12T18:42:20Z,4280000,False,-4.0,63.0,1,right,MISS I. Quickley 6' turnaround fadeaway Shot,[1630193],1610612752.0,NYK,turnaround fadeaway,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
446,PT03M34.00S,2023-11-12T18:40:55.8Z,3,REGULAR,rebound,defensive,[],1630550,,,1610612766,88,73,2023-11-12T18:41:00Z,4290000,False,,,0,,J. Thor REBOUND (Off:1 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,445.0,2.0,1.0,1.0,,,,,,,,,,
447,PT03M16.00S,2023-11-12T18:41:12.9Z,3,REGULAR,turnover,lost ball,[],1630163,,,1610612766,88,73,2023-11-12T18:41:18Z,4300000,False,,,0,,L. Ball lost ball TURNOVER (2 TO),"[1630163, 1628973]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,,2.0,Brunson,1628973.0,,,,,,,,,,,,,,
448,PT03M16.00S,2023-11-12T18:41:12.9Z,3,REGULAR,steal,,[],1628973,,,1610612752,88,73,2023-11-12T18:41:15Z,4310000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
449,PT03M13.00S,2023-11-12T18:41:18.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630550,,,1610612752,88,73,2023-11-12T18:41:31Z,4320000,False,,,0,,J. Thor shooting personal FOUL (1 PF) (Randle 2 FT),"[1630550, 203944]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Randle,203944.0,,,,,
453,PT03M13.00S,2023-11-12T18:41:36.7Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,88,73,2023-11-12T18:42:00Z,4335000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M13.00S,2023-11-12T18:41:36.7Z,3,REGULAR,substitution,in,[],1628978,,,1610612752,88,73,2023-11-12T18:42:00Z,4337500,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M13.00S,2023-11-12T18:41:54.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203944,,,1610612752,88,73,2023-11-12T18:42:29Z,4340000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT03M13.00S,2023-11-12T18:41:54.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,88,73,2023-11-12T18:42:29Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,451.0,,,,,,,,,,,,,
455,PT03M13.00S,2023-11-12T18:41:54.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203944,,,1610612752,89,73,2023-11-12T18:42:29Z,4360000,False,,,0,,J. Randle Free Throw 2 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
456,PT03M01.00S,2023-11-12T18:42:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,11.514454664914586,48.77450980392157,1610612766,89,73,2023-11-12T18:42:42Z,4370000,False,6.0,56.0,1,left,MISS N. Richards Layup - blocked,"[1630208, 1628392]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
457,PT03M01.00S,2023-11-12T18:42:35.9Z,3,REGULAR,block,,[],1628392,,,1610612766,89,73,2023-11-12T18:42:40Z,4380000,False,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT02M56.00S,2023-11-12T18:42:40.9Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,89,73,2023-11-12T18:45:38Z,4390000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,456.0,2.0,1.0,1.0,,,,,,,,,,
459,PT02M53.00S,2023-11-12T18:42:43.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628404,94.95729303547962,2.450980392156863,1610612752,89,73,2023-11-12T18:42:48Z,4400000,False,-238.0,-5.0,1,right,MISS J. Hart running 3PT,[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,23.78,Missed,,,,,,,,,,,,,,,,,,
460,PT02M51.00S,2023-11-12T18:42:45.0Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,89,73,2023-11-12T18:42:48Z,4410000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,459.0,5.0,4.0,1.0,,,,,,,,,,
461,PT02M50.00S,2023-11-12T18:42:45.7Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612752,89,73,2023-11-12T18:42:53Z,4420000,False,,,0,,J. Randle lost ball TURNOVER (3 TO),"[203944, 202397]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,3.0,Smith,202397.0,,,,,,,,,,,,,,
462,PT02M50.00S,2023-11-12T18:42:45.7Z,3,REGULAR,steal,,[],202397,,,1610612766,89,73,2023-11-12T18:52:38Z,4430000,False,,,0,,I. Smith STEAL (1 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT02M47.00S,2023-11-12T18:42:50.8Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612766,89,73,2023-11-12T18:43:02Z,4440000,False,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Ball 2 FT),"[1628392, 1630163]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,3.0,0.0,Ball,1630163.0,,,,,
465,PT02M47.00S,2023-11-12T18:43:24.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630163,,,1610612766,89,74,2023-11-12T18:47:14Z,4460000,False,,,0,,L. Ball Free Throw 1 of 2 (26 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
466,PT02M47.00S,2023-11-12T18:43:24.2Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630163,,,1610612766,89,75,2023-11-12T18:47:14Z,4470000,False,,,0,,L. Ball Free Throw 2 of 2 (27 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
467,PT02M36.00S,2023-11-12T18:44:01.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,87.33574244415243,46.568627450980394,1610612752,91,75,2023-11-12T18:48:17Z,4480000,False,-17.0,67.0,1,right,J. Randle 6' driving floating bank Jump Shot (19 PTS) (I. Quickley 3 AST),"[203944, 1630193]",1610612752.0,NYK,driving floating bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.87,Made,19.0,,,,,,,,,,,,,I. Quickley,1630193.0,3.0,,
469,PT02M36.00S,2023-11-12T18:44:05.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630550,,,1610612752,91,75,2023-11-12T18:44:14Z,4500000,False,,,0,,J. Thor shooting personal FOUL (2 PF) (Randle 1 FT),"[1630550, 203944]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,2.0,0.0,Randle,203944.0,,,,,
471,PT02M36.00S,2023-11-12T18:44:30.5Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,92,75,2023-11-12T18:44:30Z,4520000,False,,,0,,J. Randle Free Throw 1 of 1 (20 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
472,PT02M21.00S,2023-11-12T18:44:49.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,9.937582128777924,48.28431372549019,1610612766,92,75,2023-11-12T18:44:53Z,4530000,False,9.0,41.0,1,left,MISS N. Richards DUNK - blocked,"[1630208, 1628978]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,DiVincenzo,1628978.0
473,PT02M21.00S,2023-11-12T18:44:49.0Z,3,REGULAR,block,,[],1628978,,,1610612766,92,75,2023-11-12T18:44:52Z,4540000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT02M17.00S,2023-11-12T18:44:53.0Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,92,75,2023-11-12T18:44:53Z,4550000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,472.0,3.0,3.0,0.0,,,,,,,,,,
475,PT02M00.00S,2023-11-12T18:45:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,83.26215505913272,50.245098039215684,1610612752,94,75,2023-11-12T18:45:13Z,4560000,False,1.0,105.0,1,right,J. Hart 10' step back Jump Shot (2 PTS) (I. Quickley 4 AST),"[1628404, 1630193]",1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,10.48,Made,2.0,,,,,,,,,,,,,I. Quickley,1630193.0,4.0,,
477,PT01M53.00S,2023-11-12T18:45:17.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,6.783837056504599,50.73529411764706,1610612766,94,77,2023-11-12T18:45:22Z,4580000,False,-4.0,11.0,1,left,N. Richards DUNK (6 PTS) (I. Smith 2 AST),"[1630208, 202397]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.19,Made,6.0,,,,,,,,,,,,,I. Smith,202397.0,2.0,,
479,PT01M32.00S,2023-11-12T18:45:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,81.68528252299606,42.40196078431372,1610612752,96,77,2023-11-12T18:45:53Z,4600000,False,-38.0,120.0,1,right,J. Randle 12' driving floating Jump Shot (22 PTS),[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,12.56,Made,22.0,,,,,,,,,,,,,,,,,
480,PT01M32.00S,2023-11-12T18:45:43.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630550,,,1610612752,96,77,2023-11-12T18:45:55Z,4610000,False,,,0,,J. Thor shooting personal FOUL (3 PF) (Randle 1 FT),"[1630550, 203944]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2882.0,3.0,0.0,Randle,203944.0,,,,,
482,PT01M32.00S,2023-11-12T18:46:15.6Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,97,77,2023-11-12T18:46:15Z,4630000,False,,,0,,J. Randle Free Throw 1 of 1 (23 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
483,PT01M21.00S,2023-11-12T18:46:29.1Z,3,REGULAR,3pt,Jump Shot,[],1630163,32.40801576872536,73.52941176470588,1610612766,97,77,2023-11-12T18:49:35Z,4640000,False,-118.0,252.0,1,left,MISS L. Ball 27' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,27.82,Missed,,,,,,,,,,,,,,,,,,
484,PT01M20.00S,2023-11-12T18:46:30.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,97,77,2023-11-12T18:46:36Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,483.0,,,,,,,,,,,,,
485,PT01M20.00S,2023-11-12T18:46:35.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612766,97,77,2023-11-12T18:46:41Z,4660000,False,,,0,,I. Hartenstein loose ball personal FOUL (4 PF) (Richards 2 FT),"[1628392, 1630208]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,4.0,0.0,Richards,1630208.0,,,,,
488,PT01M20.00S,2023-11-12T18:46:55.7Z,3,REGULAR,substitution,out,[],203944,,,1610612766,97,77,2023-11-12T18:47:25Z,4675000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M20.00S,2023-11-12T18:46:55.7Z,3,REGULAR,substitution,in,[],1629628,,,1610612766,97,77,2023-11-12T18:47:25Z,4677500,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M20.00S,2023-11-12T18:47:15.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,97,78,2023-11-12T18:47:15Z,4680000,False,,,0,,N. Richards Free Throw 1 of 2 (7 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
490,PT01M20.00S,2023-11-12T18:47:39.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,97,79,2023-11-12T18:47:39Z,4690000,False,,,0,,N. Richards Free Throw 2 of 2 (8 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
491,PT00M59.60S,2023-11-12T18:48:07.0Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630163,,,1610612752,97,79,2023-11-12T18:48:14Z,4700000,False,,,0,,L. Ball shooting personal FOUL (2 PF) (DiVincenzo 3 FT),"[1630163, 1628978]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1626301.0,2.0,0.0,DiVincenzo,1628978.0,,,,,
493,PT00M59.60S,2023-11-12T18:48:35.1Z,3,REGULAR,freethrow,1 of 3,[],1628978,,,1610612752,97,79,2023-11-12T18:48:35Z,4720000,False,,,0,,MISS D. DiVincenzo Free Throw 1 of 3,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
494,PT00M59.60S,2023-11-12T18:48:35.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,97,79,2023-11-12T18:48:35Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,493.0,,,,,,,,,,,,,
495,PT00M59.60S,2023-11-12T18:48:49.6Z,3,REGULAR,freethrow,2 of 3,[],1628978,,,1610612752,98,79,2023-11-12T18:48:49Z,4740000,False,,,0,,D. DiVincenzo Free Throw 2 of 3 (4 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
496,PT00M59.60S,2023-11-12T18:49:05.3Z,3,REGULAR,freethrow,3 of 3,[],1628978,,,1610612752,99,79,2023-11-12T18:49:05Z,4750000,False,,,0,,D. DiVincenzo Free Throw 3 of 3 (5 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
497,PT00M43.40S,2023-11-12T18:49:25.8Z,3,REGULAR,2pt,Jump Shot,[],202397,20.844283837056505,35.53921568627451,1610612766,99,79,2023-11-12T18:49:30Z,4760000,False,72.0,143.0,1,left,MISS I. Smith 16' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,8-16 Center,16.06,Missed,,,,,,,,,,,,,,,,,,
498,PT00M40.60S,2023-11-12T18:49:28.6Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,99,79,2023-11-12T18:49:30Z,4770000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,,,,,,,497.0,3.0,2.0,1.0,,,,,,,,,,
499,PT00M28.70S,2023-11-12T18:49:40.5Z,3,REGULAR,turnover,lost ball,[],1629628,,,1610612752,99,79,2023-11-12T18:49:44Z,4780000,False,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 202397]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,,,,1.0,Smith,202397.0,,,,,,,,,,,,,,
500,PT00M28.70S,2023-11-12T18:49:40.5Z,3,REGULAR,steal,,[],202397,,,1610612766,99,79,2023-11-12T18:49:43Z,4790000,False,,,0,,I. Smith STEAL (2 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
501,PT00M17.50S,2023-11-12T18:49:51.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630550,7.30946123521682,96.56862745098039,1610612766,99,79,2023-11-12T18:49:58Z,4800000,False,-233.0,16.0,1,left,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
502,PT00M14.50S,2023-11-12T18:49:54.7Z,3,REGULAR,rebound,offensive,[],202397,,,1610612766,99,79,2023-11-12T18:50:55Z,4810000,False,,,0,,I. Smith REBOUND (Off:1 Def:4),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Left Corner 3,24+ Left,,,,,,,501.0,5.0,4.0,1.0,,,,,,,,,,
503,PT00M04.60S,2023-11-12T18:50:04.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631121,18.084756898817346,5.88235294117647,1610612766,99,79,2023-11-12T18:50:11Z,4820000,False,221.0,117.0,1,left,MISS B. McGowens 24' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
504,PT00M00.90S,2023-11-12T18:50:08.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,99,79,2023-11-12T18:50:11Z,4830000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,503.0,,,,,,,,,,,,,
506,PT00M00.00S,2023-11-12T18:50:29.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630163,21.50131406044678,91.42156862745098,1610612766,99,79,2023-11-12T18:50:34Z,4850000,False,-207.0,150.0,1,left,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
507,PT00M00.00S,2023-11-12T18:50:31.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,99,79,2023-11-12T18:50:31Z,4860000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,506.0,,,,,,,,,,,,,
508,PT00M00.00S,2023-11-12T18:50:32.2Z,3,REGULAR,period,end,[],0,,,1610612766,99,79,2023-11-12T18:50:32Z,4870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2023-11-12T18:51:00.1Z,4,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,99,79,2023-11-12T18:53:00Z,4880000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2023-11-12T18:51:00.1Z,4,REGULAR,substitution,out,['startperiod'],1631121,,,1610612766,99,79,2023-11-12T18:53:00Z,4890000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2023-11-12T18:51:00.1Z,4,REGULAR,substitution,in,['startperiod'],202330,,,1610612766,99,79,2023-11-12T18:53:00Z,4900000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2023-11-12T18:51:00.1Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,99,79,2023-11-12T18:53:00Z,4910000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2023-11-12T18:53:10.2Z,4,REGULAR,period,start,[],0,,,1610612752,99,79,2023-11-12T18:53:10Z,4920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M47.00S,2023-11-12T18:53:22.9Z,4,REGULAR,3pt,Jump Shot,[],1630193,89.30683311432325,2.941176470588235,1610612752,99,79,2023-11-12T18:53:27Z,4930000,False,-235.0,48.0,1,right,MISS I. Quickley 24' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,24.01,Missed,,,,,,,,,,,,,,,,,,
515,PT11M43.00S,2023-11-12T18:53:26.9Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,99,79,2023-11-12T18:53:27Z,4940000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,514.0,3.0,2.0,1.0,,,,,,,,,,
516,PT11M39.00S,2023-11-12T18:53:30.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,95.3515111695138,45.09803921568628,1610612752,101,79,2023-11-12T18:53:34Z,4950000,False,-25.0,-9.0,1,right,D. DiVincenzo cutting Layup (7 PTS) (J. Hart 2 AST),"[1628978, 1628404]",1610612752.0,NYK,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.6,Made,7.0,,,,,,,,,,,,,J. Hart,1628404.0,2.0,,
518,PT11M22.00S,2023-11-12T18:53:46.3Z,4,REGULAR,2pt,Jump Shot,[],202397,21.895532194480946,45.83333333333333,1610612766,101,79,2023-11-12T18:53:53Z,4970000,False,21.0,153.0,1,left,MISS I. Smith 15' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,8-16 Center,15.47,Missed,,,,,,,,,,,,,,,,,,
519,PT11M20.00S,2023-11-12T18:53:48.3Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,101,79,2023-11-12T18:53:49Z,4980000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,,,,,,,518.0,4.0,3.0,1.0,,,,,,,,,,
520,PT11M05.00S,2023-11-12T18:54:07.4Z,4,REGULAR,foul,personal,['2freethrow'],202330,,,1610612752,101,79,2023-11-12T18:54:15Z,4990000,False,,,0,,G. Hayward shooting personal FOUL (3 PF) (Hartenstein 2 FT),"[202330, 1628392]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,3.0,0.0,Hartenstein,1628392.0,,,,,
522,PT11M05.00S,2023-11-12T18:54:31.7Z,4,REGULAR,freethrow,1 of 2,[],1628392,,,1610612752,101,79,2023-11-12T18:54:31Z,5010000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
523,PT11M05.00S,2023-11-12T18:54:31.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,101,79,2023-11-12T18:54:31Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,522.0,,,,,,,,,,,,,
