actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
346,PT04M22.00S,2024-02-25T03:10:24.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,71,86,2024-02-25T03:10:30Z,3300000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,202053.0,,,,,,,,,
347,PT04M02.00S,2024-02-25T03:10:43.9Z,3,REGULAR,2pt,Jump Shot,[],1628973,8.360709592641262,21.568627450980394,1610612752,71,86,2024-02-25T03:10:49Z,3310000,False,142.0,26.0,1,left,MISS J. Brunson 14' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,14.46,Missed,,,,,,,,,,,,,,,,,,
348,PT03M59.00S,2024-02-25T03:10:46.9Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,71,86,2024-02-25T03:10:49Z,3320000,False,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,347.0,5.0,4.0,1.0,,,,,,,,,,,,,
349,PT03M52.00S,2024-02-25T03:10:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,94.43166885676742,50.0,1610612738,71,88,2024-02-25T03:10:57Z,3330000,False,0.0,0.0,1,right,J. Brown driving Layup (27 PTS) (D. White 4 AST),"[1627759, 1628401]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.02,Made,27.0,,,,,D. White,1628401.0,4.0,,,,,,,,,,
351,PT03M34.00S,2024-02-25T03:11:13.9Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612752,71,88,2024-02-25T03:12:04Z,3350000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Hart 2 FT),"[201143, 1628404]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,2.0,0.0,,,Hart,1628404.0,,
354,PT03M34.00S,2024-02-25T03:11:25.3Z,3,REGULAR,substitution,out,[],1627759,,,1610612752,71,88,2024-02-25T03:11:43Z,3365000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT03M34.00S,2024-02-25T03:11:25.3Z,3,REGULAR,substitution,in,[],1630573,,,1610612752,71,88,2024-02-25T03:11:43Z,3367500,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT03M34.00S,2024-02-25T03:11:36.8Z,3,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,72,88,2024-02-25T03:11:36Z,3370000,False,,,0,,J. Hart Free Throw 1 of 2 (13 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
356,PT03M34.00S,2024-02-25T03:11:58.7Z,3,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,73,88,2024-02-25T03:11:58Z,3380000,False,,,0,,J. Hart Free Throw 2 of 2 (14 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
357,PT03M21.00S,2024-02-25T03:12:15.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,67.88764783180025,44.11764705882353,1610612738,73,88,2024-02-25T03:12:19Z,3390000,False,-29.0,249.0,1,right,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
358,PT03M18.00S,2024-02-25T03:12:18.5Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,73,88,2024-02-25T03:12:19Z,3400000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,357.0,7.0,5.0,2.0,,,,,,,,,,,,,
359,PT03M05.00S,2024-02-25T03:12:31.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.770696452036795,51.225490196078425,1610612752,75,88,2024-02-25T03:12:37Z,3410000,False,-6.0,105.0,1,left,J. Brunson 10' step back Jump Shot (27 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.53,Made,27.0,,,,,,,,,,,,,,,,,
360,PT02M44.00S,2024-02-25T03:12:52.0Z,3,REGULAR,3pt,Jump Shot,[],1630573,72.22404730617609,19.362745098039216,1610612738,75,91,2024-02-25T03:12:56Z,3420000,False,-153.0,209.0,1,right,S. Hauser 25' 3PT  (6 PTS) (K. Porzingis 4 AST),"[1630573, 204001]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.88,Made,6.0,,,,,K. Porzingis,204001.0,4.0,,,,,,,,,,
361,PT02M28.00S,2024-02-25T03:13:09.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,5.732588699080158,47.05882352941176,1610612752,77,91,2024-02-25T03:13:13Z,3430000,False,15.0,1.0,1,left,P. Achiuwa cutting DUNK (6 PTS) (J. Brunson 6 AST),"[1630173, 1628973]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.48,Made,6.0,,,,,J. Brunson,1628973.0,6.0,,,,,,,,,,
363,PT02M07.00S,2024-02-25T03:13:34.1Z,3,REGULAR,foul,personal,[],1628978,,,1610612738,77,91,2024-02-25T03:13:44Z,3450000,False,,,0,,D. DiVincenzo personal FOUL (3 PF),"[1628978, 1628369]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201246.0,,3.0,0.0,,,Tatum,1628369.0,,
365,PT02M07.00S,2024-02-25T03:13:34.2Z,3,REGULAR,substitution,out,[],1628978,,,1610612738,77,91,2024-02-25T03:13:43Z,3470000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT02M07.00S,2024-02-25T03:13:34.2Z,3,REGULAR,substitution,in,[],202692,,,1610612738,77,91,2024-02-25T03:13:43Z,3480000,False,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT02M05.00S,2024-02-25T03:13:56.2Z,3,REGULAR,3pt,Jump Shot,[],204001,65.1281208935611,45.09803921568628,1610612738,77,94,2024-02-25T03:14:00Z,3490000,False,-25.0,275.0,1,right,K. Porzingis 27' 3PT  (16 PTS) (J. Tatum 5 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,27.64,Made,16.0,,,,,J. Tatum,1628369.0,5.0,,,,,,,,,,
369,PT01M46.00S,2024-02-25T03:14:15.1Z,3,REGULAR,turnover,bad pass,[],1630173,,,1610612752,77,94,2024-02-25T03:14:18Z,3510000,False,,,0,,P. Achiuwa bad pass TURNOVER (1 TO),"[1630173, 1628401]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,White,1628401.0,,,,
370,PT01M46.00S,2024-02-25T03:14:15.1Z,3,REGULAR,steal,,[],1628401,,,1610612738,77,94,2024-02-25T03:14:16Z,3520000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT01M39.00S,2024-02-25T03:14:21.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,79.58278580814718,7.598039215686274,1610612738,77,97,2024-02-25T03:14:25Z,3530000,False,-212.0,139.0,1,right,J. Tatum 25' 3PT  (15 PTS) (D. White 5 AST),"[1628369, 1628401]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.37,Made,15.0,,,,,D. White,1628401.0,5.0,,,,,,,,,,
373,PT01M22.00S,2024-02-25T03:14:38.3Z,3,REGULAR,3pt,Jump Shot,[],1628973,32.013797634691194,44.85294117647059,1610612752,80,97,2024-02-25T03:14:41Z,3550000,False,26.0,248.0,1,left,J. Brunson 24' 3PT step back (30 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,24.97,Made,30.0,,,,,,,,,,,,,,,,,
374,PT01M08.00S,2024-02-25T03:14:58.3Z,3,REGULAR,foul,offensive,[],204001,,,1610612738,80,97,2024-02-25T03:15:06Z,3560000,False,,,0,,K. Porzingis offensive FOUL (2 PF),"[204001, 1628973]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1162.0,,2.0,3.0,,,Brunson,1628973.0,,
376,PT01M08.00S,2024-02-25T03:14:58.3Z,3,REGULAR,turnover,offensive foul,[],204001,,,1610612738,80,97,2024-02-25T03:14:58Z,3580000,False,,,0,,K. Porzingis offensive foul TURNOVER (1 TO),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1162.0,1.0,,,,,,,,
377,PT00M46.60S,2024-02-25T03:15:31.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,7.178055190538765,63.23529411764706,1610612752,80,97,2024-02-25T03:15:36Z,3590000,False,-66.0,15.0,1,left,MISS J. Brunson 6' fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.79,Missed,,,,,,,,,,,,,,,,,,
378,PT00M43.60S,2024-02-25T03:15:34.0Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612752,80,97,2024-02-25T03:15:36Z,3600000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,377.0,8.0,5.0,3.0,,,,,,,,,,,,,
379,PT00M40.90S,2024-02-25T03:15:37.1Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202692,18.610381077529567,33.088235294117645,1610612752,80,97,2024-02-25T03:15:40Z,3610000,False,85.0,122.0,1,left,MISS A. Burks 14' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,14.88,Missed,,,,,,,,,,,,,,,,,,
380,PT00M38.40S,2024-02-25T03:15:39.6Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,80,97,2024-02-25T03:15:40Z,3620000,False,,,0,,J. Hart REBOUND (Off:2 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,379.0,5.0,3.0,2.0,,,,,,,,,,,,,
381,PT00M35.60S,2024-02-25T03:15:43.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,5.995400788436268,50.49019607843137,1610612752,82,97,2024-02-25T03:15:47Z,3630000,False,-2.0,4.0,1,left,P. Achiuwa DUNK (8 PTS) (J. Hart 4 AST),"[1630173, 1628404]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.46,Made,8.0,,,,,J. Hart,1628404.0,4.0,,,,,,,,,,
383,PT00M35.60S,2024-02-25T03:15:47.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,82,97,2024-02-25T03:15:47Z,3650000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT00M35.60S,2024-02-25T03:15:47.9Z,3,REGULAR,substitution,out,[],204001,,,1610612738,82,97,2024-02-25T03:17:14Z,3660000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT00M35.60S,2024-02-25T03:15:47.9Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,82,97,2024-02-25T03:17:14Z,3670000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT00M16.70S,2024-02-25T03:17:39.5Z,3,REGULAR,3pt,Jump Shot,[],1628401,90.88370565045992,95.58823529411765,1610612738,82,97,2024-02-25T03:17:43Z,3680000,False,228.0,33.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,23.03,Missed,,,,,,,,,,,,,,,,,,
389,PT00M14.00S,2024-02-25T03:17:42.3Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,82,97,2024-02-25T03:17:42Z,3690000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,,388.0,2.0,2.0,0.0,,,,,,,,,,,,,
390,PT00M04.00S,2024-02-25T03:17:54.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612752,82,97,2024-02-25T03:18:05Z,3700000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Brunson 2 FT),"[1630573, 1628973]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1162.0,,1.0,0.0,,,Brunson,1628973.0,,
392,PT00M04.00S,2024-02-25T03:18:24.3Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,83,97,2024-02-25T03:18:24Z,3720000,False,,,0,,J. Brunson Free Throw 1 of 2 (31 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
393,PT00M04.00S,2024-02-25T03:18:46.7Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,84,97,2024-02-25T03:18:46Z,3730000,False,,,0,,J. Brunson Free Throw 2 of 2 (32 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
394,PT00M00.40S,2024-02-25T03:18:53.0Z,3,REGULAR,3pt,Jump Shot,[],1630202,61.58015768725361,43.872549019607845,1610612738,84,97,2024-02-25T03:19:19Z,3740000,False,-31.0,309.0,1,right,MISS P. Pritchard 31' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,31.01,Missed,,,,,,,,,,,,,,,,,,
395,PT00M00.10S,2024-02-25T03:18:53.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,84,97,2024-02-25T03:19:05Z,3750000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,394.0,,,,,,,,,,,,,,,,
396,PT00M00.00S,2024-02-25T03:18:56.4Z,3,REGULAR,period,end,[],0,,,1610612738,84,97,2024-02-25T03:18:56Z,3760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2024-02-25T03:19:10.2Z,4,REGULAR,substitution,out,['startperiod'],1630579,,,1610612738,84,97,2024-02-25T03:22:12Z,3770000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2024-02-25T03:19:10.2Z,4,REGULAR,substitution,out,['startperiod'],1628401,,,1610612738,84,97,2024-02-25T03:22:12Z,3780000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2024-02-25T03:19:10.2Z,4,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,84,97,2024-02-25T03:22:12Z,3790000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2024-02-25T03:19:10.2Z,4,REGULAR,substitution,in,['startperiod'],202711,,,1610612738,84,97,2024-02-25T03:22:12Z,3800000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT12M00.00S,2024-02-25T03:19:10.2Z,4,REGULAR,substitution,in,['startperiod'],1628436,,,1610612738,84,97,2024-02-25T03:22:12Z,3810000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT12M00.00S,2024-02-25T03:19:10.2Z,4,REGULAR,substitution,in,['startperiod'],201950,,,1610612738,84,97,2024-02-25T03:22:12Z,3820000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT12M00.00S,2024-02-25T03:22:47.8Z,4,REGULAR,period,start,[],0,,,1610612738,84,97,2024-02-25T03:22:47Z,3830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT11M45.00S,2024-02-25T03:23:02.4Z,4,REGULAR,2pt,Jump Shot,[],1628369,89.96386333771353,20.588235294117645,1610612738,84,97,2024-02-25T03:23:06Z,3840000,False,-147.0,42.0,1,right,MISS J. Tatum 15' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,15.29,Missed,,,,,,,,,,,,,,,,,,
405,PT11M42.00S,2024-02-25T03:23:05.4Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,84,97,2024-02-25T03:23:24Z,3850000,False,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,404.0,6.0,4.0,2.0,,,,,,,,,,,,,
406,PT11M35.00S,2024-02-25T03:23:11.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202692,29.77989487516426,26.715686274509803,1610612752,84,97,2024-02-25T03:23:43Z,3860000,False,116.0,227.0,1,left,MISS A. Burks 25' running pullup 3PT,[202692],1610612752.0,NYK,running pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
407,PT11M32.00S,2024-02-25T03:23:14.4Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,84,97,2024-02-25T03:23:16Z,3870000,False,,,0,,L. Kornet REBOUND (Off:0 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,406.0,2.0,2.0,0.0,,,,,,,,,,,,,
408,PT11M22.00S,2024-02-25T03:23:24.6Z,4,REGULAR,3pt,Jump Shot,[],1628369,67.23061760840999,60.5392156862745,1610612738,84,97,2024-02-25T03:23:59Z,3880000,False,53.0,256.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.09,Missed,,,,,,,,,,,,,,,,,,
409,PT11M20.00S,2024-02-25T03:23:26.6Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,84,97,2024-02-25T03:23:29Z,3890000,False,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,408.0,3.0,3.0,0.0,,,,,,,,,,,,,
410,PT11M02.00S,2024-02-25T03:23:45.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.258212877792378,48.03921568627451,1610612752,86,97,2024-02-25T03:23:48Z,3900000,False,10.0,6.0,1,left,J. Hart driving Layup (16 PTS) (J. Brunson 7 AST),"[1628404, 1628973]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.17,Made,16.0,,,,,J. Brunson,1628973.0,7.0,,,,,,,,,,
412,PT10M44.00S,2024-02-25T03:24:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201143,94.30026281208936,46.32352941176471,1610612738,86,99,2024-02-25T03:24:06Z,3920000,False,-18.0,1.0,1,right,A. Horford driving reverse Layup (6 PTS),[201143],1610612738.0,BOS,driving reverse,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,1.84,Made,6.0,,,,,,,,,,,,,,,,,
413,PT10M25.00S,2024-02-25T03:24:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,11.12023653088042,36.27450980392157,1610612752,88,99,2024-02-25T03:24:25Z,3930000,False,69.0,52.0,1,left,A. Burks 8' driving Layup (7 PTS),[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Right,8.61,Made,7.0,,,,,,,,,,,,,,,,,
414,PT10M07.00S,2024-02-25T03:24:40.1Z,4,REGULAR,3pt,Jump Shot,[],201950,71.96123521681997,76.7156862745098,1610612738,88,99,2024-02-25T03:24:43Z,3940000,False,134.0,211.0,1,right,MISS J. Holiday 24' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,,
415,PT10M05.00S,2024-02-25T03:24:42.1Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,88,99,2024-02-25T03:24:43Z,3950000,False,,,0,,J. Hart REBOUND (Off:2 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,414.0,7.0,5.0,2.0,,,,,,,,,,,,,
416,PT09M58.00S,2024-02-25T03:24:48.4Z,4,REGULAR,turnover,bad pass,[],1628404,,,1610612752,88,99,2024-02-25T03:24:51Z,3960000,False,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1628369]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,,,Tatum,1628369.0,,,,
417,PT09M58.00S,2024-02-25T03:24:48.4Z,4,REGULAR,steal,,[],1628369,,,1610612738,88,99,2024-02-25T03:24:49Z,3970000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
418,PT09M41.00S,2024-02-25T03:25:07.6Z,4,REGULAR,foul,offensive,[],1630202,,,1610612738,88,99,2024-02-25T03:25:14Z,3980000,False,,,0,,P. Pritchard offensive FOUL (2 PF),"[1630202, 1628973]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201246.0,,2.0,0.0,,,Brunson,1628973.0,,
420,PT09M41.00S,2024-02-25T03:25:07.6Z,4,REGULAR,turnover,offensive foul,[],1630202,,,1610612738,88,99,2024-02-25T03:25:07Z,4000000,False,,,0,,P. Pritchard offensive foul TURNOVER (1 TO),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201246.0,1.0,,,,,,,,
421,PT09M22.00S,2024-02-25T03:25:43.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202692,28.07161629434954,21.07843137254902,1610612752,88,99,2024-02-25T03:26:06Z,4010000,False,145.0,211.0,1,left,MISS A. Burks 25' pullup 3PT - blocked,"[202692, 201143]",1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,Horford,201143.0
422,PT09M22.00S,2024-02-25T03:25:43.5Z,4,REGULAR,block,,[],201143,,,1610612752,88,99,2024-02-25T03:25:46Z,4020000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
423,PT09M21.00S,2024-02-25T03:25:44.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,88,99,2024-02-25T03:25:53Z,4030000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,421.0,,,,,,,,,,,,,,,,
425,PT09M21.00S,2024-02-25T03:25:48.7Z,4,REGULAR,substitution,out,[],1628436,,,1610612752,88,99,2024-02-25T03:25:58Z,4050000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT09M21.00S,2024-02-25T03:25:48.7Z,4,REGULAR,substitution,in,[],1627759,,,1610612752,88,99,2024-02-25T03:25:58Z,4060000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT09M17.00S,2024-02-25T03:26:15.1Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202711,10.988830486202366,21.07843137254902,1610612752,90,99,2024-02-25T03:26:19Z,4070000,False,145.0,51.0,1,left,B. Bogdanovic 15' pullup bank Jump Shot (8 PTS) (J. Brunson 8 AST),"[202711, 1628973]",1610612752.0,NYK,pullup bank,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,15.33,Made,8.0,,,,,J. Brunson,1628973.0,8.0,,,,,,,,,,
428,PT08M47.00S,2024-02-25T03:26:44.5Z,4,REGULAR,3pt,Jump Shot,[],1628369,80.89684625492772,6.372549019607843,1610612738,90,99,2024-02-25T03:26:47Z,4080000,False,-218.0,127.0,1,right,MISS J. Tatum 25' turnaround fadeaway 3PT,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
429,PT08M46.00S,2024-02-25T03:26:46.1Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,90,99,2024-02-25T03:26:46Z,4090000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,428.0,1.0,0.0,1.0,,,,,,,,,,,,,
