actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
345,PT09M49.00S,2024-03-23T18:22:54.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,5.590000152587891,50.0,1610612752,60,60,2024-03-23T18:22:56Z,3310000,False,0.0,0.0,1,left,MISS I. Hartenstein tip Layup,[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
346,PT09M49.00S,2024-03-23T18:22:54.5Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,60,60,2024-03-23T18:22:56Z,3320000,False,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,345.0,4.0,4.0,0.0,,,,,,,,,
347,PT09M45.00S,2024-03-23T18:22:58.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,67.09921156373193,53.67647058823529,1610612751,60,60,2024-03-23T18:23:02Z,3330000,False,18.0,257.0,1,right,MISS C. Thomas 25' running pullup 3PT,[1630560],1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,25.75,Missed,,,,,,,,,,,,,,,
348,PT09M41.00S,2024-03-23T18:23:02.9Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,60,60,2024-03-23T18:23:02Z,3340000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,347.0,4.0,2.0,2.0,,,,,,,,,
349,PT09M29.00S,2024-03-23T18:23:15.0Z,3,REGULAR,3pt,Jump Shot,[],1630540,10.33180026281209,5.392156862745098,1610612752,60,60,2024-03-23T18:23:20Z,3350000,False,223.0,45.0,1,left,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,,22.74,Missed,,,,,,,,,,,,,,,
350,PT09M26.00S,2024-03-23T18:23:18.0Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612751,60,60,2024-03-23T18:23:20Z,3360000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,,349.0,2.0,2.0,0.0,,,,,,,,,
351,PT09M16.00S,2024-03-23T18:23:32.2Z,3,REGULAR,foul,personal,[],1630540,,,1610612751,60,60,2024-03-23T18:23:52Z,3370000,False,,,0,,M. McBride personal FOUL (2 PF),"[1630540, 1629651]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1627524.0,2.0,0.0,Claxton,1629651.0,,,,
353,PT09M10.00S,2024-03-23T18:24:06.5Z,3,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612751,60,60,2024-03-23T18:24:14Z,3390000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Thomas 2 FT),"[1628978, 1630560]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,201639.0,1.0,0.0,Thomas,1630560.0,,,,
355,PT09M10.00S,2024-03-23T18:24:35.4Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,60,61,2024-03-23T18:25:01Z,3410000,False,,,0,,C. Thomas Free Throw 1 of 2 (11 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,,,,,,,,11.0,,,
356,PT09M10.00S,2024-03-23T18:24:35.4Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,60,62,2024-03-23T18:25:01Z,3420000,False,,,0,,C. Thomas Free Throw 2 of 2 (12 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,,,,,,,,12.0,,,
358,PT08M45.00S,2024-03-23T18:25:24.2Z,3,REGULAR,3pt,Jump Shot,[],1630540,25.312089356110377,16.42156862745098,1610612752,60,62,2024-03-23T18:25:28Z,3440000,False,168.0,185.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,25.01,Missed,,,,,,,,,,,,,,,
359,PT08M43.00S,2024-03-23T18:25:26.3Z,3,REGULAR,rebound,offensive,[],1630540,,,1610612752,60,62,2024-03-23T18:25:26Z,3450000,False,,,0,,M. McBride REBOUND (Off:1 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,,358.0,2.0,1.0,1.0,,,,,,,,,
360,PT08M41.00S,2024-03-23T18:25:28.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630540,6.1268068331143235,49.01960784313725,1610612752,62,62,2024-03-23T18:25:31Z,3460000,False,5.0,5.0,1,left,M. McBride driving Layup (18 PTS),[1630540],1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,0.71,Made,,,,,,,,,,,,18.0,,,
361,PT08M22.00S,2024-03-23T18:25:46.6Z,3,REGULAR,turnover,bad pass,[],1630560,,,1610612751,62,62,2024-03-23T18:27:39Z,3470000,False,,,0,,C. Thomas bad pass TURNOVER (3 TO),"[1630560, 1628392]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,3.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,
362,PT08M22.00S,2024-03-23T18:25:46.6Z,3,REGULAR,steal,,[],1628392,,,1610612752,62,62,2024-03-23T18:26:42Z,3480000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
363,PT08M18.00S,2024-03-23T18:25:51.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,6.389618922470433,47.30392156862745,1610612752,64,62,2024-03-23T18:25:55Z,3490000,False,13.0,8.0,1,left,J. Hart running Layup (4 PTS) (D. DiVincenzo 3 AST),"[1628404, 1628978]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,1.55,Made,,,,,,,,,,,,4.0,D. DiVincenzo,1628978.0,3.0
364,PT07M56.00S,2024-03-23T18:26:23.7Z,3,REGULAR,turnover,3-second-violation,[],1629651,,,1610612751,64,62,2024-03-23T18:26:50Z,3500000,False,,,0,,N. Claxton 3-second-violation TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,202026.0,,,,,,,,
365,PT07M41.00S,2024-03-23T18:26:49.1Z,3,REGULAR,turnover,traveling,[],1628973,,,1610612752,64,62,2024-03-23T18:26:59Z,3510000,False,,,0,,J. Brunson traveling TURNOVER (1 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,201639.0,,,,,,,,
366,PT07M41.00S,2024-03-23T18:26:49.2Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,64,62,2024-03-23T18:27:03Z,3520000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M41.00S,2024-03-23T18:26:49.2Z,3,REGULAR,substitution,in,[],1627827,,,1610612751,64,62,2024-03-23T18:27:12Z,3540000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M23.00S,2024-03-23T18:27:23.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203471,76.03482260183968,86.27450980392157,1610612751,64,65,2024-03-23T18:27:26Z,3550000,False,181.0,173.0,1,right,D. Schroder 25' 3PT  (7 PTS) (M. Bridges 4 AST),"[203471, 1628969]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,25.05,Made,,,,,,,,,,,,7.0,M. Bridges,1628969.0,4.0
371,PT07M01.00S,2024-03-23T18:27:45.4Z,3,REGULAR,2pt,Jump Shot,[],1628978,25.18068331143233,31.372549019607842,1610612752,64,65,2024-03-23T18:27:53Z,3570000,False,93.0,184.0,1,left,MISS D. DiVincenzo 20' pullup Shot,[1628978],1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,20.64,Missed,,,,,,,,,,,,,,,
372,PT07M00.00S,2024-03-23T18:27:46.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,64,65,2024-03-23T18:27:53Z,3580000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,371.0,,,,,,,,,,,,
373,PT07M00.00S,2024-03-23T18:27:52.0Z,3,REGULAR,foul,personal,[],1627827,,,1610612752,64,65,2024-03-23T18:27:57Z,3590000,False,,,0,,D. Finney-Smith loose ball personal FOUL (2 PF),"[1627827, 1628392]",1610612751.0,BKN,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202026.0,2.0,0.0,Hartenstein,1628392.0,,,,
375,PT06M52.00S,2024-03-23T18:28:19.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,14.14257555847569,50.245098039215684,1610612752,64,65,2024-03-23T18:28:22Z,3610000,False,-1.0,80.0,1,left,MISS J. Brunson 8' driving floating Shot - blocked,"[1628973, 1629651]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,8.04,Missed,Claxton,1629651.0,,,,,,,,,,,,,
393,PT06M52.00S,2024-03-23T18:28:19.0Z,3,REGULAR,block,,[],1629651,,,1610612752,64,65,2024-03-23T18:31:58Z,3615000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
376,PT06M50.00S,2024-03-23T18:28:21.0Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,64,65,2024-03-23T18:28:22Z,3620000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,375.0,3.0,2.0,1.0,,,,,,,,,
377,PT06M48.00S,2024-03-23T18:28:23.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628392,8.492115637319317,60.049019607843135,1610612752,66,65,2024-03-23T18:28:27Z,3630000,False,-50.0,27.0,1,left,I. Hartenstein floating Jump Shot (10 PTS) (J. Hart 3 AST),"[1628392, 1628404]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,5.71,Made,,,,,,,,,,,,10.0,J. Hart,1628404.0,3.0
379,PT06M33.00S,2024-03-23T18:28:38.8Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612751,66,65,2024-03-23T18:28:41Z,3650000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628969, 1628392]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,2.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,
380,PT06M33.00S,2024-03-23T18:28:38.8Z,3,REGULAR,steal,,[],1628392,,,1610612752,66,65,2024-03-23T18:28:40Z,3660000,False,,,0,,I. Hartenstein STEAL (3 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
381,PT06M30.00S,2024-03-23T18:28:41.7Z,3,REGULAR,turnover,bad pass,[],1628392,,,1610612752,66,65,2024-03-23T18:28:44Z,3670000,False,,,0,,I. Hartenstein bad pass TURNOVER (2 TO),"[1628392, 1629661]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,2.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,
382,PT06M30.00S,2024-03-23T18:28:41.7Z,3,REGULAR,steal,,[],1629661,,,1610612751,66,65,2024-03-23T18:28:43Z,3680000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
383,PT06M27.00S,2024-03-23T18:28:45.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,95.87713534822602,95.09803921568627,1610612751,66,68,2024-03-23T18:28:50Z,3690000,False,225.0,-14.0,1,right,M. Bridges 3PT  (16 PTS) (C. Johnson 2 AST),"[1628969, 1629661]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,22.59,Made,,,,,,,,,,,,16.0,C. Johnson,1629661.0,2.0
385,PT06M03.00S,2024-03-23T18:29:08.5Z,3,REGULAR,3pt,Jump Shot,[],1628404,29.38567674113009,70.58823529411765,1610612752,66,68,2024-03-23T18:29:12Z,3710000,False,-103.0,224.0,1,left,MISS J. Hart 24' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,24.62,Missed,,,,,,,,,,,,,,,
386,PT06M00.00S,2024-03-23T18:29:11.5Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,66,68,2024-03-23T18:29:12Z,3720000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,385.0,2.0,2.0,0.0,,,,,,,,,
387,PT05M42.00S,2024-03-23T18:29:29.6Z,3,REGULAR,3pt,Jump Shot,[],203471,74.32654402102497,17.647058823529413,1610612751,66,68,2024-03-23T18:29:34Z,3730000,False,-162.0,189.0,1,right,MISS D. Schroder 24' pullup 3PT,[203471],1610612751.0,BKN,pullup,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,24.86,Missed,,,,,,,,,,,,,,,
388,PT05M39.00S,2024-03-23T18:29:32.6Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,66,68,2024-03-23T18:29:34Z,3740000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:3),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,387.0,5.0,3.0,2.0,,,,,,,,,
389,PT05M33.00S,2024-03-23T18:29:39.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.5946123521682,48.529411764705884,1610612752,66,68,2024-03-23T18:35:33Z,3750000,False,7.0,47.0,1,left,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.77,Missed,,,,,,,,,,,,,,,
390,PT05M29.00S,2024-03-23T18:29:43.3Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,66,68,2024-03-23T18:29:46Z,3760000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,389.0,5.0,4.0,1.0,,,,,,,,,
391,PT05M22.00S,2024-03-23T18:29:49.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,86.67871222076215,55.88235294117647,1610612751,66,70,2024-03-23T18:29:54Z,3770000,False,29.0,73.0,1,right,M. Bridges 7' driving floating Jump Shot (18 PTS),[1628969],1610612751.0,BKN,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,7.84,Made,,,,,,,,,,,,18.0,,,
392,PT05M13.00S,2024-03-23T18:30:01.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,66,70,2024-03-23T18:30:01Z,3780000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M13.00S,2024-03-23T18:30:01.6Z,3,REGULAR,substitution,out,[],1628392,,,1610612752,66,70,2024-03-23T18:32:56Z,3790000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M13.00S,2024-03-23T18:30:01.6Z,3,REGULAR,substitution,out,[],1629661,,,1610612752,66,70,2024-03-23T18:32:56Z,3800000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M13.00S,2024-03-23T18:30:01.6Z,3,REGULAR,substitution,out,[],1629651,,,1610612752,66,70,2024-03-23T18:32:56Z,3810000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M13.00S,2024-03-23T18:30:01.6Z,3,REGULAR,substitution,in,[],1630579,,,1610612752,66,70,2024-03-23T18:32:56Z,3820000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M13.00S,2024-03-23T18:30:01.6Z,3,REGULAR,substitution,in,[],1630549,,,1610612752,66,70,2024-03-23T18:32:56Z,3830000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M13.00S,2024-03-23T18:30:01.6Z,3,REGULAR,substitution,in,[],1630560,,,1610612752,66,70,2024-03-23T18:32:56Z,3840000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M55.00S,2024-03-23T18:33:31.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,8.360709592641262,50.0,1610612752,68,70,2024-03-23T18:33:40Z,3850000,False,0.0,26.0,1,left,D. DiVincenzo driving finger roll Layup (16 PTS),[1628978],1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,2.61,Made,,,,,,,,,,,,16.0,,,
402,PT04M39.00S,2024-03-23T18:33:47.8Z,3,REGULAR,2pt,Jump Shot,[],1630560,79.58278580814718,53.67647058823529,1610612751,68,72,2024-03-23T18:33:52Z,3860000,False,18.0,139.0,1,right,C. Thomas 14' Jump Shot (14 PTS) (D. Sharpe 2 AST),"[1630560, 1630549]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Center,,,,14.06,Made,,,,,,,,,,,,14.0,D. Sharpe,1630549.0,2.0
404,PT04M14.00S,2024-03-23T18:34:11.7Z,3,REGULAR,2pt,Jump Shot,[],1628973,24.78646517739816,58.57843137254902,1610612752,68,72,2024-03-23T18:34:14Z,3880000,False,-43.0,180.0,1,left,MISS J. Brunson 18' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,18.55,Missed,,,,,,,,,,,,,,,
405,PT04M13.00S,2024-03-23T18:34:12.7Z,3,REGULAR,rebound,defensive,[],203471,,,1610612751,68,72,2024-03-23T18:34:14Z,3890000,False,,,0,,D. Schroder REBOUND (Off:2 Def:4),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,,,,,,,,404.0,6.0,4.0,2.0,,,,,,,,,
406,PT04M05.00S,2024-03-23T18:34:21.9Z,3,REGULAR,3pt,Jump Shot,[],1630560,71.30420499342969,18.137254901960784,1610612751,68,72,2024-03-23T18:34:27Z,3900000,False,-159.0,217.0,1,right,MISS C. Thomas 26' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,26.94,Missed,,,,,,,,,,,,,,,
407,PT04M02.00S,2024-03-23T18:34:24.9Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,68,72,2024-03-23T18:35:01Z,3910000,False,,,0,,J. Sims REBOUND (Off:2 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,406.0,4.0,2.0,2.0,,,,,,,,,
408,PT03M56.00S,2024-03-23T18:34:30.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,8.492115637319317,3.9215686274509802,1610612752,71,72,2024-03-23T18:34:58Z,3920000,False,230.0,27.0,1,left,M. McBride 3PT running (21 PTS) (J. Hart 4 AST),"[1630540, 1628404]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,,23.2,Made,,,,,,,,,,,,21.0,J. Hart,1628404.0,4.0
410,PT03M41.00S,2024-03-23T18:34:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.9060446780552,46.32352941176471,1610612751,71,74,2024-03-23T18:34:48Z,3940000,False,-18.0,5.0,1,right,D. Schroder driving Layup (9 PTS),[203471],1610612751.0,BKN,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,1.9,Made,,,,,,,,,,,,9.0,,,
411,PT03M25.00S,2024-03-23T18:35:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.783837056504599,51.71568627450981,1610612752,71,74,2024-03-23T18:35:04Z,3950000,False,-9.0,11.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,1.42,Missed,,,,,,,,,,,,,,,
412,PT03M23.00S,2024-03-23T18:35:02.9Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612752,71,74,2024-03-23T18:35:04Z,3960000,False,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,411.0,4.0,3.0,1.0,,,,,,,,,
413,PT03M23.00S,2024-03-23T18:35:03.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628973,5.590000152587891,50.0,1610612752,73,74,2024-03-23T18:35:13Z,3970000,False,0.0,0.0,1,left,J. Brunson tip Layup (14 PTS),[1628973],1610612752.0,NYK,tip,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,,,,,14.0,,,
414,PT03M08.00S,2024-03-23T18:35:18.0Z,3,REGULAR,3pt,Jump Shot,[],1627827,74.72076215505913,84.55882352941177,1610612751,73,74,2024-03-23T18:39:27Z,3980000,False,173.0,185.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,25.32,Missed,,,,,,,,,,,,,,,
415,PT03M05.00S,2024-03-23T18:35:21.0Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,73,74,2024-03-23T18:35:22Z,3990000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,414.0,4.0,3.0,1.0,,,,,,,,,
416,PT03M00.00S,2024-03-23T18:35:26.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,33.85348226018397,56.127450980392155,1610612752,73,74,2024-03-23T18:35:37Z,4000000,False,-31.0,266.0,1,left,MISS D. DiVincenzo 26' running 3PT,[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,26.75,Missed,,,,,,,,,,,,,,,
417,PT02M58.00S,2024-03-23T18:35:28.5Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,73,74,2024-03-23T18:35:37Z,4010000,False,,,0,,C. Thomas REBOUND (Off:0 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,,416.0,5.0,5.0,0.0,,,,,,,,,
418,PT02M49.00S,2024-03-23T18:35:37.3Z,3,REGULAR,2pt,Jump Shot,[],1630560,77.4802890932983,44.36274509803921,1610612751,73,74,2024-03-23T18:35:40Z,4020000,False,-28.0,159.0,1,right,MISS C. Thomas 16' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,,,16.17,Missed,,,,,,,,,,,,,,,
419,PT02M47.00S,2024-03-23T18:35:39.3Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,73,74,2024-03-23T18:35:40Z,4030000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,,,,,418.0,5.0,4.0,1.0,,,,,,,,,
420,PT02M44.00S,2024-03-23T18:35:42.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,28.07161629434954,79.41176470588235,1610612752,76,74,2024-03-23T18:41:34Z,4040000,False,-147.0,211.0,1,left,J. Brunson 25' 3PT running (17 PTS) (D. DiVincenzo 4 AST),"[1628973, 1628978]",1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,25.75,Made,,,,,,,,,,,,17.0,D. DiVincenzo,1628978.0,4.0
422,PT02M21.00S,2024-03-23T18:36:05.4Z,3,REGULAR,3pt,Jump Shot,[],1628969,95.0886990801577,94.11764705882352,1610612751,76,74,2024-03-23T18:36:08Z,4060000,False,221.0,-6.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,22.07,Missed,,,,,,,,,,,,,,,
423,PT02M18.00S,2024-03-23T18:36:08.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,76,74,2024-03-23T18:36:08Z,4070000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,422.0,6.0,5.0,1.0,,,,,,,,,
