actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
438,PT02M34.00S,2024-01-15T21:46:29.2Z,3,REGULAR,2pt,Jump Shot,[],1628404,26.62614980289093,33.33333333333333,1610612752,74,65,2024-01-15T21:47:06Z,4170000,False,83.0,198.0,1,left,MISS J. Hart 21' turnaround fadeaway Shot,[1628404],1610612752.0,NYK,turnaround fadeaway,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,21.46,Missed,,,,,,,,,,,,,
439,PT02M33.00S,2024-01-15T21:46:30.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,74,65,2024-01-15T21:47:06Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,438.0,,,,,,,,,,,,
440,PT02M33.00S,2024-01-15T21:46:33.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,74,65,2024-01-15T21:46:55Z,4190000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Center,1204.0,,,,,,,,,,,,,,,,,,,
441,PT02M33.00S,2024-01-15T21:46:37.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,74,65,2024-01-15T21:46:37Z,4200000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M33.00S,2024-01-15T21:46:37.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612753,74,65,2024-01-15T21:49:14Z,4210000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M33.00S,2024-01-15T21:46:37.8Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,74,65,2024-01-15T21:49:14Z,4220000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M33.00S,2024-01-15T21:46:37.8Z,3,REGULAR,substitution,in,[],1629656,,,1610612753,74,65,2024-01-15T21:49:14Z,4230000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M33.00S,2024-01-15T21:46:37.8Z,3,REGULAR,substitution,in,[],1628371,,,1610612753,74,65,2024-01-15T21:49:14Z,4240000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M14.00S,2024-01-15T21:49:47.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628365,94.03745072273325,49.26470588235294,1610612753,74,67,2024-01-15T21:49:51Z,4250000,False,-4.0,4.0,1,right,M. Fultz driving Layup (6 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,0.51,Made,,,,,6.0,,,,,,,,
448,PT01M54.00S,2024-01-15T21:50:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,6.1268068331143235,52.20588235294118,1610612752,74,67,2024-01-15T21:50:11Z,4270000,False,-11.0,5.0,1,left,MISS M. McBride driving floating bank Shot,[1630540],1610612752.0,NYK,driving floating bank,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,1.21,Missed,,,,,,,,,,,,,
449,PT01M51.00S,2024-01-15T21:50:11.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,74,67,2024-01-15T21:50:11Z,4280000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,448.0,1.0,1.0,0.0,,,,,,,,,
450,PT01M34.00S,2024-01-15T21:50:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,93.51182654402102,48.28431372549019,1610612753,74,67,2024-01-15T21:50:34Z,4290000,False,-9.0,8.0,1,right,MISS W. Carter Jr. cutting Layup,[1628976],1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.21,Missed,,,,,,,,,,,,,
451,PT01M34.00S,2024-01-15T21:50:28.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,74,67,2024-01-15T21:50:34Z,4300000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,450.0,,,,,,,,,,,,
453,PT01M34.00S,2024-01-15T21:50:32.7Z,3,REGULAR,substitution,out,[],1630540,,,1610612752,74,67,2024-01-15T21:50:39Z,4320000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M34.00S,2024-01-15T21:50:32.7Z,3,REGULAR,substitution,in,[],1630201,,,1610612752,74,67,2024-01-15T21:50:39Z,4330000,False,,,0,,SUB in: M. Flynn,[1630201],1610612752.0,NYK,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M16.00S,2024-01-15T21:51:24.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,7.966491458607096,64.95098039215686,1610612752,74,67,2024-01-15T21:51:29Z,4350000,False,-75.0,22.0,1,left,MISS J. Hart 7' fadeaway Shot,[1628404],1610612752.0,NYK,fadeaway,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.81,Missed,,,,,,,,,,,,,
457,PT01M13.00S,2024-01-15T21:51:27.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,74,67,2024-01-15T21:51:29Z,4360000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,456.0,2.0,2.0,0.0,,,,,,,,,
458,PT01M07.00S,2024-01-15T21:51:36.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612753,74,67,2024-01-15T21:51:55Z,4370000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Anthony 2 FT),"[1629656, 1630175]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,1151.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,
460,PT01M07.00S,2024-01-15T21:51:58.5Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,74,68,2024-01-15T21:51:58Z,4390000,False,,,0,,C. Anthony Free Throw 1 of 2 (4 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
461,PT01M07.00S,2024-01-15T21:52:15.7Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,74,69,2024-01-15T21:52:15Z,4400000,False,,,0,,C. Anthony Free Throw 2 of 2 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
462,PT00M45.60S,2024-01-15T21:52:42.3Z,3,REGULAR,3pt,Jump Shot,[],1629656,10.068988173455978,95.58823529411765,1610612752,77,69,2024-01-15T21:52:46Z,4410000,False,-228.0,42.0,1,left,Q. Grimes 3PT  (8 PTS) (J. Randle 4 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,,,,23.18,Made,,,,,8.0,J. Randle,203944.0,4.0,,,,,
464,PT00M33.20S,2024-01-15T21:53:01.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612753,77,69,2024-01-15T21:53:08Z,4430000,False,,,0,,Q. Grimes personal FOUL (2 PF) (Carter Jr. 2 FT),"[1629656, 1628976]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,203591.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
466,PT00M33.20S,2024-01-15T21:53:26.7Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,77,70,2024-01-15T21:53:26Z,4450000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (10 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
467,PT00M33.20S,2024-01-15T21:53:44.9Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,77,71,2024-01-15T21:53:44Z,4460000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (11 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,Made,,,,,11.0,,,,,,,,
469,PT00M14.70S,2024-01-15T21:54:27.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612752,77,71,2024-01-15T21:54:34Z,4480000,False,,,0,,W. Carter Jr. personal FOUL (1 PF) (Flynn 2 FT),"[1628976, 1630201]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,1151.0,1.0,1.0,Flynn,1630201.0,,,,,,,,,,,,,,,
472,PT00M14.70S,2024-01-15T21:54:37.9Z,3,REGULAR,substitution,out,[],203944,,,1610612752,77,71,2024-01-15T21:55:05Z,4495000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M14.70S,2024-01-15T21:54:37.9Z,3,REGULAR,substitution,in,[],1628384,,,1610612752,77,71,2024-01-15T21:55:05Z,4497500,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M14.70S,2024-01-15T21:54:48.6Z,3,REGULAR,freethrow,1 of 2,[],1630201,,,1610612752,78,71,2024-01-15T21:54:48Z,4500000,False,,,0,,M. Flynn Free Throw 1 of 2 (2 PTS),[1630201],1610612752.0,NYK,,,,Flynn,M. Flynn,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
474,PT00M14.70S,2024-01-15T21:54:48.6Z,3,REGULAR,freethrow,2 of 2,[],1630201,,,1610612752,78,71,2024-01-15T21:55:17Z,4510000,False,,,0,,MISS M. Flynn Free Throw 2 of 2,[1630201],1610612752.0,NYK,,,,Flynn,M. Flynn,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
475,PT00M12.40S,2024-01-15T21:54:50.9Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,78,71,2024-01-15T21:55:17Z,4520000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,474.0,3.0,2.0,1.0,,,,,,,,,
476,PT00M00.30S,2024-01-15T21:55:29.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204060,92.9862023653088,47.30392156862745,1610612753,78,73,2024-01-15T21:55:35Z,4530000,False,-13.0,13.0,1,right,J. Ingles driving Layup (6 PTS) (M. Fultz 4 AST),"[204060, 1628365]",1610612753.0,ORL,driving,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,1.9,Made,,,,,6.0,M. Fultz,1628365.0,4.0,,,,,
478,PT00M00.00S,2024-01-15T21:55:35.8Z,3,REGULAR,period,end,[],0,,,1610612752,78,73,2024-01-15T21:55:35Z,4550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2024-01-15T21:55:40.2Z,4,REGULAR,substitution,out,['startperiod'],1630173,,,1610612752,78,73,2024-01-15T21:58:24Z,4560000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2024-01-15T21:55:40.2Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,78,73,2024-01-15T21:58:24Z,4570000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2024-01-15T21:58:22.8Z,4,REGULAR,period,start,[],0,,,1610612753,78,73,2024-01-15T21:58:24Z,4580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT11M51.00S,2024-01-15T21:58:30.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628365,94.03745072273325,51.9607843137255,1610612753,78,73,2024-01-15T22:00:30Z,4590000,False,10.0,4.0,1,right,MISS M. Fultz driving Hook,[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,1.04,Missed,,,,,,,,,,,,,
483,PT11M51.00S,2024-01-15T21:58:30.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,78,73,2024-01-15T21:58:37Z,4600000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,482.0,,,,,,,,,,,,
485,PT11M27.00S,2024-01-15T21:59:07.6Z,4,REGULAR,3pt,Jump Shot,[],1630201,29.77989487516426,25.0,1610612752,78,73,2024-01-15T21:59:12Z,4620000,False,125.0,227.0,1,left,MISS M. Flynn 25' 3PT,[1630201],1610612752.0,NYK,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,,25.95,Missed,,,,,,,,,,,,,
486,PT11M23.00S,2024-01-15T21:59:11.6Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,78,73,2024-01-15T21:59:12Z,4630000,False,,,0,,M. Fultz REBOUND (Off:0 Def:2),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,,,,,,485.0,2.0,2.0,0.0,,,,,,,,,
487,PT11M16.00S,2024-01-15T21:59:18.3Z,4,REGULAR,3pt,Jump Shot,[],1630175,75.3777923784494,12.009803921568627,1610612753,78,73,2024-01-15T21:59:23Z,4640000,False,-190.0,179.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,26.1,Missed,,,,,,,,,,,,,
488,PT11M15.00S,2024-01-15T21:59:19.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,78,73,2024-01-15T21:59:23Z,4650000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,487.0,,,,,,,,,,,,
490,PT10M56.00S,2024-01-15T21:59:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,6.652431011826544,51.470588235294116,1610612752,80,73,2024-01-15T22:00:07Z,4670000,False,-7.0,10.0,1,left,I. Hartenstein driving Layup (7 PTS),[1628392],1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,1.24,Made,,,,,7.0,,,,,,,,
492,PT10M40.00S,2024-01-15T22:00:13.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,95.3515111695138,50.245098039215684,1610612753,80,75,2024-01-15T22:00:17Z,4690000,False,1.0,-9.0,1,right,C. Anthony driving Layup (7 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,0.89,Made,,,,,7.0,,,,,,,,
493,PT10M23.00S,2024-01-15T22:00:34.5Z,4,REGULAR,foul,personal,[],1628371,,,1610612752,80,75,2024-01-15T22:01:56Z,4700000,False,,,0,,J. Isaac personal FOUL (1 PF),"[1628371, 1628384]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Anunoby,1628384.0,,,,,,,,,,,,,,,
495,PT10M23.00S,2024-01-15T22:00:34.6Z,4,REGULAR,substitution,out,[],1630201,,,1610612752,80,75,2024-01-15T22:00:48Z,4720000,False,,,0,,SUB out: M. Flynn,[1630201],1610612752.0,NYK,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M23.00S,2024-01-15T22:00:34.6Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,80,75,2024-01-15T22:00:48Z,4730000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M11.00S,2024-01-15T22:01:13.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,19.92444152431012,54.41176470588235,1610612752,82,75,2024-01-15T22:01:17Z,4740000,False,-22.0,135.0,1,left,M. McBride 13' pullup Jump Shot (15 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.66,Made,,,,,15.0,,,,,,,,
498,PT09M57.00S,2024-01-15T22:01:27.2Z,4,REGULAR,3pt,Jump Shot,[],1628371,71.04139290407359,75.0,1610612753,82,75,2024-01-15T22:01:32Z,4750000,False,125.0,220.0,1,right,MISS J. Isaac 25' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,25.28,Missed,,,,,,,,,,,,,
499,PT09M53.00S,2024-01-15T22:01:31.4Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,82,75,2024-01-15T22:01:31Z,4760000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,498.0,3.0,2.0,1.0,,,,,,,,,
500,PT09M49.00S,2024-01-15T22:01:35.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628976,67.49342969776609,62.99019607843137,1610612753,82,75,2024-01-15T22:01:40Z,4770000,False,65.0,253.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,26.13,Missed,,,,,,,,,,,,,
501,PT09M46.00S,2024-01-15T22:01:38.1Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,82,75,2024-01-15T22:01:40Z,4780000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,500.0,2.0,2.0,0.0,,,,,,,,,
502,PT09M42.00S,2024-01-15T22:01:42.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,26.10052562417871,82.35294117647058,1610612752,82,75,2024-01-15T22:01:52Z,4790000,False,-162.0,193.0,1,left,MISS Q. Grimes 25' running pullup 3PT,[1629656],1610612752.0,NYK,running pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,25.17,Missed,,,,,,,,,,,,,
503,PT09M38.00S,2024-01-15T22:01:46.7Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,82,75,2024-01-15T22:01:52Z,4800000,False,,,0,,J. Isaac REBOUND (Off:1 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,,,502.0,4.0,3.0,1.0,,,,,,,,,
504,PT09M21.00S,2024-01-15T22:02:03.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,84.57621550591328,42.8921568627451,1610612753,82,77,2024-01-15T22:02:08Z,4810000,False,-36.0,92.0,1,right,W. Carter Jr. 9' floating Jump Shot (13 PTS) (J. Ingles 4 AST),"[1628976, 204060]",1610612753.0,ORL,floating,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.91,Made,,,,,13.0,J. Ingles,204060.0,4.0,,,,,
506,PT08M59.00S,2024-01-15T22:02:24.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,10.5946123521682,48.28431372549019,1610612752,82,77,2024-01-15T22:05:33Z,4830000,False,9.0,47.0,1,left,MISS I. Hartenstein driving Hook,[1628392],1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.79,Missed,,,,,,,,,,,,,
507,PT08M57.00S,2024-01-15T22:02:26.7Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,82,77,2024-01-15T22:02:29Z,4840000,False,,,0,,J. Isaac REBOUND (Off:1 Def:4),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,506.0,5.0,4.0,1.0,,,,,,,,,
508,PT08M50.00S,2024-01-15T22:02:34.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,91.67214191852825,38.970588235294116,1610612753,82,79,2024-01-15T22:02:37Z,4850000,False,-55.0,26.0,1,right,C. Anthony 6' driving floating bank Jump Shot (9 PTS),[1630175],1610612753.0,ORL,driving floating bank,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.08,Made,,,,,9.0,,,,,,,,
509,PT08M50.00S,2024-01-15T22:02:38.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,82,79,2024-01-15T22:02:38Z,4860000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M38.00S,2024-01-15T22:05:40.4Z,4,REGULAR,3pt,Jump Shot,[],1630540,28.33442838370565,75.98039215686273,1610612752,85,79,2024-01-15T22:05:52Z,4870000,False,-130.0,214.0,1,left,M. McBride 25' 3PT pullup (18 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,25.02,Made,,,,,18.0,,,,,,,,
511,PT08M21.00S,2024-01-15T22:05:56.4Z,4,REGULAR,3pt,Jump Shot,[],204060,71.96123521681997,77.20588235294117,1610612753,85,79,2024-01-15T22:06:00Z,4880000,False,136.0,211.0,1,right,MISS J. Ingles 25' 3PT,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,,,,,,25.11,Missed,,,,,,,,,,,,,
512,PT08M19.00S,2024-01-15T22:05:58.4Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,85,79,2024-01-15T22:06:00Z,4890000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,511.0,6.0,5.0,1.0,,,,,,,,,
514,PT08M18.00S,2024-01-15T22:06:03.0Z,4,REGULAR,turnover,lost ball,[],1628404,,,1610612752,85,79,2024-01-15T22:06:24Z,4910000,False,,,0,,J. Hart lost ball TURNOVER (1 TO),"[1628404, 1630175]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0
515,PT08M18.00S,2024-01-15T22:06:03.0Z,4,REGULAR,steal,,[],1630175,,,1610612753,85,79,2024-01-15T22:06:05Z,4920000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
517,PT08M10.00S,2024-01-15T22:06:27.6Z,4,REGULAR,turnover,bad pass,[],204060,,,1610612753,85,79,2024-01-15T22:06:31Z,4940000,False,,,0,,J. Ingles bad pass TURNOVER (1 TO),"[204060, 1630540]",1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,McBride,1630540.0
518,PT08M10.00S,2024-01-15T22:06:27.6Z,4,REGULAR,steal,,[],1630540,,,1610612752,85,79,2024-01-15T22:06:29Z,4950000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
519,PT08M02.00S,2024-01-15T22:06:35.5Z,4,REGULAR,turnover,bad pass,[],1630540,,,1610612752,85,79,2024-01-15T22:06:39Z,4960000,False,,,0,,M. McBride bad pass TURNOVER (1 TO),"[1630540, 1630175]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0
520,PT08M02.00S,2024-01-15T22:06:35.5Z,4,REGULAR,steal,,[],1630175,,,1610612753,85,79,2024-01-15T22:28:01Z,4970000,False,,,0,,C. Anthony STEAL (2 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
522,PT07M59.00S,2024-01-15T22:06:40.9Z,4,REGULAR,substitution,out,[],1629656,,,1610612753,85,79,2024-01-15T22:06:52Z,4990000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M59.00S,2024-01-15T22:06:40.9Z,4,REGULAR,substitution,in,[],203944,,,1610612753,85,79,2024-01-15T22:06:52Z,5000000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M59.00S,2024-01-15T22:06:40.9Z,4,REGULAR,substitution,out,[],204060,,,1610612753,85,79,2024-01-15T22:07:07Z,5010000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M59.00S,2024-01-15T22:06:40.9Z,4,REGULAR,substitution,out,[],1628365,,,1610612753,85,79,2024-01-15T22:07:07Z,5020000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M59.00S,2024-01-15T22:06:40.9Z,4,REGULAR,substitution,in,[],1631216,,,1610612753,85,79,2024-01-15T22:07:07Z,5030000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M59.00S,2024-01-15T22:06:40.9Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,85,79,2024-01-15T22:07:07Z,5040000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
