actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
261,PT05M45.00S,2024-03-06T01:22:59.8Z,2,REGULAR,steal,,[],1628392,,,1610612752,29,50,2024-03-06T01:23:01Z,2520000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
262,PT05M32.00S,2024-03-06T01:23:12.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202711,87.20433639947439,58.57843137254902,1610612752,31,50,2024-03-06T01:23:25Z,2530000,False,43.0,68.0,1,right,B. Bogdanovic 8' driving floating bank Jump Shot (9 PTS) (I. Hartenstein 1 AST),"[202711, 1628392]",1610612752.0,NYK,driving floating bank,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Right,8.02,Made,,,,,,,9.0,,,I. Hartenstein,1628392.0,1.0,,,,,,
264,PT05M16.00S,2024-03-06T01:23:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,5.601182654402102,49.754901960784316,1610612737,31,52,2024-03-06T01:23:31Z,2550000,False,1.0,0.0,1,left,S. Bey driving Layup (7 PTS) (D. Murray 2 AST),"[1630180, 1627749]",1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,7.0,,,D. Murray,1627749.0,2.0,,,,,,
266,PT04M50.00S,2024-03-06T01:23:53.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,77.08607095926413,13.23529411764706,1610612752,31,52,2024-03-06T01:24:01Z,2570000,False,-184.0,163.0,1,right,MISS D. DiVincenzo 24' pullup 3PT,[1628978],1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.56,Missed,,,,,,,,,,,,,,,,,,
267,PT04M49.00S,2024-03-06T01:23:54.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,31,52,2024-03-06T01:24:01Z,2580000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,266.0,,,,,,,,,,,,,,,
268,PT04M49.00S,2024-03-06T01:23:59.7Z,2,REGULAR,foul,personal,[],1628392,,,1610612737,31,52,2024-03-06T01:24:11Z,2590000,False,,,0,,I. Hartenstein loose ball personal FOUL (1 PF),"[1628392, 203991]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,,2714.0,,,,,1.0,0.0,Capela,203991.0,,
270,PT04M49.00S,2024-03-06T01:23:59.8Z,2,REGULAR,substitution,out,[],1628404,,,1610612737,31,52,2024-03-06T01:24:16Z,2610000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M49.00S,2024-03-06T01:23:59.8Z,2,REGULAR,substitution,out,[],1628392,,,1610612737,31,52,2024-03-06T01:24:16Z,2620000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M49.00S,2024-03-06T01:23:59.8Z,2,REGULAR,substitution,in,[],1630173,,,1610612737,31,52,2024-03-06T01:24:16Z,2630000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M49.00S,2024-03-06T01:23:59.8Z,2,REGULAR,substitution,in,[],1630579,,,1610612737,31,52,2024-03-06T01:24:16Z,2640000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M26.00S,2024-03-06T01:24:58.8Z,2,REGULAR,3pt,Jump Shot,[],1630180,8.09789750328515,96.56862745098039,1610612737,31,52,2024-03-06T01:25:05Z,2660000,False,-233.0,24.0,1,left,MISS S. Bey step back 3PT,[1630180],1610612737.0,ATL,step back,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.4,Missed,,,,,,,,,,,,,,,,,,
276,PT04M24.00S,2024-03-06T01:25:00.8Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,31,52,2024-03-06T01:25:05Z,2670000,False,,,0,,J. Sims REBOUND (Off:2 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,,275.0,3.0,1.0,2.0,,,,,,,,,,,,
277,PT04M07.00S,2024-03-06T01:25:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,93.11760840998686,50.73529411764706,1610612752,33,52,2024-03-06T01:25:22Z,2680000,False,4.0,12.0,1,right,P. Achiuwa driving finger roll Layup (4 PTS) (M. McBride 3 AST),"[1630173, 1630540]",1610612752.0,NYK,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,4.0,,,M. McBride,1630540.0,3.0,,,,,,
279,PT03M54.00S,2024-03-06T01:25:29.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.732588699080158,50.49019607843137,1610612737,33,54,2024-03-06T01:30:26Z,2700000,False,-2.0,1.0,1,left,C. Capela cutting DUNK (4 PTS) (S. Bey 2 AST),"[203991, 1630180]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,4.0,,,S. Bey,1630180.0,2.0,,,,,,
281,PT03M43.00S,2024-03-06T01:25:41.7Z,2,REGULAR,3pt,Jump Shot,[],202711,69.59592641261499,75.73529411764706,1610612752,33,54,2024-03-06T01:25:48Z,2720000,False,129.0,233.0,1,right,MISS B. Bogdanovic 26' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
282,PT03M42.00S,2024-03-06T01:25:42.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,33,54,2024-03-06T01:25:48Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,281.0,,,,,,,,,,,,,,,
283,PT03M42.00S,2024-03-06T01:25:46.4Z,2,REGULAR,foul,personal,[],203991,,,1610612752,33,54,2024-03-06T01:25:52Z,2740000,False,,,0,,C. Capela loose ball personal FOUL (2 PF),"[203991, 1630579]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627541.0,,,,,2.0,0.0,Sims,1630579.0,,
285,PT03M42.00S,2024-03-06T01:25:46.5Z,2,REGULAR,substitution,out,[],1629726,,,1610612752,33,54,2024-03-06T01:25:57Z,2760000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M42.00S,2024-03-06T01:25:46.5Z,2,REGULAR,substitution,in,[],203992,,,1610612752,33,54,2024-03-06T01:25:57Z,2770000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M30.00S,2024-03-06T01:26:18.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,92.85479632063075,49.26470588235294,1610612752,35,54,2024-03-06T01:26:21Z,2780000,False,-4.0,15.0,1,right,P. Achiuwa driving Layup (6 PTS),[1630173],1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,6.0,,,,,,,,,,,
288,PT03M19.00S,2024-03-06T01:26:29.7Z,2,REGULAR,3pt,Jump Shot,[],1630180,13.091327201051248,94.85294117647058,1610612737,35,54,2024-03-06T01:31:21Z,2790000,False,-224.0,71.0,1,left,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.51,Missed,,,,,,,,,,,,,,,,,,
289,PT03M15.00S,2024-03-06T01:26:33.7Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,35,54,2024-03-06T01:26:54Z,2800000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,288.0,2.0,2.0,0.0,,,,,,,,,,,,
290,PT03M09.00S,2024-03-06T01:26:39.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,74.45795006570303,13.23529411764706,1610612752,38,54,2024-03-06T01:26:44Z,2810000,False,-184.0,188.0,1,right,D. DiVincenzo 26' 3PT running pullup (8 PTS),[1628978],1610612752.0,NYK,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.26,Made,,,,,,,8.0,,,,,,,,,,,
291,PT03M09.00S,2024-03-06T01:26:44.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,38,54,2024-03-06T01:26:44Z,2820000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M54.00S,2024-03-06T01:30:04.0Z,2,REGULAR,3pt,Jump Shot,[],203992,12.171484888304862,3.6764705882352944,1610612737,38,54,2024-03-06T01:30:09Z,2830000,False,232.0,62.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,23.97,Missed,,,,,,,,,,,,,,,,,,
293,PT02M52.00S,2024-03-06T01:30:06.0Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,38,54,2024-03-06T01:30:09Z,2840000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,292.0,2.0,2.0,0.0,,,,,,,,,,,,
294,PT02M43.00S,2024-03-06T01:30:14.5Z,2,REGULAR,3pt,Jump Shot,[],1630540,80.76544021024968,6.862745098039216,1610612752,41,54,2024-03-06T01:30:19Z,2850000,False,-216.0,128.0,1,right,M. McBride 25' 3PT  (6 PTS) (D. DiVincenzo 3 AST),"[1630540, 1628978]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.1,Made,,,,,,,6.0,,,D. DiVincenzo,1628978.0,3.0,,,,,,
296,PT02M22.00S,2024-03-06T01:30:35.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,15.719448094612352,48.03921568627451,1610612737,41,54,2024-03-06T01:30:41Z,2870000,False,10.0,95.0,1,left,MISS J. Johnson 9' pullup Shot,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,9.58,Missed,,,,,,,,,,,,,,,,,,
297,PT02M20.00S,2024-03-06T01:30:37.1Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,41,54,2024-03-06T01:30:41Z,2880000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,296.0,3.0,3.0,0.0,,,,,,,,,,,,
298,PT02M15.00S,2024-03-06T01:30:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630173,94.03745072273325,49.50980392156863,1610612752,43,54,2024-03-06T01:30:49Z,2890000,False,-2.0,4.0,1,right,P. Achiuwa running finger roll Layup (8 PTS),[1630173],1610612752.0,NYK,running finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,,,8.0,,,,,,,,,,,
299,PT02M03.00S,2024-03-06T01:30:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,10.118265440210251,59.73881740196079,1610612737,43,56,2024-03-06T01:34:36Z,2900000,False,-49.0,43.0,1,left,J. Johnson 6' turnaround fadeaway bank Jump Shot (15 PTS),[1630552],1610612737.0,ATL,turnaround fadeaway bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.47,Made,,,,,,,15.0,,,,,,,,,,,
301,PT01M42.00S,2024-03-06T01:31:15.7Z,2,REGULAR,3pt,Jump Shot,[],202711,79.188567674113,91.17647058823529,1610612752,46,56,2024-03-06T01:31:20Z,2920000,False,206.0,143.0,1,right,B. Bogdanovic 25' 3PT  (12 PTS) (M. McBride 4 AST),"[202711, 1630540]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.07,Made,,,,,,,12.0,,,M. McBride,1630540.0,4.0,,,,,,
303,PT01M21.00S,2024-03-06T01:31:36.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,15.193823915900131,49.01960784313725,1610612737,46,58,2024-03-06T01:31:41Z,2940000,False,5.0,90.0,1,left,J. Johnson 9' turnaround Jump Shot (17 PTS),[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,9.04,Made,,,,,,,17.0,,,,,,,,,,,
304,PT00M58.00S,2024-03-06T01:31:59.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,94.43166885676742,53.92156862745098,1610612752,46,58,2024-03-06T01:32:04Z,2950000,False,20.0,0.0,1,right,MISS B. Bogdanovic driving Layup - blocked,"[202711, 1630180]",1610612752.0,NYK,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.96,Missed,Bey,1630180.0,,,,,,,,,,,,,,,,
305,PT00M58.00S,2024-03-06T01:31:59.5Z,2,REGULAR,block,,[],1630180,,,1610612752,46,58,2024-03-06T01:32:01Z,2960000,False,,,0,,S. Bey BLOCK (1 BLK),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT00M56.10S,2024-03-06T01:32:01.4Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,46,58,2024-03-06T01:32:04Z,2970000,False,,,0,,J. Johnson REBOUND (Off:1 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,304.0,4.0,3.0,1.0,,,,,,,,,,,,
307,PT00M53.10S,2024-03-06T01:32:05.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,7.835085413929041,96.07843137254902,1610612737,46,61,2024-03-06T01:32:10Z,2980000,False,-230.0,21.0,1,left,D. Murray 3PT running (9 PTS) (J. Johnson 3 AST),"[1627749, 1630552]",1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,23.14,Made,,,,,,,9.0,,,J. Johnson,1630552.0,3.0,,,,,,
309,PT00M47.50S,2024-03-06T01:32:18.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,46,61,2024-03-06T01:32:18Z,3000000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M38.20S,2024-03-06T01:34:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,92.9862023653088,50.49019607843137,1610612752,48,61,2024-03-06T01:34:08Z,3010000,False,2.0,13.0,1,right,D. DiVincenzo driving finger roll Layup (10 PTS) (M. McBride 5 AST),"[1628978, 1630540]",1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,10.0,,,M. McBride,1630540.0,5.0,,,,,,
312,PT00M32.50S,2024-03-06T01:34:10.3Z,2,REGULAR,3pt,Jump Shot,[],1627749,28.465834428383708,26.225490196078432,1610612737,48,61,2024-03-06T01:34:21Z,3030000,False,119.0,215.0,1,left,MISS D. Murray 24' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,24.58,Missed,,,,,,,,,,,,,,,,,,
313,PT00M30.60S,2024-03-06T01:34:12.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,48,61,2024-03-06T01:34:21Z,3040000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,312.0,,,,,,,,,,,,,,,
315,PT00M08.60S,2024-03-06T01:34:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,94.56307490144546,48.03921568627451,1610612752,50,61,2024-03-06T01:34:49Z,3060000,False,-10.0,-1.0,1,right,P. Achiuwa driving Layup (10 PTS) (M. McBride 6 AST),"[1630173, 1630540]",1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,,,10.0,,,M. McBride,1630540.0,6.0,,,,,,
317,PT00M00.00S,2024-03-06T01:34:57.1Z,2,REGULAR,3pt,Jump Shot,[],1630180,4.812746386333772,96.07843137254902,1610612737,50,61,2024-03-06T01:35:02Z,3080000,False,-230.0,-7.0,1,left,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
318,PT00M00.00S,2024-03-06T01:35:00.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,50,61,2024-03-06T01:35:00Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Left Corner 3,24+ Left,,,,,317.0,,,,,,,,,,,,,,,
319,PT00M00.00S,2024-03-06T01:35:00.9Z,2,REGULAR,period,end,[],0,,,1610612737,50,61,2024-03-06T01:35:00Z,3100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-03-06T01:50:05.8Z,3,REGULAR,substitution,out,['startperiod'],202711,,,1610612737,50,61,2024-03-06T01:50:17Z,3110000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-03-06T01:50:05.8Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612737,50,61,2024-03-06T01:50:17Z,3120000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2024-03-06T01:50:05.8Z,3,REGULAR,substitution,in,['startperiod'],1628404,,,1610612737,50,61,2024-03-06T01:50:17Z,3130000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-03-06T01:50:05.8Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612737,50,61,2024-03-06T01:50:17Z,3140000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-03-06T01:50:11.2Z,3,REGULAR,period,start,[],0,,,1610612752,50,61,2024-03-06T01:50:17Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M44.00S,2024-03-06T01:50:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.1268068331143235,51.9607843137255,1610612752,52,61,2024-03-06T01:51:18Z,3160000,False,-10.0,5.0,1,left,P. Achiuwa driving Layup (12 PTS),[1630173],1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,12.0,,,,,,,,,,,
327,PT11M44.00S,2024-03-06T01:50:33.7Z,3,REGULAR,foul,personal,['1freethrow'],1630552,,,1610612752,52,61,2024-03-06T01:50:40Z,3180000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Achiuwa 1 FT),"[1630552, 1630173]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627541.0,,,,,1.0,0.0,Achiuwa,1630173.0,,
329,PT11M44.00S,2024-03-06T01:50:52.2Z,3,REGULAR,freethrow,1 of 1,[],1630173,,,1610612752,53,61,2024-03-06T01:50:52Z,3200000,False,,,0,,P. Achiuwa Free Throw 1 of 1 (13 PTS),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
330,PT11M26.00S,2024-03-06T01:51:11.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,84.31340341655716,43.38235294117647,1610612737,53,61,2024-03-06T01:52:16Z,3210000,False,-33.0,95.0,1,right,MISS D. Murray 10' pullup Shot - blocked,"[1627749, 1628392]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.06,Missed,Hartenstein,1628392.0,,,,,,,,,,,,,,,,
331,PT11M26.00S,2024-03-06T01:51:11.8Z,3,REGULAR,block,,[],1628392,,,1610612737,53,61,2024-03-06T01:51:14Z,3220000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
332,PT11M24.00S,2024-03-06T01:51:13.8Z,3,REGULAR,rebound,offensive,[],1627749,,,1610612737,53,61,2024-03-06T01:51:19Z,3230000,False,,,0,,D. Murray REBOUND (Off:1 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,330.0,5.0,4.0,1.0,,,,,,,,,,,,
333,PT11M18.00S,2024-03-06T01:51:19.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203992,62.89421813403416,59.80392156862745,1610612737,53,61,2024-03-06T01:51:26Z,3240000,False,49.0,296.0,1,right,MISS B. Bogdanovic 30' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,30.03,Missed,,,,,,,,,,,,,,,,,,
334,PT11M16.00S,2024-03-06T01:51:21.6Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,53,61,2024-03-06T01:51:26Z,3250000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,333.0,4.0,3.0,1.0,,,,,,,,,,,,
335,PT11M15.00S,2024-03-06T01:51:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.1688567674113,46.568627450980394,1610612737,53,61,2024-03-06T01:51:32Z,3260000,False,-17.0,2.0,1,right,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
336,PT11M14.00S,2024-03-06T01:51:25.0Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,53,61,2024-03-06T01:51:32Z,3270000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,335.0,5.0,3.0,2.0,,,,,,,,,,,,
337,PT11M14.00S,2024-03-06T01:51:27.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,53,63,2024-03-06T01:51:37Z,3280000,False,0.0,0.0,1,right,C. Capela tip Layup (6 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,6.0,,,,,,,,,,,
338,PT10M54.00S,2024-03-06T01:51:43.7Z,3,REGULAR,turnover,lost ball,[],1628404,,,1610612752,53,63,2024-03-06T01:51:47Z,3290000,False,,,0,,J. Hart lost ball TURNOVER (1 TO),"[1628404, 1630180]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,,,,Bey,1630180.0
339,PT10M54.00S,2024-03-06T01:51:43.7Z,3,REGULAR,steal,,[],1630180,,,1610612737,53,63,2024-03-06T01:51:45Z,3300000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
340,PT10M50.00S,2024-03-06T01:51:48.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630180,94.95729303547962,49.754901960784316,1610612737,53,63,2024-03-06T01:51:55Z,3310000,False,-1.0,-5.0,1,right,MISS S. Bey running Layup,[1630180],1610612737.0,ATL,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,,,,,,,,,,,,,
342,PT10M48.00S,2024-03-06T01:51:50.3Z,3,REGULAR,rebound,offensive,[],1630180,,,1610612737,53,63,2024-03-06T01:51:55Z,3330000,False,,,0,,S. Bey REBOUND (Off:3 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,340.0,5.0,2.0,3.0,,,,,,,,,,,,
343,PT10M47.00S,2024-03-06T01:51:53.4Z,3,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612737,53,63,2024-03-06T01:51:58Z,3340000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Bey 2 FT),"[1630173, 1630180]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,,,,,1.0,0.0,Bey,1630180.0,,
345,PT10M47.00S,2024-03-06T01:52:14.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630180,,,1610612737,53,64,2024-03-06T01:52:14Z,3360000,False,,,0,,S. Bey Free Throw 1 of 2 (8 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
346,PT10M47.00S,2024-03-06T01:52:30.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630180,,,1610612737,53,65,2024-03-06T01:52:30Z,3370000,False,,,0,,S. Bey Free Throw 2 of 2 (9 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
