actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
432,PT05M01.00S,2023-12-01T02:07:51.4Z,3,REGULAR,substitution,in,[],1631204,,,1610612752,72,71,2023-12-01T02:10:48Z,4240000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M47.00S,2023-12-01T02:11:08.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,88.25558475689881,54.41176470588235,1610612752,72,71,2023-12-01T02:11:14Z,4250000,False,22.0,58.0,1,right,MISS I. Quickley 6' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,,,,,,,,,,,,,,,,,,
434,PT04M45.00S,2023-12-01T02:11:10.8Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,72,71,2023-12-01T02:11:14Z,4260000,False,,,0,,J. Duren REBOUND (Off:0 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,433.0,8.0,8.0,0.0,,,,,,,,,,,,,,
435,PT04M39.00S,2023-12-01T02:11:16.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631204,24.392247043363994,83.57843137254902,1610612765,72,74,2023-12-01T02:11:21Z,4270000,False,-168.0,177.0,1,left,M. Sasser 24' 3PT  (15 PTS) (C. Cunningham 5 AST),"[1631204, 1630595]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,24.38,Made,,,,,,,,15.0,,,,,,,,C. Cunningham,1630595.0,5.0
437,PT04M18.00S,2023-12-01T02:11:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.64323258869908,45.83333333333333,1610612752,74,74,2023-12-01T02:11:41Z,4290000,False,-21.0,7.0,1,right,J. Brunson driving Layup (33 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,,33.0,,,,,,,,,,
438,PT03M51.00S,2023-12-01T02:12:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630587,10.463206307490145,48.529411764705884,1610612765,74,74,2023-12-01T02:12:08Z,4300000,False,7.0,46.0,1,left,MISS I. Livers driving floating Shot,[1630587],1610612765.0,DET,driving floating,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,4.65,Missed,,,,,,,,,,,,,,,,,,
439,PT03M49.00S,2023-12-01T02:12:06.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,74,74,2023-12-01T02:12:08Z,4310000,False,,,0,,J. Randle REBOUND (Off:2 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,438.0,8.0,6.0,2.0,,,,,,,,,,,,,,
440,PT03M45.00S,2023-12-01T02:12:10.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,93.24901445466492,49.26470588235294,1610612752,76,74,2023-12-01T02:12:17Z,4320000,False,-4.0,11.0,1,right,J. Randle running Layup (21 PTS),[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,,21.0,,,,,,,,,,
441,PT03M34.00S,2023-12-01T02:12:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.521024967148489,53.92156862745098,1610612765,76,76,2023-12-01T02:12:27Z,4330000,False,-20.0,9.0,1,left,J. Duren driving reverse Layup (8 PTS) (M. Sasser 3 AST),"[1631105, 1631204]",1610612765.0,DET,driving reverse,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.15,Made,,,,,,,,8.0,,,,,,,,M. Sasser,1631204.0,3.0
443,PT03M24.00S,2023-12-01T02:12:32.2Z,3,REGULAR,3pt,Jump Shot,[],1628973,74.72076215505913,83.33333333333334,1610612752,76,76,2023-12-01T02:12:39Z,4350000,False,167.0,185.0,1,right,MISS J. Brunson 24' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.91,Missed,,,,,,,,,,,,,,,,,,
444,PT03M22.00S,2023-12-01T02:12:34.2Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612752,76,76,2023-12-01T02:12:39Z,4360000,False,,,0,,J. Brunson REBOUND (Off:2 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,443.0,5.0,3.0,2.0,,,,,,,,,,,,,,
445,PT03M08.00S,2023-12-01T02:12:47.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628973,89.04402102496715,59.80392156862745,1610612752,78,76,2023-12-01T02:12:51Z,4370000,False,49.0,50.0,1,right,J. Brunson 7' driving floating bank Jump Shot (35 PTS) (J. Randle 8 AST),"[1628973, 203944]",1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,,,,,,,,35.0,,,,,,,,J. Randle,203944.0,8.0
446,PT02M56.00S,2023-12-01T02:13:01.8Z,3,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,78,76,2023-12-01T02:13:08Z,4380000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (5 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,5.0,,,,203593.0,,,,,,,,,
447,PT02M56.00S,2023-12-01T02:13:01.9Z,3,REGULAR,substitution,out,[],1631105,,,1610612752,78,76,2023-12-01T02:13:22Z,4390000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M56.00S,2023-12-01T02:13:01.9Z,3,REGULAR,substitution,out,[],1630587,,,1610612752,78,76,2023-12-01T02:13:22Z,4400000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M56.00S,2023-12-01T02:13:01.9Z,3,REGULAR,substitution,out,[],1630191,,,1610612752,78,76,2023-12-01T02:13:22Z,4410000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M56.00S,2023-12-01T02:13:01.9Z,3,REGULAR,substitution,in,[],1641709,,,1610612752,78,76,2023-12-01T02:13:22Z,4420000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M56.00S,2023-12-01T02:13:01.9Z,3,REGULAR,substitution,in,[],1628963,,,1610612752,78,76,2023-12-01T02:13:22Z,4430000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M56.00S,2023-12-01T02:13:01.9Z,3,REGULAR,substitution,in,[],1628995,,,1610612752,78,76,2023-12-01T02:13:22Z,4440000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M38.00S,2023-12-01T02:13:38.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,95.0886990801577,2.941176470588235,1610612752,78,76,2023-12-01T02:13:46Z,4450000,False,-235.0,-6.0,1,right,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
454,PT02M36.00S,2023-12-01T02:13:40.3Z,3,REGULAR,rebound,defensive,[],1631204,,,1610612765,78,76,2023-12-01T02:13:46Z,4460000,False,,,0,,M. Sasser REBOUND (Off:0 Def:2),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Left Corner 3,24+ Left,,,453.0,2.0,2.0,0.0,,,,,,,,,,,,,,
455,PT02M31.00S,2023-12-01T02:13:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631204,6.915243101182654,50.98039215686274,1610612765,78,78,2023-12-01T02:13:50Z,4470000,False,-5.0,13.0,1,left,M. Sasser running Layup (17 PTS),[1631204],1610612765.0,DET,running,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,17.0,,,,,,,,,,
457,PT02M13.00S,2023-12-01T02:14:05.0Z,3,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612752,78,78,2023-12-01T02:14:17Z,4490000,False,,,0,,A. Thompson shooting personal FOUL (3 PF) (Hart 2 FT),"[1641709, 1628404]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,3.0,0.0,Hart,1628404.0,,,,,
459,PT02M13.00S,2023-12-01T02:14:37.4Z,3,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,78,78,2023-12-01T02:15:06Z,4510000,False,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
460,PT02M13.00S,2023-12-01T02:14:37.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,78,78,2023-12-01T02:15:06Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,,,
461,PT02M13.00S,2023-12-01T02:14:37.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,78,78,2023-12-01T02:14:45Z,4530000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M13.00S,2023-12-01T02:14:37.5Z,3,REGULAR,substitution,in,[],1628392,,,1610612752,78,78,2023-12-01T02:14:45Z,4540000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M13.00S,2023-12-01T02:14:37.4Z,3,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,78,78,2023-12-01T02:15:06Z,4550000,False,,,0,,MISS J. Hart Free Throw 2 of 2,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
464,PT02M11.00S,2023-12-01T02:14:39.4Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,78,78,2023-12-01T02:15:06Z,4560000,False,,,0,,A. Thompson REBOUND (Off:1 Def:6),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,463.0,7.0,6.0,1.0,,,,,,,,,,,,,,
465,PT02M01.00S,2023-12-01T02:15:14.3Z,3,REGULAR,turnover,out-of-bounds,[],1628995,,,1610612765,78,78,2023-12-01T02:15:25Z,4570000,False,,,0,,K. Knox II bad pass out-of-bounds TURNOVER (2 TO),[1628995],1610612765.0,DET,bad pass,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,,1627962.0,,,,,,,,,
466,PT01M53.00S,2023-12-01T02:15:23.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,92.85479632063075,50.49019607843137,1610612752,80,78,2023-12-01T02:15:27Z,4580000,False,2.0,15.0,1,right,J. Randle driving Layup (23 PTS) (J. Brunson 5 AST),"[203944, 1628973]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,23.0,,,,,,,,J. Brunson,1628973.0,5.0
468,PT01M40.00S,2023-12-01T02:15:37.0Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,80,78,2023-12-01T02:15:41Z,4600000,False,,,0,,C. Cunningham lost ball TURNOVER (6 TO),"[1630595, 1628392]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,6.0,Hartenstein,1628392.0,,,,,,,,,,,
469,PT01M40.00S,2023-12-01T02:15:37.0Z,3,REGULAR,steal,,[],1628392,,,1610612752,80,78,2023-12-01T02:15:40Z,4610000,False,,,0,,I. Hartenstein STEAL (3 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
470,PT01M36.00S,2023-12-01T02:15:40.7Z,3,REGULAR,turnover,bad pass,[],1628392,,,1610612752,80,78,2023-12-01T02:15:45Z,4620000,False,,,0,,I. Hartenstein bad pass TURNOVER (2 TO),"[1628392, 1630595]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,Cunningham,1630595.0,,,,,,,,,,,
471,PT01M36.00S,2023-12-01T02:15:40.7Z,3,REGULAR,steal,,[],1630595,,,1610612765,80,78,2023-12-01T02:15:44Z,4630000,False,,,0,,C. Cunningham STEAL (2 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
477,PT01M33.00S,2023-12-01T02:15:42.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630595,5.601182654402102,51.71568627450981,1610612765,80,80,2023-12-01T02:16:20Z,4635000,False,-9.0,0.0,1,left,C. Cunningham DUNK (24 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,24.0,,,,,,,,,,
473,PT01M28.00S,2023-12-01T02:15:48.9Z,3,REGULAR,3pt,Jump Shot,[],1628404,94.95729303547962,96.07843137254902,1610612752,83,80,2023-12-01T02:23:17Z,4650000,False,230.0,-5.0,1,right,J. Hart 3PT pullup (3 PTS) (J. Brunson 6 AST),"[1628404, 1628973]",1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,,,,3.0,,,,,,,,J. Brunson,1628973.0,6.0
475,PT01M13.00S,2023-12-01T02:16:05.2Z,3,REGULAR,foul,personal,['2freethrow'],203944,,,1610612765,83,80,2023-12-01T02:16:26Z,4670000,False,,,0,,J. Randle shooting personal FOUL (3 PF) (Bagley III 2 FT),"[203944, 1628963]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,3.0,0.0,Bagley III,1628963.0,,,,,
478,PT01M13.00S,2023-12-01T02:16:37.1Z,3,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,83,81,2023-12-01T02:16:37Z,4690000,False,,,0,,M. Bagley III Free Throw 1 of 2 (5 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
479,PT01M13.00S,2023-12-01T02:16:37.2Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,83,81,2023-12-01T02:16:43Z,4700000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M13.00S,2023-12-01T02:16:37.2Z,3,REGULAR,substitution,in,[],202692,,,1610612765,83,81,2023-12-01T02:16:43Z,4710000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M13.00S,2023-12-01T02:17:00.1Z,3,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,83,82,2023-12-01T02:17:00Z,4720000,False,,,0,,M. Bagley III Free Throw 2 of 2 (6 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
482,PT01M00.00S,2023-12-01T02:17:17.5Z,3,REGULAR,turnover,traveling,[],203944,,,1610612752,83,82,2023-12-01T02:17:23Z,4730000,False,,,0,,J. Randle traveling TURNOVER (3 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,,203593.0,,,,,,,,,
483,PT00M44.70S,2023-12-01T02:17:48.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628995,8.754927726675426,43.627450980392155,1610612765,83,84,2023-12-01T02:17:56Z,4740000,False,32.0,30.0,1,left,K. Knox II driving Layup (2 PTS),[1628995],1610612765.0,DET,driving,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,4.37,Made,,,,,,,,2.0,,,,,,,,,,
484,PT00M44.70S,2023-12-01T02:17:54.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628973,,,1610612765,83,84,2023-12-01T02:18:00Z,4750000,False,,,0,,J. Brunson shooting personal FOUL (3 PF) (Knox II 1 FT),"[1628973, 1628995]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,3.0,0.0,Knox II,1628995.0,,,,,
487,PT00M44.70S,2023-12-01T02:17:54.7Z,3,REGULAR,substitution,out,[],203944,,,1610612765,83,84,2023-12-01T02:18:07Z,4770000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M44.70S,2023-12-01T02:17:54.7Z,3,REGULAR,substitution,in,[],1628978,,,1610612765,83,84,2023-12-01T02:18:07Z,4780000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M44.70S,2023-12-01T02:18:26.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628995,,,1610612765,83,85,2023-12-01T02:18:26Z,4790000,False,,,0,,K. Knox II Free Throw 1 of 1 (3 PTS),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
490,PT00M33.70S,2023-12-01T02:18:42.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.86136662286465,45.34313725490196,1610612752,85,85,2023-12-01T02:18:47Z,4800000,False,-23.0,62.0,1,right,J. Brunson 6' driving floating Jump Shot (37 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,,,,,,,,37.0,,,,,,,,,,
491,PT00M16.20S,2023-12-01T02:19:02.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,6.258212877792378,50.49019607843137,1610612765,85,87,2023-12-01T02:19:07Z,4810000,False,-2.0,6.0,1,left,M. Bagley III alley-oop DUNK (8 PTS) (M. Sasser 4 AST),"[1628963, 1631204]",1610612765.0,DET,alley-oop,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,,8.0,,,,,,,,M. Sasser,1631204.0,4.0
494,PT00M00.00S,2023-12-01T02:19:42.7Z,3,REGULAR,3pt,Jump Shot,[],1628973,67.23061760840999,23.284313725490197,1610612752,85,87,2023-12-01T02:19:47Z,4840000,False,-134.0,256.0,1,right,MISS J. Brunson 28' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,28.83,Missed,,,,,,,,,,,,,,,,,,
495,PT00M00.00S,2023-12-01T02:19:45.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,85,87,2023-12-01T02:19:45Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,494.0,,,,,,,,,,,,,,,,,
496,PT00M00.00S,2023-12-01T02:19:46.4Z,3,REGULAR,period,end,[],0,,,1610612752,85,87,2023-12-01T02:19:46Z,4860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-12-01T02:22:11.4Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,85,87,2023-12-01T02:22:40Z,4870000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-12-01T02:22:11.4Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,85,87,2023-12-01T02:22:40Z,4880000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-12-01T02:22:41.5Z,4,REGULAR,period,start,[],0,,,1610612752,85,87,2023-12-01T02:22:41Z,4890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M49.00S,2023-12-01T02:22:53.8Z,4,REGULAR,foul,personal,[],1631204,,,1610612752,85,87,2023-12-01T02:23:04Z,4900000,False,,,0,,M. Sasser personal FOUL (3 PF),"[1631204, 1630193]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627961.0,3.0,0.0,Quickley,1630193.0,,,,,
502,PT11M43.00S,2023-12-01T02:23:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,89.17542706964521,46.568627450980394,1610612752,87,87,2023-12-01T02:23:23Z,4920000,False,-17.0,49.0,1,right,I. Quickley driving floating Jump Shot (5 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,,,,,,,,5.0,,,,,,,,,,
503,PT11M16.00S,2023-12-01T02:23:45.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,6.521024967148489,52.94117647058824,1610612765,87,87,2023-12-01T02:23:49Z,4930000,False,-15.0,9.0,1,left,MISS M. Bagley III Layup,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
504,PT11M14.00S,2023-12-01T02:23:47.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,87,87,2023-12-01T02:23:49Z,4940000,False,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,503.0,6.0,6.0,0.0,,,,,,,,,,,,,,
505,PT11M11.00S,2023-12-01T02:23:51.5Z,4,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612752,87,87,2023-12-01T02:24:52Z,4950000,False,,,0,,A. Thompson shooting personal FOUL (4 PF) (Hart 2 FT),"[1641709, 1628404]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,4.0,0.0,Hart,1628404.0,,,,,
508,PT11M11.00S,2023-12-01T02:27:04.2Z,4,REGULAR,foul,technical,['1freethrow'],1628404,,,1610612752,87,87,2023-12-01T02:27:17Z,4980000,False,,,0,,J. Hart technical FOUL (1 Tech),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,1627962.0,0.0,1.0,,,,,,,
509,PT11M11.00S,2023-12-01T02:27:18.1Z,4,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,87,88,2023-12-01T02:27:18Z,4990000,False,,,0,,A. Burks technical Free Throw 1 of 1 (1 PTS),[202692],1610612765.0,DET,technical,,,Burks,A. Burks,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
510,PT11M11.00S,2023-12-01T02:27:33.0Z,4,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,88,88,2023-12-01T02:27:33Z,5000000,False,,,0,,J. Hart Free Throw 1 of 2 (4 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
511,PT11M11.00S,2023-12-01T02:27:49.4Z,4,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,89,88,2023-12-01T02:27:49Z,5010000,False,,,0,,J. Hart Free Throw 2 of 2 (5 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
512,PT10M57.00S,2023-12-01T02:28:07.7Z,4,REGULAR,foul,personal,[],1628404,,,1610612765,89,88,2023-12-01T02:28:13Z,5020000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1628995]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627961.0,1.0,1.0,Knox II,1628995.0,,,,,
514,PT10M57.00S,2023-12-01T02:28:07.8Z,4,REGULAR,substitution,out,[],202692,,,1610612765,89,88,2023-12-01T02:28:19Z,5040000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT10M57.00S,2023-12-01T02:28:07.8Z,4,REGULAR,substitution,in,[],1631093,,,1610612765,89,88,2023-12-01T02:28:19Z,5050000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M51.00S,2023-12-01T02:28:35.0Z,4,REGULAR,3pt,Jump Shot,[],1628995,29.122864651773984,18.137254901960784,1610612765,89,88,2023-12-01T02:28:40Z,5060000,False,159.0,221.0,1,left,MISS K. Knox II 27' 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,,
517,PT10M49.00S,2023-12-01T02:28:37.0Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,89,88,2023-12-01T02:28:40Z,5070000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,516.0,2.0,2.0,0.0,,,,,,,,,,,,,,
518,PT10M30.00S,2023-12-01T02:28:57.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,83.52496714848883,42.64705882352941,1610612752,89,88,2023-12-01T02:29:04Z,5080000,False,-37.0,102.0,1,right,MISS I. Quickley 10' turnaround Shot,[1630193],1610612752.0,NYK,turnaround,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.88,Missed,,,,,,,,,,,,,,,,,,
