actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
509,PT10M34.00S,2023-03-11T01:48:03.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203078,,,1610612764,80,88,2023-03-11T01:48:03Z,5070000,False,,,0,,B. Beal Free Throw 2 of 2 (17 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
510,PT10M18.00S,2023-03-11T01:48:20.0Z,4,REGULAR,turnover,lost ball,[],203992,,,1610612737,80,88,2023-03-11T01:48:25Z,5080000,False,,,0,,B. Bogdanovic lost ball TURNOVER (2 TO),"[203992, 203078]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,Beal,203078.0,,,,,,
511,PT10M18.00S,2023-03-11T01:48:20.0Z,4,REGULAR,steal,,[],203078,,,1610612764,80,88,2023-03-11T01:48:46Z,5090000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
512,PT10M16.00S,2023-03-11T01:48:24.4Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612764,80,88,2023-03-11T01:48:36Z,5100000,False,,,0,,B. Bogdanovic shooting personal FOUL (3 PF) (Wright 2 FT),"[203992, 1626153]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,1627962.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Wright,1626153.0,,
514,PT10M16.00S,2023-03-11T01:48:51.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626153,,,1610612764,81,88,2023-03-11T01:51:51Z,5120000,False,,,0,,D. Wright Free Throw 1 of 2 (7 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
515,PT10M16.00S,2023-03-11T01:48:51.0Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1626153,,,1610612764,82,88,2023-03-11T01:51:51Z,5130000,False,,,0,,D. Wright Free Throw 2 of 2 (8 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
517,PT10M03.00S,2023-03-11T01:49:37.5Z,4,REGULAR,substitution,out,[],1630552,,,1610612737,82,88,2023-03-11T01:49:41Z,5150000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M03.00S,2023-03-11T01:49:37.5Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,82,88,2023-03-11T01:49:41Z,5160000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M01.00S,2023-03-11T01:49:52.1Z,4,REGULAR,2pt,Jump Shot,[],1630168,18.577529566360056,67.64705882352942,1610612737,82,90,2023-03-11T01:49:59Z,5170000,False,-88.0,122.0,1,left,O. Okongwu 15' Jump Shot (4 PTS) (D. Murray 7 AST),"[1630168, 1627749]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Mid-Range,8-16 Left,15.06,Made,4.0,,,,,D. Murray,1627749.0,7.0,,,,,,,,,
521,PT09M37.00S,2023-03-11T01:50:15.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,89.6681997371879,46.568627450980394,1610612764,84,90,2023-03-11T01:55:30Z,5190000,False,-17.0,45.0,1,right,D. Wright driving floating Jump Shot (10 PTS),[1626153],1610612764.0,WAS,driving floating,,,Wright,D. Wright,,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,10.0,,,,,,,,,,,,,,,,
523,PT09M26.00S,2023-03-11T01:50:26.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,8.327858081471746,36.274509803921575,1610612737,84,92,2023-03-11T01:56:05Z,5210000,False,69.0,26.0,1,left,D. Murray 7' driving floating bank Jump Shot (11 PTS),[1627749],1610612737.0,ATL,driving floating bank,,,Murray,D. Murray,,,,,,In The Paint (Non-RA),0-8 Center,7.33,Made,11.0,,,,,,,,,,,,,,,,
524,PT09M03.00S,2023-03-11T01:50:50.0Z,4,REGULAR,3pt,Jump Shot,[],1630557,62.99277266754271,59.55882352941176,1610612764,84,92,2023-03-11T01:50:54Z,5220000,False,48.0,295.0,1,right,MISS C. Kispert 29' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Above the Break 3,24+ Center,29.92,Missed,,,,,,,,,,,,,,,,,
525,PT08M58.00S,2023-03-11T01:50:55.0Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,84,92,2023-03-11T01:50:54Z,5230000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Above the Break 3,24+ Center,,,,524.0,2.0,2.0,0.0,,,,,,,,,,,,
526,PT08M49.00S,2023-03-11T01:51:03.5Z,4,REGULAR,2pt,Jump Shot,[],1630180,18.183311432325894,77.69607843137254,1610612737,84,94,2023-03-11T01:51:18Z,5240000,False,-138.0,118.0,1,left,S. Bey 18' Jump Shot (11 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,Mid-Range,16-24 Left Center,18.22,Made,11.0,,,,,,,,,,,,,,,,
528,PT08M26.00S,2023-03-11T01:51:27.8Z,4,REGULAR,3pt,Jump Shot,[],1630557,82.9664914586071,4.166666666666657,1610612764,87,94,2023-03-11T01:51:33Z,5260000,False,-229.0,108.0,1,right,C. Kispert 25' 3PT  (7 PTS) (D. Wright 4 AST),"[1630557, 1626153]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Above the Break 3,24+ Left Center,25.32,Made,7.0,,,,,D. Wright,1626153.0,4.0,,,,,,,,,
530,PT08M07.00S,2023-03-11T01:51:47.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,5.699737187910642,54.65686274509804,1610612737,87,96,2023-03-11T01:51:53Z,5280000,False,-23.0,1.0,1,left,S. Bey driving Layup (13 PTS) (B. Bogdanovic 3 AST),"[1630180, 203992]",1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,,Restricted Area,0-8 Center,2.33,Made,13.0,,,,,B. Bogdanovic,203992.0,3.0,,,,,,,,,
532,PT08M07.00S,2023-03-11T01:51:49.7Z,4,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612737,87,96,2023-03-11T01:52:01Z,5300000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (Bey 1 FT),"[1630557, 1630180]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,200833.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Bey,1630180.0,,
534,PT08M07.00S,2023-03-11T01:52:02.2Z,4,REGULAR,substitution,out,[],1629655,,,1610612737,87,96,2023-03-11T01:52:50Z,5320000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M07.00S,2023-03-11T01:52:02.2Z,4,REGULAR,substitution,out,[],1630557,,,1610612737,87,96,2023-03-11T01:52:50Z,5330000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M07.00S,2023-03-11T01:52:02.2Z,4,REGULAR,substitution,in,[],1628420,,,1610612737,87,96,2023-03-11T01:52:50Z,5340000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M07.00S,2023-03-11T01:52:02.2Z,4,REGULAR,substitution,in,[],204001,,,1610612737,87,96,2023-03-11T01:52:50Z,5350000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M07.00S,2023-03-11T01:52:29.1Z,4,REGULAR,freethrow,1 of 1,[],1630180,,,1610612737,87,97,2023-03-11T01:52:29Z,5360000,False,,,0,,S. Bey Free Throw 1 of 1 (14 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
539,PT07M52.00S,2023-03-11T01:52:46.9Z,4,REGULAR,2pt,Jump Shot,[],203078,77.973061760841,74.50980392156863,1610612764,87,97,2023-03-11T01:52:52Z,5370000,False,123.0,155.0,1,right,MISS B. Beal 19' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,,Mid-Range,16-24 Right Center,19.72,Missed,,,,,,,,,,,,,,,,,
540,PT07M49.00S,2023-03-11T01:52:49.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,87,97,2023-03-11T01:52:52Z,5380000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Mid-Range,16-24 Right Center,,,,539.0,7.0,7.0,0.0,,,,,,,,,,,,
541,PT07M41.00S,2023-03-11T01:52:58.0Z,4,REGULAR,2pt,Jump Shot,[],203992,5.699737187910642,33.82352941176471,1610612737,87,99,2023-03-11T01:53:05Z,5390000,False,81.0,1.0,1,left,B. Bogdanovic 8' fadeaway Jump Shot (15 PTS),[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,,Mid-Range,0-8 Center,8.09,Made,15.0,,,,,,,,,,,,,,,,
543,PT07M40.00S,2023-03-11T01:53:15.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,87,99,2023-03-11T01:53:15Z,5410000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M21.00S,2023-03-11T01:56:19.8Z,4,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612764,87,99,2023-03-11T01:56:30Z,5420000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1629631, 204001]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,200833.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1.0,0.0,Porzingis,204001.0,,
546,PT07M21.00S,2023-03-11T01:56:47.2Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,88,99,2023-03-11T01:56:47Z,5440000,False,,,0,,K. Porzingis Free Throw 1 of 2 (20 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,
547,PT07M21.00S,2023-03-11T01:57:02.5Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,89,99,2023-03-11T01:57:02Z,5450000,False,,,0,,K. Porzingis Free Throw 2 of 2 (21 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,
548,PT07M00.00S,2023-03-11T01:57:25.8Z,4,REGULAR,2pt,Jump Shot,[],203992,20.942838370565042,24.264705882352942,1610612737,89,99,2023-03-11T01:57:31Z,5460000,False,129.0,144.0,1,left,MISS B. Bogdanovic 19' step back Shot,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,Mid-Range,16-24 Right Center,19.34,Missed,,,,,,,,,,,,,,,,,
549,PT06M57.00S,2023-03-11T01:57:28.8Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,89,99,2023-03-11T01:57:31Z,5470000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Mid-Range,16-24 Right Center,,,,548.0,8.0,7.0,1.0,,,,,,,,,,,,
550,PT06M55.00S,2023-03-11T01:57:31.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,5.831143232588701,52.205882352941174,1610612737,89,99,2023-03-11T01:58:50Z,5480000,False,-11.0,2.0,1,left,MISS S. Bey reverse Layup,[1630180],1610612737.0,ATL,reverse,,,Bey,S. Bey,,,,,,Restricted Area,0-8 Center,1.12,Missed,,,,,,,,,,,,,,,,,
551,PT06M51.00S,2023-03-11T01:57:35.3Z,4,REGULAR,rebound,defensive,[],203078,,,1610612764,89,99,2023-03-11T01:57:38Z,5490000,False,,,0,,B. Beal REBOUND (Off:0 Def:4),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Restricted Area,0-8 Center,,,,550.0,4.0,4.0,0.0,,,,,,,,,,,,
552,PT06M43.00S,2023-03-11T01:57:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.42772667542707,48.529411764705884,1610612764,91,99,2023-03-11T01:59:00Z,5500000,False,-7.0,19.0,1,right,K. Kuzma driving Layup (14 PTS) (M. Morris 7 AST),"[1628398, 1628420]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,Restricted Area,0-8 Center,2.01,Made,14.0,,,,,M. Morris,1628420.0,7.0,,,,,,,,,
554,PT06M43.00S,2023-03-11T01:57:50.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,91,99,2023-03-11T01:57:50Z,5520000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M43.00S,2023-03-11T01:57:52.2Z,4,REGULAR,substitution,out,[],1627749,,,1610612737,91,99,2023-03-11T02:00:38Z,5530000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M43.00S,2023-03-11T01:57:52.2Z,4,REGULAR,substitution,out,[],203992,,,1610612737,91,99,2023-03-11T02:00:38Z,5540000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M43.00S,2023-03-11T01:57:52.2Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,91,99,2023-03-11T02:00:38Z,5550000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M43.00S,2023-03-11T01:57:52.2Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,91,99,2023-03-11T02:00:38Z,5560000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M43.00S,2023-03-11T01:57:52.2Z,4,REGULAR,substitution,in,[],203991,,,1610612737,91,99,2023-03-11T02:00:38Z,5570000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M43.00S,2023-03-11T01:57:52.2Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,91,99,2023-03-11T02:00:38Z,5580000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M34.00S,2023-03-11T02:00:57.8Z,4,REGULAR,3pt,Jump Shot,[],1629027,33.42641261498029,48.0392156862745,1610612737,91,99,2023-03-11T02:01:05Z,5590000,False,10.0,262.0,1,left,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,
562,PT06M32.00S,2023-03-11T02:00:59.8Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,91,99,2023-03-11T02:01:05Z,5600000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:8),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Above the Break 3,24+ Center,,,,561.0,8.0,8.0,0.0,,,,,,,,,,,,
563,PT06M20.00S,2023-03-11T02:01:12.0Z,4,REGULAR,3pt,Jump Shot,[],203078,67.59198423127464,43.38235294117647,1610612764,91,99,2023-03-11T02:01:18Z,5610000,False,-33.0,252.0,1,right,MISS B. Beal 25' pullup 3PT,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,
564,PT06M16.00S,2023-03-11T02:01:16.0Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,91,99,2023-03-11T02:01:18Z,5620000,False,,,0,,C. Capela REBOUND (Off:5 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Above the Break 3,24+ Center,,,,563.0,9.0,4.0,5.0,,,,,,,,,,,,
565,PT06M13.00S,2023-03-11T02:01:22.2Z,4,REGULAR,foul,offensive,[],203991,,,1610612737,91,99,2023-03-11T02:05:59Z,5630000,False,,,0,,C. Capela charge offensive FOUL (2 PF),"[203991, 203078]",1610612737.0,ATL,charge,,,Capela,C. Capela,,,,,1627962.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Beal,203078.0,,
567,PT06M13.00S,2023-03-11T02:01:22.2Z,4,REGULAR,turnover,offensive foul,[],203991,,,1610612737,91,99,2023-03-11T02:01:22Z,5650000,False,,,0,,C. Capela offensive foul TURNOVER (3 TO),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,1627962.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,,,,,,
568,PT05M57.00S,2023-03-11T02:01:51.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628398,91.63929040735874,48.529411764705884,1610612764,93,99,2023-03-11T02:03:11Z,5660000,False,-7.0,26.0,1,right,K. Kuzma driving Hook (16 PTS) (M. Morris 8 AST),"[1628398, 1628420]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,Restricted Area,0-8 Center,2.71,Made,16.0,,,,,M. Morris,1628420.0,8.0,,,,,,,,,
569,PT05M42.00S,2023-03-11T02:02:06.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,17.526281208935615,39.21568627450981,1610612737,93,101,2023-03-11T02:02:12Z,5670000,False,54.0,112.0,1,left,D. Hunter 12' driving floating Jump Shot (16 PTS) (T. Young 8 AST),"[1629631, 1629027]",1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,,In The Paint (Non-RA),8-16 Center,12.45,Made,16.0,,,,,T. Young,1629027.0,8.0,,,,,,,,,
571,PT05M27.00S,2023-03-11T02:02:20.7Z,4,REGULAR,3pt,Jump Shot,[],204001,69.82588699080158,73.2843137254902,1610612764,93,101,2023-03-11T02:02:27Z,5690000,False,116.0,231.0,1,right,MISS K. Porzingis 25' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,
572,PT05M24.00S,2023-03-11T02:02:23.7Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,93,101,2023-03-11T02:02:27Z,5700000,False,,,0,,C. Capela REBOUND (Off:5 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Above the Break 3,24+ Right Center,,,,571.0,10.0,5.0,5.0,,,,,,,,,,,,
573,PT05M07.00S,2023-03-11T02:02:41.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.160972404730614,44.85294117647059,1610612737,93,101,2023-03-11T02:02:51Z,5710000,False,26.0,90.0,1,left,MISS T. Young 9' floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,,In The Paint (Non-RA),8-16 Center,9.36,Missed,,,,,,,,,,,,,,,,,
574,PT05M04.00S,2023-03-11T02:02:44.0Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,93,101,2023-03-11T02:02:51Z,5720000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:9),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,In The Paint (Non-RA),8-16 Center,,,,573.0,9.0,9.0,0.0,,,,,,,,,,,,
575,PT05M01.00S,2023-03-11T02:02:47.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203078,90.71944809461235,57.35294117647059,1610612764,93,101,2023-03-11T02:06:57Z,5730000,False,37.0,35.0,1,right,MISS B. Beal running Layup,[203078],1610612764.0,WAS,running,,,Beal,B. Beal,,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,
576,PT04M57.00S,2023-03-11T02:02:51.3Z,4,REGULAR,rebound,offensive,[],203078,,,1610612764,93,101,2023-03-11T02:03:06Z,5740000,False,,,0,,B. Beal REBOUND (Off:1 Def:4),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,In The Paint (Non-RA),0-8 Center,,,,575.0,5.0,4.0,1.0,,,,,,,,,,,,
577,PT04M57.00S,2023-03-11T02:02:51.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203078,94.40999984741211,50.0,1610612764,95,101,2023-03-11T02:07:33Z,5750000,False,0.0,0.0,1,right,B. Beal tip Layup (19 PTS),[203078],1610612764.0,WAS,tip,,,Beal,B. Beal,,,,,,Restricted Area,0-8 Center,0.0,Made,19.0,,,,,,,,,,,,,,,,
578,PT04M36.00S,2023-03-11T02:03:13.3Z,4,REGULAR,turnover,bad pass,[],1628381,,,1610612737,95,101,2023-03-11T02:03:19Z,5760000,False,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1628420]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Morris,1628420.0,,,,,,
579,PT04M36.00S,2023-03-11T02:03:13.3Z,4,REGULAR,steal,,[],1628420,,,1610612764,95,101,2023-03-11T02:09:07Z,5770000,False,,,0,,M. Morris STEAL (2 STL),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
580,PT04M31.00S,2023-03-11T02:03:17.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203078,92.42772667542707,47.05882352941176,1610612764,97,101,2023-03-11T02:09:43Z,5780000,False,-15.0,19.0,1,right,B. Beal running Layup (21 PTS) (K. Kuzma 3 AST),"[203078, 1628398]",1610612764.0,WAS,running,,,Beal,B. Beal,,,,,,Restricted Area,0-8 Center,2.38,Made,21.0,,,,,K. Kuzma,1628398.0,3.0,,,,,,,,,
582,PT04M28.00S,2023-03-11T02:03:38.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,97,101,2023-03-11T02:03:40Z,5800000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M28.00S,2023-03-11T02:03:47.1Z,4,REGULAR,substitution,out,[],1630180,,,1610612737,97,101,2023-03-11T02:04:59Z,5810000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M28.00S,2023-03-11T02:03:47.1Z,4,REGULAR,substitution,in,[],1627749,,,1610612737,97,101,2023-03-11T02:04:59Z,5820000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M18.00S,2023-03-11T02:05:20.2Z,4,REGULAR,3pt,Jump Shot,[],1629631,8.459264126149804,95.83333333333333,1610612737,97,101,2023-03-11T02:05:27Z,5830000,False,-229.0,27.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,
586,PT04M15.00S,2023-03-11T02:05:23.2Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612737,97,101,2023-03-11T02:05:23Z,5840000,False,,,0,,J. Collins REBOUND (Off:2 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Left Corner 3,24+ Left,,,,585.0,4.0,2.0,2.0,,,,,,,,,,,,
587,PT04M13.00S,2023-03-11T02:05:24.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,32.11235216819975,71.81372549019608,1610612737,97,104,2023-03-11T02:05:30Z,5850000,False,-109.0,249.0,1,left,T. Young 27' 3PT  (25 PTS) (J. Collins 3 AST),"[1629027, 1628381]",1610612737.0,ATL,,,,Young,T. Young,,,,,,Above the Break 3,24+ Left Center,27.22,Made,25.0,,,,,J. Collins,1628381.0,3.0,,,,,,,,,
589,PT03M44.00S,2023-03-11T02:05:55.7Z,4,REGULAR,2pt,Jump Shot,[],203078,92.82194480946123,33.57843137254902,1610612764,99,104,2023-03-11T02:12:41Z,5870000,False,-82.0,15.0,1,right,B. Beal 8' turnaround bank Jump Shot (23 PTS),[203078],1610612764.0,WAS,turnaround bank,,,Beal,B. Beal,,,,,,Mid-Range,8-16 Left,8.35,Made,23.0,,,,,,,,,,,,,,,,
590,PT03M27.00S,2023-03-11T02:06:10.8Z,4,REGULAR,2pt,Jump Shot,[],1627749,21.994086727989497,66.17647058823529,1610612737,99,106,2023-03-11T02:06:16Z,5880000,False,-81.0,154.0,1,left,D. Murray 17' pullup Jump Shot (13 PTS) (T. Young 9 AST),"[1627749, 1629027]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,,Mid-Range,16-24 Left Center,17.41,Made,13.0,,,,,T. Young,1629027.0,9.0,,,,,,,,,
592,PT03M27.00S,2023-03-11T02:06:16.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,99,106,2023-03-11T02:06:16Z,5900000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M12.00S,2023-03-11T02:08:11.2Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612764,99,106,2023-03-11T02:08:18Z,5910000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Beal 2 FT),"[1628381, 203078]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,1627962.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Beal,203078.0,,
596,PT03M12.00S,2023-03-11T02:08:43.7Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,100,106,2023-03-11T02:08:43Z,5930000,False,,,0,,B. Beal Free Throw 1 of 2 (24 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,
