actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
499,PT11M06.00S,2023-04-09T18:49:52.0Z,4,REGULAR,steal,,[],1631245,,,1610612764,85,87,2023-04-09T18:49:54Z,4950000,False,,,0,,Q. Jackson STEAL (2 STL),[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
500,PT11M00.00S,2023-04-09T18:50:02.3Z,4,REGULAR,foul,personal,['2freethrow'],1630586,,,1610612764,85,87,2023-04-09T18:50:07Z,4960000,False,,,0,,U. Garuba shooting personal FOUL (2 PF) (Nunn 2 FT),"[1630586, 1629134]",1610612745.0,HOU,shooting,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,2.0,0.0,Nunn,1629134.0,,,,,,,,,,,,,,,
502,PT11M00.00S,2023-04-09T18:50:33.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629134,,,1610612764,86,87,2023-04-09T18:50:33Z,4980000,False,,,0,,K. Nunn Free Throw 1 of 2 (8 PTS),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
503,PT11M00.00S,2023-04-09T18:50:44.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629134,,,1610612764,87,87,2023-04-09T18:50:44Z,4990000,False,,,0,,K. Nunn Free Throw 2 of 2 (9 PTS),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
504,PT10M45.00S,2023-04-09T18:51:00.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631102,16.737844940867276,47.05882352941176,1610612745,87,87,2023-04-09T18:51:04Z,5000000,False,15.0,105.0,1,left,MISS T. Washington Jr. 10' floating Shot,[1631102],1610612745.0,HOU,floating,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.58,Missed,,,,,,,,,,,,,
505,PT10M43.00S,2023-04-09T18:51:02.5Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,87,87,2023-04-09T18:51:04Z,5010000,False,,,0,,A. Gill REBOUND (Off:0 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,504.0,2.0,2.0,0.0,,,,,,
506,PT10M37.00S,2023-04-09T18:51:08.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641645,89.6681997371879,48.774509803921575,1610612764,89,87,2023-04-09T18:51:13Z,5020000,False,-6.0,45.0,1,right,X. Cooks Layup (6 PTS) (A. Gill 2 AST),"[1641645, 1630264]",1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.5,Made,6.0,,,,,,,A. Gill,1630264.0,2.0,,,
507,PT10M25.00S,2023-04-09T18:51:20.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630227,11.087385019710908,53.18627450980392,1610612745,89,87,2023-04-09T18:51:25Z,5030000,False,-16.0,52.0,1,left,MISS D. Nix Layup - blocked,"[1630227, 1629134]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.41,Missed,,Nunn,1629134.0,,,,,,,,,,
508,PT10M25.00S,2023-04-09T18:51:20.7Z,4,REGULAR,block,,[],1629134,,,1610612745,89,87,2023-04-09T18:51:23Z,5040000,False,,,0,,K. Nunn BLOCK (2 BLK),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
509,PT10M21.00S,2023-04-09T18:51:24.7Z,4,REGULAR,rebound,defensive,[],1629134,,,1610612764,89,87,2023-04-09T18:51:25Z,5050000,False,,,0,,K. Nunn REBOUND (Off:1 Def:4),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,507.0,5.0,4.0,1.0,,,,,,
510,PT10M18.00S,2023-04-09T18:51:27.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631245,88.74835742444152,50.98039215686275,1610612764,91,87,2023-04-09T18:51:34Z,5060000,False,5.0,53.0,1,right,Q. Jackson alley-oop Layup (17 PTS) (K. Nunn 3 AST),"[1631245, 1629134]",1610612764.0,WAS,alley-oop,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.35,Made,17.0,,,,,,,K. Nunn,1629134.0,3.0,,,
512,PT10M03.00S,2023-04-09T18:51:42.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626163,10.298948751642584,48.28431372549019,1610612745,91,87,2023-04-09T19:01:32Z,5080000,False,9.0,44.0,1,left,MISS F. Kaminsky driving Layup,[1626163],1610612745.0,HOU,driving,,,Kaminsky,F. Kaminsky,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.51,Missed,,,,,,,,,,,,,
513,PT10M01.00S,2023-04-09T18:51:44.8Z,4,REGULAR,rebound,offensive,[],1626163,,,1610612745,91,87,2023-04-09T18:51:46Z,5090000,False,,,0,,F. Kaminsky REBOUND (Off:2 Def:4),[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,512.0,6.0,4.0,2.0,,,,,,
514,PT10M00.00S,2023-04-09T18:51:45.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626163,7.408015768725363,50.49019607843137,1610612745,91,89,2023-04-09T18:51:51Z,5100000,False,-2.0,17.0,1,left,F. Kaminsky reverse Layup (5 PTS),[1626163],1610612745.0,HOU,reverse,,,Kaminsky,F. Kaminsky,,,,,Restricted Area,0-8 Center,,,,,,1.73,Made,5.0,,,,,,,,,,,,
515,PT09M47.00S,2023-04-09T18:51:58.7Z,4,REGULAR,turnover,lost ball,[],1641645,,,1610612764,91,89,2023-04-09T18:52:04Z,5110000,False,,,0,,X. Cooks lost ball TURNOVER (1 TO),"[1641645, 1630227]",1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Nix,1630227.0
516,PT09M47.00S,2023-04-09T18:51:58.7Z,4,REGULAR,steal,,[],1630227,,,1610612745,91,89,2023-04-09T18:52:02Z,5120000,False,,,0,,D. Nix STEAL (1 STL),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
517,PT09M44.00S,2023-04-09T18:52:05.9Z,4,REGULAR,foul,personal,['2freethrow'],1629134,,,1610612745,91,89,2023-04-09T18:52:14Z,5130000,False,,,0,,K. Nunn shooting personal FOUL (2 PF) (Eason 2 FT),"[1629134, 1631106]",1610612764.0,WAS,shooting,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,202901.0,2.0,0.0,Eason,1631106.0,,,,,,,,,,,,,,,
519,PT09M44.00S,2023-04-09T18:52:26.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631106,,,1610612745,91,90,2023-04-09T18:52:26Z,5150000,False,,,0,,T. Eason Free Throw 1 of 2 (7 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
520,PT09M44.00S,2023-04-09T18:52:38.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631106,,,1610612745,91,90,2023-04-09T18:52:38Z,5160000,False,,,0,,MISS T. Eason Free Throw 2 of 2,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
521,PT09M39.00S,2023-04-09T18:52:41.3Z,4,REGULAR,rebound,defensive,[],1630225,,,1610612764,91,90,2023-04-09T18:52:41Z,5170000,False,,,0,,I. Todd REBOUND (Off:2 Def:9),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,520.0,11.0,9.0,2.0,,,,,,
522,PT09M28.00S,2023-04-09T18:52:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631245,91.37647831800263,50.49019607843137,1610612764,93,90,2023-04-09T18:52:56Z,5180000,False,2.0,29.0,1,right,Q. Jackson driving Layup (19 PTS),[1631245],1610612764.0,WAS,driving,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,2.87,Made,19.0,,,,,,,,,,,,
523,PT09M13.00S,2023-04-09T18:53:07.4Z,4,REGULAR,3pt,Jump Shot,[],1630227,33.295006570302235,72.05882352941177,1610612745,93,90,2023-04-09T18:53:11Z,5190000,False,-110.0,260.0,1,left,MISS D. Nix 28' 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Left Center,,,,,,28.29,Missed,,,,,,,,,,,,,
524,PT09M10.00S,2023-04-09T18:53:10.4Z,4,REGULAR,rebound,defensive,[],1630225,,,1610612764,93,90,2023-04-09T18:53:11Z,5200000,False,,,0,,I. Todd REBOUND (Off:2 Def:10),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,523.0,12.0,10.0,2.0,,,,,,
525,PT08M57.00S,2023-04-09T18:53:23.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630225,85.72601839684626,52.205882352941174,1610612764,93,90,2023-04-09T18:53:27Z,5210000,False,11.0,82.0,1,right,MISS I. Todd 8' Hook - blocked,"[1630225, 1631106]",1610612764.0,WAS,,,,Todd,I. Todd,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.24,Missed,,Eason,1631106.0,,,,,,,,,,
526,PT08M57.00S,2023-04-09T18:53:23.0Z,4,REGULAR,block,,[],1631106,,,1610612764,93,90,2023-04-09T18:53:25Z,5220000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
527,PT08M54.00S,2023-04-09T18:53:26.0Z,4,REGULAR,rebound,defensive,[],1630227,,,1610612745,93,90,2023-04-09T18:53:27Z,5230000,False,,,0,,D. Nix REBOUND (Off:0 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,525.0,1.0,1.0,0.0,,,,,,
528,PT08M51.00S,2023-04-09T18:53:29.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,10.561760840998687,51.96078431372549,1610612745,93,90,2023-04-09T19:03:20Z,5240000,False,-10.0,47.0,1,left,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.78,Missed,,,,,,,,,,,,,
529,PT08M49.00S,2023-04-09T18:53:31.3Z,4,REGULAR,rebound,offensive,[],1630586,,,1610612745,93,90,2023-04-09T19:04:06Z,5250000,False,,,0,,U. Garuba REBOUND (Off:1 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,528.0,2.0,1.0,1.0,,,,,,
545,PT08M49.00S,2023-04-09T18:53:35.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630586,7.276609724047319,47.79411764705882,1610612745,93,90,2023-04-09T19:04:24Z,5255000,False,11.0,16.0,1,left,MISS U. Garuba Layup,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,,,,,,1.93,Missed,,,,,,,,,,,,,
546,PT08M48.00S,2023-04-09T18:53:36.7Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,93,90,2023-04-09T19:04:24Z,5257500,False,,,0,,T. Eason REBOUND (Off:2 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,545.0,6.0,4.0,2.0,,,,,,
530,PT08M48.00S,2023-04-09T18:53:42.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,10.82457293035479,50.0,1610612745,93,92,2023-04-09T19:04:37Z,5260000,False,0.0,49.0,1,left,T. Eason Layup (9 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.93,Made,9.0,,,,,,,,,,,,
531,PT08M30.00S,2023-04-09T18:53:51.3Z,4,REGULAR,3pt,Jump Shot,[],1631245,71.27135348226018,18.627450980392155,1610612764,93,92,2023-04-09T18:53:55Z,5270000,False,-157.0,218.0,1,right,MISS Q. Jackson 26' 3PT,[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,26.82,Missed,,,,,,,,,,,,,
532,PT08M28.00S,2023-04-09T18:53:53.3Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,93,92,2023-04-09T19:05:59Z,5280000,False,,,0,,U. Garuba REBOUND (Off:1 Def:2),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,531.0,3.0,2.0,1.0,,,,,,
533,PT08M23.00S,2023-04-09T18:53:59.7Z,4,REGULAR,foul,personal,[],1631245,,,1610612745,93,92,2023-04-09T19:06:21Z,5290000,False,,,0,,Q. Jackson personal FOUL (3 PF),"[1631245, 1626163]",1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,1628953.0,3.0,0.0,Kaminsky,1626163.0,,,,,,,,,,,,,,,
536,PT08M23.00S,2023-04-09T18:54:09.5Z,4,REGULAR,substitution,out,[],1630264,,,1610612745,93,92,2023-04-09T18:54:17Z,5320000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M23.00S,2023-04-09T18:54:09.5Z,4,REGULAR,substitution,in,[],1630692,,,1610612745,93,92,2023-04-09T18:54:17Z,5330000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M10.00S,2023-04-09T18:54:33.0Z,4,REGULAR,3pt,Jump Shot,[],1626163,12.401445466491452,3.9215686274509807,1610612745,93,92,2023-04-09T19:06:21Z,5340000,False,230.0,64.0,1,left,MISS F. Kaminsky 3PT,[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,Right Corner 3,24+ Right,,,,,,23.92,Missed,,,,,,,,,,,,,
539,PT08M07.00S,2023-04-09T18:54:36.0Z,4,REGULAR,rebound,defensive,[],1641645,,,1610612764,93,92,2023-04-09T18:54:37Z,5350000,False,,,0,,X. Cooks REBOUND (Off:6 Def:6),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Right Corner 3,24+ Right,,,,,,,,,,,538.0,12.0,6.0,6.0,,,,,,
540,PT07M55.00S,2023-04-09T18:54:49.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641645,88.61695137976346,49.01960784313726,1610612764,95,92,2023-04-09T18:54:54Z,5360000,False,-5.0,55.0,1,right,X. Cooks cutting Layup (8 PTS) (Q. Jackson 5 AST),"[1641645, 1631245]",1610612764.0,WAS,cutting,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.47,Made,8.0,,,,,,,Q. Jackson,1631245.0,5.0,,,
542,PT07M54.00S,2023-04-09T18:54:54.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,95,92,2023-04-09T18:54:54Z,5380000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M54.00S,2023-04-09T18:57:19.9Z,4,REGULAR,substitution,out,[],1631245,,,1610612745,95,92,2023-04-09T18:57:38Z,5390000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M54.00S,2023-04-09T18:57:19.9Z,4,REGULAR,substitution,out,[],1630227,,,1610612745,95,92,2023-04-09T18:57:38Z,5400000,False,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M54.00S,2023-04-09T18:57:19.9Z,4,REGULAR,substitution,out,[],1630586,,,1610612745,95,92,2023-04-09T18:57:38Z,5410000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M54.00S,2023-04-09T18:57:19.9Z,4,REGULAR,substitution,in,[],1631098,,,1610612745,95,92,2023-04-09T18:57:38Z,5420000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M54.00S,2023-04-09T18:57:19.9Z,4,REGULAR,substitution,in,[],1626246,,,1610612745,95,92,2023-04-09T18:57:38Z,5430000,False,,,0,,SUB in: B. Marjanovic,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M54.00S,2023-04-09T18:57:19.9Z,4,REGULAR,substitution,in,[],1630528,,,1610612745,95,92,2023-04-09T18:57:38Z,5440000,False,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M41.00S,2023-04-09T18:57:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626246,11.613009198423129,50.49019607843137,1610612745,95,92,2023-04-09T18:58:10Z,5450000,False,-2.0,57.0,1,left,MISS B. Marjanovic Layup,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.68,Missed,,,,,,,,,,,,,
554,PT07M39.00S,2023-04-09T18:57:57.4Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612764,95,92,2023-04-09T18:58:10Z,5460000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:4),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,553.0,4.0,4.0,0.0,,,,,,
555,PT07M25.00S,2023-04-09T18:58:12.4Z,4,REGULAR,3pt,Jump Shot,[],1631098,92.82194480946123,95.09803921568627,1610612764,98,92,2023-04-09T18:58:16Z,5470000,False,225.0,15.0,1,right,J. Davis 3PT  (13 PTS) (I. Todd 4 AST),"[1631098, 1630225]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Right Corner 3,24+ Right,,,,,,22.6,Made,13.0,,,,,,,I. Todd,1630225.0,4.0,,,
557,PT07M09.00S,2023-04-09T18:58:28.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631106,8.327858081471746,50.73529411764706,1610612745,98,94,2023-04-09T18:58:35Z,5490000,False,-4.0,26.0,1,left,T. Eason cutting DUNK (11 PTS) (B. Marjanovic 1 AST),"[1631106, 1626246]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,2.61,Made,11.0,,,,,,,B. Marjanovic,1626246.0,1.0,,,
559,PT06M47.00S,2023-04-09T18:58:50.1Z,4,REGULAR,3pt,Jump Shot,[],1629134,68.9060446780552,71.32352941176471,1610612764,101,94,2023-04-09T18:58:54Z,5510000,False,107.0,240.0,1,right,K. Nunn 26' 3PT  (12 PTS) (J. Goodwin 3 AST),"[1629134, 1630692]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,,,,,,26.24,Made,12.0,,,,,,,J. Goodwin,1630692.0,3.0,,,
561,PT06M25.00S,2023-04-09T18:59:11.7Z,4,REGULAR,3pt,Jump Shot,[],1631106,34.08344283837057,54.65686274509804,1610612745,101,97,2023-04-09T18:59:16Z,5530000,False,-23.0,268.0,1,left,T. Eason 26' 3PT  (14 PTS) (F. Kaminsky 3 AST),"[1631106, 1626163]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,26.89,Made,14.0,,,,,,,F. Kaminsky,1626163.0,3.0,,,
563,PT06M12.00S,2023-04-09T18:59:24.1Z,4,REGULAR,3pt,Jump Shot,[],1629134,69.1688567674113,78.43137254901961,1610612764,101,97,2023-04-09T18:59:28Z,5550000,False,142.0,237.0,1,right,MISS K. Nunn 27' 3PT,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,,,,,,27.66,Missed,,,,,,,,,,,,,
564,PT06M10.00S,2023-04-09T18:59:26.1Z,4,REGULAR,rebound,defensive,[],1626246,,,1610612745,101,97,2023-04-09T18:59:28Z,5560000,False,,,0,,B. Marjanovic REBOUND (Off:0 Def:2),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,563.0,2.0,2.0,0.0,,,,,,
565,PT06M01.00S,2023-04-09T18:59:36.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626163,8.196452036793687,50.245098039215684,1610612745,101,99,2023-04-09T18:59:45Z,5570000,False,-1.0,25.0,1,left,F. Kaminsky reverse Layup (7 PTS) (J. Christopher 4 AST),"[1626163, 1630528]",1610612745.0,HOU,reverse,,,Kaminsky,F. Kaminsky,,,,,Restricted Area,0-8 Center,,,,,,2.45,Made,7.0,,,,,,,J. Christopher,1630528.0,4.0,,,
567,PT05M41.00S,2023-04-09T18:59:55.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641645,90.98226018396846,50.245098039215684,1610612764,103,99,2023-04-09T18:59:59Z,5590000,False,1.0,32.0,1,right,X. Cooks turnaround Hook (10 PTS) (J. Goodwin 4 AST),"[1641645, 1630692]",1610612764.0,WAS,turnaround,,,Cooks,X. Cooks,,,,,Restricted Area,0-8 Center,,,,,,3.23,Made,10.0,,,,,,,J. Goodwin,1630692.0,4.0,,,
569,PT05M27.00S,2023-04-09T19:00:08.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626246,9.379106438896187,53.18627450980392,1610612745,103,99,2023-04-09T19:00:24Z,5610000,False,-16.0,36.0,1,left,MISS B. Marjanovic turnaround Hook - blocked,"[1626246, 1641645]",1610612745.0,HOU,turnaround,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,,,,,,3.91,Missed,,Cooks,1641645.0,,,,,,,,,,
570,PT05M27.00S,2023-04-09T19:00:08.9Z,4,REGULAR,block,,[],1641645,,,1610612745,103,99,2023-04-09T19:00:12Z,5620000,False,,,0,,X. Cooks BLOCK (2 BLK),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT05M27.00S,2023-04-09T19:00:08.9Z,4,REGULAR,rebound,offensive,[],1626246,,,1610612745,103,99,2023-04-09T19:00:24Z,5630000,False,,,0,,B. Marjanovic REBOUND (Off:1 Def:2),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,569.0,3.0,2.0,1.0,,,,,,
572,PT05M27.00S,2023-04-09T19:00:15.2Z,4,REGULAR,turnover,out-of-bounds,[],1626246,,,1610612745,103,99,2023-04-09T19:00:32Z,5640000,False,,,0,,B. Marjanovic step out-of-bounds TURNOVER (1 TO),[1626246],1610612745.0,HOU,step,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,,,,1.0,,
574,PT05M13.00S,2023-04-09T19:00:34.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630225,89.93101182654402,94.8529411764706,1610612764,103,99,2023-04-09T19:00:38Z,5650000,False,224.0,42.0,1,right,MISS I. Todd 3PT,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,Right Corner 3,24+ Right,,,,,,22.82,Missed,,,,,,,,,,,,,
575,PT05M11.00S,2023-04-09T19:00:36.8Z,4,REGULAR,rebound,defensive,[],1631102,,,1610612745,103,99,2023-04-09T19:00:38Z,5660000,False,,,0,,T. Washington Jr. REBOUND (Off:0 Def:2),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,574.0,2.0,2.0,0.0,,,,,,
576,PT05M07.00S,2023-04-09T19:00:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630528,10.561760840998687,51.71568627450981,1610612745,103,99,2023-04-09T19:00:46Z,5670000,False,-9.0,47.0,1,left,MISS J. Christopher driving Layup,[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.76,Missed,,,,,,,,,,,,,
577,PT05M04.00S,2023-04-09T19:00:43.9Z,4,REGULAR,rebound,offensive,[],1626246,,,1610612745,103,99,2023-04-09T19:00:46Z,5680000,False,,,0,,B. Marjanovic REBOUND (Off:2 Def:2),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,576.0,4.0,2.0,2.0,,,,,,
578,PT05M03.00S,2023-04-09T19:00:44.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626246,8.327858081471746,52.69607843137255,1610612745,103,101,2023-04-09T19:09:51Z,5690000,False,-13.0,26.0,1,left,B. Marjanovic putback Layup (8 PTS),[1626246],1610612745.0,HOU,putback,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,,,,,,2.91,Made,8.0,,,,,,,,,,,,
579,PT04M48.00S,2023-04-09T19:01:00.4Z,4,REGULAR,turnover,bad pass,[],1630692,,,1610612764,103,101,2023-04-09T19:01:04Z,5700000,False,,,0,,J. Goodwin bad pass TURNOVER (3 TO),"[1630692, 1626246]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Marjanovic,1626246.0
580,PT04M48.00S,2023-04-09T19:01:00.4Z,4,REGULAR,steal,,[],1626246,,,1610612745,103,101,2023-04-09T19:01:03Z,5710000,False,,,0,,B. Marjanovic STEAL (1 STL),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
