actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
429,PT06M02.00S,2022-12-28T01:42:02.6Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,83,68,2022-12-28T01:42:27Z,4270000,False,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
430,PT05M59.00S,2022-12-28T01:42:05.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,83,68,2022-12-28T01:42:27Z,4280000,False,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,429.0,5.0,4.0,1.0,,,,,,,,,,,,
431,PT05M50.00S,2022-12-28T01:42:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,90.3580814717477,40.931372549019606,1610612755,83,70,2022-12-28T01:42:38Z,4290000,False,-45.0,38.0,1,right,J. Harden driving Layup (14 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,,,,,,,,,14.0,,,,,,,,,
432,PT05M35.00S,2022-12-28T01:42:49.5Z,3,REGULAR,turnover,lost ball,[],204001,,,1610612764,83,70,2022-12-28T01:42:57Z,4300000,False,,,0,,K. Porzingis lost ball TURNOVER (2 TO),"[204001, 203954]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,,,,,,,,,Embiid,203954.0
433,PT05M35.00S,2022-12-28T01:42:49.5Z,3,REGULAR,steal,,[],203954,,,1610612755,83,70,2022-12-28T01:45:33Z,4310000,False,,,0,,J. Embiid STEAL (3 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
434,PT05M31.00S,2022-12-28T01:42:53.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203954,91.01511169513797,51.470588235294116,1610612755,83,72,2022-12-28T01:43:09Z,4320000,False,7.0,32.0,1,right,J. Embiid running DUNK (28 PTS) (J. Harden 10 AST),"[203954, 201935]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.28,Made,,,,,,,,,28.0,,,,,J. Harden,201935.0,10.0,,
436,PT05M11.00S,2022-12-28T01:43:14.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,8.360709592641262,55.63725490196079,1610612764,83,72,2022-12-28T01:43:23Z,4340000,False,-28.0,26.0,1,left,MISS K. Porzingis cutting DUNK - blocked,"[204001, 203954]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,3.84,Missed,Embiid,203954.0,,,,,,,,,,,,,,,,
437,PT05M11.00S,2022-12-28T01:43:14.8Z,3,REGULAR,block,,[],203954,,,1610612764,83,72,2022-12-28T01:43:17Z,4350000,False,,,0,,J. Embiid BLOCK (3 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT05M11.00S,2022-12-28T01:43:14.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,83,72,2022-12-28T01:43:23Z,4360000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,436.0,,,,,,,,,,,,,,,
450,PT05M02.00S,2022-12-28T01:43:37.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628420,28.33442838370565,48.77450980392157,1610612764,83,72,2022-12-28T01:48:18Z,4375000,False,6.0,214.0,1,left,MISS M. Morris 21' pullup Shot - blocked,"[1628420, 201935]",1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Center,21.39,Missed,Harden,201935.0,,,,,,,,,,,,,,,,
451,PT05M02.00S,2022-12-28T01:43:37.2Z,3,REGULAR,block,,[],201935,,,1610612764,83,72,2022-12-28T01:45:21Z,4377500,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
452,PT05M02.00S,2022-12-28T01:43:37.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,83,72,2022-12-28T01:50:20Z,4378750,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Center,,,,,450.0,,,,,,,,,,,,,,,
440,PT05M02.00S,2022-12-28T01:43:52.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,83,72,2022-12-28T01:50:29Z,4380000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,1628480.0,,,,,,,,,,,
442,PT05M02.00S,2022-12-28T01:43:58.8Z,3,REGULAR,substitution,in,[],1629060,,,1610612755,83,72,2022-12-28T01:44:01Z,4400000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M02.00S,2022-12-28T01:43:58.8Z,3,REGULAR,substitution,out,[],204001,,,1610612755,83,72,2022-12-28T01:51:40Z,4405000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M41.00S,2022-12-28T01:44:32.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,95.3515111695138,97.30392156862744,1610612755,83,72,2022-12-28T01:45:27Z,4410000,False,237.0,-9.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
444,PT04M40.00S,2022-12-28T01:44:37.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,83,72,2022-12-28T01:44:37Z,4420000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,443.0,,,,,,,,,,,,,,,
445,PT04M40.00S,2022-12-28T01:44:38.2Z,3,REGULAR,foul,personal,[],1628420,,,1610612755,83,72,2022-12-28T01:44:47Z,4430000,False,,,0,,M. Morris loose ball personal FOUL (4 PF),"[1628420, 203954]",1610612764.0,WAS,loose ball,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628480.0,,,4.0,0.0,Embiid,203954.0,,,,,
447,PT04M40.00S,2022-12-28T01:44:55.0Z,3,REGULAR,substitution,out,[],1628420,,,1610612755,83,72,2022-12-28T01:45:00Z,4450000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M40.00S,2022-12-28T01:44:55.0Z,3,REGULAR,substitution,in,[],1626153,,,1610612755,83,72,2022-12-28T01:45:00Z,4460000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M29.00S,2022-12-28T01:45:19.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629001,95.6143232588699,98.52941176470588,1610612755,83,72,2022-12-28T01:45:29Z,4470000,False,243.0,-11.0,1,right,MISS D. Melton 24' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,24.29,Missed,,,,,,,,,,,,,,,,,,
453,PT04M26.00S,2022-12-28T01:45:22.3Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,83,72,2022-12-28T01:45:29Z,4480000,False,,,0,,J. Embiid REBOUND (Off:2 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Right Corner 3,24+ Right,,,,,449.0,6.0,4.0,2.0,,,,,,,,,,,,
454,PT04M25.00S,2022-12-28T01:45:23.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203954,92.9862023653088,51.225490196078425,1610612755,83,74,2022-12-28T01:54:11Z,4490000,False,6.0,13.0,1,right,J. Embiid putback DUNK (30 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,30.0,,,,,,,,,
455,PT04M07.00S,2022-12-28T01:45:41.7Z,3,REGULAR,3pt,Jump Shot,[],1626153,19.92444152431012,93.62745098039215,1610612764,83,74,2022-12-28T01:45:46Z,4500000,False,-218.0,135.0,1,left,MISS D. Wright 25' 3PT,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
456,PT04M05.00S,2022-12-28T01:45:43.7Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,83,74,2022-12-28T01:45:46Z,4510000,False,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,455.0,3.0,3.0,0.0,,,,,,,,,,,,
457,PT03M57.00S,2022-12-28T01:45:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.11760840998686,41.17647058823529,1610612755,83,76,2022-12-28T01:45:55Z,4520000,False,-44.0,12.0,1,right,J. Harden driving Layup (16 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,,,,,,,,,16.0,,,,,,,,,
458,PT03M49.00S,2022-12-28T01:46:01.6Z,3,REGULAR,foul,personal,[],1629001,,,1610612764,83,76,2022-12-28T01:46:08Z,4530000,False,,,0,,D. Melton personal FOUL (1 PF),"[1629001, 203078]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,,,,,,,,101284.0,,,1.0,0.0,Beal,203078.0,,,,,
460,PT03M45.00S,2022-12-28T01:46:29.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,6.258212877792378,56.61764705882353,1610612764,85,76,2022-12-28T01:55:56Z,4550000,False,-33.0,6.0,1,left,B. Beal driving floating Jump Shot (19 PTS) (T. Gibson 2 AST),"[203078, 201959]",1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,3.37,Made,,,,,,,,,19.0,,,,,T. Gibson,201959.0,2.0,,
462,PT03M37.00S,2022-12-28T01:46:41.1Z,3,REGULAR,foul,personal,[],1630166,,,1610612755,85,76,2022-12-28T01:47:18Z,4570000,False,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 201935]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,1628480.0,,,2.0,0.0,Harden,201935.0,,,,,
466,PT03M37.00S,2022-12-28T01:46:41.2Z,3,REGULAR,substitution,out,[],201935,,,1610612755,85,76,2022-12-28T01:47:23Z,4590000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M37.00S,2022-12-28T01:46:41.2Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,85,76,2022-12-28T01:47:23Z,4600000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M30.00S,2022-12-28T01:47:28.5Z,3,REGULAR,foul,personal,['2freethrow'],201959,,,1610612755,85,76,2022-12-28T01:47:35Z,4610000,False,,,0,,T. Gibson shooting personal FOUL (4 PF) (Embiid 2 FT),"[201959, 203954]",1610612764.0,WAS,shooting,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,101284.0,,,4.0,0.0,Embiid,203954.0,,,,,
470,PT03M30.00S,2022-12-28T01:47:49.7Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,85,77,2022-12-28T01:47:49Z,4630000,False,,,0,,J. Embiid Free Throw 1 of 2 (31 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,31.0,,,,,,,,,
473,PT03M30.00S,2022-12-28T01:48:09.2Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,85,78,2022-12-28T01:48:09Z,4660000,False,,,0,,J. Embiid Free Throw 2 of 2 (32 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,32.0,,,,,,,,,
474,PT03M14.00S,2022-12-28T01:48:27.6Z,3,REGULAR,foul,personal,[],203954,,,1610612764,85,78,2022-12-28T01:48:56Z,4670000,False,,,0,,J. Embiid personal FOUL (3 PF),"[203954, 201959]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101284.0,,,3.0,0.0,Gibson,201959.0,,,,,
476,PT03M14.00S,2022-12-28T01:48:58.7Z,3,REGULAR,substitution,out,[],201959,,,1610612764,85,78,2022-12-28T01:49:02Z,4690000,False,,,0,,SUB out: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M14.00S,2022-12-28T01:48:58.7Z,3,REGULAR,substitution,in,[],1629655,,,1610612764,85,78,2022-12-28T01:49:02Z,4700000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT03M02.00S,2022-12-28T01:49:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,9.149145860709593,53.431372549019606,1610612764,85,78,2022-12-28T02:00:34Z,4705000,False,-17.0,34.0,1,left,MISS D. Avdija driving Layup - blocked,"[1630166, 202699]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.77,Missed,Harris,202699.0,,,,,,,,,,,,,,,,
528,PT03M02.00S,2022-12-28T01:49:14.0Z,3,REGULAR,block,,[],202699,,,1610612764,85,78,2022-12-28T01:59:42Z,4707500,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
529,PT03M01.00S,2022-12-28T01:49:15.0Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612764,85,78,2022-12-28T02:00:34Z,4708750,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,527.0,2.0,1.0,1.0,,,,,,,,,,,,
478,PT02M59.00S,2022-12-28T01:49:29.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,85,78,2022-12-28T01:49:36Z,4710000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,101284.0,,,,,,,,,,,
479,PT02M49.00S,2022-12-28T01:49:51.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,64.86530880420499,37.99019607843137,1610612755,85,81,2022-12-28T01:49:56Z,4720000,False,-60.0,278.0,1,right,D. Melton 28' 3PT  (6 PTS) (T. Harris 2 AST),"[1629001, 202699]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,28.42,Made,,,,,,,,,6.0,,,,,T. Harris,202699.0,2.0,,
481,PT02M28.00S,2022-12-28T01:50:11.8Z,3,REGULAR,3pt,Jump Shot,[],1629060,33.327858081471746,63.23529411764706,1610612764,85,81,2022-12-28T01:50:18Z,4740000,False,-66.0,261.0,1,left,MISS R. Hachimura 26' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
482,PT02M25.00S,2022-12-28T01:50:14.8Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612764,85,81,2022-12-28T01:50:18Z,4750000,False,,,0,,D. Avdija REBOUND (Off:2 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,481.0,3.0,1.0,2.0,,,,,,,,,,,,
483,PT02M12.00S,2022-12-28T01:50:29.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,85,81,2022-12-28T01:50:40Z,4760000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,101284.0,,,,,,,,,,,
484,PT02M12.00S,2022-12-28T01:50:37.5Z,3,REGULAR,substitution,out,[],1630166,,,1610612755,85,81,2022-12-28T01:50:43Z,4770000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M12.00S,2022-12-28T01:50:37.5Z,3,REGULAR,substitution,in,[],1628398,,,1610612755,85,81,2022-12-28T01:50:43Z,4780000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M03.00S,2022-12-28T01:51:05.2Z,3,REGULAR,turnover,lost ball,[],1629001,,,1610612755,85,81,2022-12-28T01:51:19Z,4790000,False,,,0,,D. Melton lost ball TURNOVER (2 TO),"[1629001, 1626153]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,2.0,,,,,,,,,Wright,1626153.0
487,PT02M03.00S,2022-12-28T01:51:05.2Z,3,REGULAR,steal,,[],1626153,,,1610612764,85,81,2022-12-28T01:51:06Z,4800000,False,,,0,,D. Wright STEAL (3 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
488,PT01M59.00S,2022-12-28T01:51:11.3Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628398,8.886333771353483,41.42156862745098,1610612764,87,81,2022-12-28T02:01:53Z,4810000,False,43.0,31.0,1,left,K. Kuzma Jump Shot (10 PTS) (D. Wright 1 AST),"[1628398, 1626153]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.29,Made,,,,,,,,,10.0,,,,,D. Wright,1626153.0,1.0,,
490,PT01M59.00S,2022-12-28T01:51:18.0Z,3,REGULAR,foul,personal,['1freethrow'],202699,,,1610612764,87,81,2022-12-28T01:51:59Z,4830000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Kuzma 1 FT),"[202699, 1628398]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203177.0,,,2.0,0.0,Kuzma,1628398.0,,,,,
492,PT01M59.00S,2022-12-28T01:51:25.4Z,3,REGULAR,substitution,out,[],203078,,,1610612764,87,81,2022-12-28T01:51:59Z,4850000,False,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M59.00S,2022-12-28T01:51:25.4Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,87,81,2022-12-28T01:51:59Z,4860000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M59.00S,2022-12-28T01:51:49.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628398,,,1610612764,88,81,2022-12-28T01:51:49Z,4870000,False,,,0,,K. Kuzma Free Throw 1 of 1 (11 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
496,PT01M46.00S,2022-12-28T01:52:12.6Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612755,88,81,2022-12-28T01:52:19Z,4880000,False,,,0,,D. Gafford shooting personal FOUL (5 PF) (Embiid 2 FT),"[1629655, 203954]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203177.0,,,5.0,0.0,Embiid,203954.0,,,,,
498,PT01M46.00S,2022-12-28T01:52:40.2Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,88,82,2022-12-28T01:52:40Z,4900000,False,,,0,,J. Embiid Free Throw 1 of 2 (33 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,33.0,,,,,,,,,
499,PT01M46.00S,2022-12-28T01:52:41.7Z,3,REGULAR,substitution,out,[],1629655,,,1610612755,88,82,2022-12-28T01:52:46Z,4910000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M46.00S,2022-12-28T01:52:41.7Z,3,REGULAR,substitution,in,[],204001,,,1610612755,88,82,2022-12-28T01:52:46Z,4920000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M46.00S,2022-12-28T01:53:04.2Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,88,83,2022-12-28T01:53:04Z,4930000,False,,,0,,J. Embiid Free Throw 2 of 2 (34 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,34.0,,,,,,,,,
502,PT01M26.00S,2022-12-28T01:53:25.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,9.806176084099869,41.911764705882355,1610612764,88,83,2022-12-28T01:53:31Z,4940000,False,40.0,40.0,1,left,MISS D. Wright driving Layup,[1626153],1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,,
503,PT01M22.00S,2022-12-28T01:53:29.4Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,88,83,2022-12-28T01:53:31Z,4950000,False,,,0,,D. Melton REBOUND (Off:0 Def:4),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,502.0,4.0,4.0,0.0,,,,,,,,,,,,
504,PT01M18.00S,2022-12-28T01:53:35.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612755,88,83,2022-12-28T01:53:47Z,4960000,False,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Embiid 2 FT),"[204001, 203954]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,101284.0,,,1.0,0.0,Embiid,203954.0,,,,,
506,PT01M18.00S,2022-12-28T01:54:02.4Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,88,84,2022-12-28T01:54:02Z,4980000,False,,,0,,J. Embiid Free Throw 1 of 2 (35 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,35.0,,,,,,,,,
507,PT01M18.00S,2022-12-28T01:54:19.7Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,88,85,2022-12-28T01:54:19Z,4990000,False,,,0,,J. Embiid Free Throw 2 of 2 (36 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,36.0,,,,,,,,,
508,PT01M05.00S,2022-12-28T01:54:43.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612764,88,85,2022-12-28T01:54:49Z,5000000,False,,,0,,J. Embiid shooting personal FOUL (4 PF) (Kuzma 2 FT),"[203954, 1628398]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,101284.0,,,4.0,0.0,Kuzma,1628398.0,,,,,
510,PT01M05.00S,2022-12-28T01:55:22.1Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,89,85,2022-12-28T01:55:22Z,5020000,False,,,0,,K. Kuzma Free Throw 1 of 2 (12 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
511,PT01M05.00S,2022-12-28T01:55:23.1Z,3,REGULAR,substitution,out,[],1629001,,,1610612764,89,85,2022-12-28T01:55:28Z,5030000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M05.00S,2022-12-28T01:55:23.1Z,3,REGULAR,substitution,out,[],203954,,,1610612764,89,85,2022-12-28T01:55:28Z,5040000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M05.00S,2022-12-28T01:55:23.1Z,3,REGULAR,substitution,in,[],1626149,,,1610612764,89,85,2022-12-28T01:55:28Z,5050000,False,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT01M05.00S,2022-12-28T01:55:23.1Z,3,REGULAR,substitution,in,[],1627863,,,1610612764,89,85,2022-12-28T01:55:28Z,5060000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT01M05.00S,2022-12-28T01:55:43.7Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,90,85,2022-12-28T01:55:43Z,5070000,False,,,0,,K. Kuzma Free Throw 2 of 2 (13 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
516,PT00M51.20S,2022-12-28T01:55:59.6Z,3,REGULAR,turnover,bad pass,[],1627863,,,1610612755,90,85,2022-12-28T01:56:07Z,5080000,False,,,0,,D. House Jr. bad pass TURNOVER (1 TO),"[1627863, 204001]",1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,,,,,,,Porzingis,204001.0
517,PT00M51.20S,2022-12-28T01:55:59.6Z,3,REGULAR,steal,,[],204001,,,1610612764,90,85,2022-12-28T01:56:03Z,5090000,False,,,0,,K. Porzingis STEAL (2 STL),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
