actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
346,PT07M45.00S,2023-03-29T00:18:32.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,77,60,2023-03-29T00:18:35Z,3390000,False,,,0,,D. Avdija REBOUND (Off:0 Def:8),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,345.0,8.0,8.0,0.0,,
347,PT07M28.00S,2023-03-29T00:18:48.8Z,3,REGULAR,3pt,Jump Shot,[],1630557,18.610381077529567,96.56862745098039,1610612764,80,60,2023-03-29T00:18:54Z,3400000,False,-233.0,122.0,1,left,C. Kispert 26' 3PT  (13 PTS) (K. Porzingis 4 AST),"[1630557, 204001]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,26.3,Made,13.0,,,,,,K. Porzingis,204001.0,4.0,,,,,,
349,PT07M24.00S,2023-03-29T00:18:56.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,80,60,2023-03-29T00:18:56Z,3420000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT07M14.00S,2023-03-29T00:22:05.1Z,3,REGULAR,3pt,Jump Shot,[],1627759,94.82588699080158,96.56862745098039,1610612738,80,60,2023-03-29T00:22:09Z,3430000,False,233.0,-4.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,23.28,Missed,,,,,,,,,,,,,,,
351,PT07M11.00S,2023-03-29T00:22:08.1Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612764,80,60,2023-03-29T00:22:09Z,3440000,False,,,0,,M. Morris REBOUND (Off:0 Def:3),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,350.0,3.0,3.0,0.0,,
352,PT07M06.00S,2023-03-29T00:22:12.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628420,9.674770039421814,46.568627450980394,1610612764,82,60,2023-03-29T00:22:42Z,3450000,False,17.0,38.0,1,left,M. Morris running Layup (15 PTS),[1628420],1610612764.0,WAS,running,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,4.21,Made,15.0,,,,,,,,,,,,,,
353,PT06M52.00S,2023-03-29T00:22:28.8Z,3,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612738,82,60,2023-03-29T00:22:34Z,3460000,False,,,0,,D. Wright shooting personal FOUL (1 PF) (Tatum 2 FT),"[1626153, 1628369]",1610612764.0,WAS,shooting,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
355,PT06M52.00S,2023-03-29T00:22:50.0Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,82,61,2023-03-29T00:22:50Z,3480000,False,,,0,,J. Tatum Free Throw 1 of 2 (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
356,PT06M52.00S,2023-03-29T00:23:06.7Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,82,62,2023-03-29T00:23:06Z,3490000,False,,,0,,J. Tatum Free Throw 2 of 2 (26 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
357,PT06M33.00S,2023-03-29T00:23:26.7Z,3,REGULAR,2pt,Jump Shot,[],1628420,17.16491458607096,81.12745098039215,1610612764,84,62,2023-03-29T00:23:31Z,3500000,False,-156.0,109.0,1,left,M. Morris 18' pullup Jump Shot (17 PTS) (K. Porzingis 5 AST),"[1628420, 204001]",1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left,,,,18.99,Made,17.0,,,,,,K. Porzingis,204001.0,5.0,,,,,,
359,PT06M23.00S,2023-03-29T00:23:36.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.64323258869908,45.588235294117645,1610612738,84,64,2023-03-29T00:23:40Z,3520000,False,-22.0,7.0,1,right,J. Brown driving Layup (12 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,2.33,Made,12.0,,,,,,,,,,,,,,
360,PT06M06.00S,2023-03-29T00:23:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,8.492115637319317,60.049019607843135,1610612764,84,64,2023-03-29T00:24:41Z,3530000,False,-50.0,27.0,1,left,MISS C. Kispert driving Layup - blocked,"[1630557, 1628401]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,5.71,Missed,,,,,,,,,,,,,,White,1628401.0
361,PT06M06.00S,2023-03-29T00:23:53.3Z,3,REGULAR,block,,[],1628401,,,1610612764,84,64,2023-03-29T00:23:55Z,3540000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT06M04.00S,2023-03-29T00:23:55.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,84,64,2023-03-29T00:23:58Z,3550000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,360.0,3.0,3.0,0.0,,
363,PT06M00.00S,2023-03-29T00:23:59.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627759,92.46057818659659,50.73529411764706,1610612738,84,66,2023-03-29T00:25:20Z,3560000,False,4.0,18.0,1,right,J. Brown running DUNK (14 PTS) (A. Horford 2 AST),"[1627759, 201143]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,1.88,Made,14.0,,,,,,A. Horford,201143.0,2.0,,,,,,
364,PT05M46.00S,2023-03-29T00:24:13.9Z,3,REGULAR,3pt,Jump Shot,[],204001,34.641918528252305,45.588235294117645,1610612764,87,66,2023-03-29T00:24:22Z,3570000,False,22.0,273.0,1,left,K. Porzingis 27' 3PT  (27 PTS) (M. Morris 9 AST),"[204001, 1628420]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,27.4,Made,27.0,,,,,,M. Morris,1628420.0,9.0,,,,,,
366,PT05M30.00S,2023-03-29T00:24:29.3Z,3,REGULAR,3pt,Jump Shot,[],203935,68.01905387647832,48.03921568627451,1610612738,87,66,2023-03-29T00:24:33Z,3590000,False,-10.0,248.0,1,right,MISS M. Smart 24' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,24.83,Missed,,,,,,,,,,,,,,,
367,PT05M28.00S,2023-03-29T00:24:31.3Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,87,66,2023-03-29T00:24:33Z,3600000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:9),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,366.0,10.0,9.0,1.0,,
368,PT05M25.00S,2023-03-29T00:24:36.3Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612764,87,66,2023-03-29T00:24:44Z,3610000,False,,,0,,M. Smart shooting personal FOUL (2 PF) (Avdija 2 FT),"[203935, 1630166]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,
371,PT05M25.00S,2023-03-29T00:25:05.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612764,87,66,2023-03-29T00:25:26Z,3630000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
372,PT05M25.00S,2023-03-29T00:25:05.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,87,66,2023-03-29T00:25:26Z,3640000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,,,,,
373,PT05M25.00S,2023-03-29T00:25:06.0Z,3,REGULAR,substitution,out,[],1628401,,,1610612764,87,66,2023-03-29T00:25:19Z,3650000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M25.00S,2023-03-29T00:25:06.0Z,3,REGULAR,substitution,in,[],1627763,,,1610612764,87,66,2023-03-29T00:25:19Z,3660000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M25.00S,2023-03-29T00:25:05.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612764,87,66,2023-03-29T00:25:26Z,3670000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
376,PT05M23.00S,2023-03-29T00:25:07.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,87,66,2023-03-29T00:25:26Z,3680000,False,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,375.0,9.0,9.0,0.0,,
377,PT05M18.00S,2023-03-29T00:25:30.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,92.85479632063075,58.08823529411765,1610612738,87,68,2023-03-29T00:26:22Z,3690000,False,40.0,15.0,1,right,J. Brown running Layup (16 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,4.3,Made,16.0,,,,,,J. Tatum,1628369.0,4.0,,,,,,
378,PT05M12.00S,2023-03-29T00:25:36.9Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612764,87,68,2023-03-29T00:25:42Z,3700000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Avdija 2 FT),"[201143, 1630166]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,
380,PT05M12.00S,2023-03-29T00:26:14.3Z,3,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,88,68,2023-03-29T00:26:14Z,3720000,False,,,0,,D. Avdija Free Throw 1 of 2 (13 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
381,PT05M12.00S,2023-03-29T00:26:15.1Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,88,68,2023-03-29T00:26:26Z,3730000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M12.00S,2023-03-29T00:26:15.1Z,3,REGULAR,substitution,in,[],1631098,,,1610612764,88,68,2023-03-29T00:26:26Z,3740000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M12.00S,2023-03-29T00:26:31.5Z,3,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,89,68,2023-03-29T00:26:31Z,3750000,False,,,0,,D. Avdija Free Throw 2 of 2 (14 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
384,PT05M01.00S,2023-03-29T00:26:45.5Z,3,REGULAR,3pt,Jump Shot,[],201143,69.85873850197109,23.03921568627451,1610612738,89,68,2023-03-29T00:26:51Z,3760000,False,-135.0,231.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,26.73,Missed,,,,,,,,,,,,,,,
385,PT04M58.00S,2023-03-29T00:26:48.5Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,89,68,2023-03-29T00:26:51Z,3770000,False,,,0,,D. Avdija REBOUND (Off:0 Def:9),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,384.0,9.0,9.0,0.0,,
386,PT04M45.00S,2023-03-29T00:27:00.6Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612764,89,68,2023-03-29T00:27:04Z,3780000,False,,,0,,D. Avdija bad pass TURNOVER (3 TO),"[1630166, 203935]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,3.0,Smart,203935.0,,,,,,,,,,,,,,,,,
387,PT04M45.00S,2023-03-29T00:27:00.6Z,3,REGULAR,steal,,[],203935,,,1610612738,89,68,2023-03-29T00:27:02Z,3790000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
388,PT04M41.00S,2023-03-29T00:27:07.4Z,3,REGULAR,foul,offensive,[],1627759,,,1610612738,89,68,2023-03-29T00:27:16Z,3800000,False,,,0,,J. Brown charge offensive FOUL (1 PF),"[1627759, 1626153]",1610612738.0,BOS,charge,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201638.0,1.0,0.0,Wright,1626153.0,,,,,,,,,
390,PT04M41.00S,2023-03-29T00:27:07.4Z,3,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,89,68,2023-03-29T00:27:07Z,3820000,False,,,0,,J. Brown offensive foul TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,2.0,,,,,,201638.0,,,,,,,,,,,,,
392,PT04M20.00S,2023-03-29T00:27:44.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,3.892904073587385,98.0392156862745,1610612764,89,68,2023-03-29T00:27:50Z,3840000,False,-240.0,-16.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,,,,24.07,Missed,,,,,,,,,,,,,,,
393,PT04M16.00S,2023-03-29T00:27:48.6Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,89,68,2023-03-29T00:27:50Z,3850000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,392.0,3.0,3.0,0.0,,
394,PT04M08.00S,2023-03-29T00:27:56.3Z,3,REGULAR,2pt,Jump Shot,[],1627763,79.71419185282524,28.186274509803923,1610612738,89,70,2023-03-29T00:28:00Z,3860000,False,-109.0,138.0,1,right,M. Brogdon 17' step back Jump Shot (9 PTS),[1627763],1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left Center,,,,17.61,Made,9.0,,,,,,,,,,,,,,
395,PT04M08.00S,2023-03-29T00:28:01.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,89,70,2023-03-29T00:28:01Z,3870000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M08.00S,2023-03-29T00:28:06.3Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,89,70,2023-03-29T00:30:29Z,3880000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M08.00S,2023-03-29T00:28:06.3Z,3,REGULAR,substitution,out,[],1628420,,,1610612764,89,70,2023-03-29T00:30:29Z,3890000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M08.00S,2023-03-29T00:28:06.3Z,3,REGULAR,substitution,out,[],1627759,,,1610612764,89,70,2023-03-29T00:30:29Z,3900000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M08.00S,2023-03-29T00:28:06.3Z,3,REGULAR,substitution,in,[],1630264,,,1610612764,89,70,2023-03-29T00:30:29Z,3910000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M08.00S,2023-03-29T00:28:06.3Z,3,REGULAR,substitution,in,[],1629134,,,1610612764,89,70,2023-03-29T00:30:29Z,3920000,False,,,0,,SUB in: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M08.00S,2023-03-29T00:28:06.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612764,89,70,2023-03-29T00:30:29Z,3930000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M50.00S,2023-03-29T00:31:12.0Z,3,REGULAR,3pt,Jump Shot,[],1629134,33.327858081471746,28.676470588235293,1610612764,92,70,2023-03-29T00:31:31Z,3940000,False,107.0,261.0,1,left,K. Nunn 28' 3PT pullup (5 PTS) (K. Porzingis 6 AST),"[1629134, 204001]",1610612764.0,WAS,pullup,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,,,,28.17,Made,5.0,,,,,,K. Porzingis,204001.0,6.0,,,,,,
405,PT03M31.00S,2023-03-29T00:31:31.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201143,93.64323258869908,55.14705882352941,1610612738,92,72,2023-03-29T00:31:35Z,3960000,False,26.0,7.0,1,right,A. Horford Layup (5 PTS) (J. Tatum 5 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,2.67,Made,5.0,,,,,,J. Tatum,1628369.0,5.0,,,,,,
407,PT03M17.00S,2023-03-29T00:31:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,18.084756898817346,61.76470588235294,1610612764,92,72,2023-03-29T00:31:48Z,3980000,False,-59.0,117.0,1,left,MISS K. Porzingis 13' turnaround Shot,[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,,,,13.14,Missed,,,,,,,,,,,,,,,
408,PT03M15.00S,2023-03-29T00:31:46.1Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,92,72,2023-03-29T00:31:48Z,3990000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,407.0,4.0,4.0,0.0,,
409,PT03M04.00S,2023-03-29T00:31:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,94.03745072273325,47.549019607843135,1610612738,92,74,2023-03-29T00:32:02Z,4000000,False,-12.0,4.0,1,right,M. Brogdon driving Layup (11 PTS) (A. Horford 3 AST),"[1627763, 201143]",1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,1.28,Made,11.0,,,,,,A. Horford,201143.0,3.0,,,,,,
411,PT02M39.00S,2023-03-29T00:32:22.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629134,7.178055190538765,53.67647058823529,1610612764,94,74,2023-03-29T00:32:28Z,4020000,False,-18.0,15.0,1,left,K. Nunn cutting DUNK (7 PTS) (D. Wright 2 AST),"[1629134, 1626153]",1610612764.0,WAS,cutting,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,2.37,Made,7.0,,,,,,D. Wright,1626153.0,2.0,,,,,,
413,PT02M13.00S,2023-03-29T00:32:48.2Z,3,REGULAR,3pt,Jump Shot,[],1629684,95.6143232588699,97.79411764705883,1610612738,94,74,2023-03-29T00:32:53Z,4040000,False,239.0,-11.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,,23.93,Missed,,,,,,,,,,,,,,,
414,PT02M10.00S,2023-03-29T00:32:51.2Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612764,94,74,2023-03-29T00:32:53Z,4050000,False,,,0,,D. Wright REBOUND (Off:0 Def:4),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,413.0,4.0,4.0,0.0,,
415,PT01M51.00S,2023-03-29T00:33:10.6Z,3,REGULAR,3pt,Jump Shot,[],1629134,31.61957950065703,21.07843137254902,1610612764,94,74,2023-03-29T00:33:14Z,4060000,False,145.0,245.0,1,left,MISS K. Nunn 28' 3PT,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,,,,28.42,Missed,,,,,,,,,,,,,,,
416,PT01M48.00S,2023-03-29T00:33:13.6Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,94,74,2023-03-29T00:33:14Z,4070000,False,,,0,,G. Williams REBOUND (Off:2 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,415.0,4.0,2.0,2.0,,
417,PT01M39.00S,2023-03-29T00:33:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,93.38042049934296,55.392156862745104,1610612738,94,74,2023-03-29T00:33:29Z,4080000,False,27.0,10.0,1,right,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,2.87,Missed,,,,,,,,,,,,,,,
418,PT01M38.00S,2023-03-29T00:33:24.0Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612764,94,74,2023-03-29T00:33:29Z,4090000,False,,,0,,D. Wright REBOUND (Off:0 Def:5),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,417.0,5.0,5.0,0.0,,
419,PT01M38.00S,2023-03-29T00:33:28.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627763,,,1610612764,94,74,2023-03-29T00:33:35Z,4100000,False,,,0,,M. Brogdon personal FOUL (2 PF) (Wright 2 FT),"[1627763, 1626153]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,,,,201638.0,2.0,0.0,Wright,1626153.0,,,,,,,,,
421,PT01M38.00S,2023-03-29T00:33:59.7Z,3,REGULAR,freethrow,1 of 2,[],1626153,,,1610612764,94,74,2023-03-29T00:33:59Z,4120000,False,,,0,,MISS D. Wright Free Throw 1 of 2,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
422,PT01M38.00S,2023-03-29T00:33:59.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,94,74,2023-03-29T00:33:59Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,421.0,,,,,
423,PT01M38.00S,2023-03-29T00:34:00.6Z,3,REGULAR,substitution,out,[],204001,,,1610612764,94,74,2023-03-29T00:34:14Z,4140000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT01M38.00S,2023-03-29T00:34:00.6Z,3,REGULAR,substitution,out,[],203935,,,1610612764,94,74,2023-03-29T00:34:14Z,4150000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT01M38.00S,2023-03-29T00:34:00.6Z,3,REGULAR,substitution,out,[],201143,,,1610612764,94,74,2023-03-29T00:34:14Z,4160000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT01M38.00S,2023-03-29T00:34:00.6Z,3,REGULAR,substitution,in,[],201959,,,1610612764,94,74,2023-03-29T00:34:14Z,4170000,False,,,0,,SUB in: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT01M38.00S,2023-03-29T00:34:00.6Z,3,REGULAR,substitution,in,[],1628401,,,1610612764,94,74,2023-03-29T00:34:14Z,4180000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT01M38.00S,2023-03-29T00:34:00.6Z,3,REGULAR,substitution,in,[],1629057,,,1610612764,94,74,2023-03-29T00:34:14Z,4190000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M38.00S,2023-03-29T00:34:20.4Z,3,REGULAR,freethrow,2 of 2,[],1626153,,,1610612764,95,74,2023-03-29T00:34:20Z,4200000,False,,,0,,D. Wright Free Throw 2 of 2 (8 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
430,PT01M27.00S,2023-03-29T00:34:34.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,76.82325886990802,9.803921568627452,1610612738,95,74,2023-03-29T00:34:40Z,4210000,False,-201.0,165.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,26.03,Missed,,,,,,,,,,,,,,,
431,PT01M24.00S,2023-03-29T00:34:37.1Z,3,REGULAR,rebound,defensive,[],1631098,,,1610612764,95,74,2023-03-29T00:34:40Z,4220000,False,,,0,,J. Davis REBOUND (Off:2 Def:5),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,430.0,7.0,5.0,2.0,,
