actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
515,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,out,[],1628420,,,1610612751,74,111,2022-11-05T01:00:38Z,5000000,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,out,[],201142,,,1610612751,74,111,2022-11-05T01:00:38Z,5010000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,out,[],201988,,,1610612751,74,111,2022-11-05T01:00:38Z,5020000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,74,111,2022-11-05T01:00:38Z,5030000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,in,[],201959,,,1610612751,74,111,2022-11-05T01:00:38Z,5040000,,,0,,SUB in: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,in,[],1631098,,,1610612751,74,111,2022-11-05T01:00:38Z,5050000,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,in,[],1630692,,,1610612751,74,111,2022-11-05T01:00:38Z,5060000,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,in,[],1630264,,,1610612751,74,111,2022-11-05T01:00:38Z,5070000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,in,[],1628410,,,1610612751,74,111,2022-11-05T01:00:38Z,5080000,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,in,[],1630561,,,1610612751,74,111,2022-11-05T01:00:38Z,5090000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M43.00S,2022-11-05T00:59:16.2Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,74,111,2022-11-05T01:00:38Z,5100000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M32.00S,2022-11-05T01:01:01.2Z,4,REGULAR,3pt,Jump Shot,[],1629139,71.82982917214193,74.26470588235294,1610612751,74,111,2022-11-05T01:01:06Z,5110000,121.0,212.0,1,right,MISS Y. Watanabe 24' 3PT,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Right Center,24.45,Missed,,,,,,,,,,,,,,,,,,
527,PT07M28.00S,2022-11-05T01:01:05.2Z,4,REGULAR,rebound,defensive,[],1631098,,,1610612764,74,111,2022-11-05T01:01:06Z,5120000,,,0,,J. Davis REBOUND (Off:0 Def:1),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,,,526.0,1.0,1.0,0.0,,,,,,,,,,,,,,
528,PT07M17.00S,2022-11-05T01:01:15.6Z,4,REGULAR,2pt,Jump Shot,[],1630692,24.655059132720105,66.66666666666666,1610612764,74,111,2022-11-05T01:01:20Z,5130000,-83.0,179.0,1,left,MISS J. Goodwin 19' pullup Shot,[1630692],1610612764.0,WAS,pullup,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left Center,19.77,Missed,,,,,,,,,,,,,,,,,,
529,PT07M14.00S,2022-11-05T01:01:18.6Z,4,REGULAR,rebound,defensive,[],1630561,,,1610612751,74,111,2022-11-05T01:01:20Z,5140000,,,0,,D. Duke Jr. REBOUND (Off:0 Def:1),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,Mid-Range,16-24 Left Center,,,528.0,1.0,1.0,0.0,,,,,,,,,,,,,,
530,PT07M07.00S,2022-11-05T01:01:26.1Z,4,REGULAR,turnover,bad pass,[],1630561,,,1610612751,74,111,2022-11-05T01:01:31Z,5150000,,,0,,D. Duke Jr. bad pass TURNOVER (1 TO),"[1630561, 1630264]",1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Gill,1630264.0
531,PT07M07.00S,2022-11-05T01:01:26.1Z,4,REGULAR,steal,,[],1630264,,,1610612764,74,111,2022-11-05T01:01:27Z,5160000,,,0,,A. Gill STEAL (1 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT06M56.00S,2022-11-05T01:01:37.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630264,6.915243101182654,58.08823529411765,1610612764,76,111,2022-11-05T01:01:47Z,5170000,-40.0,13.0,1,left,A. Gill turnaround Hook (6 PTS) (C. Kispert 1 AST),"[1630264, 1630557]",1610612764.0,WAS,turnaround,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,4.23,Made,,,,,6.0,C. Kispert,1630557.0,1.0,,,,,,,,,,
534,PT06M56.00S,2022-11-05T01:01:42.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,76,111,2022-11-05T01:01:42Z,5190000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT06M43.00S,2022-11-05T01:03:15.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630561,92.9862023653088,54.41176470588235,1610612751,76,113,2022-11-05T01:03:21Z,5200000,22.0,13.0,1,right,D. Duke Jr. driving Layup (8 PTS),[1630561],1610612751.0,BKN,driving,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,8.0,,,,,,,,,,,,,
536,PT06M27.00S,2022-11-05T01:03:31.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201959,8.492115637319317,62.99019607843137,1610612764,76,113,2022-11-05T01:04:57Z,5210000,-65.0,27.0,1,left,MISS T. Gibson 7' cutting Layup - blocked,"[201959, 1629139]",1610612764.0,WAS,cutting,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,Watanabe,1629139.0,,,
537,PT06M27.00S,2022-11-05T01:03:31.3Z,4,REGULAR,block,,[],1629139,,,1610612764,76,113,2022-11-05T01:03:33Z,5220000,,,0,,Y. Watanabe BLOCK (1 BLK),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
538,PT06M24.00S,2022-11-05T01:03:34.3Z,4,REGULAR,rebound,defensive,[],1630561,,,1610612751,76,113,2022-11-05T01:03:36Z,5230000,,,0,,D. Duke Jr. REBOUND (Off:0 Def:2),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,536.0,2.0,2.0,0.0,,,,,,,,,,,,,,
539,PT06M23.00S,2022-11-05T01:03:39.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630561,94.30026281208936,56.127450980392155,1610612751,76,115,2022-11-05T01:05:21Z,5240000,31.0,1.0,1,right,D. Duke Jr. running Layup (10 PTS),[1630561],1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,10.0,,,,,,,,,,,,,
540,PT06M23.00S,2022-11-05T01:03:45.6Z,4,REGULAR,foul,personal,['1freethrow'],1630692,,,1610612751,76,115,2022-11-05T01:03:52Z,5250000,,,0,,J. Goodwin shooting personal FOUL (1 PF) (Duke Jr. 1 FT),"[1630692, 1630561]",1610612764.0,WAS,shooting,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1179.0,1.0,0.0,Duke Jr.,1630561.0,,,,,
542,PT06M23.00S,2022-11-05T01:04:02.5Z,4,REGULAR,freethrow,1 of 1,[],1630561,,,1610612751,76,116,2022-11-05T01:04:02Z,5270000,,,0,,D. Duke Jr. Free Throw 1 of 1 (11 PTS),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
543,PT06M13.00S,2022-11-05T01:04:17.2Z,4,REGULAR,foul,personal,[],1630560,,,1610612764,76,116,2022-11-05T01:04:27Z,5280000,,,0,,C. Thomas personal FOUL (1 PF),"[1630560, 1631098]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1193.0,1.0,0.0,Davis,1631098.0,,,,,
545,PT06M03.00S,2022-11-05T01:04:41.9Z,4,REGULAR,foul,personal,['2freethrow'],1630561,,,1610612764,76,116,2022-11-05T01:04:50Z,5300000,,,0,,D. Duke Jr. shooting personal FOUL (2 PF) (Gibson 2 FT),"[1630561, 201959]",1610612751.0,BKN,shooting,,,Duke Jr.,D. Duke Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,2.0,0.0,Gibson,201959.0,,,,,
547,PT06M03.00S,2022-11-05T01:05:02.8Z,4,REGULAR,freethrow,1 of 2,[],201959,,,1610612764,77,116,2022-11-05T01:05:02Z,5320000,,,0,,T. Gibson Free Throw 1 of 2 (1 PTS),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
548,PT06M03.00S,2022-11-05T01:05:14.5Z,4,REGULAR,freethrow,2 of 2,[],201959,,,1610612764,78,116,2022-11-05T01:05:14Z,5330000,,,0,,T. Gibson Free Throw 2 of 2 (2 PTS),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
549,PT05M58.00S,2022-11-05T01:05:27.6Z,4,REGULAR,foul,personal,[],1631098,,,1610612751,78,116,2022-11-05T01:05:36Z,5340000,,,0,,J. Davis personal FOUL (1 PF),"[1631098, 1628410]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1193.0,1.0,0.0,Sumner,1628410.0,,,,,
551,PT05M47.00S,2022-11-05T01:05:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630561,92.9862023653088,44.85294117647059,1610612751,78,116,2022-11-05T01:05:59Z,5360000,-26.0,13.0,1,right,MISS D. Duke Jr. driving Layup,[1630561],1610612751.0,BKN,driving,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,,
552,PT05M45.00S,2022-11-05T01:05:52.9Z,4,REGULAR,rebound,defensive,[],201959,,,1610612764,78,116,2022-11-05T01:05:59Z,5370000,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,551.0,1.0,1.0,0.0,,,,,,,,,,,,,,
553,PT05M40.00S,2022-11-05T01:05:57.9Z,4,REGULAR,3pt,Jump Shot,[],1630557,28.991458607095925,15.931372549019606,1610612764,78,116,2022-11-05T01:06:05Z,5380000,170.0,220.0,1,left,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,27.82,Missed,,,,,,,,,,,,,,,,,,
554,PT05M35.00S,2022-11-05T01:06:02.9Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612751,78,116,2022-11-05T01:06:05Z,5390000,,,0,,Y. Watanabe REBOUND (Off:2 Def:4),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Right Center,,,553.0,6.0,4.0,2.0,,,,,,,,,,,,,,
555,PT05M24.00S,2022-11-05T01:06:15.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,92.06636005256242,54.41176470588235,1610612751,78,118,2022-11-05T01:06:24Z,5400000,22.0,22.0,1,right,C. Thomas driving Layup (11 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,3.13,Made,,,,,11.0,,,,,,,,,,,,,
556,PT05M24.00S,2022-11-05T01:06:18.5Z,4,REGULAR,foul,personal,['1freethrow'],201959,,,1610612751,78,118,2022-11-05T01:07:02Z,5410000,,,0,,T. Gibson shooting personal FOUL (1 PF) (Thomas 1 FT),"[201959, 1630560]",1610612764.0,WAS,shooting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1179.0,1.0,0.0,Thomas,1630560.0,,,,,
558,PT05M24.00S,2022-11-05T01:06:43.4Z,4,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,78,119,2022-11-05T01:06:43Z,5430000,,,0,,C. Thomas Free Throw 1 of 1 (12 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
559,PT05M07.00S,2022-11-05T01:07:04.8Z,4,REGULAR,turnover,lost ball,[],1631098,,,1610612764,78,119,2022-11-05T01:07:11Z,5440000,,,0,,J. Davis lost ball TURNOVER (1 TO),"[1631098, 1628410]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Sumner,1628410.0
560,PT05M07.00S,2022-11-05T01:07:04.8Z,4,REGULAR,steal,,[],1628410,,,1610612751,78,119,2022-11-05T01:07:06Z,5450000,,,0,,E. Sumner STEAL (2 STL),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
561,PT05M02.00S,2022-11-05T01:07:09.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628410,92.32917214191852,64.2156862745098,1610612751,78,119,2022-11-05T01:08:17Z,5460000,71.0,20.0,1,right,MISS E. Sumner 7' running Layup,[1628410],1610612751.0,BKN,running,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
562,PT04M59.00S,2022-11-05T01:07:12.4Z,4,REGULAR,rebound,defensive,[],201959,,,1610612764,78,119,2022-11-05T01:08:17Z,5470000,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,561.0,2.0,2.0,0.0,,,,,,,,,,,,,,
564,PT04M58.00S,2022-11-05T01:07:16.6Z,4,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612764,78,119,2022-11-05T01:07:27Z,5490000,,,0,,C. Thomas shooting personal FOUL (2 PF) (Kispert 2 FT),"[1630560, 1630557]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1179.0,2.0,0.0,Kispert,1630557.0,,,,,
566,PT04M58.00S,2022-11-05T01:07:41.9Z,4,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,79,119,2022-11-05T01:07:41Z,5510000,,,0,,C. Kispert Free Throw 1 of 2 (1 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
567,PT04M58.00S,2022-11-05T01:07:54.2Z,4,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,80,119,2022-11-05T01:07:54Z,5520000,,,0,,C. Kispert Free Throw 2 of 2 (2 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
568,PT04M47.00S,2022-11-05T01:08:10.1Z,4,REGULAR,foul,personal,['2freethrow'],1631098,,,1610612751,80,119,2022-11-05T01:08:32Z,5530000,,,0,,J. Davis shooting personal FOUL (2 PF) (Sumner 2 FT),"[1631098, 1628410]",1610612764.0,WAS,shooting,,,Davis,J. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1193.0,2.0,0.0,Sumner,1628410.0,,,,,
570,PT04M47.00S,2022-11-05T01:08:10.2Z,4,REGULAR,freethrow,1 of 2,[],1628410,,,1610612751,80,120,2022-11-05T01:08:50Z,5550000,,,0,,E. Sumner Free Throw 1 of 2 (10 PTS),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
571,PT04M47.00S,2022-11-05T01:08:10.2Z,4,REGULAR,freethrow,2 of 2,[],1628410,,,1610612751,80,121,2022-11-05T01:08:50Z,5560000,,,0,,E. Sumner Free Throw 2 of 2 (11 PTS),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
572,PT04M30.00S,2022-11-05T01:09:05.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630264,10.200394218134035,43.627450980392155,1610612764,82,121,2022-11-05T01:09:10Z,5570000,32.0,43.0,1,left,A. Gill turnaround Jump Shot (8 PTS) (C. Kispert 2 AST),"[1630264, 1630557]",1610612764.0,WAS,turnaround,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,5.39,Made,,,,,8.0,C. Kispert,1630557.0,2.0,,,,,,,,,,
574,PT04M03.00S,2022-11-05T01:09:31.8Z,4,REGULAR,3pt,Jump Shot,[],1630560,75.77201051248358,8.57843137254902,1610612751,82,124,2022-11-05T01:09:37Z,5590000,-207.0,175.0,1,right,C. Thomas 27' 3PT step back (15 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,27.13,Made,,,,,15.0,,,,,,,,,,,,,
575,PT03M44.00S,2022-11-05T01:09:53.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612764,82,124,2022-11-05T01:10:02Z,5600000,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Davis 2 FT),"[1630549, 1631098]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,1.0,0.0,Davis,1631098.0,,,,,
577,PT03M44.00S,2022-11-05T01:10:18.4Z,4,REGULAR,freethrow,1 of 2,[],1631098,,,1610612764,83,124,2022-11-05T01:10:18Z,5620000,,,0,,J. Davis Free Throw 1 of 2 (1 PTS),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
578,PT03M44.00S,2022-11-05T01:10:30.3Z,4,REGULAR,freethrow,2 of 2,[],1631098,,,1610612764,84,124,2022-11-05T01:10:30Z,5630000,,,0,,J. Davis Free Throw 2 of 2 (2 PTS),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
579,PT03M24.00S,2022-11-05T01:10:52.4Z,4,REGULAR,3pt,Jump Shot,[],1630560,65.1281208935611,45.34313725490196,1610612751,84,124,2022-11-05T01:10:58Z,5640000,-23.0,275.0,1,right,MISS C. Thomas 27' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,27.63,Missed,,,,,,,,,,,,,,,,,,
580,PT03M20.00S,2022-11-05T01:10:56.4Z,4,REGULAR,rebound,defensive,[],201959,,,1610612764,84,124,2022-11-05T01:10:58Z,5650000,,,0,,T. Gibson REBOUND (Off:0 Def:3),[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Center,,,579.0,3.0,3.0,0.0,,,,,,,,,,,,,,
582,PT03M13.00S,2022-11-05T01:11:04.9Z,4,REGULAR,turnover,traveling,[],1630557,,,1610612764,84,124,2022-11-05T01:11:15Z,5670000,,,0,,C. Kispert traveling TURNOVER (2 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1179.0,,,,,,,2.0,,
583,PT02M59.00S,2022-11-05T01:11:34.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630549,94.03745072273325,43.13725490196079,1610612751,84,124,2022-11-05T01:11:38Z,5680000,-34.0,4.0,1,right,MISS D. Sharpe alley-oop DUNK,[1630549],1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,,
584,PT02M56.00S,2022-11-05T01:11:37.3Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,84,124,2022-11-05T01:11:38Z,5690000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,583.0,1.0,1.0,0.0,,,,,,,,,,,,,,
585,PT02M52.00S,2022-11-05T01:11:40.9Z,4,REGULAR,3pt,Jump Shot,[],1630557,32.14520367936925,61.029411764705884,1610612764,84,124,2022-11-05T01:12:05Z,5700000,-55.0,250.0,1,left,MISS C. Kispert 25' step back 3PT,[1630557],1610612764.0,WAS,step back,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
586,PT02M48.00S,2022-11-05T01:11:44.9Z,4,REGULAR,rebound,defensive,[],1630561,,,1610612751,84,124,2022-11-05T01:11:48Z,5710000,,,0,,D. Duke Jr. REBOUND (Off:0 Def:3),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,Above the Break 3,24+ Center,,,585.0,3.0,3.0,0.0,,,,,,,,,,,,,,
587,PT02M46.00S,2022-11-05T01:11:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630561,93.24901445466492,50.73529411764706,1610612751,84,124,2022-11-05T01:12:47Z,5720000,4.0,11.0,1,right,MISS D. Duke Jr. running Layup,[1630561],1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
588,PT02M40.00S,2022-11-05T01:11:52.5Z,4,REGULAR,rebound,offensive,[],1629139,,,1610612751,84,124,2022-11-05T01:11:52Z,5730000,,,0,,Y. Watanabe REBOUND (Off:3 Def:4),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,587.0,7.0,4.0,3.0,,,,,,,,,,,,,,
589,PT02M40.00S,2022-11-05T01:11:52.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629139,94.40999984741211,50.0,1610612751,84,126,2022-11-05T01:12:53Z,5740000,0.0,0.0,1,right,Y. Watanabe tip DUNK (14 PTS),[1629139],1610612751.0,BKN,tip,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,14.0,,,,,,,,,,,,,
590,PT02M29.00S,2022-11-05T01:12:04.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201959,7.30946123521682,55.63725490196079,1610612764,86,126,2022-11-05T01:13:22Z,5750000,-28.0,16.0,1,left,T. Gibson cutting Layup (4 PTS) (J. Goodwin 1 AST),"[201959, 1630692]",1610612764.0,WAS,cutting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,4.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,
592,PT02M11.00S,2022-11-05T01:12:25.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630264,,,1610612751,86,126,2022-11-05T01:12:42Z,5770000,,,0,,A. Gill shooting personal FOUL (2 PF) (Thomas 2 FT),"[1630264, 1630560]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1179.0,2.0,0.0,Thomas,1630560.0,,,,,
594,PT02M11.00S,2022-11-05T01:12:47.9Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,86,127,2022-11-05T01:12:47Z,5790000,,,0,,C. Thomas Free Throw 1 of 2 (16 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
595,PT02M11.00S,2022-11-05T01:12:59.2Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,86,128,2022-11-05T01:12:59Z,5800000,,,0,,C. Thomas Free Throw 2 of 2 (17 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
596,PT01M50.00S,2022-11-05T01:13:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,11.908672798948752,37.254901960784316,1610612764,86,128,2022-11-05T01:13:33Z,5810000,64.0,59.0,1,left,MISS A. Gill 8' Layup - blocked,"[1630264, 1629139]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Right,8.71,Missed,,,,,,,,,,,,,,Watanabe,1629139.0,,,
597,PT01M50.00S,2022-11-05T01:13:23.0Z,4,REGULAR,block,,[],1629139,,,1610612764,86,128,2022-11-05T01:13:25Z,5820000,,,0,,Y. Watanabe BLOCK (2 BLK),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
598,PT01M50.00S,2022-11-05T01:13:23.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,86,128,2022-11-05T01:13:33Z,5830000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,596.0,,,,,,,,,,,,,,,,,
