actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
340,PT09M45.00S,2023-03-04T23:23:01.1Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612761,61,58,2023-03-04T23:23:08Z,3310000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1629655, 1627751]",1610612764.0,WAS,1179.0,Gafford,D. Gafford,shooting,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,0.0,Poeltl,1627751.0,,,,,
342,PT09M45.00S,2023-03-04T23:23:23.5Z,3,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,61,59,2023-03-04T23:23:23Z,3330000,False,,,0,,J. Poeltl Free Throw 1 of 2 (7 PTS),[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
343,PT09M45.00S,2023-03-04T23:23:40.0Z,3,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,61,60,2023-03-04T23:23:40Z,3340000,False,,,0,,J. Poeltl Free Throw 2 of 2 (8 PTS),[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
344,PT09M29.00S,2023-03-04T23:23:57.6Z,3,REGULAR,3pt,Jump Shot,[],203078,17.821944809461236,8.57843137254902,1610612764,64,60,2023-03-04T23:24:02Z,3350000,False,207.0,115.0,1,left,B. Beal 3PT step back (12 PTS),[203078],1610612764.0,WAS,,Beal,B. Beal,step back,,,,,,,Above the Break 3,16-24 Right,23.69,Made,12.0,,,,,,,,,,,,,,,,
345,PT09M16.00S,2023-03-04T23:24:11.5Z,3,REGULAR,2pt,Hook,[],1627783,92.72339027595268,67.15686274509804,1610612761,64,62,2023-03-04T23:24:18Z,3360000,False,86.0,16.0,1,right,P. Siakam 8' driving bank Hook (12 PTS),[1627783],1610612761.0,TOR,,Siakam,P. Siakam,driving bank,,,,,,,Mid-Range,8-16 Right,8.73,Made,12.0,,,,,,,,,,,,,,,,
346,PT08M58.00S,2023-03-04T23:24:28.5Z,3,REGULAR,turnover,lost ball,[],204001,,,1610612764,64,62,2023-03-04T23:24:33Z,3370000,False,,,0,,K. Porzingis lost ball TURNOVER (3 TO),"[204001, 1627832]",1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,3.0,VanVleet,1627832.0
347,PT08M58.00S,2023-03-04T23:24:28.5Z,3,REGULAR,steal,,[],1627832,,,1610612761,64,62,2023-03-04T23:24:30Z,3380000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
348,PT08M51.00S,2023-03-04T23:24:36.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627751,91.40932982917214,42.15686274509804,1610612761,64,64,2023-03-04T23:24:40Z,3390000,False,-39.0,28.0,1,right,J. Poeltl Hook (10 PTS) (P. Siakam 5 AST),"[1627751, 1627783]",1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,10.0,P. Siakam,1627783.0,5.0,,,,,,,,,,,,,
350,PT08M28.00S,2023-03-04T23:25:02.2Z,3,REGULAR,turnover,out-of-bounds,[],1629655,,,1610612764,64,64,2023-03-04T23:25:08Z,3410000,False,,,0,,D. Gafford lost ball out-of-bounds TURNOVER (1 TO),[1629655],1610612764.0,WAS,1179.0,Gafford,D. Gafford,lost ball,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,1.0,,
351,PT08M07.00S,2023-03-04T23:25:30.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630567,93.51182654402102,42.8921568627451,1610612761,64,66,2023-03-04T23:25:35Z,3420000,False,-36.0,8.0,1,right,S. Barnes cutting DUNK (8 PTS) (O. Anunoby 1 AST),"[1630567, 1628384]",1610612761.0,TOR,,Barnes,S. Barnes,cutting,,,,,,,Restricted Area,0-8 Center,3.65,Made,8.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,
353,PT07M51.00S,2023-03-04T23:25:48.8Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,64,66,2023-03-04T23:25:54Z,3440000,False,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (2 TO),[1628398],1610612764.0,WAS,1179.0,Kuzma,K. Kuzma,lost ball,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,2.0,,
354,PT07M37.00S,2023-03-04T23:26:05.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,91.93495400788436,52.20588235294118,1610612761,64,68,2023-03-04T23:26:10Z,3450000,False,11.0,23.0,1,right,J. Poeltl Layup (12 PTS) (O. Anunoby 2 AST),"[1627751, 1628384]",1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,Restricted Area,0-8 Center,2.58,Made,12.0,O. Anunoby,1628384.0,2.0,,,,,,,,,,,,,
356,PT07M15.00S,2023-03-04T23:26:26.3Z,3,REGULAR,3pt,Jump Shot,[],1626153,30.962549277266753,76.22549019607843,1610612764,67,68,2023-03-04T23:26:30Z,3470000,False,-131.0,239.0,1,left,D. Wright 27' 3PT pullup (13 PTS) (B. Beal 6 AST),"[1626153, 203078]",1610612764.0,WAS,,Wright,D. Wright,pullup,,,,,,,Above the Break 3,24+ Left Center,27.22,Made,13.0,B. Beal,203078.0,6.0,,,,,,,,,,,,,
358,PT07M00.00S,2023-03-04T23:26:42.4Z,3,REGULAR,turnover,lost ball,[],1627751,,,1610612761,67,68,2023-03-04T23:26:47Z,3490000,False,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 1626153]",1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,2.0,Wright,1626153.0
359,PT07M00.00S,2023-03-04T23:26:42.4Z,3,REGULAR,steal,,[],1626153,,,1610612764,67,68,2023-03-04T23:26:44Z,3500000,False,,,0,,D. Wright STEAL (4 STL),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
360,PT06M40.00S,2023-03-04T23:27:02.0Z,3,REGULAR,turnover,bad pass,[],1626153,,,1610612764,67,68,2023-03-04T23:28:38Z,3510000,False,,,0,,D. Wright bad pass TURNOVER (2 TO),"[1626153, 1627783]",1610612764.0,WAS,,Wright,D. Wright,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,2.0,Siakam,1627783.0
361,PT06M40.00S,2023-03-04T23:27:02.0Z,3,REGULAR,steal,,[],1627783,,,1610612761,67,68,2023-03-04T23:27:05Z,3520000,False,,,0,,P. Siakam STEAL (3 STL),[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
362,PT06M35.00S,2023-03-04T23:27:08.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,91.40932982917214,58.57843137254902,1610612761,67,70,2023-03-04T23:27:17Z,3530000,False,43.0,28.0,1,right,S. Barnes driving Layup (10 PTS) (F. VanVleet 6 AST),"[1630567, 1627832]",1610612761.0,TOR,,Barnes,S. Barnes,driving,,,,,,,In The Paint (Non-RA),0-8 Center,5.14,Made,10.0,F. VanVleet,1627832.0,6.0,,,,,,,,,,,,,
364,PT06M35.00S,2023-03-04T23:27:23.1Z,3,REGULAR,foul,personal,['1freethrow'],1626153,,,1610612761,67,70,2023-03-04T23:27:32Z,3550000,False,,,0,,D. Wright shooting personal FOUL (2 PF) (Barnes 1 FT),"[1626153, 1630567]",1610612764.0,WAS,1662.0,Wright,D. Wright,shooting,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Barnes,1630567.0,,,,,
366,PT06M35.00S,2023-03-04T23:29:28.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,67,70,2023-03-04T23:29:28Z,3570000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M35.00S,2023-03-04T23:29:30.8Z,3,REGULAR,substitution,out,[],1629655,,,1610612761,67,70,2023-03-04T23:29:58Z,3580000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M35.00S,2023-03-04T23:29:30.8Z,3,REGULAR,substitution,out,[],1626153,,,1610612761,67,70,2023-03-04T23:29:58Z,3590000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M35.00S,2023-03-04T23:29:30.8Z,3,REGULAR,substitution,in,[],1630557,,,1610612761,67,70,2023-03-04T23:29:58Z,3600000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M35.00S,2023-03-04T23:29:30.8Z,3,REGULAR,substitution,in,[],1630264,,,1610612761,67,70,2023-03-04T23:29:58Z,3610000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M35.00S,2023-03-04T23:30:07.6Z,3,REGULAR,substitution,out,[],1628398,,,1610612761,67,70,2023-03-04T23:30:25Z,3620000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M35.00S,2023-03-04T23:30:07.6Z,3,REGULAR,substitution,in,[],1626153,,,1610612761,67,70,2023-03-04T23:30:25Z,3630000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M35.00S,2023-03-04T23:30:29.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630567,,,1610612761,67,70,2023-03-04T23:30:40Z,3640000,False,,,0,,MISS S. Barnes Free Throw 1 of 1,[1630567],1610612761.0,TOR,,Barnes,S. Barnes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
374,PT06M32.00S,2023-03-04T23:30:32.4Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,67,70,2023-03-04T23:30:40Z,3650000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:6),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,373.0,6.0,6.0,0.0,,,,,,,,,
375,PT06M12.00S,2023-03-04T23:30:50.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,11.514454664914586,41.42156862745098,1610612764,67,70,2023-03-04T23:31:37Z,3660000,False,43.0,56.0,1,left,MISS B. Beal 7' driving floating bank Shot,[203078],1610612764.0,WAS,,Beal,B. Beal,driving floating bank,,,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,
376,PT06M12.00S,2023-03-04T23:30:50.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,67,70,2023-03-04T23:31:02Z,3670000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,375.0,,,,,,,,,,,,
377,PT06M12.00S,2023-03-04T23:30:59.9Z,3,REGULAR,foul,personal,[],1630264,,,1610612761,67,70,2023-03-04T23:31:10Z,3680000,False,,,0,,A. Gill loose ball personal FOUL (1 PF),"[1630264, 1627751]",1610612764.0,WAS,1662.0,Gill,A. Gill,loose ball,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,0.0,Poeltl,1627751.0,,,,,
379,PT06M00.00S,2023-03-04T23:31:21.6Z,3,REGULAR,violation,kicked ball,[],1626153,,,1610612761,67,70,2023-03-04T23:31:27Z,3700000,False,,,0,,D. Wright kicked ball VIOLATION,[1626153],1610612764.0,WAS,1179.0,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M54.00S,2023-03-04T23:31:41.0Z,3,REGULAR,3pt,Jump Shot,[],1627832,69.20170827858082,12.990196078431374,1610612761,67,73,2023-03-04T23:31:50Z,3710000,False,-185.0,237.0,1,right,F. VanVleet 30' 3PT  (13 PTS) (P. Siakam 6 AST),"[1627832, 1627783]",1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Above the Break 3,24+ Left Center,30.07,Made,13.0,P. Siakam,1627783.0,6.0,,,,,,,,,,,,,
382,PT05M34.00S,2023-03-04T23:32:00.0Z,3,REGULAR,3pt,Jump Shot,[],203078,20.18725361366623,95.34313725490196,1610612764,70,73,2023-03-04T23:32:04Z,3730000,False,-227.0,137.0,1,left,B. Beal 26' 3PT  (15 PTS) (C. Kispert 1 AST),"[203078, 1630557]",1610612764.0,WAS,,Beal,B. Beal,,,,,,,,Above the Break 3,24+ Left Center,26.5,Made,15.0,C. Kispert,1630557.0,1.0,,,,,,,,,,,,,
384,PT05M17.00S,2023-03-04T23:32:17.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,65.65374507227332,43.38235294117647,1610612761,70,73,2023-03-04T23:32:22Z,3750000,False,-33.0,270.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,pullup,,,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,
385,PT05M14.00S,2023-03-04T23:32:20.1Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,70,73,2023-03-04T23:32:22Z,3760000,False,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612764.0,WAS,,Kispert,C. Kispert,,,,,,,,Above the Break 3,24+ Center,,,,,,,384.0,3.0,3.0,0.0,,,,,,,,,
386,PT05M03.00S,2023-03-04T23:32:35.1Z,3,REGULAR,foul,personal,[],1630567,,,1610612764,70,73,2023-03-04T23:32:48Z,3770000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1630264]",1610612761.0,TOR,1179.0,Barnes,S. Barnes,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,0.0,Gill,1630264.0,,,,,
388,PT05M03.00S,2023-03-04T23:32:48.9Z,3,REGULAR,substitution,out,[],1630567,,,1610612764,70,73,2023-03-04T23:32:56Z,3790000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M03.00S,2023-03-04T23:32:48.9Z,3,REGULAR,substitution,in,[],1629018,,,1610612764,70,73,2023-03-04T23:32:56Z,3800000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M54.00S,2023-03-04T23:33:20.0Z,3,REGULAR,3pt,Jump Shot,[],1626153,28.33442838370565,80.3921568627451,1610612764,70,73,2023-03-04T23:33:26Z,3810000,False,-152.0,214.0,1,left,MISS D. Wright 26' 3PT,[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,
391,PT04M48.00S,2023-03-04T23:33:26.0Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,70,73,2023-03-04T23:33:26Z,3820000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,390.0,3.0,2.0,1.0,,,,,,,,,
392,PT04M45.00S,2023-03-04T23:33:27.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,77.34888304862024,90.68627450980392,1610612761,70,73,2023-03-04T23:33:37Z,3830000,False,203.0,160.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,
393,PT04M42.00S,2023-03-04T23:33:30.8Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,70,73,2023-03-04T23:33:37Z,3840000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:7),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,392.0,7.0,7.0,0.0,,,,,,,,,
394,PT04M36.00S,2023-03-04T23:33:39.1Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612764,70,73,2023-03-04T23:33:53Z,3850000,False,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Beal 2 FT),"[1627751, 203078]",1610612761.0,TOR,1662.0,Poeltl,J. Poeltl,shooting,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,3.0,0.0,Beal,203078.0,,,,,
396,PT04M36.00S,2023-03-04T23:34:03.8Z,3,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,71,73,2023-03-04T23:34:03Z,3870000,False,,,0,,B. Beal Free Throw 1 of 2 (16 PTS),[203078],1610612764.0,WAS,,Beal,B. Beal,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
397,PT04M36.00S,2023-03-04T23:34:19.0Z,3,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,72,73,2023-03-04T23:34:19Z,3880000,False,,,0,,B. Beal Free Throw 2 of 2 (17 PTS),[203078],1610612764.0,WAS,,Beal,B. Beal,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
398,PT04M24.00S,2023-03-04T23:34:38.1Z,3,REGULAR,foul,personal,[],1630264,,,1610612761,72,73,2023-03-04T23:34:45Z,3890000,False,,,0,,A. Gill personal FOUL (2 PF),"[1630264, 1627783]",1610612764.0,WAS,1628484.0,Gill,A. Gill,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,2.0,0.0,Siakam,1627783.0,,,,,
400,PT04M15.00S,2023-03-04T23:35:03.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,90.75229960578186,38.72549019607843,1610612761,72,73,2023-03-04T23:35:51Z,3910000,False,-56.0,34.0,1,right,MISS O. Anunoby 6' driving Layup,[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,driving,,,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,,,,,,,
401,PT04M14.00S,2023-03-04T23:35:04.0Z,3,REGULAR,rebound,offensive,[],1628384,,,1610612761,72,73,2023-03-04T23:35:51Z,3920000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:0),[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,400.0,2.0,0.0,2.0,,,,,,,,,
402,PT04M14.00S,2023-03-04T23:35:11.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630264,,,1610612761,72,73,2023-03-05T00:09:20Z,3930000,False,,,0,,A. Gill shooting personal FOUL (3 PF) (Anunoby 2 FT),"[1630264, 1628384]",1610612764.0,WAS,1179.0,Gill,A. Gill,shooting,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,0.0,Anunoby,1628384.0,,,,,
404,PT04M14.00S,2023-03-04T23:35:34.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628384,,,1610612761,72,74,2023-03-04T23:35:34Z,3950000,False,,,0,,O. Anunoby Free Throw 1 of 2 (5 PTS),[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
405,PT04M14.00S,2023-03-04T23:35:50.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628384,,,1610612761,72,75,2023-03-04T23:35:50Z,3960000,False,,,0,,O. Anunoby Free Throw 2 of 2 (6 PTS),[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
406,PT04M00.00S,2023-03-04T23:36:06.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.30946123521682,46.07843137254902,1610612764,72,75,2023-03-04T23:36:12Z,3970000,False,20.0,16.0,1,left,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,,Beal,B. Beal,driving,,,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,
407,PT04M00.00S,2023-03-04T23:36:06.6Z,3,REGULAR,rebound,offensive,[],1630264,,,1610612764,72,75,2023-03-04T23:36:12Z,3980000,False,,,0,,A. Gill REBOUND (Off:1 Def:0),[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,Restricted Area,0-8 Center,,,,,,,406.0,1.0,0.0,1.0,,,,,,,,,
408,PT04M00.00S,2023-03-04T23:36:10.0Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612764,72,75,2023-03-04T23:36:15Z,3990000,False,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Gill 2 FT),"[1627751, 1630264]",1610612761.0,TOR,1179.0,Poeltl,J. Poeltl,shooting,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,4.0,0.0,Gill,1630264.0,,,,,
410,PT04M00.00S,2023-03-04T23:36:34.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630264,,,1610612764,73,75,2023-03-04T23:36:34Z,4010000,False,,,0,,A. Gill Free Throw 1 of 2 (1 PTS),[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
411,PT04M00.00S,2023-03-04T23:36:36.0Z,3,REGULAR,substitution,out,[],1627751,,,1610612764,73,75,2023-03-04T23:36:39Z,4020000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M00.00S,2023-03-04T23:36:36.0Z,3,REGULAR,substitution,in,[],1630173,,,1610612764,73,75,2023-03-04T23:36:39Z,4030000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M00.00S,2023-03-04T23:36:54.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630264,,,1610612764,74,75,2023-03-04T23:36:54Z,4040000,False,,,0,,A. Gill Free Throw 2 of 2 (2 PTS),[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
414,PT03M39.00S,2023-03-04T23:37:15.9Z,3,REGULAR,3pt,Jump Shot,[],1628384,81.8166885676741,94.6078431372549,1610612761,74,75,2023-03-04T23:37:19Z,4050000,False,223.0,118.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,
415,PT03M36.00S,2023-03-04T23:37:18.9Z,3,REGULAR,rebound,defensive,[],1630264,,,1610612764,74,75,2023-03-04T23:37:19Z,4060000,False,,,0,,A. Gill REBOUND (Off:1 Def:1),[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,414.0,2.0,1.0,1.0,,,,,,,,,
416,PT03M13.00S,2023-03-04T23:37:41.8Z,3,REGULAR,2pt,Jump Shot,[],204001,20.97568988173456,67.64705882352942,1610612764,74,75,2023-03-04T23:37:48Z,4070000,False,-88.0,145.0,1,left,MISS K. Porzingis 16' turnaround Shot,[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,turnaround,,,,,,,Mid-Range,16-24 Left Center,16.95,Missed,,,,,,,,,,,,,,,,,
417,PT03M08.00S,2023-03-04T23:37:46.7Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,74,75,2023-03-04T23:37:46Z,4080000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:3),[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,416.0,4.0,3.0,1.0,,,,,,,,,
418,PT03M03.00S,2023-03-04T23:37:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.11760840998686,59.31372549019608,1610612761,74,75,2023-03-04T23:37:57Z,4090000,False,47.0,12.0,1,right,MISS P. Siakam Layup,[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,,,,,,,
419,PT03M00.00S,2023-03-04T23:37:54.8Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,74,75,2023-03-04T23:38:29Z,4100000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:8),[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,418.0,8.0,8.0,0.0,,,,,,,,,
420,PT02M53.00S,2023-03-04T23:38:00.8Z,3,REGULAR,3pt,Jump Shot,[],1626153,8.09789750328515,98.77450980392157,1610612764,74,75,2023-03-04T23:38:05Z,4110000,False,-244.0,24.0,1,left,MISS D. Wright 24' 3PT,[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Left Corner 3,24+ Left,24.5,Missed,,,,,,,,,,,,,,,,,
421,PT02M50.00S,2023-03-04T23:38:03.8Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,74,75,2023-03-04T23:38:05Z,4120000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,,,,,,,,Left Corner 3,24+ Left,,,,,,,420.0,1.0,1.0,0.0,,,,,,,,,
422,PT02M29.00S,2023-03-04T23:38:25.9Z,3,REGULAR,2pt,Jump Shot,[],1630173,84.44480946123521,75.73529411764706,1610612761,74,75,2023-03-04T23:38:45Z,4130000,False,129.0,94.0,1,right,MISS P. Achiuwa 15' Jump Shot,[1630173],1610612761.0,TOR,,Achiuwa,P. Achiuwa,,,,,,,,Mid-Range,8-16 Right,15.92,Missed,,,,,,,,,,,,,,,,,
423,PT02M26.00S,2023-03-04T23:38:28.9Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612764,74,75,2023-03-04T23:38:45Z,4140000,False,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,Mid-Range,8-16 Right,,,,,,,422.0,2.0,2.0,0.0,,,,,,,,,
