actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
583,PT04M38.00S,2026-01-11T22:35:32.2Z,4,REGULAR,rebound,defensive,[],1641730,,,1610612751,90,91,2026-01-11T22:35:38Z,5800000,False,,,0,,N. Clowney REBOUND (Off:1 Def:5),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,581.0,,,,,6.0,5.0,1.0,,,,,,,,,,
584,PT04M24.00S,2026-01-11T22:35:45.5Z,4,REGULAR,3pt,Jump Shot,[],1631213,3.630091984231275,4.411764705882353,1610612751,90,94,2026-01-11T22:35:48Z,5810000,False,228.0,-18.0,1,left,T. Martin 3PT  (17 PTS) (N. Traore 6 AST),"[1631213, 1642849]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,22.86,Made,,17.0,N. Traore,1642849.0,6.0,,,,,,,,,,,,,
586,PT04M04.00S,2026-01-11T22:36:05.1Z,4,REGULAR,2pt,Jump Shot,[],1642377,92.9862023653088,17.647058823529413,1610612763,90,94,2026-01-11T22:36:10Z,5830000,False,-162.0,13.0,1,right,MISS J. Wells 16' pullup Shot - blocked,"[1642377, 1629651]",1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left,16.24,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
606,PT04M04.00S,2026-01-11T22:36:05.1Z,4,REGULAR,block,,[],1629651,,,1610612763,90,94,2026-01-11T22:38:50Z,5835000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
587,PT04M00.00S,2026-01-11T22:36:09.1Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,90,94,2026-01-11T22:36:10Z,5840000,False,,,0,,T. Martin REBOUND (Off:1 Def:2),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Left,,,586.0,,,,,3.0,2.0,1.0,,,,,,,,,,
588,PT03M51.00S,2026-01-11T22:36:18.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,10.068988173455978,52.69607843137255,1610612751,90,94,2026-01-11T22:36:24Z,5850000,False,-13.0,42.0,1,left,MISS N. Claxton driving Hook - blocked,"[1629651, 1628991]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
589,PT03M51.00S,2026-01-11T22:36:18.8Z,4,REGULAR,block,,[],1628991,,,1610612751,90,94,2026-01-11T22:36:22Z,5860000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
590,PT03M47.00S,2026-01-11T22:36:22.8Z,4,REGULAR,rebound,defensive,[],1631246,,,1610612763,90,94,2026-01-11T22:36:24Z,5870000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:4),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,588.0,,,,,5.0,4.0,1.0,,,,,,,,,,
591,PT03M42.00S,2026-01-11T22:36:28.4Z,4,REGULAR,3pt,Jump Shot,[],1631246,66.44218134034165,50.49019607843137,1610612763,90,94,2026-01-11T22:36:34Z,5880000,False,2.0,263.0,1,right,MISS V. Williams Jr. 26' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
592,PT03M39.00S,2026-01-11T22:36:31.4Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612751,90,94,2026-01-11T22:36:34Z,5890000,False,,,0,,T. Mann REBOUND (Off:0 Def:4),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,591.0,,,,,4.0,4.0,0.0,,,,,,,,,,
593,PT03M39.00S,2026-01-11T22:36:37.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,90,94,2026-01-11T22:36:37Z,5900000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M39.00S,2026-01-11T22:37:33.8Z,4,REGULAR,substitution,out,[],203484,,,1610612751,90,94,2026-01-11T22:38:04Z,5910000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M39.00S,2026-01-11T22:37:33.8Z,4,REGULAR,substitution,out,[],1631246,,,1610612751,90,94,2026-01-11T22:38:04Z,5920000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M39.00S,2026-01-11T22:37:33.8Z,4,REGULAR,substitution,out,[],1631213,,,1610612751,90,94,2026-01-11T22:38:04Z,5930000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M39.00S,2026-01-11T22:37:33.8Z,4,REGULAR,substitution,out,[],1642849,,,1610612751,90,94,2026-01-11T22:38:04Z,5940000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M39.00S,2026-01-11T22:37:33.8Z,4,REGULAR,substitution,in,[],1642907,,,1610612751,90,94,2026-01-11T22:38:04Z,5950000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M39.00S,2026-01-11T22:37:33.8Z,4,REGULAR,substitution,in,[],1642285,,,1610612751,90,94,2026-01-11T22:38:04Z,5960000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M39.00S,2026-01-11T22:37:33.8Z,4,REGULAR,substitution,in,[],1642874,,,1610612751,90,94,2026-01-11T22:38:04Z,5970000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M39.00S,2026-01-11T22:37:33.8Z,4,REGULAR,substitution,in,[],1642856,,,1610612751,90,94,2026-01-11T22:38:04Z,5980000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M28.00S,2026-01-11T22:38:22.9Z,4,REGULAR,3pt,Jump Shot,[],1629611,31.882391590013142,43.13725490196079,1610612751,90,97,2026-01-11T22:38:27Z,5990000,False,34.0,247.0,1,left,T. Mann 24' 3PT pullup (7 PTS) (E. Dëmin 4 AST),"[1629611, 1642856]",1610612751.0,BKN,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,24.96,Made,,7.0,E. Dëmin,1642856.0,4.0,,,,,,,,,,,,,
604,PT03M16.00S,2026-01-11T22:38:38.8Z,4,REGULAR,foul,personal,[],1629611,,,1610612763,90,97,2026-01-11T22:38:42Z,6010000,False,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 1642285]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2530.0,2.0,0.0,Spencer,1642285.0,,
607,PT03M02.00S,2026-01-11T22:39:10.0Z,4,REGULAR,turnover,bad pass,[],1642285,,,1610612763,90,97,2026-01-11T22:39:13Z,6030000,False,,,0,,C. Spencer bad pass TURNOVER (3 TO),"[1642285, 1641730]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,3.0,Clowney,1641730.0,,,,,,,
608,PT03M02.00S,2026-01-11T22:39:10.0Z,4,REGULAR,steal,,[],1641730,,,1610612751,90,97,2026-01-11T22:39:11Z,6040000,False,,,0,,N. Clowney STEAL (3 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
609,PT03M00.00S,2026-01-11T22:39:14.5Z,4,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612751,90,97,2026-01-11T22:39:22Z,6050000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Clowney 2 FT),"[1630583, 1641730]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2530.0,2.0,0.0,Clowney,1641730.0,,
611,PT03M00.00S,2026-01-11T22:39:45.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641730,,,1610612751,90,97,2026-01-11T22:39:45Z,6070000,False,,,0,,MISS N. Clowney Free Throw 1 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
612,PT03M00.00S,2026-01-11T22:39:45.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,90,97,2026-01-11T22:39:45Z,6080000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,611.0,,,,,,,,,,,,,,,,,
613,PT03M00.00S,2026-01-11T22:39:48.5Z,4,REGULAR,substitution,out,[],1642377,,,1610612751,90,97,2026-01-11T22:39:51Z,6090000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M00.00S,2026-01-11T22:39:48.5Z,4,REGULAR,substitution,in,[],1629111,,,1610612751,90,97,2026-01-11T22:39:51Z,6100000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M00.00S,2026-01-11T22:40:06.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641730,,,1610612751,90,98,2026-01-11T22:40:06Z,6110000,False,,,0,,N. Clowney Free Throw 2 of 2 (17 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
618,PT02M47.00S,2026-01-11T22:40:20.0Z,4,REGULAR,3pt,Jump Shot,[],1642285,64.20827858081472,67.15686274509804,1610612763,93,98,2026-01-11T22:40:24Z,6120000,False,86.0,284.0,1,right,C. Spencer 29' 3PT pullup (12 PTS) (J. Landale 1 AST),"[1642285, 1629111]",1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,29.66,Made,,12.0,J. Landale,1629111.0,1.0,,,,,,,,,,,,,
619,PT02M26.00S,2026-01-11T22:40:40.3Z,4,REGULAR,3pt,Jump Shot,[],1641730,25.837713534822605,15.931372549019606,1610612751,93,98,2026-01-11T22:40:45Z,6130000,False,170.0,190.0,1,left,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
620,PT02M21.00S,2026-01-11T22:40:45.3Z,4,REGULAR,rebound,defensive,[],1642285,,,1610612763,93,98,2026-01-11T22:40:45Z,6140000,False,,,0,,C. Spencer REBOUND (Off:1 Def:3),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,619.0,,,,,4.0,3.0,1.0,,,,,,,,,,
621,PT02M18.00S,2026-01-11T22:40:47.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642907,85.62746386333771,4.411764705882353,1610612763,96,98,2026-01-11T22:40:52Z,6150000,False,-228.0,83.0,1,right,C. Coward 24' 3PT running (18 PTS) (C. Spencer 11 AST),"[1642907, 1642285]",1610612763.0,MEM,running,,,Coward,C. Coward,,,,,Left Corner 3,24+ Left,24.24,Made,,18.0,C. Spencer,1642285.0,11.0,,,,,,,,,,,,,
623,PT01M54.00S,2026-01-11T22:41:16.3Z,4,REGULAR,foul,personal,[],1630583,,,1610612751,96,98,2026-01-11T22:41:21Z,6170000,False,,,0,,S. Aldama personal FOUL (3 PF),"[1630583, 1641730]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628951.0,3.0,0.0,Clowney,1641730.0,,
625,PT01M43.00S,2026-01-11T22:41:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,8.754927726675426,37.00980392156863,1610612751,96,98,2026-01-11T22:41:57Z,6190000,False,65.0,30.0,1,left,MISS D. Wolf 7' driving Layup - blocked,"[1642874, 1628991]",1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
626,PT01M43.00S,2026-01-11T22:41:52.3Z,4,REGULAR,block,,[],1628991,,,1610612751,96,98,2026-01-11T22:41:54Z,6200000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
627,PT01M40.00S,2026-01-11T22:41:55.3Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612763,96,98,2026-01-11T22:41:57Z,6210000,False,,,0,,J. Landale REBOUND (Off:2 Def:4),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,625.0,,,,,6.0,4.0,2.0,,,,,,,,,,
628,PT01M37.00S,2026-01-11T22:42:00.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630583,88.78120893561103,63.23529411764706,1610612763,98,98,2026-01-11T22:54:04Z,6220000,False,66.0,53.0,1,right,S. Aldama 8' driving floating Jump Shot (15 PTS) (C. Spencer 12 AST),"[1630583, 1642285]",1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,8.48,Made,,15.0,C. Spencer,1642285.0,12.0,,,,,,,,,,,,,
646,PT01M18.00S,2026-01-11T22:42:10.3Z,4,REGULAR,turnover,bad pass,[],1629611,,,1610612751,98,98,2026-01-11T22:46:01Z,6225000,False,,,0,,T. Mann bad pass TURNOVER (3 TO),"[1629611, 1629111]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,Landale,1629111.0,,,,,,,
647,PT01M18.00S,2026-01-11T22:42:10.3Z,4,REGULAR,steal,,[],1629111,,,1610612763,98,98,2026-01-11T22:46:01Z,6227500,False,,,0,,J. Landale STEAL (2 STL),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
631,PT01M04.00S,2026-01-11T22:42:34.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,66.44218134034165,49.754901960784316,1610612763,98,98,2026-01-11T22:46:08Z,6250000,False,-1.0,263.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
632,PT01M02.00S,2026-01-11T22:42:36.6Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612763,98,98,2026-01-11T22:42:38Z,6260000,False,,,0,,J. Landale REBOUND (Off:3 Def:4),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,631.0,,,,,7.0,4.0,3.0,,,,,,,,,,
633,PT01M02.00S,2026-01-11T22:42:37.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629111,94.40999984741211,50.0,1610612763,98,98,2026-01-11T22:46:08Z,6270000,False,0.0,0.0,1,right,MISS J. Landale tip Layup,[1629111],1610612763.0,MEM,tip,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
634,PT01M02.00S,2026-01-11T22:42:37.9Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612763,98,98,2026-01-11T22:42:40Z,6280000,False,,,0,,J. Landale REBOUND (Off:4 Def:4),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,633.0,,,,,8.0,4.0,4.0,,,,,,,,,,
635,PT00M59.60S,2026-01-11T22:42:40.9Z,4,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1642907,73.40670170827858,16.666666666666664,1610612763,101,98,2026-01-11T22:46:08Z,6290000,False,-167.0,197.0,1,right,C. Coward 25' 3PT  (21 PTS) (C. Spencer 13 AST),"[1642907, 1642285]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,25.84,Made,,21.0,C. Spencer,1642285.0,13.0,,,,,,,,,,,,,
637,PT00M58.70S,2026-01-11T22:42:47.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,101,98,2026-01-11T22:42:47Z,6310000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M53.20S,2026-01-11T22:44:37.7Z,4,REGULAR,3pt,Jump Shot,[],1641730,32.14520367936925,59.55882352941176,1610612751,101,98,2026-01-11T22:44:41Z,6320000,False,-48.0,250.0,1,left,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
640,PT00M49.90S,2026-01-11T22:44:41.2Z,4,REGULAR,rebound,offensive,[],1642874,,,1610612751,101,98,2026-01-11T22:44:41Z,6330000,False,,,0,,D. Wolf REBOUND (Off:3 Def:7),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Center,,,639.0,,,,,10.0,7.0,3.0,,,,,,,,,,
641,PT00M40.30S,2026-01-11T22:44:50.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,30.042706964520367,71.56862745098039,1610612751,101,98,2026-01-11T22:44:55Z,6340000,False,-108.0,230.0,1,left,MISS N. Clowney 25' pullup 3PT,[1641730],1610612751.0,BKN,pullup,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
642,PT00M36.50S,2026-01-11T22:44:54.5Z,4,REGULAR,rebound,defensive,[],1642907,,,1610612763,101,98,2026-01-11T22:44:55Z,6350000,False,,,0,,C. Coward REBOUND (Off:1 Def:7),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,641.0,,,,,8.0,7.0,1.0,,,,,,,,,,
643,PT00M15.60S,2026-01-11T22:45:15.5Z,4,REGULAR,3pt,Jump Shot,[],1642907,68.67608409986859,24.509803921568626,1610612763,101,98,2026-01-11T22:45:20Z,6360000,False,-127.0,242.0,1,right,MISS C. Coward 27' pullup 3PT,[1642907],1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,27.34,Missed,,,,,,,,,,,,,,,,,,
644,PT00M12.40S,2026-01-11T22:45:18.7Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612763,101,98,2026-01-11T22:45:20Z,6370000,False,,,0,,J. Landale REBOUND (Off:5 Def:4),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,643.0,,,,,9.0,4.0,5.0,,,,,,,,,,
645,PT00M11.30S,2026-01-11T22:45:24.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,101,98,2026-01-11T22:45:24Z,6380000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M11.30S,2026-01-11T22:46:22.5Z,4,REGULAR,substitution,out,[],1629111,,,1610612763,101,98,2026-01-11T22:46:50Z,6390000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M11.30S,2026-01-11T22:46:22.5Z,4,REGULAR,substitution,in,[],1642377,,,1610612763,101,98,2026-01-11T22:46:50Z,6400000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M10.00S,2026-01-11T22:47:08.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642874,,,1610612763,101,98,2026-01-11T22:47:15Z,6410000,False,,,0,,D. Wolf personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1642874, 1628991]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2530.0,2.0,0.0,Jackson Jr.,1628991.0,,
652,PT00M10.00S,2026-01-11T22:47:30.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628991,,,1610612763,102,98,2026-01-11T22:47:30Z,6430000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (13 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
653,PT00M10.00S,2026-01-11T22:47:33.7Z,4,REGULAR,substitution,out,[],1642285,,,1610612763,102,98,2026-01-11T22:47:43Z,6440000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M10.00S,2026-01-11T22:47:33.7Z,4,REGULAR,substitution,in,[],1629111,,,1610612763,102,98,2026-01-11T22:47:43Z,6450000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M10.00S,2026-01-11T22:47:54.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628991,,,1610612763,103,98,2026-01-11T22:47:54Z,6460000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (14 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
656,PT00M04.80S,2026-01-11T22:48:04.7Z,4,REGULAR,3pt,Jump Shot,[],1642874,30.17411300919842,72.79411764705883,1610612751,103,98,2026-01-11T22:48:09Z,6470000,False,-114.0,231.0,1,left,MISS D. Wolf 25' pullup 3PT,[1642874],1610612751.0,BKN,pullup,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
657,PT00M01.90S,2026-01-11T22:48:07.6Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,103,98,2026-01-11T22:48:07Z,6480000,False,,,0,,S. Aldama REBOUND (Off:2 Def:6),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,656.0,,,,,8.0,6.0,2.0,,,,,,,,,,
658,PT00M00.00S,2026-01-11T22:48:13.2Z,4,REGULAR,period,end,[],0,,,1610612763,103,98,2026-01-11T22:48:13Z,6490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2026-01-11T22:48:16.4Z,4,REGULAR,game,end,[],0,,,0,103,98,2026-01-11T22:48:16Z,6500000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
