actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
548,PT12M00.00S,2026-03-13T01:48:18.3Z,4,REGULAR,substitution,in,['startperiod'],1641765,,,1610612763,84,86,2026-03-13T01:50:30Z,5380000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2026-03-13T01:48:18.3Z,4,REGULAR,substitution,in,['startperiod'],1641712,,,1610612763,84,86,2026-03-13T01:50:30Z,5390000,False,,,0,,SUB in: R. Rupert,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2026-03-13T01:48:18.3Z,4,REGULAR,substitution,in,['startperiod'],1631108,,,1610612763,84,86,2026-03-13T01:50:30Z,5400000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2026-03-13T01:48:18.3Z,4,REGULAR,substitution,in,['startperiod'],1642948,,,1610612763,84,86,2026-03-13T01:50:30Z,5410000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2026-03-13T01:48:18.3Z,4,REGULAR,substitution,in,['startperiod'],1642843,,,1610612763,84,86,2026-03-13T01:50:30Z,5420000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2026-03-13T01:50:41.1Z,4,REGULAR,period,start,[],0,,,1610612742,84,86,2026-03-13T01:50:41Z,5430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT11M45.00S,2026-03-13T01:50:55.3Z,4,REGULAR,3pt,Jump Shot,[],203114,32.276609724047304,57.35294117647059,1610612742,84,89,2026-03-13T01:50:59Z,5440000,False,-37.0,251.0,1,left,K. Middleton 25' 3PT  (16 PTS) (R. Nembhard 3 AST),"[203114, 1642948]",1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,25.36,Made,16.0,R. Nembhard,1642948.0,3.0,,,,,,,,,,,,,,
556,PT11M34.00S,2026-03-13T01:51:08.7Z,4,REGULAR,turnover,out-of-bounds,[],1642914,,,1610612763,84,89,2026-03-13T01:51:46Z,5460000,False,,,0,,J. Small bad pass out-of-bounds TURNOVER (3 TO),[1642914],1610612763.0,MEM,bad pass,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,,,,,,,,,,,,
557,PT11M20.00S,2026-03-13T01:51:27.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203114,32.670827858081466,51.470588235294116,1610612742,84,92,2026-03-13T01:51:30Z,5470000,False,-7.0,255.0,1,left,K. Middleton 25' 3PT  (19 PTS) (R. Nembhard 4 AST),"[203114, 1642948]",1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,25.47,Made,19.0,R. Nembhard,1642948.0,4.0,,,,,,,,,,,,,,
559,PT10M59.00S,2026-03-13T01:51:47.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642914,91.5407358738502,62.254901960784316,1610612763,84,92,2026-03-13T01:51:51Z,5490000,False,61.0,27.0,1,right,MISS J. Small 6' driving floating Shot - blocked,"[1642914, 1642843]",1610612763.0,MEM,driving floating,,,Small,J. Small,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,Flagg,1642843.0
560,PT10M59.00S,2026-03-13T01:51:47.4Z,4,REGULAR,block,,[],1642843,,,1610612763,84,92,2026-03-13T01:51:49Z,5500000,False,,,0,,C. Flagg BLOCK (1 BLK),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
561,PT10M57.00S,2026-03-13T01:51:49.4Z,4,REGULAR,rebound,offensive,[],1641765,,,1610612763,84,92,2026-03-13T01:51:51Z,5510000,False,,,0,,O. Prosper REBOUND (Off:2 Def:4),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,559.0,6.0,4.0,2.0,,,,
562,PT10M55.00S,2026-03-13T01:51:51.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641713,74.19513797634691,13.970588235294118,1610612763,84,92,2026-03-13T01:51:56Z,5520000,False,-180.0,190.0,1,right,MISS G. Jackson 26' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
563,PT10M51.00S,2026-03-13T01:51:55.5Z,4,REGULAR,rebound,defensive,[],1642948,,,1610612742,84,92,2026-03-13T01:51:56Z,5530000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:2),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,562.0,2.0,2.0,0.0,,,,
564,PT10M47.00S,2026-03-13T01:52:02.7Z,4,REGULAR,foul,personal,['3freethrow'],1642914,,,1610612742,84,92,2026-03-13T01:52:25Z,5540000,False,,,0,,J. Small shooting personal FOUL (2 PF) (Middleton 3 FT),"[1642914, 203114]",1610612763.0,MEM,shooting,,,Small,J. Small,,,,,Above the Break 3,24+ Right Center,,,,,,,1627529.0,,2.0,0.0,Middleton,203114.0,,,,,,,,
566,PT10M47.00S,2026-03-13T01:52:32.5Z,4,REGULAR,freethrow,1 of 3,['fastbreak'],203114,,,1610612742,84,93,2026-03-13T01:52:35Z,5560000,False,,,0,,K. Middleton Free Throw 1 of 3 (20 PTS),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
568,PT10M47.00S,2026-03-13T01:52:45.0Z,4,REGULAR,freethrow,2 of 3,['fastbreak'],203114,,,1610612742,84,94,2026-03-13T01:52:45Z,5580000,False,,,0,,K. Middleton Free Throw 2 of 3 (21 PTS),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
569,PT10M47.00S,2026-03-13T01:52:58.0Z,4,REGULAR,freethrow,3 of 3,['fastbreak'],203114,,,1610612742,84,95,2026-03-13T01:52:58Z,5590000,False,,,0,,K. Middleton Free Throw 3 of 3 (22 PTS),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
570,PT10M26.00S,2026-03-13T01:53:20.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641713,87.33574244415243,36.76470588235294,1610612763,86,95,2026-03-13T01:53:24Z,5600000,False,-66.0,67.0,1,right,G. Jackson 9' fadeaway Jump Shot (18 PTS),[1641713],1610612763.0,MEM,fadeaway,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Left,9.38,Made,18.0,,,,,,,,,,,,,,,,,
571,PT10M07.00S,2026-03-13T01:53:39.1Z,4,REGULAR,2pt,Jump Shot,[],203114,7.440867279894875,24.264705882352942,1610612742,86,97,2026-03-13T01:53:43Z,5610000,False,129.0,17.0,1,left,K. Middleton 12' turnaround fadeaway Jump Shot (24 PTS),[203114],1610612742.0,DAL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,12.99,Made,24.0,,,,,,,,,,,,,,,,,
573,PT10M05.00S,2026-03-13T01:53:43.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,86,97,2026-03-13T01:53:43Z,5630000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M53.00S,2026-03-13T01:56:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642914,92.9862023653088,53.431372549019606,1610612763,88,97,2026-03-13T01:56:52Z,5640000,False,17.0,13.0,1,right,J. Small driving finger roll Layup (16 PTS),[1642914],1610612763.0,MEM,driving finger roll,,,Small,J. Small,,,,,Restricted Area,0-8 Center,2.18,Made,16.0,,,,,,,,,,,,,,,,,
575,PT09M29.00S,2026-03-13T01:57:11.9Z,4,REGULAR,3pt,Jump Shot,[],1631108,25.837713534822605,16.666666666666664,1610612742,88,100,2026-03-13T01:57:15Z,5650000,False,167.0,190.0,1,left,M. Christie 25' 3PT  (13 PTS) (C. Flagg 7 AST),"[1631108, 1642843]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,25.31,Made,13.0,C. Flagg,1642843.0,7.0,,,,,,,,,,,,,,
577,PT09M12.00S,2026-03-13T01:57:29.4Z,4,REGULAR,2pt,Jump Shot,[],1642377,78.66294349540078,62.254901960784316,1610612763,88,100,2026-03-13T01:57:33Z,5670000,False,61.0,148.0,1,right,MISS J. Wells 16' pullup Shot - blocked,"[1642377, 1631108]",1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Mid-Range,16-24 Right Center,16.03,Missed,,,,,,,,,,,,,,,,,Christie,1631108.0
634,PT09M12.00S,2026-03-13T01:57:29.4Z,4,REGULAR,block,,[],1631108,,,1610612763,88,100,2026-03-13T02:03:24Z,5675000,False,,,0,,M. Christie BLOCK (1 BLK),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
578,PT09M10.00S,2026-03-13T01:57:31.4Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,88,100,2026-03-13T01:57:33Z,5680000,False,,,0,,D. Gafford REBOUND (Off:6 Def:7),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,577.0,13.0,7.0,6.0,,,,
579,PT09M02.00S,2026-03-13T01:57:40.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,6.1268068331143235,38.48039215686275,1610612742,88,100,2026-03-13T01:57:43Z,5690000,False,58.0,5.0,1,left,MISS K. Middleton driving floating bank Shot,[203114],1610612742.0,DAL,driving floating bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,,,,,,,,,,,,,,,,,
580,PT08M58.00S,2026-03-13T01:57:42.9Z,4,REGULAR,rebound,offensive,[],203114,,,1610612742,88,100,2026-03-13T01:57:42Z,5700000,False,,,0,,K. Middleton REBOUND (Off:2 Def:0),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,579.0,2.0,0.0,2.0,,,,
581,PT08M58.00S,2026-03-13T01:57:44.7Z,4,REGULAR,foul,personal,['2freethrow'],1642914,,,1610612742,88,100,2026-03-13T01:57:57Z,5710000,False,,,0,,J. Small shooting personal FOUL (3 PF) (Gafford 2 FT),"[1642914, 1629655]",1610612763.0,MEM,shooting,,,Small,J. Small,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,3.0,0.0,Gafford,1629655.0,,,,,,,,
583,PT08M58.00S,2026-03-13T01:58:17.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629655,,,1610612742,88,101,2026-03-13T01:58:44Z,5730000,False,,,0,,D. Gafford Free Throw 1 of 2 (22 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
584,PT08M58.00S,2026-03-13T01:58:17.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629655,,,1610612742,88,101,2026-03-13T01:58:44Z,5740000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
585,PT08M55.00S,2026-03-13T01:58:20.9Z,4,REGULAR,rebound,defensive,[],1641765,,,1610612763,88,101,2026-03-13T01:58:44Z,5750000,False,,,0,,O. Prosper REBOUND (Off:2 Def:5),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,584.0,7.0,5.0,2.0,,,,
586,PT08M44.00S,2026-03-13T01:58:53.9Z,4,REGULAR,turnover,lost ball,[],1641713,,,1610612763,88,101,2026-03-13T01:58:57Z,5760000,False,,,0,,G. Jackson lost ball TURNOVER (1 TO),"[1641713, 1642948]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,,,,,Nembhard,1642948.0,,
587,PT08M44.00S,2026-03-13T01:58:53.9Z,4,REGULAR,steal,,[],1642948,,,1610612742,88,101,2026-03-13T01:58:55Z,5770000,False,,,0,,R. Nembhard STEAL (1 STL),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
588,PT08M38.00S,2026-03-13T01:58:59.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631108,29.6484888304862,72.05882352941177,1610612742,88,101,2026-03-13T01:59:06Z,5780000,False,-110.0,226.0,1,left,MISS M. Christie 25' running 3PT,[1631108],1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
589,PT08M32.00S,2026-03-13T01:59:05.6Z,4,REGULAR,rebound,offensive,[],1642843,,,1610612742,88,101,2026-03-13T01:59:05Z,5790000,False,,,0,,C. Flagg REBOUND (Off:4 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,588.0,5.0,1.0,4.0,,,,
590,PT08M19.00S,2026-03-13T01:59:18.7Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203114,6.389618922470433,21.568627450980394,1610612742,88,103,2026-03-13T01:59:23Z,5800000,False,142.0,8.0,1,left,K. Middleton 14' fadeaway Jump Shot (26 PTS),[203114],1610612742.0,DAL,fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,14.24,Made,26.0,,,,,,,,,,,,,,,,,
591,PT08M03.00S,2026-03-13T01:59:33.6Z,4,REGULAR,3pt,Jump Shot,[],1641765,69.33311432325887,73.52941176470588,1610612763,91,103,2026-03-13T01:59:37Z,5810000,False,118.0,236.0,1,right,O. Prosper 26' 3PT  (7 PTS) (G. Jackson 2 AST),"[1641765, 1641713]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,26.35,Made,7.0,G. Jackson,1641713.0,2.0,,,,,,,,,,,,,,
593,PT07M49.00S,2026-03-13T01:59:48.5Z,4,REGULAR,3pt,Jump Shot,[],203114,14.273981603153747,3.1862745098039214,1610612742,91,106,2026-03-13T01:59:52Z,5830000,False,234.0,82.0,1,left,K. Middleton 24' 3PT  (29 PTS) (R. Nembhard 5 AST),"[203114, 1642948]",1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Right Corner 3,24+ Right,24.79,Made,29.0,R. Nembhard,1642948.0,5.0,,,,,,,,,,,,,,
595,PT07M36.00S,2026-03-13T02:00:01.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642914,92.32917214191852,45.83333333333333,1610612763,91,106,2026-03-13T02:00:05Z,5850000,False,-21.0,20.0,1,right,MISS J. Small driving Layup - blocked,"[1642914, 1629655]",1610612763.0,MEM,driving,,,Small,J. Small,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
596,PT07M36.00S,2026-03-13T02:00:01.1Z,4,REGULAR,block,,[],1629655,,,1610612763,91,106,2026-03-13T02:00:02Z,5860000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
597,PT07M32.00S,2026-03-13T02:00:05.1Z,4,REGULAR,rebound,offensive,[],1641712,,,1610612763,91,106,2026-03-13T02:00:05Z,5870000,False,,,0,,R. Rupert REBOUND (Off:1 Def:5),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,595.0,6.0,5.0,1.0,,,,
598,PT07M30.00S,2026-03-13T02:00:07.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641713,67.49342969776609,30.88235294117647,1610612763,91,106,2026-03-13T02:00:13Z,5880000,False,-96.0,253.0,1,right,MISS G. Jackson 27' pullup 3PT,[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,,
599,PT07M25.00S,2026-03-13T02:00:12.4Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,91,106,2026-03-13T02:00:13Z,5890000,False,,,0,,D. Gafford REBOUND (Off:6 Def:8),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,598.0,14.0,8.0,6.0,,,,
600,PT07M24.00S,2026-03-13T02:00:13.4Z,4,REGULAR,turnover,lost ball,[],1629655,,,1610612742,91,106,2026-03-13T02:00:16Z,5900000,False,,,0,,D. Gafford lost ball TURNOVER (2 TO),"[1629655, 1641765]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,,Prosper,1641765.0,,
601,PT07M24.00S,2026-03-13T02:00:13.4Z,4,REGULAR,steal,,[],1641765,,,1610612763,91,106,2026-03-13T02:00:15Z,5910000,False,,,0,,O. Prosper STEAL (3 STL),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
602,PT07M14.00S,2026-03-13T02:00:22.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1642377,81.553876478318,23.774509803921568,1610612763,93,106,2026-03-13T02:00:26Z,5920000,False,-131.0,121.0,1,right,J. Wells 17' pullup Jump Shot (19 PTS) (J. Small 9 AST),"[1642377, 1642914]",1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left Center,17.83,Made,19.0,J. Small,1642914.0,9.0,,,,,,,,,,,,,,
604,PT06M55.00S,2026-03-13T02:00:41.8Z,4,REGULAR,2pt,Jump Shot,[],203114,10.85742444152431,77.45098039215686,1610612742,93,106,2026-03-13T02:00:46Z,5940000,False,-137.0,50.0,1,left,MISS K. Middleton 14' step back Shot,[203114],1610612742.0,DAL,step back,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,14.6,Missed,,,,,,,,,,,,,,,,,,
605,PT06M53.00S,2026-03-13T02:00:43.8Z,4,REGULAR,rebound,defensive,[],1641712,,,1610612763,93,106,2026-03-13T02:00:46Z,5950000,False,,,0,,R. Rupert REBOUND (Off:1 Def:6),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,604.0,7.0,6.0,1.0,,,,
606,PT06M47.00S,2026-03-13T02:00:50.6Z,4,REGULAR,turnover,bad pass,[],1641712,,,1610612763,93,106,2026-03-13T02:00:53Z,5960000,False,,,0,,R. Rupert bad pass TURNOVER (1 TO),"[1641712, 203114]",1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,Middleton,203114.0,,
607,PT06M47.00S,2026-03-13T02:00:50.6Z,4,REGULAR,steal,,[],203114,,,1610612742,93,106,2026-03-13T02:00:51Z,5970000,False,,,0,,K. Middleton STEAL (2 STL),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
608,PT06M45.00S,2026-03-13T02:00:53.8Z,4,REGULAR,turnover,out-of-bounds,[],1631108,,,1610612742,93,106,2026-03-13T02:00:57Z,5980000,False,,,0,,M. Christie bad pass out-of-bounds TURNOVER (3 TO),[1631108],1610612742.0,DAL,bad pass,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,1627529.0,3.0,,,,,,,,,,,,
609,PT06M45.00S,2026-03-13T02:00:56.5Z,4,REGULAR,substitution,out,[],1642914,,,1610612763,93,106,2026-03-13T02:01:09Z,5990000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M45.00S,2026-03-13T02:00:56.5Z,4,REGULAR,substitution,out,[],1641713,,,1610612763,93,106,2026-03-13T02:01:09Z,6000000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M45.00S,2026-03-13T02:00:56.5Z,4,REGULAR,substitution,out,[],203114,,,1610612763,93,106,2026-03-13T02:01:09Z,6010000,False,,,0,,SUB out: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M45.00S,2026-03-13T02:00:56.5Z,4,REGULAR,substitution,in,[],1631174,,,1610612763,93,106,2026-03-13T02:01:09Z,6020000,False,,,0,,SUB in: T. Burton,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M45.00S,2026-03-13T02:00:56.5Z,4,REGULAR,substitution,in,[],1642942,,,1610612763,93,106,2026-03-13T02:01:09Z,6030000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M45.00S,2026-03-13T02:00:56.5Z,4,REGULAR,substitution,in,[],1628963,,,1610612763,93,106,2026-03-13T02:01:09Z,6040000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M36.00S,2026-03-13T02:01:22.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641765,92.72339027595268,54.166666666666664,1610612763,95,106,2026-03-13T02:01:26Z,6050000,False,21.0,16.0,1,right,O. Prosper driving finger roll Layup (9 PTS) (J. Wells 2 AST),"[1641765, 1642377]",1610612763.0,MEM,driving finger roll,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,2.62,Made,9.0,J. Wells,1642377.0,2.0,,,,,,,,,,,,,,
617,PT06M36.00S,2026-03-13T02:01:24.5Z,4,REGULAR,foul,personal,['1freethrow'],1628963,,,1610612763,95,106,2026-03-13T02:01:55Z,6070000,False,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Prosper 1 FT),"[1628963, 1641765]",1610612742.0,DAL,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,,3.0,0.0,Prosper,1641765.0,,,,,,,,
619,PT06M36.00S,2026-03-13T02:01:31.7Z,4,REGULAR,substitution,out,[],1629655,,,1610612763,95,106,2026-03-13T02:01:57Z,6090000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M36.00S,2026-03-13T02:01:31.7Z,4,REGULAR,substitution,in,[],1629023,,,1610612763,95,106,2026-03-13T02:01:57Z,6100000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M36.00S,2026-03-13T02:01:55.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1641765,,,1610612763,95,106,2026-03-13T02:01:57Z,6110000,False,,,0,,MISS O. Prosper Free Throw 1 of 1,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
622,PT06M32.00S,2026-03-13T02:01:59.5Z,4,REGULAR,rebound,offensive,[],1642942,,,1610612763,95,106,2026-03-13T02:11:14Z,6120000,False,,,0,,J. Mashack REBOUND (Off:1 Def:2),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,621.0,3.0,2.0,1.0,,,,
623,PT06M20.00S,2026-03-13T02:02:09.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641712,73.27529566360053,18.38235294117647,1610612763,95,106,2026-03-13T02:02:15Z,6130000,False,-158.0,199.0,1,right,MISS R. Rupert 25' 3PT,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
624,PT06M16.00S,2026-03-13T02:02:13.1Z,4,REGULAR,rebound,offensive,[],1642377,,,1610612763,95,106,2026-03-13T02:02:15Z,6140000,False,,,0,,J. Wells REBOUND (Off:1 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,623.0,2.0,1.0,1.0,,,,
626,PT06M13.00S,2026-03-13T02:02:20.5Z,4,REGULAR,substitution,out,[],1641765,,,1610612763,95,106,2026-03-13T02:02:26Z,6160000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M13.00S,2026-03-13T02:02:20.5Z,4,REGULAR,substitution,in,[],1641707,,,1610612763,95,106,2026-03-13T02:02:26Z,6170000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M07.00S,2026-03-13T02:02:37.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642377,76.82325886990802,12.254901960784313,1610612763,95,106,2026-03-13T02:02:42Z,6180000,False,-189.0,165.0,1,right,MISS J. Wells 25' pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
629,PT06M04.00S,2026-03-13T02:02:40.1Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612742,95,106,2026-03-13T02:02:42Z,6190000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:6),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,628.0,9.0,6.0,3.0,,,,
