actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
607,PT06M45.00S,2026-02-26T02:31:57.6Z,4,REGULAR,turnover,lost ball,[],1641713,,,1610612763,88,118,2026-02-26T02:32:01Z,5990000,False,,,0,,G. Jackson lost ball TURNOVER (5 TO),"[1641713, 1642954]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,5.0,Richard,1642954.0,,
608,PT06M45.00S,2026-02-26T02:31:57.6Z,4,REGULAR,steal,,[],1642954,,,1610612744,88,118,2026-02-26T02:31:59Z,6000000,False,,,0,,W. Richard STEAL (2 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
609,PT06M41.00S,2026-02-26T02:32:01.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642954,90.09526938239159,43.872549019607845,1610612744,88,118,2026-02-26T02:32:08Z,6010000,False,-31.0,41.0,1,right,MISS W. Richard running finger roll Layup,[1642954],1610612744.0,GSW,running finger roll,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
611,PT06M37.00S,2026-02-26T02:32:05.3Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,88,118,2026-02-26T02:32:08Z,6030000,False,,,0,,G. Jackson REBOUND (Off:3 Def:4),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,609.0,7.0,4.0,3.0,,,,,,,,,
612,PT06M35.00S,2026-02-26T02:32:08.3Z,4,REGULAR,turnover,bad pass,[],1641707,,,1610612763,88,118,2026-02-26T02:32:11Z,6040000,False,,,0,,T. Hendricks bad pass TURNOVER (1 TO),"[1641707, 1642954]",1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Richard,1642954.0,,
613,PT06M35.00S,2026-02-26T02:32:08.3Z,4,REGULAR,steal,,[],1642954,,,1610612744,88,118,2026-02-26T02:32:10Z,6050000,False,,,0,,W. Richard STEAL (3 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
614,PT06M31.00S,2026-02-26T02:32:12.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642954,92.85479632063075,52.69607843137255,1610612744,88,120,2026-02-26T02:32:19Z,6060000,False,13.0,15.0,1,right,W. Richard running finger roll Layup (17 PTS),[1642954],1610612744.0,GSW,running finger roll,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,2.0,Made,17.0,,,,,,,,,,,,,,,,,
615,PT06M30.00S,2026-02-26T02:32:18.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,88,120,2026-02-26T02:32:18Z,6070000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M30.00S,2026-02-26T02:34:30.8Z,4,REGULAR,substitution,out,[],1642285,,,1610612763,88,120,2026-02-26T02:34:55Z,6080000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M30.00S,2026-02-26T02:34:30.8Z,4,REGULAR,substitution,out,[],1641713,,,1610612763,88,120,2026-02-26T02:34:55Z,6090000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M30.00S,2026-02-26T02:34:30.8Z,4,REGULAR,substitution,out,[],1641764,,,1610612763,88,120,2026-02-26T02:34:55Z,6100000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M30.00S,2026-02-26T02:34:30.8Z,4,REGULAR,substitution,out,[],1642954,,,1610612763,88,120,2026-02-26T02:34:55Z,6110000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M30.00S,2026-02-26T02:34:30.8Z,4,REGULAR,substitution,in,[],1641712,,,1610612763,88,120,2026-02-26T02:34:55Z,6120000,False,,,0,,SUB in: R. Rupert,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M30.00S,2026-02-26T02:34:30.8Z,4,REGULAR,substitution,in,[],1642377,,,1610612763,88,120,2026-02-26T02:34:55Z,6130000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M30.00S,2026-02-26T02:34:30.8Z,4,REGULAR,substitution,in,[],1630311,,,1610612763,88,120,2026-02-26T02:34:55Z,6140000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M30.00S,2026-02-26T02:34:30.8Z,4,REGULAR,substitution,in,[],1627780,,,1610612763,88,120,2026-02-26T02:34:55Z,6150000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M14.00S,2026-02-26T02:35:31.5Z,4,REGULAR,3pt,Jump Shot,[],1642377,25.04927726675427,13.725490196078432,1610612763,91,120,2026-02-26T02:35:35Z,6160000,False,181.0,183.0,1,left,J. Wells 25' 3PT  (5 PTS) (T. Hendricks 4 AST),"[1642377, 1641707]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,25.77,Made,5.0,T. Hendricks,1641707.0,4.0,,,,,,,,,,,,,,
627,PT05M51.00S,2026-02-26T02:35:53.4Z,4,REGULAR,3pt,Jump Shot,[],1627780,74.72076215505913,88.23529411764706,1610612744,91,123,2026-02-26T02:35:58Z,6180000,False,191.0,185.0,1,right,G. Payton II 26' 3PT  (19 PTS) (G. Santos 4 AST),"[1627780, 1630611]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,26.61,Made,19.0,G. Santos,1630611.0,4.0,,,,,,,,,,,,,,
629,PT05M36.00S,2026-02-26T02:36:08.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641707,7.178055190538765,47.05882352941176,1610612763,91,123,2026-02-26T02:51:46Z,6200000,False,15.0,15.0,1,left,MISS T. Hendricks driving Hook,[1641707],1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
630,PT05M34.00S,2026-02-26T02:36:10.6Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,91,123,2026-02-26T02:36:15Z,6210000,False,,,0,,Q. Post REBOUND (Off:0 Def:7),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,629.0,7.0,7.0,0.0,,,,,,,,,
631,PT05M30.00S,2026-02-26T02:36:14.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642502,92.46057818659659,53.67647058823529,1610612744,91,123,2026-02-26T02:36:23Z,6220000,False,18.0,18.0,1,right,MISS M. Leons running reverse Layup,[1642502],1610612744.0,GSW,running reverse,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
633,PT05M25.00S,2026-02-26T02:36:19.6Z,4,REGULAR,rebound,defensive,[],1642377,,,1610612763,91,123,2026-02-26T02:36:23Z,6240000,False,,,0,,J. Wells REBOUND (Off:0 Def:2),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,,631.0,2.0,2.0,0.0,,,,,,,,,
634,PT05M21.00S,2026-02-26T02:36:23.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,6.652431011826544,4.6568627450980395,1610612763,94,123,2026-02-26T02:58:02Z,6250000,False,227.0,10.0,1,left,T. Jerome 3PT running (22 PTS) (J. Wells 3 AST),"[1629660, 1642377]",1610612763.0,MEM,running,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,22.69,Made,22.0,J. Wells,1642377.0,3.0,,,,,,,,,,,,,,
636,PT05M03.00S,2026-02-26T02:36:41.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642366,88.38699080157687,48.03921568627451,1610612744,94,125,2026-02-26T03:03:25Z,6270000,False,-10.0,57.0,1,right,Q. Post driving Hook (12 PTS) (G. Payton II 3 AST),"[1642366, 1627780]",1610612744.0,GSW,driving,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,12.0,G. Payton II,1627780.0,3.0,,,,,,,,,,,,,,
638,PT04M51.00S,2026-02-26T02:36:53.8Z,4,REGULAR,3pt,Jump Shot,[],1629660,29.77989487516426,89.2156862745098,1610612763,94,125,2026-02-26T02:36:59Z,6290000,False,-196.0,227.0,1,left,MISS T. Jerome 30' pullup 3PT,[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,30.03,Missed,,,,,,,,,,,,,,,,,,
639,PT04M47.00S,2026-02-26T02:36:57.8Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,94,125,2026-02-26T02:36:59Z,6300000,False,,,0,,G. Payton II REBOUND (Off:1 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,638.0,4.0,3.0,1.0,,,,,,,,,
640,PT04M44.00S,2026-02-26T02:37:03.5Z,4,REGULAR,foul,personal,[],1629660,,,1610612744,94,125,2026-02-26T02:37:16Z,6310000,False,,,0,,T. Jerome personal FOUL (2 PF),"[1629660, 1642366]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,200833.0,,,,,2.0,0.0,Post,1642366.0,,,,,
642,PT04M44.00S,2026-02-26T02:37:15.7Z,4,REGULAR,substitution,out,[],1629660,,,1610612744,94,125,2026-02-26T02:37:19Z,6330000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M44.00S,2026-02-26T02:37:15.7Z,4,REGULAR,substitution,in,[],1642383,,,1610612744,94,125,2026-02-26T02:37:19Z,6340000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M44.00S,2026-02-26T02:37:15.7Z,4,REGULAR,substitution,out,[],1630611,,,1610612744,94,125,2026-02-26T02:37:30Z,6350000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M44.00S,2026-02-26T02:37:15.7Z,4,REGULAR,substitution,in,[],1642954,,,1610612744,94,125,2026-02-26T02:37:30Z,6360000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M33.00S,2026-02-26T02:37:46.3Z,4,REGULAR,3pt,Jump Shot,[],1642366,68.80749014454665,30.392156862745097,1610612744,94,125,2026-02-26T02:37:51Z,6370000,False,-98.0,241.0,1,right,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
647,PT04M31.00S,2026-02-26T02:37:48.3Z,4,REGULAR,rebound,defensive,[],1641707,,,1610612763,94,125,2026-02-26T02:37:51Z,6380000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:4),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,,,,646.0,5.0,4.0,1.0,,,,,,,,,
649,PT04M26.00S,2026-02-26T02:38:17.9Z,4,REGULAR,3pt,Jump Shot,[],1642383,7.440867279894875,94.6078431372549,1610612763,97,125,2026-02-26T02:38:25Z,6400000,False,-223.0,17.0,1,left,W. Clayton Jr. 3PT  (4 PTS) (S. Pippen Jr. 2 AST),"[1642383, 1630590]",1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Left Corner 3,24+ Left,22.37,Made,4.0,S. Pippen Jr.,1630590.0,2.0,,,,,,,,,,,,,,
651,PT04M23.00S,2026-02-26T02:38:24.5Z,4,REGULAR,foul,offensive,[],1630311,,,1610612744,97,125,2026-02-26T02:38:38Z,6420000,False,,,0,,P. Spencer offensive FOUL (3 PF),"[1630311, 1642383]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Left,,,,,,,200833.0,,,,,3.0,0.0,Clayton Jr.,1642383.0,,,,,
653,PT04M23.00S,2026-02-26T02:38:24.5Z,4,REGULAR,turnover,offensive foul,[],1630311,,,1610612744,97,125,2026-02-26T02:38:24Z,6440000,False,,,0,,P. Spencer offensive foul TURNOVER (2 TO),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Left,,,,,,,200833.0,,,,,,,,,2.0,,,,
654,PT04M18.00S,2026-02-26T02:38:55.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641707,5.601182654402102,47.794117647058826,1610612763,99,125,2026-02-26T02:39:00Z,6450000,False,11.0,0.0,1,left,T. Hendricks cutting DUNK (11 PTS) (S. Pippen Jr. 3 AST),"[1641707, 1630590]",1610612763.0,MEM,cutting,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,1.1,Made,11.0,S. Pippen Jr.,1630590.0,3.0,,,,,,,,,,,,,,
656,PT04M18.00S,2026-02-26T02:38:58.9Z,4,REGULAR,foul,personal,['1freethrow'],1642954,,,1610612763,99,125,2026-02-26T02:39:08Z,6470000,False,,,0,,W. Richard shooting personal FOUL (2 PF) (Hendricks 1 FT),"[1642954, 1641707]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,,,,,2.0,0.0,Hendricks,1641707.0,,,,,
658,PT04M18.00S,2026-02-26T02:39:28.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1641707,,,1610612763,100,125,2026-02-26T02:39:28Z,6490000,False,,,0,,T. Hendricks Free Throw 1 of 1 (12 PTS),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
659,PT04M08.00S,2026-02-26T02:39:45.0Z,4,REGULAR,foul,offensive,[],1627780,,,1610612744,100,125,2026-02-26T02:39:50Z,6500000,False,,,0,,G. Payton II offensive FOUL (3 PF),"[1627780, 1630590]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Right Center,,,,,,,200833.0,,,,,3.0,0.0,Pippen Jr.,1630590.0,,,,,
661,PT04M08.00S,2026-02-26T02:39:45.0Z,4,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,100,125,2026-02-26T02:39:45Z,6520000,False,,,0,,G. Payton II offensive foul TURNOVER (2 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Right Center,,,,,,,200833.0,,,,,,,,,2.0,,,,
662,PT04M00.00S,2026-02-26T02:40:06.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642377,32.802233902759525,33.088235294117645,1610612763,103,125,2026-02-26T02:40:09Z,6530000,False,85.0,256.0,1,left,J. Wells 26' 3PT  (8 PTS) (S. Pippen Jr. 4 AST),"[1642377, 1630590]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,26.94,Made,8.0,S. Pippen Jr.,1630590.0,4.0,,,,,,,,,,,,,,
664,PT03M46.00S,2026-02-26T02:40:22.2Z,4,REGULAR,foul,personal,[],1630590,,,1610612744,103,125,2026-02-26T02:40:34Z,6550000,False,,,0,,S. Pippen Jr. personal FOUL (2 PF),"[1630590, 1627780]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,202901.0,,,,,2.0,1.0,Payton II,1627780.0,,,,,
666,PT03M44.00S,2026-02-26T02:40:40.5Z,4,REGULAR,foul,offensive,[],1642366,,,1610612744,103,125,2026-02-26T02:40:47Z,6570000,False,,,0,,Q. Post offensive FOUL (2 PF),"[1642366, 1642377]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,,,,,202901.0,,,,,2.0,0.0,Wells,1642377.0,,,,,
668,PT03M44.00S,2026-02-26T02:40:40.5Z,4,REGULAR,turnover,offensive foul,[],1642366,,,1610612744,103,125,2026-02-26T02:40:40Z,6590000,False,,,0,,Q. Post offensive foul TURNOVER (2 TO),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,,,,,202901.0,,,,,,,,,2.0,,,,
669,PT03M37.00S,2026-02-26T02:40:57.6Z,4,REGULAR,foul,personal,[],1630311,,,1610612763,103,125,2026-02-26T02:41:11Z,6600000,False,,,0,,P. Spencer personal FOUL (4 PF),"[1630311, 1642377]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,,202901.0,,,,,4.0,0.0,Wells,1642377.0,,,,,
671,PT03M31.00S,2026-02-26T02:41:35.7Z,4,REGULAR,turnover,palming,[],1641707,,,1610612763,103,125,2026-02-26T02:41:41Z,6620000,False,,,0,,T. Hendricks palming TURNOVER (2 TO),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,,,200833.0,,,,,,,,,2.0,,,,
672,PT03M19.00S,2026-02-26T02:41:55.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630311,63.55124835742444,63.23529411764706,1610612744,103,125,2026-02-26T02:41:59Z,6630000,False,66.0,290.0,1,right,MISS P. Spencer 29' pullup 3PT,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,29.76,Missed,,,,,,,,,,,,,,,,,,
673,PT03M16.00S,2026-02-26T02:41:58.0Z,4,REGULAR,rebound,offensive,[],1642954,,,1610612744,103,125,2026-02-26T02:41:59Z,6640000,False,,,0,,W. Richard REBOUND (Off:3 Def:2),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,,,,,,672.0,5.0,2.0,3.0,,,,,,,,,
674,PT03M12.00S,2026-02-26T02:42:02.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642502,92.19776609724047,51.71568627450981,1610612744,103,127,2026-02-26T02:42:06Z,6650000,False,9.0,21.0,1,right,M. Leons driving DUNK (9 PTS) (W. Richard 6 AST),"[1642502, 1642954]",1610612744.0,GSW,driving,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,2.25,Made,9.0,W. Richard,1642954.0,6.0,,,,,,,,,,,,,,
676,PT02M56.00S,2026-02-26T02:42:17.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642377,18.2161629434954,41.17647058823529,1610612763,103,127,2026-02-26T02:42:21Z,6670000,False,44.0,119.0,1,left,MISS J. Wells 12' floating Shot,[1642377],1610612763.0,MEM,floating,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,12.66,Missed,,,,,,,,,,,,,,,,,,
677,PT02M53.00S,2026-02-26T02:42:20.5Z,4,REGULAR,rebound,offensive,[],1630590,,,1610612763,103,127,2026-02-26T02:42:21Z,6680000,False,,,0,,S. Pippen Jr. REBOUND (Off:2 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,676.0,3.0,1.0,2.0,,,,,,,,,
678,PT02M53.00S,2026-02-26T02:42:21.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630590,10.463206307490145,29.901960784313726,1610612763,103,127,2026-02-26T02:43:07Z,6690000,False,100.0,46.0,1,left,MISS S. Pippen Jr. 11' driving floating bank Shot,[1630590],1610612763.0,MEM,driving floating bank,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Right,11.05,Missed,,,,,,,,,,,,,,,,,,
679,PT02M53.00S,2026-02-26T02:42:21.7Z,4,REGULAR,rebound,offensive,[],1641707,,,1610612763,103,127,2026-02-26T02:43:07Z,6700000,False,,,0,,T. Hendricks REBOUND (Off:2 Def:4),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Mid-Range,8-16 Right,,,,,,,,678.0,6.0,4.0,2.0,,,,,,,,,
680,PT02M53.00S,2026-02-26T02:42:26.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641707,5.590000152587891,50.0,1610612763,105,127,2026-02-26T02:42:26Z,6710000,False,0.0,0.0,1,left,T. Hendricks tip Layup (14 PTS),[1641707],1610612763.0,MEM,tip,,,Hendricks,T. Hendricks,,,,,Mid-Range,8-16 Left,0.0,Made,14.0,,,,,,,,,,,,,,,,,
681,PT02M53.00S,2026-02-26T02:42:27.3Z,4,REGULAR,foul,personal,['1freethrow'],1642502,,,1610612763,105,127,2026-02-26T02:42:41Z,6720000,False,,,0,,M. Leons shooting personal FOUL (4 PF) (Hendricks 1 FT),"[1642502, 1641707]",1610612744.0,GSW,shooting,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,4.0,0.0,Hendricks,1641707.0,,,,,
683,PT02M53.00S,2026-02-26T02:42:33.3Z,4,REGULAR,substitution,out,[],1630590,,,1610612763,105,127,2026-02-26T02:42:37Z,6740000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT02M53.00S,2026-02-26T02:42:33.3Z,4,REGULAR,substitution,in,[],1642914,,,1610612763,105,127,2026-02-26T02:42:37Z,6750000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT02M53.00S,2026-02-26T02:42:53.3Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1641707,,,1610612763,105,127,2026-02-26T02:42:56Z,6760000,False,,,0,,MISS T. Hendricks Free Throw 1 of 1,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
686,PT02M50.00S,2026-02-26T02:42:56.3Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,105,127,2026-02-26T02:42:56Z,6770000,False,,,0,,G. Payton II REBOUND (Off:1 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,685.0,5.0,4.0,1.0,,,,,,,,,
687,PT02M36.00S,2026-02-26T02:43:12.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641712,,,1610612744,105,127,2026-02-26T02:43:19Z,6780000,False,,,0,,R. Rupert personal FOUL (3 PF) (Leons 2 FT),"[1641712, 1642502]",1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Mid-Range,16-24 Left,,,,,,,202901.0,,,,,3.0,0.0,Leons,1642502.0,,,,,
689,PT02M36.00S,2026-02-26T02:43:33.3Z,4,REGULAR,freethrow,1 of 2,[],1642502,,,1610612744,105,127,2026-02-26T02:43:49Z,6800000,False,,,0,,MISS M. Leons Free Throw 1 of 2,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
690,PT02M36.00S,2026-02-26T02:43:33.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,105,127,2026-02-26T02:43:49Z,6810000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,689.0,,,,,,,,,,,,
691,PT02M36.00S,2026-02-26T02:43:33.3Z,4,REGULAR,freethrow,2 of 2,[],1642502,,,1610612744,105,127,2026-02-26T02:43:49Z,6820000,False,,,0,,MISS M. Leons Free Throw 2 of 2,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
692,PT02M33.00S,2026-02-26T02:43:36.3Z,4,REGULAR,rebound,defensive,[],1641712,,,1610612763,105,127,2026-02-26T02:43:49Z,6830000,False,,,0,,R. Rupert REBOUND (Off:1 Def:2),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,,,,,,,,,,691.0,3.0,2.0,1.0,,,,,,,,,
693,PT02M27.00S,2026-02-26T02:43:55.4Z,4,REGULAR,turnover,bad pass,[],1642383,,,1610612763,105,127,2026-02-26T02:43:59Z,6840000,False,,,0,,W. Clayton Jr. bad pass TURNOVER (1 TO),"[1642383, 1630311]",1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Spencer,1630311.0,,
694,PT02M27.00S,2026-02-26T02:43:55.4Z,4,REGULAR,steal,,[],1630311,,,1610612744,105,127,2026-02-26T02:43:57Z,6850000,False,,,0,,P. Spencer STEAL (1 STL),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
695,PT02M22.00S,2026-02-26T02:43:59.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642954,92.85479632063075,53.67647058823529,1610612744,105,129,2026-02-26T02:44:06Z,6860000,False,18.0,15.0,1,right,W. Richard running finger roll Layup (19 PTS) (P. Spencer 9 AST),"[1642954, 1630311]",1610612744.0,GSW,running finger roll,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,2.36,Made,19.0,P. Spencer,1630311.0,9.0,,,,,,,,,,,,,,
697,PT02M05.00S,2026-02-26T02:44:16.9Z,4,REGULAR,turnover,lost ball,[],1642377,,,1610612763,105,129,2026-02-26T02:44:20Z,6880000,False,,,0,,J. Wells lost ball TURNOVER (2 TO),"[1642377, 1627780]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Payton II,1627780.0,,
