actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
461,PT06M44.00S,2025-10-25T01:35:19.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,59,94,2025-10-25T01:35:56Z,4590000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,460.0,,,,,,,,,,,,
462,PT06M44.00S,2025-10-25T01:35:26.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612748,59,94,2025-10-25T01:35:38Z,4600000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,,,,,,,,
463,PT06M44.00S,2025-10-25T01:35:29.6Z,3,REGULAR,substitution,out,[],1642377,,,1610612763,59,94,2025-10-25T01:35:46Z,4610000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M44.00S,2025-10-25T01:35:29.6Z,3,REGULAR,substitution,out,[],1629630,,,1610612763,59,94,2025-10-25T01:35:46Z,4620000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M44.00S,2025-10-25T01:35:29.6Z,3,REGULAR,substitution,out,[],1629111,,,1610612763,59,94,2025-10-25T01:35:46Z,4630000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M44.00S,2025-10-25T01:35:29.6Z,3,REGULAR,substitution,out,[],1628389,,,1610612763,59,94,2025-10-25T01:35:46Z,4640000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M44.00S,2025-10-25T01:35:29.6Z,3,REGULAR,substitution,in,[],1628991,,,1610612763,59,94,2025-10-25T01:35:46Z,4650000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT06M44.00S,2025-10-25T01:35:29.6Z,3,REGULAR,substitution,in,[],1642914,,,1610612763,59,94,2025-10-25T01:35:46Z,4660000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT06M44.00S,2025-10-25T01:35:29.6Z,3,REGULAR,substitution,in,[],203484,,,1610612763,59,94,2025-10-25T01:35:46Z,4670000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT06M44.00S,2025-10-25T01:35:29.6Z,3,REGULAR,substitution,in,[],1631170,,,1610612763,59,94,2025-10-25T01:35:46Z,4680000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT06M31.00S,2025-10-25T01:35:55.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,90.09526938239159,53.18627450980392,1610612763,61,94,2025-10-25T01:36:04Z,4690000,False,16.0,41.0,1,right,J. Jackson Jr. finger roll Layup (11 PTS) (K. Caldwell-Pope 4 AST),"[1628991, 203484]",1610612763.0,MEM,finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,4.36,Made,11.0,K. Caldwell-Pope,203484.0,4.0,,,,,,,,,,,,,,
474,PT06M29.00S,2025-10-25T01:36:00.2Z,3,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612748,61,94,2025-10-25T01:36:07Z,4720000,False,,,0,,N. Powell bad pass out-of-bounds TURNOVER (2 TO),[1626181],1610612748.0,MIA,bad pass,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101283.0,,,,,,,,,2.0,,,,
475,PT06M29.00S,2025-10-25T01:36:08.8Z,3,REGULAR,substitution,out,[],1642276,,,1610612763,61,94,2025-10-25T01:36:18Z,4730000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT06M29.00S,2025-10-25T01:36:08.8Z,3,REGULAR,substitution,out,[],1630558,,,1610612763,61,94,2025-10-25T01:36:18Z,4740000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT06M29.00S,2025-10-25T01:36:08.8Z,3,REGULAR,substitution,in,[],1628389,,,1610612763,61,94,2025-10-25T01:36:18Z,4750000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT06M29.00S,2025-10-25T01:36:08.8Z,3,REGULAR,substitution,in,[],1630696,,,1610612763,61,94,2025-10-25T01:36:18Z,4760000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT06M21.00S,2025-10-25T01:36:42.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612763,61,94,2025-10-25T01:36:50Z,4770000,False,,,0,,N. Powell personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1626181, 1628991]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101283.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,,,,
481,PT06M21.00S,2025-10-25T01:37:07.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,61,94,2025-10-25T01:37:07Z,4790000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT06M21.00S,2025-10-25T01:40:08.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,62,94,2025-10-25T01:40:08Z,4810000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
484,PT06M21.00S,2025-10-25T01:40:26.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,63,94,2025-10-25T01:40:26Z,4820000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (13 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
485,PT05M59.00S,2025-10-25T01:40:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630696,9.411957950065702,40.931372549019606,1610612748,63,96,2025-10-25T01:40:51Z,4830000,False,45.0,36.0,1,left,D. Smith driving Layup (5 PTS),[1630696],1610612748.0,MIA,driving,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,5.0,,,,,,,,,,,,,,,,,
486,PT05M45.00S,2025-10-25T01:41:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.80354796320631,53.92156862745098,1610612763,65,96,2025-10-25T01:41:04Z,4840000,False,20.0,25.0,1,right,J. Jackson Jr. Layup (15 PTS) (K. Caldwell-Pope 5 AST),"[1628991, 203484]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.14,Made,15.0,K. Caldwell-Pope,203484.0,5.0,,,,,,,,,,,,,,
488,PT05M34.00S,2025-10-25T01:41:11.2Z,3,REGULAR,3pt,Jump Shot,[],1628389,29.6484888304862,31.372549019607842,1610612748,65,96,2025-10-25T01:41:17Z,4860000,False,93.0,226.0,1,left,MISS B. Adebayo 24' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,24.46,Missed,,,,,,,,,,,,,,,,,,
489,PT05M30.00S,2025-10-25T01:41:15.2Z,3,REGULAR,rebound,defensive,[],1642907,,,1610612763,65,96,2025-10-25T01:41:17Z,4870000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,,,,,,,,488.0,1.0,1.0,0.0,,,,,,,,,
490,PT05M25.00S,2025-10-25T01:41:20.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642907,93.64323258869908,51.225490196078425,1610612763,67,96,2025-10-25T01:45:02Z,4880000,False,6.0,7.0,1,right,C. Coward running reverse Layup (4 PTS),[1642907],1610612763.0,MEM,running reverse,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,0.95,Made,4.0,,,,,,,,,,,,,,,,,
491,PT05M13.00S,2025-10-25T01:41:38.9Z,3,REGULAR,foul,personal,[],1642907,,,1610612748,67,96,2025-10-25T01:41:49Z,4890000,False,,,0,,C. Coward personal FOUL (1 PF),"[1642907, 1631170]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Mid-Range,8-16 Right,,,,,,,1830.0,,,,,1.0,0.0,Jaquez Jr.,1631170.0,,,,,
493,PT05M13.00S,2025-10-25T01:41:55.6Z,3,REGULAR,substitution,out,[],1642907,,,1610612748,67,96,2025-10-25T01:42:00Z,4910000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M13.00S,2025-10-25T01:41:55.6Z,3,REGULAR,substitution,in,[],1641765,,,1610612748,67,96,2025-10-25T01:42:00Z,4920000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT05M03.00S,2025-10-25T01:42:16.5Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,67,96,2025-10-25T01:42:20Z,4930000,False,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1630583]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Aldama,1630583.0,,
496,PT05M03.00S,2025-10-25T01:42:16.5Z,3,REGULAR,steal,,[],1630583,,,1610612763,67,96,2025-10-25T01:42:18Z,4940000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
497,PT04M57.00S,2025-10-25T01:42:22.3Z,3,REGULAR,turnover,lost ball,[],1641765,,,1610612763,67,96,2025-10-25T01:42:25Z,4950000,False,,,0,,O. Prosper lost ball TURNOVER (2 TO),"[1641765, 1631170]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Jaquez Jr.,1631170.0,,
498,PT04M57.00S,2025-10-25T01:42:22.3Z,3,REGULAR,steal,,[],1631170,,,1610612748,67,96,2025-10-25T01:42:24Z,4960000,False,,,0,,J. Jaquez Jr. STEAL (2 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
499,PT04M53.00S,2025-10-25T01:42:26.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,5.206964520367937,51.470588235294116,1610612748,67,98,2025-10-25T01:42:43Z,4970000,False,-7.0,-4.0,1,left,B. Adebayo running alley-oop Layup (22 PTS) (A. Wiggins 3 AST),"[1628389, 203952]",1610612748.0,MIA,running alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.82,Made,22.0,A. Wiggins,203952.0,3.0,,,,,,,,,,,,,,
501,PT04M32.00S,2025-10-25T01:42:47.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,88.12417871222075,63.48039215686274,1610612763,69,98,2025-10-25T01:42:51Z,4990000,False,67.0,59.0,1,right,S. Aldama 8' floating Jump Shot (13 PTS) (K. Caldwell-Pope 6 AST),"[1630583, 203484]",1610612763.0,MEM,floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,8.96,Made,13.0,K. Caldwell-Pope,203484.0,6.0,,,,,,,,,,,,,,
503,PT04M17.00S,2025-10-25T01:43:01.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.982260183968464,49.50980392156863,1610612748,69,98,2025-10-25T01:48:39Z,5010000,False,2.0,98.0,1,left,MISS B. Adebayo 9' step back Shot,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.77,Missed,,,,,,,,,,,,,,,,,,
504,PT04M15.00S,2025-10-25T01:43:03.7Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,69,98,2025-10-25T01:43:05Z,5020000,False,,,0,,S. Aldama REBOUND (Off:3 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,503.0,8.0,5.0,3.0,,,,,,,,,
505,PT04M04.00S,2025-10-25T01:43:15.7Z,3,REGULAR,2pt,Jump Shot,[],1628991,91.67214191852825,70.34313725490196,1610612763,71,98,2025-10-25T01:43:20Z,5030000,False,102.0,26.0,1,right,J. Jackson Jr. 10' turnaround Jump Shot (17 PTS),[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,10.49,Made,17.0,,,,,,,,,,,,,,,,,
506,PT03M41.00S,2025-10-25T01:43:37.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,11.12023653088042,52.450980392156865,1610612748,71,98,2025-10-25T01:43:43Z,5040000,False,-12.0,52.0,1,left,MISS J. Jaquez Jr. turnaround Hook - blocked,"[1631170, 1628991]",1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
507,PT03M41.00S,2025-10-25T01:43:37.7Z,3,REGULAR,block,,[],1628991,,,1610612748,71,98,2025-10-25T01:43:40Z,5050000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT03M36.00S,2025-10-25T01:43:42.7Z,3,REGULAR,rebound,offensive,[],1630696,,,1610612748,71,98,2025-10-25T01:43:43Z,5060000,False,,,0,,D. Smith REBOUND (Off:1 Def:0),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,506.0,1.0,0.0,1.0,,,,,,,,,
509,PT03M36.00S,2025-10-25T01:43:43.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630696,5.590000152587891,50.0,1610612748,71,98,2025-10-25T01:43:43Z,5070000,False,0.0,0.0,1,left,MISS D. Smith putback Layup,[1630696],1610612748.0,MIA,putback,,,Smith,D. Smith,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
510,PT03M35.00S,2025-10-25T01:43:43.8Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,71,98,2025-10-25T01:43:43Z,5080000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,509.0,3.0,3.0,0.0,,,,,,,,,
512,PT03M32.00S,2025-10-25T01:43:47.3Z,3,REGULAR,turnover,bad pass,[],1628991,,,1610612763,71,98,2025-10-25T01:43:56Z,5100000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (3 TO),"[1628991, 1628389]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,3.0,Adebayo,1628389.0,,
513,PT03M32.00S,2025-10-25T01:43:47.3Z,3,REGULAR,steal,,[],1628389,,,1610612748,71,98,2025-10-25T01:43:56Z,5110000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
514,PT03M26.00S,2025-10-25T01:43:52.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631170,7.30946123521682,51.225490196078425,1610612748,71,100,2025-10-25T01:44:00Z,5120000,False,-6.0,16.0,1,left,J. Jaquez Jr. Layup (8 PTS) (B. Adebayo 4 AST),"[1631170, 1628389]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.73,Made,8.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,,,
516,PT03M21.00S,2025-10-25T01:44:00.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612763,71,100,2025-10-25T01:44:09Z,5140000,False,,,0,,B. Adebayo personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1628389, 1628991]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,101283.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,,,,
518,PT03M21.00S,2025-10-25T01:44:32.0Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,72,100,2025-10-25T01:44:32Z,5160000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (18 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
519,PT03M21.00S,2025-10-25T01:44:32.5Z,3,REGULAR,substitution,out,[],203952,,,1610612763,72,100,2025-10-25T01:44:40Z,5170000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT03M21.00S,2025-10-25T01:44:32.5Z,3,REGULAR,substitution,out,[],1626181,,,1610612763,72,100,2025-10-25T01:44:40Z,5180000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT03M21.00S,2025-10-25T01:44:32.5Z,3,REGULAR,substitution,in,[],1631323,,,1610612763,72,100,2025-10-25T01:44:40Z,5190000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT03M21.00S,2025-10-25T01:44:32.5Z,3,REGULAR,substitution,in,[],1631107,,,1610612763,72,100,2025-10-25T01:44:40Z,5200000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT03M21.00S,2025-10-25T01:44:55.5Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,73,100,2025-10-25T01:44:55Z,5210000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (19 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
524,PT03M14.00S,2025-10-25T01:45:04.0Z,3,REGULAR,turnover,bad pass,[],1631170,,,1610612748,73,100,2025-10-25T01:45:08Z,5220000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (2 TO),"[1631170, 203484]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Caldwell-Pope,203484.0,,
525,PT03M14.00S,2025-10-25T01:45:04.0Z,3,REGULAR,steal,,[],203484,,,1610612763,73,100,2025-10-25T01:45:05Z,5230000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
526,PT03M11.00S,2025-10-25T01:45:07.1Z,3,REGULAR,turnover,lost ball,[],203484,,,1610612763,73,100,2025-10-25T01:45:13Z,5240000,False,,,0,,K. Caldwell-Pope lost ball TURNOVER (2 TO),"[203484, 1631323]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Fontecchio,1631323.0,,
527,PT03M11.00S,2025-10-25T01:45:07.1Z,3,REGULAR,steal,,[],1631323,,,1610612748,73,100,2025-10-25T01:45:09Z,5250000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
528,PT03M01.00S,2025-10-25T01:45:16.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630696,30.962549277266753,29.901960784313726,1610612748,73,100,2025-10-25T01:45:21Z,5260000,False,100.0,239.0,1,left,MISS D. Smith 25' 3PT,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
529,PT03M00.00S,2025-10-25T01:45:20.1Z,3,REGULAR,rebound,offensive,[],1631107,,,1610612748,73,100,2025-10-25T01:45:20Z,5270000,False,,,0,,N. Jović REBOUND (Off:1 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,,,,,,528.0,2.0,1.0,1.0,,,,,,,,,
530,PT03M00.00S,2025-10-25T01:45:24.7Z,3,REGULAR,foul,personal,[],1642914,,,1610612748,73,100,2025-10-25T01:45:40Z,5280000,False,,,0,,J. Small personal FOUL (2 PF),"[1642914, 1631107]",1610612763.0,MEM,,,,Small,J. Small,,,,,Mid-Range,8-16 Left,,,,,,,101283.0,,,,,2.0,0.0,Jović,1631107.0,,,,,
532,PT03M00.00S,2025-10-25T01:45:33.8Z,3,REGULAR,substitution,out,[],1630583,,,1610612748,73,100,2025-10-25T01:45:38Z,5300000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT03M00.00S,2025-10-25T01:45:33.8Z,3,REGULAR,substitution,in,[],1641713,,,1610612748,73,100,2025-10-25T01:45:38Z,5310000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT02M51.00S,2025-10-25T01:45:53.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631107,32.40801576872536,41.911764705882355,1610612748,73,103,2025-10-25T01:45:58Z,5320000,False,40.0,252.0,1,left,N. Jović 25' 3PT  (12 PTS) (D. Smith 3 AST),"[1631107, 1630696]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,25.53,Made,12.0,D. Smith,1630696.0,3.0,,,,,,,,,,,,,,
536,PT02M36.00S,2025-10-25T01:46:07.4Z,3,REGULAR,3pt,Jump Shot,[],203484,70.64717477003943,76.22549019607843,1610612763,76,103,2025-10-25T01:46:13Z,5340000,False,131.0,223.0,1,right,K. Caldwell-Pope 25' 3PT pullup (7 PTS) (J. Small 5 AST),"[203484, 1642914]",1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.9,Made,7.0,J. Small,1642914.0,5.0,,,,,,,,,,,,,,
538,PT02M24.00S,2025-10-25T01:46:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,6.521024967148489,52.69607843137255,1610612748,76,105,2025-10-25T01:46:24Z,5360000,False,-13.0,9.0,1,left,J. Jaquez Jr. driving finger roll Layup (10 PTS),[1631170],1610612748.0,MIA,driving finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.61,Made,10.0,,,,,,,,,,,,,,,,,
539,PT02M11.00S,2025-10-25T01:46:34.0Z,3,REGULAR,turnover,out-of-bounds,[],1642914,,,1610612763,76,105,2025-10-25T01:46:39Z,5370000,False,,,0,,J. Small bad pass out-of-bounds TURNOVER (1 TO),[1642914],1610612763.0,MEM,bad pass,,,Small,J. Small,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101283.0,,,,,,,,,1.0,,,,
540,PT01M53.00S,2025-10-25T01:47:01.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628389,10.068988173455978,52.69607843137255,1610612748,76,107,2025-10-25T01:47:06Z,5380000,False,-13.0,42.0,1,left,B. Adebayo Hook (24 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.42,Made,24.0,,,,,,,,,,,,,,,,,
542,PT01M37.00S,2025-10-25T01:47:19.0Z,3,REGULAR,substitution,out,[],203484,,,1610612763,76,107,2025-10-25T01:47:33Z,5400000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT01M37.00S,2025-10-25T01:47:19.0Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,76,107,2025-10-25T01:47:33Z,5410000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT01M37.00S,2025-10-25T01:47:19.0Z,3,REGULAR,substitution,out,[],1641765,,,1610612763,76,107,2025-10-25T01:47:33Z,5420000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT01M37.00S,2025-10-25T01:47:19.0Z,3,REGULAR,substitution,out,[],1642914,,,1610612763,76,107,2025-10-25T01:47:33Z,5430000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT01M37.00S,2025-10-25T01:47:19.0Z,3,REGULAR,substitution,in,[],1629630,,,1610612763,76,107,2025-10-25T01:47:33Z,5440000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
