actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
498,PT02M57.00S,2025-12-27T02:44:10.9Z,3,REGULAR,foul,personal,['2freethrow'],203484,,,1610612749,85,73,2025-12-27T02:47:15Z,4960000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Rollins 2 FT),"[203484, 1631157]",1610612763.0,MEM,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,,,2.0,0.0,Rollins,1631157.0
500,PT02M57.00S,2025-12-27T02:44:30.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,85,73,2025-12-27T02:44:30Z,4980000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M57.00S,2025-12-27T02:46:14.5Z,3,REGULAR,substitution,out,[],203484,,,1610612749,85,73,2025-12-27T02:47:14Z,4990000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M57.00S,2025-12-27T02:46:14.5Z,3,REGULAR,substitution,out,[],1631260,,,1610612749,85,73,2025-12-27T02:47:14Z,5000000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M57.00S,2025-12-27T02:46:14.5Z,3,REGULAR,substitution,in,[],1642907,,,1610612749,85,73,2025-12-27T02:47:14Z,5010000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT02M57.00S,2025-12-27T02:46:14.5Z,3,REGULAR,substitution,in,[],1628398,,,1610612749,85,73,2025-12-27T02:47:14Z,5020000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M57.00S,2025-12-27T02:47:29.3Z,3,REGULAR,freethrow,1 of 2,[],1631157,,,1610612749,85,73,2025-12-27T02:47:29Z,5030000,False,,,0,,MISS R. Rollins Free Throw 1 of 2,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
506,PT02M57.00S,2025-12-27T02:47:29.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,85,73,2025-12-27T02:47:29Z,5040000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,,,
507,PT02M57.00S,2025-12-27T02:47:44.9Z,3,REGULAR,freethrow,2 of 2,[],1631157,,,1610612749,85,74,2025-12-27T02:47:44Z,5050000,False,,,0,,R. Rollins Free Throw 2 of 2 (10 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
508,PT02M41.00S,2025-12-27T02:48:01.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,91.40932982917214,36.76470588235294,1610612763,87,74,2025-12-27T02:48:07Z,5060000,False,-66.0,28.0,1,right,J. Jackson Jr. 7' driving bank Hook (21 PTS),[1628991],1610612763.0,MEM,driving bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,,,,,,,,,21.0,,,,,,,,,
509,PT02M19.00S,2025-12-27T02:48:23.9Z,3,REGULAR,2pt,Jump Shot,[],1626171,10.068988173455978,68.38235294117648,1610612749,87,76,2025-12-27T02:48:29Z,5070000,False,-92.0,42.0,1,left,B. Portis 10' turnaround fadeaway Jump Shot (13 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,10.11,Made,,,,,,,,,13.0,,,,,,,,,
510,PT02M03.00S,2025-12-27T02:48:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,89.04402102496715,53.67647058823529,1610612763,89,76,2025-12-27T02:48:50Z,5080000,False,18.0,50.0,1,right,G. Jackson driving Layup (4 PTS) (C. Coward 2 AST),"[1641713, 1642907]",1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.37,Made,,,,,,,,,4.0,,,C. Coward,1642907.0,2.0,,,,
512,PT02M03.00S,2025-12-27T02:48:45.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203914,,,1610612763,89,76,2025-12-27T02:48:51Z,5100000,False,,,0,,G. Harris shooting personal FOUL (1 PF) (Jackson 1 FT),"[203914, 1641713]",1610612749.0,MIL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,,,,,,,,,,1.0,0.0,Jackson,1641713.0
514,PT02M03.00S,2025-12-27T02:49:13.4Z,3,REGULAR,freethrow,1 of 1,[],1641713,,,1610612763,90,76,2025-12-27T02:49:13Z,5120000,False,,,0,,G. Jackson Free Throw 1 of 1 (5 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
515,PT01M53.00S,2025-12-27T02:49:28.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612749,90,76,2025-12-27T02:49:47Z,5130000,False,,,0,,J. Jackson Jr. personal FOUL (3 PF) (Kuzma 2 FT),"[1628991, 1628398]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,203591.0,,,,,,,,,,3.0,0.0,Kuzma,1628398.0
517,PT01M53.00S,2025-12-27T02:50:00.5Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,90,77,2025-12-27T02:50:00Z,5150000,False,,,0,,K. Kuzma Free Throw 1 of 2 (10 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
518,PT01M53.00S,2025-12-27T02:50:15.4Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,90,78,2025-12-27T02:50:15Z,5160000,False,,,0,,K. Kuzma Free Throw 2 of 2 (11 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
519,PT01M32.00S,2025-12-27T02:50:37.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641713,84.05059132720105,36.27450980392157,1610612763,92,78,2025-12-27T02:50:41Z,5170000,False,-69.0,97.0,1,right,G. Jackson 11' pullup Jump Shot (7 PTS),[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Left,11.91,Made,,,,,,,,,7.0,,,,,,,,,
520,PT01M13.00S,2025-12-27T02:50:55.4Z,3,REGULAR,2pt,Jump Shot,[],1626171,11.777266754270697,12.254901960784313,1610612749,92,80,2025-12-27T02:50:59Z,5180000,False,189.0,58.0,1,left,B. Portis 19' Jump Shot (15 PTS) (R. Rollins 5 AST),"[1626171, 1631157]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,19.75,Made,,,,,,,,,15.0,,,R. Rollins,1631157.0,5.0,,,,
522,PT00M55.90S,2025-12-27T02:51:14.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,93.24901445466492,43.872549019607845,1610612763,92,80,2025-12-27T02:52:01Z,5200000,False,-31.0,11.0,1,right,MISS J. Jackson Jr. driving bank Hook,[1628991],1610612763.0,MEM,driving bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
523,PT00M51.40S,2025-12-27T02:51:18.8Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612749,92,80,2025-12-27T02:51:22Z,5210000,False,,,0,,J. Sims REBOUND (Off:1 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,522.0,3.0,2.0,1.0,,,,,,,,,,,,,,
524,PT00M48.40S,2025-12-27T02:51:21.8Z,3,REGULAR,turnover,lost ball,[],1628398,,,1610612749,92,80,2025-12-27T02:51:26Z,5220000,False,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 1631132]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,Koloko,1631132.0,,,,,,,,,,
525,PT00M48.40S,2025-12-27T02:51:21.8Z,3,REGULAR,steal,,[],1631132,,,1610612763,92,80,2025-12-27T02:53:08Z,5230000,False,,,0,,C. Koloko STEAL (3 STL),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT00M38.20S,2025-12-27T02:51:32.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642907,67.36202365308804,51.225490196078425,1610612763,92,80,2025-12-27T02:51:37Z,5240000,False,6.0,254.0,1,right,MISS C. Coward 25' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
527,PT00M35.40S,2025-12-27T02:51:34.9Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612749,92,80,2025-12-27T02:51:37Z,5250000,False,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,526.0,4.0,3.0,1.0,,,,,,,,,,,,,,
528,PT00M21.60S,2025-12-27T02:51:48.6Z,3,REGULAR,3pt,Jump Shot,[],1631157,29.25427069645204,69.85294117647058,1610612749,92,83,2025-12-27T02:51:54Z,5260000,False,-99.0,222.0,1,left,R. Rollins 24' 3PT step back (13 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,24.37,Made,,,,,,,,,13.0,,,,,,,,,
529,PT00M03.60S,2025-12-27T02:52:12.0Z,3,REGULAR,3pt,Jump Shot,[],1628991,63.15703022339028,31.61764705882353,1610612763,92,83,2025-12-27T02:52:16Z,5270000,False,-92.0,294.0,1,right,MISS J. Jackson Jr. 30' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,30.78,Missed,,,,,,,,,,,,,,,,,,
530,PT00M01.00S,2025-12-27T02:52:14.4Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,92,83,2025-12-27T02:52:14Z,5280000,False,,,0,,B. Portis REBOUND (Off:5 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,529.0,12.0,7.0,5.0,,,,,,,,,,,,,,
533,PT00M00.00S,2025-12-27T02:52:29.3Z,3,REGULAR,period,end,[],0,,,1610612749,92,83,2025-12-27T02:52:29Z,5310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2025-12-27T02:54:16.3Z,4,REGULAR,substitution,out,['startperiod'],1642285,,,1610612749,92,83,2025-12-27T02:54:58Z,5320000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2025-12-27T02:54:16.3Z,4,REGULAR,substitution,out,['startperiod'],1631132,,,1610612749,92,83,2025-12-27T02:54:58Z,5330000,False,,,0,,SUB out: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2025-12-27T02:54:16.3Z,4,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,92,83,2025-12-27T02:54:58Z,5340000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2025-12-27T02:54:16.3Z,4,REGULAR,substitution,in,['startperiod'],1630583,,,1610612749,92,83,2025-12-27T02:54:58Z,5350000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2025-12-27T02:54:16.3Z,4,REGULAR,substitution,in,['startperiod'],1629630,,,1610612749,92,83,2025-12-27T02:54:58Z,5360000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2025-12-27T02:54:16.3Z,4,REGULAR,substitution,in,['startperiod'],1631260,,,1610612749,92,83,2025-12-27T02:54:58Z,5370000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2025-12-27T02:55:10.0Z,4,REGULAR,period,start,[],0,,,1610612763,92,83,2025-12-27T02:55:10Z,5380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT11M47.00S,2025-12-27T02:55:25.0Z,4,REGULAR,foul,personal,[],1630579,,,1610612763,92,83,2025-12-27T02:55:30Z,5390000,False,,,0,,J. Sims personal FOUL (4 PF),"[1630579, 1628991]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627964.0,,,,,,,,,,4.0,0.0,Jackson Jr.,1628991.0
543,PT11M32.00S,2025-12-27T02:55:55.3Z,4,REGULAR,2pt,Jump Shot,[],1629630,81.553876478318,28.921568627450984,1610612763,92,83,2025-12-27T02:56:04Z,5410000,False,-105.0,121.0,1,right,MISS J. Morant 16' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,16.04,Missed,,,,,,,,,,,,,,,,,,
544,PT11M28.00S,2025-12-27T02:55:59.3Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612749,92,83,2025-12-27T03:13:21Z,5420000,False,,,0,,J. Sims REBOUND (Off:1 Def:4),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Left,,,543.0,5.0,4.0,1.0,,,,,,,,,,,,,,
546,PT11M10.00S,2025-12-27T02:56:24.0Z,4,REGULAR,2pt,Jump Shot,[],1631157,24.917871222076215,74.01960784313727,1610612749,92,85,2025-12-27T02:56:28Z,5440000,False,-120.0,182.0,1,left,R. Rollins 21' step back Jump Shot (15 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,21.78,Made,,,,,,,,,15.0,,,,,,,,,
548,PT10M44.00S,2025-12-27T02:57:13.5Z,4,REGULAR,3pt,Jump Shot,[],1628991,69.20170827858082,27.450980392156865,1610612763,92,85,2025-12-27T02:57:22Z,5460000,False,-113.0,237.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
549,PT10M43.00S,2025-12-27T02:57:14.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,92,85,2025-12-27T02:57:22Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,548.0,,,,,,,,,,,,,,,,,
550,PT10M43.00S,2025-12-27T02:57:18.7Z,4,REGULAR,foul,personal,[],203914,,,1610612763,92,85,2025-12-27T02:57:25Z,5480000,False,,,0,,G. Harris loose ball personal FOUL (2 PF),"[203914, 1642907]",1610612749.0,MIL,loose ball,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,,,,,,,,,,2.0,0.0,Coward,1642907.0
553,PT10M30.00S,2025-12-27T02:58:05.8Z,4,REGULAR,foul,personal,['3freethrow'],1631157,,,1610612763,92,85,2025-12-27T02:58:17Z,5510000,False,,,0,,R. Rollins shooting personal FOUL (5 PF) (Morant 3 FT),"[1631157, 1629630]",1610612749.0,MIL,shooting,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,203591.0,,,,,,,,,,5.0,0.0,Morant,1629630.0
555,PT10M30.00S,2025-12-27T02:58:46.1Z,4,REGULAR,freethrow,1 of 3,['2ndchance'],1629630,,,1610612763,92,85,2025-12-27T02:58:46Z,5530000,False,,,0,,MISS J. Morant Free Throw 1 of 3,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
556,PT10M30.00S,2025-12-27T02:58:46.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,92,85,2025-12-27T02:58:46Z,5540000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,,,,,
557,PT10M30.00S,2025-12-27T02:59:00.7Z,4,REGULAR,freethrow,2 of 3,['2ndchance'],1629630,,,1610612763,93,85,2025-12-27T02:59:00Z,5550000,False,,,0,,J. Morant Free Throw 2 of 3 (16 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
558,PT10M30.00S,2025-12-27T02:59:01.7Z,4,REGULAR,substitution,out,[],1631157,,,1610612763,93,85,2025-12-27T02:59:03Z,5560000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT10M30.00S,2025-12-27T02:59:01.7Z,4,REGULAR,substitution,in,[],1629645,,,1610612763,93,85,2025-12-27T02:59:03Z,5570000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT10M30.00S,2025-12-27T02:59:15.3Z,4,REGULAR,freethrow,3 of 3,['2ndchance'],1629630,,,1610612763,94,85,2025-12-27T02:59:15Z,5580000,False,,,0,,J. Morant Free Throw 3 of 3 (17 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
561,PT10M17.00S,2025-12-27T02:59:28.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,7.835085413929041,54.65686274509803,1610612749,94,85,2025-12-27T02:59:37Z,5590000,False,-23.0,21.0,1,left,MISS K. Porter Jr. driving Layup - blocked,"[1629645, 1630583]",1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,Aldama,1630583.0,,,,,,,
562,PT10M17.00S,2025-12-27T02:59:28.8Z,4,REGULAR,block,,[],1630583,,,1610612749,94,85,2025-12-27T03:26:39Z,5600000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
563,PT10M15.00S,2025-12-27T02:59:30.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,94,85,2025-12-27T02:59:37Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,561.0,,,,,,,,,,,,,,,,,
565,PT10M08.00S,2025-12-27T02:59:57.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630579,6.521024967148489,45.588235294117645,1610612749,94,85,2025-12-27T03:00:02Z,5630000,False,22.0,9.0,1,left,MISS J. Sims cutting DUNK - blocked,"[1630579, 1628991]",1610612749.0,MIL,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,
566,PT10M08.00S,2025-12-27T02:59:57.8Z,4,REGULAR,block,,[],1628991,,,1610612749,94,85,2025-12-27T03:00:00Z,5640000,False,,,0,,J. Jackson Jr. BLOCK (5 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
567,PT10M05.00S,2025-12-27T03:00:00.8Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,94,85,2025-12-27T03:00:02Z,5650000,False,,,0,,S. Aldama REBOUND (Off:1 Def:6),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,565.0,7.0,6.0,1.0,,,,,,,,,,,,,,
568,PT10M00.00S,2025-12-27T03:00:05.4Z,4,REGULAR,3pt,Jump Shot,[],1642907,92.46057818659659,96.32352941176471,1610612763,97,85,2025-12-27T03:00:13Z,5660000,False,232.0,18.0,1,right,C. Coward 3PT  (8 PTS) (G. Jackson 1 AST),"[1642907, 1641713]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Right Corner 3,24+ Right,23.23,Made,,,,,,,,,8.0,,,G. Jackson,1641713.0,1.0,,,,
570,PT09M58.00S,2025-12-27T03:00:15.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,97,85,2025-12-27T03:00:15Z,5680000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M58.00S,2025-12-27T03:02:27.4Z,4,REGULAR,substitution,out,[],1630579,,,1610612749,97,85,2025-12-27T03:02:55Z,5690000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT09M58.00S,2025-12-27T03:02:27.4Z,4,REGULAR,substitution,in,[],1626167,,,1610612749,97,85,2025-12-27T03:02:55Z,5700000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M41.00S,2025-12-27T03:03:23.5Z,4,REGULAR,turnover,lost ball,[],1631260,,,1610612749,97,85,2025-12-27T03:03:27Z,5710000,False,,,0,,A. Green lost ball TURNOVER (1 TO),"[1631260, 1641713]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Jackson,1641713.0,,,,,,,,,,
574,PT09M41.00S,2025-12-27T03:03:23.5Z,4,REGULAR,steal,,[],1641713,,,1610612763,97,85,2025-12-27T03:37:41Z,5720000,False,,,0,,G. Jackson STEAL (2 STL),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
575,PT09M35.00S,2025-12-27T03:03:30.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630583,92.59198423127464,48.529411764705884,1610612763,99,85,2025-12-27T03:03:36Z,5730000,False,-7.0,17.0,1,right,S. Aldama running reverse Layup (12 PTS) (J. Jackson Jr. 1 AST),"[1630583, 1628991]",1610612763.0,MEM,running reverse,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,,12.0,,,J. Jackson Jr.,1628991.0,1.0,,,,
577,PT09M24.00S,2025-12-27T03:03:41.2Z,4,REGULAR,3pt,Jump Shot,[],1626167,30.831143232588698,29.166666666666668,1610612749,99,85,2025-12-27T03:03:44Z,5750000,False,104.0,237.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
578,PT09M22.00S,2025-12-27T03:03:43.2Z,4,REGULAR,rebound,defensive,[],1642907,,,1610612763,99,85,2025-12-27T03:03:44Z,5760000,False,,,0,,C. Coward REBOUND (Off:0 Def:3),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,,,577.0,3.0,3.0,0.0,,,,,,,,,,,,,,
579,PT09M15.00S,2025-12-27T03:03:49.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641713,72.35545335085413,18.872549019607842,1610612763,99,85,2025-12-27T03:03:55Z,5770000,False,-156.0,207.0,1,right,MISS G. Jackson 25' running 3PT,[1641713],1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
580,PT09M12.00S,2025-12-27T03:03:52.7Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612749,99,85,2025-12-27T03:03:55Z,5780000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:6),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,579.0,7.0,6.0,1.0,,,,,,,,,,,,,,
581,PT09M08.00S,2025-12-27T03:03:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203914,7.046649145860711,44.85294117647059,1610612749,99,87,2025-12-27T03:04:07Z,5790000,False,26.0,14.0,1,left,G. Harris driving Layup (7 PTS),[203914],1610612749.0,MIL,driving,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,2.91,Made,,,,,,,,,7.0,,,,,,,,,
582,PT09M08.00S,2025-12-27T03:04:04.3Z,4,REGULAR,foul,personal,['1freethrow'],1642907,,,1610612749,99,87,2025-12-27T03:04:23Z,5800000,False,,,0,,C. Coward shooting personal FOUL (2 PF) (Harris 1 FT),"[1642907, 203914]",1610612763.0,MEM,shooting,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,,,,,,,,,,2.0,0.0,Harris,203914.0
584,PT09M08.00S,2025-12-27T03:04:10.3Z,4,REGULAR,substitution,out,[],1630583,,,1610612749,99,87,2025-12-27T03:04:16Z,5820000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT09M08.00S,2025-12-27T03:04:10.3Z,4,REGULAR,substitution,out,[],1642907,,,1610612749,99,87,2025-12-27T03:04:16Z,5830000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M08.00S,2025-12-27T03:04:10.3Z,4,REGULAR,substitution,in,[],1631132,,,1610612749,99,87,2025-12-27T03:04:16Z,5840000,False,,,0,,SUB in: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
