actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
476,PT05M31.00S,2026-01-22T02:42:13.7Z,3,REGULAR,3pt,Jump Shot,[],1642285,91.93495400788436,4.166666666666666,1610612763,77,77,2026-01-22T02:42:18Z,4700000,False,-229.0,23.0,1,right,MISS C. Spencer 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
477,PT05M28.00S,2026-01-22T02:42:16.7Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612737,77,77,2026-01-22T02:42:18Z,4710000,False,,,0,,L. Kennard REBOUND (Off:1 Def:2),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,,,476.0,3.0,2.0,1.0,,,,,,,,,,,,,,
478,PT05M06.00S,2026-01-22T02:42:38.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,10.33180026281209,49.754901960784316,1610612737,77,77,2026-01-22T02:42:41Z,4720000,False,1.0,45.0,1,left,MISS D. Daniels driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
479,PT05M04.00S,2026-01-22T02:42:40.5Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612763,77,77,2026-01-22T02:42:41Z,4730000,False,,,0,,J. Landale REBOUND (Off:4 Def:3),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,478.0,7.0,3.0,4.0,,,,,,,,,,,,,,
480,PT04M56.00S,2026-01-22T02:42:48.2Z,3,REGULAR,3pt,Jump Shot,[],1642377,79.71419185282524,7.8431372549019605,1610612763,80,77,2026-01-22T02:42:51Z,4740000,False,-211.0,138.0,1,right,J. Wells 25' 3PT  (12 PTS) (G. Jackson 1 AST),"[1642377, 1641713]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.21,Made,,,,,12.0,,,,,,,G. Jackson,1641713.0,1.0,,,,
482,PT04M39.00S,2026-01-22T02:43:05.5Z,3,REGULAR,3pt,Jump Shot,[],1631243,6.652431011826544,96.56862745098039,1610612737,80,77,2026-01-22T02:43:09Z,4760000,False,-233.0,10.0,1,left,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
483,PT04M36.00S,2026-01-22T02:43:08.5Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612763,80,77,2026-01-22T02:43:09Z,4770000,False,,,0,,J. Landale REBOUND (Off:4 Def:4),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Left Corner 3,24+ Left,,,482.0,8.0,4.0,4.0,,,,,,,,,,,,,,
484,PT04M24.00S,2026-01-22T02:43:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,93.24901445466492,53.67647058823529,1610612763,82,77,2026-01-22T02:43:25Z,4780000,False,18.0,11.0,1,right,G. Jackson driving finger roll Layup (9 PTS) (C. Spencer 1 AST),"[1641713, 1642285]",1610612763.0,MEM,driving finger roll,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,9.0,,,,,,,C. Spencer,1642285.0,1.0,,,,
486,PT04M05.00S,2026-01-22T02:43:39.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631243,7.046649145860711,49.50980392156863,1610612737,82,79,2026-01-22T02:43:43Z,4800000,False,2.0,14.0,1,left,M. Gueye Layup (7 PTS) (J. Johnson 7 AST),"[1631243, 1630552]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,7.0,,,,,,,J. Johnson,1630552.0,7.0,,,,
488,PT03M40.00S,2026-01-22T02:44:04.6Z,3,REGULAR,3pt,Jump Shot,[],1642377,78.9257555847569,91.42156862745098,1610612763,82,79,2026-01-22T02:44:08Z,4820000,False,207.0,146.0,1,right,MISS J. Wells 25' pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
489,PT03M37.00S,2026-01-22T02:44:07.6Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612763,82,79,2026-01-22T02:44:08Z,4830000,False,,,0,,J. Landale REBOUND (Off:5 Def:4),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,488.0,9.0,4.0,5.0,,,,,,,,,,,,,,
490,PT03M35.00S,2026-01-22T02:44:10.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642377,91.40932982917214,48.529411764705884,1610612763,84,79,2026-01-22T02:44:15Z,4840000,False,-7.0,28.0,1,right,J. Wells reverse Layup (14 PTS) (J. Landale 2 AST),"[1642377, 1629111]",1610612763.0,MEM,reverse,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,2.93,Made,,,,,14.0,,,,,,,J. Landale,1629111.0,2.0,,,,
492,PT03M24.00S,2026-01-22T02:44:20.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,5.601182654402102,49.01960784313725,1610612737,84,81,2026-01-22T02:44:26Z,4860000,False,5.0,0.0,1,left,J. Johnson driving DUNK (22 PTS),[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,22.0,,,,,,,,,,,,,
493,PT03M14.00S,2026-01-22T02:44:32.6Z,3,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612763,84,81,2026-01-22T02:44:44Z,4870000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Wells 2 FT),"[1628379, 1642377]",1610612737.0,ATL,shooting,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,,,1.0,0.0,Wells,1642377.0
495,PT03M14.00S,2026-01-22T02:45:03.0Z,3,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,85,81,2026-01-22T02:45:03Z,4890000,False,,,0,,J. Wells Free Throw 1 of 2 (15 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
496,PT03M14.00S,2026-01-22T02:45:03.9Z,3,REGULAR,substitution,out,[],1641713,,,1610612763,85,81,2026-01-22T02:45:22Z,4900000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M14.00S,2026-01-22T02:45:03.9Z,3,REGULAR,substitution,out,[],1630552,,,1610612763,85,81,2026-01-22T02:45:22Z,4910000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M14.00S,2026-01-22T02:45:03.9Z,3,REGULAR,substitution,out,[],1630700,,,1610612763,85,81,2026-01-22T02:45:22Z,4920000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M14.00S,2026-01-22T02:45:03.9Z,3,REGULAR,substitution,in,[],203484,,,1610612763,85,81,2026-01-22T02:45:22Z,4930000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M14.00S,2026-01-22T02:45:03.9Z,3,REGULAR,substitution,in,[],1629638,,,1610612763,85,81,2026-01-22T02:45:22Z,4940000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M14.00S,2026-01-22T02:45:03.9Z,3,REGULAR,substitution,in,[],1630168,,,1610612763,85,81,2026-01-22T02:45:22Z,4950000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M14.00S,2026-01-22T02:45:24.8Z,3,REGULAR,freethrow,2 of 2,[],1642377,,,1610612763,86,81,2026-01-22T02:45:24Z,4960000,False,,,0,,J. Wells Free Throw 2 of 2 (16 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
503,PT03M00.00S,2026-01-22T02:45:40.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,6.915243101182654,41.42156862745098,1610612737,86,83,2026-01-22T02:45:45Z,4970000,False,43.0,13.0,1,left,C. McCollum driving floating Jump Shot (7 PTS),[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,,,,,7.0,,,,,,,,,,,,,
504,PT02M46.00S,2026-01-22T02:45:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642285,92.9862023653088,53.431372549019606,1610612763,88,83,2026-01-22T02:45:57Z,4980000,False,17.0,13.0,1,right,C. Spencer driving finger roll Layup (9 PTS),[1642285],1610612763.0,MEM,driving finger roll,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,9.0,,,,,,,,,,,,,
505,PT02M37.00S,2026-01-22T02:46:02.2Z,3,REGULAR,3pt,Jump Shot,[],1630168,32.53942181340342,51.225490196078425,1610612737,88,83,2026-01-22T02:46:07Z,4990000,False,-6.0,253.0,1,left,MISS O. Okongwu 25' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
506,PT02M34.00S,2026-01-22T02:46:05.5Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,88,83,2026-01-22T02:46:05Z,5000000,False,,,0,,M. Gueye REBOUND (Off:1 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,505.0,1.0,0.0,1.0,,,,,,,,,,,,,,
507,PT02M33.00S,2026-01-22T02:46:09.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630168,7.178055190538765,38.72549019607843,1610612737,88,85,2026-01-22T02:46:14Z,5010000,False,56.0,15.0,1,left,O. Okongwu driving floating bank Jump Shot (14 PTS) (M. Gueye 2 AST),"[1630168, 1631243]",1610612737.0,ATL,driving floating bank,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,,,,,14.0,,,,,,,M. Gueye,1631243.0,2.0,,,,
509,PT02M33.00S,2026-01-22T02:46:11.7Z,3,REGULAR,foul,personal,['1freethrow'],1629111,,,1610612737,88,85,2026-01-22T02:49:13Z,5030000,False,,,0,,J. Landale shooting personal FOUL (2 PF) (Okongwu 1 FT),"[1629111, 1630168]",1610612763.0,MEM,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Okongwu,1630168.0
511,PT02M33.00S,2026-01-22T02:46:32.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,88,85,2026-01-22T02:46:35Z,5050000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M33.00S,2026-01-22T02:48:31.1Z,3,REGULAR,substitution,out,[],1642377,,,1610612737,88,85,2026-01-22T02:49:02Z,5060000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M33.00S,2026-01-22T02:48:31.1Z,3,REGULAR,substitution,in,[],1628991,,,1610612737,88,85,2026-01-22T02:49:02Z,5070000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT02M33.00S,2026-01-22T02:49:26.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630168,,,1610612737,88,86,2026-01-22T02:49:26Z,5080000,False,,,0,,O. Okongwu Free Throw 1 of 1 (15 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
515,PT02M24.00S,2026-01-22T02:49:41.7Z,3,REGULAR,foul,offensive,[],1628991,,,1610612763,88,86,2026-01-22T02:49:53Z,5090000,False,,,0,,J. Jackson Jr. offensive FOUL (2 PF),"[1628991, 1628379]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627526.0,,,,,,2.0,0.0,Kennard,1628379.0
517,PT02M24.00S,2026-01-22T02:49:41.7Z,3,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,88,86,2026-01-22T02:49:41Z,5110000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,1627526.0,,,,,,,,,
518,PT02M12.00S,2026-01-22T02:50:03.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628379,14.011169513797633,51.71568627450981,1610612737,88,88,2026-01-22T02:50:08Z,5120000,False,-9.0,79.0,1,left,L. Kennard 7' Jump Shot (18 PTS) (C. McCollum 4 AST),"[1628379, 203468]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,7.97,Made,,,,,18.0,,,,,,,C. McCollum,203468.0,4.0,,,,
520,PT01M53.00S,2026-01-22T02:50:22.7Z,3,REGULAR,3pt,Jump Shot,[],1631246,67.36202365308804,55.392156862745104,1610612763,91,88,2026-01-22T02:50:26Z,5140000,False,27.0,254.0,1,right,V. Williams Jr. 25' 3PT  (3 PTS) (C. Spencer 2 AST),"[1631246, 1642285]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,25.57,Made,,,,,3.0,,,,,,,C. Spencer,1642285.0,2.0,,,,
522,PT01M42.00S,2026-01-22T02:50:33.3Z,3,REGULAR,2pt,Jump Shot,[],203468,21.369908015768726,34.80392156862745,1610612737,91,88,2026-01-22T02:50:38Z,5160000,False,76.0,148.0,1,left,MISS C. McCollum 16' pullup Shot,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,16.67,Missed,,,,,,,,,,,,,,,,,,
523,PT01M42.00S,2026-01-22T02:50:33.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,91,88,2026-01-22T02:50:38Z,5170000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Right Center,,,522.0,,,,,,,,,,,,,,,,,
524,PT01M42.00S,2026-01-22T02:50:37.7Z,3,REGULAR,foul,personal,[],1628991,,,1610612737,91,88,2026-01-22T02:50:46Z,5180000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (3 PF),"[1628991, 1630168]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627524.0,,,,,,3.0,0.0,Okongwu,1630168.0
526,PT01M42.00S,2026-01-22T02:50:44.7Z,3,REGULAR,substitution,out,[],1631246,,,1610612737,91,88,2026-01-22T02:51:00Z,5200000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT01M42.00S,2026-01-22T02:50:44.7Z,3,REGULAR,substitution,out,[],1642285,,,1610612737,91,88,2026-01-22T02:51:00Z,5210000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT01M42.00S,2026-01-22T02:50:44.7Z,3,REGULAR,substitution,out,[],1629111,,,1610612737,91,88,2026-01-22T02:51:00Z,5220000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT01M42.00S,2026-01-22T02:50:44.7Z,3,REGULAR,substitution,in,[],1629630,,,1610612737,91,88,2026-01-22T02:51:00Z,5230000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT01M42.00S,2026-01-22T02:50:44.7Z,3,REGULAR,substitution,in,[],1642907,,,1610612737,91,88,2026-01-22T02:51:00Z,5240000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT01M42.00S,2026-01-22T02:50:44.7Z,3,REGULAR,substitution,in,[],1629723,,,1610612737,91,88,2026-01-22T02:51:00Z,5250000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT01M35.00S,2026-01-22T02:51:10.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,6.1268068331143235,45.588235294117645,1610612737,91,90,2026-01-22T02:51:14Z,5260000,False,22.0,5.0,1,left,C. McCollum driving finger roll Layup (9 PTS),[203468],1610612737.0,ATL,driving finger roll,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,9.0,,,,,,,,,,,,,
533,PT01M24.00S,2026-01-22T02:51:24.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628379,,,1610612763,91,90,2026-01-22T02:51:48Z,5270000,False,,,0,,L. Kennard shooting personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[1628379, 203484]",1610612737.0,ATL,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,,,,,2.0,0.0,Caldwell-Pope,203484.0
535,PT01M24.00S,2026-01-22T02:51:48.9Z,3,REGULAR,freethrow,1 of 2,[],203484,,,1610612763,92,90,2026-01-22T02:51:48Z,5290000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (6 PTS),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
536,PT01M24.00S,2026-01-22T02:52:03.3Z,3,REGULAR,freethrow,2 of 2,[],203484,,,1610612763,93,90,2026-01-22T02:52:03Z,5300000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (7 PTS),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
537,PT01M11.00S,2026-01-22T02:52:16.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.354139290407357,42.40196078431372,1610612737,93,90,2026-01-22T02:52:22Z,5310000,False,38.0,73.0,1,left,MISS C. McCollum 8' driving floating Shot,[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,8.23,Missed,,,,,,,,,,,,,,,,,,
538,PT01M10.00S,2026-01-22T02:52:17.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,93,90,2026-01-22T02:52:22Z,5320000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,537.0,,,,,,,,,,,,,,,,,
540,PT00M57.80S,2026-01-22T02:52:37.4Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,93,90,2026-01-22T02:52:40Z,5340000,False,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 1628379]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left Center,,,,,,,,3.0,Kennard,1628379.0,,,,,,,,,,
541,PT00M57.80S,2026-01-22T02:52:37.4Z,3,REGULAR,steal,,[],1628379,,,1610612737,93,90,2026-01-22T02:52:38Z,5350000,False,,,0,,L. Kennard STEAL (2 STL),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
542,PT00M50.80S,2026-01-22T02:52:44.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203468,28.33442838370565,75.0,1610612737,93,93,2026-01-22T02:58:34Z,5360000,False,-125.0,214.0,1,left,C. McCollum 24' 3PT running pullup (12 PTS) (L. Kennard 2 AST),"[203468, 1628379]",1610612737.0,ATL,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.77,Made,,,,,12.0,,,,,,,L. Kennard,1628379.0,2.0,,,,
544,PT00M31.00S,2026-01-22T02:53:11.5Z,3,REGULAR,turnover,lost ball,[],1629630,,,1610612763,93,93,2026-01-22T02:53:14Z,5380000,False,,,0,,J. Morant lost ball TURNOVER (4 TO),"[1629630, 1630168]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,4.0,Okongwu,1630168.0,,,,,,,,,,
545,PT00M31.00S,2026-01-22T02:53:11.5Z,3,REGULAR,steal,,[],1630168,,,1610612737,93,93,2026-01-22T02:53:13Z,5390000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
546,PT00M26.30S,2026-01-22T02:53:17.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612737,93,93,2026-01-22T02:53:30Z,5400000,False,,,0,,K. Caldwell-Pope personal FOUL (2 PF) (Gueye 2 FT),"[203484, 1631243]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627526.0,,,,,,2.0,0.0,Gueye,1631243.0
548,PT00M26.30S,2026-01-22T02:53:45.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631243,,,1610612737,93,93,2026-01-22T02:54:57Z,5420000,False,,,0,,MISS M. Gueye Free Throw 1 of 2,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
549,PT00M26.30S,2026-01-22T02:53:45.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,93,93,2026-01-22T02:54:57Z,5430000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,548.0,,,,,,,,,,,,,,,,,
550,PT00M26.30S,2026-01-22T02:53:47.3Z,3,REGULAR,substitution,out,[],1629723,,,1610612737,93,93,2026-01-22T02:54:01Z,5440000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT00M26.30S,2026-01-22T02:53:47.3Z,3,REGULAR,substitution,out,[],203468,,,1610612737,93,93,2026-01-22T02:54:01Z,5450000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M26.30S,2026-01-22T02:53:47.3Z,3,REGULAR,substitution,out,[],1628379,,,1610612737,93,93,2026-01-22T02:54:01Z,5460000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT00M26.30S,2026-01-22T02:53:47.3Z,3,REGULAR,substitution,in,[],1629111,,,1610612737,93,93,2026-01-22T02:54:01Z,5470000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT00M26.30S,2026-01-22T02:53:47.3Z,3,REGULAR,substitution,in,[],1630700,,,1610612737,93,93,2026-01-22T02:54:01Z,5480000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT00M26.30S,2026-01-22T02:53:47.3Z,3,REGULAR,substitution,in,[],1630557,,,1610612737,93,93,2026-01-22T02:54:01Z,5490000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT00M26.30S,2026-01-22T02:54:19.1Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203484,,,1610612737,93,93,2026-01-22T02:54:28Z,5500000,False,,,0,,K. Caldwell-Pope technical FOUL (1 Tech),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,1627524.0,,,,,,2.0,1.0,,
557,PT00M26.30S,2026-01-22T02:54:33.2Z,3,REGULAR,freethrow,1 of 1,[],1629638,,,1610612737,93,94,2026-01-22T02:54:33Z,5510000,False,,,0,,N. Alexander-Walker technical Free Throw 1 of 1 (5 PTS),[1629638],1610612737.0,ATL,technical,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
558,PT00M26.30S,2026-01-22T02:53:45.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631243,,,1610612737,93,94,2026-01-22T02:54:57Z,5520000,False,,,0,,MISS M. Gueye Free Throw 2 of 2,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
559,PT00M22.80S,2026-01-22T02:53:49.2Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,93,94,2026-01-22T02:54:57Z,5530000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,558.0,4.0,4.0,0.0,,,,,,,,,,,,,,
560,PT00M02.20S,2026-01-22T02:55:17.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.3646517739816,37.254901960784316,1610612763,95,94,2026-01-22T02:55:22Z,5540000,False,-64.0,85.0,1,right,J. Morant 10' fadeaway Jump Shot (18 PTS),[1629630],1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,10.63,Made,,,,,18.0,,,,,,,,,,,,,
