actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
504,PT07M15.00S,2024-04-11T01:36:28.6Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,86,97,2024-04-11T01:38:29Z,4980000,False,,,0,,L. Doncic REBOUND (Off:1 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,502.0,9.0,8.0,1.0,,,,,,,,,,,,,,
505,PT07M01.00S,2024-04-11T01:36:41.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,12.565703022339028,37.5,1610612742,86,99,2024-04-11T01:36:48Z,4990000,False,62.0,66.0,1,left,L. Doncic 9' turnaround fadeaway Jump Shot (27 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,9.06,Made,,,,,,,,,,27.0,,,,,,,,
506,PT07M00.00S,2024-04-11T01:36:47.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,86,99,2024-04-11T01:36:49Z,5000000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT07M00.00S,2024-04-11T01:38:56.1Z,4,REGULAR,substitution,out,[],1631170,,,1610612748,86,99,2024-04-11T01:39:49Z,5010000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT07M00.00S,2024-04-11T01:38:56.1Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,86,99,2024-04-11T01:39:49Z,5020000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT07M00.00S,2024-04-11T01:38:56.1Z,4,REGULAR,substitution,out,[],201567,,,1610612748,86,99,2024-04-11T01:39:49Z,5030000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT07M00.00S,2024-04-11T01:38:56.1Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,86,99,2024-04-11T01:39:49Z,5040000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT07M00.00S,2024-04-11T01:38:56.1Z,4,REGULAR,substitution,in,[],201988,,,1610612748,86,99,2024-04-11T01:39:49Z,5050000,False,,,0,,SUB in: P. Mills,[201988],1610612748.0,MIA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT07M00.00S,2024-04-11T01:38:56.1Z,4,REGULAR,substitution,in,[],202710,,,1610612748,86,99,2024-04-11T01:39:49Z,5060000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M38.00S,2024-04-11T01:40:30.5Z,4,REGULAR,2pt,Jump Shot,[],202710,93.24901445466492,22.30392156862745,1610612748,88,99,2024-04-11T01:42:17Z,5070000,False,-138.0,11.0,1,right,J. Butler 13' step back Jump Shot (12 PTS),[202710],1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,13.89,Made,,,,,,,,,,12.0,,,,,,,,
514,PT06M19.00S,2024-04-11T01:40:49.8Z,4,REGULAR,3pt,Jump Shot,[],1627884,27.94021024967148,79.65686274509804,1610612742,88,99,2024-04-11T01:40:55Z,5080000,False,-148.0,210.0,1,left,MISS D. Jones Jr. 25' 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
515,PT06M15.00S,2024-04-11T01:40:53.8Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,88,99,2024-04-11T01:40:55Z,5090000,False,,,0,,H. Highsmith REBOUND (Off:3 Def:5),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,,,514.0,8.0,5.0,3.0,,,,,,,,,,,,,,
516,PT06M05.00S,2024-04-11T01:41:04.1Z,4,REGULAR,turnover,bad pass,[],202710,,,1610612748,88,99,2024-04-11T01:41:10Z,5100000,False,,,0,,J. Butler bad pass TURNOVER (5 TO),"[202710, 1627884]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,5.0,,,,,,Jones Jr.,1627884.0
517,PT06M05.00S,2024-04-11T01:41:04.1Z,4,REGULAR,steal,,[],1627884,,,1610612742,88,99,2024-04-11T01:45:34Z,5110000,False,,,0,,D. Jones Jr. STEAL (2 STL),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
518,PT05M51.00S,2024-04-11T01:41:22.5Z,4,REGULAR,foul,personal,[],201988,,,1610612742,88,99,2024-04-11T01:41:29Z,5120000,False,,,0,,P. Mills personal FOUL (1 PF),"[201988, 202681]",1610612748.0,MIA,,,,Mills,P. Mills,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202058.0,1.0,0.0,Irving,202681.0,,,,,,,,,
520,PT05M38.00S,2024-04-11T01:41:48.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627884,6.652431011826544,44.36274509803921,1610612742,88,101,2024-04-11T01:42:01Z,5140000,False,28.0,10.0,1,left,D. Jones Jr. driving Layup (12 PTS) (L. Doncic 9 AST),"[1627884, 1629029]",1610612742.0,DAL,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,,,,12.0,,L. Doncic,1629029.0,9.0,,,,
522,PT05M24.00S,2024-04-11T01:42:01.8Z,4,REGULAR,2pt,Jump Shot,[],1628389,87.59855453350855,26.96078431372549,1610612748,88,101,2024-04-11T01:42:12Z,5160000,False,-115.0,64.0,1,right,MISS B. Adebayo 13' turnaround fadeaway bank Shot,[1628389],1610612748.0,MIA,turnaround fadeaway bank,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,13.18,Missed,,,,,,,,,,,,,,,,,,
523,PT05M22.00S,2024-04-11T01:42:03.8Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,88,101,2024-04-11T01:44:34Z,5170000,False,,,0,,D. Gafford REBOUND (Off:0 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,522.0,5.0,5.0,0.0,,,,,,,,,,,,,,
525,PT05M06.00S,2024-04-11T01:42:28.2Z,4,REGULAR,substitution,out,[],1629655,,,1610612742,88,101,2024-04-11T01:42:31Z,5190000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT05M06.00S,2024-04-11T01:42:28.2Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,88,101,2024-04-11T01:42:31Z,5200000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT05M02.00S,2024-04-11T01:42:47.1Z,4,REGULAR,3pt,Jump Shot,[],1629029,13.091327201051248,96.07843137254902,1610612742,88,101,2024-04-11T01:42:52Z,5210000,False,-230.0,71.0,1,left,MISS L. Doncic 24' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,24.1,Missed,,,,,,,,,,,,,,,,,,
528,PT04M59.00S,2024-04-11T01:42:50.1Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,88,101,2024-04-11T01:42:52Z,5220000,False,,,0,,H. Highsmith REBOUND (Off:3 Def:6),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,527.0,9.0,6.0,3.0,,,,,,,,,,,,,,
529,PT04M47.00S,2024-04-11T01:43:04.5Z,4,REGULAR,3pt,Jump Shot,[],201988,94.03745072273325,95.09803921568627,1610612748,88,101,2024-04-11T01:43:10Z,5230000,False,225.0,4.0,1,right,MISS P. Mills 3PT,[201988],1610612748.0,MIA,,,,Mills,P. Mills,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
530,PT04M43.00S,2024-04-11T01:43:08.5Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,88,101,2024-04-11T01:43:10Z,5240000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,529.0,3.0,1.0,2.0,,,,,,,,,,,,,,
531,PT04M31.00S,2024-04-11T01:43:20.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628997,91.40932982917214,73.0392156862745,1610612748,88,101,2024-04-11T01:43:44Z,5250000,False,115.0,28.0,1,right,MISS C. Martin 11' turnaround fadeaway Shot,[1628997],1610612748.0,MIA,turnaround fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,11.86,Missed,,,,,,,,,,,,,,,,,,
532,PT04M30.00S,2024-04-11T01:43:21.6Z,4,REGULAR,rebound,offensive,[],1629312,,,1610612748,88,101,2024-04-11T01:43:44Z,5260000,False,,,0,,H. Highsmith REBOUND (Off:4 Def:6),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,,,531.0,10.0,6.0,4.0,,,,,,,,,,,,,,
533,PT04M30.00S,2024-04-11T01:43:26.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,88,101,2024-04-11T01:43:36Z,5270000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,,,,,,
534,PT04M12.00S,2024-04-11T01:43:54.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627884,19.398817345597898,49.26470588235294,1610612742,88,101,2024-04-11T01:46:35Z,5280000,False,4.0,130.0,1,left,MISS D. Jones Jr. 12' driving floating Shot,[1627884],1610612742.0,DAL,driving floating,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.99,Missed,,,,,,,,,,,,,,,,,,
535,PT04M09.00S,2024-04-11T01:43:57.1Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612742,88,101,2024-04-11T01:44:00Z,5290000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:0),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,534.0,2.0,0.0,2.0,,,,,,,,,,,,,,
536,PT04M06.00S,2024-04-11T01:44:02.3Z,4,REGULAR,foul,personal,['2freethrow'],201988,,,1610612742,88,101,2024-04-11T01:44:10Z,5300000,False,,,0,,P. Mills shooting personal FOUL (2 PF) (Doncic 2 FT),"[201988, 1629029]",1610612748.0,MIA,shooting,,,Mills,P. Mills,,,,,Mid-Range,8-16 Left,,,,,,,1627961.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
538,PT04M06.00S,2024-04-11T01:44:34.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629029,,,1610612742,88,102,2024-04-11T01:44:34Z,5320000,False,,,0,,L. Doncic Free Throw 1 of 2 (28 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,28.0,,,,,,,,
539,PT04M06.00S,2024-04-11T01:44:36.5Z,4,REGULAR,substitution,out,[],201988,,,1610612742,88,102,2024-04-11T01:44:47Z,5330000,False,,,0,,SUB out: P. Mills,[201988],1610612748.0,MIA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT04M06.00S,2024-04-11T01:44:36.5Z,4,REGULAR,substitution,in,[],1629639,,,1610612742,88,102,2024-04-11T01:44:47Z,5340000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT04M06.00S,2024-04-11T01:44:59.5Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629029,,,1610612742,88,103,2024-04-11T01:44:59Z,5350000,False,,,0,,L. Doncic Free Throw 2 of 2 (29 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,29.0,,,,,,,,
542,PT03M53.00S,2024-04-11T01:45:16.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,91.27792378449409,60.5392156862745,1610612748,90,103,2024-04-11T01:45:23Z,5360000,False,53.0,29.0,1,right,C. Martin 6' driving Layup (14 PTS),[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,,,,,,,,,,14.0,,,,,,,,
543,PT03M27.00S,2024-04-11T01:45:42.4Z,4,REGULAR,3pt,Jump Shot,[],1629029,32.57637976346912,67.4249387254902,1610612742,90,103,2024-04-11T01:46:27Z,5370000,False,-87.0,254.0,1,left,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
544,PT03M23.00S,2024-04-11T01:45:46.4Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,90,103,2024-04-11T01:45:50Z,5380000,False,,,0,,T. Herro REBOUND (Off:1 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,543.0,7.0,6.0,1.0,,,,,,,,,,,,,,
545,PT03M06.00S,2024-04-11T01:46:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,89.70105124835742,51.470588235294116,1610612748,90,103,2024-04-11T01:46:10Z,5390000,False,7.0,44.0,1,right,MISS C. Martin driving reverse Layup,[1628997],1610612748.0,MIA,driving reverse,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,4.49,Missed,,,,,,,,,,,,,,,,,,
546,PT03M04.00S,2024-04-11T01:46:05.1Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,90,103,2024-04-11T01:46:10Z,5400000,False,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,545.0,5.0,4.0,1.0,,,,,,,,,,,,,,
547,PT03M04.00S,2024-04-11T01:46:11.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,90,103,2024-04-11T01:46:11Z,5410000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT03M04.00S,2024-04-11T01:47:43.0Z,4,REGULAR,substitution,out,[],1629312,,,1610612742,90,103,2024-04-11T01:47:55Z,5420000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT03M04.00S,2024-04-11T01:47:43.0Z,4,REGULAR,substitution,out,[],1627884,,,1610612742,90,103,2024-04-11T01:47:55Z,5430000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT03M04.00S,2024-04-11T01:47:43.0Z,4,REGULAR,substitution,in,[],201567,,,1610612742,90,103,2024-04-11T01:47:55Z,5440000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT03M04.00S,2024-04-11T01:47:43.0Z,4,REGULAR,substitution,in,[],203957,,,1610612742,90,103,2024-04-11T01:47:55Z,5450000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT02M45.00S,2024-04-11T01:48:13.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.258212877792378,58.57843137254902,1610612742,90,105,2024-04-11T01:48:18Z,5460000,False,-43.0,6.0,1,left,K. Irving driving Layup (25 PTS) (D. Exum 2 AST),"[202681, 203957]",1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,4.34,Made,,,,,,,,,,25.0,,D. Exum,203957.0,2.0,,,,
556,PT02M20.00S,2024-04-11T01:48:38.4Z,4,REGULAR,2pt,Jump Shot,[],1629639,91.27792378449409,79.41176470588235,1610612748,90,105,2024-04-11T01:48:45Z,5480000,False,147.0,29.0,1,right,MISS T. Herro 15' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,15.0,Missed,,,,,,,,,,,,,,,,,,
557,PT02M17.00S,2024-04-11T01:48:41.4Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,90,105,2024-04-11T01:48:45Z,5490000,False,,,0,,P. Washington REBOUND (Off:1 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,556.0,6.0,5.0,1.0,,,,,,,,,,,,,,
558,PT01M57.00S,2024-04-11T01:49:03.9Z,4,REGULAR,foul,offensive,[],1629029,,,1610612742,90,105,2024-04-11T01:49:15Z,5500000,False,,,0,,L. Doncic charge offensive FOUL (4 PF),"[1629029, 1628997]",1610612742.0,DAL,charge,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,4.0,0.0,Martin,1628997.0,,,,,,,,,
560,PT01M57.00S,2024-04-11T01:49:03.9Z,4,REGULAR,turnover,offensive foul,[],1629029,,,1610612742,90,105,2024-04-11T01:49:03Z,5520000,False,,,0,,L. Doncic offensive foul TURNOVER (3 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,,,,,,3.0,,,,,,,
561,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,out,[],201567,,,1610612748,90,105,2024-04-11T01:49:46Z,5530000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,out,[],202681,,,1610612748,90,105,2024-04-11T01:49:46Z,5540000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,out,[],1629023,,,1610612748,90,105,2024-04-11T01:49:46Z,5550000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,out,[],1628467,,,1610612748,90,105,2024-04-11T01:49:46Z,5560000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,out,[],1629029,,,1610612748,90,105,2024-04-11T01:49:46Z,5570000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,out,[],203957,,,1610612748,90,105,2024-04-11T01:49:46Z,5580000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,in,[],1629312,,,1610612748,90,105,2024-04-11T01:49:46Z,5590000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,in,[],1641765,,,1610612748,90,105,2024-04-11T01:49:46Z,5600000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,in,[],1630702,,,1610612748,90,105,2024-04-11T01:49:46Z,5610000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,in,[],202693,,,1610612748,90,105,2024-04-11T01:49:46Z,5620000,False,,,0,,SUB in: M. Morris,[202693],1610612742.0,DAL,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,in,[],1630639,,,1610612748,90,105,2024-04-11T01:49:46Z,5630000,False,,,0,,SUB in: A. Lawson,[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT01M57.00S,2024-04-11T01:49:17.0Z,4,REGULAR,substitution,in,[],1630314,,,1610612748,90,105,2024-04-11T01:49:46Z,5640000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT01M44.00S,2024-04-11T01:50:01.3Z,4,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,90,105,2024-04-11T01:50:09Z,5650000,False,,,0,,T. Herro bad pass out-of-bounds TURNOVER (4 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202058.0,,,,,,4.0,,,,,,,
574,PT01M26.00S,2024-04-11T01:50:29.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1641765,19.66162943495401,26.225490196078432,1610612742,90,107,2024-04-11T01:50:35Z,5660000,False,119.0,132.0,1,left,O. Prosper 17' pullup Jump Shot (2 PTS) (B. Williams 1 AST),"[1641765, 1630314]",1610612742.0,DAL,pullup,,,Prosper,O. Prosper,,,,,Mid-Range,16-24 Right Center,17.79,Made,,,,,,,,,,2.0,,B. Williams,1630314.0,1.0,,,,
576,PT01M15.00S,2024-04-11T01:50:45.0Z,4,REGULAR,2pt,Jump Shot,[],1628997,82.21090670170827,77.45098039215686,1610612748,90,107,2024-04-11T01:51:44Z,5680000,False,137.0,115.0,1,right,MISS C. Martin 17' pullup Shot,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,17.89,Missed,,,,,,,,,,,,,,,,,,
577,PT01M12.00S,2024-04-11T01:50:48.0Z,4,REGULAR,rebound,defensive,[],1630639,,,1610612742,90,107,2024-04-11T01:51:44Z,5690000,False,,,0,,A. Lawson REBOUND (Off:0 Def:1),[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Mid-Range,16-24 Right Center,,,576.0,1.0,1.0,0.0,,,,,,,,,,,,,,
578,PT01M08.00S,2024-04-11T01:50:52.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641765,5.863994743758213,43.627450980392155,1610612742,90,109,2024-04-11T01:51:05Z,5700000,False,32.0,3.0,1,left,O. Prosper running DUNK (4 PTS) (A. Lawson 1 AST),"[1641765, 1630639]",1610612742.0,DAL,running,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,,,,,,4.0,,A. Lawson,1630639.0,1.0,,,,
580,PT01M08.00S,2024-04-11T01:50:56.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,90,109,2024-04-11T01:50:56Z,5720000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT01M08.00S,2024-04-11T01:50:58.8Z,4,REGULAR,substitution,out,[],1628389,,,1610612748,90,109,2024-04-11T01:52:23Z,5730000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT01M08.00S,2024-04-11T01:50:58.8Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,90,109,2024-04-11T01:52:23Z,5740000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT01M08.00S,2024-04-11T01:50:58.8Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,90,109,2024-04-11T01:52:23Z,5750000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT01M08.00S,2024-04-11T01:50:58.8Z,4,REGULAR,substitution,out,[],202710,,,1610612748,90,109,2024-04-11T01:52:23Z,5760000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT01M08.00S,2024-04-11T01:50:58.8Z,4,REGULAR,substitution,out,[],1629312,,,1610612748,90,109,2024-04-11T01:52:23Z,5770000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT01M08.00S,2024-04-11T01:50:58.8Z,4,REGULAR,substitution,in,[],1631306,,,1610612748,90,109,2024-04-11T01:52:23Z,5780000,False,,,0,,SUB in: C. Swider,[1631306],1610612748.0,MIA,,,,Swider,C. Swider,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT01M08.00S,2024-04-11T01:50:58.8Z,4,REGULAR,substitution,in,[],201988,,,1610612748,90,109,2024-04-11T01:52:23Z,5790000,False,,,0,,SUB in: P. Mills,[201988],1610612748.0,MIA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT01M08.00S,2024-04-11T01:50:58.8Z,4,REGULAR,substitution,in,[],1631288,,,1610612748,90,109,2024-04-11T01:52:23Z,5800000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
