actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
262,PT07M24.00S,2023-12-26T01:49:46.0Z,2,REGULAR,3pt,Jump Shot,[],200768,6.915243101182654,1.715686274509804,1610612748,40,28,2023-12-26T01:49:53Z,2500000,False,241.0,13.0,1,left,K. Lowry 24' 3PT  (5 PTS) (D. Robinson 1 AST),"[200768, 1629130]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Right Corner 3,24+ Right,24.17,Made,,,,,,,5.0,,,,,,,,,D. Robinson,1629130.0,1.0
264,PT07M07.00S,2023-12-26T01:50:03.2Z,2,REGULAR,3pt,Jump Shot,[],1628964,66.96780551905388,52.20588235294118,1610612755,40,31,2023-12-26T01:50:09Z,2520000,False,11.0,258.0,1,right,M. Bamba 25' 3PT  (5 PTS) (T. Maxey 2 AST),"[1628964, 1630178]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,25.82,Made,,,,,,,5.0,,,,,,,,,T. Maxey,1630178.0,2.0
267,PT06M53.00S,2023-12-26T01:50:17.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.258212877792378,49.26470588235294,1610612748,42,31,2023-12-26T01:50:26Z,2540000,False,4.0,6.0,1,left,B. Adebayo cutting DUNK (12 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,12.0,,,,,,,,,T. Herro,1629639.0,1.0
269,PT06M40.00S,2023-12-26T01:50:32.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,93.11760840998686,49.01960784313725,1610612755,42,33,2023-12-26T01:50:40Z,2560000,False,-5.0,12.0,1,right,M. Bamba DUNK (7 PTS) (D. Melton 2 AST),"[1628964, 1629001]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,,,7.0,,,,,,,,,D. Melton,1629001.0,2.0
271,PT06M39.00S,2023-12-26T01:50:43.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,42,33,2023-12-26T01:50:43Z,2580000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M39.00S,2023-12-26T01:52:59.4Z,2,REGULAR,substitution,out,[],200768,,,1610612748,42,33,2023-12-26T01:53:43Z,2590000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M39.00S,2023-12-26T01:52:59.4Z,2,REGULAR,substitution,out,[],1631288,,,1610612748,42,33,2023-12-26T01:53:43Z,2600000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M39.00S,2023-12-26T01:52:59.4Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,42,33,2023-12-26T01:53:43Z,2610000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M39.00S,2023-12-26T01:52:59.4Z,2,REGULAR,substitution,out,[],1630231,,,1610612748,42,33,2023-12-26T01:53:43Z,2620000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M39.00S,2023-12-26T01:52:59.4Z,2,REGULAR,substitution,in,[],1630181,,,1610612748,42,33,2023-12-26T01:53:43Z,2630000,False,,,0,,SUB in: R. Hampton,[1630181],1610612748.0,MIA,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M39.00S,2023-12-26T01:52:59.4Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,42,33,2023-12-26T01:53:43Z,2640000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M39.00S,2023-12-26T01:52:59.4Z,2,REGULAR,substitution,in,[],201567,,,1610612748,42,33,2023-12-26T01:53:43Z,2650000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M39.00S,2023-12-26T01:52:59.4Z,2,REGULAR,substitution,in,[],202699,,,1610612748,42,33,2023-12-26T01:53:43Z,2660000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M16.00S,2023-12-26T01:54:20.6Z,2,REGULAR,3pt,Jump Shot,[],1629639,4.944152431011826,1.715686274509804,1610612748,45,33,2023-12-26T01:54:24Z,2670000,False,241.0,-6.0,1,left,T. Herro 24' 3PT  (9 PTS) (K. Love 4 AST),"[1629639, 201567]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,24.15,Made,,,,,,,9.0,,,,,,,,,K. Love,201567.0,4.0
282,PT05M58.00S,2023-12-26T01:54:37.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,90.75229960578186,47.549019607843135,1610612755,45,33,2023-12-26T01:54:59Z,2690000,False,-12.0,34.0,1,right,MISS D. Melton driving floating Shot,[1629001],1610612755.0,PHI,driving floating,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
283,PT05M54.00S,2023-12-26T01:54:41.9Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612755,45,33,2023-12-26T01:54:50Z,2700000,False,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,282.0,3.0,2.0,1.0,,,,,,,,,,,,
284,PT05M54.00S,2023-12-26T01:54:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,94.40999984741211,50.0,1610612755,45,35,2023-12-26T01:54:42Z,2710000,False,0.0,0.0,1,right,M. Bamba tip Layup (9 PTS),[1628964],1610612755.0,PHI,tip,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,9.0,,,,,,,,,,,
285,PT05M47.00S,2023-12-26T01:54:50.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.863994743758213,52.69607843137255,1610612748,47,35,2023-12-26T01:55:13Z,2720000,False,-13.0,3.0,1,left,T. Herro cutting finger roll Layup (11 PTS) (K. Love 5 AST),"[1629639, 201567]",1610612748.0,MIA,cutting finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,11.0,,,,,,,,,K. Love,201567.0,5.0
287,PT05M23.00S,2023-12-26T01:55:13.3Z,2,REGULAR,2pt,Jump Shot,[],202699,92.59198423127464,30.14705882352941,1610612755,47,35,2023-12-26T01:55:32Z,2740000,False,-99.0,17.0,1,right,MISS T. Harris 10' fadeaway Shot,[202699],1610612755.0,PHI,fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,10.08,Missed,,,,,,,,,,,,,,,,,,
288,PT05M20.00S,2023-12-26T01:55:16.3Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,47,35,2023-12-26T02:10:59Z,2750000,False,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,8-16 Left,,,,,287.0,5.0,4.0,1.0,,,,,,,,,,,,
353,PT05M19.00S,2023-12-26T01:55:17.7Z,2,REGULAR,turnover,bad pass,[],201567,,,1610612748,47,35,2023-12-26T02:11:40Z,2755000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1628964]",1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Bamba,1628964.0,,,,,,,
354,PT05M19.00S,2023-12-26T01:55:17.7Z,2,REGULAR,steal,,[],1628964,,,1610612755,47,35,2023-12-26T02:11:30Z,2757500,False,,,0,,M. Bamba STEAL (2 STL),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
289,PT05M15.00S,2023-12-26T01:55:22.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628964,90.48948751642575,48.77450980392157,1610612755,47,37,2023-12-26T02:11:30Z,2760000,False,-6.0,37.0,1,right,M. Bamba Layup (11 PTS),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,3.74,Made,,,,,,,11.0,,,,,,,,,,,
290,PT05M08.00S,2023-12-26T01:55:29.7Z,2,REGULAR,3pt,Jump Shot,[],201567,33.459264126149804,48.28431372549019,1610612748,50,37,2023-12-26T01:55:34Z,2770000,False,9.0,262.0,1,left,K. Love 26' 3PT  (5 PTS) (T. Herro 2 AST),"[201567, 1629639]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.21,Made,,,,,,,5.0,,,,,,,,,T. Herro,1629639.0,2.0
292,PT04M55.00S,2023-12-26T01:55:41.7Z,2,REGULAR,3pt,Jump Shot,[],202699,91.67214191852825,94.36274509803921,1610612755,50,40,2023-12-26T01:55:46Z,2790000,False,222.0,26.0,1,right,T. Harris 3PT  (14 PTS) (K. Oubre Jr. 2 AST),"[202699, 1626162]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,22.33,Made,,,,,,,14.0,,,,,,,,,K. Oubre Jr.,1626162.0,2.0
294,PT04M40.00S,2023-12-26T01:55:56.4Z,2,REGULAR,3pt,Jump Shot,[],1629130,31.35676741130092,33.82352941176471,1610612748,50,40,2023-12-26T01:56:04Z,2810000,False,81.0,242.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
295,PT04M37.00S,2023-12-26T01:55:59.4Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,50,40,2023-12-26T01:56:04Z,2820000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,294.0,2.0,2.0,0.0,,,,,,,,,,,,
296,PT04M24.00S,2023-12-26T01:56:12.3Z,2,REGULAR,3pt,Jump Shot,[],1628964,77.87450722733246,90.93137254901961,1610612755,50,43,2023-12-26T01:56:17Z,2830000,False,205.0,155.0,1,right,M. Bamba 25' 3PT  (14 PTS) (D. Melton 3 AST),"[1628964, 1629001]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,25.71,Made,,,,,,,14.0,,,,,,,,,D. Melton,1629001.0,3.0
298,PT04M07.00S,2023-12-26T01:56:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,5.206964520367937,47.794117647058826,1610612748,52,43,2023-12-26T01:56:34Z,2850000,False,11.0,-4.0,1,left,J. Jaquez Jr. driving Layup (10 PTS) (T. Herro 3 AST),"[1631170, 1629639]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,10.0,,,,,,,,,T. Herro,1629639.0,3.0
299,PT03M46.00S,2023-12-26T01:56:50.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,80.6340341655716,45.83333333333333,1610612755,52,43,2023-12-26T01:56:58Z,2860000,False,-21.0,130.0,1,right,MISS T. Maxey 13' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,13.12,Missed,,,,,,,,,,,,,,,,,,
300,PT03M44.00S,2023-12-26T01:56:52.6Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,52,43,2023-12-26T01:56:58Z,2870000,False,,,0,,K. Love REBOUND (Off:1 Def:5),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,299.0,6.0,5.0,1.0,,,,,,,,,,,,
301,PT03M40.00S,2023-12-26T01:56:57.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,11.12023653088042,96.81372549019608,1610612748,52,43,2023-12-26T01:57:59Z,2880000,False,-234.0,52.0,1,left,MISS D. Robinson running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.98,Missed,,,,,,,,,,,,,,,,,,
302,PT03M37.00S,2023-12-26T01:57:00.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,52,43,2023-12-26T01:57:20Z,2890000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,,,301.0,,,,,,,,,,,,,,,
304,PT03M37.00S,2023-12-26T01:57:09.2Z,2,REGULAR,substitution,out,[],201567,,,1610612748,52,43,2023-12-26T01:57:20Z,2910000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M37.00S,2023-12-26T01:57:09.2Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,52,43,2023-12-26T01:57:20Z,2920000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M30.00S,2023-12-26T01:57:32.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,7.440867279894875,68.38235294117648,1610612748,54,43,2023-12-26T01:57:37Z,2930000,False,-92.0,17.0,1,left,T. Herro 9' driving floating bank Jump Shot (13 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,9.35,Made,,,,,,,13.0,,,,,,,,,B. Adebayo,1628389.0,3.0
308,PT03M22.00S,2023-12-26T01:57:45.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,54,43,2023-12-26T01:57:45Z,2950000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M22.00S,2023-12-26T02:00:18.2Z,2,REGULAR,substitution,out,[],1629001,,,1610612755,54,43,2023-12-26T02:00:47Z,2960000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M22.00S,2023-12-26T02:00:18.2Z,2,REGULAR,substitution,in,[],201976,,,1610612755,54,43,2023-12-26T02:00:47Z,2970000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M15.00S,2023-12-26T02:01:30.8Z,2,REGULAR,foul,personal,[],1629130,,,1610612755,54,43,2023-12-26T02:01:47Z,2990000,False,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1626162]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,1146.0,,,,1.0,0.0,Oubre Jr.,1626162.0,,,
315,PT03M06.00S,2023-12-26T02:01:54.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,93.11760840998686,45.588235294117645,1610612755,54,43,2023-12-26T02:01:59Z,3010000,False,-22.0,12.0,1,right,MISS M. Bamba alley-oop DUNK,[1628964],1610612755.0,PHI,alley-oop,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
316,PT03M03.00S,2023-12-26T02:01:57.0Z,2,REGULAR,rebound,offensive,[],202699,,,1610612755,54,43,2023-12-26T02:01:57Z,3020000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,315.0,2.0,1.0,1.0,,,,,,,,,,,,
317,PT03M02.00S,2023-12-26T02:01:57.6Z,2,REGULAR,turnover,lost ball,[],202699,,,1610612755,54,43,2023-12-26T02:02:03Z,3030000,False,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 1631170]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Jaquez Jr.,1631170.0,,,,,,,
318,PT03M02.00S,2023-12-26T02:01:57.6Z,2,REGULAR,steal,,[],1631170,,,1610612748,54,43,2023-12-26T02:01:59Z,3040000,False,,,0,,J. Jaquez Jr. STEAL (2 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
319,PT03M01.00S,2023-12-26T02:02:01.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612748,54,43,2023-12-26T02:02:15Z,3050000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Jaquez Jr. 2 FT),"[1626162, 1631170]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1146.0,,,,1.0,0.0,Jaquez Jr.,1631170.0,,,
321,PT03M01.00S,2023-12-26T02:02:33.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631170,,,1610612748,55,43,2023-12-26T02:02:33Z,3070000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (11 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
322,PT03M01.00S,2023-12-26T02:02:50.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631170,,,1610612748,56,43,2023-12-26T02:02:50Z,3080000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (12 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
323,PT02M48.00S,2023-12-26T02:03:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.24901445466492,52.450980392156865,1610612755,56,43,2023-12-26T02:03:10Z,3090000,False,12.0,11.0,1,right,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
324,PT02M45.00S,2023-12-26T02:03:07.9Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,56,43,2023-12-26T02:03:10Z,3100000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,323.0,3.0,3.0,0.0,,,,,,,,,,,,
325,PT02M43.00S,2023-12-26T02:03:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1631170,7.30946123521682,45.588235294117645,1610612748,58,43,2023-12-26T02:03:38Z,3110000,False,22.0,16.0,1,left,J. Jaquez Jr. running finger roll Layup (14 PTS),[1631170],1610612748.0,MIA,running finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,,,14.0,,,,,,,,,,,
326,PT02M43.00S,2023-12-26T02:03:18.4Z,2,REGULAR,violation,defensive goaltending,[],1628964,,,1610612748,58,43,2023-12-26T02:03:38Z,3120000,False,,,0,,M. Bamba defensive goaltending VIOLATION,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,203592.0,,,,,,,,,,
327,PT02M20.00S,2023-12-26T02:03:45.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,62.76281208935611,47.549019607843135,1610612755,58,43,2023-12-26T02:03:51Z,3130000,False,-12.0,298.0,1,right,MISS T. Maxey 29' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,29.78,Missed,,,,,,,,,,,,,,,,,,
328,PT02M16.00S,2023-12-26T02:03:49.0Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,58,43,2023-12-26T02:03:51Z,3140000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:4),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,,,327.0,4.0,4.0,0.0,,,,,,,,,,,,
329,PT02M11.00S,2023-12-26T02:03:53.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629639,6.652431011826544,54.166666666666664,1610612748,58,43,2023-12-26T02:04:42Z,3150000,False,-21.0,10.0,1,left,MISS T. Herro running Layup,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
330,PT02M08.00S,2023-12-26T02:03:56.6Z,2,REGULAR,rebound,defensive,[],201976,,,1610612755,58,43,2023-12-26T02:04:00Z,3160000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,329.0,3.0,3.0,0.0,,,,,,,,,,,,
331,PT02M05.00S,2023-12-26T02:04:01.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,93.9060446780552,53.67647058823529,1610612755,58,43,2023-12-26T02:05:05Z,3170000,False,18.0,5.0,1,right,MISS T. Harris running Layup - blocked,"[202699, 1628389]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.9,Missed,Adebayo,1628389.0,,,,,,,,,,,,,,,,
332,PT02M05.00S,2023-12-26T02:04:01.1Z,2,REGULAR,block,,[],1628389,,,1610612755,58,43,2023-12-26T02:04:03Z,3180000,False,,,0,,B. Adebayo BLOCK (2 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT02M05.00S,2023-12-26T02:04:01.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,58,43,2023-12-26T02:04:16Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,331.0,,,,,,,,,,,,,,,
335,PT01M56.00S,2023-12-26T02:04:30.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201976,70.77858081471747,78.43137254901961,1610612755,58,43,2023-12-26T02:04:34Z,3210000,False,142.0,222.0,1,right,MISS P. Beverley 26' 3PT,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,,,,,,,,,,,,,,,,,
336,PT01M53.00S,2023-12-26T02:04:33.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,58,43,2023-12-26T02:04:34Z,3220000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,335.0,6.0,6.0,0.0,,,,,,,,,,,,
337,PT01M46.00S,2023-12-26T02:04:40.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.863994743758213,48.77450980392157,1610612748,60,43,2023-12-26T02:04:52Z,3230000,False,6.0,3.0,1,left,B. Adebayo driving DUNK (14 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,,,14.0,,,,,,,,,,,
338,PT01M27.00S,2023-12-26T02:04:58.2Z,2,REGULAR,3pt,Jump Shot,[],201976,79.71419185282524,91.42156862745098,1610612755,60,46,2023-12-26T02:05:02Z,3240000,False,207.0,138.0,1,right,P. Beverley 24' 3PT  (3 PTS) (T. Harris 2 AST),"[201976, 202699]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,24.9,Made,,,,,,,3.0,,,,,,,,,T. Harris,202699.0,2.0
340,PT01M12.00S,2023-12-26T02:05:13.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,9.411957950065702,39.950980392156865,1610612748,60,46,2023-12-26T02:06:02Z,3260000,False,50.0,36.0,1,left,MISS T. Herro 6' cutting Layup,[1629639],1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
341,PT01M11.00S,2023-12-26T02:05:14.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,60,46,2023-12-26T02:05:19Z,3270000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,340.0,3.0,2.0,1.0,,,,,,,,,,,,
342,PT01M08.00S,2023-12-26T02:05:18.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,81.15965834428384,4.6568627450980395,1610612755,60,49,2023-12-26T02:06:17Z,3280000,False,-227.0,125.0,1,right,K. Oubre Jr. 25' 3PT running (10 PTS) (T. Harris 3 AST),"[1626162, 202699]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.87,Made,,,,,,,10.0,,,,,,,,,T. Harris,202699.0,3.0
344,PT00M47.50S,2023-12-26T02:05:38.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,10.33180026281209,3.431372549019608,1610612748,63,49,2023-12-26T02:05:46Z,3300000,False,233.0,45.0,1,left,T. Herro 3PT  (16 PTS) (R. Hampton 1 AST),"[1629639, 1630181]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,23.7,Made,,,,,,,16.0,,,,,,,,,R. Hampton,1630181.0,1.0
346,PT00M25.50S,2023-12-26T02:06:05.9Z,2,REGULAR,3pt,Jump Shot,[],1626162,64.86530880420499,53.18627450980392,1610612755,63,49,2023-12-26T02:06:11Z,3320000,False,16.0,278.0,1,right,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,27.83,Missed,,,,,,,,,,,,,,,,,,
