actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
429,PT04M05.00S,2024-02-01T02:05:52.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,14.011169513797633,39.46078431372549,1610612758,82,75,2024-02-01T02:05:56Z,4270000,False,53.0,79.0,1,left,MISS D. Mitchell 9' driving floating Shot,[1630558],1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,9.51,Missed,,,,,,,,,,,,,,,,,,
430,PT04M03.00S,2024-02-01T02:05:54.4Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,82,75,2024-02-01T02:05:56Z,4280000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,429.0,3.0,3.0,0.0,,,,,,,,,,,
431,PT03M46.00S,2024-02-01T02:06:11.6Z,3,REGULAR,3pt,Jump Shot,[],201567,91.67214191852825,93.87254901960785,1610612748,82,75,2024-02-01T02:06:15Z,4290000,False,219.0,26.0,1,right,MISS K. Love 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,22.09,Missed,,,,,,,,,,,,,,,,,,
432,PT03M44.00S,2024-02-01T02:06:13.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,82,75,2024-02-01T02:06:15Z,4300000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,431.0,12.0,9.0,3.0,,,,,,,,,,,
433,PT03M32.00S,2024-02-01T02:06:26.2Z,3,REGULAR,3pt,Jump Shot,[],1626168,9.411957950065702,94.6078431372549,1610612758,82,78,2024-02-01T02:06:29Z,4310000,False,-223.0,36.0,1,left,T. Lyles 3PT  (3 PTS) (D. Sabonis 10 AST),"[1626168, 1627734]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,22.59,Made,3.0,,,,,,,D. Sabonis,1627734.0,10.0,,,,,,,,
435,PT03M12.00S,2024-02-01T02:06:45.7Z,3,REGULAR,3pt,Jump Shot,[],201567,67.23061760840999,46.568627450980394,1610612748,85,78,2024-02-01T02:06:49Z,4330000,False,-17.0,256.0,1,right,K. Love 25' 3PT  (8 PTS) (T. Rozier 8 AST),"[201567, 1626179]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,25.61,Made,8.0,,,,,,,T. Rozier,1626179.0,8.0,,,,,,,,
437,PT03M02.00S,2024-02-01T02:06:56.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,13.748357424441524,53.67647058823529,1610612758,85,80,2024-02-01T02:07:00Z,4350000,False,-18.0,77.0,1,left,M. Monk 7' driving floating Jump Shot (6 PTS),[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,6.0,,,,,,,,,,,,,,,,,
439,PT02M37.00S,2024-02-01T02:07:20.9Z,3,REGULAR,2pt,Jump Shot,[],1631170,96.27135348226018,75.98039215686273,1610612748,87,80,2024-02-01T02:07:50Z,4370000,False,130.0,-17.0,1,right,J. Jaquez Jr. 13' Jump Shot (8 PTS) (T. Rozier 9 AST),"[1631170, 1626179]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,13.11,Made,8.0,,,,,,,T. Rozier,1626179.0,9.0,,,,,,,,
441,PT02M12.00S,2024-02-01T02:07:45.4Z,3,REGULAR,3pt,Jump Shot,[],1626168,9.937582128777924,94.85294117647058,1610612758,87,80,2024-02-01T02:07:52Z,4390000,False,-224.0,41.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
442,PT02M12.00S,2024-02-01T02:07:45.4Z,3,REGULAR,rebound,defensive,[],1631170,,,1610612748,87,80,2024-02-01T02:07:52Z,4400000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:4),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,,,,,,441.0,4.0,4.0,0.0,,,,,,,,,,,
443,PT01M59.00S,2024-02-01T02:07:58.7Z,3,REGULAR,3pt,Jump Shot,[],1626179,88.12417871222075,96.32352941176471,1610612748,90,80,2024-02-01T02:08:15Z,4410000,False,232.0,59.0,1,right,T. Rozier 3PT  (3 PTS) (J. Butler 4 AST),"[1626179, 202710]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,23.9,Made,3.0,,,,,,,J. Butler,202710.0,4.0,,,,,,,,
445,PT01M46.00S,2024-02-01T02:08:11.5Z,3,REGULAR,3pt,Jump Shot,[],1628370,31.750985545335087,67.15686274509804,1610612758,90,80,2024-02-01T02:08:17Z,4430000,False,-86.0,246.0,1,left,MISS M. Monk 26' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
446,PT01M46.00S,2024-02-01T02:08:11.5Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612748,90,80,2024-02-01T02:08:17Z,4440000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,445.0,4.0,4.0,0.0,,,,,,,,,,,
447,PT01M35.00S,2024-02-01T02:08:26.4Z,3,REGULAR,foul,personal,[],1628370,,,1610612748,90,80,2024-02-01T02:08:38Z,4450000,False,,,0,,M. Monk personal FOUL (1 PF),"[1628370, 201567]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,,,203592.0,,,,,,,,,1.0,0.0,Love,201567.0,,,,
449,PT01M35.00S,2024-02-01T02:08:36.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,90,80,2024-02-01T02:08:36Z,4470000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M35.00S,2024-02-01T02:10:41.5Z,3,REGULAR,substitution,out,[],1626179,,,1610612748,90,80,2024-02-01T02:11:32Z,4490000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M35.00S,2024-02-01T02:10:41.5Z,3,REGULAR,substitution,out,[],202710,,,1610612748,90,80,2024-02-01T02:11:32Z,4500000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M35.00S,2024-02-01T02:10:41.5Z,3,REGULAR,substitution,out,[],1627734,,,1610612748,90,80,2024-02-01T02:11:32Z,4510000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M35.00S,2024-02-01T02:10:41.5Z,3,REGULAR,substitution,out,[],1630558,,,1610612748,90,80,2024-02-01T02:11:32Z,4520000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M35.00S,2024-02-01T02:10:41.5Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,90,80,2024-02-01T02:11:32Z,4530000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M35.00S,2024-02-01T02:10:41.5Z,3,REGULAR,substitution,in,[],1626196,,,1610612748,90,80,2024-02-01T02:11:32Z,4540000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M35.00S,2024-02-01T02:10:41.5Z,3,REGULAR,substitution,in,[],1628989,,,1610612748,90,80,2024-02-01T02:11:32Z,4550000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M35.00S,2024-02-01T02:10:41.5Z,3,REGULAR,substitution,in,[],1628368,,,1610612748,90,80,2024-02-01T02:11:32Z,4560000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M24.00S,2024-02-01T02:12:00.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,87.20433639947439,49.01960784313725,1610612748,90,80,2024-02-01T02:15:27Z,4570000,False,-5.0,68.0,1,right,MISS J. Jaquez Jr. 6' floating Shot,[1631170],1610612748.0,MIA,floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,,,,,,,,,,,,,,
461,PT01M20.00S,2024-02-01T02:12:04.7Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,90,80,2024-02-01T02:12:05Z,4580000,False,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,460.0,3.0,2.0,1.0,,,,,,,,,,,
462,PT01M12.00S,2024-02-01T02:12:12.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631099,12.040078843626807,53.92156862745098,1610612758,90,82,2024-02-01T02:12:19Z,4590000,False,-20.0,61.0,1,left,K. Murray 6' driving DUNK (27 PTS) (T. Lyles 2 AST),"[1631099, 1626168]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,27.0,,,,,,,T. Lyles,1626168.0,2.0,,,,,,,,
464,PT00M49.50S,2024-02-01T02:12:36.1Z,3,REGULAR,3pt,Jump Shot,[],1631170,90.62089356110381,2.941176470588235,1610612748,90,82,2024-02-01T02:12:41Z,4610000,False,-235.0,36.0,1,right,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,,
465,PT00M46.90S,2024-02-01T02:12:38.7Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,90,82,2024-02-01T02:12:41Z,4620000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,,,,,,464.0,1.0,1.0,0.0,,,,,,,,,,,
466,PT00M41.20S,2024-02-01T02:12:44.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628370,12.171484888304862,44.6078431372549,1610612758,90,82,2024-02-01T02:12:52Z,4630000,False,27.0,62.0,1,left,MISS M. Monk 6' running Layup,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,6.75,Missed,,,,,,,,,,,,,,,,,,
467,PT00M38.20S,2024-02-01T02:12:47.2Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,90,82,2024-02-01T02:12:52Z,4640000,False,,,0,,K. Love REBOUND (Off:1 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,466.0,2.0,1.0,1.0,,,,,,,,,,,
468,PT00M23.30S,2024-02-01T02:13:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,91.93495400788436,54.90196078431373,1610612748,90,82,2024-02-01T02:13:34Z,4650000,False,25.0,23.0,1,right,MISS T. Herro cutting Layup,[1629639],1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
469,PT00M16.00S,2024-02-01T02:13:09.5Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,90,82,2024-02-01T02:13:34Z,4660000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,468.0,2.0,2.0,0.0,,,,,,,,,,,
470,PT00M02.10S,2024-02-01T02:13:23.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.325229960578188,57.107843137254896,1610612758,90,84,2024-02-01T02:14:02Z,4670000,False,-36.0,92.0,1,left,D. Fox 9' pullup Jump Shot (10 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,9.82,Made,10.0,,,,,,,,,,,,,,,,,
471,PT00M00.00S,2024-02-01T02:13:40.8Z,3,REGULAR,period,end,[],0,,,1610612748,90,84,2024-02-01T02:13:40Z,4680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2024-02-01T02:14:17.4Z,4,REGULAR,substitution,out,['startperiod'],201567,,,1610612748,90,84,2024-02-01T02:16:08Z,4690000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2024-02-01T02:14:17.4Z,4,REGULAR,substitution,out,['startperiod'],1631099,,,1610612748,90,84,2024-02-01T02:16:08Z,4700000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2024-02-01T02:14:17.4Z,4,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,90,84,2024-02-01T02:16:08Z,4710000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2024-02-01T02:14:17.4Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612748,90,84,2024-02-01T02:16:08Z,4720000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2024-02-01T02:16:19.0Z,4,REGULAR,period,start,[],0,,,1610612748,90,84,2024-02-01T02:16:19Z,4730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT11M45.00S,2024-02-01T02:16:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.32917214191852,42.64705882352941,1610612748,92,84,2024-02-01T02:16:44Z,4740000,False,-37.0,20.0,1,right,C. Martin cutting Layup (6 PTS) (J. Jaquez Jr. 1 AST),"[1628997, 1631170]",1610612748.0,MIA,cutting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,4.17,Made,6.0,,,,,,,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,
479,PT11M45.00S,2024-02-01T02:16:38.0Z,4,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612748,92,84,2024-02-01T02:16:46Z,4760000,False,,,0,,M. Monk shooting personal FOUL (2 PF) (Martin 1 FT),"[1628370, 1628997]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,2530.0,,,,,,,,,2.0,0.0,Martin,1628997.0,,,,
481,PT11M45.00S,2024-02-01T02:17:05.3Z,4,REGULAR,freethrow,1 of 1,[],1628997,,,1610612748,93,84,2024-02-01T02:17:05Z,4780000,False,,,0,,C. Martin Free Throw 1 of 1 (7 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
482,PT11M19.00S,2024-02-01T02:17:31.5Z,4,REGULAR,3pt,Jump Shot,[],203084,31.750985545335087,23.03921568627451,1610612758,93,84,2024-02-01T02:17:35Z,4790000,False,135.0,246.0,1,left,MISS H. Barnes 28' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,28.05,Missed,,,,,,,,,,,,,,,,,,
483,PT11M17.00S,2024-02-01T02:17:34.3Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,93,84,2024-02-01T02:17:34Z,4800000,False,,,0,,T. Herro REBOUND (Off:1 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,482.0,7.0,6.0,1.0,,,,,,,,,,,
484,PT11M11.00S,2024-02-01T02:17:40.5Z,4,REGULAR,turnover,bad pass,[],1631170,,,1610612748,93,84,2024-02-01T02:17:50Z,4810000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (2 TO),"[1631170, 1628989]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,2.0,,,,,,,,,,,,Huerter,1628989.0,,
485,PT11M11.00S,2024-02-01T02:17:40.5Z,4,REGULAR,steal,,[],1628989,,,1610612758,93,84,2024-02-01T02:17:42Z,4820000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
486,PT11M08.00S,2024-02-01T02:17:45.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628989,12.828515111695138,43.38235294117647,1610612758,93,84,2024-02-01T02:21:24Z,4830000,False,33.0,68.0,1,left,MISS K. Huerter 7' running finger roll Layup - blocked,"[1628989, 1626196]",1610612758.0,SAC,running finger roll,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,Richardson,1626196.0
491,PT11M08.00S,2024-02-01T02:17:45.2Z,4,REGULAR,block,,[],1626196,,,1610612758,93,84,2024-02-01T02:21:21Z,4832500,False,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
490,PT11M08.00S,2024-02-01T02:17:45.2Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,93,84,2024-02-01T02:25:35Z,4835000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,486.0,2.0,1.0,1.0,,,,,,,,,,,
488,PT11M08.00S,2024-02-01T02:18:20.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,93,84,2024-02-01T02:21:21Z,4850000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M08.00S,2024-02-01T02:21:26.3Z,4,REGULAR,substitution,out,[],1628370,,,1610612758,93,84,2024-02-01T02:21:46Z,4870000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M08.00S,2024-02-01T02:21:26.3Z,4,REGULAR,substitution,in,[],201580,,,1610612758,93,84,2024-02-01T02:21:46Z,4880000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M53.00S,2024-02-01T02:22:11.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628368,32.14520367936925,65.93137254901961,1610612758,93,84,2024-02-01T02:22:16Z,4890000,False,-80.0,250.0,1,left,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
495,PT10M49.00S,2024-02-01T02:22:14.7Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612748,93,84,2024-02-01T02:22:14Z,4900000,False,,,0,,J. Richardson REBOUND (Off:0 Def:5),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,,,494.0,5.0,5.0,0.0,,,,,,,,,,,
496,PT10M43.00S,2024-02-01T02:22:23.6Z,4,REGULAR,turnover,traveling,[],1628997,,,1610612748,93,84,2024-02-01T02:22:34Z,4910000,False,,,0,,C. Martin traveling TURNOVER (1 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,2530.0,1.0,,,,,,,,,,,,,,,
497,PT10M37.00S,2024-02-01T02:22:43.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,12.040078843626807,43.627450980392155,1610612758,93,84,2024-02-01T02:26:17Z,4912500,False,32.0,61.0,1,left,MISS T. Lyles 6' cutting finger roll Layup,[1626168],1610612758.0,SAC,cutting finger roll,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
498,PT10M36.00S,2024-02-01T02:22:44.6Z,4,REGULAR,rebound,offensive,[],201580,,,1610612758,93,84,2024-02-01T02:24:46Z,4913750,False,,,0,,J. McGee REBOUND (Off:2 Def:2),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,497.0,4.0,2.0,2.0,,,,,,,,,,,
506,PT10M35.00S,2024-02-01T02:22:52.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",201580,7.30946123521682,50.98039215686274,1610612758,93,86,2024-02-01T02:24:46Z,4915000,False,-5.0,16.0,1,left,J. McGee tip DUNK (4 PTS),[201580],1610612758.0,SAC,tip,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,1.69,Made,4.0,,,,,,,,,,,,,,,,,
500,PT10M35.00S,2024-02-01T02:23:01.8Z,4,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612758,93,86,2024-02-01T02:26:52Z,4950000,False,,,0,,B. Adebayo shooting personal FOUL (4 PF) (McGee 1 FT),"[1628389, 201580]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,2530.0,,,,,,,,,4.0,0.0,McGee,201580.0,,,,
502,PT10M35.00S,2024-02-01T02:23:24.7Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",201580,,,1610612758,93,86,2024-02-01T02:26:40Z,4970000,False,,,0,,MISS J. McGee Free Throw 1 of 1,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
503,PT10M32.00S,2024-02-01T02:23:27.7Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,93,86,2024-02-01T02:26:40Z,4980000,False,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,502.0,3.0,2.0,1.0,,,,,,,,,,,
504,PT10M25.00S,2024-02-01T02:23:29.9Z,4,REGULAR,foul,personal,[],1629639,,,1610612758,93,86,2024-02-01T02:23:40Z,4990000,False,,,0,,T. Herro shooting personal FOUL (1 PF),"[1629639, 201580]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,203592.0,,,,,,,,,1.0,0.0,McGee,201580.0,,,,
507,PT10M10.00S,2024-02-01T02:24:03.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628368,12.828515111695138,52.94117647058824,1610612758,93,86,2024-02-01T02:27:36Z,5010000,False,-15.0,68.0,1,left,MISS D. Fox 6' driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
508,PT10M06.00S,2024-02-01T02:24:07.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,93,86,2024-02-01T02:24:07Z,5020000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,507.0,6.0,5.0,1.0,,,,,,,,,,,
509,PT10M00.00S,2024-02-01T02:24:14.4Z,4,REGULAR,foul,personal,[],1628368,,,1610612748,93,86,2024-02-01T02:24:22Z,5030000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 1628997]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left,,,,2530.0,,,,,,,,,2.0,0.0,Martin,1628997.0,,,,
511,PT09M49.00S,2024-02-01T02:24:49.8Z,4,REGULAR,3pt,Jump Shot,[],1628997,72.35545335085413,16.176470588235293,1610612748,93,86,2024-02-01T02:25:03Z,5050000,False,-169.0,207.0,1,right,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
512,PT09M48.00S,2024-02-01T02:24:50.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,93,86,2024-02-01T02:25:03Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,511.0,,,,,,,,,,,,,,
514,PT09M44.00S,2024-02-01T02:25:12.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,92.85479632063075,83.57843137254902,1610612748,95,86,2024-02-01T02:29:20Z,5080000,False,168.0,15.0,1,right,T. Herro 16' fadeaway Jump Shot (14 PTS) (J. Richardson 3 AST),"[1629639, 1626196]",1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right,16.85,Made,14.0,,,,,,,J. Richardson,1626196.0,3.0,,,,,,,,
516,PT09M25.00S,2024-02-01T02:25:31.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201580,7.178055190538765,39.46078431372549,1610612758,95,86,2024-02-01T02:26:31Z,5100000,False,53.0,15.0,1,left,MISS J. McGee driving Hook,[201580],1610612758.0,SAC,driving,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
517,PT09M23.00S,2024-02-01T02:25:33.7Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,95,86,2024-02-01T02:25:33Z,5110000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,516.0,7.0,6.0,1.0,,,,,,,,,,,
