actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
324,PT10M04.00S,2023-03-29T00:45:30.5Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,57,51,2023-03-29T00:45:30Z,3200000,False,,,0,,P. Siakam REBOUND (Off:3 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,323.0,8.0,5.0,3.0,,,,,,,,,,,
325,PT10M02.00S,2023-03-29T00:45:32.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,7.703679369250986,41.17647058823529,1610612761,59,51,2023-03-29T00:45:42Z,3210000,False,44.0,20.0,1,left,P. Siakam driving finger roll Layup (16 PTS),[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,16.0,,,,,,,,,,,,,,,,,
326,PT09M52.00S,2023-03-29T00:45:47.4Z,3,REGULAR,turnover,palming,[],1629639,,,1610612748,59,51,2023-03-29T00:45:55Z,3220000,False,,,0,,T. Herro palming TURNOVER (4 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,4.0,,,1162.0,,,,
327,PT09M38.00S,2023-03-29T00:46:16.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,12.171484888304862,41.911764705882355,1610612761,59,51,2023-03-29T00:46:26Z,3230000,False,40.0,62.0,1,left,MISS J. Poeltl 7' cutting Layup - blocked,"[1627751, 1629216]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,Vincent,1629216.0,,,,,,,,,,,,,,,
328,PT09M38.00S,2023-03-29T00:46:16.3Z,3,REGULAR,block,,[],1629216,,,1610612761,59,51,2023-03-29T00:46:19Z,3240000,False,,,0,,G. Vincent BLOCK (1 BLK),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT09M38.00S,2023-03-29T00:46:16.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,59,51,2023-03-29T00:46:26Z,3250000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,327.0,,,,,,,,,,,,,,
331,PT09M19.00S,2023-03-29T00:46:55.9Z,3,REGULAR,foul,technical,['1freethrow'],1628384,,,1610612748,59,51,2023-03-29T00:47:03Z,3270000,False,,,0,,O. Anunoby defensive-3-second technical FOUL (1 Tech),[1628384],1610612761.0,TOR,defensive-3-second,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,1162.0,1.0,1.0,,
332,PT09M19.00S,2023-03-29T00:47:19.1Z,3,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,59,52,2023-03-29T00:47:19Z,3280000,False,,,0,,T. Herro technical Free Throw 1 of 1 (17 PTS),[1629639],1610612748.0,MIA,technical,,,Herro,T. Herro,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
333,PT09M05.00S,2023-03-29T00:47:52.4Z,3,REGULAR,2pt,Jump Shot,[],1628389,94.43166885676742,76.7156862745098,1610612748,59,52,2023-03-29T00:47:59Z,3290000,False,134.0,0.0,1,right,MISS B. Adebayo 13' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,13.36,Missed,,,,,,,,,,,,,,,,,,
334,PT09M05.00S,2023-03-29T00:47:52.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,59,52,2023-03-29T00:47:59Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,333.0,,,,,,,,,,,,,,
335,PT09M05.00S,2023-03-29T00:47:56.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612748,59,52,2023-03-29T00:48:08Z,3310000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,101283.0,,,,
336,PT08M49.00S,2023-03-29T00:48:22.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630567,8.09789750328515,44.36274509803921,1610612761,61,52,2023-03-29T00:49:54Z,3320000,False,28.0,24.0,1,left,S. Barnes cutting Layup (20 PTS) (P. Siakam 4 AST),"[1630567, 1627783]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.68,Made,20.0,,,,,,,P. Siakam,1627783.0,4.0,,,,,,,,
338,PT08M27.00S,2023-03-29T00:48:44.4Z,3,REGULAR,2pt,Jump Shot,[],1628389,76.16622864651774,48.28431372549019,1610612748,61,52,2023-03-29T00:48:50Z,3340000,False,-9.0,172.0,1,right,MISS B. Adebayo 17' step back Shot,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,17.17,Missed,,,,,,,,,,,,,,,,,,
339,PT08M24.00S,2023-03-29T00:48:47.4Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,61,52,2023-03-29T00:48:50Z,3350000,False,,,0,,S. Barnes REBOUND (Off:3 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,,,,338.0,6.0,3.0,3.0,,,,,,,,,,,
340,PT08M18.00S,2023-03-29T00:48:53.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627783,18.084756898817346,45.588235294117645,1610612761,63,52,2023-03-29T00:49:05Z,3360000,False,22.0,117.0,1,left,P. Siakam 11' turnaround Jump Shot (18 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,11.96,Made,18.0,,,,,,,,,,,,,,,,,
342,PT08M18.00S,2023-03-29T00:48:58.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,63,52,2023-03-29T00:48:58Z,3380000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT08M14.00S,2023-03-29T00:52:24.2Z,3,REGULAR,3pt,Jump Shot,[],201567,79.05716162943496,6.61764705882353,1610612748,63,52,2023-03-29T00:52:30Z,3390000,False,-217.0,144.0,1,right,MISS K. Love 26' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
344,PT08M10.00S,2023-03-29T00:52:28.2Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,63,52,2023-03-29T00:52:30Z,3400000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,343.0,7.0,5.0,2.0,,,,,,,,,,,
345,PT07M56.00S,2023-03-29T00:52:41.1Z,3,REGULAR,3pt,Jump Shot,[],1627783,32.276609724047304,62.745098039215684,1610612761,63,52,2023-03-29T00:52:45Z,3410000,False,-64.0,251.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.89,Missed,,,,,,,,,,,,,,,,,,
346,PT07M54.00S,2023-03-29T00:52:43.1Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,63,52,2023-03-29T00:52:45Z,3420000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,,,345.0,8.0,5.0,3.0,,,,,,,,,,,
347,PT07M52.00S,2023-03-29T00:52:45.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,25.18068331143233,17.401960784313726,1610612761,66,52,2023-03-29T00:54:27Z,3430000,False,163.0,184.0,1,left,O. Anunoby 24' 3PT step back (12 PTS) (J. Poeltl 1 AST),"[1628384, 1627751]",1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,24.6,Made,12.0,,,,,,,J. Poeltl,1627751.0,1.0,,,,,,,,
349,PT07M33.00S,2023-03-29T00:53:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,89.17542706964521,58.08823529411765,1610612748,66,54,2023-03-29T00:53:10Z,3450000,False,40.0,49.0,1,right,T. Herro 6' driving floating bank Jump Shot (19 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,19.0,,,,,,,B. Adebayo,1628389.0,3.0,,,,,,,,
351,PT07M10.00S,2023-03-29T00:53:27.2Z,3,REGULAR,turnover,lost ball,[],1627832,,,1610612761,66,54,2023-03-29T00:53:31Z,3470000,False,,,0,,F. VanVleet lost ball TURNOVER (1 TO),"[1627832, 201567]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Love,201567.0,,,,,
352,PT07M10.00S,2023-03-29T00:53:27.2Z,3,REGULAR,steal,,[],201567,,,1610612748,66,54,2023-03-29T00:53:29Z,3480000,False,,,0,,K. Love STEAL (1 STL),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
353,PT07M04.00S,2023-03-29T00:53:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203506,92.85479632063075,54.41176470588235,1610612748,66,54,2023-03-29T00:53:39Z,3490000,False,22.0,15.0,1,right,MISS V. Oladipo running finger roll Layup,[203506],1610612748.0,MIA,running finger roll,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
354,PT07M02.00S,2023-03-29T00:53:34.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,66,54,2023-03-29T00:53:39Z,3500000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,353.0,9.0,6.0,3.0,,,,,,,,,,,
355,PT06M56.00S,2023-03-29T00:53:40.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627783,13.748357424441524,43.872549019607845,1610612761,68,54,2023-03-29T00:53:47Z,3510000,False,31.0,77.0,1,left,P. Siakam 8' running Jump Shot (20 PTS) (S. Barnes 6 AST),"[1627783, 1630567]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,20.0,,,,,,,S. Barnes,1630567.0,6.0,,,,,,,,
357,PT06M42.00S,2023-03-29T00:53:54.2Z,3,REGULAR,3pt,Jump Shot,[],201567,94.30026281208936,2.696078431372549,1610612748,68,54,2023-03-29T00:53:58Z,3530000,False,-237.0,1.0,1,right,MISS K. Love 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
358,PT06M40.00S,2023-03-29T00:53:56.2Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,68,54,2023-03-29T00:53:58Z,3540000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:7),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,,,,357.0,10.0,7.0,3.0,,,,,,,,,,,
359,PT06M34.00S,2023-03-29T00:54:03.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,7.966491458607096,49.754901960784316,1610612761,70,54,2023-03-29T00:54:08Z,3550000,False,1.0,22.0,1,left,O. Anunoby running DUNK (14 PTS) (S. Barnes 7 AST),"[1628384, 1630567]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.24,Made,14.0,,,,,,,S. Barnes,1630567.0,7.0,,,,,,,,
361,PT06M13.00S,2023-03-29T00:54:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,84.83902759526939,41.42156862745098,1610612748,70,56,2023-03-29T00:54:32Z,3570000,False,-43.0,90.0,1,right,T. Herro 9' pullup Jump Shot (21 PTS) (V. Oladipo 2 AST),"[1629639, 203506]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,9.97,Made,21.0,,,,,,,V. Oladipo,203506.0,2.0,,,,,,,,
363,PT05M59.00S,2023-03-29T00:54:37.5Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612761,70,56,2023-03-29T00:54:42Z,3590000,False,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 1629216]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,Vincent,1629216.0,,,,,
364,PT05M59.00S,2023-03-29T00:54:37.5Z,3,REGULAR,steal,,[],1629216,,,1610612748,70,56,2023-03-29T00:54:39Z,3600000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
365,PT05M56.00S,2023-03-29T00:54:41.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203506,94.56307490144546,50.0,1610612748,70,58,2023-03-29T00:54:47Z,3610000,False,0.0,-1.0,1,right,V. Oladipo running Layup (7 PTS),[203506],1610612748.0,MIA,running,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,0.14,Made,7.0,,,,,,,,,,,,,,,,,
366,PT05M31.00S,2023-03-29T00:55:07.2Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612761,70,58,2023-03-29T00:55:19Z,3620000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Siakam 2 FT),"[1629216, 1627783]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Siakam,1627783.0
368,PT05M31.00S,2023-03-29T00:55:40.7Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,71,58,2023-03-29T00:55:40Z,3640000,False,,,0,,P. Siakam Free Throw 1 of 2 (21 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
369,PT05M31.00S,2023-03-29T00:55:41.3Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,71,58,2023-03-29T00:55:49Z,3650000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M31.00S,2023-03-29T00:55:41.3Z,3,REGULAR,substitution,out,[],1627751,,,1610612761,71,58,2023-03-29T00:55:49Z,3660000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M31.00S,2023-03-29T00:55:41.3Z,3,REGULAR,substitution,out,[],1629216,,,1610612761,71,58,2023-03-29T00:55:49Z,3670000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M31.00S,2023-03-29T00:55:41.3Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,71,58,2023-03-29T00:55:49Z,3680000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M31.00S,2023-03-29T00:55:41.3Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,71,58,2023-03-29T00:55:49Z,3690000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M31.00S,2023-03-29T00:55:41.3Z,3,REGULAR,substitution,in,[],1628997,,,1610612761,71,58,2023-03-29T00:55:49Z,3700000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M31.00S,2023-03-29T00:56:08.4Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,72,58,2023-03-29T00:56:08Z,3710000,False,,,0,,P. Siakam Free Throw 2 of 2 (22 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
376,PT05M21.00S,2023-03-29T00:56:19.4Z,3,REGULAR,2pt,Jump Shot,[],1628389,92.46057818659659,18.137254901960784,1610612748,72,58,2023-03-29T00:56:26Z,3720000,False,-159.0,18.0,1,right,MISS B. Adebayo 16' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,16.04,Missed,,,,,,,,,,,,,,,,,,
377,PT05M18.00S,2023-03-29T00:56:22.4Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,72,58,2023-03-29T00:56:26Z,3730000,False,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Left,,,,,,376.0,3.0,2.0,1.0,,,,,,,,,,,
378,PT05M12.00S,2023-03-29T00:56:28.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1627783,10.726018396846255,53.431372549019606,1610612761,74,58,2023-03-29T00:56:53Z,3740000,False,-17.0,48.0,1,left,P. Siakam running Layup (24 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.13,Made,24.0,,,,,,,,,,,,,,,,,
379,PT05M12.00S,2023-03-29T00:56:34.8Z,3,REGULAR,violation,defensive goaltending,[],1628389,,,1610612761,74,58,2023-03-29T00:56:53Z,3750000,False,,,0,,B. Adebayo defensive goaltending VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,
380,PT04M53.00S,2023-03-29T00:57:12.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203506,87.72996057818659,49.754901960784316,1610612748,74,58,2023-03-29T00:57:18Z,3760000,False,-1.0,63.0,1,right,MISS V. Oladipo 6' driving floating Shot,[203506],1610612748.0,MIA,driving floating,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
381,PT04M50.00S,2023-03-29T00:57:15.1Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,74,58,2023-03-29T00:57:18Z,3770000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,380.0,4.0,4.0,0.0,,,,,,,,,,,
382,PT04M40.00S,2023-03-29T00:57:24.6Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612761,74,58,2023-03-29T00:57:30Z,3780000,False,,,0,,P. Siakam bad pass TURNOVER (3 TO),"[1627783, 1628389]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,3.0,Adebayo,1628389.0,,,,,
383,PT04M40.00S,2023-03-29T00:57:24.6Z,3,REGULAR,steal,,[],1628389,,,1610612748,74,58,2023-03-29T00:57:26Z,3790000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
384,PT04M26.00S,2023-03-29T00:57:39.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,75.90341655716163,27.941176470588236,1610612748,74,60,2023-03-29T00:57:46Z,3800000,False,-110.0,174.0,1,right,T. Herro 20' step back Jump Shot (23 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,20.6,Made,23.0,,,,,,,,,,,,,,,,,
385,PT03M59.00S,2023-03-29T00:58:05.7Z,3,REGULAR,3pt,Jump Shot,[],1627832,5.601182654402102,95.83333333333334,1610612761,77,60,2023-03-29T00:58:10Z,3810000,False,-229.0,0.0,1,left,F. VanVleet 3PT  (7 PTS) (P. Siakam 5 AST),"[1627832, 1627783]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,22.92,Made,7.0,,,,,,,P. Siakam,1627783.0,5.0,,,,,,,,
387,PT03M50.00S,2023-03-29T00:58:17.1Z,3,REGULAR,foul,personal,[],1628449,,,1610612748,77,60,2023-03-29T00:58:48Z,3830000,False,,,0,,C. Boucher personal FOUL (1 PF),"[1628449, 1629639]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Herro,1629639.0
389,PT03M50.00S,2023-03-29T00:58:27.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612748,77,60,2023-03-29T00:58:33Z,3850000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M50.00S,2023-03-29T00:58:27.8Z,3,REGULAR,substitution,out,[],201567,,,1610612748,77,60,2023-03-29T00:58:33Z,3860000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M50.00S,2023-03-29T00:58:27.8Z,3,REGULAR,substitution,in,[],1630567,,,1610612748,77,60,2023-03-29T00:58:33Z,3870000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M50.00S,2023-03-29T00:58:27.8Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,77,60,2023-03-29T00:58:33Z,3880000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT03M35.00S,2023-03-29T00:58:58.0Z,3,REGULAR,3pt,Jump Shot,[],203506,93.77463863337714,2.696078431372549,1610612748,77,60,2023-03-29T00:59:04Z,3890000,False,-237.0,6.0,1,right,MISS V. Oladipo 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
394,PT03M31.00S,2023-03-29T00:59:02.0Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,77,60,2023-03-29T00:59:04Z,3900000,False,,,0,,P. Siakam REBOUND (Off:3 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,,393.0,9.0,6.0,3.0,,,,,,,,,,,
395,PT03M08.00S,2023-03-29T00:59:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,6.389618922470433,52.69607843137255,1610612761,79,60,2023-03-29T01:04:21Z,3910000,False,-13.0,8.0,1,left,F. VanVleet driving Layup (9 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.55,Made,9.0,,,,,,,,,,,,,,,,,
396,PT02M48.00S,2023-03-29T00:59:45.2Z,3,REGULAR,3pt,Jump Shot,[],1629639,74.72076215505913,11.029411764705882,1610612748,79,63,2023-03-29T00:59:53Z,3920000,False,-195.0,185.0,1,right,T. Herro 26' 3PT  (26 PTS) (M. Strus 1 AST),"[1629639, 1629622]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,26.88,Made,26.0,,,,,,,M. Strus,1629622.0,1.0,,,,,,,,
398,PT02M21.00S,2023-03-29T01:00:11.4Z,3,REGULAR,3pt,Jump Shot,[],1630567,30.699737187910642,69.11764705882352,1610612761,79,63,2023-03-29T01:00:16Z,3940000,False,-96.0,236.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
399,PT02M18.00S,2023-03-29T01:00:14.4Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,79,63,2023-03-29T01:00:16Z,3950000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,398.0,3.0,3.0,0.0,,,,,,,,,,,
400,PT02M15.00S,2023-03-29T01:00:17.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,64.99671484888306,48.03921568627451,1610612748,79,63,2023-03-29T01:00:24Z,3960000,False,-10.0,277.0,1,right,MISS T. Herro 27' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,27.67,Missed,,,,,,,,,,,,,,,,,,
401,PT02M11.00S,2023-03-29T01:00:21.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,79,63,2023-03-29T01:00:24Z,3970000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,400.0,5.0,5.0,0.0,,,,,,,,,,,
402,PT02M04.00S,2023-03-29T01:00:28.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,33.85348226018397,58.82352941176471,1610612761,79,63,2023-03-29T01:00:39Z,3980000,False,-44.0,266.0,1,left,MISS F. VanVleet 26' pullup bank 3PT,[1627832],1610612761.0,TOR,pullup bank,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
403,PT02M00.00S,2023-03-29T01:00:32.5Z,3,REGULAR,rebound,defensive,[],203506,,,1610612748,79,63,2023-03-29T01:00:39Z,3990000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:2),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Center,,,,,,402.0,2.0,2.0,0.0,,,,,,,,,,,
