actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
417,PT03M21.00S,2023-04-09T18:29:05.3Z,3,REGULAR,substitution,in,[],203648,,,1610612749,88,71,2023-04-09T18:29:13Z,4150000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M06.00S,2023-04-09T18:29:50.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201609,17.95335085413929,49.754901960784316,1610612749,88,71,2023-04-09T18:29:54Z,4160000,False,1.0,116.0,1,left,MISS G. Dragic 11' turnaround fadeaway Shot,[201609],1610612749.0,MIL,turnaround fadeaway,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,11.63,Missed,,,,,,,,,,,,,,,,,,
419,PT03M03.00S,2023-04-09T18:29:53.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,88,71,2023-04-09T18:29:54Z,4170000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:12),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,418.0,12.0,12.0,0.0,,,,,,,,,,,
420,PT02M59.00S,2023-04-09T18:29:57.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630580,93.24901445466492,52.94117647058824,1610612761,88,71,2023-04-09T18:30:05Z,4180000,False,15.0,11.0,1,right,MISS J. Wieskamp running reverse Layup,[1630580],1610612761.0,TOR,running reverse,,,Wieskamp,J. Wieskamp,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
421,PT02M59.00S,2023-04-09T18:29:57.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,88,71,2023-04-09T18:30:05Z,4190000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,420.0,,,,,,,,,,,,,,
423,PT02M59.00S,2023-04-09T18:30:04.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,88,71,2023-04-09T18:30:04Z,4210000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M59.00S,2023-04-09T18:30:06.3Z,3,REGULAR,substitution,out,[],1630173,,,1610612749,88,71,2023-04-09T18:32:28Z,4220000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M59.00S,2023-04-09T18:30:06.3Z,3,REGULAR,substitution,out,[],1630201,,,1610612749,88,71,2023-04-09T18:32:28Z,4230000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M59.00S,2023-04-09T18:30:06.3Z,3,REGULAR,substitution,in,[],1631199,,,1610612749,88,71,2023-04-09T18:32:28Z,4240000,False,,,0,,SUB in: R. Harper Jr.,[1631199],1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M59.00S,2023-04-09T18:30:06.3Z,3,REGULAR,substitution,in,[],1631132,,,1610612749,88,71,2023-04-09T18:32:28Z,4250000,False,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M46.00S,2023-04-09T18:33:15.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631199,,,1610612749,88,71,2023-04-09T18:33:25Z,4260000,False,,,0,,R. Harper Jr. shooting personal FOUL (1 PF) (Matthews 2 FT),"[1631199, 202083]",1610612761.0,TOR,shooting,,,Harper Jr.,R. Harper Jr.,,,,,Mid-Range,8-16 Right,,,,101284.0,,,,,,,,,1.0,0.0,Matthews,202083.0,,,,
430,PT02M46.00S,2023-04-09T18:33:38.9Z,3,REGULAR,freethrow,1 of 2,[],202083,,,1610612749,88,72,2023-04-09T18:33:39Z,4280000,False,,,0,,W. Matthews Free Throw 1 of 2 (1 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
431,PT02M46.00S,2023-04-09T18:33:38.9Z,3,REGULAR,freethrow,2 of 2,[],202083,,,1610612749,88,72,2023-04-09T18:34:01Z,4290000,False,,,0,,MISS W. Matthews Free Throw 2 of 2,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
432,PT02M44.00S,2023-04-09T18:33:40.9Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,88,72,2023-04-09T18:34:01Z,4300000,False,,,0,,C. Boucher REBOUND (Off:1 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,431.0,4.0,3.0,1.0,,,,,,,,,,,
433,PT02M30.00S,2023-04-09T18:34:13.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,94.43166885676742,50.73529411764706,1610612761,90,72,2023-04-09T18:34:17Z,4310000,False,4.0,0.0,1,right,C. Boucher cutting DUNK (10 PTS) (C. Koloko 3 AST),"[1628449, 1631132]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,0.37,Made,10.0,,,,,,,C. Koloko,1631132.0,3.0,,,,,,,,
435,PT02M09.00S,2023-04-09T18:34:33.9Z,3,REGULAR,3pt,Jump Shot,[],202083,14.536793692509855,96.07843137254902,1610612749,90,72,2023-04-09T18:34:41Z,4330000,False,-230.0,84.0,1,left,MISS W. Matthews 24' step back 3PT,[202083],1610612749.0,MIL,step back,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,24.53,Missed,,,,,,,,,,,,,,,,,,
436,PT02M06.00S,2023-04-09T18:34:36.9Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,90,72,2023-04-09T18:34:41Z,4340000,False,,,0,,C. Boucher REBOUND (Off:1 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,,,435.0,5.0,4.0,1.0,,,,,,,,,,,
437,PT01M58.00S,2023-04-09T18:34:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,92.85479632063075,49.754901960784316,1610612761,92,72,2023-04-09T18:34:49Z,4350000,False,-1.0,15.0,1,right,W. Barton cutting finger roll Layup (6 PTS) (R. Harper Jr. 1 AST),"[203115, 1631199]",1610612761.0,TOR,cutting finger roll,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,1.47,Made,6.0,,,,,,,R. Harper Jr.,1631199.0,1.0,,,,,,,,
439,PT01M47.00S,2023-04-09T18:34:59.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203115,,,1610612749,92,72,2023-04-09T18:35:07Z,4370000,False,,,0,,W. Barton shooting personal FOUL (1 PF) (Wigginton 2 FT),"[203115, 1629623]",1610612761.0,TOR,shooting,,,Barton,W. Barton,,,,,In The Paint (Non-RA),8-16 Center,,,,101284.0,,,,,,,,,1.0,0.0,Wigginton,1629623.0,,,,
441,PT01M47.00S,2023-04-09T18:35:21.7Z,3,REGULAR,freethrow,1 of 2,[],1629623,,,1610612749,92,73,2023-04-09T18:35:21Z,4390000,False,,,0,,L. Wigginton Free Throw 1 of 2 (5 PTS),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
442,PT01M47.00S,2023-04-09T18:35:22.5Z,3,REGULAR,substitution,out,[],1630699,,,1610612749,92,73,2023-04-09T18:35:28Z,4400000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M47.00S,2023-04-09T18:35:22.5Z,3,REGULAR,substitution,in,[],203109,,,1610612749,92,73,2023-04-09T18:35:28Z,4410000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M47.00S,2023-04-09T18:35:40.4Z,3,REGULAR,freethrow,2 of 2,[],1629623,,,1610612749,92,74,2023-04-09T18:35:40Z,4420000,False,,,0,,L. Wigginton Free Throw 2 of 2 (6 PTS),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
445,PT01M39.00S,2023-04-09T18:35:54.8Z,3,REGULAR,turnover,out-of-bounds,[],1628449,,,1610612761,92,74,2023-04-09T18:36:01Z,4430000,False,,,0,,C. Boucher bad pass out-of-bounds TURNOVER (2 TO),[1628449],1610612761.0,TOR,bad pass,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,1626302.0,2.0,,,,,,,,,,,,,,,
446,PT01M39.00S,2023-04-09T18:35:58.1Z,3,REGULAR,substitution,out,[],1629623,,,1610612749,92,74,2023-04-09T18:36:02Z,4440000,False,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M39.00S,2023-04-09T18:35:58.1Z,3,REGULAR,substitution,in,[],1630699,,,1610612749,92,74,2023-04-09T18:36:02Z,4450000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M23.00S,2023-04-09T18:36:19.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203109,22.946780551905388,11.029411764705882,1610612749,92,77,2023-04-09T18:36:23Z,4460000,False,195.0,163.0,1,left,J. Crowder 25' 3PT  (13 PTS) (M. Beauchamp 3 AST),"[203109, 1630699]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Right Center,25.42,Made,13.0,,,,,,,M. Beauchamp,1630699.0,3.0,,,,,,,,
450,PT01M06.00S,2023-04-09T18:36:35.9Z,3,REGULAR,3pt,Jump Shot,[],203115,91.27792378449409,95.58823529411765,1610612761,95,77,2023-04-09T18:36:41Z,4480000,False,228.0,29.0,1,right,W. Barton 3PT step back (9 PTS),[203115],1610612761.0,TOR,step back,,,Barton,W. Barton,,,,,Right Corner 3,24+ Right,22.98,Made,9.0,,,,,,,,,,,,,,,,,
451,PT00M50.60S,2023-04-09T18:36:56.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631132,,,1610612749,95,77,2023-04-09T18:37:04Z,4490000,False,,,0,,C. Koloko personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1631132, 203648]",1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Mid-Range,8-16 Left,,,,1626302.0,,,,,,,,,2.0,0.0,Antetokounmpo,203648.0,,,,
453,PT00M50.60S,2023-04-09T18:37:21.4Z,3,REGULAR,freethrow,1 of 2,[],203648,,,1610612749,95,78,2023-04-09T18:37:21Z,4510000,False,,,0,,T. Antetokounmpo Free Throw 1 of 2 (9 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
454,PT00M50.60S,2023-04-09T18:37:28.3Z,3,REGULAR,substitution,out,[],202083,,,1610612749,95,78,2023-04-09T18:37:32Z,4520000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M50.60S,2023-04-09T18:37:28.3Z,3,REGULAR,substitution,in,[],1629623,,,1610612749,95,78,2023-04-09T18:37:32Z,4530000,False,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT00M50.60S,2023-04-09T18:37:45.9Z,3,REGULAR,freethrow,2 of 2,[],203648,,,1610612749,95,79,2023-04-09T18:37:45Z,4540000,False,,,0,,T. Antetokounmpo Free Throw 2 of 2 (10 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
457,PT00M38.50S,2023-04-09T18:38:00.5Z,3,REGULAR,3pt,Jump Shot,[],203115,71.96123521681997,18.38235294117647,1610612761,95,79,2023-04-09T18:38:11Z,4550000,False,-158.0,211.0,1,right,MISS W. Barton 26' step back 3PT,[203115],1610612761.0,TOR,step back,,,Barton,W. Barton,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
458,PT00M35.00S,2023-04-09T18:38:04.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,95,79,2023-04-09T18:38:06Z,4560000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,457.0,,,,,,,,,,,,,,
460,PT00M16.50S,2023-04-09T18:38:31.3Z,3,REGULAR,3pt,Jump Shot,[],203109,20.05584756898817,7.598039215686274,1610612749,95,79,2023-04-09T18:38:35Z,4580000,False,212.0,136.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
461,PT00M13.80S,2023-04-09T18:38:34.0Z,3,REGULAR,rebound,defensive,[],203115,,,1610612761,95,79,2023-04-09T18:38:34Z,4590000,False,,,0,,W. Barton REBOUND (Off:1 Def:1),[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,,,,,,460.0,2.0,1.0,1.0,,,,,,,,,,,
462,PT00M00.60S,2023-04-09T18:38:47.2Z,3,REGULAR,3pt,Jump Shot,[],1631199,69.72733245729303,73.0392156862745,1610612761,95,79,2023-04-09T18:38:52Z,4600000,False,115.0,232.0,1,right,MISS R. Harper Jr. 25' 3PT,[1631199],1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
463,PT00M00.20S,2023-04-09T18:38:47.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,95,79,2023-04-09T18:39:19Z,4610000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,462.0,,,,,,,,,,,,,,
464,PT00M00.00S,2023-04-09T18:38:51.3Z,3,REGULAR,period,end,[],0,,,1610612761,95,79,2023-04-09T18:38:51Z,4620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2023-04-09T18:39:52.5Z,4,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,95,79,2023-04-09T18:41:15Z,4640000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2023-04-09T18:39:52.5Z,4,REGULAR,substitution,out,['startperiod'],1631132,,,1610612761,95,79,2023-04-09T18:41:15Z,4650000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2023-04-09T18:39:52.5Z,4,REGULAR,substitution,out,['startperiod'],201609,,,1610612761,95,79,2023-04-09T18:41:15Z,4660000,False,,,0,,SUB out: G. Dragic,[201609],1610612749.0,MIL,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2023-04-09T18:39:52.5Z,4,REGULAR,substitution,in,['startperiod'],1630173,,,1610612761,95,79,2023-04-09T18:41:15Z,4670000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2023-04-09T18:39:52.5Z,4,REGULAR,substitution,in,['startperiod'],1630625,,,1610612761,95,79,2023-04-09T18:41:15Z,4680000,False,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2023-04-09T18:39:52.5Z,4,REGULAR,substitution,in,['startperiod'],203086,,,1610612761,95,79,2023-04-09T18:41:15Z,4690000,False,,,0,,SUB in: M. Leonard,[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2023-04-09T18:41:29.0Z,4,REGULAR,period,start,[],0,,,1610612749,95,79,2023-04-09T18:41:29Z,4700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT11M47.00S,2023-04-09T18:41:41.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629623,15.588042049934298,43.13725490196079,1610612749,95,81,2023-04-09T18:42:06Z,4710000,False,34.0,94.0,1,left,L. Wigginton 10' floating Jump Shot (8 PTS),[1629623],1610612749.0,MIL,floating,,,Wigginton,L. Wigginton,,,,,In The Paint (Non-RA),8-16 Center,10.01,Made,8.0,,,,,,,,,,,,,,,,,
474,PT11M29.00S,2023-04-09T18:41:58.4Z,4,REGULAR,2pt,Jump Shot,[],203115,79.58278580814718,73.2843137254902,1610612761,95,81,2023-04-09T18:42:03Z,4720000,False,116.0,139.0,1,right,MISS W. Barton 18' pullup Shot,[203115],1610612761.0,TOR,pullup,,,Barton,W. Barton,,,,,Mid-Range,16-24 Right Center,18.16,Missed,,,,,,,,,,,,,,,,,,
475,PT11M28.00S,2023-04-09T18:41:59.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,95,81,2023-04-09T18:42:03Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,474.0,,,,,,,,,,,,,,
477,PT11M24.00S,2023-04-09T18:42:25.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630580,94.1688567674113,2.941176470588235,1610612761,95,81,2023-04-09T18:42:29Z,4750000,False,-235.0,2.0,1,right,MISS J. Wieskamp 3PT,[1630580],1610612761.0,TOR,,,,Wieskamp,J. Wieskamp,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
478,PT11M21.00S,2023-04-09T18:42:28.0Z,4,REGULAR,rebound,defensive,[],203086,,,1610612749,95,81,2023-04-09T18:42:29Z,4760000,False,,,0,,M. Leonard REBOUND (Off:3 Def:4),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Left Corner 3,24+ Left,,,,,,477.0,7.0,4.0,3.0,,,,,,,,,,,
479,PT11M10.00S,2023-04-09T18:42:39.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629623,6.258212877792378,47.30392156862745,1610612749,95,83,2023-04-09T18:42:46Z,4770000,False,13.0,6.0,1,left,L. Wigginton driving finger roll Layup (10 PTS),[1629623],1610612749.0,MIL,driving finger roll,,,Wigginton,L. Wigginton,,,,,Restricted Area,0-8 Center,1.49,Made,10.0,,,,,,,,,,,,,,,,,
480,PT10M49.00S,2023-04-09T18:43:00.1Z,4,REGULAR,3pt,Jump Shot,[],203115,72.22404730617609,18.38235294117647,1610612761,98,83,2023-04-09T18:43:04Z,4780000,False,-158.0,209.0,1,right,W. Barton 26' 3PT  (12 PTS) (D. Banton 4 AST),"[203115, 1630625]",1610612761.0,TOR,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Left Center,26.17,Made,12.0,,,,,,,D. Banton,1630625.0,4.0,,,,,,,,
482,PT10M35.00S,2023-04-09T18:43:14.7Z,4,REGULAR,2pt,Jump Shot,[],1629623,23.73521681997372,69.36274509803921,1610612749,98,83,2023-04-09T18:43:22Z,4800000,False,-97.0,171.0,1,left,MISS L. Wigginton 19' step back Shot,[1629623],1610612749.0,MIL,step back,,,Wigginton,L. Wigginton,,,,,Mid-Range,16-24 Left Center,19.61,Missed,,,,,,,,,,,,,,,,,,
483,PT10M32.00S,2023-04-09T18:43:17.7Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612761,98,83,2023-04-09T18:43:22Z,4810000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Left Center,,,,,,482.0,2.0,2.0,0.0,,,,,,,,,,,
484,PT10M24.00S,2023-04-09T18:43:25.6Z,4,REGULAR,3pt,Jump Shot,[],1630173,68.41327201051249,26.96078431372549,1610612761,98,83,2023-04-09T18:43:32Z,4820000,False,-115.0,244.0,1,right,MISS P. Achiuwa 27' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
485,PT10M23.00S,2023-04-09T18:43:26.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,98,83,2023-04-09T18:43:32Z,4830000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,484.0,,,,,,,,,,,,,,
487,PT10M23.00S,2023-04-09T18:43:32.1Z,4,REGULAR,substitution,out,[],203115,,,1610612761,98,83,2023-04-09T18:43:36Z,4850000,False,,,0,,SUB out: W. Barton,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT10M23.00S,2023-04-09T18:43:32.1Z,4,REGULAR,substitution,in,[],1630201,,,1610612761,98,83,2023-04-09T18:43:36Z,4860000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M18.00S,2023-04-09T18:43:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631199,93.24901445466492,49.01960784313725,1610612761,100,83,2023-04-09T18:44:00Z,4870000,False,-5.0,11.0,1,right,R. Harper Jr. driving finger roll Layup (4 PTS) (J. Wieskamp 1 AST),"[1631199, 1630580]",1610612761.0,TOR,driving finger roll,,,Harper Jr.,R. Harper Jr.,,,,,Restricted Area,0-8 Center,1.2,Made,4.0,,,,,,,J. Wieskamp,1630580.0,1.0,,,,,,,,
491,PT10M18.00S,2023-04-09T18:43:58.9Z,4,REGULAR,foul,personal,['1freethrow'],203648,,,1610612761,100,83,2023-04-09T18:44:06Z,4890000,False,,,0,,T. Antetokounmpo shooting personal FOUL (2 PF) (Harper Jr. 1 FT),"[203648, 1631199]",1610612749.0,MIL,shooting,,,Antetokounmpo,T. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1179.0,,,,,,,,,2.0,0.0,Harper Jr.,1631199.0,,,,
493,PT10M18.00S,2023-04-09T18:44:22.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1631199,,,1610612761,101,83,2023-04-09T18:44:22Z,4910000,False,,,0,,R. Harper Jr. Free Throw 1 of 1 (5 PTS),[1631199],1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
494,PT10M09.00S,2023-04-09T18:44:35.4Z,4,REGULAR,turnover,out-of-bounds,[],1629623,,,1610612749,101,83,2023-04-09T18:44:43Z,4920000,False,,,0,,L. Wigginton bad pass out-of-bounds TURNOVER (2 TO),[1629623],1610612749.0,MIL,bad pass,,,Wigginton,L. Wigginton,,,,,Above the Break 3,24+ Center,,,,101284.0,2.0,,,,,,,,,,,,,,,
495,PT09M56.00S,2023-04-09T18:45:01.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630201,94.03745072273325,72.54901960784314,1610612761,101,83,2023-04-09T18:45:05Z,4930000,False,113.0,4.0,1,right,MISS M. Flynn 11' pullup Shot,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,Mid-Range,8-16 Right,11.28,Missed,,,,,,,,,,,,,,,,,,
496,PT09M52.00S,2023-04-09T18:45:05.1Z,4,REGULAR,rebound,defensive,[],203109,,,1610612749,101,83,2023-04-09T18:45:05Z,4940000,False,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Mid-Range,8-16 Right,,,,,,495.0,4.0,4.0,0.0,,,,,,,,,,,
497,PT09M36.00S,2023-04-09T18:45:21.0Z,4,REGULAR,3pt,Jump Shot,[],203648,11.908672798948752,2.696078431372549,1610612749,101,83,2023-04-09T18:45:25Z,4950000,False,237.0,59.0,1,left,MISS T. Antetokounmpo 24' 3PT,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Right Corner 3,24+ Right,24.38,Missed,,,,,,,,,,,,,,,,,,
498,PT09M32.00S,2023-04-09T18:45:25.0Z,4,REGULAR,rebound,offensive,[],203086,,,1610612749,101,83,2023-04-09T18:45:25Z,4960000,False,,,0,,M. Leonard REBOUND (Off:4 Def:4),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Right Corner 3,24+ Right,,,,,,497.0,8.0,4.0,4.0,,,,,,,,,,,
499,PT09M25.00S,2023-04-09T18:45:31.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629623,18.347568988173457,4.411764705882353,1610612749,101,83,2023-04-09T18:45:36Z,4970000,False,228.0,120.0,1,left,MISS L. Wigginton 25' step back 3PT,[1629623],1610612749.0,MIL,step back,,,Wigginton,L. Wigginton,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
500,PT09M22.00S,2023-04-09T18:45:34.2Z,4,REGULAR,rebound,offensive,[],203086,,,1610612749,101,83,2023-04-09T18:45:36Z,4980000,False,,,0,,M. Leonard REBOUND (Off:5 Def:4),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,499.0,9.0,4.0,5.0,,,,,,,,,,,
501,PT09M15.00S,2023-04-09T18:45:42.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203648,6.915243101182654,52.20588235294118,1610612749,101,85,2023-04-09T18:45:48Z,4990000,False,-11.0,13.0,1,left,T. Antetokounmpo driving reverse Layup (12 PTS) (J. Crowder 6 AST),"[203648, 203109]",1610612749.0,MIL,driving reverse,,,Antetokounmpo,T. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.67,Made,12.0,,,,,,,J. Crowder,203109.0,6.0,,,,,,,,
