actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
436,PT04M55.00S,2022-11-07T00:35:03.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202696,7.835085413929041,46.32352941176471,1610612741,74,67,2022-11-07T00:35:35Z,4310000,18.0,21.0,1,left,MISS N. Vucevic DUNK - blocked,"[202696, 1631132]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,Koloko,1631132.0,,,,,,,,,
437,PT04M55.00S,2022-11-07T00:35:03.9Z,3,REGULAR,block,,[],1631132,,,1610612741,74,67,2022-11-07T00:35:08Z,4320000,,,0,,C. Koloko BLOCK (6 BLK),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
443,PT04M55.00S,2022-11-07T00:35:03.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,74,67,2022-11-07T00:37:04Z,4325000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,436.0,,,,,,,,
438,PT04M55.00S,2022-11-07T00:35:21.1Z,3,REGULAR,substitution,out,[],1631207,,,1610612761,74,67,2022-11-07T00:35:33Z,4330000,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M55.00S,2022-11-07T00:35:21.1Z,3,REGULAR,substitution,in,[],201609,,,1610612761,74,67,2022-11-07T00:35:33Z,4340000,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M55.00S,2022-11-07T00:35:33.1Z,3,REGULAR,jumpball,recovered,[],1628449,,,1610612761,74,67,2022-11-07T00:36:52Z,4350000,,,0,,Jump Ball C. Koloko vs. N. Vucevic: Tip to C. Boucher,"[1628449, 1631132, 202696]",1610612761.0,TOR,heldball,C. Boucher,1628449.0,Boucher,C. Boucher,Koloko,1631132.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
444,PT04M42.00S,2022-11-07T00:35:45.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612761,74,67,2022-11-07T00:35:55Z,4380000,,,0,,J. Green personal FOUL (2 PF) (Koloko 2 FT),"[1629750, 1631132]",1610612741.0,CHI,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Koloko,1631132.0
446,PT04M42.00S,2022-11-07T00:36:16.0Z,3,REGULAR,freethrow,1 of 2,[],1631132,,,1610612761,75,67,2022-11-07T00:36:16Z,4400000,,,0,,C. Koloko Free Throw 1 of 2 (10 PTS),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
447,PT04M42.00S,2022-11-07T00:36:17.4Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,75,67,2022-11-07T00:36:23Z,4410000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M42.00S,2022-11-07T00:36:17.4Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,75,67,2022-11-07T00:36:23Z,4420000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M42.00S,2022-11-07T00:36:37.1Z,3,REGULAR,freethrow,2 of 2,[],1631132,,,1610612761,76,67,2022-11-07T00:36:37Z,4430000,,,0,,C. Koloko Free Throw 2 of 2 (11 PTS),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
450,PT04M29.00S,2022-11-07T00:36:53.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",201942,6.915243101182654,44.36274509803921,1610612741,76,69,2022-11-07T00:37:14Z,4440000,28.0,13.0,1,left,D. DeRozan driving Layup (10 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.08,Made,10.0,,,,,,,,,,,,,,,,,
451,PT04M29.00S,2022-11-07T00:37:00.4Z,3,REGULAR,violation,defensive goaltending,[],1631132,,,1610612741,76,69,2022-11-07T00:37:14Z,4450000,,,0,,C. Koloko defensive goaltending VIOLATION,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,
452,PT04M13.00S,2022-11-07T00:37:21.2Z,3,REGULAR,foul,offensive,[],1630173,,,1610612761,76,69,2022-11-07T00:37:31Z,4460000,,,0,,P. Achiuwa charge offensive FOUL (3 PF),"[1630173, 201942]",1610612761.0,TOR,charge,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1628171.0,3.0,0.0,DeRozan,201942.0
454,PT04M13.00S,2022-11-07T00:37:21.2Z,3,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,76,69,2022-11-07T00:37:21Z,4480000,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,,,1628171.0,,,,
455,PT03M56.00S,2022-11-07T00:37:52.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630245,8.886333771353483,49.50980392156863,1610612741,76,71,2022-11-07T00:37:58Z,4490000,2.0,31.0,1,left,A. Dosunmu cutting finger roll Layup (13 PTS) (N. Vucevic 5 AST),"[1630245, 202696]",1610612741.0,CHI,cutting finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,3.11,Made,13.0,N. Vucevic,202696.0,5.0,,,,,,,,,,,,,,
457,PT03M42.00S,2022-11-07T00:38:05.5Z,3,REGULAR,2pt,Jump Shot,[],203490,73.53810775295663,46.81372549019608,1610612761,76,71,2022-11-07T00:38:24Z,4510000,-16.0,196.0,1,right,MISS O. Porter Jr. 19' pullup Shot,[203490],1610612761.0,TOR,pullup,,,Porter Jr.,O. Porter Jr.,,,,,Mid-Range,16-24 Center,19.68,Missed,,,,,,,,,,,,,,,,,,
458,PT03M39.00S,2022-11-07T00:38:08.5Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,76,71,2022-11-07T00:38:24Z,4520000,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,457.0,2.0,1.0,1.0,,,,,
460,PT03M29.00S,2022-11-07T00:38:35.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631132,79.84559789750328,92.64705882352942,1610612761,76,71,2022-11-07T00:38:41Z,4540000,213.0,137.0,1,right,MISS C. Koloko 25' 3PT,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
461,PT03M24.00S,2022-11-07T00:38:40.3Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,76,71,2022-11-07T00:38:41Z,4550000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,460.0,3.0,3.0,0.0,,,,,
462,PT03M15.00S,2022-11-07T00:38:49.5Z,3,REGULAR,turnover,lost ball,[],202696,,,1610612741,76,71,2022-11-07T00:38:57Z,4560000,,,0,,N. Vucevic lost ball TURNOVER (4 TO),"[202696, 203490]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,,,,4.0,Porter Jr.,203490.0,,,,,,,,,,,
463,PT03M15.00S,2022-11-07T00:38:49.5Z,3,REGULAR,steal,,[],203490,,,1610612761,76,71,2022-11-07T00:38:51Z,4570000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
464,PT03M11.00S,2022-11-07T00:38:53.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628449,93.64323258869908,53.67647058823529,1610612761,78,71,2022-11-07T00:39:04Z,4580000,18.0,7.0,1,right,C. Boucher running Layup (6 PTS) (P. Achiuwa 2 AST),"[1628449, 1630173]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.98,Made,6.0,P. Achiuwa,1630173.0,2.0,,,,,,,,,,,,,,
465,PT02M56.00S,2022-11-07T00:39:07.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.915243101182654,52.94117647058824,1610612741,78,71,2022-11-07T00:39:13Z,4590000,-15.0,13.0,1,left,MISS A. Dosunmu driving reverse Layup - blocked,"[1630245, 1630173]",1610612741.0,CHI,driving reverse,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,Achiuwa,1630173.0,,,,,,,,,
466,PT02M56.00S,2022-11-07T00:39:07.6Z,3,REGULAR,block,,[],1630173,,,1610612741,78,71,2022-11-07T00:39:10Z,4600000,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
467,PT02M55.00S,2022-11-07T00:39:08.6Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,78,71,2022-11-07T00:39:13Z,4610000,,,0,,N. Vucevic REBOUND (Off:4 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,465.0,10.0,6.0,4.0,,,,,
468,PT02M55.00S,2022-11-07T00:39:13.0Z,3,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,78,71,2022-11-07T00:40:21Z,4620000,,,0,,A. Dosunmu step out-of-bounds TURNOVER (3 TO),[1630245],1610612741.0,CHI,step,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,,,,,,,3.0,,,,,,,,,1204.0,,,,
469,PT02M55.00S,2022-11-07T00:39:18.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,78,71,2022-11-07T00:39:18Z,4630000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M55.00S,2022-11-07T00:40:43.9Z,3,REGULAR,substitution,out,[],1627832,,,1610612761,78,71,2022-11-07T00:41:44Z,4640000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M55.00S,2022-11-07T00:40:43.9Z,3,REGULAR,substitution,out,[],1631132,,,1610612761,78,71,2022-11-07T00:41:44Z,4650000,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M55.00S,2022-11-07T00:40:43.9Z,3,REGULAR,substitution,out,[],1629750,,,1610612761,78,71,2022-11-07T00:41:44Z,4660000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M55.00S,2022-11-07T00:40:43.9Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,78,71,2022-11-07T00:41:44Z,4670000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M55.00S,2022-11-07T00:40:43.9Z,3,REGULAR,substitution,in,[],1629018,,,1610612761,78,71,2022-11-07T00:41:44Z,4680000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M55.00S,2022-11-07T00:40:43.9Z,3,REGULAR,substitution,in,[],1627884,,,1610612761,78,71,2022-11-07T00:41:44Z,4690000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M40.00S,2022-11-07T00:42:17.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630173,91.93495400788436,50.245098039215684,1610612761,80,71,2022-11-07T00:42:23Z,4700000,1.0,23.0,1,right,P. Achiuwa cutting DUNK (3 PTS) (O. Porter Jr. 3 AST),"[1630173, 203490]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.33,Made,3.0,O. Porter Jr.,203490.0,3.0,,,,,,,,,,,,,,
479,PT02M25.00S,2022-11-07T00:42:33.5Z,3,REGULAR,turnover,bad pass,[],201942,,,1610612741,80,71,2022-11-07T00:43:12Z,4720000,,,0,,D. DeRozan bad pass TURNOVER (4 TO),"[201942, 203490]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,4.0,Porter Jr.,203490.0,,,,,,,,,,,
480,PT02M25.00S,2022-11-07T00:42:33.5Z,3,REGULAR,steal,,[],203490,,,1610612761,80,71,2022-11-07T00:42:35Z,4730000,,,0,,O. Porter Jr. STEAL (2 STL),[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
481,PT02M21.00S,2022-11-07T00:42:39.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612761,80,71,2022-11-07T00:42:50Z,4740000,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[1627884, 1629018]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Trent Jr.,1629018.0
483,PT02M21.00S,2022-11-07T00:43:05.6Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629018,,,1610612761,80,71,2022-11-07T00:43:05Z,4760000,,,0,,MISS G. Trent Jr. Free Throw 1 of 2,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
484,PT02M21.00S,2022-11-07T00:43:05.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,80,71,2022-11-07T00:43:05Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,483.0,,,,,,,,
485,PT02M21.00S,2022-11-07T00:43:07.5Z,3,REGULAR,substitution,out,[],1630245,,,1610612761,80,71,2022-11-07T00:43:12Z,4780000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M21.00S,2022-11-07T00:43:07.5Z,3,REGULAR,substitution,in,[],1627936,,,1610612761,80,71,2022-11-07T00:43:12Z,4790000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M21.00S,2022-11-07T00:43:21.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629018,,,1610612761,81,71,2022-11-07T00:43:21Z,4800000,,,0,,G. Trent Jr. Free Throw 2 of 2 (12 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
488,PT02M09.00S,2022-11-07T00:43:35.0Z,3,REGULAR,2pt,Jump Shot,[],201942,24.392247043363994,67.64705882352942,1610612741,81,73,2022-11-07T00:43:48Z,4810000,-88.0,177.0,1,left,D. DeRozan 19' step back Jump Shot (12 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,19.76,Made,12.0,,,,,,,,,,,,,,,,,
489,PT01M44.00S,2022-11-07T00:43:59.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,86.67871222076215,43.13725490196079,1610612761,81,73,2022-11-07T00:44:07Z,4820000,-34.0,73.0,1,right,MISS S. Barnes 8' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,8.04,Missed,,,,,,,,,,,,,,,,,,
490,PT01M42.00S,2022-11-07T00:44:01.6Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,81,73,2022-11-07T00:44:07Z,4830000,,,0,,N. Vucevic REBOUND (Off:4 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,489.0,11.0,7.0,4.0,,,,,
491,PT01M30.00S,2022-11-07T00:44:14.0Z,3,REGULAR,3pt,Jump Shot,[],201609,7.178055190538765,96.32352941176471,1610612741,81,76,2022-11-07T00:44:23Z,4840000,-232.0,15.0,1,left,G. Dragic 3PT  (10 PTS) (A. Caruso 8 AST),"[201609, 1627936]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Left Corner 3,24+ Left,23.21,Made,10.0,A. Caruso,1627936.0,8.0,,,,,,,,,,,,,,
493,PT01M06.00S,2022-11-07T00:44:38.5Z,3,REGULAR,3pt,Jump Shot,[],1630173,66.17936925098554,43.13725490196079,1610612761,81,76,2022-11-07T00:44:45Z,4860000,-34.0,265.0,1,right,MISS P. Achiuwa 26' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,26.76,Missed,,,,,,,,,,,,,,,,,,
494,PT01M02.00S,2022-11-07T00:44:42.5Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,81,76,2022-11-07T00:44:45Z,4870000,,,0,,A. Caruso REBOUND (Off:3 Def:7),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,493.0,10.0,7.0,3.0,,,,,
495,PT00M57.80S,2022-11-07T00:44:48.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,14.273981603153747,52.450980392156865,1610612741,81,76,2022-11-07T00:44:58Z,4880000,-12.0,82.0,1,left,MISS D. DeRozan 8' running Layup,[201942],1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,8.26,Missed,,,,,,,,,,,,,,,,,,
497,PT00M57.80S,2022-11-07T00:44:48.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,81,76,2022-11-07T00:44:58Z,4900000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,495.0,,,,,,,,
499,PT00M57.80S,2022-11-07T00:45:02.4Z,3,REGULAR,substitution,out,[],202696,,,1610612761,81,76,2022-11-07T00:45:04Z,4920000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M57.80S,2022-11-07T00:45:02.4Z,3,REGULAR,substitution,in,[],1630172,,,1610612761,81,76,2022-11-07T00:45:04Z,4930000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M44.30S,2022-11-07T00:45:18.1Z,3,REGULAR,2pt,Jump Shot,[],1629018,73.66951379763469,59.80392156862745,1610612761,81,76,2022-11-07T00:45:27Z,4940000,49.0,195.0,1,right,MISS G. Trent Jr. 20' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Center,20.11,Missed,,,,,,,,,,,,,,,,,,
502,PT00M40.20S,2022-11-07T00:45:22.2Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,81,76,2022-11-07T00:45:27Z,4950000,,,0,,P. Williams REBOUND (Off:4 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,501.0,5.0,1.0,4.0,,,,,
503,PT00M35.90S,2022-11-07T00:45:27.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,7.440867279894875,47.549019607843135,1610612741,81,78,2022-11-07T00:45:49Z,4960000,12.0,17.0,1,left,D. DeRozan running Layup (14 PTS),[201942],1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.13,Made,14.0,,,,,,,,,,,,,,,,,
504,PT00M35.90S,2022-11-07T00:45:32.1Z,3,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612741,81,78,2022-11-07T00:45:40Z,4970000,,,0,,S. Barnes shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1630567, 201942]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,DeRozan,201942.0
506,PT00M35.90S,2022-11-07T00:45:53.3Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],201942,,,1610612741,81,79,2022-11-07T00:45:53Z,4990000,,,0,,D. DeRozan Free Throw 1 of 1 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
507,PT00M25.70S,2022-11-07T00:46:06.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,88.12417871222075,54.41176470588235,1610612761,81,79,2022-11-07T00:46:20Z,5000000,22.0,59.0,1,right,MISS P. Achiuwa 6' Hook,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
508,PT00M25.70S,2022-11-07T00:46:06.2Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,81,79,2022-11-07T00:46:20Z,5010000,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,507.0,3.0,1.0,2.0,,,,,
509,PT00M25.10S,2022-11-07T00:46:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,94.40999984741211,50.0,1610612761,83,79,2022-11-07T00:46:09Z,5020000,0.0,0.0,1,right,P. Achiuwa tip Layup (5 PTS),[1630173],1610612761.0,TOR,tip,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
510,PT00M03.30S,2022-11-07T00:46:39.1Z,3,REGULAR,3pt,Jump Shot,[],201609,19.136005256241788,3.9215686274509802,1610612741,83,82,2022-11-07T00:46:56Z,5030000,230.0,127.0,1,left,G. Dragic 26' 3PT  (13 PTS) (A. Caruso 9 AST),"[201609, 1627936]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,26.33,Made,13.0,A. Caruso,1627936.0,9.0,,,,,,,,,,,,,,
512,PT00M01.40S,2022-11-07T00:46:47.1Z,3,REGULAR,turnover,bad pass,[],1628449,,,1610612761,83,82,2022-11-07T00:47:01Z,5050000,,,0,,C. Boucher bad pass TURNOVER (2 TO),"[1628449, 1627884]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Jones Jr.,1627884.0,,,,,,,,,,,
513,PT00M01.40S,2022-11-07T00:46:47.1Z,3,REGULAR,steal,,[],1627884,,,1610612741,83,82,2022-11-07T00:46:49Z,5060000,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
514,PT00M00.10S,2022-11-07T00:46:50.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,35.167542706964525,42.64705882352941,1610612741,83,82,2022-11-07T00:47:11Z,5070000,37.0,278.0,1,left,MISS A. Caruso 28' pullup bank 3PT,[1627936],1610612741.0,CHI,pullup bank,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,28.05,Missed,,,,,,,,,,,,,,,,,,
515,PT00M00.10S,2022-11-07T00:46:50.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,83,82,2022-11-07T00:47:11Z,5080000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,514.0,,,,,,,,
516,PT00M00.00S,2022-11-07T00:46:57.3Z,3,REGULAR,period,end,[],0,,,1610612741,83,82,2022-11-07T00:46:57Z,5090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-11-07T00:47:09.1Z,4,REGULAR,substitution,out,['startperiod'],203490,,,1610612741,83,82,2022-11-07T00:49:19Z,5100000,,,0,,SUB out: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-11-07T00:47:09.1Z,4,REGULAR,substitution,out,['startperiod'],201942,,,1610612741,83,82,2022-11-07T00:49:19Z,5110000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-11-07T00:47:09.1Z,4,REGULAR,substitution,in,['startperiod'],1628384,,,1610612741,83,82,2022-11-07T00:49:19Z,5120000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-11-07T00:47:09.1Z,4,REGULAR,substitution,in,['startperiod'],1631207,,,1610612741,83,82,2022-11-07T00:49:19Z,5130000,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-11-07T00:49:32.6Z,4,REGULAR,period,start,[],0,,,1610612761,83,82,2022-11-07T00:49:32Z,5140000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
