actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
515,PT00M01.80S,2022-11-01T01:21:01.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.11760840998686,49.01960784313725,1610612737,95,80,2022-11-01T01:21:10Z,5090000,-5.0,12.0,1,right,C. Capela cutting Layup (11 PTS) (J. Johnson 1 AST),"[203991, 1630552]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,11.0,J. Johnson,1630552.0,1.0,,,,,,,,,,
517,PT00M00.10S,2022-11-01T01:21:05.6Z,3,REGULAR,3pt,Jump Shot,[],1630567,60.92312746386334,75.98039215686273,1610612761,95,80,2022-11-01T01:21:38Z,5110000,-130.0,520.0,1,left,MISS S. Barnes 53' floating 3PT,[1630567],1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,53.62,Missed,,,,,,,,,,,,,,,,,,
518,PT00M00.10S,2022-11-01T01:21:05.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,95,80,2022-11-01T01:21:38Z,5120000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,517.0,,,,,,,,,,,,,,,,,
519,PT00M00.00S,2022-11-01T01:21:09.5Z,3,REGULAR,period,end,[],0,,,1610612761,95,80,2022-11-01T01:21:09Z,5130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-11-01T01:22:20.4Z,4,REGULAR,substitution,out,['startperiod'],1630567,,,1610612761,95,80,2022-11-01T01:23:31Z,5140000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-11-01T01:22:20.4Z,4,REGULAR,substitution,out,['startperiod'],1630552,,,1610612761,95,80,2022-11-01T01:23:31Z,5150000,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-11-01T01:22:20.4Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612761,95,80,2022-11-01T01:23:31Z,5160000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-11-01T01:22:20.4Z,4,REGULAR,substitution,out,['startperiod'],1631100,,,1610612761,95,80,2022-11-01T01:23:31Z,5170000,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-11-01T01:22:20.4Z,4,REGULAR,substitution,out,['startperiod'],203991,,,1610612761,95,80,2022-11-01T01:23:31Z,5180000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-11-01T01:22:20.4Z,4,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,95,80,2022-11-01T01:23:31Z,5190000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-11-01T01:22:20.4Z,4,REGULAR,substitution,in,['startperiod'],1627749,,,1610612761,95,80,2022-11-01T01:23:31Z,5200000,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-11-01T01:22:20.4Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612761,95,80,2022-11-01T01:23:31Z,5210000,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-11-01T01:22:20.4Z,4,REGULAR,substitution,in,['startperiod'],1630168,,,1610612761,95,80,2022-11-01T01:23:31Z,5220000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-11-01T01:22:20.4Z,4,REGULAR,substitution,in,['startperiod'],1628381,,,1610612761,95,80,2022-11-01T01:23:31Z,5230000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-11-01T01:23:43.5Z,4,REGULAR,period,start,[],0,,,1610612761,95,80,2022-11-01T01:23:43Z,5240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT11M50.00S,2022-11-01T01:23:54.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,7.5722733245729295,45.09803921568628,1610612761,97,80,2022-11-01T01:23:59Z,5250000,25.0,19.0,1,left,P. Siakam turnaround bank Hook (26 PTS) (O. Anunoby 3 AST),"[1627783, 1628384]",1610612761.0,TOR,turnaround bank,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,26.0,O. Anunoby,1628384.0,3.0,,,,,,,,,,
533,PT11M50.00S,2022-11-01T01:23:58.5Z,4,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612761,97,80,2022-11-01T01:24:07Z,5270000,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Siakam 1 FT),"[1630168, 1627783]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,3.0,0.0,Siakam,1627783.0,,,,,
535,PT11M50.00S,2022-11-01T01:24:28.2Z,4,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,98,80,2022-11-01T01:24:28Z,5290000,,,0,,P. Siakam Free Throw 1 of 1 (27 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
536,PT11M27.00S,2022-11-01T01:24:55.6Z,4,REGULAR,3pt,Jump Shot,[],1627749,93.9060446780552,4.166666666666666,1610612737,98,80,2022-11-01T01:25:00Z,5300000,-229.0,5.0,1,right,MISS D. Murray step back 3PT,[1627749],1610612737.0,ATL,step back,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
537,PT11M25.00S,2022-11-01T01:24:57.6Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,98,80,2022-11-01T01:25:00Z,5310000,,,0,,P. Siakam REBOUND (Off:2 Def:9),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,536.0,11.0,9.0,2.0,,,,,,,,,,,,,,
538,PT11M20.00S,2022-11-01T01:25:05.2Z,4,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612761,98,80,2022-11-01T01:25:16Z,5320000,,,0,,D. Murray shooting personal FOUL (3 PF) (Achiuwa 2 FT),"[1627749, 1630173]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101283.0,3.0,0.0,Achiuwa,1630173.0,,,,,
540,PT11M20.00S,2022-11-01T01:25:27.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630173,,,1610612761,99,80,2022-11-01T01:25:27Z,5340000,,,0,,P. Achiuwa Free Throw 1 of 2 (5 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
541,PT11M20.00S,2022-11-01T01:25:41.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630173,,,1610612761,100,80,2022-11-01T01:25:41Z,5350000,,,0,,P. Achiuwa Free Throw 2 of 2 (6 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
542,PT11M06.00S,2022-11-01T01:25:59.6Z,4,REGULAR,foul,personal,[],1628384,,,1610612737,100,80,2022-11-01T01:26:22Z,5360000,,,0,,O. Anunoby personal FOUL (4 PF),"[1628384, 1628381]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2003.0,4.0,0.0,Collins,1628381.0,,,,,
544,PT11M03.00S,2022-11-01T01:26:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,93.77463863337714,50.73529411764706,1610612737,100,82,2022-11-01T01:26:32Z,5380000,4.0,6.0,1,right,J. Collins cutting Layup (11 PTS) (J. Holiday 1 AST),"[1628381, 203200]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,11.0,J. Holiday,203200.0,1.0,,,,,,,,,,
546,PT11M03.00S,2022-11-01T01:26:31.0Z,4,REGULAR,foul,personal,['1freethrow'],1628384,,,1610612737,100,82,2022-11-01T01:26:41Z,5400000,,,0,,O. Anunoby shooting personal FOUL (5 PF) (Collins 1 FT),"[1628384, 1628381]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,5.0,0.0,Collins,1628381.0,,,,,
548,PT11M03.00S,2022-11-01T01:26:43.0Z,4,REGULAR,substitution,out,[],1628384,,,1610612737,100,82,2022-11-01T01:27:14Z,5420000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT11M03.00S,2022-11-01T01:26:43.0Z,4,REGULAR,substitution,in,[],1631132,,,1610612737,100,82,2022-11-01T01:27:14Z,5430000,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT11M03.00S,2022-11-01T01:26:59.0Z,4,REGULAR,freethrow,1 of 1,[],1628381,,,1610612737,100,83,2022-11-01T01:26:59Z,5440000,,,0,,J. Collins Free Throw 1 of 1 (12 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
551,PT10M56.00S,2022-11-01T01:27:14.6Z,4,REGULAR,foul,offensive,[],1631132,,,1610612761,100,83,2022-11-01T01:28:31Z,5450000,,,0,,C. Koloko off-the-ball offensive FOUL (3 PF),"[1631132, 1627749]",1610612761.0,TOR,off-the-ball,,,Koloko,C. Koloko,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2003.0,3.0,0.0,Murray,1627749.0,,,,,
553,PT10M56.00S,2022-11-01T01:27:14.6Z,4,REGULAR,turnover,offensive foul,[],1631132,,,1610612761,100,83,2022-11-01T01:27:14Z,5470000,,,0,,C. Koloko offensive foul TURNOVER (2 TO),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2003.0,,,,,2.0,,,,
554,PT10M56.00S,2022-11-01T01:27:30.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,100,83,2022-11-01T01:27:57Z,5480000,,,0,,TEAM delay-of-game VIOLATION,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,
555,PT10M46.00S,2022-11-01T01:27:39.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203200,66.04796320630749,55.392156862745104,1610612737,100,86,2022-11-01T01:28:00Z,5490000,27.0,267.0,1,right,J. Holiday 26' 3PT  (12 PTS) (D. Murray 8 AST),"[203200, 1627749]",1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.8,Made,,,,,12.0,D. Murray,1627749.0,8.0,,,,,,,,,,
556,PT10M30.00S,2022-11-01T01:27:55.7Z,4,REGULAR,3pt,Jump Shot,[],1629018,20.71287779237845,92.40196078431373,1610612761,103,86,2022-11-01T01:28:05Z,5500000,-212.0,142.0,1,left,G. Trent Jr. 25' 3PT  (16 PTS) (P. Siakam 5 AST),"[1629018, 1627783]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,25.53,Made,,,,,16.0,P. Siakam,1627783.0,5.0,,,,,,,,,,
558,PT10M17.00S,2022-11-01T01:28:15.8Z,4,REGULAR,foul,personal,[],1627783,,,1610612737,103,86,2022-11-01T01:28:25Z,5520000,,,0,,P. Siakam personal FOUL (3 PF),"[1627783, 1628381]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2003.0,3.0,0.0,Collins,1628381.0,,,,,
560,PT10M15.00S,2022-11-01T01:28:37.6Z,4,REGULAR,foul,personal,[],1631132,,,1610612737,103,86,2022-11-01T01:28:46Z,5540000,,,0,,C. Koloko personal FOUL (4 PF),"[1631132, 1630168]",1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101283.0,4.0,0.0,Okongwu,1630168.0,,,,,
562,PT10M07.00S,2022-11-01T01:29:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.38042049934296,49.754901960784316,1610612737,103,88,2022-11-01T01:29:12Z,5560000,-1.0,10.0,1,right,D. Murray driving Layup (15 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,15.0,,,,,,,,,,,,,
564,PT09M49.00S,2022-11-01T01:29:21.5Z,4,REGULAR,2pt,Jump Shot,[],1627783,23.99802890932983,65.44117647058823,1610612761,103,88,2022-11-01T01:29:25Z,5570000,-77.0,173.0,1,left,MISS P. Siakam 18' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,18.95,Missed,,,,,,,,,,,,,,,,,,
565,PT09M47.00S,2022-11-01T01:29:23.5Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,103,88,2022-11-01T01:29:25Z,5580000,,,0,,J. Collins REBOUND (Off:3 Def:9),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,,,564.0,12.0,9.0,3.0,,,,,,,,,,,,,,
566,PT09M39.00S,2022-11-01T01:29:31.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627749,91.93495400788436,41.42156862745098,1610612737,103,88,2022-11-01T01:29:36Z,5590000,-43.0,23.0,1,right,MISS D. Murray driving Hook,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
567,PT09M35.00S,2022-11-01T01:29:34.9Z,4,REGULAR,rebound,defensive,[],1631132,,,1610612761,103,88,2022-11-01T01:29:34Z,5600000,,,0,,C. Koloko REBOUND (Off:2 Def:2),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,566.0,4.0,2.0,2.0,,,,,,,,,,,,,,
568,PT09M28.00S,2022-11-01T01:29:45.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631132,6.915243101182654,43.13725490196079,1610612761,105,88,2022-11-01T01:29:51Z,5610000,34.0,13.0,1,left,C. Koloko cutting Layup (6 PTS) (P. Siakam 6 AST),"[1631132, 1627783]",1610612761.0,TOR,cutting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,3.65,Made,,,,,6.0,P. Siakam,1627783.0,6.0,,,,,,,,,,
570,PT09M28.00S,2022-11-01T01:29:50.2Z,4,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612761,105,88,2022-11-01T01:29:55Z,5630000,,,0,,J. Collins shooting personal FOUL (3 PF) (Koloko 1 FT),"[1628381, 1631132]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628485.0,3.0,0.0,Koloko,1631132.0,,,,,
572,PT09M28.00S,2022-11-01T01:30:09.7Z,4,REGULAR,freethrow,1 of 1,[],1631132,,,1610612761,106,88,2022-11-01T01:30:09Z,5650000,,,0,,C. Koloko Free Throw 1 of 1 (7 PTS),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
573,PT09M15.00S,2022-11-01T01:30:25.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.51182654402102,53.92156862745098,1610612737,106,88,2022-11-01T01:30:35Z,5660000,20.0,8.0,1,right,MISS O. Okongwu driving Layup - blocked,"[1630168, 1628449]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,Boucher,1628449.0,,
574,PT09M15.00S,2022-11-01T01:30:25.4Z,4,REGULAR,block,,[],1628449,,,1610612737,106,88,2022-11-01T01:30:31Z,5670000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
575,PT09M15.00S,2022-11-01T01:30:25.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,106,88,2022-11-01T01:30:35Z,5680000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,573.0,,,,,,,,,,,,,,,,,
577,PT09M15.00S,2022-11-01T01:30:37.9Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,106,88,2022-11-01T01:30:45Z,5700000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M15.00S,2022-11-01T01:30:37.9Z,4,REGULAR,substitution,in,[],203991,,,1610612737,106,88,2022-11-01T01:30:45Z,5710000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT09M10.00S,2022-11-01T01:30:58.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612737,106,88,2022-11-01T01:31:06Z,5720000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Murray 2 FT),"[1630173, 1627749]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,1.0,0.0,Murray,1627749.0,,,,,
581,PT09M10.00S,2022-11-01T01:31:24.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627749,,,1610612737,106,89,2022-11-01T01:31:24Z,5740000,,,0,,D. Murray Free Throw 1 of 2 (16 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
582,PT09M10.00S,2022-11-01T01:31:38.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627749,,,1610612737,106,90,2022-11-01T01:31:38Z,5750000,,,0,,D. Murray Free Throw 2 of 2 (17 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
583,PT08M50.00S,2022-11-01T01:32:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,7.966491458607096,47.794117647058826,1610612761,108,90,2022-11-01T01:32:06Z,5760000,11.0,22.0,1,left,P. Achiuwa driving finger roll Layup (8 PTS) (C. Boucher 1 AST),"[1630173, 1628449]",1610612761.0,TOR,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,8.0,C. Boucher,1628449.0,1.0,,,,,,,,,,
585,PT08M50.00S,2022-11-01T01:32:08.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,108,90,2022-11-01T01:32:08Z,5780000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M50.00S,2022-11-01T01:32:08.7Z,4,REGULAR,substitution,out,[],1628988,,,1610612737,108,90,2022-11-01T01:34:40Z,5790000,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M50.00S,2022-11-01T01:32:08.7Z,4,REGULAR,substitution,out,[],203200,,,1610612737,108,90,2022-11-01T01:34:40Z,5800000,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M50.00S,2022-11-01T01:32:08.7Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,108,90,2022-11-01T01:34:40Z,5810000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M50.00S,2022-11-01T01:32:08.7Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,108,90,2022-11-01T01:34:40Z,5820000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M40.00S,2022-11-01T01:35:09.3Z,4,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,108,90,2022-11-01T01:35:16Z,5830000,,,0,,T. Young bad pass out-of-bounds TURNOVER (9 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628485.0,,,,,9.0,,,,
591,PT08M28.00S,2022-11-01T01:35:34.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629018,15.588042049934298,53.67647058823529,1610612761,110,90,2022-11-01T01:36:13Z,5840000,-18.0,94.0,1,left,G. Trent Jr. 9' pullup Jump Shot (18 PTS),[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.58,Made,,,,,18.0,,,,,,,,,,,,,
592,PT08M13.00S,2022-11-01T01:35:48.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203991,88.51839684625493,40.931372549019606,1610612737,110,92,2022-11-01T01:35:53Z,5850000,-45.0,55.0,1,right,C. Capela 7' turnaround Hook (13 PTS) (D. Murray 9 AST),"[203991, 1627749]",1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,,,,,13.0,D. Murray,1627749.0,9.0,,,,,,,,,,
594,PT07M49.00S,2022-11-01T01:36:13.8Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612761,110,92,2022-11-01T01:36:21Z,5870000,,,0,,J. Collins shooting personal FOUL (4 PF) (Trent Jr. 2 FT),"[1628381, 1629018]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628485.0,4.0,0.0,Trent Jr.,1629018.0,,,,,
596,PT07M49.00S,2022-11-01T01:36:34.3Z,4,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,111,92,2022-11-01T01:36:34Z,5890000,,,0,,G. Trent Jr. Free Throw 1 of 2 (19 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
597,PT07M49.00S,2022-11-01T01:36:35.4Z,4,REGULAR,substitution,out,[],1628449,,,1610612761,111,92,2022-11-01T01:36:42Z,5900000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M49.00S,2022-11-01T01:36:35.4Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,111,92,2022-11-01T01:36:42Z,5910000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M49.00S,2022-11-01T01:36:47.6Z,4,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,112,92,2022-11-01T01:36:47Z,5920000,,,0,,G. Trent Jr. Free Throw 2 of 2 (20 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
600,PT07M34.00S,2022-11-01T01:37:03.9Z,4,REGULAR,3pt,Jump Shot,[],1629631,74.45795006570303,9.803921568627452,1610612737,112,92,2022-11-01T01:37:08Z,5930000,-201.0,188.0,1,right,MISS D. Hunter 27' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,,
601,PT07M31.00S,2022-11-01T01:37:06.9Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,112,92,2022-11-01T01:37:08Z,5940000,,,0,,S. Barnes REBOUND (Off:0 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,600.0,5.0,5.0,0.0,,,,,,,,,,,,,,
602,PT07M25.00S,2022-11-01T01:37:15.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612761,112,92,2022-11-01T01:37:29Z,5950000,,,0,,J. Collins shooting personal FOUL (5 PF) (Achiuwa 2 FT),"[1628381, 1630173]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2003.0,5.0,0.0,Achiuwa,1630173.0,,,,,
604,PT07M25.00S,2022-11-01T01:37:37.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630173,,,1610612761,113,92,2022-11-01T01:37:37Z,5970000,,,0,,P. Achiuwa Free Throw 1 of 2 (9 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
605,PT07M25.00S,2022-11-01T01:37:50.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630173,,,1610612761,114,92,2022-11-01T01:37:50Z,5980000,,,0,,P. Achiuwa Free Throw 2 of 2 (10 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
606,PT07M14.00S,2022-11-01T01:38:05.9Z,4,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,114,92,2022-11-01T01:38:12Z,5990000,,,0,,T. Young bad pass out-of-bounds TURNOVER (10 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628485.0,,,,,10.0,,,,
